s,mol/mol,mol/mol,mol/mol,mol/mol,C,mg/m3,Pa,kW,kW,kW,kW,kW,kW,kg,kg
 1.2004217E+001, 2.0755368E-001, 2.0755368E-001, 4.7812180E-015, 3.8640237E-004, 2.6009212E+001, 2.2091462E-149, 5.2997923E+000, 7.5205566E+001, 2.2241465E-011, 2.2241465E-011, 2.2241465E-011, 2.2241465E-011, 2.2241465E-011, 1.4582566E-004, 6.9491414E-008
 1.3011120E+001, 2.0755367E-001, 2.0755368E-001, 2.4414603E-012, 3.8640295E-004, 2.6011012E+001, 1.2026857E-125, 6.0880746E+000, 8.1839785E+001, 5.6680048E-011, 5.6680048E-011, 5.6680048E-011, 5.6680048E-011, 5.6680048E-011, 1.7204260E-004, 1.0195805E-007
 1.4016569E+001, 2.0755367E-001, 2.0755368E-001, 1.1462183E-011, 3.8640511E-004, 2.6012725E+001, 2.9558990E-105, 6.9268404E+000, 8.8422680E+001, 1.6180196E-010, 1.6180196E-010, 1.6180196E-010, 1.6180196E-010, 1.6180196E-010, 2.0047208E-004, 1.4343314E-007
 1.5008140E+001, 2.0755367E-001, 2.0755368E-001, 1.7501111E-011, 3.8640656E-004, 2.6014086E+001, 1.0141712E-088, 7.6046295E+000, 9.4877951E+001, 8.0961312E-010, 8.0961312E-010, 8.0961312E-010, 8.0961312E-010, 8.0961312E-010, 2.3085595E-004, 2.0369476E-007
 1.6000184E+001, 2.0755367E-001, 2.0755368E-001, 1.9994412E-011, 3.8640715E-004, 2.6015787E+001, 1.6289812E-073, 8.5912628E+000, 1.0183762E+002, 6.0531031E-009, 6.0531031E-009, 6.0531031E-009, 6.0531031E-009, 6.0531031E-009, 2.6305789E-004, 2.6538354E-007
 1.7002521E+001, 2.0755367E-001, 2.0755368E-001, 2.3226928E-011, 3.8640793E-004, 2.6017852E+001, 7.2629944E-060, 9.5415552E+000, 1.0797775E+002, 2.3323941E-009, 2.3323941E-009, 2.3323941E-009, 2.3323941E-009, 2.3323941E-009, 2.9761939E-004, 3.4346956E-007
 1.8015126E+001, 2.0755366E-001, 2.0755368E-001, 2.7183147E-011, 3.8640887E-004, 2.6020001E+001, 2.4288307E-048, 1.0354251E+001, 1.1471537E+002, 1.5779812E-008, 1.5779812E-008, 1.5779812E-008, 1.5779812E-008, 1.5779812E-008, 3.3468951E-004, 4.4002696E-007
 1.9012320E+001, 2.0755366E-001, 2.0755368E-001, 2.5664765E-011, 3.8640851E-004, 2.6022280E+001, 3.3763012E-038, 1.1373948E+001, 1.2203624E+002, 7.5665578E-008, 7.5665578E-008, 7.5665578E-008, 7.5665578E-008, 7.5665578E-008, 3.7377387E-004, 5.4626550E-007
 2.0017019E+001, 2.0755366E-001, 2.0755368E-001, 2.7216554E-011, 3.8640888E-004, 2.6024926E+001, 8.8223156E-029, 1.2595376E+001, 1.2802993E+002, 3.4828749E-008, 3.4828749E-008, 3.4828749E-008, 3.4828749E-008, 3.4828749E-008, 4.1477619E-004, 6.6304316E-007
 2.1008507E+001, 2.0755365E-001, 2.0755368E-001, 5.3466157E-011, 3.8641516E-004, 2.6027580E+001, 8.3681987E-021, 1.3491567E+001, 1.3425445E+002, 4.1713514E-008, 4.1713514E-008, 4.1713514E-008, 4.1713514E-008, 4.1713514E-008, 4.5781018E-004, 8.0138844E-007
 2.2004686E+001, 2.0755362E-001, 2.0755368E-001, 1.4547067E-010, 3.8643717E-004, 2.6030478E+001, 1.2849118E-014, 1.4459347E+001, 1.4144752E+002, 1.5087317E-007, 1.5087317E-007, 1.5087317E-007, 1.5087317E-007, 1.5087317E-007, 5.0272862E-004, 9.6251447E-007
 2.3001035E+001, 2.0755356E-001, 2.0755368E-001, 2.6896059E-010, 3.8646671E-004, 2.6034429E+001, 8.4999001E-008, 1.5872008E+001, 1.4829487E+002, 2.2031956E-007, 2.2031956E-007, 2.2031956E-007, 2.2031956E-007, 2.2031956E-007, 5.4981168E-004, 1.1348573E-006
 2.4006837E+001, 2.0755351E-001, 2.0755368E-001, 4.1397714E-010, 3.8650141E-004, 2.6038319E+001, 9.9566743E-001, 1.7172371E+001, 1.5384244E+002, 1.9695198E-007, 1.9695198E-007, 1.9695198E-007, 1.9695198E-007, 1.9695198E-007, 5.9933528E-004, 1.3228116E-006
 2.5005836E+001, 2.0755349E-001, 2.0755368E-001, 4.5245274E-010, 3.8651061E-004, 2.6042302E+001, 3.0634430E+000, 1.8302518E+001, 1.6235773E+002, 8.5051635E-007, 8.5051635E-007, 8.5051635E-007, 8.5051635E-007, 8.5051635E-007, 6.5081064E-004, 1.5205348E-006
 2.6021095E+001, 2.0755337E-001, 2.0755368E-001, 7.4021686E-010, 3.8657945E-004, 2.6048391E+001, 3.4428944E+000, 1.9940222E+001, 1.6668912E+002, 9.1497711E-007, 9.1497711E-007, 9.1497711E-007, 9.1497711E-007, 9.1497711E-007, 7.0483982E-004, 1.7317963E-006
 2.7009558E+001, 2.0755309E-001, 2.0755368E-001, 1.4115443E-009, 3.8674005E-004, 2.6053421E+001, 4.0137234E+000, 2.0716758E+001, 1.7476577E+002, 2.0671719E-006, 2.0671719E-006, 2.0671719E-006, 2.0671719E-006, 2.0671719E-006, 7.6048694E-004, 1.9587229E-006
 2.8004729E+001, 2.0755243E-001, 2.0755368E-001, 2.9517562E-009, 3.8710847E-004, 2.6062906E+001, 5.1691048E+000, 2.2520658E+001, 1.8054371E+002, 2.0322580E-006, 2.0322580E-006, 2.0322580E-006, 2.0322580E-006, 2.0322580E-006, 8.1783687E-004, 2.1783734E-006
 2.9011505E+001, 2.0735477E-001, 2.0755368E-001, 4.8522626E-007, 5.0248513E-004, 2.8066382E+001, 5.3813877E+000, 2.3599623E+001, 1.8798119E+002, 4.8001447E-006, 4.8001447E-006, 4.8001447E-006, 4.8001447E-006, 4.8001447E-006, 8.7766513E-004, 2.4233518E-006
 3.0016589E+001, 2.0667245E-001, 2.0755368E-001, 2.1513184E-006, 9.0107270E-004, 3.4996273E+001, 5.9483416E+000, 2.4800608E+001, 1.9452376E+002, 3.8256905E-006, 3.8256905E-006, 3.8256905E-006, 3.8256905E-006, 3.8256905E-006, 9.3989288E-004, 2.7082834E-006
 3.1013016E+001, 2.0661447E-001, 2.0755368E-001, 2.2929377E-006, 9.3495303E-004, 3.5614201E+001, 5.2300492E+000, 2.5545216E+001, 2.0093264E+002, 7.6697917E-006, 7.6697917E-006, 7.6697917E-006, 7.6697917E-006, 7.6697917E-006, 1.0036651E-003, 3.0348370E-006
 3.2017773E+001, 2.0658654E-001, 2.0755368E-001, 2.3611293E-006, 9.5126683E-004, 3.5872066E+001, 5.1276037E+000, 2.6007321E+001, 2.0797044E+002, 2.3798931E-005, 2.3798931E-005, 2.3798931E-005, 2.3798931E-005, 2.3798931E-005, 1.0694789E-003, 3.3949174E-006
 3.3006272E+001, 2.0645557E-001, 2.0755368E-001, 2.6808955E-006, 1.0277661E-003, 3.7153705E+001, 4.5950905E+000, 2.7663693E+001, 2.1362994E+002, 1.1873724E-005, 1.1873724E-005, 1.1873724E-005, 1.1873724E-005, 1.1873724E-005, 1.1371376E-003, 3.7796477E-006
 3.4014232E+001, 2.0655119E-001, 2.0755368E-001, 2.4473686E-006, 9.7189826E-004, 3.6171916E+001, 4.8972275E+000, 2.9240447E+001, 2.2012254E+002, 2.5666315E-005, 2.5666315E-005, 2.5666315E-005, 2.5666315E-005, 2.5666315E-005, 1.2069055E-003, 4.1611873E-006
 3.5001267E+001, 2.0665056E-001, 2.0755368E-001, 2.2046963E-006, 9.1384252E-004, 3.5212535E+001, 7.0833342E+000, 3.1701550E+001, 2.2771097E+002, 2.2467704E-005, 2.2467704E-005, 2.2467704E-005, 2.2467704E-005, 2.2467704E-005, 1.2788250E-003, 4.5164085E-006
 3.6009686E+001, 2.0671907E-001, 2.0755368E-001, 2.0374180E-006, 8.7382368E-004, 3.4527089E+001, 8.3031355E+000, 3.3741784E+001, 2.3480718E+002, 3.3336470E-005, 3.3336470E-005, 3.3336470E-005, 3.3336470E-005, 3.3336470E-005, 1.3527286E-003, 4.8850539E-006
 3.7000804E+001, 2.0680852E-001, 2.0755368E-001, 1.8189472E-006, 8.2155779E-004, 3.3604834E+001, 7.3412587E+000, 3.4738279E+001, 2.4082073E+002, 5.7074583E-005, 5.7074583E-005, 5.7074583E-005, 5.7074583E-005, 5.7074583E-005, 1.4285534E-003, 5.2779226E-006
 3.8006928E+001, 2.0686288E-001, 2.0755368E-001, 1.6861830E-006, 7.8979590E-004, 3.3033688E+001, 5.7709905E+000, 3.5745267E+001, 2.4734938E+002, 5.8175962E-005, 5.8175962E-005, 5.8175962E-005, 5.8175962E-005, 5.8175962E-005, 1.5066806E-003, 5.6865338E-006
 3.9002257E+001, 2.0691337E-001, 2.0755368E-001, 1.5628969E-006, 7.6030156E-004, 3.2507654E+001, 7.1233581E+000, 3.7605462E+001, 2.5296976E+002, 5.7471016E-005, 5.7471016E-005, 5.7471016E-005, 5.7471016E-005, 5.7471016E-005, 1.5868136E-003, 6.1345231E-006
 4.0013384E+001, 2.0691021E-001, 2.0755368E-001, 1.5706300E-006, 7.6215162E-004, 3.2520716E+001, 9.0508209E+000, 3.8057300E+001, 2.5930928E+002, 7.8610976E-005, 7.8610976E-005, 7.8610976E-005, 7.8610976E-005, 7.8610976E-005, 1.6692485E-003, 6.6244821E-006
 4.1000563E+001, 2.0688751E-001, 2.0755368E-001, 1.6260572E-006, 7.7541173E-004, 3.2741458E+001, 9.9303732E+000, 3.9708101E+001, 2.6739947E+002, 7.0129302E-005, 7.0129302E-005, 7.0129302E-005, 7.0129302E-005, 7.0129302E-005, 1.7533217E-003, 7.1539362E-006
 4.2011863E+001, 2.0686735E-001, 2.0755368E-001, 1.6752685E-006, 7.8718479E-004, 3.2942511E+001, 8.8001435E+000, 4.1127495E+001, 2.7402818E+002, 9.0733988E-005, 9.0733988E-005, 9.0733988E-005, 9.0733988E-005, 9.0733988E-005, 1.8391716E-003, 7.7303348E-006
 4.3012546E+001, 2.0683438E-001, 2.0755368E-001, 1.7557122E-006, 8.0642968E-004, 3.3283355E+001, 9.6019432E+000, 4.2833042E+001, 2.8014189E+002, 9.6129814E-005, 9.6129814E-005, 9.6129814E-005, 9.6129814E-005, 9.6129814E-005, 1.9278010E-003, 8.2931229E-006
 4.4007412E+001, 2.0661605E-001, 2.0755368E-001, 2.2886818E-006, 9.3393461E-004, 3.5405346E+001, 9.6581254E+000, 4.5002490E+001, 2.8660387E+002, 1.1727835E-004, 1.1727835E-004, 1.1727835E-004, 1.1727835E-004, 1.1727835E-004, 2.0174864E-003, 8.8632454E-006
 4.5002575E+001, 2.0610941E-001, 2.0755368E-001, 3.5257245E-006, 1.2298789E-003, 4.0114671E+001, 1.0028363E+001, 4.6164962E+001, 2.9293927E+002, 1.4901462E-004, 1.4901462E-004, 1.4901462E-004, 1.4901462E-004, 1.4901462E-004, 2.1088858E-003, 9.4460950E-006
 4.6013535E+001, 2.0591263E-001, 2.0755368E-001, 4.0062684E-006, 1.3448420E-003, 4.1890357E+001, 1.0195088E+001, 4.7082160E+001, 2.9959668E+002, 1.9078294E-004, 1.9078294E-004, 1.9078294E-004, 1.9078294E-004, 1.9078294E-004, 2.2031113E-003, 1.0077206E-005
 4.7010109E+001, 2.0589475E-001, 2.0755368E-001, 4.0499931E-006, 1.3553025E-003, 4.1951893E+001, 9.6359952E+000, 4.7203901E+001, 3.0702490E+002, 2.9028105E-004, 2.9028105E-004, 2.9028105E-004, 2.9028105E-004, 2.9028105E-004, 2.2995401E-003, 1.0788074E-005
 4.8010643E+001, 2.0598996E-001, 2.0755368E-001, 3.8175054E-006, 1.2996832E-003, 4.0975516E+001, 1.1130296E+001, 4.9022202E+001, 3.1450710E+002, 2.5688326E-004, 2.5688326E-004, 2.5688326E-004, 2.5688326E-004, 2.5688326E-004, 2.3974344E-003, 1.1499236E-005
 4.9010654E+001, 2.0612377E-001, 2.0755368E-001, 3.4907012E-006, 1.2215000E-003, 3.9791335E+001, 1.1899295E+001, 5.2528000E+001, 3.1929586E+002, 2.1641091E-004, 2.1641091E-004, 2.1641091E-004, 2.1641091E-004, 2.1641091E-004, 2.4975540E-003, 1.2177427E-005
 5.0007451E+001, 2.0612864E-001, 2.0755368E-001, 3.4788348E-006, 1.2186611E-003, 3.9669491E+001, 1.2059066E+001, 5.5035475E+001, 3.2726023E+002, 2.8373914E-004, 2.8373914E-004, 2.8373914E-004, 2.8373914E-004, 2.8373914E-004, 2.5994949E-003, 1.2854889E-005
 5.1000273E+001, 2.0613636E-001, 2.0755368E-001, 3.4600497E-006, 1.2141671E-003, 3.9424010E+001, 1.2138983E+001, 5.7106043E+001, 3.3370585E+002, 3.0171579E-004, 3.0171579E-004, 3.0171579E-004, 3.0171579E-004, 3.0171579E-004, 2.7029314E-003, 1.3549227E-005
 5.2004066E+001, 2.0606448E-001, 2.0755368E-001, 3.6356409E-006, 1.2561749E-003, 3.9833732E+001, 1.2505879E+001, 5.8739109E+001, 3.3943372E+002, 3.6755436E-004, 3.6755436E-004, 3.6755436E-004, 3.6755436E-004, 3.6755436E-004, 2.8083839E-003, 1.4317420E-005
 5.3014062E+001, 2.0581031E-001, 2.0755368E-001, 4.2564143E-006, 1.4046861E-003, 4.1807455E+001, 1.2217594E+001, 5.9175029E+001, 3.4603500E+002, 4.0789427E-004, 4.0789427E-004, 4.0789427E-004, 4.0789427E-004, 4.0789427E-004, 2.9169060E-003, 1.5098367E-005
 5.4003045E+001, 2.0574554E-001, 2.0755365E-001, 4.4146153E-006, 1.4425336E-003, 4.2261557E+001, 1.2076024E+001, 5.9592585E+001, 3.5465299E+002, 5.1728432E-004, 5.1728432E-004, 5.1728432E-004, 5.1728432E-004, 5.1728432E-004, 3.0264455E-003, 1.5915733E-005
 5.5010863E+001, 2.0564863E-001, 2.0755357E-001, 4.6512662E-006, 1.4991490E-003, 4.3113738E+001, 1.2998010E+001, 6.2503067E+001, 3.5893346E+002, 4.8706909E-004, 4.8706909E-004, 4.8706909E-004, 4.8706909E-004, 4.8706909E-004, 3.1385066E-003, 1.6757846E-005
 5.6004424E+001, 2.0544327E-001, 2.0755351E-001, 5.1527684E-006, 1.6191268E-003, 4.4697567E+001, 1.4120045E+001, 6.5171435E+001, 3.6492794E+002, 4.8746154E-004, 4.8746154E-004, 4.8746154E-004, 4.8746154E-004, 4.8746154E-004, 3.2522415E-003, 1.7625484E-005
 5.7008909E+001, 2.0528471E-001, 2.0755346E-001, 5.5400054E-006, 1.7117683E-003, 4.5748722E+001, 1.4815406E+001, 6.8034491E+001, 3.7224384E+002, 6.4170918E-004, 6.4170918E-004, 6.4170918E-004, 6.4170918E-004, 6.4170918E-004, 3.3676792E-003, 1.8377403E-005
 5.8006460E+001, 2.0532585E-001, 2.0755336E-001, 5.4395588E-006, 1.6877377E-003, 4.5316557E+001, 1.4886712E+001, 7.0315641E+001, 3.7877335E+002, 6.5088515E-004, 6.5088515E-004, 6.5088515E-004, 6.5088515E-004, 6.5088515E-004, 3.4855288E-003, 1.9183199E-005
 5.9012398E+001, 2.0524630E-001, 2.0755336E-001, 5.6338256E-006, 1.7342136E-003, 4.5979941E+001, 1.5148328E+001, 7.1396651E+001, 3.8473493E+002, 6.7210539E-004, 6.7210539E-004, 6.7210539E-004, 6.7210539E-004, 6.7210539E-004, 3.6053404E-003, 2.0060954E-005
 6.0013963E+001, 2.0514242E-001, 2.0755344E-001, 5.8875175E-006, 1.7949062E-003, 4.6712516E+001, 1.5986667E+001, 7.2667500E+001, 3.9177689E+002, 7.3288049E-004, 7.3288049E-004, 7.3288049E-004, 7.3288049E-004, 7.3288049E-004, 3.7271452E-003, 2.0946736E-005
 6.1009131E+001, 2.0513363E-001, 2.0755347E-001, 5.9089768E-006, 1.8000402E-003, 4.6655796E+001, 1.6170848E+001, 7.3998934E+001, 4.0100408E+002, 7.8310653E-004, 7.8310653E-004, 7.8310653E-004, 7.8310653E-004, 7.8310653E-004, 3.8501707E-003, 2.1913654E-005
 6.2003959E+001, 2.0521356E-001, 2.0755347E-001, 5.7138008E-006, 1.7533469E-003, 4.5854747E+001, 1.6309567E+001, 7.5906798E+001, 4.0503122E+002, 8.4558763E-004, 8.4558763E-004, 8.4558763E-004, 8.4558763E-004, 8.4558763E-004, 3.9746657E-003, 2.2965858E-005
 6.3014584E+001, 2.0508997E-001, 2.0755348E-001, 6.0156163E-006, 1.8255524E-003, 4.6832511E+001, 1.7381712E+001, 7.5612116E+001, 4.1195378E+002, 8.4487554E-004, 8.4487554E-004, 8.4487554E-004, 8.4487554E-004, 8.4487554E-004, 4.1013673E-003, 2.4093099E-005
 6.4012949E+001, 2.0498647E-001, 2.0755350E-001, 6.2683244E-006, 1.8860098E-003, 4.7681135E+001, 1.7348022E+001, 7.5942071E+001, 4.1697915E+002, 9.2123904E-004, 9.2123904E-004, 9.2123904E-004, 9.2123904E-004, 9.2123904E-004, 4.2303449E-003, 2.5277133E-005
 6.5011699E+001, 2.0475625E-001, 2.0755350E-001, 6.8304633E-006, 2.0204952E-003, 4.9571961E+001, 1.7621082E+001, 7.6583748E+001, 4.2445022E+002, 9.7645494E-004, 9.7645494E-004, 9.7645494E-004, 9.7645494E-004, 9.7645494E-004, 4.3609135E-003, 2.6531701E-005
 6.6008941E+001, 2.0465352E-001, 2.0755350E-001, 7.0812675E-006, 2.0804977E-003, 5.0356810E+001, 1.7904920E+001, 7.8262576E+001, 4.3558079E+002, 1.1098571E-003, 1.1098571E-003, 1.1098571E-003, 1.1098571E-003, 1.1098571E-003, 4.4927006E-003, 2.7815556E-005
 6.7006260E+001, 2.0450414E-001, 2.0755351E-001, 7.4459259E-006, 2.1677388E-003, 5.1633008E+001, 1.6480210E+001, 7.9598458E+001, 4.3764803E+002, 9.8935441E-004, 9.8935441E-004, 9.8935441E-004, 9.8935441E-004, 9.8935441E-004, 4.6266762E-003, 2.9117062E-005
 6.8005892E+001, 2.0412170E-001, 2.0755353E-001, 8.3796867E-006, 2.3911322E-003, 5.5021950E+001, 1.6633111E+001, 8.0240281E+001, 4.4749636E+002, 1.1155434E-003, 1.1155434E-003, 1.1155434E-003, 1.1155434E-003, 1.1155434E-003, 4.7632528E-003, 3.0565754E-005
 6.9000517E+001, 2.0402799E-001, 2.0755354E-001, 8.6084736E-006, 2.4458676E-003, 5.5879084E+001, 1.8845702E+001, 8.1476468E+001, 4.4805713E+002, 1.3383858E-003, 1.3383858E-003, 1.3383858E-003, 1.3383858E-003, 1.3383858E-003, 4.9009065E-003, 3.2117683E-005
 7.0009529E+001, 2.0406387E-001, 2.0755354E-001, 8.5208365E-006, 2.4249015E-003, 5.5594813E+001, 2.0202655E+001, 8.1541147E+001, 4.6162065E+002, 1.4614066E-003, 1.4614066E-003, 1.4614066E-003, 1.4614066E-003, 1.4614066E-003, 5.0403863E-003, 3.3769712E-005
 7.1012967E+001, 2.0416406E-001, 2.0755351E-001, 8.2761844E-006, 2.3663709E-003, 5.4750402E+001, 2.1932889E+001, 8.4296460E+001, 4.6691908E+002, 1.3028301E-003, 1.3028301E-003, 1.3028301E-003, 1.3028301E-003, 1.3028301E-003, 5.1829777E-003, 3.5519697E-005
 7.2010959E+001, 2.0412149E-001, 2.0755349E-001, 8.3800695E-006, 2.3912246E-003, 5.5236846E+001, 2.2751518E+001, 8.5841222E+001, 4.7170385E+002, 1.2450575E-003, 1.2450575E-003, 1.2450575E-003, 1.2450575E-003, 1.2450575E-003, 5.3259715E-003, 3.7263792E-005
 7.3002729E+001, 2.0409288E-001, 2.0755348E-001, 8.4498856E-006, 2.4079275E-003, 5.5490591E+001, 2.2159073E+001, 8.7980552E+001, 4.7451700E+002, 1.1608579E-003, 1.1608579E-003, 1.1608579E-003, 1.1608579E-003, 1.1608579E-003, 5.4701100E-003, 3.9048430E-005
 7.4009093E+001, 2.0416091E-001, 2.0755347E-001, 8.2837535E-006, 2.3681823E-003, 5.4867951E+001, 2.1171404E+001, 8.9516434E+001, 4.8268797E+002, 1.2120853E-003, 1.2120853E-003, 1.2120853E-003, 1.2120853E-003, 1.2120853E-003, 5.6156231E-003, 4.0871574E-005
 7.5010995E+001, 2.0414802E-001, 2.0755348E-001, 8.3152010E-006, 2.3757067E-003, 5.4887677E+001, 2.1596483E+001, 9.1302572E+001, 4.9246507E+002, 1.4553709E-003, 1.4553709E-003, 1.4553709E-003, 1.4553709E-003, 1.4553709E-003, 5.7644278E-003, 4.2781121E-005
 7.6001032E+001, 2.0420789E-001, 2.0755353E-001, 8.1689985E-006, 2.3407295E-003, 5.4298498E+001, 2.1956079E+001, 9.4000709E+001, 4.9989386E+002, 1.3404863E-003, 1.3404863E-003, 1.3404863E-003, 1.3404863E-003, 1.3404863E-003, 5.9145538E-003, 4.4636415E-005
 7.7009005E+001, 2.0418302E-001, 2.0755358E-001, 8.2296937E-006, 2.3552509E-003, 5.4239103E+001, 2.2630232E+001, 9.8864052E+001, 5.0532262E+002, 1.6113797E-003, 1.6113797E-003, 1.6113797E-003, 1.6113797E-003, 1.6113797E-003, 6.0670264E-003, 4.6516990E-005
 7.8007616E+001, 2.0421985E-001, 2.0755339E-001, 8.1397632E-006, 2.3337359E-003, 5.3806602E+001, 2.4906765E+001, 1.0126322E+002, 5.1118822E+002, 1.7183574E-003, 1.7183574E-003, 1.7183574E-003, 1.7183574E-003, 1.7183574E-003, 6.2208744E-003, 4.8528038E-005
 7.9009315E+001, 2.0431795E-001, 2.0754290E-001, 7.9004558E-006, 2.2764835E-003, 5.2518448E+001, 2.4929755E+001, 1.0137831E+002, 5.2351109E+002, 1.8834865E-003, 1.8834865E-003, 1.8834865E-003, 1.8834865E-003, 1.8834865E-003, 6.3764825E-003, 5.0635836E-005
 8.0010263E+001, 2.0431758E-001, 2.0750645E-001, 7.9013299E-006, 2.2766922E-003, 5.2342586E+001, 2.3664202E+001, 1.0341135E+002, 5.2335595E+002, 1.8168711E-003, 1.8168711E-003, 1.8168711E-003, 1.8168711E-003, 1.8168711E-003, 6.5344706E-003, 5.2858513E-005
 8.1001226E+001, 2.0425366E-001, 2.0748039E-001, 8.0573086E-006, 2.3140088E-003, 5.2920709E+001, 2.3869859E+001, 1.0560511E+002, 5.3396664E+002, 1.7324359E-003, 1.7324359E-003, 1.7324359E-003, 1.7324359E-003, 1.7324359E-003, 6.6924567E-003, 5.5110682E-005
 8.2008943E+001, 2.0419946E-001, 2.0748874E-001, 8.1895250E-006, 2.3456402E-003, 5.3494341E+001, 2.4931678E+001, 1.0716423E+002, 5.3449896E+002, 1.6723978E-003, 1.6723978E-003, 1.6723978E-003, 1.6723978E-003, 1.6723978E-003, 6.8533032E-003, 5.7401404E-005
 8.3010914E+001, 2.0413707E-001, 2.0751265E-001, 8.3417848E-006, 2.3820666E-003, 5.4120870E+001, 2.5109016E+001, 1.0818988E+002, 5.4532951E+002, 2.1757185E-003, 2.1757185E-003, 2.1757185E-003, 2.1757185E-003, 2.1757185E-003, 7.0165965E-003, 5.9803224E-005
 8.4010478E+001, 2.0403543E-001, 2.0753269E-001, 8.5900102E-006, 2.4414516E-003, 5.4766088E+001, 2.5289589E+001, 1.1010404E+002, 5.4325542E+002, 1.8474089E-003, 1.8474089E-003, 1.8474089E-003, 1.8474089E-003, 1.8474089E-003, 7.1804771E-003, 6.2216057E-005
 8.5005950E+001, 2.0378461E-001, 2.0753960E-001, 9.2025378E-006, 2.5879931E-003, 5.6632851E+001, 2.6045303E+001, 1.1051418E+002, 5.5383124E+002, 2.0674233E-003, 2.0674233E-003, 2.0674233E-003, 2.0674233E-003, 2.0674233E-003, 7.3466023E-003, 6.4793810E-005
