s,mol/mol,mol/mol,mol/mol,mol/mol,C,mg/m3,Pa,kW,kW,kW,kW,kW,kW,kg,kg
 1.2001700E+001, 2.0755368E-001, 2.0755368E-001, 4.4577472E-015, 3.8640237E-004, 2.6009213E+001, 1.8175954E-149, 5.2846854E+000, 7.5149109E+001, 2.1313902E-011, 2.1313902E-011, 2.1313902E-011, 2.1313902E-011, 2.1313902E-011, 1.4601184E-004, 1.0553489E-007
 1.3007223E+001, 2.0755367E-001, 2.0755368E-001, 2.3676806E-012, 3.8640294E-004, 2.6011012E+001, 9.4567390E-126, 6.0892504E+000, 8.1850954E+001, 5.7560111E-011, 5.7560111E-011, 5.7560111E-011, 5.7560111E-011, 5.7560111E-011, 1.7191319E-004, 1.4935393E-007
 1.4013971E+001, 2.0755367E-001, 2.0755368E-001, 1.1219341E-011, 3.8640505E-004, 2.6012720E+001, 2.3894176E-105, 6.9220794E+000, 8.8404654E+001, 1.6292933E-010, 1.6292933E-010, 1.6292933E-010, 1.6292933E-010, 1.6292933E-010, 2.0033573E-004, 2.0539191E-007
 1.5004252E+001, 2.0755367E-001, 2.0755368E-001, 1.6909884E-011, 3.8640642E-004, 2.6014080E+001, 7.7790299E-089, 7.5970202E+000, 9.4862052E+001, 8.1603888E-010, 8.1603888E-010, 8.1603888E-010, 8.1603888E-010, 8.1603888E-010, 2.3070289E-004, 2.9234009E-007
 1.6015085E+001, 2.0755367E-001, 2.0755368E-001, 1.9021588E-011, 3.8640692E-004, 2.6015805E+001, 2.5269636E-073, 8.5969237E+000, 1.0192122E+002, 6.0023471E-009, 6.0023471E-009, 6.0023471E-009, 6.0023471E-009, 6.0023471E-009, 2.6320310E-004, 3.7597640E-007
 1.7006381E+001, 2.0755367E-001, 2.0755368E-001, 2.2484030E-011, 3.8640775E-004, 2.6017883E+001, 8.1599127E-060, 9.5369244E+000, 1.0796140E+002, 2.4784811E-009, 2.4784811E-009, 2.4784811E-009, 2.4784811E-009, 2.4784811E-009, 2.9790928E-004, 4.9110274E-007
 1.8017840E+001, 2.0755366E-001, 2.0755368E-001, 2.6045735E-011, 3.8640860E-004, 2.6020004E+001, 2.4454090E-048, 1.0344734E+001, 1.1476319E+002, 1.5950857E-008, 1.5950857E-008, 1.5950857E-008, 1.5950857E-008, 1.5950857E-008, 3.3475391E-004, 6.2861009E-007
 1.9013284E+001, 2.0755366E-001, 2.0755368E-001, 2.3420882E-011, 3.8640796E-004, 2.6022279E+001, 3.1219589E-038, 1.1379906E+001, 1.2209331E+002, 7.4687157E-008, 7.4687157E-008, 7.4687157E-008, 7.4687157E-008, 7.4687157E-008, 3.7378583E-004, 7.7479060E-007
 2.0006727E+001, 2.0755364E-001, 2.0755368E-001, 2.2791753E-011, 3.8640778E-004, 2.6024827E+001, 5.7639449E-029, 1.2584836E+001, 1.2799229E+002, 3.2777455E-008, 3.2777455E-008, 3.2777455E-008, 3.2777455E-008, 3.2777455E-008, 4.1453136E-004, 9.3098867E-007
 2.1004604E+001, 2.0755356E-001, 2.0755368E-001, 3.7325216E-011, 3.8641112E-004, 2.6027363E+001, 5.9070942E-021, 1.3474155E+001, 1.3411714E+002, 4.1874322E-008, 4.1874322E-008, 4.1874322E-008, 4.1874322E-008, 4.1874322E-008, 4.5745417E-004, 1.1302229E-006
 2.2002482E+001, 2.0755351E-001, 2.0755368E-001, 1.0150370E-010, 3.8642643E-004, 2.6030300E+001, 8.0011058E-015, 1.4490655E+001, 1.4168283E+002, 1.4761509E-007, 1.4761509E-007, 1.4761509E-007, 1.4761509E-007, 1.4761509E-007, 5.0252409E-004, 1.3583289E-006
 2.3010470E+001, 2.0755348E-001, 2.0755368E-001, 1.9411607E-010, 3.8644859E-004, 2.6034098E+001, 3.5341650E-009, 1.6007920E+001, 1.4796542E+002, 2.2684309E-007, 2.2684309E-007, 2.2684309E-007, 2.2684309E-007, 2.2684309E-007, 5.4994510E-004, 1.5910046E-006
 2.4000309E+001, 2.0755344E-001, 2.0755368E-001, 3.0823682E-010, 3.8647591E-004, 2.6038025E+001, 4.9867321E-001, 1.7355647E+001, 1.5413439E+002, 2.0457372E-007, 2.0457372E-007, 2.0457372E-007, 2.0457372E-007, 2.0457372E-007, 5.9934636E-004, 1.8305681E-006
 2.5000168E+001, 2.0755336E-001, 2.0755368E-001, 4.5231117E-010, 3.8651034E-004, 2.6042349E+001, 2.8256584E+000, 1.8538044E+001, 1.6190126E+002, 6.5388529E-007, 6.5388529E-007, 6.5388529E-007, 6.5388529E-007, 6.5388529E-007, 6.5049683E-004, 2.0836613E-006
 2.6015163E+001, 2.0755311E-001, 2.0755368E-001, 8.5112338E-010, 3.8660559E-004, 2.6048852E+001, 3.1290968E+000, 2.0006156E+001, 1.6687616E+002, 6.9550725E-007, 6.9550725E-007, 6.9550725E-007, 6.9550725E-007, 6.9550725E-007, 7.0455421E-004, 2.3817211E-006
 2.7008484E+001, 2.0755277E-001, 2.0755368E-001, 1.6480175E-009, 3.8679621E-004, 2.6054806E+001, 3.3588254E+000, 2.0768553E+001, 1.7477468E+002, 1.5704287E-006, 1.5704287E-006, 1.5704287E-006, 1.5704287E-006, 1.5704287E-006, 7.6034178E-004, 2.7035746E-006
 2.8015292E+001, 2.0755148E-001, 2.0755368E-001, 4.8017101E-009, 3.8755068E-004, 2.6069722E+001, 4.1029478E+000, 2.2132024E+001, 1.8111844E+002, 1.7211769E-006, 1.7211769E-006, 1.7211769E-006, 1.7211769E-006, 1.7211769E-006, 8.1818346E-004, 3.0584678E-006
 2.9009575E+001, 2.0732242E-001, 2.0755368E-001, 5.6389618E-007, 5.2130548E-004, 2.8421919E+001, 4.9281703E+000, 2.3518451E+001, 1.8687396E+002, 3.6805505E-006, 3.6805505E-006, 3.6805505E-006, 3.6805505E-006, 3.6805505E-006, 8.7786703E-004, 3.4253235E-006
 3.0018562E+001, 2.0661393E-001, 2.0755368E-001, 2.2942416E-006, 9.3526496E-004, 3.5609333E+001, 5.2809610E+000, 2.4662893E+001, 1.9520284E+002, 1.0044747E-005, 1.0044747E-005, 1.0044747E-005, 1.0044747E-005, 1.0044747E-005, 9.3984801E-004, 3.7959847E-006
 3.1004658E+001, 2.0657270E-001, 2.0755368E-001, 2.3948749E-006, 9.5933993E-004, 3.6019692E+001, 4.2611260E+000, 2.5800342E+001, 2.0109946E+002, 5.0242991E-006, 5.0242991E-006, 5.0242991E-006, 5.0242991E-006, 5.0242991E-006, 1.0034536E-003, 4.2397335E-006
 3.2016304E+001, 2.0671057E-001, 2.0755368E-001, 2.0578899E-006, 8.7872105E-004, 3.4601578E+001, 4.6352122E+000, 2.7051892E+001, 2.0691112E+002, 1.1738518E-005, 1.1738518E-005, 1.1738518E-005, 1.1738518E-005, 1.1738518E-005, 1.0692685E-003, 4.7363780E-006
 3.3013232E+001, 2.0669642E-001, 2.0755368E-001, 2.0924285E-006, 8.8698390E-004, 3.4752933E+001, 6.3170654E+000, 2.7697603E+001, 2.1375766E+002, 1.8941135E-005, 1.8941135E-005, 1.8941135E-005, 1.8941135E-005, 1.8941135E-005, 1.1374135E-003, 5.2484839E-006
 3.4016795E+001, 2.0666063E-001, 2.0755368E-001, 2.1798515E-006, 9.0789856E-004, 3.5088406E+001, 5.0031995E+000, 2.8982621E+001, 2.2193403E+002, 1.8769158E-005, 1.8769158E-005, 1.8769158E-005, 1.8769158E-005, 1.8769158E-005, 1.2073439E-003, 5.8249505E-006
 3.5008778E+001, 2.0670917E-001, 2.0755368E-001, 2.0612132E-006, 8.7951604E-004, 3.4586819E+001, 7.3356002E+000, 3.1182017E+001, 2.2713196E+002, 1.8777993E-005, 1.8777993E-005, 1.8777993E-005, 1.8777993E-005, 1.8777993E-005, 1.2791786E-003, 6.4036747E-006
 3.6002845E+001, 2.0681277E-001, 2.0755368E-001, 1.8080029E-006, 8.1893910E-004, 3.3556821E+001, 7.6943973E+000, 3.2651980E+001, 2.3368681E+002, 1.7566485E-005, 1.7566485E-005, 1.7566485E-005, 1.7566485E-005, 1.7566485E-005, 1.3525938E-003, 6.9988317E-006
 3.7005054E+001, 2.0691461E-001, 2.0755368E-001, 1.5590633E-006, 7.5938383E-004, 3.2539025E+001, 8.3504811E+000, 3.3556892E+001, 2.3989196E+002, 4.3118703E-005, 4.3118703E-005, 4.3118703E-005, 4.3118703E-005, 4.3118703E-005, 1.4282939E-003, 7.6741283E-006
 3.8003785E+001, 2.0705097E-001, 2.0755368E-001, 1.2259628E-006, 6.7969443E-004, 3.1155707E+001, 8.2033423E+000, 3.4640861E+001, 2.4825857E+002, 4.7999248E-005, 4.7999248E-005, 4.7999248E-005, 4.7999248E-005, 4.7999248E-005, 1.5063489E-003, 8.4137887E-006
 3.9015514E+001, 2.0708327E-001, 2.0755368E-001, 1.1470354E-006, 6.6081219E-004, 3.0839580E+001, 8.3766217E+000, 3.7125052E+001, 2.5325937E+002, 4.9055528E-005, 4.9055528E-005, 4.9055528E-005, 4.9055528E-005, 4.9055528E-005, 1.5867296E-003, 9.1614865E-006
 4.0005415E+001, 2.0703366E-001, 2.0755368E-001, 1.2682507E-006, 6.8981117E-004, 3.1351204E+001, 8.3345684E+000, 3.9011324E+001, 2.6041892E+002, 6.9156604E-005, 6.9156604E-005, 6.9156604E-005, 6.9156604E-005, 6.9156604E-005, 1.6687433E-003, 9.8112637E-006
 4.1013753E+001, 2.0695886E-001, 2.0755368E-001, 1.4510047E-006, 7.3353242E-004, 3.2135404E+001, 8.2594467E+000, 4.1068407E+001, 2.6664177E+002, 8.0488970E-005, 8.0488970E-005, 8.0488970E-005, 8.0488970E-005, 8.0488970E-005, 1.7526540E-003, 1.0542619E-005
 4.2015653E+001, 2.0690177E-001, 2.0755368E-001, 1.5905221E-006, 7.6690994E-004, 3.2689565E+001, 8.3613029E+000, 4.2545019E+001, 2.7393218E+002, 8.5419415E-005, 8.5419415E-005, 8.5419415E-005, 8.5419415E-005, 8.5419415E-005, 1.8394022E-003, 1.1283670E-005
 4.3016962E+001, 2.0679205E-001, 2.0755368E-001, 1.8584776E-006, 8.3101433E-004, 3.3778462E+001, 8.5255616E+000, 4.3506133E+001, 2.8039121E+002, 1.0269433E-004, 1.0269433E-004, 1.0269433E-004, 1.0269433E-004, 1.0269433E-004, 1.9275661E-003, 1.2154375E-005
 4.4004696E+001, 2.0654132E-001, 2.0755367E-001, 2.4709255E-006, 9.7753348E-004, 3.6016921E+001, 9.3038783E+000, 4.4971574E+001, 2.8870867E+002, 1.8240118E-004, 1.8240118E-004, 1.8240118E-004, 1.8240118E-004, 1.8240118E-004, 2.0172228E-003, 1.3047406E-005
 4.5010598E+001, 2.0627265E-001, 2.0755364E-001, 3.1270703E-006, 1.1345065E-003, 3.8285563E+001, 1.0073181E+001, 4.6468480E+001, 2.9229158E+002, 1.6214873E-004, 1.6214873E-004, 1.6214873E-004, 1.6214873E-004, 1.6214873E-004, 2.1086568E-003, 1.4005338E-005
 4.6015048E+001, 2.0610684E-001, 2.0755361E-001, 3.5318987E-006, 1.2313557E-003, 3.9699234E+001, 1.0555808E+001, 4.7523146E+001, 2.9930800E+002, 2.0686276E-004, 2.0686276E-004, 2.0686276E-004, 2.0686276E-004, 2.0686276E-004, 2.2032508E-003, 1.4911421E-005
 4.7012588E+001, 2.0609050E-001, 2.0755354E-001, 3.5718941E-006, 1.2409240E-003, 3.9794430E+001, 1.0020452E+001, 4.9715234E+001, 3.0709735E+002, 2.4286722E-004, 2.4286722E-004, 2.4286722E-004, 2.4286722E-004, 2.4286722E-004, 2.2994853E-003, 1.5850407E-005
 4.8016240E+001, 2.0598020E-001, 2.0755345E-001, 3.8413738E-006, 1.3053932E-003, 4.0809200E+001, 9.3562414E+000, 5.2147777E+001, 3.1437359E+002, 2.2404145E-004, 2.2404145E-004, 2.2404145E-004, 2.2404145E-004, 2.2404145E-004, 2.3977236E-003, 1.6811737E-005
 4.9013359E+001, 2.0598204E-001, 2.0755339E-001, 3.8368620E-006, 1.3043138E-003, 4.0803725E+001, 9.4306928E+000, 5.2990814E+001, 3.1883565E+002, 2.3214816E-004, 2.3214816E-004, 2.3214816E-004, 2.3214816E-004, 2.3214816E-004, 2.4972898E-003, 1.7970505E-005
 5.0015502E+001, 2.0605770E-001, 2.0755337E-001, 3.6520388E-006, 1.2600975E-003, 3.9953268E+001, 1.1294507E+001, 5.4319332E+001, 3.2644114E+002, 2.8705120E-004, 2.8705120E-004, 2.8705120E-004, 2.8705120E-004, 2.8705120E-004, 2.5991679E-003, 1.9237081E-005
 5.1014767E+001, 2.0607586E-001, 2.0755333E-001, 3.6077869E-006, 1.2495111E-003, 3.9623828E+001, 1.0790347E+001, 5.5999340E+001, 3.3292065E+002, 2.9756675E-004, 2.9756675E-004, 2.9756675E-004, 2.9756675E-004, 2.9756675E-004, 2.7025524E-003, 2.0728194E-005
 5.2008713E+001, 2.0580893E-001, 2.0755326E-001, 4.2597328E-006, 1.4054801E-003, 4.1874938E+001, 1.0921959E+001, 5.6856866E+001, 3.4051734E+002, 3.9622735E-004, 3.9622735E-004, 3.9622735E-004, 3.9622735E-004, 3.9622735E-004, 2.8074307E-003, 2.2495308E-005
 5.3002745E+001, 2.0572077E-001, 2.0755321E-001, 4.4750837E-006, 1.4569997E-003, 4.2623401E+001, 1.1579665E+001, 5.9303368E+001, 3.4676022E+002, 4.3301522E-004, 4.3301522E-004, 4.3301522E-004, 4.3301522E-004, 4.3301522E-004, 2.9138710E-003, 2.4538194E-005
 5.4013587E+001, 2.0578844E-001, 2.0755319E-001, 4.3100953E-006, 1.4175286E-003, 4.2003309E+001, 1.1588555E+001, 6.0367440E+001, 3.5138201E+002, 4.5243072E-004, 4.5243072E-004, 4.5243072E-004, 4.5243072E-004, 4.5243072E-004, 3.0219920E-003, 2.7271353E-005
 5.5007869E+001, 2.0580457E-001, 2.0755316E-001, 4.2707842E-006, 1.4081241E-003, 4.1863793E+001, 1.2285630E+001, 6.1836833E+001, 3.5893821E+002, 4.9648663E-004, 4.9648663E-004, 4.9648663E-004, 4.9648663E-004, 4.9648663E-004, 3.1320438E-003, 3.0702031E-005
 5.6013479E+001, 2.0563039E-001, 2.0755309E-001, 4.6961870E-006, 1.5098960E-003, 4.3070987E+001, 1.1554126E+001, 6.5062985E+001, 3.6746739E+002, 5.5807586E-004, 5.5807586E-004, 5.5807586E-004, 5.5807586E-004, 5.5807586E-004, 3.2429374E-003, 3.4945826E-005
 5.7016528E+001, 2.0561355E-001, 2.0755299E-001, 4.7372194E-006, 1.5197122E-003, 4.3034905E+001, 1.2745932E+001, 6.7506480E+001, 3.7044160E+002, 4.8683001E-004, 4.8683001E-004, 4.8683001E-004, 4.8683001E-004, 4.8683001E-004, 3.3552647E-003, 3.9952021E-005
 5.8005263E+001, 2.0568065E-001, 2.0755297E-001, 4.5732867E-006, 1.4804934E-003, 4.2559583E+001, 1.3348593E+001, 6.7893521E+001, 3.7971446E+002, 6.6680188E-004, 6.6680188E-004, 6.6680188E-004, 6.6680188E-004, 6.6680188E-004, 3.4672574E-003, 4.6041460E-005
 5.9010324E+001, 2.0539897E-001, 2.0755299E-001, 5.2612012E-006, 1.6450683E-003, 4.4740383E+001, 1.2406404E+001, 6.7962545E+001, 3.8715998E+002, 6.9398236E-004, 6.9398236E-004, 6.9398236E-004, 6.9398236E-004, 6.9398236E-004, 3.5806360E-003, 5.3334025E-005
 6.0000371E+001, 2.0513558E-001, 2.0755300E-001, 5.9047788E-006, 1.7990366E-003, 4.6781443E+001, 1.2843065E+001, 7.0603264E+001, 3.8918229E+002, 6.8308532E-004, 6.8308532E-004, 6.8308532E-004, 6.8308532E-004, 6.8308532E-004, 3.6945768E-003, 6.1754139E-005
 6.1011400E+001, 2.0512879E-001, 2.0755300E-001, 5.9215267E-006, 1.8030432E-003, 4.6609920E+001, 1.1606139E+001, 7.2210526E+001, 4.0106508E+002, 8.7307949E-004, 8.7307949E-004, 8.7307949E-004, 8.7307949E-004, 8.7307949E-004, 3.8094557E-003, 7.1064718E-005
 6.2001662E+001, 2.0512918E-001, 2.0755302E-001, 5.9205529E-006, 1.8028101E-003, 4.6594916E+001, 1.1731179E+001, 7.5261979E+001, 4.0314937E+002, 7.1479941E-004, 7.1479941E-004, 7.1479941E-004, 7.1479941E-004, 7.1479941E-004, 3.9260937E-003, 8.1528506E-005
 6.3012953E+001, 2.0500256E-001, 2.0755306E-001, 6.2295591E-006, 1.8767358E-003, 4.7672353E+001, 1.2987655E+001, 7.5191117E+001, 4.1387687E+002, 8.4933558E-004, 8.4933558E-004, 8.4933558E-004, 8.4933558E-004, 8.4933558E-004, 4.0427750E-003, 9.3042666E-005
 6.4001597E+001, 2.0496381E-001, 2.0755311E-001, 6.3239884E-006, 1.8993267E-003, 4.7911612E+001, 1.4750211E+001, 7.5379832E+001, 4.1564229E+002, 9.4476622E-004, 9.4476622E-004, 9.4476622E-004, 9.4476622E-004, 9.4476622E-004, 4.1605169E-003, 1.0565058E-004
 6.5002539E+001, 2.0500922E-001, 2.0755317E-001, 6.2131626E-006, 1.8728128E-003, 4.7419616E+001, 1.5462327E+001, 7.6396099E+001, 4.2646387E+002, 9.1102395E-004, 9.1102395E-004, 9.1102395E-004, 9.1102395E-004, 9.1102395E-004, 4.2789009E-003, 1.1859134E-004
 6.6012358E+001, 2.0485022E-001, 2.0755321E-001, 6.6017754E-006, 1.9657838E-003, 4.8259558E+001, 1.6482089E+001, 7.6316977E+001, 4.3400740E+002, 1.0902492E-003, 1.0902492E-003, 1.0902492E-003, 1.0902492E-003, 1.0902492E-003, 4.3997477E-003, 1.3228550E-004
 6.7000010E+001, 2.0476352E-001, 2.0755319E-001, 6.8131624E-006, 2.0163552E-003, 4.9101456E+001, 1.6313445E+001, 7.8943022E+001, 4.3781757E+002, 1.0138884E-003, 1.0138884E-003, 1.0138884E-003, 1.0138884E-003, 1.0138884E-003, 4.5228403E-003, 1.4575554E-004
 6.8007599E+001, 2.0470185E-001, 2.0755318E-001, 6.9632425E-006, 2.0522600E-003, 4.9840833E+001, 1.6243066E+001, 8.1225329E+001, 4.4331500E+002, 1.2002083E-003, 1.2002083E-003, 1.2002083E-003, 1.2002083E-003, 1.2002083E-003, 4.6472915E-003, 1.5864643E-004
 6.9007928E+001, 2.0450509E-001, 2.0755328E-001, 7.4431508E-006, 2.1670732E-003, 5.1796006E+001, 1.7557375E+001, 8.2999822E+001, 4.5634262E+002, 1.1679394E-003, 1.1679394E-003, 1.1679394E-003, 1.1679394E-003, 1.1679394E-003, 4.7756010E-003, 1.7071155E-004
 7.0001394E+001, 2.0425872E-001, 2.0755342E-001, 8.0447831E-006, 2.3110085E-003, 5.3796255E+001, 1.7526778E+001, 8.4419173E+001, 4.6129288E+002, 1.3585132E-003, 1.3585132E-003, 1.3585132E-003, 1.3585132E-003, 1.3585132E-003, 4.9060802E-003, 1.8171709E-004
 7.1007652E+001, 2.0415577E-001, 2.0755348E-001, 8.2962317E-006, 2.3711655E-003, 5.4536088E+001, 1.8479078E+001, 8.5892604E+001, 4.6405375E+002, 1.2688858E-003, 1.2688858E-003, 1.2688858E-003, 1.2688858E-003, 1.2688858E-003, 5.0393700E-003, 1.9137354E-004
 7.2005865E+001, 2.0420151E-001, 2.0755348E-001, 8.1845307E-006, 2.3444421E-003, 5.4059275E+001, 1.9137766E+001, 8.7194839E+001, 4.6883210E+002, 1.2160717E-003, 1.2160717E-003, 1.2160717E-003, 1.2160717E-003, 1.2160717E-003, 5.1761751E-003, 2.0021405E-004
 7.3004193E+001, 2.0423121E-001, 2.0755346E-001, 8.1119897E-006, 2.3270871E-003, 5.3713027E+001, 1.6980606E+001, 8.9031779E+001, 4.7642078E+002, 1.4056386E-003, 1.4056386E-003, 1.4056386E-003, 1.4056386E-003, 1.4056386E-003, 5.3156106E-003, 2.0809205E-004
 7.4006795E+001, 2.0421663E-001, 2.0755343E-001, 8.1476160E-006, 2.3356100E-003, 5.3714600E+001, 1.8505073E+001, 9.0996993E+001, 4.8594780E+002, 1.3445828E-003, 1.3445828E-003, 1.3445828E-003, 1.3445828E-003, 1.3445828E-003, 5.4574346E-003, 2.1519259E-004
 7.5006207E+001, 2.0424221E-001, 2.0755343E-001, 8.0849583E-006, 2.3206195E-003, 5.3437117E+001, 1.8567239E+001, 9.4056505E+001, 4.9353475E+002, 1.5091317E-003, 1.5091317E-003, 1.5091317E-003, 1.5091317E-003, 1.5091317E-003, 5.6018785E-003, 2.2166806E-004
 7.6000279E+001, 2.0424423E-001, 2.0755344E-001, 8.0801664E-006, 2.3194725E-003, 5.3162242E+001, 2.0256650E+001, 9.3181120E+001, 5.0225561E+002, 1.6673909E-003, 1.6673909E-003, 1.6673909E-003, 1.6673909E-003, 1.6673909E-003, 5.7478894E-003, 2.2760818E-004
 7.7001256E+001, 2.0412896E-001, 2.0755343E-001, 8.3616949E-006, 2.3868256E-003, 5.4069119E+001, 2.0998942E+001, 9.3812006E+001, 5.0510582E+002, 1.9102914E-003, 1.9102914E-003, 1.9102914E-003, 1.9102914E-003, 1.9102914E-003, 5.8971804E-003, 2.3355936E-004
 7.8008626E+001, 2.0402594E-001, 2.0755319E-001, 8.6134184E-006, 2.4470480E-003, 5.4776325E+001, 2.0802943E+001, 9.7068692E+001, 5.1042139E+002, 1.6002461E-003, 1.6002454E-003, 1.6002445E-003, 1.6002439E-003, 1.6035954E-003, 6.0497008E-003, 2.3943334E-004
 7.9006183E+001, 2.0398072E-001, 2.0755037E-001, 8.7241875E-006, 2.4735485E-003, 5.4744550E+001, 1.9895560E+001, 9.8751061E+001, 5.1684281E+002, 1.8103435E-003, 1.8103435E-003, 1.8103435E-003, 1.8103435E-003, 1.8103435E-003, 6.2018559E-003, 2.4544799E-004
 8.0001820E+001, 2.0394338E-001, 2.0754207E-001, 8.8155464E-006, 2.4954052E-003, 5.4792546E+001, 2.0108199E+001, 1.0023241E+002, 5.1728167E+002, 1.6767593E-003, 1.6767593E-003, 1.6767593E-003, 1.6767593E-003, 1.6767593E-003, 6.3553117E-003, 2.5158127E-004
 8.1011026E+001, 2.0394589E-001, 2.0753842E-001, 8.8094571E-006, 2.4939486E-003, 5.4672606E+001, 2.0230225E+001, 1.0287120E+002, 5.3591205E+002, 2.0038159E-003, 2.0038159E-003, 2.0038159E-003, 2.0038159E-003, 2.0038159E-003, 6.5108354E-003, 2.5833325E-004
 8.2011073E+001, 2.0394658E-001, 2.0754011E-001, 8.8077453E-006, 2.4935399E-003, 5.4832304E+001, 2.0934934E+001, 1.0673813E+002, 5.3267265E+002, 2.0283344E-003, 2.0283344E-003, 2.0283344E-003, 2.0283344E-003, 2.0283344E-003, 6.6684934E-003, 2.6521845E-004
 8.3009034E+001, 2.0380354E-001, 2.0753664E-001, 9.1567812E-006, 2.5770446E-003, 5.6358479E+001, 2.2053031E+001, 1.0893744E+002, 5.4616323E+002, 1.9336741E-003, 1.9336741E-003, 1.9336741E-003, 1.9336741E-003, 1.9336741E-003, 6.8263471E-003, 2.7261162E-004
 8.4000556E+001, 2.0349600E-001, 2.0752770E-001, 9.9079678E-006, 2.7567603E-003, 5.8666248E+001, 2.3184678E+001, 1.1022805E+002, 5.4582407E+002, 2.0374702E-003, 2.0374702E-003, 2.0374702E-003, 2.0374702E-003, 2.0374702E-003, 6.9858421E-003, 2.8042120E-004
 8.5013051E+001, 2.0339595E-001, 2.0751667E-001, 1.0152389E-005, 2.8152365E-003, 5.9186667E+001, 2.3335814E+001, 1.0956629E+002, 5.5512662E+002, 2.0540947E-003, 2.0540947E-003, 2.0540947E-003, 2.0540947E-003, 2.0540947E-003, 7.1461877E-003, 2.8857330E-004
