s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
 7.2113194E+000, 2.5844870E+000,-3.0180359E-001, 2.9418500E-002,-4.0326463E-001, 2.3928198E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8871891E+000, 1.9090765E+000, 6.6248954E-005, 6.6248954E-005
 7.5467296E+000, 2.6998355E+000,-3.1530762E-001, 2.9348356E-002,-4.1796900E-001, 2.4950314E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9700690E+000, 1.9961567E+000, 6.9089605E-005, 6.9089605E-005
 7.8262382E+000, 2.8170931E+000,-3.2839115E-001, 3.3606334E-002,-4.2624715E-001, 2.5970103E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0729745E+000, 2.0963208E+000, 7.1926790E-005, 7.1926790E-005
 8.1057463E+000, 2.9237969E+000,-3.5470397E-001, 3.5076640E-002,-4.3814278E-001, 2.6899232E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1444527E+000, 2.1662958E+000, 7.4502779E-005, 7.4502779E-005
 8.4411564E+000, 3.0349118E+000,-3.8192461E-001, 3.6999446E-002,-4.5051718E-001, 2.7920430E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2155732E+000, 2.2397486E+000, 7.7332634E-005, 7.7332634E-005
 8.7206650E+000, 3.1435769E+000,-3.8259032E-001, 3.9222178E-002,-4.6214647E-001, 2.8933156E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3123269E+000, 2.3383516E+000, 8.0158625E-005, 8.0158625E-005
 9.0001736E+000, 3.2633349E+000,-3.9316213E-001, 4.5126231E-002,-4.7495916E-001, 2.9853836E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4116285E+000, 2.4406384E+000, 8.2724077E-005, 8.2724077E-005
 9.3355837E+000, 3.3670821E+000,-4.0981752E-001, 4.6155399E-002,-4.9277892E-001, 3.0863517E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4892237E+000, 2.5109497E+000, 8.5541948E-005, 8.5541948E-005
 9.6150923E+000, 3.4420804E+000,-3.9835805E-001, 4.5743325E-002,-4.9990113E-001, 3.1856458E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5666808E+000, 2.5898831E+000, 8.8355562E-005, 8.8355562E-005
 9.9505024E+000, 3.5129142E+000,-4.1255494E-001, 4.7270849E-002,-4.9506602E-001, 3.2827302E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6273114E+000, 2.6528924E+000, 9.1164514E-005, 9.1164514E-005
 1.0230011E+001, 3.6839651E+000,-4.5596924E-001, 6.4822700E-002,-5.0506790E-001, 3.3778816E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7454597E+000, 2.7880885E+000, 9.3968946E-005, 9.3968946E-005
 1.0509520E+001, 3.8875300E+000,-4.7648065E-001, 6.1893630E-002,-5.3161043E-001, 3.4619033E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9106147E+000, 2.9416787E+000, 9.6514206E-005, 9.6514206E-005
 1.0844930E+001, 4.0396130E+000,-5.3689807E-001, 5.3314770E-002,-5.5875630E-001, 3.5642637E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9622655E+000, 2.9976299E+000, 9.9309215E-005, 9.9309215E-005
 1.1124438E+001, 4.2575707E+000,-5.6901059E-001, 4.9097258E-002,-5.6856186E-001, 3.6805021E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1352422E+000, 3.1694636E+000, 1.0209932E-004, 1.0209932E-004
 1.1403947E+001, 4.1399322E+000,-5.5342972E-001, 5.0463041E-002,-5.7553904E-001, 3.7772739E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0771723E+000, 3.0618042E+000, 1.0463122E-004, 1.0463122E-004
 1.1739357E+001, 3.9873145E+000,-4.5865009E-001, 5.0480621E-002,-5.6271936E-001, 3.8598375E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9727931E+000, 3.0168117E+000, 1.0741116E-004, 1.0741116E-004
 1.2018866E+001, 4.2151445E+000,-4.4023409E-001, 8.1963516E-002,-5.6181310E-001, 3.9469299E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2278607E+000, 3.2954555E+000, 1.1018583E-004, 1.1018583E-004
 1.2354276E+001, 4.7338428E+000,-6.1923942E-001, 7.5096242E-002,-6.0340443E-001, 4.0570487E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5282778E+000, 3.5867009E+000, 1.1295476E-004, 1.1295476E-004
 1.2633784E+001, 4.7083276E+000,-7.0282499E-001, 2.1537571E-002,-6.4727199E-001, 4.1674785E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4271488E+000, 3.3801849E+000, 1.1571818E-004, 1.1571818E-004
 1.2913293E+001, 4.3656492E+000,-5.9827388E-001, 1.8137487E-003,-6.6084689E-001, 4.2454649E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0960485E+000, 3.1087668E+000, 1.1822524E-004, 1.1822524E-004
 1.3248703E+001, 4.5829805E+000,-6.0317795E-001, 4.5289749E-002,-6.8401689E-001, 4.3287620E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2442670E+000, 3.3415083E+000, 1.2097726E-004, 1.2097726E-004
 1.3528212E+001, 5.0786285E+000,-7.6583232E-001, 6.9732277E-002,-7.4899356E-001, 4.4299725E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5793592E+000, 3.6339779E+000, 1.2372340E-004, 1.2372340E-004
 1.3807720E+001, 5.1307693E+000,-7.5865871E-001, 6.9245265E-002,-8.1230671E-001, 4.5249848E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5971691E+000, 3.6295017E+000, 1.2621445E-004, 1.2621445E-004
 1.4143130E+001, 5.1211537E+000,-6.9931072E-001, 6.2501147E-002,-8.6208150E-001, 4.6226037E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5777895E+000, 3.6227249E+000, 1.2894849E-004, 1.2894849E-004
 1.4422639E+001, 5.1851404E+000,-6.5489123E-001, 7.4190612E-002,-8.8636817E-001, 4.7124325E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6568167E+000, 3.7185429E+000, 1.3167630E-004, 1.3167630E-004
 1.4702147E+001, 5.2668113E+000,-6.4762161E-001, 7.3474641E-002,-8.8841570E-001, 4.7935088E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.7569357E+000, 3.8047280E+000, 1.3415038E-004, 1.3415038E-004
 1.5037558E+001, 5.4013895E+000,-6.8451881E-001, 6.7594656E-002,-8.9344695E-001, 4.8858760E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8179082E+000, 3.8915070E+000, 1.3686542E-004, 1.3686542E-004
 1.5317065E+001, 5.5945536E+000,-7.1424305E-001, 4.9041350E-002,-8.7870120E-001, 4.9879176E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9813703E+000, 4.0511495E+000, 1.3957390E-004, 1.3957390E-004
 1.5652476E+001, 5.6282776E+000,-7.0591330E-001, 8.3822228E-002,-8.7567502E-001, 5.0849982E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0804604E+000, 4.1310200E+000, 1.4227529E-004, 1.4227529E-004
 1.5931984E+001, 5.6344022E+000,-7.1784668E-001, 6.9987117E-002,-8.8094532E-001, 5.1687850E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0536390E+000, 4.1061142E+000, 1.4496991E-004, 1.4496991E-004
 1.6211493E+001, 5.7605311E+000,-7.2245543E-001, 8.3281593E-002,-9.0945899E-001, 5.2444382E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1248833E+000, 4.2124227E+000, 1.4741329E-004, 1.4741329E-004
 1.6546904E+001, 6.0079551E+000,-7.6544661E-001, 7.8774080E-002,-9.3275236E-001, 5.3378786E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3048346E+000, 4.3890640E+000, 1.5009402E-004, 1.5009402E-004
 1.6826412E+001, 6.0946327E+000,-8.2485927E-001, 4.7510586E-002,-9.2111578E-001, 5.4314106E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3577629E+000, 4.3967114E+000, 1.5276765E-004, 1.5276765E-004
 1.7120197E+001, 6.1624853E+000,-8.9849033E-001, 6.5128824E-002,-9.3050350E-001, 5.5130519E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3215890E+000, 4.3991716E+000, 1.5522343E-004, 1.5522343E-004
 1.7443359E+001, 6.2789471E+000,-9.1696618E-001, 7.2381492E-002,-9.6383995E-001, 5.6072469E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3761675E+000, 4.4710831E+000, 1.5791242E-004, 1.5791242E-004
 1.7712662E+001, 6.4623253E+000,-9.1559568E-001, 4.4194051E-002,-9.9477141E-001, 5.7027790E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5235526E+000, 4.5967225E+000, 1.6046727E-004, 1.6046727E-004
 1.8035826E+001, 6.4852435E+000,-9.2891661E-001, 2.8720339E-002,-1.0144893E+000, 5.7951574E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4993609E+000, 4.5711374E+000, 1.6301472E-004, 1.6301472E-004
 1.8346550E+001, 6.5103924E+000,-8.8971860E-001, 1.2922544E-002,-9.8532913E-001, 5.8839369E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5462420E+000, 4.6488556E+000, 1.6572420E-004, 1.6572420E-004
 1.8632397E+001, 6.6641609E+000,-9.0868038E-001, 4.9761436E-002,-9.6886758E-001, 5.9666259E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.7186050E+000, 4.8369710E+000, 1.6825577E-004, 1.6825577E-004
 1.8918243E+001, 6.9316849E+000,-9.2796929E-001, 5.9850819E-002,-1.0085971E+000, 6.0601030E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.9481443E+000, 5.0555753E+000, 1.7069231E-004, 1.7069231E-004
 1.9204088E+001, 6.9889041E+000,-9.7752201E-001, 2.9674414E-002,-1.0506322E+000, 6.1518553E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.9272848E+000, 4.9910396E+000, 1.7312182E-004, 1.7312182E-004
 1.9537577E+001, 7.0216341E+000,-9.9592433E-001, 5.1318797E-002,-1.0892309E+000, 6.2484665E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.8747841E+000, 4.9884225E+000, 1.7574564E-004, 1.7574564E-004
 1.9823423E+001, 7.1355690E+000,-1.0241257E+000, 2.1740366E-002,-1.0646728E+000, 6.3495994E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.9886787E+000, 5.0691458E+000, 1.7836124E-004, 1.7836124E-004
 2.0118797E+001, 7.0019554E+000,-1.0311748E+000, 6.9972951E-002,-1.0126441E+000, 6.4263327E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.8980406E+000, 5.0287520E+000, 1.8081508E-004, 1.8081508E-004
 2.0433228E+001, 7.4275233E+000,-1.1029078E+000, 1.1871737E-001,-1.0321320E+000, 6.5263698E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2531959E+000, 5.4118535E+000, 1.8338681E-004, 1.8338681E-004
 2.0747660E+001, 7.4265653E+000,-1.0883533E+000, 7.2404092E-002,-1.1112486E+000, 6.6282825E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2373333E+000, 5.3000303E+000, 1.8601676E-004, 1.8601676E-004
 2.1034119E+001, 7.3230752E+000,-1.0468652E+000, 2.8937965E-002,-1.1241904E+000, 6.6929031E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0601785E+000, 5.1816268E+000, 1.8850228E-004, 1.8850228E-004
 2.1314983E+001, 7.5807624E+000,-1.0113653E+000, 7.5778815E-002,-1.1409362E+000, 6.7602065E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3183342E+000, 5.5049157E+000, 1.9085496E-004, 1.9085496E-004
 2.1642658E+001, 7.7950384E+000,-1.1337423E+000, 9.6401880E-002,-1.2368306E+000, 6.8505265E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4324564E+000, 5.5215525E+000, 1.9337463E-004, 1.9337463E-004
 2.1923523E+001, 7.7281558E+000,-1.2328828E+000, 6.3678429E-002,-1.3269644E+000, 6.9326112E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1315397E+000, 5.2326803E+000, 1.9588575E-004, 1.9588575E-004
 2.2204388E+001, 7.8663963E+000,-1.2885610E+000, 6.2676658E-002,-1.3112375E+000, 7.0079099E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1500671E+000, 5.3299753E+000, 1.9819575E-004, 1.9819575E-004
 2.2532063E+001, 8.1103461E+000,-1.3098940E+000, 1.2449852E-001,-1.2917052E+000, 7.1078966E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4568078E+000, 5.6339562E+000, 2.0068955E-004, 2.0068955E-004
 2.2812927E+001, 8.0190119E+000,-1.2416822E+000, 1.0196764E-001,-1.2660591E+000, 7.1951613E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4876528E+000, 5.6139578E+000, 2.0317457E-004, 2.0317457E-004
 2.3115995E+001, 8.0455301E+000,-1.2265927E+000, 8.9971009E-002,-1.2285577E+000, 7.2550900E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4930756E+000, 5.6810762E+000, 2.0553659E-004, 2.0553659E-004
 2.3425978E+001, 8.2797513E+000,-1.2578648E+000, 1.1354364E-001,-1.1748401E+000, 7.3422690E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7511268E+000, 5.9613242E+000, 2.0802580E-004, 2.0802580E-004
 2.3702446E+001, 8.5516845E+000,-1.3396365E+000, 1.5277064E-001,-1.1417042E+000, 7.4395719E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0392270E+000, 6.2238584E+000, 2.1040144E-004, 2.1040144E-004
 2.4024994E+001, 8.5698477E+000,-1.3959234E+000, 1.2363186E-001,-1.1676542E+000, 7.5365799E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9841026E+000, 6.1306557E+000, 2.1281183E-004, 2.1281183E-004
 2.4329109E+001, 8.2772608E+000,-1.3385131E+000, 2.9297797E-002,-1.1534794E+000, 7.6109315E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6770467E+000, 5.8153271E+000, 2.1534236E-004, 2.1534236E-004
 2.4622849E+001, 8.3928281E+000,-1.3008719E+000, 1.1270677E-001,-1.1495120E+000, 7.6520087E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7794529E+000, 6.0559161E+000, 2.1772313E-004, 2.1772313E-004
 2.4945875E+001, 9.0271390E+000,-1.4115275E+000, 1.1362616E-001,-1.2483340E+000, 7.7625447E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2871333E+000, 6.4816800E+000, 2.2016466E-004, 2.2016466E-004
 2.5246155E+001, 8.9872095E+000,-1.5097689E+000, 7.7319400E-002,-1.2894937E+000, 7.8745505E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0841401E+000, 6.2660538E+000, 2.2264903E-004, 2.2264903E-004
 2.5546434E+001, 8.9547082E+000,-1.5163197E+000, 8.1242358E-002,-1.3532723E+000, 7.9507542E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9790451E+000, 6.1671536E+000, 2.2501838E-004, 2.2501838E-004
 2.5829679E+001, 8.9060201E+000,-1.5149494E+000, 5.8359265E-002,-1.4192263E+000, 8.0074042E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8219118E+000, 6.0310044E+000, 2.2730103E-004, 2.2730103E-004
 2.6140257E+001, 9.1388171E+000,-1.5340343E+000, 9.1796766E-002,-1.4141221E+000, 8.0778821E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0146279E+000, 6.2832653E+000, 2.2961354E-004, 2.2961354E-004
 2.6406466E+001, 9.3909192E+000,-1.5999255E+000, 8.5438711E-002,-1.4494251E+000, 8.1706506E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2005273E+000, 6.4278243E+000, 2.3186239E-004, 2.3186239E-004
 2.6717043E+001, 9.3106278E+000,-1.5892535E+000, 8.0468856E-002,-1.4368781E+000, 8.2480679E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1408953E+000, 6.3657899E+000, 2.3410213E-004, 2.3410213E-004
 2.7027620E+001, 9.3087975E+000,-1.5975570E+000, 1.0498411E-001,-1.4124238E+000, 8.3159411E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1304928E+000, 6.4046325E+000, 2.3650427E-004, 2.3650427E-004
 2.7338198E+001, 9.5418539E+000,-1.6535342E+000, 9.9134470E-002,-1.3821599E+000, 8.3926037E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.3363845E+000, 6.6061336E+000, 2.3889598E-004, 2.3889598E-004
 2.7604406E+001, 9.6468895E+000,-1.6942526E+000, 7.7102945E-002,-1.3525616E+000, 8.4718558E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.4122556E+000, 6.6780255E+000, 2.4110757E-004, 2.4110757E-004
 2.7914984E+001, 9.7827533E+000,-1.7294702E+000, 1.0106779E-001,-1.3711872E+000, 8.5606194E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.5223259E+000, 6.7840197E+000, 2.4330984E-004, 2.4330984E-004
 2.8225561E+001, 9.6045830E+000,-1.6862892E+000, 5.4125986E-002,-1.3272733E+000, 8.6310862E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.3720049E+000, 6.6460095E+000, 2.4567141E-004, 2.4567141E-004
 2.8536139E+001, 9.8566436E+000,-1.6603204E+000, 1.3472749E-001,-1.2843484E+000, 8.7019087E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.6840290E+000, 7.0475725E+000, 2.4802234E-004, 2.4802234E-004
 2.8811220E+001, 1.0159094E+001,-1.7811848E+000, 1.1647761E-001,-1.3161455E+000, 8.8174930E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.8921541E+000, 7.1791230E+000, 2.5023512E-004, 2.5023512E-004
 2.9104050E+001, 1.0152437E+001,-1.8356641E+000, 1.4735695E-001,-1.3551529E+000, 8.9079922E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.8267917E+000, 7.1098682E+000, 2.5237655E-004, 2.5237655E-004
 2.9420729E+001, 1.0089085E+001,-1.7827068E+000, 3.3669237E-002,-1.4064324E+000, 8.9653148E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.6506150E+000, 6.9345115E+000, 2.5464132E-004, 2.5464132E-004
 2.9704128E+001, 9.9113283E+000,-1.7526151E+000,-3.1447642E-002,-1.4666528E+000, 8.9834606E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.3571930E+000, 6.6615110E+000, 2.5685371E-004, 2.5685371E-004
 3.0028013E+001, 1.0387266E+001,-1.8622480E+000,-5.5043529E-002,-1.5978353E+000, 9.0466891E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.4938649E+000, 6.8730438E+000, 2.5910147E-004, 2.5910147E-004
 3.0311413E+001, 1.0664522E+001,-1.9783142E+000,-1.5322739E-001,-1.6485683E+000, 9.1502206E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.5554400E+000, 6.8853270E+000, 2.6133901E-004, 2.6133901E-004
 3.0635300E+001, 1.0531858E+001,-2.0327811E+000,-2.9732532E-001,-1.5819590E+000, 9.2350099E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2973391E+000, 6.6207159E+000, 2.6356583E-004, 2.6356583E-004
 3.0918699E+001, 1.0488640E+001,-1.9862310E+000,-2.8379794E-001,-1.5151236E+000, 9.2970013E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.3352292E+000, 6.7044172E+000, 2.6578233E-004, 2.6578233E-004
 3.1202099E+001, 1.0611063E+001,-1.9767766E+000,-3.0002976E-001,-1.5635623E+000, 9.3606778E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.3802008E+000, 6.7716309E+000, 2.6784143E-004, 2.6784143E-004
 3.1525986E+001, 1.0800732E+001,-2.0085204E+000,-4.0057770E-001,-1.5399928E+000, 9.4413443E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.4500112E+000, 6.8525848E+000, 2.7003722E-004, 2.7003722E-004
