s,kW,kW,kW,kW,kg/s
FDS_HRR_Time,HRR,RAD_LOSS,CONV_LOSS,COND_LOSS,BURN_RATE
 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.5018110E+000, 2.5906081E-001, 9.0088595E-002, 3.7168561E-001,-2.8252676E-001, 9.9471125E-006
 3.0006111E+000, 5.9833189E-001, 2.0434924E-001, 5.2531212E-001,-1.0628305E-001, 1.9724463E-005
 4.5239444E+000, 9.5991595E-001, 3.2537456E-001, 6.8748634E-001, 7.3819221E-002, 2.9610468E-005
 6.0046020E+000, 1.3139850E+000, 4.4865947E-001, 8.3901899E-001, 2.5985096E-001, 3.9416707E-005
 7.5024152E+000, 1.6509393E+000, 5.7445607E-001, 1.0020811E+000, 4.1658469E-001, 4.9085316E-005
 9.0087843E+000, 2.0221870E+000, 7.1320966E-001, 1.1592602E+000, 6.1044923E-001, 5.8852976E-005
 1.0503535E+001, 2.3641732E+000, 8.3691712E-001, 1.2675536E+000, 8.3974947E-001, 6.8042438E-005
 1.2005154E+001, 2.4842204E+000, 8.8156588E-001, 1.2648364E+000, 9.5974211E-001, 7.0105605E-005
 1.3506771E+001, 2.4925732E+000, 8.8535804E-001, 1.2014331E+000, 1.0350638E+000, 7.0105597E-005
 1.5008389E+001, 2.4869718E+000, 8.8540843E-001, 1.1299855E+000, 1.1001437E+000, 7.0105590E-005
 1.6511658E+001, 2.4733235E+000, 8.8408002E-001, 1.0756038E+000, 1.1448896E+000, 7.0105583E-005
 1.8011900E+001, 2.4861065E+000, 8.9217873E-001, 1.0400433E+000, 1.1854812E+000, 7.0105576E-005
 1.9511307E+001, 2.4798818E+000, 8.9214729E-001, 9.7761849E-001, 1.2427134E+000, 7.0105569E-005
 2.1010714E+001, 2.4741743E+000, 8.9416604E-001, 9.2330366E-001, 1.2887076E+000, 7.0105561E-005
 2.2511358E+001, 2.4818405E+000, 9.0476948E-001, 8.7814161E-001, 1.3418062E+000, 7.0105554E-005
 2.4010765E+001, 2.4760373E+000, 9.0850068E-001, 8.4070319E-001, 1.3737115E+000, 7.0105547E-005
 2.5510174E+001, 2.4891162E+000, 9.1705084E-001, 8.0703080E-001, 1.4177392E+000, 7.0105540E-005
 2.7009581E+001, 2.4836565E+000, 9.1683193E-001, 7.6404839E-001, 1.4559989E+000, 7.0105533E-005
 2.8508987E+001, 2.4923379E+000, 9.2660648E-001, 7.4585480E-001, 1.4783215E+000, 7.0105525E-005
 3.0008394E+001, 2.4725480E+000, 9.2621805E-001, 6.9905186E-001, 1.5113003E+000, 7.0105518E-005
 3.1507801E+001, 2.4769167E+000, 9.3174216E-001, 6.8284943E-001, 1.5277070E+000, 7.0105511E-005
 3.3007206E+001, 2.4922184E+000, 9.4261098E-001, 6.6208357E-001, 1.5637650E+000, 7.0105504E-005
 3.4506615E+001, 2.4840778E+000, 9.4490909E-001, 6.3959031E-001, 1.5789945E+000, 7.0105497E-005
 3.6010109E+001, 2.4871679E+000, 9.4770729E-001, 6.2665564E-001, 1.5948690E+000, 7.0105489E-005
 3.7509518E+001, 2.4884211E+000, 9.5190062E-001, 6.0788512E-001, 1.6134594E+000, 7.0105482E-005
 3.9008926E+001, 2.4729219E+000, 9.5184875E-001, 5.9245242E-001, 1.6201795E+000, 7.0105475E-005
 4.0508331E+001, 2.4937853E+000, 9.6327036E-001, 5.7941730E-001, 1.6488015E+000, 7.0105468E-005
 4.2007740E+001, 2.4770609E+000, 9.5997596E-001, 5.5293923E-001, 1.6590753E+000, 7.0105461E-005
 4.3507145E+001, 2.4755088E+000, 9.6288747E-001, 5.4323265E-001, 1.6662031E+000, 7.0105453E-005
 4.5006554E+001, 2.4939571E+000, 9.7554480E-001, 5.3549047E-001, 1.6934901E+000, 7.0105446E-005
 4.6505959E+001, 2.4788152E+000, 9.7235584E-001, 5.3732764E-001, 1.6732244E+000, 7.0105439E-005
 4.8005367E+001, 2.4791153E+000, 9.7246843E-001, 5.1967219E-001, 1.6933807E+000, 7.0105432E-005
 4.9504772E+001, 2.4913697E+000, 9.8035232E-001, 5.1509587E-001, 1.7101753E+000, 7.0105425E-005
