s,kW,kW,kW,kW,kg/s
FDS_HRR_Time,HRR,RAD_LOSS,CONV_LOSS,COND_LOSS,BURN_RATE
 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 5.0012527E+000, 6.6039977E-001, 2.1473838E-001,-8.5168442E-001, 1.5123010E+000, 2.1334081E-005
 1.0008452E+001, 1.8451053E+000, 6.5864720E-001, 2.2888171E-001, 1.5185212E+000, 5.3968095E-005
 1.5007983E+001, 2.4824154E+000, 9.2117561E-001, 6.0826942E-001, 1.7444121E+000, 7.0105561E-005
 2.0013769E+001, 2.4866630E+000, 9.2510045E-001, 6.2636432E-001, 1.7173380E+000, 7.0105575E-005
 2.5001820E+001, 2.4764596E+000, 9.1541381E-001, 6.2132816E-001, 1.7018646E+000, 7.0105551E-005
 3.0012522E+001, 2.4835211E+000, 9.0735226E-001, 6.3314133E-001, 1.6908535E+000, 7.0105527E-005
 3.5002365E+001, 2.4828718E+000, 9.0351862E-001, 6.3134717E-001, 1.6847704E+000, 7.0105503E-005
 4.0011391E+001, 2.4838365E+000, 9.0293278E-001, 6.2203455E-001, 1.6901080E+000, 7.0105479E-005
 4.5004475E+001, 2.4834988E+000, 9.0132324E-001, 6.3510596E-001, 1.6722041E+000, 7.0105455E-005
 5.0009781E+001, 2.4809814E+000, 8.9847107E-001, 6.2469577E-001, 1.6757514E+000, 7.0105431E-005
 5.5013706E+001, 2.4816324E+000, 9.0728005E-001, 6.1546749E-001, 1.6835023E+000, 7.0105407E-005
 6.0004272E+001, 2.4774569E+000, 9.0965805E-001, 6.2147935E-001, 1.6714102E+000, 7.0105383E-005
 6.5008301E+001, 2.4848085E+000, 9.1192388E-001, 6.1983337E-001, 1.6781232E+000, 7.0105359E-005
 7.0004524E+001, 2.4797616E+000, 9.1549491E-001, 6.2283088E-001, 1.6660694E+000, 7.0105335E-005
 7.5003761E+001, 2.4859732E+000, 9.2098136E-001, 6.2453013E-001, 1.6685989E+000, 7.0105311E-005
 8.0010162E+001, 2.4813694E+000, 9.2215296E-001, 6.2430359E-001, 1.6616830E+000, 7.0105287E-005
 8.5005295E+001, 2.4785619E+000, 9.1996098E-001, 6.2331663E-001, 1.6594501E+000, 7.0105263E-005
 9.0012665E+001, 2.4869059E+000, 9.2600544E-001, 6.3169186E-001, 1.6575773E+000, 7.0105239E-005
 9.5003532E+001, 2.4825791E+000, 9.2726646E-001, 6.3489567E-001, 1.6471085E+000, 7.0105215E-005
 1.0000549E+002, 2.4797821E+000, 9.2786409E-001, 6.3349017E-001, 1.6459816E+000, 7.0105191E-005
 1.0500681E+002, 2.4830760E+000, 9.2955004E-001, 6.3605857E-001, 1.6454234E+000, 7.0105167E-005
 1.1000578E+002, 2.4821081E+000, 9.3195869E-001, 6.3720372E-001, 1.6426280E+000, 7.0105143E-005
 1.1500258E+002, 2.4819697E+000, 9.3205032E-001, 6.3467745E-001, 1.6428931E+000, 7.0105119E-005
 1.2000434E+002, 2.4832449E+000, 9.3580925E-001, 6.5186202E-001, 1.6257147E+000, 7.0105095E-005
 1.2500827E+002, 2.4821194E+000, 9.3868752E-001, 6.3865255E-001, 1.6360045E+000, 7.0105071E-005
 1.3000034E+002, 2.4833747E+000, 9.4138765E-001, 6.4807801E-001, 1.6281411E+000, 7.0105047E-005
 1.3500639E+002, 2.4771561E+000, 9.4217788E-001, 6.4565566E-001, 1.6242289E+000, 7.0105023E-005
 1.4000516E+002, 2.4848509E+000, 9.4263702E-001, 6.5906950E-001, 1.6202209E+000, 7.0104999E-005
 1.4500800E+002, 2.4809871E+000, 9.4495425E-001, 6.4070507E-001, 1.6285720E+000, 7.0104975E-005
 1.5000652E+002, 2.4866530E+000, 9.5102763E-001, 6.5361570E-001, 1.6232697E+000, 7.0104951E-005
 1.5500504E+002, 2.4791583E+000, 9.4893358E-001, 6.5367646E-001, 1.6116129E+000, 7.0104927E-005
 1.6000026E+002, 2.4835250E+000, 9.5175734E-001, 6.5770028E-001, 1.6132044E+000, 7.0104903E-005
 1.6500238E+002, 2.4822486E+000, 9.5567302E-001, 6.6265762E-001, 1.6064549E+000, 7.0104879E-005
