s,kW,kW,kW,kW,kg/s
FDS_HRR_Time,HRR,RAD_LOSS,CONV_LOSS,COND_LOSS,BURN_RATE
 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.5052274E+000, 2.5797444E-001, 8.9574480E-002, 4.3552661E-001,-3.0102876E-001, 9.9539379E-006
 3.0237453E+000, 6.0348386E-001, 2.0495238E-001, 5.8852454E-001,-1.4020174E-001, 1.9804241E-005
 4.5019937E+000, 9.6158980E-001, 3.2339768E-001, 7.4690424E-001, 3.6336597E-002, 2.9607209E-005
 6.0040851E+000, 1.3087027E+000, 4.4428237E-001, 8.9280495E-001, 2.1875242E-001, 3.9338855E-005
 7.5076523E+000, 1.6500687E+000, 5.7284060E-001, 1.0557258E+000, 3.7937549E-001, 4.9101385E-005
 9.0129175E+000, 2.0184054E+000, 7.1157284E-001, 1.2077706E+000, 5.7655266E-001, 5.8882295E-005
 1.0510206E+001, 2.3776805E+000, 8.4037111E-001, 1.3300591E+000, 7.9820933E-001, 6.8067702E-005
 1.2000530E+001, 2.4795675E+000, 8.7639804E-001, 1.3069003E+000, 9.3267358E-001, 7.0105605E-005
 1.3501805E+001, 2.4955871E+000, 8.8242304E-001, 1.2513984E+000, 1.0005606E+000, 7.0105597E-005
 1.5003080E+001, 2.4797380E+000, 8.8118127E-001, 1.1706584E+000, 1.0612499E+000, 7.0105590E-005
 1.6504354E+001, 2.4729173E+000, 8.7985998E-001, 1.1168328E+000, 1.1158996E+000, 7.0105583E-005
 1.8005630E+001, 2.4782102E+000, 8.8496315E-001, 1.0619616E+000, 1.1693868E+000, 7.0105576E-005
 1.9509386E+001, 2.4839342E+000, 8.8813019E-001, 1.0128233E+000, 1.2248137E+000, 7.0105569E-005
 2.1010662E+001, 2.4790344E+000, 8.8995534E-001, 9.5237508E-001, 1.2759651E+000, 7.0105561E-005
 2.2511936E+001, 2.5043678E+000, 9.0358777E-001, 9.2825238E-001, 1.3258043E+000, 7.0105554E-005
 2.4013210E+001, 2.4738430E+000, 8.9706803E-001, 8.7038847E-001, 1.3527327E+000, 7.0105547E-005
 2.5500837E+001, 2.4735365E+000, 9.0153062E-001, 8.2250291E-001, 1.4016699E+000, 7.0105540E-005
 2.7002113E+001, 2.4792677E+000, 9.0852881E-001, 7.9675369E-001, 1.4313265E+000, 7.0105533E-005
 2.8503387E+001, 2.4879631E+000, 9.1596980E-001, 7.6728387E-001, 1.4670738E+000, 7.0105525E-005
 3.0004663E+001, 2.4747640E+000, 9.1682602E-001, 7.2317801E-001, 1.4977685E+000, 7.0105518E-005
 3.1508667E+001, 2.5069788E+000, 9.3063937E-001, 7.2243272E-001, 1.5310916E+000, 7.0105511E-005
 3.3009941E+001, 2.4728606E+000, 9.2504908E-001, 6.7853142E-001, 1.5396886E+000, 7.0105504E-005
 3.4511219E+001, 2.4820330E+000, 9.3105279E-001, 6.5739319E-001, 1.5703638E+000, 7.0105497E-005
 3.6012493E+001, 2.4835064E+000, 9.3518438E-001, 6.2890112E-001, 1.5998514E+000, 7.0105489E-005
 3.7513767E+001, 2.5020199E+000, 9.4455424E-001, 6.3334538E-001, 1.6149794E+000, 7.0105482E-005
 3.9000031E+001, 2.4736454E+000, 9.4121567E-001, 5.9796282E-001, 1.6234940E+000, 7.0105475E-005
 4.0501305E+001, 2.4792687E+000, 9.4886720E-001, 5.9381871E-001, 1.6298667E+000, 7.0105468E-005
 4.2002579E+001, 2.4841909E+000, 9.5357299E-001, 5.7287524E-001, 1.6563274E+000, 7.0105461E-005
 4.3503853E+001, 2.4688973E+000, 9.5071125E-001, 5.6550973E-001, 1.6517066E+000, 7.0105453E-005
 4.5005131E+001, 2.5032569E+000, 9.6658897E-001, 5.6251931E-001, 1.6807999E+000, 7.0105446E-005
 4.6506405E+001, 2.4770131E+000, 9.6290300E-001, 5.4292484E-001, 1.6820265E+000, 7.0105439E-005
 4.8007679E+001, 2.4680655E+000, 9.5920200E-001, 5.3462155E-001, 1.6772193E+000, 7.0105432E-005
 4.9508953E+001, 2.5045247E+000, 9.7582109E-001, 5.4030867E-001, 1.7059689E+000, 7.0105425E-005
