s,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2
 2.4600292E+002, 2.2053853E+002, 4.8456787E+002, 1.0554055E+001, 8.3433180E+000, 6.4566059E+000, 5.1082563E+000, 3.8603013E+000, 3.2374401E+000, 2.9193623E+000, 2.7596953E+000, 2.6232655E+000, 2.5311906E+000, 2.5062780E+000, 2.5697711E+000, 2.6127412E+000, 2.6558261E+000, 2.7109456E+000, 2.7700274E+000, 2.8124278E+000, 2.8692284E+000, 2.8974824E+000, 2.9219522E+000, 2.9455445E+000, 2.9621670E+000, 2.9716940E+000, 2.9775975E+000, 2.9824498E+000, 2.9869030E+000, 2.9906719E+000, 2.9934585E+000, 2.9952364E+000, 2.9961164E+000, 2.9967873E+000, 2.9977643E+000, 2.9981263E+000
 2.4800147E+002, 2.2046513E+002, 4.8449661E+002, 1.0555993E+001, 8.3228207E+000, 6.4341707E+000, 5.0921187E+000, 3.8445210E+000, 3.2367134E+000, 2.9192479E+000, 2.7609262E+000, 2.6225743E+000, 2.5269868E+000, 2.5033889E+000, 2.5655847E+000, 2.6089499E+000, 2.6529088E+000, 2.7076886E+000, 2.7671285E+000, 2.8098915E+000, 2.8670228E+000, 2.8955252E+000, 2.9201922E+000, 2.9440153E+000, 2.9608502E+000, 2.9705317E+000, 2.9765475E+000, 2.9815042E+000, 2.9860659E+000, 2.9899414E+000, 2.9928198E+000, 2.9946649E+000, 2.9955819E+000, 2.9962840E+000, 2.9973116E+000, 2.9977007E+000
 2.5000038E+002, 2.2023964E+002, 4.8447134E+002, 1.0600216E+001, 8.3389139E+000, 6.4399543E+000, 5.0924258E+000, 3.8442266E+000, 3.2302260E+000, 2.9113357E+000, 2.7489653E+000, 2.6072798E+000, 2.5104468E+000, 2.5002656E+000, 2.5614097E+000, 2.6051514E+000, 2.6499147E+000, 2.7044485E+000, 2.7642360E+000, 2.8073485E+000, 2.8648250E+000, 2.8935597E+000, 2.9184346E+000, 2.9424810E+000, 2.9595234E+000, 2.9693565E+000, 2.9754829E+000, 2.9805427E+000, 2.9852121E+000, 2.9891932E+000, 2.9921629E+000, 2.9940751E+000, 2.9950287E+000, 2.9957616E+000, 2.9968395E+000, 2.9972572E+000
 2.5200147E+002, 2.1986989E+002, 4.8431393E+002, 1.0609806E+001, 8.3375664E+000, 6.4368076E+000, 5.0896544E+000, 3.8436422E+000, 3.2186222E+000, 2.9002724E+000, 2.7374086E+000, 2.5972805E+000, 2.5036035E+000, 2.4969699E+000, 2.5572410E+000, 2.6013420E+000, 2.6468506E+000, 2.7012224E+000, 2.7613463E+000, 2.8047986E+000, 2.8626318E+000, 2.8915865E+000, 2.9166760E+000, 2.9409394E+000, 2.9581852E+000, 2.9681675E+000, 2.9744036E+000, 2.9795659E+000, 2.9843423E+000, 2.9884284E+000, 2.9914885E+000, 2.9934673E+000, 2.9944572E+000, 2.9952209E+000, 2.9963491E+000, 2.9967947E+000
 2.5400132E+002, 2.2011586E+002, 4.8423962E+002, 1.0588281E+001, 8.3295174E+000, 6.4327688E+000, 5.0846124E+000, 3.8447318E+000, 3.2097459E+000, 2.8981597E+000, 2.7383430E+000, 2.5995007E+000, 2.5051074E+000, 2.4935436E+000, 2.5530820E+000, 2.5975249E+000, 2.6437275E+000, 2.6980131E+000, 2.7584603E+000, 2.8022449E+000, 2.8604431E+000, 2.8896091E+000, 2.9149189E+000, 2.9393928E+000, 2.9568374E+000, 2.9669666E+000, 2.9733109E+000, 2.9785745E+000, 2.9834573E+000, 2.9876473E+000, 2.9907973E+000, 2.9928420E+000, 2.9938679E+000, 2.9946618E+000, 2.9958396E+000, 2.9963138E+000
 2.5600342E+002, 2.1998856E+002, 4.8418988E+002, 1.0600533E+001, 8.3219633E+000, 6.4235253E+000, 5.0784607E+000, 3.8367500E+000, 3.2076550E+000, 2.8954477E+000, 2.7352431E+000, 2.5943389E+000, 2.4975045E+000, 2.4900117E+000, 2.5489347E+000, 2.5937018E+000, 2.6405530E+000, 2.6948230E+000, 2.7555776E+000, 2.7996886E+000, 2.8582606E+000, 2.8876295E+000, 2.9131629E+000, 2.9378402E+000, 2.9554794E+000, 2.9657524E+000, 2.9722033E+000, 2.9775672E+000, 2.9825554E+000, 2.9868488E+000, 2.9900880E+000, 2.9921982E+000, 2.9932599E+000, 2.9940841E+000, 2.9953117E+000, 2.9958150E+000
 2.5800178E+002, 2.1995580E+002, 4.8412079E+002, 1.0612940E+001, 8.3353720E+000, 6.4352555E+000, 5.0836768E+000, 3.8480606E+000, 3.1834831E+000, 2.8804801E+000, 2.7219453E+000, 2.5828755E+000, 2.4892244E+000, 2.4863946E+000, 2.5448041E+000, 2.5898762E+000, 2.6373367E+000, 2.6916583E+000, 2.7527006E+000, 2.7971327E+000, 2.8560860E+000, 2.8856499E+000, 2.9114101E+000, 2.9362838E+000, 2.9541130E+000, 2.9645269E+000, 2.9710827E+000, 2.9765456E+000, 2.9816377E+000, 2.9860337E+000, 2.9893618E+000, 2.9915371E+000, 2.9926345E+000, 2.9934890E+000, 2.9947662E+000, 2.9952991E+000
 2.6000411E+002, 2.1997188E+002, 4.8404333E+002, 1.0560441E+001, 8.2994003E+000, 6.4157739E+000, 5.0703459E+000, 3.8326900E+000, 3.1924841E+000, 2.8833086E+000, 2.7228897E+000, 2.5813990E+000, 2.4851708E+000, 2.4827042E+000, 2.5406923E+000, 2.5860481E+000, 2.6340830E+000, 2.6885226E+000, 2.7498283E+000, 2.7945774E+000, 2.8539188E+000, 2.8836713E+000, 2.9096606E+000, 2.9347239E+000, 2.9527392E+000, 2.9632909E+000, 2.9699497E+000, 2.9755104E+000, 2.9807053E+000, 2.9852028E+000, 2.9886186E+000, 2.9908586E+000, 2.9919913E+000, 2.9928756E+000, 2.9942019E+000, 2.9947648E+000
 2.6200183E+002, 2.1951263E+002, 4.8398505E+002, 1.0643847E+001, 8.3303413E+000, 6.4256210E+000, 5.0710845E+000, 3.8367498E+000, 3.1721015E+000, 2.8721387E+000, 2.7128780E+000, 2.5719271E+000, 2.4742372E+000, 2.4789524E+000, 2.5366049E+000, 2.5822198E+000, 2.6307986E+000, 2.6854224E+000, 2.7469611E+000, 2.7920234E+000, 2.8517604E+000, 2.8816938E+000, 2.9079154E+000, 2.9331610E+000, 2.9513581E+000, 2.9620447E+000, 2.9688048E+000, 2.9744616E+000, 2.9797585E+000, 2.9843566E+000, 2.9878597E+000, 2.9901636E+000, 2.9913311E+000, 2.9922450E+000, 2.9936204E+000, 2.9942138E+000
 2.6400019E+002, 2.1970067E+002, 4.8389938E+002, 1.0635010E+001, 8.3288784E+000, 6.4260716E+000, 5.0724282E+000, 3.8389640E+000, 3.1665180E+000, 2.8662853E+000, 2.7051826E+000, 2.5647087E+000, 2.4705758E+000, 2.4751515E+000, 2.5325520E+000, 2.5783968E+000, 2.6274908E+000, 2.6823704E+000, 2.7441022E+000, 2.7894740E+000, 2.8496134E+000, 2.8797207E+000, 2.9061763E+000, 2.9315970E+000, 2.9499714E+000, 2.9607904E+000, 2.9676499E+000, 2.9734013E+000, 2.9787989E+000, 2.9834967E+000, 2.9870861E+000, 2.9894538E+000, 2.9906559E+000, 2.9915993E+000, 2.9930234E+000, 2.9936461E+000
 2.6600314E+002, 2.2012254E+002, 4.8386871E+002, 1.0639016E+001, 8.3260441E+000, 6.4222627E+000, 5.0683665E+000, 3.8340039E+000, 3.1703510E+000, 2.8684447E+000, 2.7093296E+000, 2.5703514E+000, 2.4759121E+000, 2.4713011E+000, 2.5285325E+000, 2.5745711E+000, 2.6241560E+000, 2.6793716E+000, 2.7412443E+000, 2.7869232E+000, 2.8474727E+000, 2.8777459E+000, 2.9044383E+000, 2.9300277E+000, 2.9485765E+000, 2.9595246E+000, 2.9664819E+000, 2.9723270E+000, 2.9778237E+000, 2.9826202E+000, 2.9862957E+000, 2.9887264E+000, 2.9899626E+000, 2.9909353E+000, 2.9924078E+000, 2.9930615E+000
 2.6800135E+002, 2.2002522E+002, 4.8383072E+002, 1.0641768E+001, 8.3199139E+000, 6.4172206E+000, 5.0600781E+000, 3.8276184E+000, 3.1508193E+000, 2.8561161E+000, 2.6970131E+000, 2.5554652E+000, 2.4585073E+000, 2.4674134E+000, 2.5245633E+000, 2.5707481E+000, 2.6208017E+000, 2.6764517E+000, 2.7383909E+000, 2.7843740E+000, 2.8453417E+000, 2.8757725E+000, 2.9027040E+000, 2.9284561E+000, 2.9471755E+000, 2.9582500E+000, 2.9653034E+000, 2.9712403E+000, 2.9768353E+000, 2.9817295E+000, 2.9854901E+000, 2.9879832E+000, 2.9892533E+000, 2.9902549E+000, 2.9917758E+000, 2.9924617E+000
 2.7000478E+002, 2.1960283E+002, 4.8377094E+002, 1.0647467E+001, 8.3238850E+000, 6.4223185E+000, 5.0648804E+000, 3.8370183E+000, 3.1341302E+000, 2.8479445E+000, 2.6855145E+000, 2.5424089E+000, 2.4456666E+000, 2.4634950E+000, 2.5206633E+000, 2.5669286E+000, 2.6174304E+000, 2.6736491E+000, 2.7355413E+000, 2.7818263E+000, 2.8432229E+000, 2.8738019E+000, 2.9009755E+000, 2.9268839E+000, 2.9457705E+000, 2.9569683E+000, 2.9641156E+000, 2.9701428E+000, 2.9758348E+000, 2.9808257E+000, 2.9846706E+000, 2.9872260E+000, 2.9885299E+000, 2.9895604E+000, 2.9911296E+000, 2.9918468E+000
 2.7200321E+002, 2.1936121E+002, 4.8362238E+002, 1.0624182E+001, 8.3181725E+000, 6.4224520E+000, 5.0586534E+000, 3.8301291E+000, 3.1302047E+000, 2.8450065E+000, 2.6874757E+000, 2.5500958E+000, 2.4606926E+000, 2.4595537E+000, 2.5168669E+000, 2.5631137E+000, 2.6140451E+000, 2.6710393E+000, 2.7326968E+000, 2.7792809E+000, 2.8411176E+000, 2.8718338E+000, 2.8992505E+000, 2.9253104E+000, 2.9443605E+000, 2.9556789E+000, 2.9629183E+000, 2.9690342E+000, 2.9748216E+000, 2.9799080E+000, 2.9838367E+000, 2.9864538E+000, 2.9877913E+000, 2.9888504E+000, 2.9904673E+000, 2.9912162E+000
 2.7400081E+002, 2.1929268E+002, 4.8369189E+002, 1.0638711E+001, 8.3159533E+000, 6.4192958E+000, 5.0517030E+000, 3.8228729E+000, 3.1307998E+000, 2.8439941E+000, 2.6872590E+000, 2.5460427E+000, 2.4466543E+000, 2.4556036E+000, 2.5132477E+000, 2.5593102E+000, 2.6106529E+000, 2.6687891E+000, 2.7298617E+000, 2.7767420E+000, 2.8390315E+000, 2.8698721E+000, 2.8975313E+000, 2.9237390E+000, 2.9429493E+000, 2.9543850E+000, 2.9617140E+000, 2.9679165E+000, 2.9737968E+000, 2.9789770E+000, 2.9829879E+000, 2.9856660E+000, 2.9870365E+000, 2.9881241E+000, 2.9897890E+000, 2.9905720E+000
 2.7600087E+002, 2.1926746E+002, 4.8359766E+002, 1.0621367E+001, 8.2982187E+000, 6.4154625E+000, 5.0497670E+000, 3.8231323E+000, 3.1066611E+000, 2.8317029E+000, 2.6727271E+000, 2.5295458E+000, 2.4301639E+000, 2.4516475E+000, 2.5099640E+000, 2.5555129E+000, 2.6072500E+000, 2.6671379E+000, 2.7270308E+000, 2.7742045E+000, 2.8369627E+000, 2.8679125E+000, 2.8958139E+000, 2.9221671E+000, 2.9415348E+000, 2.9530852E+000, 2.9605017E+000, 2.9667888E+000, 2.9727604E+000, 2.9780328E+000, 2.9821253E+000, 2.9848635E+000, 2.9862669E+000, 2.9873829E+000, 2.9890962E+000, 2.9899120E+000
 2.7800112E+002, 2.1934431E+002, 4.8356003E+002, 1.0655815E+001, 8.3210325E+000, 6.4279618E+000, 5.0479465E+000, 3.8209193E+000, 3.0967259E+000, 2.8267899E+000, 2.6677382E+000, 2.5262384E+000, 2.4298050E+000, 2.4476976E+000, 2.5074477E+000, 2.5517225E+000, 2.6038373E+000, 2.6657915E+000, 2.7242033E+000, 2.7716677E+000, 2.8349142E+000, 2.8659558E+000, 2.8940961E+000, 2.9205952E+000, 2.9401171E+000, 2.9517798E+000, 2.9592817E+000, 2.9656518E+000, 2.9717131E+000, 2.9770765E+000, 2.9812493E+000, 2.9840474E+000, 2.9854834E+000, 2.9866278E+000, 2.9883885E+000, 2.9892368E+000
 2.8000389E+002, 2.1864688E+002, 4.8348462E+002, 1.0649756E+001, 8.3085365E+000, 6.4238486E+000, 5.0424204E+000, 3.8206210E+000, 3.0841479E+000, 2.8239229E+000, 2.6653967E+000, 2.5230441E+000, 2.4253781E+000, 2.4437721E+000, 2.5056398E+000, 2.5479412E+000, 2.6004164E+000, 2.6642625E+000, 2.7213802E+000, 2.7691326E+000, 2.8328915E+000, 2.8640022E+000, 2.8923762E+000, 2.9190226E+000, 2.9386959E+000, 2.9504683E+000, 2.9580538E+000, 2.9645050E+000, 2.9706545E+000, 2.9761074E+000, 2.9803596E+000, 2.9832168E+000, 2.9846849E+000, 2.9858572E+000, 2.9876652E+000, 2.9885461E+000
 2.8200293E+002, 2.1857510E+002, 4.8341763E+002, 1.0638791E+001, 8.3031931E+000, 6.4274263E+000, 5.0366931E+000, 3.8160574E+000, 3.0576830E+000, 2.8157067E+000, 2.6602499E+000, 2.5198138E+000, 2.4239862E+000, 2.4399042E+000, 2.5035508E+000, 2.5441742E+000, 2.5969923E+000, 2.6625199E+000, 2.7185650E+000, 2.7666013E+000, 2.8309023E+000, 2.8620532E+000, 2.8906534E+000, 2.9174504E+000, 2.9372728E+000, 2.9491522E+000, 2.9568198E+000, 2.9633505E+000, 2.9695866E+000, 2.9751275E+000, 2.9794581E+000, 2.9823737E+000, 2.9838736E+000, 2.9850733E+000, 2.9869280E+000, 2.9878416E+000
 2.8400482E+002, 2.1882036E+002, 4.8340054E+002, 1.0646668E+001, 8.3023977E+000, 6.4325004E+000, 5.0351362E+000, 3.8157029E+000, 3.1021421E+000, 2.7912209E+000, 2.6409478E+000, 2.5074542E+000, 2.4149768E+000, 2.4361494E+000, 2.5011256E+000, 2.5404234E+000, 2.5935659E+000, 2.6605964E+000, 2.7157574E+000, 2.7640741E+000, 2.8289564E+000, 2.8601098E+000, 2.8889275E+000, 2.9158807E+000, 2.9358490E+000, 2.9478333E+000, 2.9555807E+000, 2.9621887E+000, 2.9685092E+000, 2.9741361E+000, 2.9785435E+000, 2.9815171E+000, 2.9830484E+000, 2.9842751E+000, 2.9861770E+000, 2.9871244E+000
 2.8600195E+002, 2.1787309E+002, 4.8332401E+002, 1.0651746E+001, 8.3029184E+000, 6.4383941E+000, 5.0326691E+000, 3.8123209E+000, 3.0770965E+000, 2.7970214E+000, 2.6392510E+000, 2.4988561E+000, 2.4015286E+000, 2.4326465E+000, 2.4984739E+000, 2.5366931E+000, 2.5901394E+000, 2.6585236E+000, 2.7129598E+000, 2.7615521E+000, 2.8270676E+000, 2.8581738E+000, 2.8871996E+000, 2.9143155E+000, 2.9344268E+000, 2.9465134E+000, 2.9543383E+000, 2.9610217E+000, 2.9674239E+000, 2.9731348E+000, 2.9776175E+000, 2.9806476E+000, 2.9822099E+000, 2.9834640E+000, 2.9854126E+000, 2.9863939E+000
 2.8800339E+002, 2.1762062E+002, 4.8331482E+002, 1.0660476E+001, 8.3019209E+000, 6.4381375E+000, 5.0278101E+000, 3.8106079E+000, 3.0910695E+000, 2.7910633E+000, 2.6355698E+000, 2.4969287E+000, 2.4020791E+000, 2.4296949E+000, 2.4956620E+000, 2.5329859E+000, 2.5867128E+000, 2.6563256E+000, 2.7101707E+000, 2.7590346E+000, 2.8252528E+000, 2.8562429E+000, 2.8854682E+000, 2.9127514E+000, 2.9330037E+000, 2.9451907E+000, 2.9530916E+000, 2.9598486E+000, 2.9663310E+000, 2.9721239E+000, 2.9766808E+000, 2.9797666E+000, 2.9813600E+000, 2.9826412E+000, 2.9846356E+000, 2.9856503E+000
 2.9000189E+002, 2.1772437E+002, 4.8324835E+002, 1.0656407E+001, 8.3064537E+000, 6.4446154E+000, 5.0258660E+000, 3.8080907E+000, 3.0921290E+000, 2.7846267E+000, 2.6287043E+000, 2.4888685E+000, 2.3942974E+000, 2.4268739E+000, 2.4927292E+000, 2.5293045E+000, 2.5832856E+000, 2.6540210E+000, 2.7073886E+000, 2.7565191E+000, 2.8235352E+000, 2.8543160E+000, 2.8837321E+000, 2.9111891E+000, 2.9315794E+000, 2.9438648E+000, 2.9518402E+000, 2.9586689E+000, 2.9652297E+000, 2.9711032E+000, 2.9757326E+000, 2.9788733E+000, 2.9804969E+000, 2.9818046E+000, 2.9838450E+000, 2.9848938E+000
 2.9200340E+002, 2.1777806E+002, 4.8321594E+002, 1.0648718E+001, 8.2999649E+000, 6.4434400E+000, 5.0247722E+000, 3.8113534E+000, 3.1068068E+000, 2.7775695E+000, 2.6231999E+000, 2.4831274E+000, 2.3839905E+000, 2.4237280E+000, 2.4897015E+000, 2.5256567E+000, 2.5798590E+000, 2.6516261E+000, 2.7046154E+000, 2.7540073E+000, 2.8219297E+000, 2.8523948E+000, 2.8819942E+000, 2.9096298E+000, 2.9301560E+000, 2.9425383E+000, 2.9505861E+000, 2.9574852E+000, 2.9641225E+000, 2.9700747E+000, 2.9747751E+000, 2.9779696E+000, 2.9796231E+000, 2.9809573E+000, 2.9830432E+000, 2.9841263E+000
 2.9400477E+002, 2.1757208E+002, 4.8318378E+002, 1.0623846E+001, 8.2894497E+000, 6.4461026E+000, 5.0244818E+000, 3.8120172E+000, 3.1175478E+000, 2.7652202E+000, 2.6156025E+000, 2.4789917E+000, 2.3853576E+000, 2.4204409E+000, 2.4865944E+000, 2.5220497E+000, 2.5764318E+000, 2.6491528E+000, 2.7018497E+000, 2.7514975E+000, 2.8203835E+000, 2.8504779E+000, 2.8802538E+000, 2.9080715E+000, 2.9287310E+000, 2.9412084E+000, 2.9493277E+000, 2.9562957E+000, 2.9630079E+000, 2.9690373E+000, 2.9738078E+000, 2.9770553E+000, 2.9787383E+000, 2.9800985E+000, 2.9822292E+000, 2.9833457E+000
 2.9600064E+002, 2.1758572E+002, 4.8326712E+002, 1.0666225E+001, 8.2987242E+000, 6.4448204E+000, 5.0152712E+000, 3.8017297E+000, 3.1048164E+000, 2.7640920E+000, 2.6149521E+000, 2.4801912E+000, 2.3868887E+000, 2.4170976E+000, 2.4834270E+000, 2.5185051E+000, 2.5730121E+000, 2.6466169E+000, 2.6990979E+000, 2.7489946E+000, 2.8187826E+000, 2.8485689E+000, 2.8785148E+000, 2.9065180E+000, 2.9273083E+000, 2.9398789E+000, 2.9480681E+000, 2.9551034E+000, 2.9618886E+000, 2.9679930E+000, 2.9728317E+000, 2.9761312E+000, 2.9778428E+000, 2.9792283E+000, 2.9814036E+000, 2.9825554E+000
 2.9800342E+002, 2.1731606E+002, 4.8322156E+002, 1.0681181E+001, 8.3061638E+000, 6.4519844E+000, 5.0198984E+000, 3.8052840E+000, 3.1109760E+000, 2.7501419E+000, 2.5962780E+000, 2.4556079E+000, 2.3572896E+000, 2.4137368E+000, 2.4802036E+000, 2.5150402E+000, 2.5695949E+000, 2.6440237E+000, 2.6963561E+000, 2.7464945E+000, 2.8170750E+000, 2.8466666E+000, 2.8767767E+000, 2.9049687E+000, 2.9258871E+000, 2.9385498E+000, 2.9468071E+000, 2.9539080E+000, 2.9607642E+000, 2.9669418E+000, 2.9718471E+000, 2.9751976E+000, 2.9769371E+000, 2.9783480E+000, 2.9805684E+000, 2.9817548E+000
 3.0000310E+002, 2.1712793E+002, 4.8312170E+002, 1.0617864E+001, 8.2647104E+000, 6.4359841E+000, 5.0119090E+000, 3.8046892E+000, 3.1189532E+000, 2.7374709E+000, 2.5900664E+000, 2.4537654E+000, 2.3589773E+000, 2.4104085E+000, 2.4769301E+000, 2.5116935E+000, 2.5661788E+000, 2.6413794E+000, 2.6936238E+000, 2.7439954E+000, 2.8152757E+000, 2.8447692E+000, 2.8750386E+000, 2.9034216E+000, 2.9244661E+000, 2.9372199E+000, 2.9455445E+000, 2.9527094E+000, 2.9596350E+000, 2.9658840E+000, 2.9708543E+000, 2.9742546E+000, 2.9760218E+000, 2.9774580E+000, 2.9797223E+000, 2.9809427E+000
 3.0200047E+002, 2.1684837E+002, 4.8308780E+002, 1.0604681E+001, 8.2592697E+000, 6.4259930E+000, 4.9961576E+000, 3.7891264E+000, 3.1032012E+000, 2.7398365E+000, 2.5928500E+000, 2.4556901E+000, 2.3596587E+000, 2.4072139E+000, 2.4736204E+000, 2.5085566E+000, 2.5627728E+000, 2.6386969E+000, 2.6909099E+000, 2.7415042E+000, 2.8134122E+000, 2.8428836E+000, 2.8733060E+000, 2.9018815E+000, 2.9230494E+000, 2.9358926E+000, 2.9442830E+000, 2.9515107E+000, 2.9585040E+000, 2.9648225E+000, 2.9698563E+000, 2.9733050E+000, 2.9750991E+000, 2.9765594E+000, 2.9788668E+000, 2.9801223E+000
 3.0400155E+002, 2.1665764E+002, 4.8280020E+002, 1.0399076E+001, 8.1898603E+000, 6.3941607E+000, 4.9724607E+000, 3.7716048E+000, 3.0964017E+000, 2.7151563E+000, 2.5709529E+000, 2.4339268E+000, 2.3349881E+000, 2.4044037E+000, 2.4702754E+000, 2.5058227E+000, 2.5593727E+000, 2.6359782E+000, 2.6882119E+000, 2.7390170E+000, 2.8114994E+000, 2.8410070E+000, 2.8715765E+000, 2.9003468E+000, 2.9216356E+000, 2.9345670E+000, 2.9430218E+000, 2.9503107E+000, 2.9573700E+000, 2.9637566E+000, 2.9688520E+000, 2.9723482E+000, 2.9741688E+000, 2.9756532E+000, 2.9780030E+000, 2.9792931E+000
 3.0600775E+002, 2.1606531E+002, 4.8256656E+002, 1.0184251E+001, 8.1170702E+000, 6.3621111E+000, 4.9514341E+000, 3.7604492E+000, 3.1037691E+000, 2.6660888E+000, 2.5234115E+000, 2.3993609E+000, 2.3071880E+000, 2.4024282E+000, 2.4668949E+000, 2.5038118E+000, 2.5559733E+000, 2.6332235E+000, 2.6855283E+000, 2.7365313E+000, 2.8095484E+000, 2.8391407E+000, 2.8698511E+000, 2.8988180E+000, 2.9202256E+000, 2.9332435E+000, 2.9417613E+000, 2.9491098E+000, 2.9562337E+000, 2.9626861E+000, 2.9678421E+000, 2.9713845E+000, 2.9732308E+000, 2.9747388E+000, 2.9771309E+000, 2.9784570E+000
 3.0800378E+002, 2.1550653E+002, 4.8211835E+002, 1.0013386E+001, 8.0723152E+000, 6.3321552E+000, 4.9353390E+000, 3.7596407E+000, 3.1223528E+000, 2.7409031E+000, 2.5588999E+000, 2.3970964E+000, 2.2873769E+000, 2.4021089E+000, 2.4634960E+000, 2.5020533E+000, 2.5525882E+000, 2.6304476E+000, 2.6828735E+000, 2.7340572E+000, 2.8075776E+000, 2.8372946E+000, 2.8681386E+000, 2.8973038E+000, 2.9188275E+000, 2.9319305E+000, 2.9405096E+000, 2.9479160E+000, 2.9551024E+000, 2.9616189E+000, 2.9668334E+000, 2.9704208E+000, 2.9722924E+000, 2.9738240E+000, 2.9762585E+000, 2.9776225E+000
 3.1000441E+002, 2.1407147E+002, 4.8157474E+002, 9.7778978E+000, 8.0478582E+000, 6.3359027E+000, 4.9402137E+000, 3.7674081E+000, 3.1304767E+000, 2.7506611E+000, 2.5686145E+000, 2.4051888E+000, 2.2944384E+000, 2.4021087E+000, 2.4600861E+000, 2.4999893E+000, 2.5492208E+000, 2.6276557E+000, 2.6802542E+000, 2.7315986E+000, 2.8055973E+000, 2.8354714E+000, 2.8664417E+000, 2.8958056E+000, 2.9174438E+000, 2.9306304E+000, 2.9392695E+000, 2.9467330E+000, 2.9539802E+000, 2.9605596E+000, 2.9658315E+000, 2.9694631E+000, 2.9713600E+000, 2.9729156E+000, 2.9753923E+000, 2.9767952E+000
 3.1200426E+002, 2.1221425E+002, 4.8125430E+002, 9.7947025E+000, 8.1263590E+000, 6.4107442E+000, 4.9849839E+000, 3.7819684E+000, 3.1352663E+000, 2.7552094E+000, 2.5761926E+000, 2.4162123E+000, 2.3022177E+000, 2.4021087E+000, 2.4566650E+000, 2.4976764E+000, 2.5458665E+000, 2.6248467E+000, 2.6776702E+000, 2.7291515E+000, 2.8036101E+000, 2.8336680E+000, 2.8647571E+000, 2.8943205E+000, 2.9160721E+000, 2.9293423E+000, 2.9380405E+000, 2.9455600E+000, 2.9528675E+000, 2.9595087E+000, 2.9648371E+000, 2.9685128E+000, 2.9704347E+000, 2.9720149E+000, 2.9745340E+000, 2.9759784E+000
 3.1400487E+002, 2.1060291E+002, 4.8091727E+002, 9.8173466E+000, 8.2206240E+000, 6.4982500E+000, 5.0521331E+000, 3.8199198E+000, 3.1458590E+000, 2.7491755E+000, 2.5629830E+000, 2.4009886E+000, 2.2851572E+000, 2.4021084E+000, 2.4532437E+000, 2.4951956E+000, 2.5425298E+000, 2.6220269E+000, 2.6751249E+000, 2.7267156E+000, 2.8016219E+000, 2.8318806E+000, 2.8630834E+000, 2.8928478E+000, 2.9147146E+000, 2.9280686E+000, 2.9368267E+000, 2.9444022E+000, 2.9517696E+000, 2.9584720E+000, 2.9638562E+000, 2.9675753E+000, 2.9695220E+000, 2.9711261E+000, 2.9736891E+000, 2.9751756E+000
 3.1600833E+002, 2.0972011E+002, 4.8047873E+002, 9.7833071E+000, 8.2516575E+000, 6.5501299E+000, 5.0982952E+000, 3.8447449E+000, 3.1596966E+000, 2.7496550E+000, 2.5481620E+000, 2.3755918E+000, 2.2619617E+000, 2.4021084E+000, 2.4498270E+000, 2.4925935E+000, 2.5392070E+000, 2.6191945E+000, 2.6726136E+000, 2.7242799E+000, 2.7996285E+000, 2.8301001E+000, 2.8614120E+000, 2.8913808E+000, 2.9133658E+000, 2.9268060E+000, 2.9356253E+000, 2.9432578E+000, 2.9506860E+000, 2.9574497E+000, 2.9628894E+000, 2.9666514E+000, 2.9686234E+000, 2.9702528E+000, 2.9728584E+000, 2.9743800E+000
 3.1800041E+002, 2.0839766E+002, 4.8003540E+002, 9.8105621E+000, 8.2545910E+000, 6.5666575E+000, 5.1220531E+000, 3.8554893E+000, 3.1589854E+000, 2.7416794E+000, 2.5364385E+000, 2.3577638E+000, 2.2389798E+000, 2.4021082E+000, 2.4464331E+000, 2.4899068E+000, 2.5359058E+000, 2.6163571E+000, 2.6701484E+000, 2.7218447E+000, 2.7976336E+000, 2.8283293E+000, 2.8597448E+000, 2.8899214E+000, 2.9120276E+000, 2.9255562E+000, 2.9344375E+000, 2.9421268E+000, 2.9496152E+000, 2.9564412E+000, 2.9619372E+000, 2.9657421E+000, 2.9677403E+000, 2.9693944E+000, 2.9720366E+000, 2.9735928E+000
 3.2000292E+002, 2.0675008E+002, 4.7956067E+002, 9.7839108E+000, 8.2591143E+000, 6.5751567E+000, 5.1328330E+000, 3.8576286E+000, 3.1521101E+000, 2.7287488E+000, 2.5243361E+000, 2.3386323E+000, 2.2130032E+000, 2.4021080E+000, 2.4430656E+000, 2.4871488E+000, 2.5326195E+000, 2.6135082E+000, 2.6677420E+000, 2.7194021E+000, 2.7956312E+000, 2.8265665E+000, 2.8580761E+000, 2.8884642E+000, 2.9106936E+000, 2.9243126E+000, 2.9332573E+000, 2.9410043E+000, 2.9485536E+000, 2.9554415E+000, 2.9609931E+000, 2.9648421E+000, 2.9668651E+000, 2.9685426E+000, 2.9712193E+000, 2.9728127E+000
