s,kW,kW,kW,kW,kg/s
FDS_HRR_Time,HRR,RAD_LOSS,CONV_LOSS,COND_LOSS,BURN_RATE
 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.5282495E+000, 2.6430756E-001, 9.2099701E-002, 2.5041239E-001,-2.1671285E-001, 1.0047506E-005
 3.0107625E+000, 5.9867054E-001, 2.0613964E-001, 4.0842372E-001,-2.7175495E-002, 1.9868358E-005
 4.5148320E+000, 9.6105816E-001, 3.2972307E-001, 5.7662550E-001, 1.5217972E-001, 2.9632022E-005
 6.0200143E+000, 1.3176261E+000, 4.5457443E-001, 7.3711867E-001, 3.3485336E-001, 3.9433430E-005
 7.5071855E+000, 1.6493778E+000, 5.7641084E-001, 8.9580740E-001, 4.9315974E-001, 4.9152404E-005
 9.0098753E+000, 2.0271671E+000, 7.1614374E-001, 1.0632790E+000, 6.8698188E-001, 5.8869227E-005
 1.0502963E+001, 2.3611490E+000, 8.3877084E-001, 1.1707061E+000, 9.0704563E-001, 6.8048771E-005
 1.2008394E+001, 2.4760557E+000, 8.8320436E-001, 1.1677122E+000, 1.0278365E+000, 7.0105605E-005
 1.3501383E+001, 2.4900981E+000, 8.8924358E-001, 1.1154539E+000, 1.0922763E+000, 7.0105597E-005
 1.5006813E+001, 2.4947425E+000, 8.9394511E-001, 1.0601196E+000, 1.1547403E+000, 7.0105590E-005
 1.6507267E+001, 2.4735171E+000, 8.9354425E-001, 1.0118176E+000, 1.1821305E+000, 7.0105583E-005
 1.8012697E+001, 2.4886918E+000, 9.0142286E-001, 9.6319227E-001, 1.2448628E+000, 7.0105576E-005
 1.9504442E+001, 2.4757657E+000, 9.0193085E-001, 9.2564432E-001, 1.2706772E+000, 7.0105569E-005
 2.1009872E+001, 2.4914060E+000, 9.1112716E-001, 8.8801516E-001, 1.3180868E+000, 7.0105561E-005
 2.2512695E+001, 2.4746775E+000, 9.1195564E-001, 8.3163871E-001, 1.3575148E+000, 7.0105554E-005
 2.4001225E+001, 2.4847554E+000, 9.2122054E-001, 7.9599907E-001, 1.4072925E+000, 7.0105547E-005
 2.5503288E+001, 2.4799232E+000, 9.2322550E-001, 7.5887270E-001, 1.4395932E+000, 7.0105540E-005
 2.7005350E+001, 2.4854810E+000, 9.3000279E-001, 7.2984123E-001, 1.4678259E+000, 7.0105533E-005
 2.8507412E+001, 2.4726362E+000, 9.2996637E-001, 6.8310536E-001, 1.5073032E+000, 7.0105525E-005
 3.0009474E+001, 2.4870849E+000, 9.4285057E-001, 6.7083801E-001, 1.5309550E+000, 7.0105518E-005
 3.1511538E+001, 2.4860918E+000, 9.4848553E-001, 6.5077103E-001, 1.5509041E+000, 7.0105511E-005
 3.3000069E+001, 2.4763248E+000, 9.4906775E-001, 6.1289941E-001, 1.5792286E+000, 7.0105504E-005
 3.4502129E+001, 2.4807653E+000, 9.5631668E-001, 6.0233698E-001, 1.5928624E+000, 7.0105497E-005
 3.6004192E+001, 2.4876678E+000, 9.6273677E-001, 5.8592292E-001, 1.6174821E+000, 7.0105489E-005
 3.7506252E+001, 2.4841944E+000, 9.6780543E-001, 5.6527104E-001, 1.6313664E+000, 7.0105482E-005
 3.9008316E+001, 2.4900703E+000, 9.7136169E-001, 5.5339342E-001, 1.6525261E+000, 7.0105475E-005
 4.0510380E+001, 2.4769181E+000, 9.7276380E-001, 5.3508696E-001, 1.6566846E+000, 7.0105468E-005
 4.2004322E+001, 2.4899957E+000, 9.8103292E-001, 5.2654044E-001, 1.6785334E+000, 7.0105461E-005
 4.3505066E+001, 2.4790496E+000, 9.8155676E-001, 5.1845496E-001, 1.6752288E+000, 7.0105453E-005
 4.5007000E+001, 2.4932637E+000, 9.8745080E-001, 5.1461400E-001, 1.6922817E+000, 7.0105446E-005
 4.6508930E+001, 2.4782633E+000, 9.8759275E-001, 5.0126903E-001, 1.6962657E+000, 7.0105439E-005
 4.8010860E+001, 2.4753065E+000, 9.8793114E-001, 4.8924035E-001, 1.7025246E+000, 7.0105432E-005
 4.9512791E+001, 2.4810059E+000, 9.9280066E-001, 4.8574878E-001, 1.7127024E+000, 7.0105425E-005
