s,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2
 1.2850054E+003, 9.0500977E+001, 4.9358456E+002, 9.1117039E+000, 7.8514376E+000, 5.9722714E+000, 4.0786858E+000, 2.5745599E+000, 1.7394657E+000, 1.1997707E+000, 8.8874429E-001, 6.7555070E-001, 5.3185809E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 1.2900121E+003, 9.0739853E+001, 4.9363376E+002, 9.1357517E+000, 7.8525820E+000, 5.9779034E+000, 4.0780549E+000, 2.5754764E+000, 1.7408713E+000, 1.2005304E+000, 8.8815254E-001, 6.7475003E-001, 5.3157389E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 1.2950198E+003, 9.0782310E+001, 4.9383719E+002, 9.1411943E+000, 7.8586330E+000, 5.9845109E+000, 4.0870361E+000, 2.5830290E+000, 1.7458751E+000, 1.2044474E+000, 8.9111018E-001, 6.7741579E-001, 5.3375667E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 1.3000231E+003, 9.1013596E+001, 4.9402545E+002, 9.1452055E+000, 7.8716354E+000, 5.9932570E+000, 4.0845675E+000, 2.5811934E+000, 1.7453516E+000, 1.2027845E+000, 8.8965613E-001, 6.7597365E-001, 5.3332186E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 1.3050014E+003, 9.0911560E+001, 4.9413702E+002, 9.1589212E+000, 7.8849683E+000, 5.9967365E+000, 4.0911961E+000, 2.5841906E+000, 1.7451313E+000, 1.2031176E+000, 8.9110959E-001, 6.7812669E-001, 5.3480083E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 1.3100103E+003, 9.0902115E+001, 4.9422754E+002, 9.1562252E+000, 7.8952074E+000, 6.0036335E+000, 4.0939145E+000, 2.5894423E+000, 1.7502612E+000, 1.2069119E+000, 8.9259505E-001, 6.7894274E-001, 5.3605288E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 1.3150239E+003, 9.0850746E+001, 4.9450806E+002, 9.1697474E+000, 7.9187303E+000, 6.0139375E+000, 4.1062646E+000, 2.5947375E+000, 1.7520778E+000, 1.2077330E+000, 8.9444202E-001, 6.8087339E-001, 5.3698540E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 1.3200053E+003, 9.0742615E+001, 4.9460574E+002, 9.1847677E+000, 7.9191127E+000, 6.0138001E+000, 4.1039891E+000, 2.5955698E+000, 1.7549189E+000, 1.2110795E+000, 8.9632243E-001, 6.8133849E-001, 5.3763795E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 1.3250179E+003, 9.0828354E+001, 4.9477789E+002, 9.1823835E+000, 7.9097285E+000, 6.0247345E+000, 4.1102152E+000, 2.5978658E+000, 1.7544297E+000, 1.2087537E+000, 8.9531970E-001, 6.8150091E-001, 5.3730553E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 1.3300086E+003, 9.1318008E+001, 4.9492749E+002, 9.2069817E+000, 7.9176087E+000, 6.0306950E+000, 4.1119404E+000, 2.6024139E+000, 1.7595366E+000, 1.2133653E+000, 8.9732760E-001, 6.8299401E-001, 5.3942680E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 1.3350200E+003, 9.1347244E+001, 4.9504379E+002, 9.2126637E+000, 7.9280128E+000, 6.0392461E+000, 4.1195593E+000, 2.6032078E+000, 1.7592334E+000, 1.2138599E+000, 8.9860409E-001, 6.8309087E-001, 5.3971624E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 1.3400162E+003, 9.0974182E+001, 4.9520673E+002, 9.2132502E+000, 7.9351912E+000, 6.0417199E+000, 4.1206331E+000, 2.6039269E+000, 1.7607547E+000, 1.2151518E+000, 9.0014195E-001, 6.8510681E-001, 5.3953594E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 1.3450091E+003, 9.0806732E+001, 4.9535712E+002, 9.2234535E+000, 7.9317966E+000, 6.0425906E+000, 4.1259847E+000, 2.6077502E+000, 1.7615120E+000, 1.2144318E+000, 8.9938349E-001, 6.8499070E-001, 5.4025364E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 1.3500094E+003, 9.1295837E+001, 4.9555930E+002, 9.2383013E+000, 7.9683509E+000, 6.0520277E+000, 4.1305466E+000, 2.6109383E+000, 1.7646036E+000, 1.2173468E+000, 9.0067273E-001, 6.8539506E-001, 5.4213786E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 1.3550131E+003, 9.1661423E+001, 4.9576645E+002, 9.2375584E+000, 7.9699802E+000, 6.0580564E+000, 4.1373525E+000, 2.6130302E+000, 1.7650658E+000, 1.2176236E+000, 9.0218496E-001, 6.8696284E-001, 5.4256833E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 1.3600089E+003, 9.1954651E+001, 4.9588782E+002, 9.2571802E+000, 7.9567127E+000, 6.0580597E+000, 4.1382742E+000, 2.6180925E+000, 1.7703826E+000, 1.2217730E+000, 9.0427637E-001, 6.8737739E-001, 5.4097420E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 1.3650096E+003, 9.1850945E+001, 4.9598547E+002, 9.2537031E+000, 7.9628859E+000, 6.0720177E+000, 4.1407437E+000, 2.6178820E+000, 1.7714281E+000, 1.2230166E+000, 9.0601206E-001, 6.9008172E-001, 5.4453725E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 1.3700024E+003, 9.2224709E+001, 4.9618610E+002, 9.2576666E+000, 7.9663262E+000, 6.0759459E+000, 4.1464300E+000, 2.6212726E+000, 1.7709950E+000, 1.2214409E+000, 9.0500915E-001, 6.8974406E-001, 5.4475969E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 1.3750151E+003, 9.1985809E+001, 4.9626343E+002, 9.2811785E+000, 7.9950037E+000, 6.0683064E+000, 4.1520295E+000, 2.6230001E+000, 1.7727311E+000, 1.2238489E+000, 9.0820283E-001, 6.9157130E-001, 5.4668218E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 1.3800000E+003, 9.1672966E+001, 4.9651077E+002, 9.2794952E+000, 7.9895511E+000, 6.0726743E+000, 4.1578493E+000, 2.6302850E+000, 1.7780944E+000, 1.2264059E+000, 9.0845263E-001, 6.9091642E-001, 5.4434705E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 1.3850227E+003, 9.1964638E+001, 4.9668643E+002, 9.2839136E+000, 8.0289698E+000, 6.0827560E+000, 4.1624184E+000, 2.6288605E+000, 1.7771786E+000, 1.2270265E+000, 9.0947700E-001, 6.9321132E-001, 5.4746979E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 1.3900087E+003, 9.1688622E+001, 4.9705014E+002, 9.2920303E+000, 8.0044994E+000, 6.1057644E+000, 4.1648149E+000, 2.6342773E+000, 1.7825687E+000, 1.2322406E+000, 9.1317731E-001, 6.9491303E-001, 5.4908872E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 1.3950136E+003, 9.1788765E+001, 4.9699802E+002, 9.2962971E+000, 8.0116310E+000, 6.1070461E+000, 4.1699314E+000, 2.6397161E+000, 1.7849089E+000, 1.2316252E+000, 9.1318315E-001, 6.9476122E-001, 5.4759121E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 1.4000041E+003, 9.1700836E+001, 4.9729214E+002, 9.3191767E+000, 8.0366755E+000, 6.1058269E+000, 4.1723909E+000, 2.6334965E+000, 1.7814682E+000, 1.2320565E+000, 9.1469628E-001, 6.9726115E-001, 5.5109572E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 1.4050188E+003, 9.2059677E+001, 4.9762253E+002, 9.3225670E+000, 8.0362282E+000, 6.1006622E+000, 4.1834989E+000, 2.6408229E+000, 1.7874013E+000, 1.2351768E+000, 9.1568887E-001, 6.9737458E-001, 5.4992735E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 1.4100258E+003, 9.2005806E+001, 4.9765570E+002, 9.3243494E+000, 8.0286827E+000, 6.1070781E+000, 4.1799712E+000, 2.6425886E+000, 1.7895826E+000, 1.2383984E+000, 9.1824323E-001, 6.9867384E-001, 5.5145878E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 1.4150118E+003, 9.2298561E+001, 4.9778317E+002, 9.3440647E+000, 8.0493097E+000, 6.1222205E+000, 4.1841388E+000, 2.6481018E+000, 1.7909061E+000, 1.2365580E+000, 9.1727835E-001, 6.9938767E-001, 5.5224884E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 1.4200013E+003, 9.2428421E+001, 4.9794165E+002, 9.3458023E+000, 8.0572329E+000, 6.1156440E+000, 4.1888380E+000, 2.6455212E+000, 1.7892641E+000, 1.2373955E+000, 9.1918761E-001, 6.9979209E-001, 5.5198938E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 1.4250033E+003, 9.2626472E+001, 4.9810480E+002, 9.3544111E+000, 8.0588655E+000, 6.1264367E+000, 4.1994324E+000, 2.6553473E+000, 1.7941998E+000, 1.2385476E+000, 9.1814256E-001, 6.9975317E-001, 5.5329281E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 1.4300033E+003, 9.2639633E+001, 4.9818527E+002, 9.3682213E+000, 8.0719776E+000, 6.1430669E+000, 4.1978164E+000, 2.6532362E+000, 1.7953486E+000, 1.2407126E+000, 9.2043227E-001, 7.0146370E-001, 5.5408770E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 1.4350052E+003, 9.2776260E+001, 4.9844980E+002, 9.3454723E+000, 8.0671406E+000, 6.1434913E+000, 4.1980596E+000, 2.6580272E+000, 1.7991072E+000, 1.2434504E+000, 9.2230082E-001, 7.0292825E-001, 5.5559170E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 1.4400223E+003, 9.2709473E+001, 4.9852670E+002, 9.3890524E+000, 8.0846500E+000, 6.1556230E+000, 4.2053556E+000, 2.6604466E+000, 1.8004086E+000, 1.2446622E+000, 9.2351168E-001, 7.0340276E-001, 5.5613881E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 1.4450141E+003, 9.2057602E+001, 4.9875732E+002, 9.3822775E+000, 8.0959415E+000, 6.1478925E+000, 4.2068510E+000, 2.6599436E+000, 1.8004643E+000, 1.2451131E+000, 9.2434824E-001, 7.0423573E-001, 5.5583972E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 1.4500143E+003, 9.2000076E+001, 4.9879733E+002, 9.4104767E+000, 8.0964184E+000, 6.1619177E+000, 4.2156882E+000, 2.6660607E+000, 1.8039817E+000, 1.2474027E+000, 9.2531443E-001, 7.0485461E-001, 5.5647188E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 1.4550066E+003, 9.2288757E+001, 4.9884790E+002, 9.3995609E+000, 8.1006317E+000, 6.1716490E+000, 4.2190514E+000, 2.6731074E+000, 1.8102465E+000, 1.2493749E+000, 9.2496294E-001, 7.0509899E-001, 5.5806214E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 1.4600214E+003, 9.2209671E+001, 4.9907104E+002, 9.4200659E+000, 8.1104279E+000, 6.1650834E+000, 4.2101660E+000, 2.6634607E+000, 1.8041297E+000, 1.2477349E+000, 9.2534024E-001, 7.0505917E-001, 5.5800354E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 1.4650278E+003, 9.1906876E+001, 4.9929544E+002, 9.4243307E+000, 8.1213884E+000, 6.1666961E+000, 4.2307882E+000, 2.6742873E+000, 1.8077438E+000, 1.2493318E+000, 9.2796701E-001, 7.0743906E-001, 5.5804479E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 1.4700068E+003, 9.2600578E+001, 4.9933649E+002, 9.4253340E+000, 8.1482372E+000, 6.1838565E+000, 4.2287703E+000, 2.6759527E+000, 1.8125045E+000, 1.2533325E+000, 9.2995447E-001, 7.0900303E-001, 5.6054693E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
