m,m,m,kg/m2,m,m,m,kW/m2
Mass per Area-x,Mass per Area-y,Mass per Area-z,Mass per Area,Incident Heat Flux-x,Incident Heat Flux-y,Incident Heat Flux-z,Incident Heat Flu
 1.0500000E-001, 0.0000000E+000, 0.0000000E+000, 2.5823443E+000, 1.0000000E-001, 0.0000000E+000, 0.0000000E+000, 1.0229287E+000
 1.1500000E-001, 0.0000000E+000, 0.0000000E+000, 2.5823443E+000, 2.0000000E-001, 0.0000000E+000, 0.0000000E+000, 1.1235162E+000
 1.2500000E-001, 0.0000000E+000, 0.0000000E+000, 2.5667276E+000, 3.0000000E-001, 0.0000000E+000, 0.0000000E+000, 1.2051350E+000
 1.3500000E-001, 0.0000000E+000, 0.0000000E+000, 2.5667276E+000, 4.0000000E-001, 0.0000000E+000, 0.0000000E+000, 1.3543388E+000
 1.4500000E-001, 0.0000000E+000, 0.0000000E+000, 2.5530564E+000, 5.0000000E-001, 0.0000000E+000, 0.0000000E+000, 1.6073171E+000
 1.5500000E-001, 0.0000000E+000, 0.0000000E+000, 2.5530564E+000, 6.0000000E-001, 0.0000000E+000, 0.0000000E+000, 2.0003043E+000
 1.6500000E-001, 0.0000000E+000, 0.0000000E+000, 2.5408068E+000, 7.0000000E-001, 0.0000000E+000, 0.0000000E+000, 2.6718760E+000
 1.7500000E-001, 0.0000000E+000, 0.0000000E+000, 2.5408068E+000, 8.0000000E-001, 0.0000000E+000, 0.0000000E+000, 3.7590526E+000
 1.8500000E-001, 0.0000000E+000, 0.0000000E+000, 2.5300595E+000, 9.0000000E-001, 0.0000000E+000, 0.0000000E+000, 5.2361802E+000
 1.9500000E-001, 0.0000000E+000, 0.0000000E+000, 2.5300595E+000, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.6173085E+000
 2.0500000E-001, 0.0000000E+000, 0.0000000E+000, 2.5209764E+000, 1.1000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1151231E+001
 2.1500000E-001, 0.0000000E+000, 0.0000000E+000, 2.5209764E+000, 1.2000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3412679E+001
 2.2500000E-001, 0.0000000E+000, 0.0000000E+000, 2.5134771E+000,NaN,NaN,NaN,NaN
 2.3500000E-001, 0.0000000E+000, 0.0000000E+000, 2.5134771E+000,NaN,NaN,NaN,NaN
 2.4500000E-001, 0.0000000E+000, 0.0000000E+000, 2.5071084E+000,NaN,NaN,NaN,NaN
 2.5500000E-001, 0.0000000E+000, 0.0000000E+000, 2.5071084E+000,NaN,NaN,NaN,NaN
 2.6500000E-001, 0.0000000E+000, 0.0000000E+000, 2.5011349E+000,NaN,NaN,NaN,NaN
 2.7500000E-001, 0.0000000E+000, 0.0000000E+000, 2.5011349E+000,NaN,NaN,NaN,NaN
 2.8500000E-001, 0.0000000E+000, 0.0000000E+000, 2.4949196E+000,NaN,NaN,NaN,NaN
 2.9500000E-001, 0.0000000E+000, 0.0000000E+000, 2.4949196E+000,NaN,NaN,NaN,NaN
 3.0500000E-001, 0.0000000E+000, 0.0000000E+000, 2.4880199E+000,NaN,NaN,NaN,NaN
 3.1500000E-001, 0.0000000E+000, 0.0000000E+000, 2.4880199E+000,NaN,NaN,NaN,NaN
 3.2500000E-001, 0.0000000E+000, 0.0000000E+000, 2.4801270E+000,NaN,NaN,NaN,NaN
 3.3500000E-001, 0.0000000E+000, 0.0000000E+000, 2.4801270E+000,NaN,NaN,NaN,NaN
 3.4500000E-001, 0.0000000E+000, 0.0000000E+000, 2.4710992E+000,NaN,NaN,NaN,NaN
 3.5500000E-001, 0.0000000E+000, 0.0000000E+000, 2.4710992E+000,NaN,NaN,NaN,NaN
 3.6500000E-001, 0.0000000E+000, 0.0000000E+000, 2.4609403E+000,NaN,NaN,NaN,NaN
 3.7500000E-001, 0.0000000E+000, 0.0000000E+000, 2.4609403E+000,NaN,NaN,NaN,NaN
 3.8500000E-001, 0.0000000E+000, 0.0000000E+000, 2.4497774E+000,NaN,NaN,NaN,NaN
 3.9500000E-001, 0.0000000E+000, 0.0000000E+000, 2.4497774E+000,NaN,NaN,NaN,NaN
 4.0500000E-001, 0.0000000E+000, 0.0000000E+000, 2.4376941E+000,NaN,NaN,NaN,NaN
 4.1500000E-001, 0.0000000E+000, 0.0000000E+000, 2.4376941E+000,NaN,NaN,NaN,NaN
 4.2500000E-001, 0.0000000E+000, 0.0000000E+000, 2.4248045E+000,NaN,NaN,NaN,NaN
 4.3500000E-001, 0.0000000E+000, 0.0000000E+000, 2.4248045E+000,NaN,NaN,NaN,NaN
 4.4500000E-001, 0.0000000E+000, 0.0000000E+000, 2.4118045E+000,NaN,NaN,NaN,NaN
 4.5500000E-001, 0.0000000E+000, 0.0000000E+000, 2.4118045E+000,NaN,NaN,NaN,NaN
 4.6500000E-001, 0.0000000E+000, 0.0000000E+000, 2.4004252E+000,NaN,NaN,NaN,NaN
 4.7500000E-001, 0.0000000E+000, 0.0000000E+000, 2.4004252E+000,NaN,NaN,NaN,NaN
 4.8500000E-001, 0.0000000E+000, 0.0000000E+000, 2.3906100E+000,NaN,NaN,NaN,NaN
 4.9500000E-001, 0.0000000E+000, 0.0000000E+000, 2.3906100E+000,NaN,NaN,NaN,NaN
 5.0500000E-001, 0.0000000E+000, 0.0000000E+000, 2.3820263E+000,NaN,NaN,NaN,NaN
 5.1500000E-001, 0.0000000E+000, 0.0000000E+000, 2.3820263E+000,NaN,NaN,NaN,NaN
 5.2500000E-001, 0.0000000E+000, 0.0000000E+000, 2.3743434E+000,NaN,NaN,NaN,NaN
 5.3500000E-001, 0.0000000E+000, 0.0000000E+000, 2.3743434E+000,NaN,NaN,NaN,NaN
 5.4500000E-001, 0.0000000E+000, 0.0000000E+000, 2.3673661E+000,NaN,NaN,NaN,NaN
 5.5500000E-001, 0.0000000E+000, 0.0000000E+000, 2.3673661E+000,NaN,NaN,NaN,NaN
 5.6500000E-001, 0.0000000E+000, 0.0000000E+000, 2.3609032E+000,NaN,NaN,NaN,NaN
 5.7500000E-001, 0.0000000E+000, 0.0000000E+000, 2.3609032E+000,NaN,NaN,NaN,NaN
 5.8500000E-001, 0.0000000E+000, 0.0000000E+000, 2.3548018E+000,NaN,NaN,NaN,NaN
 5.9500000E-001, 0.0000000E+000, 0.0000000E+000, 2.3548018E+000,NaN,NaN,NaN,NaN
