s,kW,kW,kW,kW,kg/s
FDS_HRR_Time,HRR,RAD_LOSS,CONV_LOSS,COND_LOSS,BURN_RATE
 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0054491E+000, 5.8092665E-001, 1.8529126E-001, 2.5970144E+000,-3.8761936E+000, 1.6405258E-005
 4.0043068E+000, 1.0541697E+000, 3.0863560E-001, 2.8123920E+000,-3.4581368E+000, 2.9541869E-005
 6.0024691E+000, 1.5199206E+000, 4.3211533E-001, 2.8862250E+000,-3.0462200E+000, 4.2585804E-005
 8.0019531E+000, 1.9942759E+000, 5.5045231E-001, 2.8572978E+000,-2.5493503E+000, 5.5628681E-005
 1.0001302E+001, 2.4737651E+000, 6.9444056E-001, 2.7940252E+000,-2.0010557E+000, 6.8680237E-005
 1.2001501E+001, 2.7743981E+000, 7.9220365E-001, 2.6459434E+000,-1.5445486E+000, 7.5144986E-005
 1.4005043E+001, 2.7522995E+000, 7.9061009E-001, 2.3636910E+000,-1.2392014E+000, 7.5145531E-005
 1.6001955E+001, 2.7710782E+000, 8.3005707E-001, 2.1617025E+000,-9.9061858E-001, 7.5145511E-005
 1.8001392E+001, 2.7567510E+000, 8.7496903E-001, 1.9760619E+000,-7.8692569E-001, 7.5145491E-005
 2.0001652E+001, 2.7558256E+000, 9.3065476E-001, 1.8304745E+000,-6.1377680E-001, 7.5145472E-005
 2.2003250E+001, 2.7661447E+000, 1.0079360E+000, 1.7069519E+000,-4.6063800E-001, 7.5145452E-005
 2.4001278E+001, 2.7466249E+000, 1.0791854E+000, 1.5722866E+000,-3.2065674E-001, 7.5145432E-005
 2.6004673E+001, 2.7766402E+000, 1.1566913E+000, 1.5085399E+000,-2.1410234E-001, 7.5145413E-005
 2.8002264E+001, 2.7689145E+000, 1.2128930E+000, 1.4358473E+000,-1.3770525E-001, 7.5145393E-005
 3.0001118E+001, 2.7285719E+000, 1.2562962E+000, 1.3510738E+000,-6.6843438E-002, 7.5145373E-005
 3.2002686E+001, 2.7781492E+000, 1.3180327E+000, 1.3378451E+000, 6.5579164E-003, 7.5145353E-005
 3.4001579E+001, 2.7795808E+000, 1.3562471E+000, 1.2992578E+000, 4.6458584E-002, 7.5145334E-005
 3.6003830E+001, 2.7362539E+000, 1.3735709E+000, 1.2294774E+000, 9.8957868E-002, 7.5145314E-005
 3.8000381E+001, 2.7813701E+000, 1.4075188E+000, 1.2306007E+000, 1.4022505E-001, 7.5145294E-005
 4.0003387E+001, 2.7510265E+000, 1.4081405E+000, 1.2094708E+000, 1.5128959E-001, 7.5145275E-005
 4.2002628E+001, 2.7732336E+000, 1.4279646E+000, 1.2219010E+000, 1.6361674E-001, 7.5145255E-005
 4.4002014E+001, 2.7527085E+000, 1.4256890E+000, 1.2133778E+000, 1.6398308E-001, 7.5145235E-005
 4.6003910E+001, 2.7612772E+000, 1.4347132E+000, 1.2191833E+000, 1.6939013E-001, 7.5145216E-005
 4.8004803E+001, 2.7629885E+000, 1.4383206E+000, 1.2249066E+000, 1.7567807E-001, 7.5145196E-005
 5.0001888E+001, 2.7540079E+000, 1.4401984E+000, 1.2188238E+000, 1.7618217E-001, 7.5145176E-005
 5.2004051E+001, 2.7800464E+000, 1.4567331E+000, 1.2354615E+000, 1.9472761E-001, 7.5145157E-005
 5.4003731E+001, 2.7443907E+000, 1.4458693E+000, 1.2047092E+000, 1.9455688E-001, 7.5145137E-005
 5.6001511E+001, 2.7748283E+000, 1.4571070E+000, 1.2303382E+000, 2.0978150E-001, 7.5145117E-005
 5.8002090E+001, 2.7588169E+000, 1.4538200E+000, 1.2256906E+000, 1.9760513E-001, 7.5145098E-005
 6.0004581E+001, 2.7462579E+000, 1.4530167E+000, 1.2230434E+000, 2.0247109E-001, 7.5145078E-005
 6.2002586E+001, 2.7786949E+000, 1.4648444E+000, 1.2277516E+000, 2.2918725E-001, 7.5145058E-005
 6.4004303E+001, 2.7568373E+000, 1.4604696E+000, 1.2176740E+000, 2.2637440E-001, 7.5145039E-005
 6.6003036E+001, 2.7557072E+000, 1.4599548E+000, 1.2210946E+000, 2.2841634E-001, 7.5145019E-005
