s,kW,kW,kW,kW,kg/s
 1.7000342E+002, 2.7615671E+000, 1.1066231E+000, 6.9506197E-001, 1.8066047E+000, 7.5144010E-005
 1.7500264E+002, 2.7591117E+000, 1.1099932E+000, 6.9618379E-001, 1.8011014E+000, 7.5143961E-005
 1.8000150E+002, 2.7617482E+000, 1.1139825E+000, 6.9278097E-001, 1.8065849E+000, 7.5143912E-005
 1.8500043E+002, 2.7645026E+000, 1.1133848E+000, 7.0565084E-001, 1.7944692E+000, 7.5143863E-005
 1.9000258E+002, 2.7638774E+000, 1.1155222E+000, 7.0523246E-001, 1.7940010E+000, 7.5143814E-005
 1.9500558E+002, 2.7609882E+000, 1.1218075E+000, 6.9585794E-001, 1.7992176E+000, 7.5143765E-005
 2.0000511E+002, 2.7607456E+000, 1.1223768E+000, 7.0436525E-001, 1.7900522E+000, 7.5143715E-005
 2.0500139E+002, 2.7632097E+000, 1.1263318E+000, 6.9654723E-001, 1.7979586E+000, 7.5143666E-005
 2.1000264E+002, 2.7607491E+000, 1.1290120E+000, 7.0621521E-001, 1.7863117E+000, 7.5143617E-005
 2.1500307E+002, 2.7606119E+000, 1.1229013E+000, 7.1448513E-001, 1.7774226E+000, 7.5143568E-005
 2.2000029E+002, 2.7607177E+000, 1.1286515E+000, 7.1507355E-001, 1.7752667E+000, 7.5143519E-005
 2.2500299E+002, 2.7657489E+000, 1.1355448E+000, 7.1188474E-001, 1.7822958E+000, 7.5143469E-005
 2.3000056E+002, 2.7601794E+000, 1.1250349E+000, 7.1903779E-001, 1.7690316E+000, 7.5143420E-005
 2.3500516E+002, 2.7627138E+000, 1.1266659E+000, 7.2191418E-001, 1.7670352E+000, 7.5143371E-005
 2.4000085E+002, 2.7579138E+000, 1.1335058E+000, 7.1317687E-001, 1.7709401E+000, 7.5143322E-005
 2.4500330E+002, 2.7588846E+000, 1.1373118E+000, 7.1897531E-001, 1.7659795E+000, 7.5143273E-005
 2.5000171E+002, 2.7623357E+000, 1.1320618E+000, 7.2776522E-001, 1.7584344E+000, 7.5143223E-005
 2.5500162E+002, 2.7657855E+000, 1.1355057E+000, 7.2273822E-001, 1.7659696E+000, 7.5143174E-005
 2.6000378E+002, 2.7609070E+000, 1.1339677E+000, 7.3351172E-001, 1.7516410E+000, 7.5143125E-005
 2.6500482E+002, 2.7623579E+000, 1.1390704E+000, 7.2201914E-001, 1.7618097E+000, 7.5143076E-005
 2.7000195E+002, 2.7598018E+000, 1.1369980E+000, 7.3022749E-001, 1.7513905E+000, 7.5143027E-005
 2.7500293E+002, 2.7606705E+000, 1.1462942E+000, 7.2270757E-001, 1.7582563E+000, 7.5142977E-005
 2.8000073E+002, 2.7620586E+000, 1.1455444E+000, 7.3352582E-001, 1.7491398E+000, 7.5142928E-005
 2.8500226E+002, 2.7627328E+000, 1.1390160E+000, 7.4881960E-001, 1.7323372E+000, 7.5142879E-005
 2.9000186E+002, 2.7647600E+000, 1.1384784E+000, 7.4852739E-001, 1.7337058E+000, 7.5142830E-005
 2.9500217E+002, 2.7561583E+000, 1.1447578E+000, 7.3069491E-001, 1.7446068E+000, 7.5142781E-005
 3.0000180E+002, 2.7639165E+000, 1.1443805E+000, 7.4662713E-001, 1.7331818E+000, 7.5142159E-005
 3.0500165E+002, 2.2113116E+000, 9.5199754E-001, 4.8340794E-001, 1.4753049E+000, 5.8741393E-005
 3.1000269E+002, 9.9135518E-001, 5.0420789E-001, 5.7279274E-003, 7.7988157E-001, 2.6073070E-005
 3.1500397E+002, 3.6187484E-001, 2.7521669E-001,-1.4891563E-001, 3.0503430E-001, 9.8369256E-006
 3.2000314E+002, 3.6162587E-001, 2.5104611E-001, 4.7141924E-002, 1.0359037E-001, 9.8368764E-006
 3.2500150E+002, 3.6162277E-001, 2.0072572E-001, 2.1078368E-001,-6.3141974E-002, 9.8368273E-006
 3.3000238E+002, 3.6179792E-001, 1.6813010E-001, 3.0272345E-001,-1.5736716E-001, 9.8367781E-006
 3.3500119E+002, 3.6165458E-001, 1.4366342E-001, 3.5993353E-001,-2.1611703E-001, 9.8367289E-006
 3.4000775E+002, 3.6160687E-001, 1.2326336E-001, 3.9634226E-001,-2.5397018E-001, 9.8366797E-006
 3.4500531E+002, 3.6175473E-001, 1.1289690E-001, 4.1139701E-001,-2.7009951E-001, 9.8366305E-006
 3.5000928E+002, 3.6173811E-001, 1.0155204E-001, 4.2449507E-001,-2.8424964E-001, 9.8365813E-006
 3.5500259E+002, 3.6163323E-001, 9.1931708E-002, 4.3649448E-001,-2.9675314E-001, 9.8365321E-006
 3.6000223E+002, 3.6170446E-001, 8.5795645E-002, 4.3255834E-001,-2.9315200E-001, 9.8364830E-006
 3.6500031E+002, 3.6168911E-001, 8.4744679E-002, 4.3681077E-001,-2.9788688E-001, 9.8364338E-006
 3.7000580E+002, 3.6168505E-001, 7.9978529E-002, 4.3493730E-001,-2.9624115E-001, 9.8363846E-006
 3.7500848E+002, 3.6160277E-001, 8.2993850E-002, 4.2805464E-001,-2.8989562E-001, 9.8363354E-006
 3.8000735E+002, 3.6165622E-001, 8.1346456E-002, 4.3432412E-001,-2.9651489E-001, 9.8362862E-006
 3.8500885E+002, 3.6168828E-001, 8.2367208E-002, 4.3104049E-001,-2.9369545E-001, 9.8362370E-006
 3.9000232E+002, 3.6165489E-001, 8.4561469E-002, 4.2648953E-001,-2.8951705E-001, 9.8361879E-006
 3.9500604E+002, 3.6167995E-001, 8.7487816E-002, 4.2766322E-001,-2.9101089E-001, 9.8361387E-006
 4.0000479E+002, 3.6171167E-001, 8.7411224E-002, 4.2675423E-001,-2.9042969E-001, 9.8360895E-006
 4.0500305E+002, 3.6160828E-001, 9.0449996E-002, 4.2532484E-001,-2.8951544E-001, 9.8360403E-006
 4.1000354E+002, 3.6158761E-001, 9.1219012E-002, 4.2415426E-001,-2.8860527E-001, 9.8359912E-006
 4.1500800E+002, 3.6170708E-001, 9.1180693E-002, 4.2681645E-001,-2.9160433E-001, 9.8359420E-006
 4.2000351E+002, 3.6172559E-001, 9.2738959E-002, 4.2578048E-001,-2.9082864E-001, 9.8358928E-006
 4.2500858E+002, 3.6159210E-001, 9.4742634E-002, 4.2580678E-001,-2.9126151E-001, 9.8358436E-006
 4.3000143E+002, 3.6166977E-001, 9.6984410E-002, 4.2311296E-001,-2.8883769E-001, 9.8357944E-006
 4.3500522E+002, 3.6157488E-001, 1.0031911E-001, 4.2055954E-001,-2.8675297E-001, 9.8357453E-006
 4.4000580E+002, 3.6169324E-001, 1.0043704E-001, 4.2142861E-001,-2.8769844E-001, 9.8356961E-006
 4.4500040E+002, 3.6164483E-001, 1.0106680E-001, 4.2240257E-001,-2.8896320E-001, 9.8356469E-006
 4.5000259E+002, 3.6169770E-001, 1.0211103E-001, 4.2366067E-001,-2.9051809E-001, 9.8355977E-006
 4.5500632E+002, 3.6156651E-001, 1.0381926E-001, 4.2411338E-001,-2.9143750E-001, 9.8355485E-006
 4.6000262E+002, 3.6166227E-001, 1.0337781E-001, 4.2557532E-001,-2.9290972E-001, 9.8354994E-006
 4.6500455E+002, 3.6171896E-001, 1.0443768E-001, 4.2483100E-001,-2.9236861E-001, 9.8354502E-006
 4.7000394E+002, 3.6151563E-001, 1.0584342E-001, 4.2288643E-001,-2.9094259E-001, 9.8354010E-006
 4.7500717E+002, 3.6152933E-001, 1.0630656E-001, 4.2584079E-001,-2.9412080E-001, 9.8353518E-006
 4.8000006E+002, 3.6171522E-001, 1.0555369E-001, 4.2403782E-001,-2.9219013E-001, 9.8353027E-006
 4.8500107E+002, 3.6162452E-001, 1.0641207E-001, 4.2723532E-001,-2.9578892E-001, 9.8352535E-006
 4.9000052E+002, 3.6161094E-001, 1.0614082E-001, 4.2627295E-001,-2.9510391E-001, 9.8352043E-006
 4.9500522E+002, 3.6159591E-001, 1.0660440E-001, 4.2710361E-001,-2.9616582E-001, 9.8351551E-006
 5.0000687E+002, 3.6168837E-001, 1.0796960E-001, 4.2635529E-001,-2.9545026E-001, 9.8351059E-006
 5.0500629E+002, 3.6155481E-001, 1.0803683E-001, 4.2944538E-001,-2.9894286E-001, 9.8350567E-006
 5.1000723E+002, 3.6164456E-001, 1.0840955E-001, 4.2694798E-001,-2.9646475E-001, 9.8350076E-006
 5.1500281E+002, 3.6149022E-001, 1.0903520E-001, 4.2733540E-001,-2.9715573E-001, 9.8349584E-006
 5.2000525E+002, 3.6172466E-001, 1.0917291E-001, 4.3082517E-001,-3.0075129E-001, 9.8349093E-006
 5.2500281E+002, 3.6159987E-001, 1.0998712E-001, 4.2671169E-001,-2.9689029E-001, 9.8348601E-006
 5.3000684E+002, 3.6157259E-001, 1.1030470E-001, 4.2718484E-001,-2.9746072E-001, 9.8348109E-006
 5.3500836E+002, 3.6165949E-001, 1.1031991E-001, 4.3109236E-001,-3.0162461E-001, 9.8347617E-006
 5.4000470E+002, 3.6149933E-001, 1.1065483E-001, 4.3112496E-001,-3.0189272E-001, 9.8347125E-006
 5.4500897E+002, 3.6170036E-001, 1.1039899E-001, 4.3284427E-001,-3.0367214E-001, 9.8346634E-006
 5.5000769E+002, 3.6152160E-001, 1.1096743E-001, 4.2985502E-001,-3.0097576E-001, 9.8346142E-006
 5.5500024E+002, 3.6170428E-001, 1.1099412E-001, 4.3014017E-001,-3.0126384E-001, 9.8345650E-006
 5.6000006E+002, 3.6149577E-001, 1.1119340E-001, 4.3054648E-001,-3.0203264E-001, 9.8345159E-006
 5.6500293E+002, 3.6183001E-001, 1.1146720E-001, 4.3123402E-001,-3.0252740E-001, 9.8344667E-006
 5.7000195E+002, 3.6152632E-001, 1.1187768E-001, 4.2913997E-001,-3.0086811E-001, 9.8344175E-006
 5.7500830E+002, 3.6152138E-001, 1.1168591E-001, 4.3368010E-001,-3.0556345E-001, 9.8343683E-006
 5.8000336E+002, 3.6155590E-001, 1.1115683E-001, 4.3507497E-001,-3.0712024E-001, 9.8343192E-006
 5.8500513E+002, 3.6157578E-001, 1.1076448E-001, 4.3386355E-001,-3.0605159E-001, 9.8342700E-006
 5.9000464E+002, 3.6163789E-001, 1.1206568E-001, 4.3284898E-001,-3.0522050E-001, 9.8342208E-006
 5.9500079E+002, 3.6154109E-001, 1.1165405E-001, 4.3696651E-001,-3.0942848E-001, 9.8341717E-006
 6.0000159E+002, 3.6161340E-001, 1.1225478E-001, 4.3153010E-001,-3.0416443E-001, 9.8341225E-006
 6.0500610E+002, 3.6162399E-001, 1.1279931E-001, 4.3601923E-001,-3.0873952E-001, 9.8340733E-006
 6.1000336E+002, 3.6157080E-001, 1.1164118E-001, 4.3677068E-001,-3.0962467E-001, 9.8340242E-006
 6.1500537E+002, 3.6156781E-001, 1.1146670E-001, 4.3699009E-001,-3.0995820E-001, 9.8339750E-006
 6.2000867E+002, 3.6156854E-001, 1.1138818E-001, 4.3419577E-001,-3.0737990E-001, 9.8339258E-006
 6.2500006E+002, 3.6157579E-001, 1.1189690E-001, 4.3551075E-001,-3.0879378E-001, 9.8338766E-006
 6.3000409E+002, 3.6152505E-001, 1.1180265E-001, 4.3890350E-001,-3.1230912E-001, 9.8338275E-006
 6.3500421E+002, 3.6171609E-001, 1.1148445E-001, 4.3856892E-001,-3.1199008E-001, 9.8337783E-006
 6.4000482E+002, 3.6149638E-001, 1.1125142E-001, 4.3994963E-001,-3.1370291E-001, 9.8337291E-006
 6.4500812E+002, 3.6153537E-001, 1.1197848E-001, 4.4178648E-001,-3.1568235E-001, 9.8336799E-006
 6.5000189E+002, 3.6156324E-001, 1.1280050E-001, 4.3632764E-001,-3.1039277E-001, 9.8336308E-006
 6.5500458E+002, 3.6158937E-001, 1.1269805E-001, 4.4381138E-001,-3.1785059E-001, 9.8335816E-006
 6.6000848E+002, 3.6162571E-001, 1.1248681E-001, 4.4075864E-001,-3.1495045E-001, 9.8335324E-006
 6.6500250E+002, 3.6139650E-001, 1.1253745E-001, 4.4113530E-001,-3.1563175E-001, 9.8334833E-006
 6.7000415E+002, 3.6171919E-001, 1.1272837E-001, 4.3805105E-001,-3.1238056E-001, 9.8334341E-006
 6.7500391E+002, 3.6150100E-001, 1.1304287E-001, 4.4296889E-001,-3.1754076E-001, 9.8333850E-006
 6.8000659E+002, 3.6159871E-001, 1.1208398E-001, 4.4471647E-001,-3.1934696E-001, 9.8333358E-006
 6.8500439E+002, 3.6164045E-001, 1.1165431E-001, 4.4621528E-001,-3.2090933E-001, 9.8332866E-006
 6.9000043E+002, 3.6156631E-001, 1.1255996E-001, 4.4284068E-001,-3.1772746E-001, 9.8332375E-006
 6.9500110E+002, 3.6150748E-001, 1.1248746E-001, 4.4437787E-001,-3.1944295E-001, 9.8331883E-006
 7.0000427E+002, 3.6153892E-001, 1.1212652E-001, 4.4310234E-001,-3.1824738E-001, 9.8331391E-006
 7.0500635E+002, 3.6152621E-001, 1.1217550E-001, 4.4556130E-001,-3.2092217E-001, 9.8330900E-006
 7.1000635E+002, 3.6153207E-001, 1.1258386E-001, 4.4611684E-001,-3.2151159E-001, 9.8330408E-006
 7.1500110E+002, 3.6158796E-001, 1.1197998E-001, 4.4628552E-001,-3.2172239E-001, 9.8329916E-006
 7.2000647E+002, 3.6162832E-001, 1.1200057E-001, 4.4504172E-001,-3.2057198E-001, 9.8329425E-006
 7.2500525E+002, 3.6150040E-001, 1.1229117E-001, 4.4738868E-001,-3.2317386E-001, 9.8328933E-006
 7.3000677E+002, 3.6142098E-001, 1.1213720E-001, 4.4905385E-001,-3.2500792E-001, 9.8328441E-006
 7.3500635E+002, 3.6169805E-001, 1.1332967E-001, 4.4821963E-001,-3.2400222E-001, 9.8327950E-006
 7.4000055E+002, 3.6166260E-001, 1.1325786E-001, 4.4776239E-001,-3.2380963E-001, 9.8327458E-006
 7.4500372E+002, 3.6147375E-001, 1.1324598E-001, 4.4926588E-001,-3.2542912E-001, 9.8326967E-006
 7.5000732E+002, 3.6149218E-001, 1.1303809E-001, 4.4907705E-001,-3.2536323E-001, 9.8326475E-006
 7.5500439E+002, 3.6154271E-001, 1.1248274E-001, 4.5303460E-001,-3.2937144E-001, 9.8325983E-006
 7.6000378E+002, 3.6155899E-001, 1.1192494E-001, 4.5065581E-001,-3.2702321E-001, 9.8325492E-006
 7.6500433E+002, 3.6153237E-001, 1.1218189E-001, 4.5494211E-001,-3.3147175E-001, 9.8325000E-006
 7.7000293E+002, 3.6144500E-001, 1.1216990E-001, 4.5399221E-001,-3.3080495E-001, 9.8324508E-006
 7.7500464E+002, 3.6167362E-001, 1.1143756E-001, 4.5269711E-001,-3.2927076E-001, 9.8324017E-006
 7.8000220E+002, 3.6158106E-001, 1.1255717E-001, 4.4931317E-001,-3.2614376E-001, 9.8323525E-006
 7.8500580E+002, 3.6139913E-001, 1.1311194E-001, 4.5490688E-001,-3.3202365E-001, 9.8323034E-006
 7.9000195E+002, 3.6151738E-001, 1.1189905E-001, 4.5757671E-001,-3.3469535E-001, 9.8322542E-006
 7.9500928E+002, 3.6165816E-001, 1.1176919E-001, 4.5269980E-001,-3.2969845E-001, 9.8322050E-006
 8.0000201E+002, 3.6154924E-001, 1.1234282E-001, 4.5381156E-001,-3.3102961E-001, 9.8321558E-006
 8.0500323E+002, 3.6142027E-001, 1.1295722E-001, 4.5282433E-001,-3.3033675E-001, 9.8321067E-006
 8.1000793E+002, 3.6155582E-001, 1.1306854E-001, 4.5544358E-001,-3.3276563E-001, 9.8320575E-006
 8.1500000E+002, 3.6155555E-001, 1.1238578E-001, 4.5772465E-001,-3.3524680E-001, 9.8320084E-006
 8.2000592E+002, 3.6153325E-001, 1.1170883E-001, 4.6077372E-001,-3.3834449E-001, 9.8319592E-006
 8.2500403E+002, 3.6147827E-001, 1.1055871E-001, 4.6268132E-001,-3.4033765E-001, 9.8319101E-006
 8.3000116E+002, 3.6154419E-001, 1.1097449E-001, 4.5940121E-001,-3.3727095E-001, 9.8318609E-006
 8.3500586E+002, 3.6141586E-001, 1.1088411E-001, 4.6404191E-001,-3.4197353E-001, 9.8318117E-006
 8.4000293E+002, 3.6156491E-001, 1.1086853E-001, 4.5980572E-001,-3.3768276E-001, 9.8317626E-006
 8.4500049E+002, 3.6153592E-001, 1.1182666E-001, 4.5877637E-001,-3.3677359E-001, 9.8317134E-006
 8.5000677E+002, 3.6157254E-001, 1.1209500E-001, 4.6137581E-001,-3.3944177E-001, 9.8316643E-006
 8.5500757E+002, 3.6138606E-001, 1.1176855E-001, 4.6359819E-001,-3.4188834E-001, 9.8316151E-006
 8.6000690E+002, 3.6154608E-001, 1.1330406E-001, 4.5957298E-001,-3.3783875E-001, 9.8315659E-006
 8.6500012E+002, 3.6153398E-001, 1.1268194E-001, 4.6010498E-001,-3.3856571E-001, 9.8315168E-006
 8.7000018E+002, 3.6153631E-001, 1.1298900E-001, 4.6291002E-001,-3.4140456E-001, 9.8314677E-006
 8.7500513E+002, 3.6152511E-001, 1.1313310E-001, 4.6481218E-001,-3.4341094E-001, 9.8314185E-006
 8.8000311E+002, 3.6155165E-001, 1.1263197E-001, 4.6258842E-001,-3.4118252E-001, 9.8313693E-006
 8.8500659E+002, 3.6144617E-001, 1.1183645E-001, 4.6563002E-001,-3.4441352E-001, 9.8313202E-006
 8.9000360E+002, 3.6138082E-001, 1.1163663E-001, 4.6460211E-001,-3.4355844E-001, 9.8312710E-006
 8.9500189E+002, 3.6163960E-001, 1.1173970E-001, 4.6613653E-001,-3.4486131E-001, 9.8312219E-006
 9.0000690E+002, 3.6148343E-001, 1.1232298E-001, 4.6245661E-001,-3.4148780E-001, 9.8311727E-006
