m,m,m,kg/m2,m,m,m,kW/m2
Mass per Area-x,Mass per Area-y,Mass per Area-z,Mass per Area,Incident Heat Flux-x,Incident Heat Flux-y,Incident Heat Flux-z,Incident Heat Flu
 1.0500000E-001, 0.0000000E+000, 0.0000000E+000, 9.6200000E+000, 1.0000000E-001, 0.0000000E+000, 0.0000000E+000, 9.3087605E-001
 1.1500000E-001, 0.0000000E+000, 0.0000000E+000, 2.7415836E+000, 2.0000000E-001, 0.0000000E+000, 0.0000000E+000, 1.2497356E+000
 1.2500000E-001, 0.0000000E+000, 0.0000000E+000, 2.7322399E+000, 3.0000000E-001, 0.0000000E+000, 0.0000000E+000, 1.3312626E+000
 1.3500000E-001, 0.0000000E+000, 0.0000000E+000, 2.7322399E+000, 4.0000000E-001, 0.0000000E+000, 0.0000000E+000, 1.4856060E+000
 1.4500000E-001, 0.0000000E+000, 0.0000000E+000, 2.7238328E+000, 5.0000000E-001, 0.0000000E+000, 0.0000000E+000, 1.7197444E+000
 1.5500000E-001, 0.0000000E+000, 0.0000000E+000, 2.7160811E+000, 6.0000000E-001, 0.0000000E+000, 0.0000000E+000, 2.0010736E+000
 1.6500000E-001, 0.0000000E+000, 0.0000000E+000, 2.7160811E+000, 7.0000000E-001, 0.0000000E+000, 0.0000000E+000, 2.6335410E+000
 1.7500000E-001, 0.0000000E+000, 0.0000000E+000, 2.7089362E+000, 8.0000000E-001, 0.0000000E+000, 0.0000000E+000, 3.6463389E+000
 1.8500000E-001, 0.0000000E+000, 0.0000000E+000, 2.7023922E+000, 9.0000000E-001, 0.0000000E+000, 0.0000000E+000, 5.1772880E+000
 1.9500000E-001, 0.0000000E+000, 0.0000000E+000, 2.7023922E+000, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.9220290E+000
 2.0500000E-001, 0.0000000E+000, 0.0000000E+000, 2.6964623E+000, 1.1000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0855948E+001
 2.1500000E-001, 0.0000000E+000, 0.0000000E+000, 2.6911185E+000, 1.2000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2011667E+001
 2.2500000E-001, 0.0000000E+000, 0.0000000E+000, 2.6911185E+000,NaN,NaN,NaN,NaN
 2.3500000E-001, 0.0000000E+000, 0.0000000E+000, 2.6862498E+000,NaN,NaN,NaN,NaN
 2.4500000E-001, 0.0000000E+000, 0.0000000E+000, 2.6816683E+000,NaN,NaN,NaN,NaN
 2.5500000E-001, 0.0000000E+000, 0.0000000E+000, 2.6816683E+000,NaN,NaN,NaN,NaN
 2.6500000E-001, 0.0000000E+000, 0.0000000E+000, 2.6771636E+000,NaN,NaN,NaN,NaN
 2.7500000E-001, 0.0000000E+000, 0.0000000E+000, 2.6725419E+000,NaN,NaN,NaN,NaN
 2.8500000E-001, 0.0000000E+000, 0.0000000E+000, 2.6725419E+000,NaN,NaN,NaN,NaN
 2.9500000E-001, 0.0000000E+000, 0.0000000E+000, 2.6676681E+000,NaN,NaN,NaN,NaN
 3.0500000E-001, 0.0000000E+000, 0.0000000E+000, 2.6624569E+000,NaN,NaN,NaN,NaN
 3.1500000E-001, 0.0000000E+000, 0.0000000E+000, 2.6624569E+000,NaN,NaN,NaN,NaN
 3.2500000E-001, 0.0000000E+000, 0.0000000E+000, 2.6568373E+000,NaN,NaN,NaN,NaN
 3.3500000E-001, 0.0000000E+000, 0.0000000E+000, 2.6507481E+000,NaN,NaN,NaN,NaN
 3.4500000E-001, 0.0000000E+000, 0.0000000E+000, 2.6507481E+000,NaN,NaN,NaN,NaN
 3.5500000E-001, 0.0000000E+000, 0.0000000E+000, 2.6441511E+000,NaN,NaN,NaN,NaN
 3.6500000E-001, 0.0000000E+000, 0.0000000E+000, 2.6370151E+000,NaN,NaN,NaN,NaN
