s,kW,kW,kW,kW,kg/s
FDS_HRR_Time,HRR,RAD_LOSS,CONV_LOSS,COND_LOSS,BURN_RATE
 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.5068250E+000, 2.5630426E-001, 8.8808037E-002, 5.0077647E-001,-3.0797151E-001, 9.9549275E-006
 3.0153103E+000, 6.0189682E-001, 2.0322945E-001, 6.4954348E-001,-1.7552744E-001, 1.9771666E-005
 4.5091858E+000, 9.6204372E-001, 3.2081087E-001, 8.0747355E-001,-1.4562999E-004, 2.9595118E-005
 6.0114570E+000, 1.3088519E+000, 4.4226080E-001, 9.5047921E-001, 1.8163147E-001, 3.9369906E-005
 7.5001960E+000, 1.6572831E+000, 5.7429138E-001, 1.1159506E+000, 3.4312598E-001, 4.9099187E-005
 9.0006838E+000, 2.0168081E+000, 7.1051094E-001, 1.2545144E+000, 5.4864618E-001, 5.8817705E-005
 1.0509382E+001, 2.3816936E+000, 8.4050789E-001, 1.3767836E+000, 7.7240370E-001, 6.8029877E-005
 1.2005576E+001, 2.4720933E+000, 8.7087880E-001, 1.3566328E+000, 8.9030196E-001, 7.0105605E-005
 1.3504037E+001, 2.4822120E+000, 8.7643706E-001, 1.2833337E+000, 9.7247175E-001, 7.0105597E-005
 1.5007379E+001, 2.4825306E+000, 8.7832085E-001, 1.2125935E+000, 1.0383567E+000, 7.0105590E-005
 1.6510721E+001, 2.4828800E+000, 8.7829156E-001, 1.1566114E+000, 1.0954843E+000, 7.0105583E-005
 1.8000641E+001, 2.4831689E+000, 8.7987929E-001, 1.1046129E+000, 1.1451888E+000, 7.0105576E-005
 1.9503983E+001, 2.4870919E+000, 8.8157014E-001, 1.0466718E+000, 1.2079598E+000, 7.0105569E-005
 2.1007324E+001, 2.4756055E+000, 8.8238720E-001, 1.0003086E+000, 1.2386267E+000, 7.0105561E-005
 2.2510666E+001, 2.4749441E+000, 8.8410807E-001, 9.3969488E-001, 1.2977826E+000, 7.0105554E-005
 2.4000586E+001, 2.4908428E+000, 8.9356755E-001, 9.0427717E-001, 1.3496964E+000, 7.0105547E-005
 2.5503927E+001, 2.4712517E+000, 8.9197628E-001, 8.6286099E-001, 1.3699715E+000, 7.0105540E-005
 2.7000557E+001, 2.5047665E+000, 9.0757371E-001, 8.2898270E-001, 1.4326138E+000, 7.0105533E-005
 2.8506584E+001, 2.4730791E+000, 9.0232831E-001, 7.8311082E-001, 1.4508043E+000, 7.0105525E-005
 3.0012609E+001, 2.4891635E+000, 9.1306220E-001, 7.6326313E-001, 1.4838998E+000, 7.0105518E-005
 3.1503872E+001, 2.4686733E+000, 9.0861439E-001, 7.1007228E-001, 1.5181534E+000, 7.0105511E-005
 3.3009899E+001, 2.4822201E+000, 9.1559624E-001, 7.0427829E-001, 1.5345611E+000, 7.0105504E-005
 3.4512970E+001, 2.5090911E+000, 9.2770435E-001, 6.9705468E-001, 1.5734965E+000, 7.0105497E-005
 3.6012386E+001, 2.4757476E+000, 9.2332306E-001, 6.6507600E-001, 1.5684598E+000, 7.0105489E-005
 3.7506901E+001, 2.4773695E+000, 9.2818657E-001, 6.4626473E-001, 1.5878684E+000, 7.0105482E-005
 3.9012966E+001, 2.4891699E+000, 9.3720371E-001, 6.2475856E-001, 1.6176871E+000, 7.0105475E-005
 4.0500542E+001, 2.4684398E+000, 9.3202398E-001, 5.9236768E-001, 1.6324345E+000, 7.0105468E-005
 4.2011959E+001, 2.4952891E+000, 9.4596088E-001, 5.9964811E-001, 1.6529964E+000, 7.0105461E-005
 4.3508316E+001, 2.4634722E+000, 9.4029947E-001, 5.7149150E-001, 1.6485857E+000, 7.0105453E-005
 4.5002743E+001, 2.4988181E+000, 9.5653638E-001, 5.7581271E-001, 1.6763465E+000, 7.0105446E-005
 4.6515408E+001, 2.4913441E+000, 9.5530770E-001, 5.6686871E-001, 1.6802714E+000, 7.0105439E-005
 4.8012642E+001, 2.4823920E+000, 9.5289318E-001, 5.5989233E-001, 1.6763949E+000, 7.0105432E-005
 4.9500484E+001, 2.4716334E+000, 9.5351435E-001, 5.3610099E-001, 1.6901364E+000, 7.0105425E-005
