s,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2
 8.0003097E+002, 1.0190292E+002, 4.3219208E+002, 6.5689616E+000, 5.7767272E+000, 4.4632416E+000, 3.1736395E+000, 2.1388543E+000, 1.5675749E+000, 1.1995450E+000, 9.8790878E-001, 8.4490168E-001, 7.5183338E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 8.0502765E+002, 1.0175490E+002, 4.3258215E+002, 6.5819664E+000, 5.7737846E+000, 4.4632883E+000, 3.1752610E+000, 2.1400814E+000, 1.5680419E+000, 1.1984763E+000, 9.8665798E-001, 8.4324437E-001, 7.4961543E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 8.1003236E+002, 1.0173493E+002, 4.3282303E+002, 6.5792799E+000, 5.7915697E+000, 4.4741526E+000, 3.1802824E+000, 2.1411812E+000, 1.5680811E+000, 1.1980417E+000, 9.8517829E-001, 8.4126467E-001, 7.4785358E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 8.1502401E+002, 1.0105165E+002, 4.3319092E+002, 6.5917540E+000, 5.7869658E+000, 4.4707069E+000, 3.1780598E+000, 2.1408451E+000, 1.5682476E+000, 1.1980474E+000, 9.8509276E-001, 8.4088063E-001, 7.4630046E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 8.2000868E+002, 1.0109592E+002, 4.3336691E+002, 6.5976462E+000, 5.8057885E+000, 4.4856129E+000, 3.1843455E+000, 2.1423416E+000, 1.5673562E+000, 1.1963437E+000, 9.8324090E-001, 8.3892536E-001, 7.4449241E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 8.2501081E+002, 1.0112943E+002, 4.3393597E+002, 6.6242337E+000, 5.8024254E+000, 4.4877443E+000, 3.1874049E+000, 2.1449318E+000, 1.5685306E+000, 1.1968243E+000, 9.8268783E-001, 8.3807665E-001, 7.4326712E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 8.3000012E+002, 1.0133504E+002, 4.3410202E+002, 6.6074395E+000, 5.8131332E+000, 4.4941287E+000, 3.1891723E+000, 2.1423597E+000, 1.5657444E+000, 1.1939865E+000, 9.8064107E-001, 8.3552247E-001, 7.4124843E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 8.3501944E+002, 1.0144942E+002, 4.3441330E+002, 6.6381688E+000, 5.8203311E+000, 4.4981523E+000, 3.1942255E+000, 2.1461213E+000, 1.5688245E+000, 1.1952152E+000, 9.7981459E-001, 8.3372736E-001, 7.3872226E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 8.4001116E+002, 1.0139233E+002, 4.3450137E+002, 6.6242614E+000, 5.8320618E+000, 4.5041265E+000, 3.1927295E+000, 2.1440718E+000, 1.5668311E+000, 1.1932988E+000, 9.7876984E-001, 8.3312625E-001, 7.3801666E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 8.4501503E+002, 1.0092229E+002, 4.3484677E+002, 6.6592917E+000, 5.8270793E+000, 4.5072236E+000, 3.1972606E+000, 2.1471901E+000, 1.5676079E+000, 1.1916096E+000, 9.7642279E-001, 8.3170658E-001, 7.3649514E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 8.5001891E+002, 1.0071695E+002, 4.3512137E+002, 6.6502628E+000, 5.8420410E+000, 4.5122733E+000, 3.2014863E+000, 2.1486712E+000, 1.5671961E+000, 1.1919947E+000, 9.7643352E-001, 8.3051926E-001, 7.3476744E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 8.5502279E+002, 1.0077439E+002, 4.3547955E+002, 6.6653347E+000, 5.8467741E+000, 4.5157971E+000, 3.2031970E+000, 2.1494632E+000, 1.5681219E+000, 1.1914731E+000, 9.7482842E-001, 8.2804179E-001, 7.3268998E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 8.6002667E+002, 1.0057484E+002, 4.3562552E+002, 6.6616726E+000, 5.8564777E+000, 4.5212226E+000, 3.2061141E+000, 2.1493623E+000, 1.5669084E+000, 1.1911156E+000, 9.7385699E-001, 8.2768875E-001, 7.3200577E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 8.6503055E+002, 1.0080972E+002, 4.3592401E+002, 6.6719027E+000, 5.8613605E+000, 4.5283098E+000, 3.2078032E+000, 2.1487491E+000, 1.5655210E+000, 1.1897916E+000, 9.7233504E-001, 8.2595998E-001, 7.2980052E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 8.7001670E+002, 1.0089717E+002, 4.3611209E+002, 6.6736660E+000, 5.8715153E+000, 4.5335226E+000, 3.2124810E+000, 2.1521287E+000, 1.5669268E+000, 1.1886543E+000, 9.7070456E-001, 8.2399642E-001, 7.2814023E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 8.7500268E+002, 1.0065456E+002, 4.3643552E+002, 6.6951232E+000, 5.8767862E+000, 4.5370641E+000, 3.2160242E+000, 2.1544805E+000, 1.5676234E+000, 1.1886759E+000, 9.7124034E-001, 8.2408488E-001, 7.2738922E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 8.8001677E+002, 1.0061177E+002, 4.3672620E+002, 6.6996336E+000, 5.8884830E+000, 4.5420017E+000, 3.2168629E+000, 2.1530058E+000, 1.5653572E+000, 1.1870805E+000, 9.6877372E-001, 8.2115811E-001, 7.2539818E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 8.8500454E+002, 1.0054260E+002, 4.3696216E+002, 6.7061234E+000, 5.8962841E+000, 4.5507569E+000, 3.2224619E+000, 2.1552868E+000, 1.5669835E+000, 1.1876903E+000, 9.6893179E-001, 8.2033145E-001, 7.2311324E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 8.9002449E+002, 1.0039425E+002, 4.3754443E+002, 6.7206044E+000, 5.8892999E+000, 4.5528002E+000, 3.2261941E+000, 2.1571679E+000, 1.5668082E+000, 1.1868087E+000, 9.6850240E-001, 8.2031649E-001, 7.2266787E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 8.9502403E+002, 1.0028170E+002, 4.3765308E+002, 6.7196817E+000, 5.9129858E+000, 4.5628223E+000, 3.2274070E+000, 2.1555576E+000, 1.5649234E+000, 1.1848024E+000, 9.6639997E-001, 8.1793344E-001, 7.2107089E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 9.0000008E+002, 1.0022443E+002, 4.3806680E+002, 6.7249241E+000, 5.9130988E+000, 4.5696139E+000, 3.2324650E+000, 2.1601944E+000, 1.5692014E+000, 1.1862013E+000, 9.6612185E-001, 8.1744301E-001, 7.1948594E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 9.0500782E+002, 1.0026915E+002, 4.3826132E+002, 6.7485323E+000, 5.9207525E+000, 4.5694237E+000, 3.2310991E+000, 2.1583114E+000, 1.5652602E+000, 1.1839671E+000, 9.6446168E-001, 8.1486589E-001, 7.1777594E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 9.1001556E+002, 1.0009641E+002, 4.3853284E+002, 6.7378941E+000, 5.9280443E+000, 4.5778365E+000, 3.2383239E+000, 2.1620033E+000, 1.5686496E+000, 1.1848210E+000, 9.6399850E-001, 8.1481326E-001, 7.1683919E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 9.1502331E+002, 1.0021829E+002, 4.3874255E+002, 6.7648544E+000, 5.9317088E+000, 4.5771580E+000, 3.2389910E+000, 2.1635957E+000, 1.5690184E+000, 1.1843948E+000, 9.6305007E-001, 8.1343287E-001, 7.1535498E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 9.2003105E+002, 9.9801468E+001, 4.3892053E+002, 6.7986026E+000, 5.9384365E+000, 4.5852032E+000, 3.2412894E+000, 2.1623724E+000, 1.5667824E+000, 1.1817594E+000, 9.6100658E-001, 8.1224376E-001, 7.1417314E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 9.2501604E+002, 9.9848724E+001, 4.3916229E+002, 6.7769675E+000, 5.9418068E+000, 4.5887456E+000, 3.2464929E+000, 2.1645620E+000, 1.5676029E+000, 1.1819690E+000, 9.5987958E-001, 8.1055951E-001, 7.1194768E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 9.3001207E+002, 1.0002419E+002, 4.3951669E+002, 6.7946525E+000, 5.9547358E+000, 4.5935831E+000, 3.2500863E+000, 2.1668777E+000, 1.5689188E+000, 1.1839571E+000, 9.6117538E-001, 8.1032860E-001, 7.1115422E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 9.3501774E+002, 9.9914902E+001, 4.3973758E+002, 6.7984610E+000, 5.9683108E+000, 4.6018400E+000, 3.2509117E+000, 2.1658843E+000, 1.5672746E+000, 1.1808530E+000, 9.5902181E-001, 8.0913043E-001, 7.1021712E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 9.4000640E+002, 9.9734070E+001, 4.4020404E+002, 6.8104515E+000, 5.9641943E+000, 4.6050553E+000, 3.2569749E+000, 2.1695697E+000, 1.5686761E+000, 1.1807084E+000, 9.5797867E-001, 8.0805957E-001, 7.0882976E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 9.4501510E+002, 9.9540565E+001, 4.4044815E+002, 6.8276544E+000, 5.9905806E+000, 4.6166110E+000, 3.2595046E+000, 2.1709306E+000, 1.5691556E+000, 1.1806247E+000, 9.5691180E-001, 8.0596840E-001, 7.0694935E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 9.5001627E+002, 9.9640060E+001, 4.4047293E+002, 6.8238268E+000, 5.9925671E+000, 4.6169095E+000, 3.2582071E+000, 2.1683860E+000, 1.5676408E+000, 1.1800599E+000, 9.5598084E-001, 8.0480152E-001, 7.0559663E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 9.5501294E+002, 9.9772514E+001, 4.4094113E+002, 6.8541675E+000, 6.0017467E+000, 4.6280413E+000, 3.2647119E+000, 2.1706595E+000, 1.5679508E+000, 1.1800866E+000, 9.5659190E-001, 8.0448478E-001, 7.0471579E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 9.6001813E+002, 9.9379028E+001, 4.4118549E+002, 6.8538818E+000, 5.9987836E+000, 4.6284361E+000, 3.2658215E+000, 2.1723969E+000, 1.5689820E+000, 1.1791775E+000, 9.5495409E-001, 8.0338395E-001, 7.0380956E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 9.6500603E+002, 9.9260277E+001, 4.4131253E+002, 6.8525686E+000, 6.0042462E+000, 4.6354556E+000, 3.2701764E+000, 2.1747282E+000, 1.5697811E+000, 1.1787411E+000, 9.5366669E-001, 8.0132955E-001, 7.0139939E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 9.7001730E+002, 9.9378319E+001, 4.4185687E+002, 6.8799195E+000, 6.0197773E+000, 4.6434407E+000, 3.2769098E+000, 2.1777823E+000, 1.5710728E+000, 1.1793436E+000, 9.5403767E-001, 8.0185413E-001, 7.0136160E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 9.7500118E+002, 9.9500015E+001, 4.4194067E+002, 6.8689470E+000, 6.0269294E+000, 4.6433349E+000, 3.2742691E+000, 2.1767757E+000, 1.5697863E+000, 1.1778240E+000, 9.5233059E-001, 7.9999590E-001, 6.9987023E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 9.8002639E+002, 9.9079514E+001, 4.4220691E+002, 6.8908858E+000, 6.0332360E+000, 4.6530852E+000, 3.2817628E+000, 2.1801014E+000, 1.5719805E+000, 1.1790869E+000, 9.5242369E-001, 7.9888427E-001, 6.9811940E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
 9.8500120E+002, 9.8727951E+001, 4.4242447E+002, 6.9040289E+000, 6.0423293E+000, 4.6526060E+000, 3.2818878E+000, 2.1794984E+000, 1.5702738E+000, 1.1773149E+000, 9.5088196E-001, 7.9830116E-001, 6.9726229E-001, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000, 9.6199999E+000
