s,kW,kW,kW,kW,kg/s
FDS_HRR_Time,HRR,RAD_LOSS,CONV_LOSS,COND_LOSS,BURN_RATE
 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.9296690E-004, 0.0000000E+000, 0.0000000E+000
 2.0066805E+000, 3.6316284E-001, 1.1861492E-001, 2.6982358E+000,-4.0456634E+000, 1.3146185E-005
 4.0111504E+000, 8.4276674E-001, 2.4285535E-001, 2.7539658E+000,-3.5709022E+000, 2.6269552E-005
 6.0005193E+000, 1.3025968E+000, 3.8262469E-001, 2.7507722E+000,-3.0792835E+000, 3.9283460E-005
 8.0093203E+000, 1.7793023E+000, 5.0672412E-001, 2.7185602E+000,-2.5596103E+000, 5.2323199E-005
 1.0002716E+001, 2.2593592E+000, 6.4118538E-001, 2.6679206E+000,-2.0266857E+000, 6.5380906E-005
 1.2006765E+001, 2.5176660E+000, 7.2407003E-001, 2.5290185E+000,-1.6116526E+000, 7.1785202E-005
 1.4006959E+001, 2.5208979E+000, 7.2840091E-001, 2.2908446E+000,-1.3226697E+000, 7.1785574E-005
 1.6006159E+001, 2.5282202E+000, 7.3804513E-001, 2.1262993E+000,-1.1067210E+000, 7.1785561E-005
 1.8002203E+001, 2.5445995E+000, 7.8214196E-001, 1.9801039E+000,-9.1588319E-001, 7.1785548E-005
 2.0001436E+001, 2.5369319E+000, 8.3071591E-001, 1.8277183E+000,-7.4461272E-001, 7.1785535E-005
 2.2000540E+001, 2.5470903E+000, 8.8445511E-001, 1.7314976E+000,-6.2205636E-001, 7.1785522E-005
 2.4003885E+001, 2.5472904E+000, 9.4377517E-001, 1.6228604E+000,-4.9020742E-001, 7.1785509E-005
 2.6000404E+001, 2.5352804E+000, 1.0031927E+000, 1.5217490E+000,-3.8399170E-001, 7.1785497E-005
 2.8000360E+001, 2.5491475E+000, 1.0615402E+000, 1.4658197E+000,-3.0430452E-001, 7.1785484E-005
 3.0005356E+001, 2.5308985E+000, 1.1028770E+000, 1.3936120E+000,-2.2264750E-001, 7.1785471E-005
 3.2006752E+001, 2.5394282E+000, 1.1355864E+000, 1.3434960E+000,-1.5580238E-001, 7.1785458E-005
 3.4000523E+001, 2.5570320E+000, 1.1764803E+000, 1.3248676E+000,-1.1124460E-001, 7.1785445E-005
 3.6006634E+001, 2.5413375E+000, 1.1947143E+000, 1.2865212E+000,-7.1026746E-002, 7.1785432E-005
 3.8004322E+001, 2.5398573E+000, 1.2123405E+000, 1.2703794E+000,-4.9557644E-002, 7.1785419E-005
 4.0007912E+001, 2.5376358E+000, 1.2307787E+000, 1.2522306E+000,-2.0885711E-002, 7.1785406E-005
