s,s,s,s,C,C,C,C,C,C,C,C
 8.5002533E+001, 8.2515874E+001, 8.2515874E+001, 8.2515874E+001, 5.3448000E+002, 5.2629206E+002, 5.2009410E+002, 5.0551651E+002, 2.9870637E+002, 1.0752548E+002, 8.8541164E+001, 6.5343414E+001
 9.0001305E+001, 8.7492923E+001, 8.7492923E+001, 8.7492923E+001, 5.4711094E+002, 5.4222726E+002, 5.3346289E+002, 5.1420218E+002, 3.4093680E+002, 1.1809562E+002, 8.1728251E+001, 6.2578721E+001
 9.5006599E+001, 9.2489972E+001, 9.2489972E+001, 9.2489972E+001, 5.1427676E+002, 5.1416315E+002, 5.1059750E+002, 5.0181302E+002, 3.7796484E+002, 1.3157490E+002, 9.2487903E+001, 7.2130579E+001
 1.0000758E+002, 9.7551027E+001, 9.7551027E+001, 9.7551027E+001, 5.8826882E+002, 5.7953375E+002, 5.6621106E+002, 5.0161347E+002, 3.4541513E+002, 1.3111649E+002, 1.0305180E+002, 8.1630011E+001
 1.0500715E+002, 1.0250864E+002, 1.0250864E+002, 1.0250864E+002, 5.8960510E+002, 5.7605458E+002, 5.6565297E+002, 5.2937244E+002, 3.2873469E+002, 1.3087899E+002, 1.0249442E+002, 8.2802112E+001
 1.1000108E+002, 1.0750938E+002, 1.0750938E+002, 1.0750938E+002, 6.5416741E+002, 6.2439081E+002, 6.0289406E+002, 5.0910689E+002, 3.0753140E+002, 1.5079843E+002, 1.1119100E+002, 8.2343287E+001
 1.1500360E+002, 1.1252428E+002, 1.1252428E+002, 1.1252428E+002, 6.1081552E+002, 5.9987494E+002, 5.8720127E+002, 5.1598774E+002, 3.3900811E+002, 1.3980578E+002, 1.0170700E+002, 8.9911371E+001
 1.2000217E+002, 1.1748971E+002, 1.1748971E+002, 1.1748971E+002, 5.8435280E+002, 5.7914750E+002, 5.6848552E+002, 5.1327455E+002, 3.4639946E+002, 1.4522082E+002, 1.1598801E+002, 8.7620689E+001
 1.2500365E+002, 1.2251908E+002, 1.2251908E+002, 1.2251908E+002, 5.9855385E+002, 5.9046447E+002, 5.8091555E+002, 5.2862688E+002, 3.2000067E+002, 1.4105578E+002, 1.0813091E+002, 9.1009861E+001
 1.3000708E+002, 1.2750261E+002, 1.2750261E+002, 1.2750261E+002, 5.9311874E+002, 5.7817010E+002, 5.6068512E+002, 5.4491293E+002, 3.9850326E+002, 1.4310293E+002, 1.1288494E+002, 8.6255031E+001
 1.3500504E+002, 1.3249530E+002, 1.3249530E+002, 1.3249530E+002, 6.7715217E+002, 6.6267125E+002, 6.3398473E+002, 4.8097453E+002, 3.1448318E+002, 1.6326414E+002, 1.0569409E+002, 8.7190228E+001
 1.4000797E+002, 1.3752163E+002, 1.3752163E+002, 1.3752163E+002, 6.0256083E+002, 5.9273016E+002, 5.7881174E+002, 5.6103874E+002, 3.3662913E+002, 1.5977999E+002, 1.2911988E+002, 1.0331563E+002
 1.4500352E+002, 1.4247230E+002, 1.4247230E+002, 1.4247230E+002, 6.5396224E+002, 6.4650388E+002, 6.2308742E+002, 5.2738455E+002, 3.4363309E+002, 1.6417106E+002, 1.2329695E+002, 9.7420607E+001
 1.5000789E+002, 1.4753672E+002, 1.4753672E+002, 1.4753672E+002, 6.5584495E+002, 6.4085352E+002, 6.2410793E+002, 5.3340969E+002, 3.2276071E+002, 1.6456493E+002, 1.2563735E+002, 1.0446905E+002
 1.5500862E+002, 1.5249146E+002, 1.5249146E+002, 1.5249146E+002, 6.7819829E+002, 6.5827662E+002, 6.4539763E+002, 5.7183191E+002, 3.4147370E+002, 1.7220568E+002, 1.3271379E+002, 1.0925546E+002
 1.6000972E+002, 1.5751875E+002, 1.5751875E+002, 1.5751875E+002, 7.2478403E+002, 6.9811149E+002, 6.6531917E+002, 5.1903771E+002, 3.4357223E+002, 1.7698524E+002, 1.3619672E+002, 1.1165908E+002
 1.6500339E+002, 1.6252443E+002, 1.6252443E+002, 1.6252443E+002, 7.3515977E+002, 7.0618882E+002, 6.7628593E+002, 5.1501544E+002, 3.4067419E+002, 1.8670266E+002, 1.4585998E+002, 1.1791578E+002
 1.7000130E+002, 1.6750302E+002, 1.6750302E+002, 1.6750302E+002, 6.5419443E+002, 6.4516614E+002, 6.2162896E+002, 5.2958333E+002, 3.3306061E+002, 1.9111783E+002, 1.4608009E+002, 1.0850561E+002
 1.7500702E+002, 1.7256262E+002, 1.7256262E+002, 1.7256262E+002, 6.2349699E+002, 6.1220320E+002, 6.0608034E+002, 5.6965985E+002, 3.3727632E+002, 1.8681575E+002, 1.4006874E+002, 1.1282376E+002
 1.8000618E+002, 1.7750635E+002, 1.7750635E+002, 1.7750635E+002, 6.7813324E+002, 6.6195643E+002, 6.4628854E+002, 5.4469928E+002, 3.5532626E+002, 1.8103497E+002, 1.4546113E+002, 1.1698876E+002
 1.8500775E+002, 1.8252397E+002, 1.8252397E+002, 1.8252397E+002, 6.3414526E+002, 6.2420978E+002, 6.1234704E+002, 5.4490949E+002, 3.3941211E+002, 1.8917747E+002, 1.4444412E+002, 1.1291509E+002
 1.9000984E+002, 1.8753528E+002, 1.8753528E+002, 1.8753528E+002, 6.6188441E+002, 6.4704928E+002, 6.2365065E+002, 5.0671604E+002, 3.4392019E+002, 1.9259186E+002, 1.4583104E+002, 1.1303858E+002
 1.9500478E+002, 1.9253444E+002, 1.9253444E+002, 1.9253444E+002, 6.3534204E+002, 6.2871374E+002, 6.1932423E+002, 5.6750944E+002, 3.3814484E+002, 1.9946776E+002, 1.4338481E+002, 1.1203655E+002
 2.0000775E+002, 1.9749931E+002, 1.9749931E+002, 1.9749931E+002, 6.5826947E+002, 6.4908613E+002, 6.2089836E+002, 5.4853862E+002, 3.4683179E+002, 1.8818931E+002, 1.4226343E+002, 1.1634517E+002
 2.0500453E+002, 2.0249923E+002, 2.0249923E+002, 2.0249923E+002, 6.5711656E+002, 6.5459105E+002, 6.2943833E+002, 5.5784361E+002, 3.2976020E+002, 1.9194182E+002, 1.4561611E+002, 1.1535115E+002
 2.1000406E+002, 2.0748785E+002, 2.0748785E+002, 2.0748785E+002, 6.2959984E+002, 6.2375422E+002, 6.0636079E+002, 5.7306046E+002, 3.5026976E+002, 2.0419280E+002, 1.4748401E+002, 1.1327282E+002
 2.1500008E+002, 2.1251330E+002, 2.1251330E+002, 2.1251330E+002, 6.7582690E+002, 6.6439343E+002, 6.4782555E+002, 5.5107717E+002, 3.3416069E+002, 1.9405240E+002, 1.4497823E+002, 1.1417614E+002
 2.2000186E+002, 2.1750431E+002, 2.1750431E+002, 2.1750431E+002, 6.2082908E+002, 6.1086277E+002, 5.9774684E+002, 5.7119514E+002, 3.2803880E+002, 1.9614543E+002, 1.4366464E+002, 1.1635171E+002
 2.2500174E+002, 2.2251915E+002, 2.2251915E+002, 2.2251915E+002, 6.7588485E+002, 6.4954239E+002, 6.2693202E+002, 4.9592362E+002, 3.3021539E+002, 2.0799971E+002, 1.4965314E+002, 1.1150889E+002
 2.3000505E+002, 2.2749372E+002, 2.2749372E+002, 2.2749372E+002, 6.2636403E+002, 6.1572088E+002, 5.9989132E+002, 5.5273917E+002, 3.1743842E+002, 2.0450887E+002, 1.5039523E+002, 1.1308299E+002
 2.3501019E+002, 2.3252778E+002, 2.3252778E+002, 2.3252778E+002, 6.8298822E+002, 6.7416414E+002, 6.4427374E+002, 4.9746533E+002, 3.2263010E+002, 1.8124656E+002, 1.4374608E+002, 1.2654536E+002
 2.4000957E+002, 2.3748369E+002, 2.3748369E+002, 2.3748369E+002, 6.3452279E+002, 6.2559380E+002, 6.0246316E+002, 5.0045552E+002, 3.1595208E+002, 1.9228986E+002, 1.4336821E+002, 1.2092439E+002
 2.4500052E+002, 2.4250150E+002, 2.4250150E+002, 2.4250150E+002, 6.2816375E+002, 6.1813946E+002, 5.9855103E+002, 5.0991921E+002, 3.0819639E+002, 2.0395602E+002, 1.4490237E+002, 1.1546157E+002
 2.5000031E+002, 2.4750467E+002, 2.4750467E+002, 2.4750467E+002, 6.1287058E+002, 6.0203950E+002, 5.8768133E+002, 5.1035713E+002, 3.2358264E+002, 1.7413025E+002, 1.3469567E+002, 1.2350080E+002
 2.5500462E+002, 2.5252003E+002, 2.5252003E+002, 2.5252003E+002, 5.7726144E+002, 5.6609293E+002, 5.5458046E+002, 5.2620467E+002, 3.4537534E+002, 1.6674602E+002, 1.3115768E+002, 1.1048705E+002
 2.6000739E+002, 2.5753114E+002, 2.5753114E+002, 2.5753114E+002, 6.4011961E+002, 6.2737349E+002, 5.9680435E+002, 5.2342842E+002, 3.1397743E+002, 1.8663696E+002, 1.3648658E+002, 1.0807403E+002
 2.6500079E+002, 2.6251829E+002, 2.6251829E+002, 2.6251829E+002, 6.1506452E+002, 6.0684755E+002, 5.8090612E+002, 4.9048618E+002, 3.0346416E+002, 1.8265143E+002, 1.3915531E+002, 1.1340512E+002
 2.7000916E+002, 2.6752093E+002, 2.6752093E+002, 2.6752093E+002, 5.7769149E+002, 5.6670624E+002, 5.6199852E+002, 5.0526384E+002, 3.0582978E+002, 1.6865478E+002, 1.3404238E+002, 1.1570952E+002
 2.7500946E+002, 2.7251473E+002, 2.7251473E+002, 2.7251473E+002, 5.9364407E+002, 5.8743123E+002, 5.7568730E+002, 5.3635975E+002, 3.1903586E+002, 1.8432792E+002, 1.2863928E+002, 1.0884726E+002
 2.8000702E+002, 2.7752071E+002, 2.7752071E+002, 2.7752071E+002, 5.7123027E+002, 5.6114233E+002, 5.2886409E+002, 4.8282088E+002, 3.1799031E+002, 1.8243838E+002, 1.2895433E+002, 1.0663145E+002
 2.8500897E+002, 2.8253385E+002, 2.8253385E+002, 2.8253385E+002, 6.1990949E+002, 6.0004992E+002, 5.5768348E+002, 4.4278270E+002, 3.0255089E+002, 1.8770876E+002, 1.3895854E+002, 1.1183731E+002
 2.9000488E+002, 2.8751345E+002, 2.8751345E+002, 2.8751345E+002, 6.1661854E+002, 6.0524086E+002, 5.6096471E+002, 4.5469658E+002, 3.0288517E+002, 1.9530706E+002, 1.3586875E+002, 1.1468938E+002
 2.9500259E+002, 2.9250772E+002, 2.9250772E+002, 2.9250772E+002, 5.7718847E+002, 5.6970717E+002, 5.5452567E+002, 4.8759908E+002, 2.8102219E+002, 1.7793581E+002, 1.3390912E+002, 1.1092721E+002
 3.0000140E+002, 2.9751960E+002, 2.9751960E+002, 2.9751960E+002, 5.4741606E+002, 5.3412986E+002, 5.3674301E+002, 4.9987424E+002, 2.9215120E+002, 1.7574445E+002, 1.3083343E+002, 1.0189182E+002
 3.0500034E+002, 3.0248049E+002, 3.0248049E+002, 3.0248049E+002, 5.8077808E+002, 5.7497718E+002, 5.6470725E+002, 4.8515797E+002, 2.9194517E+002, 1.8101117E+002, 1.3620108E+002, 1.0852976E+002
 3.1000946E+002, 3.0753170E+002, 3.0753170E+002, 3.0753170E+002, 5.7182787E+002, 5.6100170E+002, 5.4870544E+002, 4.5980749E+002, 2.7842519E+002, 1.8178350E+002, 1.3369697E+002, 1.0921674E+002
 3.1500250E+002, 3.1248364E+002, 3.1248364E+002, 3.1248364E+002, 5.6851299E+002, 5.6035668E+002, 5.4581445E+002, 5.1300938E+002, 2.8607169E+002, 1.9868263E+002, 1.2821584E+002, 1.0315758E+002
 3.2000043E+002, 3.1740895E+002, 3.1740895E+002, 3.1740895E+002, 5.5151064E+002, 5.5117932E+002, 5.3014772E+002, 4.8629779E+002, 2.8281018E+002, 1.6986936E+002, 1.2161287E+002, 1.0648052E+002
 3.2501169E+002, 3.2251458E+002, 3.2251458E+002, 3.2251458E+002, 4.7875480E+002, 4.6173217E+002, 3.9445957E+002, 3.2131303E+002, 2.2167390E+002, 1.4173483E+002, 1.0624006E+002, 8.8007548E+001
 3.3000595E+002, 3.2749451E+002, 3.2749451E+002, 3.2749451E+002, 4.2243103E+002, 3.8502557E+002, 3.2779325E+002, 2.8184283E+002, 1.8693327E+002, 1.1555528E+002, 9.6769688E+001, 7.9862157E+001
 3.3501212E+002, 3.3251839E+002, 3.3251839E+002, 3.3251839E+002, 3.8346441E+002, 3.4282449E+002, 2.9389819E+002, 2.5783535E+002, 1.9708639E+002, 1.1758712E+002, 8.6770533E+001, 7.2324519E+001
 3.4001828E+002, 3.3752456E+002, 3.3752456E+002, 3.3752456E+002, 3.5513719E+002, 3.1478875E+002, 2.8182472E+002, 2.3245209E+002, 1.7142714E+002, 1.1898081E+002, 8.7316867E+001, 7.4681302E+001
 3.4500568E+002, 3.4252135E+002, 3.4252135E+002, 3.4252135E+002, 3.3808893E+002, 3.0748040E+002, 2.6806831E+002, 2.3276323E+002, 1.6967749E+002, 1.0101499E+002, 8.3339168E+001, 7.2644671E+001
 3.5001184E+002, 3.4751814E+002, 3.4751814E+002, 3.4751814E+002, 3.1948651E+002, 2.9178702E+002, 2.5873398E+002, 2.2224028E+002, 1.6624336E+002, 9.8567190E+001, 7.8496867E+001, 6.8535013E+001
 3.5501239E+002, 3.5246524E+002, 3.5246524E+002, 3.5246524E+002, 3.0509608E+002, 2.7468643E+002, 2.4802631E+002, 2.1438970E+002, 1.5633642E+002, 8.7655015E+001, 6.8626719E+001, 6.3148729E+001
 3.6001877E+002, 3.5754581E+002, 3.5754581E+002, 3.5754581E+002, 2.9558836E+002, 2.7021578E+002, 2.4001079E+002, 2.0622651E+002, 1.5253938E+002, 9.1179146E+001, 7.6850777E+001, 6.8066419E+001
 3.6501340E+002, 3.6247069E+002, 3.6247069E+002, 3.6247069E+002, 2.8908944E+002, 2.6119021E+002, 2.3635473E+002, 2.0195028E+002, 1.3895847E+002, 9.3230372E+001, 7.2840671E+001, 6.5922643E+001
 3.7001517E+002, 3.6751147E+002, 3.6751147E+002, 3.6751147E+002, 2.8420078E+002, 2.5286543E+002, 2.2521323E+002, 1.9302628E+002, 1.4035490E+002, 8.6834713E+001, 6.9601717E+001, 6.0478917E+001
 3.7501129E+002, 3.7255157E+002, 3.7255157E+002, 3.7255157E+002, 2.7541775E+002, 2.5138816E+002, 2.2331832E+002, 1.9414869E+002, 1.1511058E+002, 8.2276389E+001, 6.9263192E+001, 6.3192618E+001
 3.8001578E+002, 3.7750752E+002, 3.7750752E+002, 3.7750752E+002, 2.6354292E+002, 2.4125140E+002, 2.1655589E+002, 1.8579057E+002, 1.3336548E+002, 7.9426139E+001, 6.7468959E+001, 5.8598581E+001
 3.8500189E+002, 3.8253344E+002, 3.8253344E+002, 3.8253344E+002, 2.6200175E+002, 2.3370128E+002, 2.1324793E+002, 1.7850054E+002, 1.2727522E+002, 8.0410536E+001, 6.5238221E+001, 5.6275331E+001
 3.9002155E+002, 3.8752145E+002, 3.8752145E+002, 3.8752145E+002, 2.5506949E+002, 2.3320824E+002, 2.1184155E+002, 1.8222385E+002, 1.2693832E+002, 7.6218655E+001, 6.5379254E+001, 5.6483355E+001
 3.9501761E+002, 3.9252767E+002, 3.9252767E+002, 3.9252767E+002, 2.5747147E+002, 2.2651442E+002, 2.0871212E+002, 1.7881375E+002, 1.1189867E+002, 7.8987962E+001, 6.3755505E+001, 5.7906577E+001
 4.0002072E+002, 3.9751830E+002, 3.9751830E+002, 3.9751830E+002, 2.5544100E+002, 2.2456523E+002, 2.0489046E+002, 1.7800992E+002, 1.0940423E+002, 7.7089425E+001, 6.3486547E+001, 5.4836744E+001
