s,s,s,s,C,C,C,C,C,C,C,C
 8.5002441E+001, 8.2534604E+001, 8.2534604E+001, 8.2534604E+001, 4.1555213E+002, 4.1462208E+002, 4.0845490E+002, 3.8848978E+002, 2.1616584E+002, 7.8746874E+001, 6.4403378E+001, 4.7062396E+001
 9.0000885E+001, 8.7501098E+001, 8.7501098E+001, 8.7501098E+001, 4.1516573E+002, 4.1044149E+002, 4.0748310E+002, 3.9985000E+002, 2.3497885E+002, 8.4372913E+001, 6.9402307E+001, 5.4067013E+001
 9.5004288E+001, 9.2482068E+001, 9.2482068E+001, 9.2482068E+001, 4.4079984E+002, 4.3248205E+002, 4.2715686E+002, 4.2535930E+002, 2.8603274E+002, 8.9151803E+001, 6.9754392E+001, 5.8058514E+001
 1.0000658E+002, 9.7498273E+001, 9.7498273E+001, 9.7498273E+001, 4.4115798E+002, 4.3607221E+002, 4.3448556E+002, 4.2859953E+002, 2.3576146E+002, 8.6121942E+001, 6.5167367E+001, 5.4660341E+001
 1.0500150E+002, 1.0251902E+002, 1.0251902E+002, 1.0251902E+002, 4.4159736E+002, 4.3509897E+002, 4.3110145E+002, 4.2838847E+002, 2.7122885E+002, 9.5653639E+001, 7.4086156E+001, 6.0292514E+001
 1.1000719E+002, 1.0750943E+002, 1.0750943E+002, 1.0750943E+002, 4.6305233E+002, 4.5645470E+002, 4.5081542E+002, 4.4405655E+002, 2.6565713E+002, 1.0028134E+002, 7.7327337E+001, 6.2709431E+001
 1.1500174E+002, 1.1254270E+002, 1.1254270E+002, 1.1254270E+002, 4.5213157E+002, 4.4740529E+002, 4.4547778E+002, 4.3658853E+002, 2.8190873E+002, 9.4970762E+001, 7.7099200E+001, 6.2303845E+001
 1.2000097E+002, 1.1747707E+002, 1.1747707E+002, 1.1747707E+002, 4.5245177E+002, 4.4850897E+002, 4.4503316E+002, 4.2781496E+002, 3.1953584E+002, 9.9918535E+001, 7.6900006E+001, 6.3772585E+001
 1.2500888E+002, 1.2251638E+002, 1.2251638E+002, 1.2251638E+002, 4.7970767E+002, 4.7381460E+002, 4.6712083E+002, 4.5870454E+002, 2.8909581E+002, 1.0943806E+002, 8.1075184E+001, 6.7298506E+001
 1.3000815E+002, 1.2751355E+002, 1.2751355E+002, 1.2751355E+002, 4.8073907E+002, 4.7613563E+002, 4.7159548E+002, 4.6207935E+002, 3.1739764E+002, 1.1780720E+002, 9.2033758E+001, 6.6212226E+001
 1.3500665E+002, 1.3253475E+002, 1.3253475E+002, 1.3253475E+002, 4.7853887E+002, 4.7178338E+002, 4.6790814E+002, 4.6413007E+002, 3.1558692E+002, 1.2206631E+002, 8.8772595E+001, 6.8827072E+001
 1.4000354E+002, 1.3749306E+002, 1.3749306E+002, 1.3749306E+002, 5.1180718E+002, 5.0387074E+002, 4.9748039E+002, 4.8663653E+002, 2.8662439E+002, 1.1998314E+002, 9.4523838E+001, 7.4983089E+001
 1.4500076E+002, 1.4251419E+002, 1.4251419E+002, 1.4251419E+002, 5.1994337E+002, 5.1521305E+002, 5.1158258E+002, 4.8940953E+002, 2.9868238E+002, 1.3074037E+002, 1.0330867E+002, 7.0695587E+001
 1.5000488E+002, 1.4750261E+002, 1.4750261E+002, 1.4750261E+002, 5.4480111E+002, 5.3006797E+002, 5.2075858E+002, 5.0767755E+002, 3.0217405E+002, 1.2386364E+002, 1.0031185E+002, 7.5275846E+001
 1.5500262E+002, 1.5251526E+002, 1.5251526E+002, 1.5251526E+002, 5.6137575E+002, 5.5898908E+002, 5.5987604E+002, 5.2335650E+002, 2.8817639E+002, 1.3464594E+002, 1.0617600E+002, 8.1328089E+001
 1.6000479E+002, 1.5750114E+002, 1.5750114E+002, 1.5750114E+002, 5.4279126E+002, 5.3316104E+002, 5.2852924E+002, 5.1735715E+002, 3.1097695E+002, 1.4399092E+002, 1.1060812E+002, 8.6121789E+001
 1.6500320E+002, 1.6253185E+002, 1.6253185E+002, 1.6253185E+002, 5.6369898E+002, 5.5824772E+002, 5.4860591E+002, 5.0124612E+002, 2.8020287E+002, 1.3332050E+002, 1.0275570E+002, 8.6028384E+001
 1.7000356E+002, 1.6748482E+002, 1.6748482E+002, 1.6748482E+002, 5.3440426E+002, 5.2476169E+002, 5.1895409E+002, 4.7542682E+002, 2.7013190E+002, 1.3407997E+002, 1.0213534E+002, 8.4729267E+001
 1.7500793E+002, 1.7252431E+002, 1.7252431E+002, 1.7252431E+002, 5.1213264E+002, 5.0497789E+002, 4.9580656E+002, 4.8890243E+002, 2.6770293E+002, 1.3662757E+002, 1.0147629E+002, 7.8971247E+001
 1.8000053E+002, 1.7751910E+002, 1.7751910E+002, 1.7751910E+002, 5.4490402E+002, 5.4353152E+002, 5.3507503E+002, 4.6637108E+002, 2.7384412E+002, 1.3600201E+002, 1.0264033E+002, 7.6436924E+001
 1.8500479E+002, 1.8249966E+002, 1.8249966E+002, 1.8249966E+002, 5.2060607E+002, 5.1032282E+002, 5.0545748E+002, 4.7724355E+002, 2.7213501E+002, 1.3672853E+002, 1.0526968E+002, 8.2247060E+001
 1.9000464E+002, 1.8752238E+002, 1.8752238E+002, 1.8752238E+002, 5.1614068E+002, 5.0518264E+002, 5.0063441E+002, 4.7403403E+002, 2.6299767E+002, 1.3818726E+002, 1.0492799E+002, 8.2606160E+001
 1.9500334E+002, 1.9252062E+002, 1.9252062E+002, 1.9252062E+002, 5.1789649E+002, 5.1057452E+002, 5.0183157E+002, 4.2732175E+002, 2.5381031E+002, 1.3502270E+002, 1.0298352E+002, 8.6676751E+001
 2.0000627E+002, 1.9748292E+002, 1.9748292E+002, 1.9748292E+002, 5.1274141E+002, 5.0484783E+002, 5.0338130E+002, 4.5057273E+002, 2.7999526E+002, 1.3705720E+002, 9.8901897E+001, 7.8439535E+001
 2.0500365E+002, 2.0250990E+002, 2.0250990E+002, 2.0250990E+002, 4.9546395E+002, 4.9259226E+002, 4.8667516E+002, 4.1754659E+002, 2.5497885E+002, 1.2669443E+002, 9.8408974E+001, 7.6364461E+001
 2.1000134E+002, 2.0750532E+002, 2.0750532E+002, 2.0750532E+002, 4.9299590E+002, 4.8783637E+002, 4.8417059E+002, 4.6937802E+002, 2.4277822E+002, 1.4076017E+002, 1.0202835E+002, 7.8361560E+001
 2.1500964E+002, 2.1252066E+002, 2.1252066E+002, 2.1252066E+002, 4.8120880E+002, 4.7353744E+002, 4.6942584E+002, 4.3579140E+002, 2.4295882E+002, 1.4207872E+002, 9.4117830E+001, 7.4154347E+001
 2.2000311E+002, 2.1751974E+002, 2.1751974E+002, 2.1751974E+002, 4.7279198E+002, 4.6750694E+002, 4.6944278E+002, 4.4269552E+002, 2.5178953E+002, 1.3860517E+002, 9.3660050E+001, 7.8207574E+001
 2.2500122E+002, 2.2249786E+002, 2.2249786E+002, 2.2249786E+002, 4.8430448E+002, 4.8091522E+002, 4.7982700E+002, 4.3719940E+002, 2.6007049E+002, 1.3755727E+002, 1.0126583E+002, 7.6426902E+001
 2.3000296E+002, 2.2751044E+002, 2.2751044E+002, 2.2751044E+002, 4.7674843E+002, 4.6715284E+002, 4.7020514E+002, 4.2986671E+002, 2.4106312E+002, 1.3888697E+002, 1.0530886E+002, 7.6012838E+001
 2.3500597E+002, 2.3252395E+002, 2.3252395E+002, 2.3252395E+002, 4.7016333E+002, 4.6619831E+002, 4.7003312E+002, 4.4523696E+002, 2.4388252E+002, 1.3050655E+002, 9.9901589E+001, 8.5056932E+001
 2.4000790E+002, 2.3751845E+002, 2.3751845E+002, 2.3751845E+002, 4.8208192E+002, 4.8318611E+002, 4.7267450E+002, 4.0576381E+002, 2.4109925E+002, 1.3239885E+002, 9.7753691E+001, 7.8333582E+001
 2.4500212E+002, 2.4252904E+002, 2.4252904E+002, 2.4252904E+002, 4.6042927E+002, 4.5331754E+002, 4.4132353E+002, 4.1556364E+002, 2.7878029E+002, 1.3304463E+002, 9.8159413E+001, 8.3019726E+001
 2.5000281E+002, 2.4750257E+002, 2.4750257E+002, 2.4750257E+002, 4.7623806E+002, 4.7178430E+002, 4.7346235E+002, 4.1679872E+002, 2.3196090E+002, 1.2807985E+002, 9.1537488E+001, 8.1602847E+001
 2.5500349E+002, 2.5250820E+002, 2.5250820E+002, 2.5250820E+002, 4.6056015E+002, 4.5722016E+002, 4.5144658E+002, 4.0911601E+002, 2.2516545E+002, 1.3928918E+002, 9.8610392E+001, 7.9939728E+001
 2.6000418E+002, 2.5750888E+002, 2.5750888E+002, 2.5750888E+002, 4.6252346E+002, 4.5069885E+002, 4.4557285E+002, 4.3580598E+002, 2.2598518E+002, 1.2309614E+002, 9.7648093E+001, 7.7133155E+001
 2.6500488E+002, 2.6250957E+002, 2.6250957E+002, 2.6250957E+002, 4.6890972E+002, 4.6363084E+002, 4.5009344E+002, 3.9231875E+002, 2.3591678E+002, 1.2321165E+002, 9.4012646E+001, 7.8363658E+001
 2.7000555E+002, 2.6751026E+002, 2.6751026E+002, 2.6751026E+002, 4.7520736E+002, 4.7441145E+002, 4.6572222E+002, 4.0029754E+002, 2.1895146E+002, 1.3643957E+002, 9.6661562E+001, 8.2167191E+001
 2.7500491E+002, 2.7251140E+002, 2.7251140E+002, 2.7251140E+002, 4.6943812E+002, 4.6708682E+002, 4.7405452E+002, 4.2491857E+002, 2.2131867E+002, 1.2907131E+002, 9.6752650E+001, 8.2181423E+001
 2.8000266E+002, 2.7749107E+002, 2.7749107E+002, 2.7749107E+002, 4.5594442E+002, 4.5496853E+002, 4.5186641E+002, 4.0534718E+002, 2.2675285E+002, 1.1916856E+002, 9.2825858E+001, 8.0499391E+001
 2.8500354E+002, 2.8249570E+002, 2.8249570E+002, 2.8249570E+002, 4.3113781E+002, 4.2883613E+002, 4.2482028E+002, 3.9221256E+002, 2.1366454E+002, 1.2891857E+002, 9.0998538E+001, 7.7291455E+001
 2.9000446E+002, 2.8717160E+002, 2.8717160E+002, 2.8717160E+002, 4.2431581E+002, 4.1799620E+002, 4.0982822E+002, 3.6352791E+002, 2.0285847E+002, 1.2518026E+002, 9.2698646E+001, 7.0706607E+001
 2.9501721E+002, 2.9254933E+002, 2.9254933E+002, 2.9254933E+002, 3.8207648E+002, 3.5394699E+002, 2.9520468E+002, 2.5411123E+002, 1.9079331E+002, 9.1334757E+001, 7.1155343E+001, 6.3628070E+001
 3.0001044E+002, 2.9748301E+002, 2.9748301E+002, 2.9748301E+002, 3.3892743E+002, 3.1619405E+002, 2.7201735E+002, 2.1435384E+002, 1.5107350E+002, 9.2873635E+001, 7.4894102E+001, 5.9550365E+001
 3.0501031E+002, 3.0252798E+002, 3.0252798E+002, 3.0252798E+002, 3.1202344E+002, 2.8385279E+002, 2.4616581E+002, 2.1088062E+002, 1.5052812E+002, 9.0718334E+001, 6.9164199E+001, 5.4061763E+001
 3.1001047E+002, 3.0752442E+002, 3.0752442E+002, 3.0752442E+002, 2.9712165E+002, 2.7011697E+002, 2.3862537E+002, 2.0057127E+002, 1.3087705E+002, 8.5442213E+001, 6.8283125E+001, 6.0376519E+001
 3.1501324E+002, 3.1248280E+002, 3.1248280E+002, 3.1248280E+002, 2.7878076E+002, 2.5067226E+002, 2.2195916E+002, 1.9413181E+002, 1.3437963E+002, 7.4003416E+001, 6.0005697E+001, 5.2846234E+001
 3.2000919E+002, 3.1750684E+002, 3.1750684E+002, 3.1750684E+002, 2.7178642E+002, 2.4907782E+002, 2.1733215E+002, 1.8504391E+002, 1.3087500E+002, 7.6815859E+001, 5.9995454E+001, 5.3550952E+001
 3.2500018E+002, 3.2251574E+002, 3.2251574E+002, 3.2251574E+002, 2.5473841E+002, 2.3174175E+002, 2.1208043E+002, 1.8015180E+002, 1.2519478E+002, 7.4816895E+001, 5.9737330E+001, 5.1157709E+001
 3.3001956E+002, 3.2753032E+002, 3.2753032E+002, 3.2753032E+002, 2.4837600E+002, 2.2958898E+002, 2.0924839E+002, 1.7258557E+002, 1.0340298E+002, 7.0802582E+001, 5.5274156E+001, 5.1002992E+001
 3.3500104E+002, 3.3249314E+002, 3.3249314E+002, 3.3249314E+002, 2.4078264E+002, 2.1898370E+002, 1.9903084E+002, 1.7364119E+002, 1.0711753E+002, 6.6077047E+001, 5.4108395E+001, 4.9709427E+001
 3.4001199E+002, 3.3753418E+002, 3.3753418E+002, 3.3753418E+002, 2.4657272E+002, 2.1718925E+002, 2.0057672E+002, 1.7027443E+002, 9.6785419E+001, 6.6237501E+001, 5.5852177E+001, 4.9634926E+001
 3.4500543E+002, 3.4248100E+002, 3.4248100E+002, 3.4248100E+002, 2.2658195E+002, 2.0875487E+002, 1.8729760E+002, 1.6330399E+002, 1.0774078E+002, 6.2985016E+001, 5.3276287E+001, 5.0158003E+001
 3.5000427E+002, 3.4757257E+002, 3.4757257E+002, 3.4757257E+002, 2.2598936E+002, 2.1007345E+002, 1.8680334E+002, 1.6066038E+002, 1.0279865E+002, 6.2526686E+001, 5.1525503E+001, 4.7516411E+001
 3.5501593E+002, 3.5251281E+002, 3.5251281E+002, 3.5251281E+002, 2.2592460E+002, 1.9941585E+002, 1.7751693E+002, 1.6037181E+002, 1.0695160E+002, 6.4310443E+001, 5.2433736E+001, 4.6711796E+001
 3.6002203E+002, 3.5747981E+002, 3.5747981E+002, 3.5747981E+002, 2.2060544E+002, 2.0148901E+002, 1.7969925E+002, 1.5572155E+002, 1.0459381E+002, 6.2011881E+001, 5.2593986E+001, 4.7422134E+001
 3.6500125E+002, 3.6255040E+002, 3.6255040E+002, 3.6255040E+002, 2.1513309E+002, 1.9452272E+002, 1.7665595E+002, 1.5079831E+002, 9.4324409E+001, 6.1511523E+001, 5.4183217E+001, 4.6990998E+001
 3.7001068E+002, 3.6751704E+002, 3.6751704E+002, 3.6751704E+002, 2.0987053E+002, 1.9483431E+002, 1.7395799E+002, 1.5000149E+002, 8.7543080E+001, 6.0132494E+001, 5.2595904E+001, 4.5852662E+001
 3.7500342E+002, 3.7254801E+002, 3.7254801E+002, 3.7254801E+002, 2.0835985E+002, 1.9306918E+002, 1.7056687E+002, 1.4654189E+002, 8.5862252E+001, 5.3158504E+001, 4.9198315E+001, 4.3859622E+001
 3.8002029E+002, 3.7748597E+002, 3.7748597E+002, 3.7748597E+002, 2.0647103E+002, 1.8893141E+002, 1.6685375E+002, 1.4162727E+002, 8.1685941E+001, 5.5586562E+001, 5.1746135E+001, 4.5073622E+001
 3.8501898E+002, 3.8252998E+002, 3.8252998E+002, 3.8252998E+002, 2.0297249E+002, 1.8980558E+002, 1.6911318E+002, 1.4674077E+002, 8.0614896E+001, 5.3686065E+001, 4.7247024E+001, 4.1302533E+001
 3.9001575E+002, 3.8753560E+002, 3.8753560E+002, 3.8753560E+002, 2.0051148E+002, 1.8546178E+002, 1.6997983E+002, 1.4087185E+002, 9.1215200E+001, 5.6375303E+001, 4.6351474E+001, 4.0165488E+001
 3.9501743E+002, 3.9251501E+002, 3.9251501E+002, 3.9251501E+002, 1.9724295E+002, 1.8300336E+002, 1.6707779E+002, 1.3726698E+002, 8.7540898E+001, 5.7033129E+001, 5.0674577E+001, 4.3515188E+001
 4.0000677E+002, 3.9749139E+002, 3.9749139E+002, 3.9749139E+002, 1.9688630E+002, 1.8219996E+002, 1.6110927E+002, 1.4554024E+002, 8.1515437E+001, 5.1598616E+001, 4.6811319E+001, 4.1044836E+001
