s,kW,kW,kW,kW,kg/s
 1.1000835E+002, 2.1302880E+003, 1.5109463E+003, 2.5113747E+002, 1.8132406E+003, 4.5505864E-002
 1.1500333E+002, 2.2228074E+003, 1.5377556E+003, 3.0612590E+002, 1.8377901E+003, 4.6758452E-002
 1.2000699E+002, 2.1996508E+003, 1.5344910E+003, 2.9197049E+002, 1.8337667E+003, 4.8235461E-002
 1.2500303E+002, 2.2644630E+003, 1.5458201E+003, 3.3904276E+002, 1.8353082E+003, 4.9713962E-002
 1.3000021E+002, 2.3821011E+003, 1.6400563E+003, 3.4280317E+002, 1.9432837E+003, 5.1201842E-002
 1.3500909E+002, 2.3897669E+003, 1.6473747E+003, 3.5068612E+002, 1.9519074E+003, 5.2677288E-002
 1.4000041E+002, 2.4723532E+003, 1.6885357E+003, 3.7178439E+002, 2.0004557E+003, 5.4162805E-002
 1.4500143E+002, 2.4464805E+003, 1.6955389E+003, 3.5493689E+002, 2.0115528E+003, 5.5638435E-002
 1.5000069E+002, 2.5908156E+003, 1.7820451E+003, 3.9875720E+002, 2.0985479E+003, 5.7115896E-002
 1.5500607E+002, 2.5765141E+003, 1.7691268E+003, 3.9334320E+002, 2.0745622E+003, 5.7506028E-002
 1.6000270E+002, 2.5229067E+003, 1.7576466E+003, 3.7014579E+002, 2.0821033E+003, 5.6797827E-002
 1.6500305E+002, 2.5602172E+003, 1.7856674E+003, 3.7825352E+002, 2.1005180E+003, 5.6097836E-002
 1.7000029E+002, 2.3470121E+003, 1.6497477E+003, 3.1863171E+002, 1.9543302E+003, 5.5387874E-002
 1.7500423E+002, 2.5794761E+003, 1.7723788E+003, 4.1886286E+002, 2.0727540E+003, 5.4687393E-002
 1.8001015E+002, 2.4844907E+003, 1.7575489E+003, 3.4609097E+002, 2.0724527E+003, 5.3976746E-002
 1.8500583E+002, 2.3072506E+003, 1.5958783E+003, 3.5679218E+002, 1.8941088E+003, 5.3274140E-002
 1.9000134E+002, 2.5775787E+003, 1.7376152E+003, 4.4897891E+002, 2.0370207E+003, 5.2575298E-002
 1.9500169E+002, 2.4409495E+003, 1.6915065E+003, 3.7437696E+002, 1.9940072E+003, 5.1873230E-002
 2.0000047E+002, 2.4605935E+003, 1.6917517E+003, 4.0655806E+002, 1.9924553E+003, 5.1166555E-002
 2.0500273E+002, 2.4064845E+003, 1.6663520E+003, 3.8153445E+002, 1.9706851E+003, 5.0463887E-002
 2.1000702E+002, 2.3224529E+003, 1.6051653E+003, 3.6639470E+002, 1.9026203E+003, 4.9756504E-002
 2.1500049E+002, 2.3737220E+003, 1.6349455E+003, 3.8342972E+002, 1.9257130E+003, 4.9052920E-002
 2.2000151E+002, 2.3169155E+003, 1.5702815E+003, 4.0306865E+002, 1.8584119E+003, 4.8358990E-002
 2.2501105E+002, 2.3019948E+003, 1.5554598E+003, 4.0553131E+002, 1.8396647E+003, 4.7651040E-002
 2.3000275E+002, 2.3697253E+003, 1.6264533E+003, 3.9403088E+002, 1.9251145E+003, 4.6961736E-002
 2.3500163E+002, 2.1959300E+003, 1.5277906E+003, 3.4177935E+002, 1.8278794E+003, 4.6277557E-002
 2.4000252E+002, 2.0286234E+003, 1.3763170E+003, 3.5504845E+002, 1.6365028E+003, 4.5593749E-002
 2.4500830E+002, 2.2587138E+003, 1.5271978E+003, 4.0081944E+002, 1.8048435E+003, 4.4907984E-002
 2.5000087E+002, 2.1996065E+003, 1.5115921E+003, 3.6042266E+002, 1.8028837E+003, 4.4232824E-002
 2.5500429E+002, 2.2940305E+003, 1.5381556E+003, 4.2065980E+002, 1.8061030E+003, 4.3544625E-002
 2.6000659E+002, 2.1525829E+003, 1.4677931E+003, 3.6392779E+002, 1.7490956E+003, 4.2863982E-002
 2.6501050E+002, 2.0864027E+003, 1.4149348E+003, 3.6555811E+002, 1.6920778E+003, 4.2179322E-002
 2.7000864E+002, 2.0538320E+003, 1.3953740E+003, 3.6377015E+002, 1.6469927E+003, 4.1491035E-002
 2.7501025E+002, 2.1030304E+003, 1.4328790E+003, 3.6293402E+002, 1.7102998E+003, 4.0813613E-002
 2.8000906E+002, 2.0453576E+003, 1.3867015E+003, 3.5751325E+002, 1.6579888E+003, 4.0126208E-002
 2.8500916E+002, 2.0358775E+003, 1.3760405E+003, 3.5658068E+002, 1.6373365E+003, 3.9443408E-002
 2.9000369E+002, 1.9912530E+003, 1.3648625E+003, 3.3195972E+002, 1.6276627E+003, 3.8767246E-002
 2.9501166E+002, 1.9548916E+003, 1.3534863E+003, 3.1446735E+002, 1.6121063E+003, 3.8075345E-002
 3.0000793E+002, 1.9131562E+003, 1.2971777E+003, 3.4469907E+002, 1.5359909E+003, 3.8727621E-002
 3.0500592E+002, 2.0855461E+003, 1.4111680E+003, 3.6263844E+002, 1.6712643E+003, 4.1989106E-002
 3.1000735E+002, 2.0906350E+003, 1.4249563E+003, 3.5277451E+002, 1.6824696E+003, 4.5083097E-002
 3.1500009E+002, 2.1849223E+003, 1.4825089E+003, 3.8666876E+002, 1.7474324E+003, 4.5454704E-002
 3.2000552E+002, 2.1421762E+003, 1.4792497E+003, 3.4955409E+002, 1.7428509E+003, 4.5177513E-002
 3.2500638E+002, 2.1466330E+003, 1.4831639E+003, 3.5488467E+002, 1.7384017E+003, 4.4904409E-002
 3.3000266E+002, 2.0939983E+003, 1.4548192E+003, 3.5170965E+002, 1.7101727E+003, 4.4611398E-002
 3.3500897E+002, 2.0892898E+003, 1.4317636E+003, 3.5463585E+002, 1.6872235E+003, 4.3800067E-002
 3.4000613E+002, 2.1161749E+003, 1.4549725E+003, 3.6647113E+002, 1.7096514E+003, 4.2724712E-002
 3.4501416E+002, 1.5404091E+003, 1.1807095E+003, 1.5139294E+002, 1.4827904E+003, 2.4221675E-002
 3.5001160E+002, 3.2984701E+002, 3.4849975E+002,-7.0066199E+001, 5.4567294E+002, 2.8926109E-003
 3.5501550E+002, 2.9542956E+002, 2.4458640E+002, 1.4501109E+001, 3.7904852E+002, 2.8926109E-003
 3.6001309E+002, 2.7167264E+002, 1.9471443E+002, 5.2627211E+001, 3.0097730E+002, 2.8926109E-003
 3.6501700E+002, 2.5062692E+002, 1.6602897E+002, 6.9886337E+001, 2.5596283E+002, 2.8926109E-003
 3.7000363E+002, 2.3725141E+002, 1.4735759E+002, 8.4016102E+001, 2.2519393E+002, 2.8926109E-003
 3.7501440E+002, 2.2384797E+002, 1.3402637E+002, 9.0625698E+001, 2.0289648E+002, 2.8926109E-003
 3.8000623E+002, 2.2746564E+002, 1.2568697E+002, 1.0634320E+002, 1.8617201E+002, 2.8926109E-003
 3.8501700E+002, 2.1545538E+002, 1.1691442E+002, 1.0481468E+002, 1.7245115E+002, 2.8926109E-003
 3.9000882E+002, 2.0230865E+002, 1.1037336E+002, 1.0311390E+002, 1.6105735E+002, 2.8926109E-003
 3.9500064E+002, 1.9543029E+002, 1.0452629E+002, 1.0019141E+002, 1.5068180E+002, 2.8926109E-003
 4.0001141E+002, 1.9294576E+002, 1.0040196E+002, 1.0327442E+002, 1.4250241E+002, 2.8926109E-003
