s,kW,kW,kW,kW,kg/s
 4.5000436E+002, 9.9034789E+002, 5.9433888E+002, 1.5387670E+002, 8.5604112E+002, 1.4615928E-001
 4.5501239E+002, 1.0407069E+003, 6.1186102E+002, 1.2820500E+002, 8.8561089E+002, 1.4390482E-001
 4.6000723E+002, 9.1884845E+002, 5.8379021E+002, 9.5284863E+001, 8.5263156E+002, 1.4162850E-001
 4.6501428E+002, 9.2920152E+002, 5.7557018E+002, 1.1078901E+002, 8.3609292E+002, 1.3938071E-001
 4.7000278E+002, 1.0000543E+003, 5.9448315E+002, 1.2044995E+002, 8.6061556E+002, 1.3709859E-001
 4.7500552E+002, 8.6419771E+002, 5.6006652E+002, 7.9369005E+001, 8.2692775E+002, 1.3486322E-001
 4.8001028E+002, 9.0274549E+002, 5.5952141E+002, 9.3897830E+001, 8.0934475E+002, 1.3258110E-001
 4.8501517E+002, 9.8797999E+002, 5.7778149E+002, 1.3455966E+002, 8.3286153E+002, 1.3032406E-001
 4.9001184E+002, 9.0906535E+002, 5.6483756E+002, 1.3111137E+002, 8.2060825E+002, 1.2806097E-001
 4.9501093E+002, 9.3236150E+002, 5.6225786E+002, 1.2044640E+002, 8.1619612E+002, 1.2580678E-001
 5.0000748E+002, 9.9690712E+002, 5.6853011E+002, 1.5132718E+002, 8.1385691E+002, 1.2351092E-001
 5.0501050E+002, 9.4466751E+002, 5.6768858E+002, 1.5984194E+002, 8.2493451E+002, 1.2176975E-001
 5.1000732E+002, 9.9135490E+002, 5.6505918E+002, 1.6404512E+002, 8.1104222E+002, 1.2047029E-001
 5.1500269E+002, 8.9072866E+002, 5.5153748E+002, 1.3635007E+002, 8.0513469E+002, 1.1918925E-001
 5.2000708E+002, 9.4662715E+002, 5.6256724E+002, 1.0442666E+002, 8.0080515E+002, 1.1789942E-001
 5.2500726E+002, 1.0245269E+003, 5.9093629E+002, 1.6542538E+002, 8.4985869E+002, 1.1661582E-001
 5.3000336E+002, 1.0256588E+003, 5.9474073E+002, 1.7387941E+002, 8.5023258E+002, 1.1533662E-001
 5.3500262E+002, 9.9155756E+002, 5.8893409E+002, 1.9295031E+002, 8.4305688E+002, 1.1405210E-001
 5.4000293E+002, 1.0684279E+003, 6.0014747E+002, 1.6758448E+002, 8.4647052E+002, 1.1275937E-001
 5.4500299E+002, 1.0541515E+003, 6.1649195E+002, 1.9092514E+002, 8.7599626E+002, 1.1148043E-001
 5.5001599E+002, 1.0408743E+003, 6.0754723E+002, 1.9496139E+002, 8.5691533E+002, 1.1018729E-001
 5.5501111E+002, 9.5785635E+002, 5.9719858E+002, 1.5174087E+002, 8.5343301E+002, 1.0891587E-001
 5.6000500E+002, 1.0575694E+003, 5.9949967E+002, 1.6346476E+002, 8.3504229E+002, 1.0761293E-001
 5.6501501E+002, 1.2227249E+003, 6.6447402E+002, 2.8656814E+002, 9.2314235E+002, 1.0633939E-001
 5.7001459E+002, 1.0315343E+003, 6.1468518E+002, 1.9128470E+002, 8.6318923E+002, 1.0504554E-001
 5.7500775E+002, 1.1793339E+003, 6.4537703E+002, 2.2395691E+002, 8.9946388E+002, 1.0373200E-001
 5.8000153E+002, 8.7145516E+002, 5.7350342E+002, 1.5225449E+002, 8.2090466E+002, 1.0248465E-001
 5.8500531E+002, 1.1733207E+003, 6.3631930E+002, 2.3377227E+002, 8.7672795E+002, 1.0118490E-001
 5.9000537E+002, 1.1057527E+003, 6.3491314E+002, 1.9197025E+002, 8.7986389E+002, 9.9913675E-002
 5.9501605E+002, 1.2284122E+003, 6.8004624E+002, 2.6011734E+002, 9.3433777E+002, 9.8632989E-002
 6.0001019E+002, 1.2526305E+003, 6.8191000E+002, 2.9111344E+002, 9.3585507E+002, 9.7326031E-002
 6.0500598E+002, 1.1747047E+003, 6.6776391E+002, 2.6023705E+002, 9.2391177E+002, 9.6067523E-002
 6.1001074E+002, 1.2361498E+003, 6.7871350E+002, 2.7319008E+002, 9.3655053E+002, 9.4766392E-002
 6.1501422E+002, 1.1684222E+003, 6.7788070E+002, 2.1502801E+002, 9.3941950E+002, 9.3474233E-002
 6.2000262E+002, 1.2136714E+003, 6.8575244E+002, 2.4591605E+002, 9.4278885E+002, 9.2204733E-002
 6.2500763E+002, 1.2329188E+003, 6.9708075E+002, 2.5731910E+002, 9.5425544E+002, 9.0917669E-002
 6.3000189E+002, 1.1855954E+003, 6.7727435E+002, 2.3609590E+002, 9.2877552E+002, 8.9624749E-002
 6.3500812E+002, 1.2932904E+003, 7.1311874E+002, 2.8516819E+002, 9.6281440E+002, 8.8321676E-002
 6.4000171E+002, 1.2887108E+003, 7.2154408E+002, 2.7455924E+002, 9.7370438E+002, 8.7048090E-002
 6.4500702E+002, 1.2740201E+003, 7.2386782E+002, 2.7807012E+002, 9.7593402E+002, 8.5768194E-002
 6.5000598E+002, 1.3003163E+003, 7.3002137E+002, 2.8478468E+002, 9.8155336E+002, 8.4476702E-002
 6.5500018E+002, 1.3129806E+003, 7.4040449E+002, 2.8102322E+002, 9.9867549E+002, 8.3193925E-002
 6.6000867E+002, 1.2487366E+003, 7.1610448E+002, 2.7952616E+002, 9.5395344E+002, 8.1898618E-002
 6.6500604E+002, 1.3678585E+003, 7.5218405E+002, 3.1426692E+002, 1.0044363E+003, 8.0627773E-002
 6.7000763E+002, 1.2427981E+003, 7.1316846E+002, 2.8147001E+002, 9.4057355E+002, 7.9326884E-002
 6.7501685E+002, 1.3860723E+003, 7.6391795E+002, 3.3447055E+002, 1.0110385E+003, 7.8069456E-002
 6.8000458E+002, 1.3056434E+003, 7.3267812E+002, 3.1375850E+002, 9.5851532E+002, 7.6774352E-002
 6.8500275E+002, 1.3448376E+003, 7.4601376E+002, 3.3485893E+002, 9.8766929E+002, 7.5484520E-002
 6.9000800E+002, 1.2643244E+003, 7.1326729E+002, 3.0011105E+002, 9.3646799E+002, 7.4182126E-002
 6.9500452E+002, 1.4525487E+003, 7.6633619E+002, 3.6295486E+002, 9.9373467E+002, 7.2913448E-002
 7.0000739E+002, 1.4225871E+003, 7.7459908E+002, 3.5146426E+002, 1.0088058E+003, 7.1608331E-002
 7.0500464E+002, 1.3609364E+003, 7.5921012E+002, 3.6696924E+002, 9.8899110E+002, 7.0327158E-002
 7.1001294E+002, 1.5013652E+003, 7.9324551E+002, 3.8078172E+002, 1.0226375E+003, 6.9040684E-002
 7.1500464E+002, 1.3708633E+003, 7.6814458E+002, 3.6042030E+002, 9.9685724E+002, 6.7759371E-002
 7.2001654E+002, 1.4311766E+003, 7.7892464E+002, 3.8959146E+002, 1.0068364E+003, 6.6464746E-002
 7.2501208E+002, 1.4867577E+003, 7.9737749E+002, 3.7661798E+002, 1.0337717E+003, 6.5199355E-002
 7.3000488E+002, 1.4451797E+003, 7.8831966E+002, 3.6596098E+002, 1.0181168E+003, 6.3919367E-002
 7.3500354E+002, 1.3758552E+003, 7.6886901E+002, 3.4913962E+002, 9.9947508E+002, 6.2626804E-002
 7.4000861E+002, 1.5759944E+003, 8.2167015E+002, 4.0949364E+002, 1.0556415E+003, 6.1346967E-002
 7.4500482E+002, 1.3299084E+003, 7.6228098E+002, 3.7474762E+002, 9.8167032E+002, 6.0047122E-002
 7.5001025E+002, 1.4466733E+003, 7.8713776E+002, 3.5485025E+002, 1.0112256E+003, 5.8753587E-002
 7.5501605E+002, 1.4932929E+003, 8.0858471E+002, 3.9981254E+002, 1.0386773E+003, 5.7486618E-002
 7.6001544E+002, 1.4308344E+003, 7.9287524E+002, 3.6659642E+002, 1.0171096E+003, 5.6189234E-002
 7.6500262E+002, 1.4919410E+003, 8.1622403E+002, 3.8203096E+002, 1.0474237E+003, 5.4910984E-002
 7.7000269E+002, 1.5273276E+003, 8.2893912E+002, 3.8354684E+002, 1.0581810E+003, 5.3622536E-002
 7.7501141E+002, 1.5475926E+003, 8.4580784E+002, 4.0852428E+002, 1.0885635E+003, 5.2354461E-002
 7.8000238E+002, 1.4627104E+003, 8.0654207E+002, 3.9432635E+002, 1.0271853E+003, 5.1042644E-002
 7.8500769E+002, 1.5391889E+003, 8.3336160E+002, 3.9990157E+002, 1.0621827E+003, 4.9775846E-002
 7.9000171E+002, 1.5056790E+003, 8.2854280E+002, 4.1646230E+002, 1.0476171E+003, 4.8480848E-002
 7.9500702E+002, 1.5366514E+003, 8.3604003E+002, 4.2115981E+002, 1.0635498E+003, 4.7201072E-002
 8.0000824E+002, 1.4766476E+003, 8.1573407E+002, 3.8439862E+002, 1.0396513E+003, 4.5921203E-002
 8.0500305E+002, 1.4193695E+003, 7.9572528E+002, 3.6195874E+002, 1.0126788E+003, 4.5105647E-002
 8.1000317E+002, 1.6054403E+003, 8.4205341E+002, 4.4440373E+002, 1.0523071E+003, 4.4770488E-002
 8.1500128E+002, 1.4451406E+003, 8.1163001E+002, 3.9737281E+002, 1.0316102E+003, 4.4437573E-002
 8.2001422E+002, 1.4643452E+003, 8.0745886E+002, 3.9553181E+002, 1.0236436E+003, 4.4100935E-002
 8.2500024E+002, 1.5152376E+003, 8.2524491E+002, 3.7957094E+002, 1.0471177E+003, 4.3760949E-002
 8.3000104E+002, 1.5265849E+003, 8.3001552E+002, 4.1022912E+002, 1.0466327E+003, 4.3426013E-002
 8.3500861E+002, 1.5150656E+003, 8.2863698E+002, 4.0214956E+002, 1.0459078E+003, 4.3092260E-002
 8.4000592E+002, 1.5098051E+003, 8.1809678E+002, 4.1292895E+002, 1.0306305E+003, 4.2757961E-002
 8.4500751E+002, 1.4742440E+003, 8.0969832E+002, 4.0453043E+002, 1.0148975E+003, 4.2424445E-002
 8.5001190E+002, 1.5410658E+003, 8.3210280E+002, 4.4108567E+002, 1.0450381E+003, 4.2087854E-002
 8.5501361E+002, 1.4405576E+003, 8.0079270E+002, 3.9183915E+002, 1.0130683E+003, 4.1750023E-002
 8.6001007E+002, 1.4253679E+003, 7.9374434E+002, 3.6545539E+002, 1.0058681E+003, 4.1418374E-002
 8.6500323E+002, 1.4233529E+003, 7.9112988E+002, 3.5047786E+002, 9.9945032E+002, 4.1079187E-002
 8.7000720E+002, 1.4304291E+003, 7.9630718E+002, 3.6403944E+002, 1.0062016E+003, 4.0745713E-002
 8.7501019E+002, 1.4638162E+003, 8.0224529E+002, 3.8992977E+002, 1.0114241E+003, 4.0407265E-002
 8.8001288E+002, 1.4187131E+003, 7.7241797E+002, 3.8822122E+002, 9.6855048E+002, 4.0073300E-002
 8.8501196E+002, 1.5655816E+003, 8.2012637E+002, 4.1478791E+002, 1.0217916E+003, 3.9740138E-002
 8.9001428E+002, 1.5047450E+003, 8.0865613E+002, 4.4404198E+002, 1.0203686E+003, 3.9404197E-002
 8.9500934E+002, 1.4231966E+003, 7.7823353E+002, 3.9962620E+002, 9.7642022E+002, 3.9069169E-002
 9.0001477E+002, 1.5624777E+003, 8.2185227E+002, 4.4155758E+002, 1.0343291E+003, 3.8734970E-002
 9.0501471E+002, 1.4162739E+003, 7.8028056E+002, 4.2517591E+002, 9.8333810E+002, 3.8395490E-002
 9.1000378E+002, 1.3609292E+003, 7.5760021E+002, 3.8294915E+002, 9.5928680E+002, 3.8064363E-002
 9.1500299E+002, 1.4638727E+003, 7.7596455E+002, 3.6937012E+002, 9.6923444E+002, 3.7728188E-002
 9.2001617E+002, 1.6156120E+003, 8.4235473E+002, 4.5710414E+002, 1.0557356E+003, 3.7396536E-002
 9.2501428E+002, 1.3790074E+003, 7.7503777E+002, 4.0836968E+002, 9.8364975E+002, 3.7054225E-002
 9.3001233E+002, 1.4988380E+003, 8.0062156E+002, 3.8852315E+002, 1.0056343E+003, 3.6721043E-002
 9.3500592E+002, 1.4769016E+003, 8.0858258E+002, 4.2436861E+002, 1.0287666E+003, 3.6389273E-002
 9.4000269E+002, 1.3572564E+003, 7.5848602E+002, 3.6292042E+002, 9.6214048E+002, 3.6052143E-002
 9.4501251E+002, 1.3547629E+003, 7.6165903E+002, 3.6383200E+002, 9.6973768E+002, 3.5715251E-002
 9.5000037E+002, 1.3845737E+003, 7.6381242E+002, 3.6767645E+002, 9.7239413E+002, 3.5377543E-002
 9.5500635E+002, 1.3496017E+003, 7.5116969E+002, 3.2649795E+002, 9.5416543E+002, 3.5044092E-002
 9.6001068E+002, 1.4624000E+003, 7.8065784E+002, 3.7060000E+002, 9.8560309E+002, 3.4704195E-002
 9.6501483E+002, 1.3539820E+003, 7.6346791E+002, 3.8247995E+002, 9.7450813E+002, 3.4379778E-002
 9.7001282E+002, 1.4063391E+003, 7.6387079E+002, 3.5774778E+002, 9.6225635E+002, 3.4038743E-002
 9.7500494E+002, 1.4083877E+003, 7.6746615E+002, 4.0564607E+002, 9.7977420E+002, 3.3702197E-002
 9.8000183E+002, 1.2762824E+003, 7.1988232E+002, 3.4007828E+002, 9.1455534E+002, 3.3363709E-002
 9.8501569E+002, 1.3500993E+003, 7.3347623E+002, 3.7643045E+002, 9.3195290E+002, 3.3029454E-002
 9.9000537E+002, 1.2875704E+003, 7.1921548E+002, 3.3517415E+002, 9.1641843E+002, 3.2697322E-002
 9.9500586E+002, 1.3868401E+003, 7.4710353E+002, 3.6380917E+002, 9.4300790E+002, 3.2361663E-002
 1.0000014E+003, 1.3261577E+003, 7.3618609E+002, 3.5909138E+002, 9.3493175E+002, 3.2026929E-002
 1.0050048E+003, 1.3436081E+003, 7.3365763E+002, 3.6167701E+002, 9.3098582E+002, 3.1690264E-002
 1.0100125E+003, 1.2912639E+003, 7.1754925E+002, 3.5213256E+002, 9.1273023E+002, 3.1353340E-002
 1.0150093E+003, 1.2644689E+003, 7.0589510E+002, 3.3893716E+002, 8.9728412E+002, 3.1022319E-002
 1.0200041E+003, 1.2349070E+003, 6.9492433E+002, 3.2228759E+002, 8.9379273E+002, 3.0685812E-002
 1.0250137E+003, 1.2511390E+003, 6.9336700E+002, 3.2555531E+002, 8.7867949E+002, 3.0349154E-002
 1.0300087E+003, 1.2189610E+003, 6.8858451E+002, 3.0502640E+002, 8.8689235E+002, 3.0017800E-002
 1.0350090E+003, 1.2198961E+003, 6.8341732E+002, 2.9941439E+002, 8.7514442E+002, 2.9681278E-002
 1.0400079E+003, 1.2729360E+003, 6.9711614E+002, 3.2117142E+002, 8.8762736E+002, 2.9346515E-002
 1.0450089E+003, 1.1588943E+003, 6.6748829E+002, 2.8402599E+002, 8.5422738E+002, 2.9008819E-002
 1.0500038E+003, 1.2180703E+003, 6.7070613E+002, 3.5049868E+002, 8.5421336E+002, 2.8671231E-002
 1.0550070E+003, 1.1562712E+003, 6.4504935E+002, 2.9627640E+002, 8.2488024E+002, 2.8339115E-002
 1.0600009E+003, 1.1729557E+003, 6.5126436E+002, 2.9864165E+002, 8.3507707E+002, 2.7998259E-002
 1.0650116E+003, 1.2031355E+003, 6.6535434E+002, 2.9444762E+002, 8.4968146E+002, 2.7664682E-002
 1.0700077E+003, 1.2139156E+003, 6.6945265E+002, 3.4973050E+002, 8.6096710E+002, 2.7329935E-002
 1.0750022E+003, 1.1183000E+003, 6.3174303E+002, 3.0289949E+002, 8.1517470E+002, 2.6999487E-002
 1.0800151E+003, 1.1062240E+003, 6.2411334E+002, 2.8290326E+002, 8.0128190E+002, 2.6657744E-002
 1.0850159E+003, 1.1399546E+003, 6.3328892E+002, 2.8792753E+002, 8.1453264E+002, 2.6324225E-002
 1.0900018E+003, 1.0706773E+003, 6.1407733E+002, 2.6874014E+002, 7.9465993E+002, 2.5991856E-002
 1.0950062E+003, 1.1148205E+003, 6.2134852E+002, 2.6798984E+002, 7.9517994E+002, 2.5657780E-002
 1.1000090E+003, 1.0978762E+003, 6.1925754E+002, 2.8010868E+002, 7.9863433E+002, 2.5322142E-002
 1.1050135E+003, 1.1599804E+003, 6.2944119E+002, 3.0123208E+002, 8.0961737E+002, 2.4981904E-002
 1.1100076E+003, 1.1854531E+003, 6.3793344E+002, 3.1910748E+002, 8.2455746E+002, 2.4648111E-002
 1.1150052E+003, 1.0268929E+003, 5.9973542E+002, 2.6554616E+002, 7.8656365E+002, 2.4311768E-002
 1.1200178E+003, 1.0705423E+003, 6.0048790E+002, 2.6230707E+002, 7.7939851E+002, 2.3977210E-002
 1.1250059E+003, 1.1611959E+003, 6.2778930E+002, 2.6861277E+002, 8.0459981E+002, 2.3641212E-002
 1.1300089E+003, 1.1048370E+003, 6.2388730E+002, 2.8979376E+002, 8.0843789E+002, 2.3306647E-002
 1.1350178E+003, 9.8527110E+002, 5.8602196E+002, 2.5451974E+002, 7.6529019E+002, 2.2968729E-002
 1.1400125E+003, 1.0399416E+003, 5.8922653E+002, 2.5123264E+002, 7.5977850E+002, 2.2634430E-002
 1.1450104E+003, 1.0613019E+003, 5.9537436E+002, 2.5637963E+002, 7.7124710E+002, 2.2303040E-002
 1.1500081E+003, 1.0602712E+003, 5.9295412E+002, 2.7270809E+002, 7.6816073E+002, 2.1964877E-002
