s,kW,kW,kW,kW,kg/s
 1.1000520E+002, 1.6612853E+003, 1.1138464E+003, 2.1738676E+002, 1.3813891E+003, 3.4447859E-002
 1.1500315E+002, 1.6904019E+003, 1.1362358E+003, 2.2067206E+002, 1.4004224E+003, 3.5055669E-002
 1.2000038E+002, 1.7256540E+003, 1.1599134E+003, 2.3360222E+002, 1.4236423E+003, 3.5658002E-002
 1.2500813E+002, 1.7493971E+003, 1.1763825E+003, 2.4031329E+002, 1.4411815E+003, 3.6259829E-002
 1.3000516E+002, 1.7680738E+003, 1.2028836E+003, 2.2813834E+002, 1.4719727E+003, 3.6867067E-002
 1.3500043E+002, 1.7890043E+003, 1.2107696E+003, 2.3906679E+002, 1.4862499E+003, 3.7467785E-002
 1.4000908E+002, 1.8101066E+003, 1.2314498E+003, 2.3944595E+002, 1.5049493E+003, 3.8069156E-002
 1.4501041E+002, 1.8819243E+003, 1.2804154E+003, 2.5507371E+002, 1.5547045E+003, 3.8678882E-002
 1.5000455E+002, 1.8844831E+003, 1.2826961E+003, 2.6198829E+002, 1.5524393E+003, 3.9138474E-002
 1.5500630E+002, 1.8573909E+003, 1.2831513E+003, 2.3380061E+002, 1.5588049E+003, 3.8311882E-002
 1.6000273E+002, 1.7343353E+003, 1.2199278E+003, 1.9610393E+002, 1.4900651E+003, 3.7167883E-002
 1.6500920E+002, 1.7389407E+003, 1.2029168E+003, 2.2231800E+002, 1.4664652E+003, 3.6025742E-002
 1.7000507E+002, 1.7271894E+003, 1.1898804E+003, 2.1955727E+002, 1.4542846E+003, 3.4878262E-002
 1.7500443E+002, 1.6193454E+003, 1.1337211E+003, 1.8337575E+002, 1.3925242E+003, 3.3741583E-002
 1.8000410E+002, 1.6024258E+003, 1.1065111E+003, 2.0184882E+002, 1.3640856E+003, 3.2599694E-002
 1.8500551E+002, 1.5604557E+003, 1.0708064E+003, 2.0415336E+002, 1.3228675E+003, 3.1458672E-002
 1.9000690E+002, 1.4849938E+003, 1.0236671E+003, 1.7730792E+002, 1.2691771E+003, 3.0559898E-002
 1.9500401E+002, 1.4896816E+003, 1.0160730E+003, 1.9359526E+002, 1.2559953E+003, 3.0160390E-002
 2.0000061E+002, 1.4691343E+003, 9.9575428E+002, 2.0038010E+002, 1.2346026E+003, 2.9772902E-002
 2.0500719E+002, 1.4447634E+003, 9.7326096E+002, 2.0369828E+002, 1.2111494E+003, 2.9389422E-002
 2.1000797E+002, 1.4293505E+003, 9.5907645E+002, 1.9941100E+002, 1.1971466E+003, 2.9002378E-002
 2.1500232E+002, 1.4018879E+003, 9.4390032E+002, 1.9596586E+002, 1.1742234E+003, 2.8618476E-002
 2.2000063E+002, 1.3652500E+003, 9.2370995E+002, 1.8631587E+002, 1.1523145E+003, 2.8229614E-002
 2.2500751E+002, 1.3640877E+003, 9.2600504E+002, 1.8626087E+002, 1.1482094E+003, 2.7844829E-002
 2.3000177E+002, 1.3511502E+003, 9.0476606E+002, 1.8968231E+002, 1.1302805E+003, 2.7458944E-002
 2.3500690E+002, 1.3272933E+003, 8.8995521E+002, 1.8666204E+002, 1.1118807E+003, 2.7074131E-002
 2.4000806E+002, 1.2999236E+003, 8.7335309E+002, 1.8130429E+002, 1.0910881E+003, 2.6690058E-002
 2.4500883E+002, 1.2986928E+003, 8.6128459E+002, 1.9625219E+002, 1.0770243E+003, 2.6300393E-002
 2.5000745E+002, 1.2614960E+003, 8.3921243E+002, 1.8345631E+002, 1.0559219E+003, 2.5916773E-002
 2.5500606E+002, 1.2480466E+003, 8.2845084E+002, 1.8422989E+002, 1.0394073E+003, 2.5531227E-002
 2.6000998E+002, 1.2258159E+003, 8.0759889E+002, 1.8659684E+002, 1.0184989E+003, 2.5143977E-002
 2.6500192E+002, 1.2079651E+003, 8.0384580E+002, 1.7937969E+002, 1.0086292E+003, 2.4759888E-002
 2.7001025E+002, 1.1969357E+003, 7.9192755E+002, 1.7933077E+002, 9.9837305E+002, 2.4374253E-002
 2.7500177E+002, 1.1733633E+003, 7.7248169E+002, 1.8341895E+002, 9.7596916E+002, 2.3990507E-002
 2.8000165E+002, 1.1522594E+003, 7.6243302E+002, 1.6892122E+002, 9.6439237E+002, 2.3603035E-002
 2.8500186E+002, 1.1309671E+003, 7.4475771E+002, 1.7115942E+002, 9.4507907E+002, 2.3216763E-002
 2.9000006E+002, 1.1112062E+003, 7.2128648E+002, 1.7784397E+002, 9.2631019E+002, 2.2831477E-002
 2.9500046E+002, 1.0959707E+003, 7.2242794E+002, 1.6925828E+002, 9.1666173E+002, 2.2454178E-002
 3.0000266E+002, 1.0727934E+003, 7.0417203E+002, 1.6259836E+002, 8.9557642E+002, 2.2088126E-002
 3.0500031E+002, 1.0647845E+003, 6.9221090E+002, 1.7287651E+002, 8.8255755E+002, 2.1724219E-002
 3.1000140E+002, 1.0401165E+003, 6.7859327E+002, 1.6415272E+002, 8.6595487E+002, 2.1358626E-002
 3.1500031E+002, 1.0232801E+003, 6.5740396E+002, 1.7313732E+002, 8.4721174E+002, 2.0997520E-002
 3.2001874E+002, 8.3654962E+002, 5.8386603E+002, 9.0548894E+001, 7.8127606E+002, 1.5948937E-002
 3.2501373E+002, 1.4001754E+002, 2.0575171E+002,-1.1931291E+002, 3.4367350E+002, 2.8926109E-003
 3.3000439E+002, 1.4001475E+002, 1.5888907E+002,-5.2264583E+001, 2.5728641E+002, 2.8926109E-003
 3.3501459E+002, 1.3953952E+002, 1.3423222E+002,-1.9464366E+001, 2.1365682E+002, 2.8926109E-003
 3.4000525E+002, 1.3980275E+002, 1.1889337E+002,-1.2126761E-001, 1.8729043E+002, 2.8926109E-003
 3.4500589E+002, 1.3989778E+002, 1.0858379E+002, 1.8545201E+001, 1.6780322E+002, 2.8926109E-003
 3.5001160E+002, 1.3953143E+002, 1.0058202E+002, 2.8274477E+001, 1.5377123E+002, 2.8926109E-003
 3.5501065E+002, 1.3946552E+002, 9.5127883E+001, 3.6959006E+001, 1.4401305E+002, 2.8926109E-003
 3.6000604E+002, 1.3934902E+002, 9.0787702E+001, 4.4228704E+001, 1.3680353E+002, 2.8926109E-003
 3.6500729E+002, 1.3968415E+002, 8.7360010E+001, 4.6607029E+001, 1.2980449E+002, 2.8926109E-003
 3.7000162E+002, 1.3952515E+002, 8.4483244E+001, 5.1842210E+001, 1.2459311E+002, 2.8926109E-003
 3.7501053E+002, 1.3931557E+002, 8.2433448E+001, 5.2653697E+001, 1.2092217E+002, 2.8926109E-003
 3.8000214E+002, 1.3934492E+002, 8.0860155E+001, 5.5252510E+001, 1.1731126E+002, 2.8926109E-003
 3.8500775E+002, 1.3936716E+002, 7.9339253E+001, 5.8365398E+001, 1.1474929E+002, 2.8926109E-003
 3.9001819E+002, 1.3926112E+002, 7.7879806E+001, 5.9347527E+001, 1.1181942E+002, 2.8926109E-003
 3.9501068E+002, 1.3921731E+002, 7.6865078E+001, 6.0666580E+001, 1.1056898E+002, 2.8926109E-003
 4.0001041E+002, 1.3911871E+002, 7.5860485E+001, 6.0730271E+001, 1.0803547E+002, 2.8926109E-003
