s,s,s,s,C,C,C,C,C,C,C,C
 8.5005165E+001, 8.2499087E+001, 8.2499087E+001, 8.2499087E+001, 7.2210640E+002, 6.9425033E+002, 6.5765552E+002, 5.6763832E+002, 4.2742942E+002, 1.5342338E+002, 1.2873011E+002, 1.0946898E+002
 9.0000732E+001, 8.7486260E+001, 8.7486260E+001, 8.7486260E+001, 7.1563566E+002, 6.9270339E+002, 6.5847023E+002, 5.9863087E+002, 3.9269518E+002, 1.6062834E+002, 1.2957693E+002, 1.0637467E+002
 9.5006149E+001, 9.2499010E+001, 9.2499010E+001, 9.2499010E+001, 7.1491888E+002, 6.9198825E+002, 6.4659290E+002, 5.4169611E+002, 3.8667475E+002, 1.5703896E+002, 1.2660209E+002, 9.6271885E+001
 1.0000510E+002, 9.7498598E+001, 9.7498598E+001, 9.7498598E+001, 7.5762716E+002, 7.3179925E+002, 6.6695304E+002, 5.6443711E+002, 3.6132066E+002, 1.8593895E+002, 1.2531169E+002, 1.0720269E+002
 1.0500507E+002, 1.0252004E+002, 1.0252004E+002, 1.0252004E+002, 7.2312630E+002, 7.0728799E+002, 6.5391646E+002, 5.3650185E+002, 3.5534015E+002, 1.7228599E+002, 1.4158554E+002, 1.0793373E+002
 1.1000534E+002, 1.0756316E+002, 1.0756316E+002, 1.0756316E+002, 7.2143733E+002, 6.9180864E+002, 6.6753718E+002, 5.4786429E+002, 3.6154328E+002, 1.9083564E+002, 1.3646441E+002, 1.0277465E+002
 1.1500144E+002, 1.1252111E+002, 1.1252111E+002, 1.1252111E+002, 6.9970030E+002, 6.8648521E+002, 6.5580708E+002, 5.5276751E+002, 3.4818787E+002, 1.8742529E+002, 1.3173918E+002, 9.6840595E+001
 1.2000410E+002, 1.1749892E+002, 1.1749892E+002, 1.1749892E+002, 6.6184691E+002, 6.5044594E+002, 6.2025985E+002, 5.5443966E+002, 3.7978972E+002, 1.9887620E+002, 1.3841730E+002, 1.0352077E+002
 1.2500942E+002, 1.2253026E+002, 1.2253026E+002, 1.2253026E+002, 7.3920395E+002, 7.1560699E+002, 6.9552596E+002, 6.0637497E+002, 3.5584539E+002, 2.0674104E+002, 1.5820509E+002, 1.1625863E+002
 1.3000757E+002, 1.2750957E+002, 1.2750957E+002, 1.2750957E+002, 7.3318656E+002, 7.1074113E+002, 6.8272450E+002, 5.7999511E+002, 3.5695821E+002, 1.8889310E+002, 1.4953474E+002, 1.2487250E+002
 1.3500731E+002, 1.3250692E+002, 1.3250692E+002, 1.3250692E+002, 7.4612109E+002, 7.1891367E+002, 7.0497077E+002, 6.2761268E+002, 4.2346935E+002, 2.1022946E+002, 1.4332481E+002, 1.1412186E+002
 1.4000977E+002, 1.3754624E+002, 1.3754624E+002, 1.3754624E+002, 7.6343728E+002, 7.3595778E+002, 7.1958745E+002, 5.9260898E+002, 3.7749121E+002, 2.1103406E+002, 1.6851971E+002, 1.2991137E+002
 1.4500676E+002, 1.4245303E+002, 1.4245303E+002, 1.4245303E+002, 8.3605320E+002, 7.9183254E+002, 7.8037100E+002, 7.3235958E+002, 4.2089012E+002, 2.4178353E+002, 1.7028776E+002, 1.2987045E+002
 1.5000647E+002, 1.4750111E+002, 1.4750111E+002, 1.4750111E+002, 8.3001439E+002, 8.2097713E+002, 8.3231388E+002, 7.2303361E+002, 4.2649762E+002, 2.3943279E+002, 1.8626292E+002, 1.5007412E+002
 1.5500481E+002, 1.5250142E+002, 1.5250142E+002, 1.5250142E+002, 8.5195622E+002, 8.2354448E+002, 8.5141852E+002, 6.7235761E+002, 4.1747899E+002, 2.4850550E+002, 1.8079331E+002, 1.4086757E+002
 1.6000731E+002, 1.5752101E+002, 1.5752101E+002, 1.5752101E+002, 8.3388432E+002, 8.0228164E+002, 7.9668254E+002, 6.7229471E+002, 4.1719952E+002, 2.5992472E+002, 1.9693957E+002, 1.4618325E+002
 1.6500687E+002, 1.6250991E+002, 1.6250991E+002, 1.6250991E+002, 8.3689012E+002, 8.0775908E+002, 7.9331870E+002, 7.1469039E+002, 4.2760164E+002, 2.8730130E+002, 1.9260376E+002, 1.4112598E+002
 1.7001161E+002, 1.6749309E+002, 1.6749309E+002, 1.6749309E+002, 8.5995774E+002, 8.6609544E+002, 8.0280119E+002, 6.4131494E+002, 4.3344155E+002, 2.6274711E+002, 2.0067785E+002, 1.5697433E+002
 1.7500067E+002, 1.7251429E+002, 1.7251429E+002, 1.7251429E+002, 8.1475322E+002, 7.9728157E+002, 7.7101084E+002, 7.2095422E+002, 4.5571256E+002, 2.8875776E+002, 1.9916110E+002, 1.4564965E+002
 1.8000410E+002, 1.7751783E+002, 1.7751783E+002, 1.7751783E+002, 8.7656149E+002, 8.7400042E+002, 8.5676710E+002, 7.8810770E+002, 4.3662301E+002, 2.9547125E+002, 2.0074247E+002, 1.5675902E+002
 1.8500415E+002, 1.8251137E+002, 1.8251137E+002, 1.8251137E+002, 8.6324780E+002, 8.6470400E+002, 8.5279764E+002, 6.5282778E+002, 4.3526434E+002, 2.8598941E+002, 2.1597411E+002, 1.5055185E+002
 1.9000810E+002, 1.8758619E+002, 1.8758619E+002, 1.8758619E+002, 8.4020171E+002, 8.2024411E+002, 7.8807812E+002, 6.6185648E+002, 4.3370564E+002, 2.8038192E+002, 2.0442574E+002, 1.5149581E+002
 1.9500784E+002, 1.9249307E+002, 1.9249307E+002, 1.9249307E+002, 8.3537687E+002, 8.1901495E+002, 7.9669359E+002, 6.7249610E+002, 4.4118108E+002, 2.8958817E+002, 1.9047074E+002, 1.5288133E+002
 2.0000119E+002, 1.9752376E+002, 1.9752376E+002, 1.9752376E+002, 7.9868648E+002, 7.6863761E+002, 7.5602118E+002, 6.8608170E+002, 4.2060306E+002, 2.6663008E+002, 2.0602746E+002, 1.6632481E+002
 2.0500076E+002, 2.0251255E+002, 2.0251255E+002, 2.0251255E+002, 8.4069376E+002, 8.1138419E+002, 7.7487660E+002, 6.6401839E+002, 4.5962992E+002, 2.9697284E+002, 2.1149040E+002, 1.6012538E+002
 2.1000983E+002, 2.0750030E+002, 2.0750030E+002, 2.0750030E+002, 8.5111745E+002, 8.5053986E+002, 8.2940159E+002, 7.0403536E+002, 4.4066016E+002, 2.8648229E+002, 2.0801646E+002, 1.6829792E+002
 2.1500555E+002, 2.1248086E+002, 2.1248086E+002, 2.1248086E+002, 8.2462348E+002, 7.9424156E+002, 7.8772776E+002, 6.5425911E+002, 4.3087252E+002, 3.0237010E+002, 1.9739273E+002, 1.5074204E+002
 2.2000049E+002, 2.1754544E+002, 2.1754544E+002, 2.1754544E+002, 7.7706668E+002, 7.5393729E+002, 6.9587977E+002, 5.9059477E+002, 4.3383860E+002, 2.8863346E+002, 2.0243697E+002, 1.6030427E+002
 2.2500479E+002, 2.2246426E+002, 2.2246426E+002, 2.2246426E+002, 8.5816357E+002, 8.2297737E+002, 7.7812590E+002, 7.1072670E+002, 4.6685131E+002, 2.9540862E+002, 2.1015929E+002, 1.6473473E+002
 2.3000412E+002, 2.2751673E+002, 2.2751673E+002, 2.2751673E+002, 8.4059963E+002, 8.2359372E+002, 7.9773878E+002, 6.7166678E+002, 4.3755697E+002, 2.6881399E+002, 2.0953000E+002, 1.6696602E+002
 2.3500410E+002, 2.3249176E+002, 2.3249176E+002, 2.3249176E+002, 8.1697756E+002, 8.1736770E+002, 7.6442539E+002, 6.8240669E+002, 4.3244423E+002, 2.7673871E+002, 1.9564699E+002, 1.5793721E+002
 2.4000938E+002, 2.3749368E+002, 2.3749368E+002, 2.3749368E+002, 7.9295414E+002, 7.6643914E+002, 7.3337872E+002, 6.5227541E+002, 4.1843256E+002, 2.8092130E+002, 2.0173207E+002, 1.5099601E+002
 2.4500606E+002, 2.4250250E+002, 2.4250250E+002, 2.4250250E+002, 7.9329172E+002, 7.5694871E+002, 7.3919566E+002, 6.4118625E+002, 4.3153993E+002, 3.0031287E+002, 2.0146359E+002, 1.6504356E+002
 2.5000256E+002, 2.4750101E+002, 2.4750101E+002, 2.4750101E+002, 8.2937720E+002, 7.9051103E+002, 7.5284123E+002, 6.3985340E+002, 4.3293320E+002, 2.8659200E+002, 2.0486830E+002, 1.5828823E+002
 2.5500594E+002, 2.5250880E+002, 2.5250880E+002, 2.5250880E+002, 8.2887416E+002, 7.9976162E+002, 7.8676615E+002, 6.9704315E+002, 4.2695971E+002, 2.9730784E+002, 2.0846073E+002, 1.5521734E+002
 2.6000989E+002, 2.5751101E+002, 2.5751101E+002, 2.5751101E+002, 8.6033748E+002, 8.3547043E+002, 8.4796089E+002, 6.3478761E+002, 4.3787593E+002, 3.0232357E+002, 2.1262870E+002, 1.6277028E+002
 2.6500552E+002, 2.6256964E+002, 2.6256964E+002, 2.6256964E+002, 7.7889738E+002, 7.4352347E+002, 6.9866687E+002, 6.1975160E+002, 4.4642838E+002, 2.9824752E+002, 2.0088974E+002, 1.5809556E+002
 2.7000586E+002, 2.6751474E+002, 2.6751474E+002, 2.6751474E+002, 7.9149851E+002, 7.6703486E+002, 7.5334527E+002, 6.3299832E+002, 4.1917694E+002, 2.8947328E+002, 1.9487670E+002, 1.5280813E+002
 2.7500781E+002, 2.7248795E+002, 2.7248795E+002, 2.7248795E+002, 8.3938824E+002, 8.0967527E+002, 7.9887342E+002, 6.8092619E+002, 4.2670331E+002, 2.8615995E+002, 2.0009898E+002, 1.5995856E+002
 2.8000815E+002, 2.7753295E+002, 2.7753295E+002, 2.7753295E+002, 7.8181361E+002, 7.4925597E+002, 6.8893857E+002, 5.8761805E+002, 4.0370593E+002, 2.8150442E+002, 2.0183131E+002, 1.5722551E+002
 2.8500809E+002, 2.8249201E+002, 2.8249201E+002, 2.8249201E+002, 8.1035899E+002, 7.9635524E+002, 7.6399050E+002, 6.5786307E+002, 4.1208355E+002, 2.6901613E+002, 2.0719969E+002, 1.6656362E+002
 2.9000003E+002, 2.8732662E+002, 2.8732662E+002, 2.8732662E+002, 7.7903633E+002, 7.4670590E+002, 7.2361971E+002, 5.7140821E+002, 3.9349977E+002, 2.4077993E+002, 1.9482597E+002, 1.5401506E+002
 2.9500800E+002, 2.9251245E+002, 2.9251245E+002, 2.9251245E+002, 5.9121099E+002, 5.2935583E+002, 4.5498743E+002, 3.9567077E+002, 3.0669324E+002, 2.1400133E+002, 1.5074963E+002, 1.2476458E+002
 3.0001596E+002, 2.9752042E+002, 2.9752042E+002, 2.9752042E+002, 4.9878519E+002, 4.4078942E+002, 4.0040232E+002, 3.4545436E+002, 2.7842909E+002, 1.6315192E+002, 1.2832781E+002, 1.0872704E+002
 3.0500708E+002, 3.0251996E+002, 3.0251996E+002, 3.0251996E+002, 4.5713809E+002, 4.0037953E+002, 3.5541415E+002, 3.1943595E+002, 2.5524910E+002, 1.6401303E+002, 1.2027327E+002, 9.9659802E+001
 3.1001505E+002, 3.0751950E+002, 3.0751950E+002, 3.0751950E+002, 4.2511368E+002, 3.7356723E+002, 3.3443443E+002, 2.8879339E+002, 2.3604154E+002, 1.4702640E+002, 1.1162283E+002, 9.8083543E+001
 3.1501797E+002, 3.1247755E+002, 3.1247755E+002, 3.1247755E+002, 4.0325095E+002, 3.5824195E+002, 3.2216586E+002, 2.8291714E+002, 2.2003377E+002, 1.3571386E+002, 1.0651203E+002, 9.4568994E+001
 3.2000739E+002, 3.1752196E+002, 3.1752196E+002, 3.1752196E+002, 3.8119364E+002, 3.3510402E+002, 3.0031189E+002, 2.6313765E+002, 2.1183859E+002, 1.3534375E+002, 1.0375216E+002, 8.6520176E+001
 3.2501538E+002, 3.2252066E+002, 3.2252066E+002, 3.2252066E+002, 3.5559981E+002, 3.2086784E+002, 2.9046062E+002, 2.5963332E+002, 2.0390136E+002, 1.2303133E+002, 9.5099801E+001, 8.0241928E+001
 3.3000171E+002, 3.2752993E+002, 3.2752993E+002, 3.2752993E+002, 3.5435444E+002, 3.1689493E+002, 2.8222245E+002, 2.5217364E+002, 1.9077163E+002, 1.1889676E+002, 8.9424027E+001, 8.0515159E+001
 3.3500204E+002, 3.3251096E+002, 3.3251096E+002, 3.3251096E+002, 3.3748672E+002, 3.0692389E+002, 2.8159503E+002, 2.4490696E+002, 1.7631780E+002, 1.1242600E+002, 9.2321988E+001, 7.8837112E+001
 3.4000238E+002, 3.3745918E+002, 3.3745918E+002, 3.3745918E+002, 3.3072919E+002, 2.9872314E+002, 2.6745038E+002, 2.2981681E+002, 1.8208777E+002, 1.0735840E+002, 8.3138102E+001, 7.5418191E+001
 3.4500272E+002, 3.4251254E+002, 3.4251254E+002, 3.4251254E+002, 3.1965017E+002, 2.9430619E+002, 2.5855404E+002, 2.2387255E+002, 1.7043013E+002, 1.1094280E+002, 8.4936138E+001, 7.1868290E+001
 3.5000305E+002, 3.4751288E+002, 3.4751288E+002, 3.4751288E+002, 3.0893751E+002, 2.8309226E+002, 2.5551646E+002, 2.2258593E+002, 1.6831036E+002, 1.0151697E+002, 7.9803456E+001, 7.0538750E+001
 3.5500339E+002, 3.5251322E+002, 3.5251322E+002, 3.5251322E+002, 3.0340551E+002, 2.7875076E+002, 2.4737855E+002, 2.1712788E+002, 1.6009609E+002, 9.6275280E+001, 7.5523676E+001, 6.8244489E+001
 3.6000372E+002, 3.5751356E+002, 3.5751356E+002, 3.5751356E+002, 2.9597329E+002, 2.7071141E+002, 2.4553581E+002, 2.0960833E+002, 1.5456039E+002, 9.2310510E+001, 7.0980712E+001, 6.6774392E+001
 3.6501120E+002, 3.6250383E+002, 3.6250383E+002, 3.6250383E+002, 2.8951383E+002, 2.6536940E+002, 2.3811801E+002, 2.0637141E+002, 1.4806783E+002, 9.4171782E+001, 7.4692468E+001, 6.6437367E+001
 3.7001950E+002, 3.6752729E+002, 3.6752729E+002, 3.6752729E+002, 2.8773835E+002, 2.6029976E+002, 2.2575936E+002, 2.0293733E+002, 1.4297331E+002, 9.1525185E+001, 7.4216690E+001, 6.4669825E+001
 3.7500931E+002, 3.7252460E+002, 3.7252460E+002, 3.7252460E+002, 2.8345727E+002, 2.5136171E+002, 2.3254292E+002, 2.0352904E+002, 1.4338424E+002, 9.1638446E+001, 7.1837782E+001, 6.4721268E+001
 3.8001947E+002, 3.7752458E+002, 3.7752458E+002, 3.7752458E+002, 2.7086285E+002, 2.4770477E+002, 2.2289072E+002, 1.9225937E+002, 1.3658658E+002, 9.4074076E+001, 7.5144164E+001, 6.3059474E+001
 3.8501187E+002, 3.8251726E+002, 3.8251726E+002, 3.8251726E+002, 2.7255850E+002, 2.5133656E+002, 2.2062243E+002, 1.9001245E+002, 1.3463096E+002, 8.9159623E+001, 6.9398233E+001, 6.2705171E+001
 3.9000208E+002, 3.8747666E+002, 3.8747666E+002, 3.8747666E+002, 2.6092024E+002, 2.4133057E+002, 2.1780566E+002, 1.8765399E+002, 1.3469567E+002, 8.6647237E+001, 6.9841063E+001, 6.2238487E+001
 3.9502286E+002, 3.9250457E+002, 3.9250457E+002, 3.9250457E+002, 2.5851001E+002, 2.4119730E+002, 2.1657136E+002, 1.8098159E+002, 1.2214770E+002, 8.6824151E+001, 6.9052131E+001, 5.9786094E+001
 4.0000348E+002, 3.9751375E+002, 3.9751375E+002, 3.9751375E+002, 2.5528443E+002, 2.3952217E+002, 2.0755601E+002, 1.7673309E+002, 1.2320171E+002, 8.6410014E+001, 7.0012641E+001, 6.1794094E+001
