s,s,s,s,C,C,C,C,C,C,C,C
 8.5001465E+001, 8.2507240E+001, 8.2507240E+001, 8.2507240E+001, 7.0339949E+002, 6.8412485E+002, 6.6664260E+002, 5.6945672E+002, 3.9034338E+002, 1.6160753E+002, 1.3431960E+002, 1.1325473E+002
 9.0007141E+001, 8.7514716E+001, 8.7514716E+001, 8.7514716E+001, 7.9394121E+002, 7.6747502E+002, 7.2268756E+002, 5.7850209E+002, 4.0600241E+002, 1.9017461E+002, 1.3558878E+002, 1.0435507E+002
 9.5006721E+001, 9.2556515E+001, 9.2556515E+001, 9.2556515E+001, 7.5034220E+002, 7.3513091E+002, 6.9640515E+002, 5.9112963E+002, 3.9344521E+002, 1.6909553E+002, 1.3946090E+002, 1.1505683E+002
 1.0000102E+002, 9.7496544E+001, 9.7496544E+001, 9.7496544E+001, 7.7591095E+002, 7.5207032E+002, 7.3258208E+002, 5.6606815E+002, 3.7184220E+002, 1.7912023E+002, 1.4775141E+002, 1.1016176E+002
 1.0500635E+002, 1.0250969E+002, 1.0250969E+002, 1.0250969E+002, 7.3603602E+002, 7.1189607E+002, 6.8443188E+002, 5.4109943E+002, 3.6305327E+002, 1.7218060E+002, 1.3584769E+002, 1.0986906E+002
 1.1001022E+002, 1.0752736E+002, 1.0752736E+002, 1.0752736E+002, 6.5456978E+002, 6.4880309E+002, 6.2014071E+002, 5.5491049E+002, 3.8648647E+002, 1.6270259E+002, 1.2416337E+002, 1.0760986E+002
 1.1500764E+002, 1.1252048E+002, 1.1252048E+002, 1.1252048E+002, 6.6354184E+002, 6.4868026E+002, 6.3153935E+002, 5.7560795E+002, 3.6172719E+002, 1.7452690E+002, 1.3834791E+002, 1.2253789E+002
 1.2000357E+002, 1.1750753E+002, 1.1750753E+002, 1.1750753E+002, 6.6119037E+002, 6.4311166E+002, 6.3357447E+002, 5.8472578E+002, 3.6490964E+002, 1.7440788E+002, 1.4302054E+002, 1.1046890E+002
 1.2501083E+002, 1.2249957E+002, 1.2249957E+002, 1.2249957E+002, 7.0528262E+002, 6.8378210E+002, 6.6173558E+002, 5.7620448E+002, 3.7232523E+002, 2.0196947E+002, 1.4417923E+002, 1.0862966E+002
 1.3000804E+002, 1.2753173E+002, 1.2753173E+002, 1.2753173E+002, 7.1318955E+002, 6.8196115E+002, 6.6341012E+002, 5.6584597E+002, 3.8634626E+002, 1.9558381E+002, 1.5442742E+002, 1.2408203E+002
 1.3500389E+002, 1.3250067E+002, 1.3250067E+002, 1.3250067E+002, 8.0817701E+002, 7.8506685E+002, 7.3870321E+002, 6.3296728E+002, 3.8761025E+002, 2.0774398E+002, 1.6724720E+002, 1.2739733E+002
 1.4000301E+002, 1.3751322E+002, 1.3751322E+002, 1.3751322E+002, 7.9595315E+002, 7.6894784E+002, 7.4785064E+002, 6.0592400E+002, 3.8013097E+002, 2.3100198E+002, 1.7395899E+002, 1.3864917E+002
 1.4500240E+002, 1.4251034E+002, 1.4251034E+002, 1.4251034E+002, 7.7287224E+002, 7.7107860E+002, 7.5674656E+002, 6.1641698E+002, 3.9693815E+002, 2.1881185E+002, 1.6335501E+002, 1.3507340E+002
 1.5000578E+002, 1.4750120E+002, 1.4750120E+002, 1.4750120E+002, 8.4713133E+002, 8.2142525E+002, 7.7867940E+002, 6.7592425E+002, 4.0562468E+002, 2.6033412E+002, 1.7833977E+002, 1.3391305E+002
 1.5500098E+002, 1.5248826E+002, 1.5248826E+002, 1.5248826E+002, 8.3879983E+002, 8.2407259E+002, 8.0884256E+002, 6.5223447E+002, 4.2801326E+002, 2.6594279E+002, 1.9382677E+002, 1.5230373E+002
 1.6000647E+002, 1.5751430E+002, 1.5751430E+002, 1.5751430E+002, 8.5014779E+002, 8.1345794E+002, 8.1021327E+002, 6.8130517E+002, 4.1349576E+002, 2.6054498E+002, 1.9576762E+002, 1.5150174E+002
 1.6500279E+002, 1.6252685E+002, 1.6252685E+002, 1.6252685E+002, 8.6472963E+002, 8.4981964E+002, 8.4291059E+002, 6.9291953E+002, 4.1780972E+002, 2.8626997E+002, 1.8361827E+002, 1.3994151E+002
 1.7000201E+002, 1.6751025E+002, 1.6751025E+002, 1.6751025E+002, 8.7936640E+002, 8.6592775E+002, 8.4716226E+002, 7.9050092E+002, 4.2328950E+002, 3.0066190E+002, 2.0669031E+002, 1.4754859E+002
 1.7500716E+002, 1.7253806E+002, 1.7253806E+002, 1.7253806E+002, 8.3275318E+002, 8.0918887E+002, 7.9098251E+002, 6.7332770E+002, 4.2595907E+002, 2.8943097E+002, 2.1058821E+002, 1.5200993E+002
 1.8000049E+002, 1.7750132E+002, 1.7750132E+002, 1.7750132E+002, 8.4729098E+002, 8.2220241E+002, 8.0133575E+002, 6.9119810E+002, 4.1952024E+002, 2.8938326E+002, 2.0813336E+002, 1.4828336E+002
 1.8500404E+002, 1.8251257E+002, 1.8251257E+002, 1.8251257E+002, 8.5134308E+002, 8.5187041E+002, 8.6206291E+002, 6.6232745E+002, 4.3123422E+002, 2.5882264E+002, 2.0361024E+002, 1.6368186E+002
 1.9000780E+002, 1.8751923E+002, 1.8751923E+002, 1.8751923E+002, 8.5678340E+002, 8.2839378E+002, 8.0651392E+002, 7.3379289E+002, 4.5518321E+002, 3.1679390E+002, 2.0968586E+002, 1.5327356E+002
 1.9500455E+002, 1.9251903E+002, 1.9251903E+002, 1.9251903E+002, 8.5226699E+002, 8.3259213E+002, 7.9619368E+002, 6.8634997E+002, 4.3145025E+002, 2.7917763E+002, 2.0580426E+002, 1.5815874E+002
 2.0000713E+002, 1.9758080E+002, 1.9758080E+002, 1.9758080E+002, 8.4605535E+002, 8.4013750E+002, 8.2725314E+002, 6.4772329E+002, 4.3437519E+002, 2.8479509E+002, 2.1132966E+002, 1.5329957E+002
 2.0500250E+002, 2.0250219E+002, 2.0250219E+002, 2.0250219E+002, 8.5114762E+002, 8.3105641E+002, 8.2476401E+002, 6.9300828E+002, 4.4174043E+002, 2.8487214E+002, 2.0856782E+002, 1.7496861E+002
 2.1000598E+002, 2.0751009E+002, 2.0751009E+002, 2.0751009E+002, 8.5311646E+002, 8.3697688E+002, 8.0101943E+002, 6.9121857E+002, 4.4135416E+002, 2.7154835E+002, 2.0703102E+002, 1.6389352E+002
 2.1500352E+002, 2.1249564E+002, 2.1249564E+002, 2.1249564E+002, 8.5997103E+002, 8.3717077E+002, 7.8251485E+002, 6.4634763E+002, 4.3771922E+002, 2.9295602E+002, 2.1277504E+002, 1.6786977E+002
 2.2000580E+002, 2.1747409E+002, 2.1747409E+002, 2.1747409E+002, 8.3258304E+002, 8.2695298E+002, 7.8316038E+002, 6.8184906E+002, 4.4002485E+002, 2.9859253E+002, 2.1763830E+002, 1.5948979E+002
 2.2500314E+002, 2.2250584E+002, 2.2250584E+002, 2.2250584E+002, 8.4136176E+002, 8.2846182E+002, 8.2936435E+002, 7.2820155E+002, 4.3969484E+002, 2.9958421E+002, 2.1462179E+002, 1.6024920E+002
 2.3001054E+002, 2.2748112E+002, 2.2748112E+002, 2.2748112E+002, 8.4197057E+002, 8.1506999E+002, 7.7409917E+002, 6.1059063E+002, 4.3302029E+002, 2.9525913E+002, 2.2012831E+002, 1.6081142E+002
 2.3500967E+002, 2.3250324E+002, 2.3250324E+002, 2.3250324E+002, 8.2211979E+002, 8.0272042E+002, 7.8083416E+002, 6.5478223E+002, 4.2372222E+002, 2.7074832E+002, 2.0966747E+002, 1.6833775E+002
 2.4000929E+002, 2.3752022E+002, 2.3752022E+002, 2.3752022E+002, 8.3264657E+002, 8.0979539E+002, 7.7680584E+002, 6.4530198E+002, 4.4518969E+002, 2.7636467E+002, 2.0393049E+002, 1.6464502E+002
 2.4500847E+002, 2.4234375E+002, 2.4234375E+002, 2.4234375E+002, 7.4956869E+002, 7.2704369E+002, 6.7259217E+002, 5.6618692E+002, 3.9741781E+002, 2.6469452E+002, 1.7838438E+002, 1.4579653E+002
 2.5000847E+002, 2.4751669E+002, 2.4751669E+002, 2.4751669E+002, 6.0289191E+002, 5.4348751E+002, 4.7698067E+002, 4.0419129E+002, 3.1534784E+002, 1.9755523E+002, 1.5135282E+002, 1.2362401E+002
 2.5500845E+002, 2.5251668E+002, 2.5251668E+002, 2.5251668E+002, 5.2130679E+002, 4.5938069E+002, 3.8901517E+002, 3.4159854E+002, 2.8197019E+002, 1.9654329E+002, 1.3368985E+002, 1.0540579E+002
 2.6000845E+002, 2.5751668E+002, 2.5751668E+002, 2.5751668E+002, 4.5628427E+002, 4.0680297E+002, 3.6579188E+002, 3.2083103E+002, 2.6112250E+002, 1.7606248E+002, 1.1886281E+002, 9.5019814E+001
 2.6500845E+002, 2.6251667E+002, 2.6251667E+002, 2.6251667E+002, 4.2388866E+002, 3.8199445E+002, 3.4002513E+002, 2.9382829E+002, 2.4372917E+002, 1.5329648E+002, 1.1790104E+002, 9.9493372E+001
 2.7000845E+002, 2.6751667E+002, 2.6751667E+002, 2.6751667E+002, 3.9771562E+002, 3.5613979E+002, 3.1576062E+002, 2.7794947E+002, 2.2877246E+002, 1.4992422E+002, 1.1204248E+002, 8.9623809E+001
 2.7501007E+002, 2.7249751E+002, 2.7249751E+002, 2.7249751E+002, 3.7989631E+002, 3.3942876E+002, 3.0522586E+002, 2.7253476E+002, 2.2191268E+002, 1.3145544E+002, 1.0133444E+002, 8.8307092E+001
 2.8000348E+002, 2.7751583E+002, 2.7751583E+002, 2.7751583E+002, 3.5931543E+002, 3.2890695E+002, 2.9984787E+002, 2.5642308E+002, 2.1340316E+002, 1.3310081E+002, 9.7605598E+001, 8.6253275E+001
 2.8501498E+002, 2.8251829E+002, 2.8251829E+002, 2.8251829E+002, 3.4437549E+002, 3.1191168E+002, 2.8486502E+002, 2.5408844E+002, 2.0087501E+002, 1.1534132E+002, 9.0630533E+001, 8.1694699E+001
 2.9000842E+002, 2.8752075E+002, 2.8752075E+002, 2.8752075E+002, 3.3037847E+002, 3.0727024E+002, 2.7411613E+002, 2.4039745E+002, 2.0735684E+002, 1.1410288E+002, 9.0545474E+001, 7.7662779E+001
 2.9500183E+002, 2.9251417E+002, 2.9251417E+002, 2.9251417E+002, 3.2029592E+002, 2.9742799E+002, 2.6335656E+002, 2.3455812E+002, 1.8065510E+002, 1.1121856E+002, 8.7484911E+001, 7.3729486E+001
 3.0001532E+002, 2.9748193E+002, 2.9748193E+002, 2.9748193E+002, 3.1550645E+002, 2.9404122E+002, 2.5717206E+002, 2.2035877E+002, 1.9120690E+002, 1.0786111E+002, 8.7595021E+001, 7.4715619E+001
 3.0500928E+002, 3.0252202E+002, 3.0252202E+002, 3.0252202E+002, 3.0537904E+002, 2.7810052E+002, 2.4187841E+002, 2.1675057E+002, 1.8671913E+002, 1.0000238E+002, 7.9865564E+001, 6.8694768E+001
 3.1000323E+002, 3.0751598E+002, 3.0751598E+002, 3.0751598E+002, 2.9826563E+002, 2.7786274E+002, 2.4334990E+002, 2.1985459E+002, 1.6266120E+002, 9.7721836E+001, 7.8039537E+001, 6.5360081E+001
 3.1501663E+002, 3.1251966E+002, 3.1251966E+002, 3.1251966E+002, 2.9269947E+002, 2.6309435E+002, 2.3853371E+002, 2.0985683E+002, 1.6309147E+002, 9.3698351E+001, 7.4070331E+001, 6.5729459E+001
 3.2001645E+002, 3.1746832E+002, 3.1746832E+002, 3.1746832E+002, 2.8835338E+002, 2.6375058E+002, 2.3542470E+002, 2.0398168E+002, 1.5611396E+002, 9.4384031E+001, 7.5839937E+001, 6.6333014E+001
 3.2501984E+002, 3.2253832E+002, 3.2253832E+002, 3.2253832E+002, 2.7822528E+002, 2.5025564E+002, 2.3321063E+002, 2.0466813E+002, 1.4748287E+002, 8.5640402E+001, 7.2903245E+001, 6.3814980E+001
 3.3000568E+002, 3.2752302E+002, 3.2752302E+002, 3.2752302E+002, 2.7305164E+002, 2.4983481E+002, 2.1989622E+002, 1.9159649E+002, 1.4332706E+002, 9.1082540E+001, 7.5167312E+001, 6.2566495E+001
 3.3501740E+002, 3.3249400E+002, 3.3249400E+002, 3.3249400E+002, 2.7159719E+002, 2.4666816E+002, 2.2147850E+002, 1.8874808E+002, 1.4109848E+002, 8.9970691E+001, 7.2781007E+001, 6.3683083E+001
 3.4001437E+002, 3.3752990E+002, 3.3752990E+002, 3.3752990E+002, 2.6094652E+002, 2.4375443E+002, 2.1818213E+002, 1.9032030E+002, 1.4829209E+002, 8.7207136E+001, 6.6586059E+001, 6.0908256E+001
 3.4501190E+002, 3.4249952E+002, 3.4249952E+002, 3.4249952E+002, 2.6138000E+002, 2.3276694E+002, 2.0415397E+002, 1.7844272E+002, 1.4445433E+002, 8.8900342E+001, 6.7222065E+001, 5.9951598E+001
 3.5000809E+002, 3.4751080E+002, 3.4751080E+002, 3.4751080E+002, 2.5817730E+002, 2.3673308E+002, 2.0820543E+002, 1.7779963E+002, 1.3159426E+002, 8.5339565E+001, 6.4064484E+001, 5.9368299E+001
 3.5501996E+002, 3.5250354E+002, 3.5250354E+002, 3.5250354E+002, 2.5041767E+002, 2.3034307E+002, 2.0661148E+002, 1.7958210E+002, 1.2239656E+002, 8.2315838E+001, 6.9438739E+001, 6.1580056E+001
 3.6002261E+002, 3.5751739E+002, 3.5751739E+002, 3.5751739E+002, 2.4546108E+002, 2.2400482E+002, 2.0253436E+002, 1.7892407E+002, 1.1617477E+002, 8.0936846E+001, 6.6871074E+001, 5.7077685E+001
 3.6500604E+002, 3.6254747E+002, 3.6254747E+002, 3.6254747E+002, 2.4429063E+002, 2.2451826E+002, 1.9828236E+002, 1.7729950E+002, 1.1145671E+002, 8.0658056E+001, 6.8008210E+001, 5.5844129E+001
 3.7001920E+002, 3.6748132E+002, 3.6748132E+002, 3.6748132E+002, 2.3975063E+002, 2.1806799E+002, 1.8965465E+002, 1.6888163E+002, 1.1849191E+002, 7.5233033E+001, 6.2951104E+001, 5.5171900E+001
 3.7501773E+002, 3.7252116E+002, 3.7252116E+002, 3.7252116E+002, 2.3558712E+002, 2.1848108E+002, 1.9737750E+002, 1.6834076E+002, 1.1090851E+002, 7.3784614E+001, 6.1463748E+001, 5.5536066E+001
 3.8000702E+002, 3.7754442E+002, 3.7754442E+002, 3.7754442E+002, 2.3455551E+002, 2.2519502E+002, 2.0503823E+002, 1.6182064E+002, 1.0130725E+002, 7.7053528E+001, 6.3049077E+001, 5.4464288E+001
 3.8501495E+002, 3.8250342E+002, 3.8250342E+002, 3.8250342E+002, 2.2844962E+002, 2.1540062E+002, 1.9158166E+002, 1.6005304E+002, 1.1838330E+002, 7.2465249E+001, 5.7842741E+001, 5.3224673E+001
 3.9000070E+002, 3.8748188E+002, 3.8748188E+002, 3.8748188E+002, 2.2761551E+002, 2.1188081E+002, 1.9042049E+002, 1.6128274E+002, 1.0336053E+002, 6.7508169E+001, 5.6118662E+001, 5.0735456E+001
 3.9501346E+002, 3.9249974E+002, 3.9249974E+002, 3.9249974E+002, 2.2929238E+002, 2.1726312E+002, 1.8712114E+002, 1.5765393E+002, 1.0359500E+002, 6.9227461E+001, 5.8394401E+001, 5.3438096E+001
 4.0001843E+002, 3.9752068E+002, 3.9752068E+002, 3.9752068E+002, 2.2897284E+002, 2.1283316E+002, 1.8776503E+002, 1.5233137E+002, 9.4204571E+001, 6.3069305E+001, 5.7189615E+001, 5.1168271E+001
