s,kW,kW,kW,kW,kg/s
 4.5000812E+002, 2.4962723E+003, 1.5432381E+003, 4.8011970E+002, 1.8748650E+003, 5.0726519E-002
 4.5500333E+002, 2.4751153E+003, 1.5357669E+003, 4.6882615E+002, 1.8857782E+003, 4.9900053E-002
 4.6000455E+002, 2.4456537E+003, 1.5309164E+003, 4.6333421E+002, 1.8717110E+003, 4.9146193E-002
 4.6501035E+002, 2.4175097E+003, 1.5392613E+003, 4.1910519E+002, 1.8806456E+003, 4.8345500E-002
 4.7000699E+002, 2.3119108E+003, 1.4282401E+003, 4.4456637E+002, 1.7456041E+003, 4.7551499E-002
 4.7500391E+002, 2.3905367E+003, 1.5353972E+003, 4.0928229E+002, 1.8809030E+003, 4.6799964E-002
 4.8000760E+002, 2.4138152E+003, 1.4762462E+003, 4.9424557E+002, 1.7887365E+003, 4.5981728E-002
 4.8500873E+002, 2.3491026E+003, 1.5099649E+003, 4.1382910E+002, 1.8504876E+003, 4.5206994E-002
 4.9000528E+002, 2.2854112E+003, 1.4491832E+003, 4.1433108E+002, 1.7719755E+003, 4.4406640E-002
 4.9500668E+002, 2.2487830E+003, 1.4508675E+003, 3.7678119E+002, 1.7768175E+003, 4.3621361E-002
 5.0000543E+002, 2.0714245E+003, 1.3539202E+003, 3.0965488E+002, 1.6831715E+003, 4.2855610E-002
 5.0500201E+002, 2.1260313E+003, 1.3971260E+003, 3.2073316E+002, 1.7325545E+003, 4.2243610E-002
 5.1000714E+002, 1.9807731E+003, 1.2892737E+003, 3.0286362E+002, 1.6058428E+003, 4.1784241E-002
 5.1500006E+002, 1.9371327E+003, 1.2839880E+003, 2.7549094E+002, 1.5971453E+003, 4.1344972E-002
 5.2000531E+002, 2.0408481E+003, 1.2920921E+003, 3.5476576E+002, 1.5935555E+003, 4.0888105E-002
 5.2500842E+002, 1.9836497E+003, 1.2907376E+003, 3.0278748E+002, 1.6004391E+003, 4.0453421E-002
 5.3000793E+002, 1.8704341E+003, 1.2487402E+003, 2.5711794E+002, 1.5545983E+003, 4.0018179E-002
 5.3500653E+002, 1.9755723E+003, 1.2759335E+003, 3.2286609E+002, 1.5684705E+003, 3.9555891E-002
 5.4000854E+002, 1.7964030E+003, 1.2135581E+003, 2.2726983E+002, 1.5206422E+003, 3.9113403E-002
 5.4500677E+002, 1.9525881E+003, 1.2673531E+003, 3.1397278E+002, 1.5572986E+003, 3.8670368E-002
 5.5000952E+002, 1.7361580E+003, 1.1752551E+003, 2.1546616E+002, 1.4693945E+003, 3.8224342E-002
 5.5501086E+002, 1.9192392E+003, 1.2381710E+003, 3.1396996E+002, 1.5227790E+003, 3.7779690E-002
 5.6000549E+002, 1.7607458E+003, 1.1952953E+003, 2.1381051E+002, 1.4954757E+003, 3.7327341E-002
 5.6500024E+002, 1.7326315E+003, 1.1549363E+003, 2.2372962E+002, 1.4452693E+003, 3.6887797E-002
 5.7000720E+002, 1.7609522E+003, 1.1843443E+003, 2.3576505E+002, 1.4771400E+003, 3.6435833E-002
 5.7500421E+002, 1.6516876E+003, 1.1108264E+003, 2.1037569E+002, 1.3916179E+003, 3.5986839E-002
 5.8000494E+002, 1.7649967E+003, 1.1466719E+003, 2.7595699E+002, 1.4195684E+003, 3.5550675E-002
 5.8500098E+002, 1.6870572E+003, 1.1234988E+003, 2.2614914E+002, 1.4110087E+003, 3.5105893E-002
 5.9000836E+002, 1.6626496E+003, 1.1080752E+003, 2.2169729E+002, 1.3843271E+003, 3.4650586E-002
 5.9500604E+002, 1.6236396E+003, 1.0930120E+003, 2.0608247E+002, 1.3742681E+003, 3.4214989E-002
 6.0000842E+002, 1.6242668E+003, 1.0866712E+003, 2.1142212E+002, 1.3605202E+003, 3.3758739E-002
 6.0500128E+002, 1.5959002E+003, 1.0862794E+003, 1.8479125E+002, 1.3650747E+003, 3.3320366E-002
 6.1000629E+002, 1.6027937E+003, 1.0685632E+003, 2.1204754E+002, 1.3407323E+003, 3.2872524E-002
 6.1501385E+002, 1.5752439E+003, 1.0626039E+003, 1.9738085E+002, 1.3360688E+003, 3.2426887E-002
 6.2000952E+002, 1.5438962E+003, 1.0420795E+003, 1.9043305E+002, 1.3127302E+003, 3.1976517E-002
 6.2500531E+002, 1.5136324E+003, 1.0149447E+003, 1.8066063E+002, 1.2763440E+003, 3.1531541E-002
 6.3000964E+002, 1.5235212E+003, 1.0315315E+003, 1.8855913E+002, 1.2966041E+003, 3.1086762E-002
 6.3501385E+002, 1.5115140E+003, 1.0156840E+003, 1.9153098E+002, 1.2795774E+003, 3.0642644E-002
 6.4001276E+002, 1.4472978E+003, 9.8511525E+002, 1.5832916E+002, 1.2478453E+003, 3.0196839E-002
 6.4501166E+002, 1.4353242E+003, 9.6841064E+002, 1.7063251E+002, 1.2230972E+003, 2.9749134E-002
 6.5000928E+002, 1.4683357E+003, 9.8602798E+002, 1.9031298E+002, 1.2405151E+003, 2.9305088E-002
 6.5500867E+002, 1.4095775E+003, 9.6473252E+002, 1.5191213E+002, 1.2222409E+003, 2.8852656E-002
 6.6001050E+002, 1.4050569E+003, 9.5159200E+002, 1.6755221E+002, 1.2018130E+003, 2.8412615E-002
 6.6501404E+002, 1.3547198E+003, 9.3011219E+002, 1.3347908E+002, 1.1824036E+003, 2.7965524E-002
 6.7000555E+002, 1.3676777E+003, 9.3143272E+002, 1.4811533E+002, 1.1793642E+003, 2.7522905E-002
 6.7500830E+002, 1.3209943E+003, 9.0473593E+002, 1.3701902E+002, 1.1506376E+003, 2.7073447E-002
 6.8000031E+002, 1.3008787E+003, 8.9154766E+002, 1.3535623E+002, 1.1306299E+003, 2.6627996E-002
 6.8500751E+002, 1.2942162E+003, 8.8329319E+002, 1.3354620E+002, 1.1191132E+003, 2.6182086E-002
 6.9001477E+002, 1.2558323E+003, 8.6416512E+002, 1.2625723E+002, 1.0989457E+003, 2.5735592E-002
 6.9500671E+002, 1.2499339E+003, 8.4955945E+002, 1.3757946E+002, 1.0789413E+003, 2.5293728E-002
 7.0000537E+002, 1.2088791E+003, 8.2845838E+002, 1.1995096E+002, 1.0540144E+003, 2.4840441E-002
 7.0501263E+002, 1.1874420E+003, 8.1088591E+002, 1.2134969E+002, 1.0337966E+003, 2.4398122E-002
 7.1000409E+002, 1.1764753E+003, 7.9888551E+002, 1.2170351E+002, 1.0188570E+003, 2.3952102E-002
 7.1500421E+002, 1.1541321E+003, 7.8671857E+002, 1.1684092E+002, 1.0039502E+003, 2.3503676E-002
 7.2000604E+002, 1.1212273E+003, 7.6246714E+002, 1.1398837E+002, 9.7338685E+002, 2.3060603E-002
 7.2500708E+002, 1.1041396E+003, 7.5117726E+002, 1.0872569E+002, 9.6054372E+002, 2.2613680E-002
 7.3000885E+002, 1.0712885E+003, 7.2965758E+002, 1.0858780E+002, 9.3328224E+002, 2.2168627E-002
 7.3501062E+002, 1.0496338E+003, 7.1169094E+002, 1.0223665E+002, 9.1100750E+002, 2.1722567E-002
 7.4001239E+002, 1.0289707E+003, 6.9690015E+002, 1.0623950E+002, 8.9412200E+002, 2.1276443E-002
 7.4501422E+002, 1.0108375E+003, 6.8129970E+002, 1.0567230E+002, 8.7452286E+002, 2.0830255E-002
 7.5000085E+002, 9.8660758E+002, 6.6809780E+002, 9.4554666E+001, 8.5750902E+002, 2.0384995E-002
 7.5500262E+002, 9.5990915E+002, 6.4885732E+002, 1.0044095E+002, 8.3362757E+002, 1.9939494E-002
 7.6001074E+002, 9.4070045E+002, 6.3145770E+002, 9.8014634E+001, 8.1036563E+002, 1.9492765E-002
 7.6500452E+002, 9.1333515E+002, 6.1331650E+002, 9.5640204E+001, 7.8933720E+002, 1.9047155E-002
 7.7000269E+002, 8.9357436E+002, 5.9545157E+002, 9.4049506E+001, 7.6805015E+002, 1.8600546E-002
 7.7501105E+002, 8.7095291E+002, 5.8104645E+002, 9.5512170E+001, 7.4958178E+002, 1.8155267E-002
 7.8000482E+002, 8.4965118E+002, 5.6324865E+002, 9.2783118E+001, 7.2734170E+002, 1.7709444E-002
 7.8501324E+002, 8.2551342E+002, 5.4252219E+002, 9.9414276E+001, 7.0237093E+002, 1.7263262E-002
 7.9000696E+002, 8.0361534E+002, 5.2734202E+002, 9.4346922E+001, 6.8337881E+002, 1.6817459E-002
 7.9500067E+002, 7.8450971E+002, 5.1340710E+002, 8.8654373E+001, 6.6826158E+002, 1.6372001E-002
 8.0000073E+002, 7.6109509E+002, 4.9318071E+002, 9.3256413E+001, 6.4288064E+002, 1.5920886E-002
 8.0500214E+002, 7.4519626E+002, 4.8087598E+002, 8.9497712E+001, 6.2719721E+002, 1.5645771E-002
 8.1000977E+002, 7.3986430E+002, 4.7646358E+002, 9.2826210E+001, 6.2220112E+002, 1.5529713E-002
 8.1501288E+002, 7.3373975E+002, 4.7025612E+002, 9.2645983E+001, 6.1425889E+002, 1.5412873E-002
 8.2000220E+002, 7.2748408E+002, 4.6448301E+002, 9.1744293E+001, 6.0591561E+002, 1.5296654E-002
 8.2500531E+002, 7.2287641E+002, 4.6136576E+002, 9.1319986E+001, 6.0321607E+002, 1.5180413E-002
 8.3000842E+002, 7.1676877E+002, 4.5571024E+002, 9.5605207E+001, 5.9510497E+002, 1.5063969E-002
 8.3501154E+002, 7.1019707E+002, 4.5250281E+002, 9.2045996E+001, 5.9154437E+002, 1.4947586E-002
 8.4000085E+002, 7.0491417E+002, 4.4878799E+002, 9.0238988E+001, 5.8695746E+002, 1.4831331E-002
 8.4500397E+002, 6.9988556E+002, 4.4353175E+002, 8.9816566E+001, 5.8144769E+002, 1.4715112E-002
 8.5000702E+002, 6.9351945E+002, 4.3930349E+002, 9.1180857E+001, 5.7538448E+002, 1.4598729E-002
 8.5501013E+002, 6.8837881E+002, 4.3562009E+002, 8.8261467E+001, 5.7025770E+002, 1.4482330E-002
 8.6001324E+002, 6.8160755E+002, 4.2758982E+002, 9.6501900E+001, 5.6070917E+002, 1.4365932E-002
 8.6500256E+002, 6.7708451E+002, 4.2446183E+002, 9.0870517E+001, 5.5851720E+002, 1.4249659E-002
 8.7000568E+002, 6.7140118E+002, 4.2249202E+002, 8.9829671E+001, 5.5503429E+002, 1.4133442E-002
 8.7500879E+002, 6.6636616E+002, 4.1712155E+002, 9.4611106E+001, 5.4939215E+002, 1.4017059E-002
 8.8001184E+002, 6.5991249E+002, 4.1040679E+002, 9.1165184E+001, 5.4202197E+002, 1.3900645E-002
 8.8500122E+002, 6.5447331E+002, 4.0843579E+002, 9.0595173E+001, 5.3895653E+002, 1.3784414E-002
 8.9000427E+002, 6.4897574E+002, 4.0396513E+002, 9.0313024E+001, 5.3331121E+002, 1.3668156E-002
 8.9500739E+002, 6.4387898E+002, 3.9907394E+002, 9.0085506E+001, 5.2701786E+002, 1.3551742E-002
 9.0001050E+002, 6.3724486E+002, 3.9525119E+002, 9.0903420E+001, 5.2276570E+002, 1.3435374E-002
 9.0501361E+002, 6.3268467E+002, 3.9279911E+002, 8.7637585E+001, 5.1933581E+002, 1.3318961E-002
 9.1000226E+002, 6.2652265E+002, 3.8697651E+002, 9.0508897E+001, 5.1239123E+002, 1.3202589E-002
 9.1500092E+002, 6.2062470E+002, 3.8286009E+002, 8.6228781E+001, 5.0784218E+002, 1.3086579E-002
 9.2001398E+002, 6.1627318E+002, 3.8096825E+002, 8.7018107E+001, 5.0473269E+002, 1.2970405E-002
 9.2500708E+002, 6.0935749E+002, 3.7743233E+002, 8.0383947E+001, 5.0049944E+002, 1.2852839E-002
 9.3000458E+002, 6.0500228E+002, 3.7126172E+002, 8.4186677E+001, 4.9357985E+002, 1.2737483E-002
 9.3500482E+002, 5.9877136E+002, 3.6600255E+002, 8.7130313E+001, 4.8706246E+002, 1.2621959E-002
 9.4001294E+002, 5.9394499E+002, 3.6433276E+002, 8.2613132E+001, 4.8434283E+002, 1.2504762E-002
 9.4500708E+002, 5.8803087E+002, 3.6099483E+002, 8.3960686E+001, 4.8142714E+002, 1.2388435E-002
 9.5000122E+002, 5.8245221E+002, 3.5645440E+002, 8.3188592E+001, 4.7556389E+002, 1.2272192E-002
 9.5500800E+002, 5.7761479E+002, 3.5104397E+002, 8.4633081E+001, 4.6817538E+002, 1.2156049E-002
 9.6000439E+002, 5.7114159E+002, 3.4568526E+002, 8.7182553E+001, 4.6221311E+002, 1.2039504E-002
 9.6500085E+002, 5.6558946E+002, 3.4269659E+002, 8.1768999E+001, 4.5938453E+002, 1.1923284E-002
 9.7001093E+002, 5.6072054E+002, 3.3710774E+002, 8.6301003E+001, 4.5285931E+002, 1.1806870E-002
 9.7500739E+002, 5.5413518E+002, 3.3271559E+002, 8.2692284E+001, 4.4726804E+002, 1.1690478E-002
 9.8000385E+002, 5.4985883E+002, 3.3221253E+002, 7.7185474E+001, 4.4667694E+002, 1.1574227E-002
