s,kW,kW,kW,kW,kg/s
 1.1000620E+002, 2.0832172E+003, 1.4390774E+003, 2.6918612E+002, 1.7346752E+003, 4.3262571E-002
 1.1500265E+002, 2.0211626E+003, 1.4069925E+003, 2.4796192E+002, 1.6996807E+003, 4.3491721E-002
 1.2000354E+002, 2.0329765E+003, 1.3957293E+003, 2.7919974E+002, 1.6774199E+003, 4.3722250E-002
 1.2500191E+002, 2.1108023E+003, 1.4635029E+003, 2.6908998E+002, 1.7651164E+003, 4.3951372E-002
 1.3000343E+002, 2.1145848E+003, 1.4663036E+003, 2.7556247E+002, 1.7600051E+003, 4.4181715E-002
 1.3500490E+002, 2.0007491E+003, 1.4085093E+003, 2.4279575E+002, 1.6955774E+003, 4.4411371E-002
 1.4000310E+002, 2.1575700E+003, 1.4726874E+003, 3.1065599E+002, 1.7690815E+003, 4.4641965E-002
 1.4500023E+002, 1.9723096E+003, 1.3943074E+003, 2.3133433E+002, 1.6767368E+003, 4.4871621E-002
 1.5000327E+002, 2.1648445E+003, 1.4886013E+003, 3.0639372E+002, 1.7838700E+003, 4.4965945E-002
 1.5500710E+002, 2.0044001E+003, 1.4027443E+003, 2.5789811E+002, 1.6791602E+003, 4.3839780E-002
 1.6000569E+002, 2.0867335E+003, 1.4445077E+003, 2.9354087E+002, 1.7353590E+003, 4.2429574E-002
 1.6500925E+002, 2.0482298E+003, 1.4210139E+003, 2.8302797E+002, 1.7010423E+003, 4.0994419E-002
 1.7000581E+002, 1.9423016E+003, 1.3634868E+003, 2.5347988E+002, 1.6442265E+003, 3.9577232E-002
 1.7500691E+002, 1.8601175E+003, 1.2940059E+003, 2.4710746E+002, 1.5689345E+003, 3.8152573E-002
 1.8000311E+002, 1.8158963E+003, 1.2401592E+003, 2.6346939E+002, 1.5050941E+003, 3.6738604E-002
 1.8501639E+002, 1.4714303E+003, 1.1004652E+003, 1.2627025E+002, 1.3905007E+003, 2.6701244E-002
 1.9001669E+002, 2.5424880E+002, 3.5199554E+002,-1.9173040E+002, 5.7337537E+002, 2.8926109E-003
 1.9501700E+002, 2.4874846E+002, 2.4830287E+002,-6.6216330E+001, 3.9934952E+002, 2.8926109E-003
 2.0001730E+002, 2.2740485E+002, 2.0086317E+002,-2.6645499E+001, 3.2224234E+002, 2.8926109E-003
 2.0501761E+002, 2.1395867E+002, 1.7294645E+002, 2.4109031E-001, 2.7506569E+002, 2.8926109E-003
 2.1001791E+002, 2.0808189E+002, 1.5649030E+002, 1.7363797E+001, 2.4604938E+002, 2.8926109E-003
 2.1501822E+002, 1.9690222E+002, 1.4140757E+002, 2.6118623E+001, 2.2231848E+002, 2.8926109E-003
 2.2002040E+002, 1.9191302E+002, 1.3167258E+002, 3.7181267E+001, 2.0571918E+002, 2.8926109E-003
 2.2501886E+002, 1.8526831E+002, 1.2328187E+002, 4.4024765E+001, 1.9156788E+002, 2.8926109E-003
 2.3000151E+002, 1.7981893E+002, 1.1707202E+002, 4.4052680E+001, 1.8098566E+002, 2.8926109E-003
 2.3500725E+002, 1.7437167E+002, 1.1150960E+002, 4.3192163E+001, 1.7131405E+002, 2.8926109E-003
 2.4001643E+002, 1.7334338E+002, 1.0743994E+002, 5.4043289E+001, 1.6388886E+002, 2.8926109E-003
 2.4500342E+002, 1.7220647E+002, 1.0384120E+002, 5.4304092E+001, 1.5729250E+002, 2.8926109E-003
 2.5000735E+002, 1.7156653E+002, 1.0099545E+002, 5.6244140E+001, 1.5241127E+002, 2.8926109E-003
 2.5501280E+002, 1.6774137E+002, 9.7802717E+001, 5.5598486E+001, 1.4688703E+002, 2.8926109E-003
 2.6001379E+002, 1.6710510E+002, 9.5768677E+001, 5.7639287E+001, 1.4373208E+002, 2.8926109E-003
 2.6502155E+002, 1.6369023E+002, 9.3530240E+001, 5.8251683E+001, 1.3979456E+002, 2.8926109E-003
 2.7001172E+002, 1.6000714E+002, 9.1028860E+001, 5.7865857E+001, 1.3667737E+002, 2.8926109E-003
 2.7500159E+002, 1.5851044E+002, 8.9431473E+001, 5.9810703E+001, 1.3328189E+002, 2.8926109E-003
 2.8001688E+002, 1.5670597E+002, 8.7751854E+001, 5.8817949E+001, 1.3069294E+002, 2.8926109E-003
 2.8500757E+002, 1.5406240E+002, 8.5963666E+001, 5.6483671E+001, 1.2814440E+002, 2.8926109E-003
 2.9000626E+002, 1.5161526E+002, 8.4340927E+001, 5.6911799E+001, 1.2546119E+002, 2.8926109E-003
 2.9500803E+002, 1.4929440E+002, 8.3056587E+001, 5.5470436E+001, 1.2330992E+002, 2.8926109E-003
 3.0000272E+002, 1.4688303E+002, 8.1632068E+001, 5.8008653E+001, 1.2061460E+002, 2.8926109E-003
 3.0501825E+002, 1.4476167E+002, 8.0305989E+001, 5.5468255E+001, 1.1897776E+002, 2.8926109E-003
 3.1000839E+002, 1.4393927E+002, 7.9511805E+001, 5.9320325E+001, 1.1751706E+002, 2.8926109E-003
 3.1500516E+002, 1.4266861E+002, 7.8378234E+001, 5.6612720E+001, 1.1573927E+002, 2.8926109E-003
 3.2001639E+002, 1.4194434E+002, 7.7643123E+001, 5.9290603E+001, 1.1443564E+002, 2.8926109E-003
 3.2500330E+002, 1.4074457E+002, 7.6785568E+001, 5.7286942E+001, 1.1266811E+002, 2.8926109E-003
 3.3001163E+002, 1.4018531E+002, 7.5885366E+001, 5.6454569E+001, 1.1182423E+002, 2.8926109E-003
 3.3500513E+002, 1.3961875E+002, 7.5190226E+001, 5.6519806E+001, 1.1104292E+002, 2.8926109E-003
 3.4001874E+002, 1.3946885E+002, 7.4895969E+001, 5.9875345E+001, 1.0971609E+002, 2.8926109E-003
 3.4500345E+002, 1.3942458E+002, 7.4304217E+001, 6.1264448E+001, 1.0851187E+002, 2.8926109E-003
 3.5001224E+002, 1.3924459E+002, 7.3662315E+001, 5.8497770E+001, 1.0855951E+002, 2.8926109E-003
 3.5501337E+002, 1.3881213E+002, 7.3366315E+001, 5.7608561E+001, 1.0809224E+002, 2.8926109E-003
 3.6000189E+002, 1.3929119E+002, 7.3128891E+001, 6.0471677E+001, 1.0739478E+002, 2.8926109E-003
 3.6501224E+002, 1.3891884E+002, 7.2530666E+001, 5.8813918E+001, 1.0685108E+002, 2.8926109E-003
 3.7000916E+002, 1.3893207E+002, 7.2126438E+001, 5.8898747E+001, 1.0570876E+002, 2.8926109E-003
 3.7501749E+002, 1.3921612E+002, 7.2078266E+001, 6.4038980E+001, 1.0556446E+002, 2.8926109E-003
 3.8001685E+002, 1.3882163E+002, 7.1661480E+001, 5.8283143E+001, 1.0541006E+002, 2.8926109E-003
 3.8501465E+002, 1.3935412E+002, 7.1604333E+001, 6.1224658E+001, 1.0501622E+002, 2.8926109E-003
 3.9000583E+002, 1.3892428E+002, 7.1394496E+001, 5.8394413E+001, 1.0496022E+002, 2.8926109E-003
 3.9500153E+002, 1.3898750E+002, 7.1026709E+001, 6.1980465E+001, 1.0451862E+002, 2.8926109E-003
 4.0001035E+002, 1.3923624E+002, 7.0755526E+001, 6.2117553E+001, 1.0393352E+002, 2.8926109E-003
