s,kW,kW,kW,kW,kg/s
 1.0000600E+002, 1.7594355E+003, 1.1642312E+003, 2.2191990E+002, 1.4816154E+003, 3.7312112E-002
 1.0500468E+002, 1.8144821E+003, 1.2020507E+003, 2.3142260E+002, 1.5269877E+003, 3.7988581E-002
 1.1000861E+002, 1.8231930E+003, 1.2170440E+003, 2.1697572E+002, 1.5388606E+003, 3.8663526E-002
 1.1500104E+002, 1.8612896E+003, 1.2477648E+003, 2.2987742E+002, 1.5731403E+003, 3.9337046E-002
 1.2000533E+002, 1.8871890E+003, 1.2731566E+003, 2.2955861E+002, 1.6012313E+003, 4.0021782E-002
 1.2500880E+002, 1.9352783E+003, 1.3061276E+003, 2.3522130E+002, 1.6319530E+003, 4.0700124E-002
 1.3000540E+002, 1.9399377E+003, 1.3276705E+003, 2.2994298E+002, 1.6571608E+003, 4.1373882E-002
 1.3500952E+002, 2.0267275E+003, 1.3688426E+003, 2.6238910E+002, 1.6941714E+003, 4.2053261E-002
 1.4000906E+002, 1.9650201E+003, 1.3683348E+003, 2.1009901E+002, 1.6964401E+003, 4.2725586E-002
 1.4500331E+002, 2.0531776E+003, 1.4166436E+003, 2.3688768E+002, 1.7531415E+003, 4.3407232E-002
 1.5000586E+002, 2.0359301E+003, 1.4123804E+003, 2.3446496E+002, 1.7389968E+003, 4.3926611E-002
 1.5500562E+002, 2.0238061E+003, 1.4220218E+003, 2.2498018E+002, 1.7528805E+003, 4.2997519E-002
 1.6000079E+002, 2.0317596E+003, 1.4056791E+003, 2.5333504E+002, 1.7279724E+003, 4.1713288E-002
 1.6500179E+002, 1.8882629E+003, 1.3410924E+003, 1.8545095E+002, 1.6639356E+003, 4.0434640E-002
 1.7000511E+002, 1.9045863E+003, 1.3289071E+003, 2.1633380E+002, 1.6403616E+003, 3.9151918E-002
 1.7500758E+002, 1.8218191E+003, 1.2799589E+003, 1.9619917E+002, 1.5875883E+003, 3.7870199E-002
 1.8000880E+002, 1.7559544E+003, 1.2325156E+003, 1.8883314E+002, 1.5395424E+003, 3.6589065E-002
 1.8500111E+002, 1.7125895E+003, 1.1980418E+003, 1.8324693E+002, 1.4961309E+003, 3.5303183E-002
 1.9000107E+002, 1.6435431E+003, 1.1399659E+003, 1.8406000E+002, 1.4288275E+003, 3.4299182E-002
 1.9500044E+002, 1.6286260E+003, 1.1257968E+003, 1.8153096E+002, 1.4119428E+003, 3.3848668E-002
 2.0000822E+002, 1.5971481E+003, 1.1018591E+003, 1.8231260E+002, 1.3857171E+003, 3.3414116E-002
 2.0500258E+002, 1.6042226E+003, 1.0893294E+003, 2.0119820E+002, 1.3720267E+003, 3.2981909E-002
 2.1000160E+002, 1.5391525E+003, 1.0502888E+003, 1.8653126E+002, 1.3240330E+003, 3.2552172E-002
 2.1500890E+002, 1.5474242E+003, 1.0560915E+003, 1.8679630E+002, 1.3301994E+003, 3.2114796E-002
 2.2000334E+002, 1.5135770E+003, 1.0347352E+003, 1.7739125E+002, 1.3064163E+003, 3.1682859E-002
 2.2500153E+002, 1.5124557E+003, 1.0091747E+003, 2.0356360E+002, 1.2766889E+003, 3.1250997E-002
 2.3001044E+002, 1.4527736E+003, 9.8743647E+002, 1.7378285E+002, 1.2523611E+003, 3.0816696E-002
 2.3500940E+002, 1.4606108E+003, 9.8213531E+002, 1.8707510E+002, 1.2445592E+003, 3.0384253E-002
 2.4000015E+002, 1.4354359E+003, 9.6548227E+002, 1.8718148E+002, 1.2225064E+003, 2.9952161E-002
 2.4500383E+002, 1.4091124E+003, 9.4855737E+002, 1.7595973E+002, 1.2024428E+003, 2.9523331E-002
 2.5000299E+002, 1.3869625E+003, 9.2986041E+002, 1.8000850E+002, 1.1837179E+003, 2.9087538E-002
 2.5500681E+002, 1.3735411E+003, 9.2369987E+002, 1.7118913E+002, 1.1746465E+003, 2.8653334E-002
 2.6000040E+002, 1.3528698E+003, 8.9304918E+002, 1.9010420E+002, 1.1403719E+003, 2.8220625E-002
 2.6500421E+002, 1.3196160E+003, 8.7749149E+002, 1.7454054E+002, 1.1204321E+003, 2.7787886E-002
 2.7000363E+002, 1.3099717E+003, 8.6713634E+002, 1.7900577E+002, 1.1124982E+003, 2.7353640E-002
 2.7500806E+002, 1.2850991E+003, 8.5188986E+002, 1.6818391E+002, 1.0924003E+003, 2.6924058E-002
 2.8000446E+002, 1.2688944E+003, 8.2825579E+002, 1.8093710E+002, 1.0655956E+003, 2.6487367E-002
 2.8500519E+002, 1.2403084E+003, 8.1251301E+002, 1.7601801E+002, 1.0445463E+003, 2.6054325E-002
