s,s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,mol/mol,mol/mol,C,C,mol/mol,mol/mol,C,C,mol/mol,mol/mol,C,C,mol/mol,mol/mol,C,C,mol/mol,mol/mol
 1.2000558E+002, 1.1751655E+002, 6.4475533E+002, 4.6897600E+002, 4.2456685E+002, 4.0122449E+002, 3.6014590E+002, 3.4160868E+002, 2.4067280E+002, 1.1680309E+002, 5.6380584E+001, 4.1356313E+001, 3.8793127E+001, 3.7019335E+001, 3.5651478E+001, 2.4189283E+001, 2.3412327E+001, 2.0836410E+001, 9.6086676E+001, 6.5723491E+001, 5.8872412E+001, 5.4386579E+001, 4.5911075E+001, 3.9703978E+001, 2.8143345E+001, 2.3412076E+001, 3.9547164E+001, 3.1391616E+001, 2.7484841E+001, 2.2865862E+001, 2.1847649E+001, 2.1163962E+001, 2.0146420E+001, 2.0062807E+001, 4.0640769E+002, 4.1122668E+002, 9.4064114E-004, 9.8808708E-002, 3.8608651E+001, 3.8267246E+001, 8.5371888E-005, 8.9678046E-003, 5.6041758E+001, 5.5477137E+001, 1.4686992E-004, 1.5427804E-002, 2.4649731E+001, 2.4568461E+001, 2.1194136E-005, 2.2263169E-003, 6.4678161E+001, 6.4318161E+001, 1.8341795E-004, 1.9266955E-002
 1.2500329E+002, 1.2245411E+002, 6.2772359E+002, 4.6081596E+002, 4.2704240E+002, 4.0325412E+002, 3.6749501E+002, 3.2207474E+002, 2.4226562E+002, 1.1924789E+002, 6.0357651E+001, 4.7629441E+001, 4.3414004E+001, 3.8844098E+001, 3.8585843E+001, 2.6962366E+001, 2.5931325E+001, 2.2061627E+001, 9.1667582E+001, 6.8418516E+001, 6.0786865E+001, 5.6075125E+001, 4.9513696E+001, 3.8342644E+001, 3.1140174E+001, 2.5867527E+001, 4.3276509E+001, 3.2835939E+001, 2.8801955E+001, 2.5502170E+001, 2.4166137E+001, 2.1241469E+001, 2.0198577E+001, 2.0074303E+001, 4.0659879E+002, 4.1112633E+002, 9.5633616E-004, 1.0045738E-001, 4.0551727E+001, 4.0166814E+001, 9.9520926E-005, 1.0454076E-002, 5.8880691E+001, 5.8257110E+001, 1.8353847E-004, 1.9279615E-002, 2.6588535E+001, 2.6477539E+001, 2.9924514E-005, 3.1433907E-003, 7.1619537E+001, 7.0945548E+001, 2.2334199E-004, 2.3460736E-002
 1.3000761E+002, 1.2749917E+002, 6.4061363E+002, 4.5743052E+002, 4.1817169E+002, 4.0151580E+002, 3.7291955E+002, 3.3599815E+002, 2.5969090E+002, 1.3009171E+002, 6.0024254E+001, 4.7215376E+001, 4.3711101E+001, 4.0791171E+001, 4.0325163E+001, 2.9420274E+001, 2.6050302E+001, 2.1202782E+001, 9.3360623E+001, 7.3106045E+001, 6.0539097E+001, 5.6501758E+001, 4.9735981E+001, 4.0794337E+001, 3.0778233E+001, 2.4113729E+001, 4.3097757E+001, 3.3504384E+001, 3.0482067E+001, 2.7435842E+001, 2.5766005E+001, 2.1936545E+001, 2.0107859E+001, 2.0082884E+001, 4.0192604E+002, 4.0733165E+002, 9.5103645E-004, 9.9900673E-002, 4.1842614E+001, 4.1449731E+001, 1.0958016E-004, 1.1510739E-002, 5.8879942E+001, 5.8284373E+001, 1.8280658E-004, 1.9202734E-002, 2.8433751E+001, 2.8292336E+001, 3.9483567E-005, 4.1475118E-003, 8.5830982E+001, 8.4700280E+001, 2.8234077E-004, 2.9658204E-002
 1.3501056E+002, 1.3253371E+002, 6.5013965E+002, 4.7800297E+002, 4.3037516E+002, 4.1178537E+002, 3.8087919E+002, 3.3046820E+002, 2.5975622E+002, 1.2477682E+002, 6.1124865E+001, 4.7692604E+001, 4.4843903E+001, 4.2466561E+001, 4.0742289E+001, 3.2876322E+001, 2.7068721E+001, 2.0850685E+001, 1.0337927E+002, 7.0761641E+001, 6.1804552E+001, 5.7680197E+001, 4.8523284E+001, 4.2837732E+001, 3.3618697E+001, 2.9726310E+001, 4.6743405E+001, 3.7365537E+001, 3.3938896E+001, 2.9909391E+001, 2.7856151E+001, 2.3101844E+001, 2.0155713E+001, 2.0094354E+001, 4.1362565E+002, 4.1838992E+002, 9.7634735E-004, 1.0255943E-001, 4.3527023E+001, 4.3127900E+001, 1.2906434E-004, 1.3557435E-002, 5.9590124E+001, 5.9017852E+001, 2.0246714E-004, 2.1267958E-002, 3.1375533E+001, 3.1173791E+001, 5.8923945E-005, 6.1896068E-003, 9.5873224E+001, 9.4437436E+001, 3.3796243E-004, 3.5500925E-002
 1.4000597E+002, 1.3750959E+002, 6.1515240E+002, 4.7219902E+002, 4.2993231E+002, 4.0795933E+002, 3.6919082E+002, 3.3338256E+002, 2.4519097E+002, 1.2810111E+002, 6.1086520E+001, 4.9531372E+001, 4.6016817E+001, 4.3278590E+001, 4.1071570E+001, 3.4439788E+001, 2.7591317E+001, 2.1095577E+001, 1.0307417E+002, 7.1990683E+001, 6.3177130E+001, 5.9104536E+001, 5.0734858E+001, 4.2082517E+001, 3.6745522E+001, 2.7519502E+001, 4.7463316E+001, 3.7076261E+001, 3.6285458E+001, 3.2755311E+001, 2.9927272E+001, 2.5391113E+001, 2.0479974E+001, 2.0113405E+001, 4.1253693E+002, 4.1644196E+002, 9.7299616E-004, 1.0220741E-001, 4.4951348E+001, 4.4533110E+001, 1.4629649E-004, 1.5367569E-002, 6.1064668E+001, 6.0476898E+001, 2.2178596E-004, 2.3297284E-002, 3.4275291E+001, 3.3982958E+001, 8.0411368E-005, 8.4467317E-003, 9.6036334E+001, 9.4764471E+001, 3.5615951E-004, 3.7412419E-002
 1.4501303E+002, 1.4252700E+002, 6.4309894E+002, 4.8321301E+002, 4.3356424E+002, 4.1285085E+002, 3.7422609E+002, 3.4575915E+002, 2.5218296E+002, 1.3643636E+002, 6.3714169E+001, 4.9541587E+001, 4.6681784E+001, 4.5435708E+001, 4.2996513E+001, 3.6144635E+001, 2.9947978E+001, 2.1299817E+001, 1.1439316E+002, 7.6427520E+001, 6.5569787E+001, 5.9648565E+001, 5.1891052E+001, 4.1414551E+001, 3.7034628E+001, 3.1716407E+001, 4.8585489E+001, 3.9357394E+001, 3.6244945E+001, 3.4434655E+001, 3.2488051E+001, 2.5270587E+001, 2.0427762E+001, 2.0130488E+001, 4.1647704E+002, 4.2081051E+002, 9.8265944E-004, 1.0322248E-001, 4.6594757E+001, 4.6142142E+001, 1.6568534E-004, 1.7404251E-002, 6.2072584E+001, 6.1586895E+001, 2.2509090E-004, 2.3644449E-002, 3.5602709E+001, 3.5267828E+001, 9.2347209E-005, 9.7005203E-003, 7.6178378E+001, 7.5667671E+001, 2.7260615E-004, 2.8635640E-002
 1.5001080E+002, 1.4751847E+002, 6.2469380E+002, 4.9318189E+002, 4.3557304E+002, 4.1493824E+002, 3.7960104E+002, 3.3179259E+002, 2.6349707E+002, 1.4048803E+002, 6.5987248E+001, 4.9410277E+001, 4.6405398E+001, 4.6092435E+001, 4.4316373E+001, 3.7752399E+001, 3.3006176E+001, 2.2150066E+001, 1.0411836E+002, 7.8778805E+001, 6.7737879E+001, 6.1781103E+001, 5.4780591E+001, 4.7031377E+001, 3.7329210E+001, 3.1590599E+001, 4.8898862E+001, 4.0647596E+001, 3.6572681E+001, 3.5789114E+001, 3.4795418E+001, 3.0998636E+001, 2.1772570E+001, 2.0622538E+001, 4.1762288E+002, 4.2151454E+002, 9.9425831E-004, 1.0444087E-001, 4.7543767E+001, 4.7111999E+001, 1.8057855E-004, 1.8968694E-002, 6.4080097E+001, 6.3583463E+001, 2.7052011E-004, 2.8416514E-002, 3.6440888E+001, 3.6063091E+001, 9.9489919E-005, 1.0450819E-002, 8.4317559E+001, 8.3519619E+001, 3.1376947E-004, 3.2959600E-002
 1.5500182E+002, 1.5246218E+002, 6.0488674E+002, 4.7337620E+002, 4.3604256E+002, 4.1687589E+002, 3.9115875E+002, 3.2924984E+002, 2.6470965E+002, 1.4704639E+002, 6.7836282E+001, 5.3419705E+001, 4.7351932E+001, 4.6541014E+001, 4.3811030E+001, 3.7621310E+001, 3.4002121E+001, 2.3033317E+001, 1.0863317E+002, 8.2061708E+001, 6.9362549E+001, 6.4301534E+001, 5.0860373E+001, 4.4316524E+001, 3.9354380E+001, 3.5372208E+001, 5.1926519E+001, 4.2374959E+001, 3.7640009E+001, 3.6407207E+001, 3.5656711E+001, 3.1870465E+001, 2.3663950E+001, 2.2429726E+001, 4.1942357E+002, 4.2284709E+002, 9.8520512E-004, 1.0348989E-001, 4.7506083E+001, 4.7111007E+001, 1.8482586E-004, 1.9414847E-002, 6.5411233E+001, 6.4866269E+001, 2.7193344E-004, 2.8564976E-002, 3.7417890E+001, 3.7072731E+001, 1.1062142E-004, 1.1620117E-002, 8.7754781E+001, 8.6876641E+001, 3.2812622E-004, 3.4467691E-002
 1.6000027E+002, 1.5748986E+002, 6.0386602E+002, 4.6871148E+002, 4.3045117E+002, 4.1090491E+002, 3.9062029E+002, 3.4590397E+002, 2.6492328E+002, 1.3851739E+002, 6.7589696E+001, 5.2931663E+001, 4.8781738E+001, 4.7501434E+001, 4.5758325E+001, 4.1551525E+001, 3.5417860E+001, 2.4089454E+001, 1.0937385E+002, 8.0136325E+001, 7.1462638E+001, 6.5505355E+001, 5.4689780E+001, 4.5562182E+001, 3.8720126E+001, 3.2670421E+001, 5.1460612E+001, 4.2511564E+001, 3.8286457E+001, 3.7401304E+001, 3.6337014E+001, 3.0979577E+001, 2.4983356E+001, 2.2803151E+001, 4.1356717E+002, 4.1751166E+002, 9.6997132E-004, 1.0188967E-001, 4.7804315E+001, 4.7377324E+001, 1.8926585E-004, 1.9881242E-002, 6.8135729E+001, 6.7562162E+001, 2.9183297E-004, 3.0655303E-002, 3.8366145E+001, 3.8016993E+001, 1.2553858E-004, 1.3187074E-002, 8.0618881E+001, 8.0168544E+001, 3.0592043E-004, 3.2135106E-002
 1.6501031E+002, 1.6251237E+002, 6.0688107E+002, 4.9449247E+002, 4.3418539E+002, 4.1580920E+002, 3.9887310E+002, 3.5241979E+002, 2.8921626E+002, 1.5492466E+002, 6.9529400E+001, 5.6009849E+001, 5.1345105E+001, 4.8401285E+001, 4.7147501E+001, 4.2281014E+001, 3.5412290E+001, 2.4803788E+001, 1.1860805E+002, 8.1163589E+001, 7.2030401E+001, 6.6432191E+001, 5.7322849E+001, 4.7091628E+001, 3.9603883E+001, 3.6340045E+001, 5.1084941E+001, 4.2557361E+001, 3.9122153E+001, 3.8786425E+001, 3.7647157E+001, 3.3758881E+001, 2.6890914E+001, 2.2066737E+001, 4.1888998E+002, 4.2237580E+002, 9.7551837E-004, 1.0247235E-001, 4.9918861E+001, 4.9505892E+001, 2.1607049E-004, 2.2696908E-002, 7.0209513E+001, 6.9610331E+001, 3.0342096E-004, 3.1872552E-002, 3.9290766E+001, 3.8912891E+001, 1.3456132E-004, 1.4134859E-002, 8.0869659E+001, 8.0487792E+001, 3.1366312E-004, 3.2948429E-002
 1.7000620E+002, 1.6751533E+002, 5.9234938E+002, 4.5911556E+002, 4.3780853E+002, 4.2076421E+002, 4.0099486E+002, 3.3993669E+002, 2.6814253E+002, 1.5870433E+002, 6.7948429E+001, 5.5408782E+001, 5.0995951E+001, 4.8969578E+001, 4.8663348E+001, 4.3753369E+001, 3.7517578E+001, 2.7646494E+001, 1.1609917E+002, 8.5635476E+001, 7.3021022E+001, 6.8227615E+001, 5.8220903E+001, 4.9221820E+001, 3.6941600E+001, 3.4520172E+001, 5.2495705E+001, 4.4818886E+001, 4.0580258E+001, 3.9643587E+001, 3.8708529E+001, 3.3128804E+001, 2.8233016E+001, 2.2031607E+001, 4.2363809E+002, 4.2624814E+002, 9.7208958E-004, 1.0211218E-001, 4.9837729E+001, 4.9458785E+001, 2.3289363E-004, 2.4464078E-002, 7.0472432E+001, 6.9982337E+001, 3.3560705E-004, 3.5253507E-002, 4.0511198E+001, 4.0142061E+001, 1.5201397E-004, 1.5968155E-002, 9.1106735E+001, 9.0639895E+001, 3.5247850E-004, 3.7025752E-002
 1.7501285E+002, 1.7252399E+002, 5.9059222E+002, 4.7232847E+002, 4.2992880E+002, 4.1666993E+002, 3.9995552E+002, 3.5503276E+002, 2.6471952E+002, 1.6656687E+002, 7.3157531E+001, 5.8126697E+001, 5.1395094E+001, 5.1403013E+001, 4.9027975E+001, 4.2929215E+001, 3.8140224E+001, 2.6996823E+001, 1.2506188E+002, 8.9365040E+001, 7.5232728E+001, 6.8934287E+001, 5.7587137E+001, 4.9688144E+001, 4.2488994E+001, 3.4902154E+001, 5.3025761E+001, 4.4514566E+001, 4.1490705E+001, 4.0062261E+001, 3.9348267E+001, 3.5122906E+001, 3.0221731E+001, 2.3127786E+001, 4.1600689E+002, 4.1958227E+002, 9.4891517E-004, 9.9677845E-002, 5.2152520E+001, 5.1754748E+001, 2.5572719E-004, 2.6862606E-002, 7.0977285E+001, 7.0523556E+001, 3.5302004E-004, 3.7082637E-002, 4.0932692E+001, 4.0556414E+001, 1.6666419E-004, 1.7507073E-002, 1.0133480E+002, 1.0042975E+002, 4.0585728E-004, 4.2632872E-002
 1.8001341E+002, 1.7749174E+002, 5.8267885E+002, 4.5395170E+002, 4.3140304E+002, 4.2152423E+002, 4.0714497E+002, 3.7627526E+002, 2.7792942E+002, 1.6512194E+002, 7.3566040E+001, 5.9023057E+001, 5.2217447E+001, 5.2776015E+001, 5.0119901E+001, 4.5579013E+001, 3.9371647E+001, 2.8536526E+001, 1.3000895E+002, 9.0663762E+001, 7.7970534E+001, 7.1702527E+001, 6.0585045E+001, 5.1442352E+001, 4.2423797E+001, 3.7854216E+001, 5.3545421E+001, 4.5237189E+001, 4.2235639E+001, 4.0895161E+001, 3.9892192E+001, 3.8157878E+001, 3.0762603E+001, 2.2024471E+001, 4.2301746E+002, 4.2551666E+002, 9.5917877E-004, 1.0075597E-001, 5.3348069E+001, 5.2938229E+001, 2.7865972E-004, 2.9271531E-002, 7.3652777E+001, 7.3204498E+001, 3.7039524E-004, 3.8907797E-002, 4.1642695E+001, 4.1259634E+001, 1.8155201E-004, 1.9070950E-002, 9.7978822E+001, 9.7346509E+001, 3.8538658E-004, 4.0482547E-002
 1.8501169E+002, 1.8252281E+002, 5.8498930E+002, 4.5579797E+002, 4.3232395E+002, 4.2138768E+002, 4.1276758E+002, 3.8265638E+002, 2.9118499E+002, 1.6981528E+002, 7.7329055E+001, 6.0580343E+001, 5.4585555E+001, 5.2522763E+001, 5.0658445E+001, 4.5378491E+001, 3.9802253E+001, 3.1240823E+001, 1.3545526E+002, 9.4202146E+001, 7.9992660E+001, 7.3764351E+001, 6.2826843E+001, 5.2248545E+001, 4.2555321E+001, 3.8195551E+001, 5.2869398E+001, 4.6337260E+001, 4.2387665E+001, 4.1046544E+001, 4.0094484E+001, 3.8146042E+001, 3.1473907E+001, 2.2505653E+001, 4.2275794E+002, 4.2557312E+002, 9.6769715E-004, 1.0165078E-001, 5.4128960E+001, 5.3735082E+001, 2.9784435E-004, 3.1286762E-002, 7.6256203E+001, 7.5829193E+001, 3.8106999E-004, 4.0029116E-002, 4.1821230E+001, 4.1440325E+001, 1.8547652E-004, 1.9483196E-002, 8.6869009E+001, 8.6847222E+001, 3.3571584E-004, 3.5264934E-002
 1.9000667E+002, 1.8752573E+002, 5.6423919E+002, 4.5361237E+002, 4.2820198E+002, 4.1675398E+002, 4.0354595E+002, 3.8346736E+002, 2.7490774E+002, 1.7516649E+002, 7.8168079E+001, 5.9241710E+001, 5.5306692E+001, 5.2413409E+001, 5.0609945E+001, 4.6731432E+001, 4.1030551E+001, 3.0296007E+001, 1.3865195E+002, 9.8042639E+001, 8.3461278E+001, 7.7524122E+001, 6.4374776E+001, 5.4480585E+001, 4.2556853E+001, 3.5998926E+001, 5.7337486E+001, 4.6834062E+001, 4.4451743E+001, 4.1752028E+001, 4.1219878E+001, 3.8456879E+001, 3.2651525E+001, 2.4528630E+001, 4.1873134E+002, 4.2076586E+002, 9.6381884E-004, 1.0124339E-001, 5.4165971E+001, 5.3797013E+001, 3.1706045E-004, 3.3305297E-002, 7.8867599E+001, 7.8423281E+001, 4.1386434E-004, 4.3473966E-002, 4.2649870E+001, 4.2297621E+001, 2.0527201E-004, 2.1562593E-002, 1.3158000E+002, 1.3021856E+002, 5.2215088E-004, 5.4848817E-002
 1.9500615E+002, 1.9248038E+002, 5.6346966E+002, 4.4652487E+002, 4.2245516E+002, 4.1547017E+002, 4.1146358E+002, 3.9019289E+002, 2.8967245E+002, 1.7574379E+002, 7.5418139E+001, 6.0821012E+001, 5.5841817E+001, 5.4748131E+001, 5.2034283E+001, 4.7489370E+001, 4.2607083E+001, 3.3888948E+001, 1.4504312E+002, 1.0187813E+002, 8.7174854E+001, 7.8944771E+001, 6.4409819E+001, 5.5028862E+001, 4.6316218E+001, 3.9647025E+001, 5.8378972E+001, 4.7704769E+001, 4.3837264E+001, 4.1695194E+001, 3.9915432E+001, 3.8630116E+001, 3.2831413E+001, 2.5282959E+001, 4.1498151E+002, 4.1725264E+002, 9.2603795E-004, 9.7274730E-002, 5.4891668E+001, 5.4487948E+001, 3.0889076E-004, 3.2447121E-002, 8.1489464E+001, 8.1027036E+001, 4.2614411E-004, 4.4763882E-002, 4.3062739E+001, 4.2753299E+001, 2.1850800E-004, 2.2952955E-002, 1.1268964E+002, 1.1208967E+002, 4.2312819E-004, 4.4447077E-002
 2.0001407E+002, 1.9751575E+002, 5.5626500E+002, 4.5590485E+002, 4.2027623E+002, 4.1337960E+002, 4.0852528E+002, 4.0473812E+002, 2.5544405E+002, 1.8567432E+002, 7.9158284E+001, 6.0070074E+001, 5.6198594E+001, 5.5724818E+001, 5.2898102E+001, 4.7880433E+001, 4.2287170E+001, 3.3150904E+001, 1.4651314E+002, 1.0654657E+002, 9.0416716E+001, 8.2331534E+001, 6.9364228E+001, 5.8638478E+001, 4.9541403E+001, 4.5466091E+001, 5.6768901E+001, 4.9560258E+001, 4.7292010E+001, 4.3783298E+001, 4.2654932E+001, 4.0486359E+001, 3.3583161E+001, 2.7945183E+001, 4.1359123E+002, 4.1585927E+002, 9.4347062E-004, 9.9105928E-002, 5.6862257E+001, 5.6450226E+001, 3.3564555E-004, 3.5257551E-002, 8.6311132E+001, 8.5790931E+001, 4.5580495E-004, 4.7879575E-002, 4.4845401E+001, 4.4495435E+001, 2.4750768E-004, 2.5999196E-002, 1.5608338E+002, 1.5448656E+002, 6.0980857E-004, 6.4056731E-002
 2.0501012E+002, 2.0251959E+002, 5.5924710E+002, 4.6431044E+002, 4.2615057E+002, 4.1905389E+002, 4.1408878E+002, 4.1441376E+002, 3.0352969E+002, 1.8657764E+002, 8.1210439E+001, 6.1603533E+001, 5.7406696E+001, 5.5378081E+001, 5.4240230E+001, 4.9109084E+001, 4.3854315E+001, 3.5594284E+001, 1.5129394E+002, 1.1107362E+002, 9.3712162E+001, 8.4453886E+001, 7.1012644E+001, 5.7253801E+001, 4.3568551E+001, 3.8555457E+001, 5.9471579E+001, 4.9313932E+001, 4.4643335E+001, 4.3009328E+001, 4.1968624E+001, 3.9948087E+001, 3.3526927E+001, 2.6638863E+001, 4.2012189E+002, 4.2158835E+002, 9.4713776E-004, 9.9491138E-002, 5.6463201E+001, 5.6061161E+001, 3.3377867E-004, 3.5061447E-002, 8.8617651E+001, 8.8077708E+001, 4.6680226E-004, 4.9034777E-002, 4.3721328E+001, 4.3431489E+001, 2.4090821E-004, 2.5305962E-002, 1.0688520E+002, 1.0653172E+002, 4.2641312E-004, 4.4792139E-002
 2.1000615E+002, 2.0751563E+002, 5.3410981E+002, 4.4851574E+002, 4.2267898E+002, 4.1497109E+002, 4.1011070E+002, 4.0885274E+002, 2.8148901E+002, 1.9225530E+002, 7.9742793E+001, 6.6471568E+001, 6.0889030E+001, 5.6337719E+001, 5.5913248E+001, 5.0541332E+001, 4.4453936E+001, 3.4776131E+001, 1.4888064E+002, 1.0864106E+002, 9.7137775E+001, 8.8712112E+001, 7.3219803E+001, 6.3551561E+001, 5.2227969E+001, 4.7096074E+001, 6.0121896E+001, 4.9245518E+001, 4.5766517E+001, 4.4038383E+001, 4.2597669E+001, 4.0653441E+001, 3.4760259E+001, 2.8072092E+001, 4.1664459E+002, 4.1757432E+002, 9.3292046E-004, 9.7997697E-002, 5.7060287E+001, 5.6673635E+001, 3.3933343E-004, 3.5644940E-002, 9.2200623E+001, 9.1612267E+001, 4.9601849E-004, 5.2103766E-002, 4.4751087E+001, 4.4433849E+001, 2.5497448E-004, 2.6783540E-002, 1.3108498E+002, 1.3000285E+002, 5.1475757E-004, 5.4072194E-002
 2.1500404E+002, 2.1248751E+002, 5.1569877E+002, 4.2499801E+002, 4.1772559E+002, 4.1399811E+002, 4.1884193E+002, 4.0229408E+002, 3.0242375E+002, 2.0215147E+002, 8.1694654E+001, 6.4377780E+001, 5.9180122E+001, 5.8774384E+001, 5.6180927E+001, 5.1932034E+001, 4.5652094E+001, 3.8131186E+001, 1.5326865E+002, 1.1128080E+002, 9.8299499E+001, 9.1465165E+001, 7.6574957E+001, 6.2822113E+001, 4.9657498E+001, 4.6211866E+001, 5.8593362E+001, 5.0103914E+001, 4.6967057E+001, 4.4612721E+001, 4.3448419E+001, 4.0942841E+001, 3.5292409E+001, 3.0784698E+001, 4.1252998E+002, 4.1321234E+002, 9.2561375E-004, 9.7230171E-002, 5.9084834E+001, 5.8659586E+001, 3.6527158E-004, 3.8369588E-002, 9.4548469E+001, 9.3946262E+001, 5.1117410E-004, 5.3695772E-002, 4.5236367E+001, 4.4903874E+001, 2.6874683E-004, 2.8230242E-002, 1.3133602E+002, 1.3073323E+002, 5.1480581E-004, 5.4077262E-002
 2.2000429E+002, 2.1747133E+002, 4.8465710E+002, 4.1882949E+002, 4.0476497E+002, 4.0316036E+002, 4.0727492E+002, 3.9842049E+002, 3.0694494E+002, 1.9493152E+002, 8.4782533E+001, 6.6100772E+001, 6.0634281E+001, 5.9422263E+001, 5.6550009E+001, 5.2530009E+001, 4.5725761E+001, 3.6029175E+001, 1.7033410E+002, 1.1167243E+002, 9.9361012E+001, 9.2789120E+001, 8.1012866E+001, 6.5052586E+001, 5.3002942E+001, 4.7739618E+001, 6.0146872E+001, 5.2220300E+001, 4.7657893E+001, 4.4862786E+001, 4.3078927E+001, 4.1553782E+001, 3.5451356E+001, 3.0147415E+001, 4.0336735E+002, 4.0330293E+002, 9.1273112E-004, 9.5876927E-002, 6.0739257E+001, 6.0322031E+001, 3.9067149E-004, 4.1037695E-002, 9.5942612E+001, 9.5413101E+001, 5.2077119E-004, 5.4703889E-002, 4.6229608E+001, 4.5932896E+001, 2.8891390E-004, 3.0348672E-002, 1.2637180E+002, 1.2631033E+002, 4.8193632E-004, 5.0624519E-002
 2.2500551E+002, 2.2251347E+002, 4.7493370E+002, 4.2787891E+002, 4.1051823E+002, 4.0522090E+002, 4.1062038E+002, 4.2271878E+002, 3.2971554E+002, 2.4376257E+002, 8.2664574E+001, 6.7557255E+001, 6.1874606E+001, 5.9791024E+001, 5.7722144E+001, 5.2968756E+001, 4.6582939E+001, 3.8662162E+001, 1.5536056E+002, 1.1116581E+002, 1.0085718E+002, 9.5785086E+001, 8.4967641E+001, 6.8867573E+001, 5.5042799E+001, 4.5014902E+001, 6.2535682E+001, 5.2003065E+001, 4.8339259E+001, 4.5744346E+001, 4.4422675E+001, 4.2014817E+001, 3.5565742E+001, 3.1028695E+001, 4.0631772E+002, 4.0629051E+002, 8.8998001E-004, 9.3487060E-002, 6.0806981E+001, 6.0428266E+001, 4.0373279E-004, 4.2409707E-002, 9.8660564E+001, 9.8108588E+001, 5.3468993E-004, 5.6165969E-002, 4.7186083E+001, 4.6830997E+001, 3.0128007E-004, 3.1647663E-002, 1.2014715E+002, 1.2003111E+002, 4.6429891E-004, 4.8771815E-002
 2.3000571E+002, 2.2746112E+002, 4.7210916E+002, 4.2470335E+002, 4.0352604E+002, 3.9924792E+002, 4.0078883E+002, 4.1053106E+002, 3.1251310E+002, 2.4694232E+002, 8.6745709E+001, 6.8270546E+001, 6.2776140E+001, 6.0056665E+001, 5.7741335E+001, 5.3450210E+001, 4.7360082E+001, 3.9795972E+001, 1.5697579E+002, 1.1894117E+002, 1.0307139E+002, 9.8078661E+001, 8.5515038E+001, 7.4514096E+001, 5.8452773E+001, 4.5220393E+001, 6.2958607E+001, 5.3186935E+001, 5.0571582E+001, 4.7372141E+001, 4.6084564E+001, 4.2074306E+001, 3.6848983E+001, 3.2235803E+001, 3.9964735E+002, 3.9945999E+002, 8.7323851E-004, 9.1728466E-002, 6.1680618E+001, 6.1319134E+001, 4.1933596E-004, 4.4048727E-002, 1.0095997E+002, 1.0037157E+002, 5.5861506E-004, 5.8679161E-002, 4.8802593E+001, 4.8456772E+001, 3.2921881E-004, 3.4582461E-002, 1.4393003E+002, 1.4341148E+002, 5.4669388E-004, 5.7426912E-002
 2.3501535E+002, 2.3246277E+002, 4.2091561E+002, 3.9090370E+002, 3.8348986E+002, 3.7944835E+002, 3.8128863E+002, 3.7946016E+002, 3.2510755E+002, 2.4862950E+002, 9.5559783E+001, 6.7298433E+001, 6.5173356E+001, 6.1785746E+001, 5.7847866E+001, 5.4059154E+001, 4.8894503E+001, 4.0784555E+001, 1.5791591E+002, 1.1433262E+002, 1.0452354E+002, 1.0110296E+002, 8.6429978E+001, 7.6362752E+001, 5.4611087E+001, 4.7734332E+001, 6.6223928E+001, 5.2757933E+001, 5.1233410E+001, 4.7114151E+001, 4.6944825E+001, 4.3932897E+001, 3.8121826E+001, 3.1745776E+001, 3.8138735E+002, 3.8064850E+002, 8.4659270E-004, 8.8929484E-002, 6.3449796E+001, 6.3092306E+001, 4.3092238E-004, 4.5265810E-002, 1.0149917E+002, 1.0089472E+002, 5.6565101E-004, 5.9418245E-002, 4.7965355E+001, 4.7635666E+001, 3.2588008E-004, 3.4231747E-002, 1.5470689E+002, 1.5399502E+002, 5.7559292E-004, 6.0462583E-002
 2.4000681E+002, 2.3750951E+002, 4.2722937E+002, 3.8376423E+002, 3.7597122E+002, 3.6760411E+002, 3.6721551E+002, 3.6816617E+002, 3.6544532E+002, 3.1142006E+002, 9.5641863E+001, 7.2253000E+001, 6.5783727E+001, 6.4086139E+001, 6.0701824E+001, 5.4098448E+001, 4.8325277E+001, 3.8182130E+001, 1.6214895E+002, 1.1700730E+002, 1.0493103E+002, 9.9888788E+001, 9.0684684E+001, 7.6874795E+001, 5.6511749E+001, 5.2255415E+001, 6.7411163E+001, 5.4472494E+001, 5.1714519E+001, 4.8245784E+001, 4.7446186E+001, 4.2783582E+001, 3.7419038E+001, 3.2403925E+001, 3.6967949E+002, 3.6987491E+002, 8.4082151E-004, 8.8323255E-002, 6.5362602E+001, 6.4978985E+001, 4.3964872E-004, 4.6182460E-002, 1.0126883E+002, 1.0075902E+002, 5.7456717E-004, 6.0354833E-002, 4.8427082E+001, 4.8129449E+001, 3.3304744E-004, 3.4984635E-002, 1.5413202E+002, 1.5360392E+002, 5.8400034E-004, 6.1345732E-002
