s,kW,kW,kW,kW,kg/s
FDS_HRR_Time,HRR,RAD_LOSS,CONV_LOSS,COND_LOSS,BURN_RATE
 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 5.0148129E+000, 1.2985735E+002, 4.5796172E+001,-1.0529423E-001, 4.6506670E+001, 2.7076234E-003
 1.0008112E+001, 2.9468187E+002, 1.0989498E+002,-1.3040342E+000, 1.3628523E+002, 6.3094393E-003
 1.5004569E+001, 4.8423773E+002, 1.9190384E+002,-2.7570437E+000, 2.4909424E+002, 1.0392849E-002
 2.0001371E+001, 6.7522638E+002, 2.8453801E+002,-3.7869622E+000, 3.7526140E+002, 1.4470924E-002
 2.5007284E+001, 8.6625464E+002, 3.8979181E+002,-4.3386483E+000, 5.1430364E+002, 1.8584561E-002
 3.0003458E+001, 1.0615866E+003, 4.9949084E+002,-4.5783921E+000, 6.5680459E+002, 2.2713805E-002
 3.5009373E+001, 1.2025500E+003, 6.0840874E+002, 3.7963058E+000, 8.0195559E+002, 2.5409067E-002
 4.0005547E+001, 1.2664033E+003, 6.5003097E+002, 1.6456330E+001, 8.6466862E+002, 2.6682944E-002
 4.5004063E+001, 1.3245732E+003, 6.9983162E+002, 2.4696483E+001, 9.2501924E+002, 2.7951452E-002
 5.0003540E+001, 1.3812504E+003, 7.6182070E+002, 3.8940256E+001, 1.0032892E+003, 2.9227618E-002
 5.5001720E+001, 1.4371693E+003, 8.2443345E+002, 5.4889088E+001, 1.0857599E+003, 3.0504489E-002
 6.0002361E+001, 1.5101081E+003, 8.8401742E+002, 7.3061105E+001, 1.1576805E+003, 3.1774903E-002
 6.5006264E+001, 1.5568000E+003, 9.4769673E+002, 8.2009489E+001, 1.2300502E+003, 3.3051133E-002
 7.0003044E+001, 1.6149025E+003, 9.9900023E+002, 9.5415970E+001, 1.2957158E+003, 3.4326000E-002
 7.5005386E+001, 1.6909495E+003, 1.0514496E+003, 1.1158385E+002, 1.3570384E+003, 3.5597945E-002
 8.0005539E+001, 1.7442270E+003, 1.1013833E+003, 1.2030852E+002, 1.4152371E+003, 3.6873877E-002
 8.5002831E+001, 1.7937360E+003, 1.1561694E+003, 1.3048605E+002, 1.4827145E+003, 3.8139423E-002
 9.0001862E+001, 1.8539561E+003, 1.2033598E+003, 1.3802401E+002, 1.5271324E+003, 3.9420965E-002
 9.5009567E+001, 1.8785008E+003, 1.2423866E+003, 1.4396570E+002, 1.5683821E+003, 3.9165395E-002
 1.0000191E+002, 1.7993337E+003, 1.2051824E+003, 1.5421254E+002, 1.5339914E+003, 3.7428173E-002
 1.0500349E+002, 1.7051502E+003, 1.1597326E+003, 1.5205998E+002, 1.4861757E+003, 3.5666007E-002
 1.1000289E+002, 1.6456041E+003, 1.1150576E+003, 1.6118038E+002, 1.4307899E+003, 3.4332225E-002
 1.1500586E+002, 1.7070335E+003, 1.1447256E+003, 1.6322782E+002, 1.4573454E+003, 3.7049934E-002
 1.2000219E+002, 1.8852467E+003, 1.2472554E+003, 1.6105399E+002, 1.5655660E+003, 4.0664419E-002
 1.2500519E+002, 2.0509924E+003, 1.3648378E+003, 1.7130210E+002, 1.6919096E+003, 4.4295488E-002
 1.3000902E+002, 2.1934460E+003, 1.4627766E+003, 1.8030089E+002, 1.8011535E+003, 4.7945783E-002
 1.3500615E+002, 2.4247431E+003, 1.6449656E+003, 1.8819697E+002, 1.9941112E+003, 5.1521899E-002
 1.4000925E+002, 2.3690453E+003, 1.6494225E+003, 1.9228815E+002, 1.9990501E+003, 5.2141759E-002
 1.4500002E+002, 2.3953154E+003, 1.6956785E+003, 1.9333405E+002, 2.0536833E+003, 5.1357490E-002
 1.5000320E+002, 2.3894321E+003, 1.6772609E+003, 2.0477350E+002, 2.0336558E+003, 5.0565358E-002
 1.5501025E+002, 2.3334049E+003, 1.6422231E+003, 2.1845224E+002, 1.9872301E+003, 4.9776068E-002
 1.6000020E+002, 2.2852790E+003, 1.6272729E+003, 2.1916818E+002, 1.9718357E+003, 4.8985982E-002
 1.6500136E+002, 2.2595296E+003, 1.6135406E+003, 2.2030816E+002, 1.9575694E+003, 4.8197275E-002
