s,kW,kW,kW,kW,kg/s
 1.0000625E+002, 2.0274049E+003, 1.3890067E+003, 2.3680184E+002, 1.7284780E+003, 4.2801400E-002
 1.0500585E+002, 2.0484054E+003, 1.4026873E+003, 2.4194138E+002, 1.7424006E+003, 4.3031091E-002
 1.1000166E+002, 2.0414021E+003, 1.3977630E+003, 2.3956794E+002, 1.7356231E+003, 4.3261817E-002
 1.1500271E+002, 2.0685961E+003, 1.4273600E+003, 2.4077137E+002, 1.7623324E+003, 4.3492580E-002
 1.2000436E+002, 2.0419229E+003, 1.4197023E+003, 2.2240252E+002, 1.7601440E+003, 4.3721851E-002
 1.2500918E+002, 2.1088499E+003, 1.4491236E+003, 2.6051061E+002, 1.7863034E+003, 4.3952702E-002
 1.3000620E+002, 2.0628281E+003, 1.4415337E+003, 2.2404676E+002, 1.7809781E+003, 4.4181409E-002
 1.3500395E+002, 2.0957712E+003, 1.4576201E+003, 2.4730377E+002, 1.7848624E+003, 4.4411312E-002
 1.4000363E+002, 2.0955410E+003, 1.4629646E+003, 2.3923191E+002, 1.7977427E+003, 4.4640271E-002
 1.4500107E+002, 2.0924097E+003, 1.4672415E+003, 2.3669684E+002, 1.7991554E+003, 4.4869150E-002
 1.5000032E+002, 2.1574668E+003, 1.5149796E+003, 2.4476898E+002, 1.8530012E+003, 4.5041647E-002
 1.5500531E+002, 2.1087246E+003, 1.4859937E+003, 2.4194756E+002, 1.8126468E+003, 4.4646838E-002
 1.6000612E+002, 2.0965901E+003, 1.4659795E+003, 2.4980630E+002, 1.7848359E+003, 4.4117817E-002
 1.6500531E+002, 2.0281680E+003, 1.4525614E+003, 2.0857410E+002, 1.7800078E+003, 4.3591202E-002
 1.7000154E+002, 2.0443653E+003, 1.4230616E+003, 2.5455854E+002, 1.7356100E+003, 4.3063798E-002
 1.7500288E+002, 2.0675963E+003, 1.4489854E+003, 2.5114237E+002, 1.7707190E+003, 4.2539132E-002
 1.8000453E+002, 2.0005405E+003, 1.4064832E+003, 2.3609398E+002, 1.7197706E+003, 4.2004641E-002
 1.8500949E+002, 1.9332793E+003, 1.3643482E+003, 2.0963268E+002, 1.6743329E+003, 4.1482768E-002
 1.9000038E+002, 2.0037056E+003, 1.3982873E+003, 2.4849036E+002, 1.7100832E+003, 4.0951794E-002
 1.9500632E+002, 1.9547930E+003, 1.3639764E+003, 2.3348522E+002, 1.6723807E+003, 4.0424265E-002
 2.0000648E+002, 1.8828785E+003, 1.3284708E+003, 2.1477101E+002, 1.6308132E+003, 3.9895481E-002
 2.0500194E+002, 1.8887811E+003, 1.3128371E+003, 2.4011620E+002, 1.6122373E+003, 3.9367418E-002
 2.1000833E+002, 1.8871935E+003, 1.2984022E+003, 2.4130380E+002, 1.6016089E+003, 3.8841644E-002
 2.1500618E+002, 1.8162900E+003, 1.2717052E+003, 2.1176275E+002, 1.5689193E+003, 3.8314808E-002
 2.2000087E+002, 1.8658480E+003, 1.2846844E+003, 2.4228703E+002, 1.5741225E+003, 3.7783088E-002
 2.2500182E+002, 1.7506321E+003, 1.2242151E+003, 2.0153596E+002, 1.5182074E+003, 3.7257400E-002
 2.3000208E+002, 1.7577215E+003, 1.2256753E+003, 2.0722752E+002, 1.5160732E+003, 3.6728633E-002
 2.3500421E+002, 1.7548745E+003, 1.2110312E+003, 2.2671318E+002, 1.4956830E+003, 3.6203440E-002
 2.4000813E+002, 1.7118544E+003, 1.1829996E+003, 2.0876253E+002, 1.4675905E+003, 3.5669417E-002
 2.4500410E+002, 1.6832350E+003, 1.1629359E+003, 2.1110733E+002, 1.4353506E+003, 3.5145402E-002
 2.5000400E+002, 1.6780961E+003, 1.1474270E+003, 2.1935509E+002, 1.4245668E+003, 3.4613785E-002
 2.5500876E+002, 1.6315963E+003, 1.1099322E+003, 2.2017392E+002, 1.3806231E+003, 3.4089187E-002
 2.6000201E+002, 1.5988853E+003, 1.0983566E+003, 2.0107480E+002, 1.3656399E+003, 3.3558559E-002
 2.6500064E+002, 1.5754282E+003, 1.0740459E+003, 2.0021629E+002, 1.3454762E+003, 3.3031770E-002
 2.7000031E+002, 1.5397719E+003, 1.0550894E+003, 1.9604928E+002, 1.3202392E+003, 3.2503705E-002
 2.7500455E+002, 1.5568605E+003, 1.0516531E+003, 2.0699366E+002, 1.3127100E+003, 3.1982650E-002
 2.8000555E+002, 1.5103762E+003, 1.0278981E+003, 1.9978869E+002, 1.2864928E+003, 3.1736134E-002
 2.8500211E+002, 1.5052338E+003, 1.0150332E+003, 2.0590227E+002, 1.2681092E+003, 3.1618050E-002
 2.9000488E+002, 1.5067741E+003, 1.0160697E+003, 2.1007988E+002, 1.2676480E+003, 3.1499926E-002
 2.9500458E+002, 1.4793630E+003, 1.0028942E+003, 1.9765072E+002, 1.2510824E+003, 3.1381856E-002
 3.0000098E+002, 1.4979872E+003, 1.0074637E+003, 2.0490929E+002, 1.2637418E+003, 3.1263011E-002
 3.0500198E+002, 1.4907261E+003, 1.0058714E+003, 2.0325784E+002, 1.2589381E+003, 3.1145988E-002
 3.1000601E+002, 1.4797181E+003, 9.8800969E+002, 2.1110678E+002, 1.2410594E+003, 3.1027332E-002
 3.1500845E+002, 1.4658232E+003, 9.8365076E+002, 1.9835016E+002, 1.2325954E+003, 3.0909581E-002
 3.2000183E+002, 1.4612469E+003, 9.7368500E+002, 2.1055337E+002, 1.2272716E+003, 3.0791676E-002
 3.2500656E+002, 1.4768293E+003, 9.7600416E+002, 2.1964790E+002, 1.2218118E+003, 3.0637333E-002
 3.3000562E+002, 1.4195277E+003, 9.5098320E+002, 2.0092882E+002, 1.1929127E+003, 3.0163387E-002
 3.3500711E+002, 1.4295334E+003, 9.5627196E+002, 2.0444382E+002, 1.1980076E+003, 2.9607996E-002
 3.4000845E+002, 1.3821624E+003, 9.3048430E+002, 1.9109027E+002, 1.1659080E+003, 2.9052031E-002
 3.4500204E+002, 1.3613506E+003, 9.2000767E+002, 1.8076439E+002, 1.1592742E+003, 2.8503996E-002
 3.5000922E+002, 1.3413196E+003, 8.8116191E+002, 2.0578555E+002, 1.1131762E+003, 2.7946607E-002
 3.5500336E+002, 1.3072453E+003, 8.7192999E+002, 1.8778676E+002, 1.0982725E+003, 2.7391312E-002
 3.6000168E+002, 1.2794140E+003, 8.4820178E+002, 1.8509754E+002, 1.0755901E+003, 2.6840834E-002
 3.6500708E+002, 1.2566079E+003, 8.1986783E+002, 1.9372119E+002, 1.0407971E+003, 2.6286470E-002
 3.7000717E+002, 1.2252528E+003, 8.1876513E+002, 1.6811586E+002, 1.0381388E+003, 2.5732909E-002
 3.7500635E+002, 1.2228447E+003, 8.0237637E+002, 1.8320301E+002, 1.0187708E+003, 2.5454976E-002
 3.8000363E+002, 1.2107224E+003, 7.8781519E+002, 1.8653286E+002, 1.0011448E+003, 2.5454976E-002
 3.8500159E+002, 1.2074408E+003, 7.8086026E+002, 1.9147392E+002, 9.9548299E+002, 2.5454976E-002
 3.9000839E+002, 1.2194260E+003, 7.8404211E+002, 2.0145662E+002, 9.9559999E+002, 2.5454976E-002
 3.9500302E+002, 1.2101928E+003, 7.9442365E+002, 1.8048068E+002, 1.0060138E+003, 2.5454976E-002
 4.0000577E+002, 1.2127180E+003, 7.8093191E+002, 1.9679025E+002, 9.9415851E+002, 2.5454976E-002
