s,s,s,s,C,C,C,C,C,C,C,C
 8.5001297E+001, 8.2521830E+001, 8.2521830E+001, 8.2521830E+001, 4.4183998E+002, 4.4094472E+002, 4.4111936E+002, 4.1725808E+002, 2.1227768E+002, 7.7322609E+001, 6.5766052E+001, 4.9263155E+001
 9.0005775E+001, 8.7515120E+001, 8.7515120E+001, 8.7515120E+001, 4.3613077E+002, 4.2825192E+002, 4.2403168E+002, 4.1368594E+002, 2.7837900E+002, 8.4022830E+001, 6.1725676E+001, 5.6698352E+001
 9.5007011E+001, 9.2527185E+001, 9.2527185E+001, 9.2527185E+001, 4.4361803E+002, 4.4199521E+002, 4.4607818E+002, 4.1224091E+002, 2.5816251E+002, 7.9697060E+001, 6.8309279E+001, 5.7538059E+001
 1.0000736E+002, 9.7517033E+001, 9.7517033E+001, 9.7517033E+001, 4.3978066E+002, 4.3454703E+002, 4.3033403E+002, 4.2228945E+002, 2.7610914E+002, 7.8882278E+001, 7.3771677E+001, 6.1468181E+001
 1.0500481E+002, 1.0249601E+002, 1.0249601E+002, 1.0249601E+002, 4.4099491E+002, 4.3604867E+002, 4.3528473E+002, 4.2880263E+002, 2.4939970E+002, 9.0710662E+001, 7.3313295E+001, 5.6956465E+001
 1.1000627E+002, 1.0750784E+002, 1.0750784E+002, 1.0750784E+002, 4.6826749E+002, 4.6584543E+002, 4.6209759E+002, 4.5405262E+002, 3.1790430E+002, 9.5061240E+001, 8.2750473E+001, 6.3437771E+001
 1.1500819E+002, 1.1253719E+002, 1.1253719E+002, 1.1253719E+002, 4.9635658E+002, 4.8715385E+002, 4.7913721E+002, 4.3448421E+002, 2.6917278E+002, 9.6378288E+001, 8.1207409E+001, 6.4185583E+001
 1.2000089E+002, 1.1751741E+002, 1.1751741E+002, 1.1751741E+002, 4.8137994E+002, 4.7611372E+002, 4.7149303E+002, 4.3991268E+002, 2.4546002E+002, 9.6442568E+001, 7.8199357E+001, 6.6279897E+001
 1.2500937E+002, 1.2248704E+002, 1.2248704E+002, 1.2248704E+002, 4.8805486E+002, 4.8279787E+002, 4.7415277E+002, 4.6532841E+002, 2.8157364E+002, 1.0756661E+002, 8.7745269E+001, 7.3985995E+001
 1.3000378E+002, 1.2752312E+002, 1.2752312E+002, 1.2752312E+002, 4.8100899E+002, 4.7854405E+002, 4.7665211E+002, 4.4703712E+002, 2.5395763E+002, 1.1600307E+002, 8.3972702E+001, 6.7296368E+001
 1.3500227E+002, 1.3248923E+002, 1.3248923E+002, 1.3248923E+002, 4.9195420E+002, 4.8612874E+002, 4.8258392E+002, 4.6190168E+002, 3.1579958E+002, 1.1618229E+002, 9.0309798E+001, 7.2472995E+001
 1.4000409E+002, 1.3750110E+002, 1.3750110E+002, 1.3750110E+002, 5.0052520E+002, 4.9297617E+002, 4.9046732E+002, 4.8078717E+002, 2.9350835E+002, 1.1903661E+002, 9.3725371E+001, 7.0885107E+001
 1.4500883E+002, 1.4251863E+002, 1.4251863E+002, 1.4251863E+002, 5.0703343E+002, 5.0286548E+002, 4.9674944E+002, 4.8917426E+002, 3.1730853E+002, 1.1857805E+002, 9.7045158E+001, 7.2264583E+001
 1.5000751E+002, 1.4749922E+002, 1.4749922E+002, 1.4749922E+002, 5.4005491E+002, 5.3009869E+002, 5.2136209E+002, 4.8870931E+002, 3.3969714E+002, 1.2712297E+002, 1.0555733E+002, 7.5738756E+001
 1.5500841E+002, 1.5252743E+002, 1.5252743E+002, 1.5252743E+002, 5.3812268E+002, 5.3316655E+002, 5.2471168E+002, 4.8811910E+002, 3.0235579E+002, 1.2982749E+002, 1.0087532E+002, 8.0743786E+001
 1.6000391E+002, 1.5749424E+002, 1.5749424E+002, 1.5749424E+002, 5.4198737E+002, 5.3352842E+002, 5.2935825E+002, 5.1801875E+002, 2.8502308E+002, 1.4663773E+002, 1.0728191E+002, 8.4202755E+001
 1.6500151E+002, 1.6250785E+002, 1.6250785E+002, 1.6250785E+002, 5.6188916E+002, 5.5767378E+002, 5.5028328E+002, 5.1640677E+002, 2.8603980E+002, 1.5205225E+002, 1.1014992E+002, 8.0595364E+001
 1.7000833E+002, 1.6747578E+002, 1.6747578E+002, 1.6747578E+002, 5.9888410E+002, 5.9632214E+002, 5.7770008E+002, 5.1622567E+002, 2.8346780E+002, 1.4666174E+002, 1.1410855E+002, 9.3770526E+001
