s,kW,kW,kW,kW,kg/s
FDS_HRR_Time,HRR,RAD_LOSS,CONV_LOSS,COND_LOSS,BURN_RATE
 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 5.0056024E+000, 2.0992400E+002, 7.5455624E+001,-3.1959319E-001, 8.0747389E+001, 4.4238604E-003
 1.0002661E+001, 4.6789847E+002, 1.8335482E+002,-2.2543036E+000, 2.2735664E+002, 1.0167883E-002
 1.5008999E+001, 7.6637878E+002, 3.2494981E+002,-4.0640566E+000, 4.1329827E+002, 1.6615571E-002
 2.0004665E+001, 1.0727595E+003, 4.9254280E+002,-5.2800684E+000, 6.2963146E+002, 2.3240160E-002
 2.5008591E+001, 1.3761955E+003, 6.7819208E+002,-5.2622687E+000, 8.5605585E+002, 2.9839590E-002
 3.0001972E+001, 1.6786761E+003, 8.8309798E+002, 2.0391263E+000, 1.1064286E+003, 3.6484350E-002
 3.5004517E+001, 1.9416367E+003, 1.0829744E+003, 2.2872863E+001, 1.3508077E+003, 4.1309897E-002
 4.0009022E+001, 2.0747048E+003, 1.1971869E+003, 3.9166808E+001, 1.4901828E+003, 4.4275480E-002
 4.5006950E+001, 2.1693807E+003, 1.3276626E+003, 6.4839878E+001, 1.6388168E+003, 4.7254650E-002
 5.0007092E+001, 2.3347015E+003, 1.4633075E+003, 8.1644760E+001, 1.7993358E+003, 5.0248859E-002
 5.5009197E+001, 2.4558566E+003, 1.5911606E+003, 1.1084358E+002, 1.9401610E+003, 5.3219061E-002
 6.0000137E+001, 2.5433399E+003, 1.6895187E+003, 1.2263959E+002, 2.0508720E+003, 5.6196074E-002
 6.5006149E+001, 2.6654100E+003, 1.7809102E+003, 1.5472775E+002, 2.1617147E+003, 5.7130358E-002
 7.0000580E+001, 2.6894019E+003, 1.8508249E+003, 1.6906268E+002, 2.2371167E+003, 5.6021279E-002
 7.5009933E+001, 2.5639545E+003, 1.7815201E+003, 1.8134270E+002, 2.1611735E+003, 5.4913586E-002
 8.0005280E+001, 2.4961691E+003, 1.7708948E+003, 1.9299217E+002, 2.1541799E+003, 5.3808041E-002
 8.5000458E+001, 2.4821005E+003, 1.7510031E+003, 2.1370023E+002, 2.1251010E+003, 5.2698608E-002
 9.0010437E+001, 2.4474528E+003, 1.7382109E+003, 2.0858071E+002, 2.1155905E+003, 5.1594125E-002
 9.5006279E+001, 2.3057330E+003, 1.6502320E+003, 2.1721594E+002, 2.0182583E+003, 5.0487532E-002
 1.0000200E+002, 2.3974186E+003, 1.6944002E+003, 2.2191976E+002, 2.0542475E+003, 4.9376435E-002
 1.0500617E+002, 2.3176364E+003, 1.6618356E+003, 2.2775262E+002, 2.0240423E+003, 4.8268040E-002
 1.1000598E+002, 2.2950063E+003, 1.6382564E+003, 2.3364276E+002, 1.9887249E+003, 4.7160720E-002
 1.1500648E+002, 2.2225880E+003, 1.5914694E+003, 2.3100400E+002, 1.9314154E+003, 4.6058829E-002
 1.2000912E+002, 2.1165341E+003, 1.5076879E+003, 2.2867109E+002, 1.8474038E+003, 4.4948803E-002
 1.2500333E+002, 2.1531879E+003, 1.5171931E+003, 2.2804210E+002, 1.8571425E+003, 4.3844499E-002
 1.3000056E+002, 2.0822303E+003, 1.4548411E+003, 2.3466132E+002, 1.7847995E+003, 4.2721041E-002
 1.3500369E+002, 1.9923961E+003, 1.4315985E+003, 2.2425929E+002, 1.7650794E+003, 4.1625393E-002
 1.4000772E+002, 1.9399353E+003, 1.3796523E+003, 2.2445423E+002, 1.6879563E+003, 4.0518585E-002
 1.4500482E+002, 1.9340774E+003, 1.3604371E+003, 2.1408347E+002, 1.6732757E+003, 3.9409122E-002
 1.5000555E+002, 1.8541366E+003, 1.3101775E+003, 2.1727130E+002, 1.6229427E+003, 3.8297103E-002
 1.5500764E+002, 1.7888132E+003, 1.2619561E+003, 2.1364059E+002, 1.5646032E+003, 3.7191159E-002
 1.6000400E+002, 1.7804591E+003, 1.2440777E+003, 2.0712247E+002, 1.5334492E+003, 3.6079565E-002
 1.6500848E+002, 1.6747237E+003, 1.1776030E+003, 2.0653395E+002, 1.4678372E+003, 3.4976082E-002
