s,s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,mol/mol,mol/mol,C,C,mol/mol,mol/mol,C,C,mol/mol,mol/mol,C,C,mol/mol,mol/mol,C,C,mol/mol,mol/mol
 2.6501483E+002, 2.6247543E+002, 3.5613942E+002, 3.2532273E+002, 3.1112561E+002, 2.9789343E+002, 2.8308890E+002, 2.5994074E+002, 2.2220848E+002, 1.7227141E+002, 1.0815804E+002, 8.7171234E+001, 8.0088860E+001, 7.8469931E+001, 7.5022598E+001, 6.8966465E+001, 6.1564984E+001, 5.2864201E+001, 1.5012874E+002, 1.3343228E+002, 1.3008054E+002, 1.2840815E+002, 1.2546419E+002, 1.2248686E+002, 1.2037983E+002, 1.1195018E+002, 7.9477763E+001, 7.1457813E+001, 6.8683947E+001, 6.3959685E+001, 6.0923994E+001, 5.6854483E+001, 4.7816563E+001, 4.1432520E+001, 3.0278733E+002, 3.0201093E+002, 7.4236633E-004, 7.7981128E-002, 7.9254644E+001, 7.8752724E+001, 5.2176323E-004, 5.4808097E-002, 1.2827858E+002, 1.2804535E+002, 6.1063305E-004, 6.4143338E-002, 6.6869771E+001, 6.6370393E+001, 4.8036178E-004, 5.0459123E-002, 1.9602157E+002, 1.9307851E+002, 6.5832595E-004, 6.9153191E-002
 2.7001343E+002, 2.6755152E+002, 3.6736261E+002, 3.0478702E+002, 2.9973242E+002, 2.9038650E+002, 2.6779441E+002, 2.4173606E+002, 2.2216291E+002, 1.8865720E+002, 1.0298565E+002, 8.8082626E+001, 7.9996870E+001, 7.9528854E+001, 7.6632823E+001, 7.0690274E+001, 6.1432354E+001, 5.1104864E+001, 1.6690067E+002, 1.4262307E+002, 1.3163440E+002, 1.2809537E+002, 1.2602099E+002, 1.2501589E+002, 1.2213741E+002, 1.1501004E+002, 8.3620247E+001, 7.0881449E+001, 6.6176485E+001, 6.2126759E+001, 5.9938992E+001, 5.5947565E+001, 4.9132436E+001, 4.2056382E+001, 2.9519587E+002, 2.9458853E+002, 7.2242327E-004, 7.5886230E-002, 8.0160867E+001, 7.9694924E+001, 5.2756210E-004, 5.5417233E-002, 1.2753763E+002, 1.2790618E+002, 6.4124461E-004, 6.7358899E-002, 6.4256984E+001, 6.3832230E+001, 4.7589357E-004, 4.9989764E-002, 1.8565832E+002, 1.8299834E+002, 6.6054417E-004, 6.9386202E-002
 2.7500891E+002, 2.7249837E+002, 3.9804785E+002, 3.1353022E+002, 3.0604113E+002, 2.9628903E+002, 2.7509053E+002, 2.5564529E+002, 2.1374880E+002, 1.7629590E+002, 1.0322435E+002, 8.4974375E+001, 7.8710300E+001, 7.9915175E+001, 7.7723305E+001, 7.0007235E+001, 6.2402787E+001, 5.4025564E+001, 1.6241727E+002, 1.5467487E+002, 1.4057160E+002, 1.3394643E+002, 1.3510663E+002, 1.3185887E+002, 1.2274675E+002, 1.1844954E+002, 8.1578394E+001, 7.1007775E+001, 6.7619577E+001, 6.5268511E+001, 6.1827192E+001, 5.7906806E+001, 5.0154496E+001, 4.2408179E+001, 2.9997189E+002, 2.9987576E+002, 7.3349892E-004, 7.7049661E-002, 7.9131425E+001, 7.8701149E+001, 5.2733323E-004, 5.5393192E-002, 1.3342916E+002, 1.3426217E+002, 5.6747074E-004, 5.9609396E-002, 6.6581650E+001, 6.6076312E+001, 4.8798432E-004, 5.1259825E-002, 1.7421901E+002, 1.7270883E+002, 6.5377191E-004, 6.8674816E-002
 2.8001843E+002, 2.7749783E+002, 4.0428696E+002, 3.2119234E+002, 3.1419837E+002, 3.0306492E+002, 2.8666841E+002, 2.4107301E+002, 2.2135459E+002, 1.7242176E+002, 9.8327938E+001, 8.6218560E+001, 8.0536694E+001, 7.9565035E+001, 7.7507288E+001, 6.7912992E+001, 6.2106217E+001, 5.2554900E+001, 1.6053003E+002, 1.4092439E+002, 1.4372954E+002, 1.3574399E+002, 1.2960568E+002, 1.2525565E+002, 1.1872845E+002, 1.1557005E+002, 8.1804839E+001, 7.2258454E+001, 6.7531014E+001, 6.4490873E+001, 6.2475765E+001, 5.8239769E+001, 5.0906733E+001, 4.2695746E+001, 3.0833250E+002, 3.0788353E+002, 7.3538818E-004, 7.7248116E-002, 8.0707826E+001, 8.0179493E+001, 5.3853216E-004, 5.6569572E-002, 1.3710853E+002, 1.3704100E+002, 5.4588927E-004, 5.7342392E-002, 6.5965868E+001, 6.5491576E+001, 4.9259524E-004, 5.1744175E-002, 1.6720547E+002, 1.6526044E+002, 6.3009899E-004, 6.6188118E-002
 2.8501608E+002, 2.8252271E+002, 3.9404787E+002, 3.3687847E+002, 3.2794765E+002, 3.1238353E+002, 2.8748103E+002, 2.5680796E+002, 2.2909329E+002, 1.7535651E+002, 9.9301032E+001, 8.5239770E+001, 7.9389640E+001, 7.8293855E+001, 7.5649476E+001, 7.0627599E+001, 6.3402597E+001, 5.5696022E+001, 1.4920569E+002, 1.5151303E+002, 1.4763297E+002, 1.4577464E+002, 1.3595690E+002, 1.2756469E+002, 1.1703474E+002, 1.0344913E+002, 8.4336030E+001, 6.9664067E+001, 6.6234175E+001, 6.4043621E+001, 6.1636450E+001, 5.8642667E+001, 5.1205666E+001, 4.4649447E+001, 3.2412225E+002, 3.2193304E+002, 7.6923259E-004, 8.0803268E-002, 7.9503090E+001, 7.8981090E+001, 5.4022826E-004, 5.6747737E-002, 1.4645020E+002, 1.4573163E+002, 5.8841978E-004, 6.1809968E-002, 6.4977221E+001, 6.4606614E+001, 4.9764851E-004, 5.2274990E-002, 1.6474842E+002, 1.6319882E+002, 6.1098683E-004, 6.4180501E-002
 2.9000137E+002, 2.8760938E+002, 3.5629485E+002, 3.3976817E+002, 3.2806062E+002, 3.1358414E+002, 2.9208350E+002, 2.7005145E+002, 2.3911958E+002, 1.7613099E+002, 9.7358434E+001, 8.2359920E+001, 7.9794192E+001, 7.7803784E+001, 7.4801658E+001, 6.9239960E+001, 6.2533468E+001, 5.3661567E+001, 1.5482421E+002, 1.5029600E+002, 1.4765828E+002, 1.4278710E+002, 1.4114324E+002, 1.2749743E+002, 1.1966059E+002, 1.0590875E+002, 7.8813261E+001, 6.9300228E+001, 6.7467049E+001, 6.3603167E+001, 6.2207604E+001, 5.8727396E+001, 5.2699170E+001, 4.5561258E+001, 3.2207027E+002, 3.1991195E+002, 7.5475706E-004, 7.9282701E-002, 7.9198181E+001, 7.8673789E+001, 5.3996325E-004, 5.6719900E-002, 1.4849060E+002, 1.4940116E+002, 5.6253309E-004, 5.9090726E-002, 6.5037121E+001, 6.4645923E+001, 5.0397462E-004, 5.2939510E-002, 1.8078381E+002, 1.7836647E+002, 6.4932017E-004, 6.8207188E-002
 2.9501343E+002, 2.9249011E+002, 3.5788449E+002, 3.0973896E+002, 3.1011200E+002, 3.0326367E+002, 2.8774999E+002, 2.6388107E+002, 2.4116023E+002, 1.9696654E+002, 9.8710316E+001, 8.2240430E+001, 7.9216505E+001, 7.8333044E+001, 7.5872624E+001, 7.0440266E+001, 6.2690983E+001, 5.4323563E+001, 1.7587912E+002, 1.6655331E+002, 1.5480458E+002, 1.4090565E+002, 1.2888080E+002, 1.2114803E+002, 1.1111386E+002, 1.0060034E+002, 8.0541444E+001, 6.9252209E+001, 6.7841849E+001, 6.3571093E+001, 6.1986948E+001, 5.8222859E+001, 5.1174134E+001, 4.3278239E+001, 3.0862060E+002, 3.0708172E+002, 7.3454051E-004, 7.7159073E-002, 7.9129200E+001, 7.8599181E+001, 5.4101366E-004, 5.6830239E-002, 1.4510433E+002, 1.4572788E+002, 5.7935374E-004, 6.0857634E-002, 6.4857999E+001, 6.4496651E+001, 5.0801366E-004, 5.3363787E-002, 1.8900585E+002, 1.8660777E+002, 6.5580406E-004, 6.8888282E-002
 3.0000305E+002, 2.9752296E+002, 3.9905993E+002, 3.0925353E+002, 2.8804602E+002, 2.7199459E+002, 2.6549329E+002, 2.4963960E+002, 2.2001992E+002, 1.8210056E+002, 9.7500972E+001, 8.0771115E+001, 7.6445011E+001, 7.6498032E+001, 7.4379244E+001, 6.7507371E+001, 6.3001490E+001, 5.5417419E+001, 1.6903862E+002, 1.6356591E+002, 1.4847477E+002, 1.4489320E+002, 1.3440932E+002, 1.3130612E+002, 1.3505494E+002, 1.1952298E+002, 7.6973299E+001, 6.7354888E+001, 6.5298132E+001, 6.2174149E+001, 6.0811707E+001, 5.6655449E+001, 5.2351524E+001, 4.6862716E+001, 2.7612862E+002, 2.7779276E+002, 6.8678985E-004, 7.2143153E-002, 7.6892389E+001, 7.6430508E+001, 5.4173332E-004, 5.6905835E-002, 1.4775796E+002, 1.4747526E+002, 5.8312752E-004, 6.1254048E-002, 6.3622428E+001, 6.3266348E+001, 5.0781727E-004, 5.3343157E-002, 1.8412091E+002, 1.8203956E+002, 6.4709796E-004, 6.7973758E-002
 3.0500101E+002, 3.0249029E+002, 4.5226959E+002, 3.2402322E+002, 3.0527362E+002, 2.8911176E+002, 2.6923271E+002, 2.2911001E+002, 1.9439013E+002, 1.7194658E+002, 9.5097892E+001, 8.1671274E+001, 7.6421946E+001, 7.5030695E+001, 7.4129591E+001, 6.6694469E+001, 6.2880590E+001, 5.5463572E+001, 1.6201915E+002, 1.5996634E+002, 1.5439743E+002, 1.5228227E+002, 1.4369723E+002, 1.3876279E+002, 1.2649540E+002, 1.1205450E+002, 7.7559096E+001, 6.9169591E+001, 6.6165747E+001, 6.3565526E+001, 6.1585549E+001, 5.7636707E+001, 5.3990654E+001, 4.8446708E+001, 2.9194061E+002, 2.9443804E+002, 7.5565060E-004, 7.9376561E-002, 7.5328664E+001, 7.4863310E+001, 5.4101661E-004, 5.6830549E-002, 1.5309691E+002, 1.5336011E+002, 5.5664424E-004, 5.8472138E-002, 6.4881844E+001, 6.4478434E+001, 5.1716363E-004, 5.4324937E-002, 1.6220178E+002, 1.5984093E+002, 6.0744291E-004, 6.3808233E-002
 3.1000723E+002, 3.0751561E+002, 4.9386944E+002, 3.5697090E+002, 3.3149630E+002, 3.0103295E+002, 2.6712080E+002, 2.0224176E+002, 1.5855411E+002, 1.3839883E+002, 9.3071057E+001, 7.9839588E+001, 7.6658025E+001, 7.4163336E+001, 7.3341359E+001, 6.7884799E+001, 6.2784364E+001, 5.5376000E+001, 1.5763121E+002, 1.6108544E+002, 1.5302018E+002, 1.4874734E+002, 1.4294179E+002, 1.4014051E+002, 1.2793310E+002, 1.1160549E+002, 7.7897207E+001, 6.5600598E+001, 6.3898348E+001, 6.2239504E+001, 6.0590256E+001, 5.6785112E+001, 5.2763158E+001, 4.5920817E+001, 3.1073446E+002, 3.1183762E+002, 7.9961579E-004, 8.3994841E-002, 7.4936604E+001, 7.4530595E+001, 5.4626343E-004, 5.7381696E-002, 1.5159097E+002, 1.5104485E+002, 5.7621006E-004, 6.0527410E-002, 6.3101566E+001, 6.2687039E+001, 5.1192860E-004, 5.3775028E-002, 1.4405153E+002, 1.4241797E+002, 5.7155759E-004, 6.0038695E-002
 3.1501251E+002, 3.1249087E+002, 5.1670337E+002, 3.4805494E+002, 3.2777753E+002, 3.0737524E+002, 2.5657683E+002, 1.9152589E+002, 1.5386517E+002, 1.2747557E+002, 9.1466892E+001, 7.8418192E+001, 7.4550726E+001, 7.3876810E+001, 7.3074534E+001, 6.6575044E+001, 6.1345509E+001, 5.4179818E+001, 1.5104335E+002, 1.4430753E+002, 1.4165888E+002, 1.4036674E+002, 1.3927541E+002, 1.3888282E+002, 1.2976066E+002, 1.1783518E+002, 7.8158743E+001, 6.7092210E+001, 6.3690646E+001, 6.1551616E+001, 5.9529280E+001, 5.6714261E+001, 5.2165118E+001, 4.7855053E+001, 3.1122292E+002, 3.1291099E+002, 8.1833379E-004, 8.5961055E-002, 7.4877394E+001, 7.4485340E+001, 5.5072746E-004, 5.7850616E-002, 1.4155573E+002, 1.4069208E+002, 5.6462656E-004, 5.9310632E-002, 6.2463322E+001, 6.2058964E+001, 5.1291478E-004, 5.3878620E-002, 1.3690610E+002, 1.3598950E+002, 5.7040666E-004, 5.9917797E-002
 3.2000397E+002, 3.1752448E+002, 4.7302167E+002, 3.4331834E+002, 3.2322720E+002, 2.9661658E+002, 2.5434988E+002, 1.8946155E+002, 1.5657842E+002, 1.2459055E+002, 8.8542258E+001, 7.5918386E+001, 7.5244835E+001, 7.3984590E+001, 7.3136427E+001, 6.7680734E+001, 6.1506809E+001, 5.3810831E+001, 1.4968310E+002, 1.3815599E+002, 1.3458660E+002, 1.3091905E+002, 1.2949254E+002, 1.2718463E+002, 1.2285061E+002, 1.0512901E+002, 7.6679840E+001, 6.5816888E+001, 6.5089282E+001, 6.2231038E+001, 6.0646976E+001, 5.6819040E+001, 5.2886405E+001, 4.8700481E+001, 3.0891357E+002, 3.0858900E+002, 8.1185711E-004, 8.5280718E-002, 7.5178965E+001, 7.4646066E+001, 5.5220186E-004, 5.8005492E-002, 1.3352787E+002, 1.3270273E+002, 5.5502892E-004, 5.8302458E-002, 6.3164966E+001, 6.2806714E+001, 5.2356003E-004, 5.4996839E-002, 1.5603938E+002, 1.5480099E+002, 6.0739244E-004, 6.3802932E-002
 3.2500272E+002, 3.2255455E+002, 4.3470216E+002, 3.2766628E+002, 3.1816377E+002, 2.9758232E+002, 2.5664514E+002, 2.1426862E+002, 1.6394019E+002, 1.1866044E+002, 8.9693067E+001, 7.7226847E+001, 7.4467854E+001, 7.2818338E+001, 7.1336823E+001, 6.6051461E+001, 5.9703583E+001, 5.4660535E+001, 1.6434077E+002, 1.4535087E+002, 1.3689983E+002, 1.2973034E+002, 1.2806827E+002, 1.2790927E+002, 1.2578133E+002, 1.1578322E+002, 7.5690084E+001, 6.7763712E+001, 6.3975662E+001, 6.0771618E+001, 5.9497642E+001, 5.5706298E+001, 5.2042791E+001, 4.7698639E+001, 3.0929397E+002, 3.0787971E+002, 8.5455948E-004, 8.9766346E-002, 7.4060481E+001, 7.3567506E+001, 5.5333792E-004, 5.8124829E-002, 1.3133693E+002, 1.3092426E+002, 5.5582629E-004, 5.8386216E-002, 6.2051357E+001, 6.1698652E+001, 5.2546884E-004, 5.5197349E-002, 1.9596562E+002, 1.9733231E+002, 6.0031685E-004, 6.3059683E-002
 3.3000342E+002, 3.2750324E+002, 4.2861061E+002, 3.1739944E+002, 3.1090907E+002, 2.8709923E+002, 2.4345752E+002, 1.8448883E+002, 1.4277298E+002, 1.1567866E+002, 8.7759790E+001, 7.6346444E+001, 7.3353083E+001, 7.1870085E+001, 6.9444231E+001, 6.4887708E+001, 5.9196820E+001, 5.3822375E+001, 1.6073870E+002, 1.5582002E+002, 1.5546385E+002, 1.4506346E+002, 1.4385676E+002, 1.3774042E+002, 1.2892662E+002, 1.2460564E+002, 7.5549262E+001, 6.6159334E+001, 6.3418678E+001, 6.0304285E+001, 5.9204501E+001, 5.5906802E+001, 5.1443161E+001, 4.7505801E+001, 2.9809815E+002, 2.9723811E+002, 8.5491028E-004, 8.9803196E-002, 7.2778343E+001, 7.2324660E+001, 5.5539554E-004, 5.8340969E-002, 1.4701587E+002, 1.4700148E+002, 5.7520061E-004, 6.0421372E-002, 6.1711629E+001, 6.1372128E+001, 5.2848187E-004, 5.5513849E-002, 1.7843371E+002, 1.7611687E+002, 6.3322431E-004, 6.6516415E-002
 3.3500748E+002, 3.3250272E+002, 4.4568743E+002, 3.1829386E+002, 3.0228935E+002, 2.8072911E+002, 2.3011599E+002, 1.7447491E+002, 1.4481425E+002, 1.0931667E+002, 9.7585595E+001, 7.7436817E+001, 7.3119208E+001, 6.9628501E+001, 6.9019965E+001, 6.4372059E+001, 5.8705404E+001, 5.4041184E+001, 1.7631546E+002, 1.6652177E+002, 1.5364006E+002, 1.4805939E+002, 1.4067798E+002, 1.3455746E+002, 1.3124482E+002, 1.2291364E+002, 7.4864391E+001, 6.5433130E+001, 6.2459720E+001, 6.0708233E+001, 5.9080468E+001, 5.6936816E+001, 5.2029733E+001, 4.7625871E+001, 2.8996433E+002, 2.8949875E+002, 8.6247361E-004, 9.0597678E-002, 7.0912380E+001, 7.0589133E+001, 5.5402783E-004, 5.8197299E-002, 1.4817274E+002, 1.4851102E+002, 5.6306185E-004, 5.9146269E-002, 6.1740180E+001, 6.1422313E+001, 5.3478355E-004, 5.6175803E-002, 1.6013227E+002, 1.6030197E+002, 5.5033969E-004, 5.7809882E-002
 3.4001282E+002, 3.3749588E+002, 4.5680495E+002, 3.2220660E+002, 3.0280043E+002, 2.8226690E+002, 2.3632814E+002, 1.8205176E+002, 1.4201753E+002, 1.0120867E+002, 9.0093275E+001, 7.7081897E+001, 7.3883783E+001, 7.1099607E+001, 6.9977383E+001, 6.5539169E+001, 5.9039595E+001, 5.4440640E+001, 1.6049782E+002, 1.6299583E+002, 1.5821725E+002, 1.4571546E+002, 1.4242025E+002, 1.3762596E+002, 1.2892299E+002, 1.2026006E+002, 7.4303960E+001, 6.3160025E+001, 6.0872227E+001, 5.9373586E+001, 5.8548464E+001, 5.5354582E+001, 5.1361269E+001, 4.6807252E+001, 2.9350370E+002, 2.9284885E+002, 8.6772184E-004, 9.1148973E-002, 7.2515723E+001, 7.2135265E+001, 5.5728907E-004, 5.8539873E-002, 1.4810901E+002, 1.4763520E+002, 5.6712923E-004, 5.9573523E-002, 6.0273762E+001, 5.9939796E+001, 5.2974049E-004, 5.5646060E-002, 1.6035103E+002, 1.5806977E+002, 5.9395191E-004, 6.2391084E-002
 3.4501398E+002, 3.4255239E+002, 4.4220185E+002, 3.2112127E+002, 3.0167453E+002, 2.7968971E+002, 2.3379840E+002, 1.7900866E+002, 1.3358043E+002, 9.9207057E+001, 8.9543191E+001, 7.8283456E+001, 7.3109368E+001, 7.1031125E+001, 6.9286902E+001, 6.4475988E+001, 5.7846028E+001, 5.1915797E+001, 1.5670053E+002, 1.5663956E+002, 1.5118903E+002, 1.4598923E+002, 1.4164726E+002, 1.3657168E+002, 1.2230631E+002, 1.0983325E+002, 7.3763669E+001, 6.5133531E+001, 6.2735907E+001, 5.9241118E+001, 5.8370335E+001, 5.4555531E+001, 5.0095123E+001, 4.6628949E+001, 2.9155257E+002, 2.9126859E+002, 8.7082709E-004, 9.1475160E-002, 7.2771501E+001, 7.2346966E+001, 5.5920517E-004, 5.8741148E-002, 1.4976842E+002, 1.4894688E+002, 5.7459083E-004, 6.0357319E-002, 6.0574071E+001, 6.0271347E+001, 5.3491338E-004, 5.6189442E-002, 1.6869857E+002, 1.6651310E+002, 6.1954712E-004, 6.5079708E-002
 3.5000305E+002, 3.4749474E+002, 4.0752405E+002, 3.2405258E+002, 3.1079459E+002, 2.8024885E+002, 2.3619898E+002, 1.6849611E+002, 1.2402299E+002, 9.6770142E+001, 9.1962071E+001, 7.7751844E+001, 7.2598290E+001, 7.0509383E+001, 6.8620907E+001, 6.2795594E+001, 5.8116364E+001, 5.2676596E+001, 1.5835316E+002, 1.4682801E+002, 1.4294599E+002, 1.3426671E+002, 1.3391243E+002, 1.2830276E+002, 1.1963954E+002, 1.1081132E+002, 7.1697941E+001, 6.4269329E+001, 6.1537730E+001, 5.9838608E+001, 5.8370354E+001, 5.5040916E+001, 5.0036747E+001, 4.6783087E+001, 2.9553779E+002, 2.9453091E+002, 8.6571880E-004, 9.0938566E-002, 7.2227081E+001, 7.1862194E+001, 5.6119833E-004, 5.8950518E-002, 1.3695012E+002, 1.3613445E+002, 5.5819773E-004, 5.8635322E-002, 6.0429451E+001, 6.0092810E+001, 5.4022722E-004, 5.6747628E-002, 1.6368454E+002, 1.6183907E+002, 6.1612914E-004, 6.4720669E-002
 3.5501733E+002, 3.5257674E+002, 4.0028914E+002, 3.1368176E+002, 3.0773585E+002, 2.9239188E+002, 2.3917991E+002, 1.8156560E+002, 1.3229325E+002, 9.6290510E+001, 9.2263777E+001, 7.4813439E+001, 7.1755184E+001, 6.9865704E+001, 6.7634199E+001, 6.2788756E+001, 5.8704429E+001, 5.2871490E+001, 1.6066673E+002, 1.3871791E+002, 1.3223730E+002, 1.2974050E+002, 1.2710556E+002, 1.2431710E+002, 1.2037243E+002, 1.0981695E+002, 7.2413643E+001, 6.3051601E+001, 6.1167113E+001, 5.9278625E+001, 5.6864588E+001, 5.4478421E+001, 4.9826195E+001, 4.6415469E+001, 3.0082144E+002, 2.9946351E+002, 8.4204297E-004, 8.8451562E-002, 7.1076853E+001, 7.0763590E+001, 5.6527106E-004, 5.9378333E-002, 1.3111533E+002, 1.3033753E+002, 5.5470953E-004, 5.8268908E-002, 6.0733863E+001, 6.0381177E+001, 5.3866977E-004, 5.6584027E-002, 1.6882843E+002, 1.6650041E+002, 6.4025052E-004, 6.7254476E-002
 3.6000223E+002, 3.5749528E+002, 4.1526091E+002, 3.1600695E+002, 3.0529455E+002, 2.9592414E+002, 2.3835133E+002, 1.7267226E+002, 1.3017475E+002, 9.6027809E+001, 8.8895275E+001, 7.2995888E+001, 7.1618335E+001, 6.9045465E+001, 6.7565649E+001, 6.1758220E+001, 5.7716228E+001, 5.2247439E+001, 1.5788186E+002, 1.3208463E+002, 1.2636777E+002, 1.2404971E+002, 1.2386686E+002, 1.2249592E+002, 1.0863029E+002, 1.0276164E+002, 7.3594029E+001, 6.2673118E+001, 6.1016171E+001, 5.9303119E+001, 5.6665878E+001, 5.3780330E+001, 4.8979077E+001, 4.5541281E+001, 3.0093826E+002, 3.0010807E+002, 8.3059371E-004, 8.7248885E-002, 7.0222639E+001, 6.9914678E+001, 5.6739614E-004, 5.9601560E-002, 1.2562168E+002, 1.2491959E+002, 5.4399283E-004, 5.7143182E-002, 6.1304904E+001, 6.0873293E+001, 5.4103427E-004, 5.6832404E-002, 1.5761362E+002, 1.5585231E+002, 6.2076789E-004, 6.5207942E-002
 3.6500116E+002, 3.6248979E+002, 4.0143824E+002, 3.2060501E+002, 3.1168246E+002, 2.9673308E+002, 2.3594038E+002, 1.8337840E+002, 1.2690573E+002, 8.7430725E+001, 8.6553717E+001, 7.3228409E+001, 7.1012838E+001, 6.9721181E+001, 6.7797651E+001, 6.4564601E+001, 5.8905466E+001, 5.2383455E+001, 1.5012084E+002, 1.3298927E+002, 1.2809292E+002, 1.2513591E+002, 1.2237460E+002, 1.2047233E+002, 1.1844548E+002, 1.0452130E+002, 7.4823123E+001, 6.1974604E+001, 5.9165495E+001, 5.9053568E+001, 5.6700355E+001, 5.3232789E+001, 4.8239579E+001, 4.5065841E+001, 3.0705727E+002, 3.0512037E+002, 8.4818298E-004, 8.9096533E-002, 7.1024465E+001, 7.0649463E+001, 5.6782762E-004, 5.9646884E-002, 1.2714229E+002, 1.2633852E+002, 5.5607474E-004, 5.8412315E-002, 5.9691896E+001, 5.9312078E+001, 5.3689483E-004, 5.6397581E-002, 1.4082685E+002, 1.3973620E+002, 5.8278051E-004, 6.1217595E-002
 3.7000171E+002, 3.6743330E+002, 3.8795975E+002, 3.2394625E+002, 3.0602422E+002, 2.8846183E+002, 2.4279889E+002, 1.9561137E+002, 1.4660937E+002, 9.4833484E+001, 8.5721308E+001, 7.4654208E+001, 6.9706694E+001, 6.8869309E+001, 6.7244583E+001, 6.2102317E+001, 5.6187645E+001, 4.9812809E+001, 1.5762842E+002, 1.3322112E+002, 1.2592495E+002, 1.2449778E+002, 1.1947692E+002, 1.1792944E+002, 1.1157254E+002, 9.5191058E+001, 7.2870928E+001, 6.2756818E+001, 5.9133878E+001, 5.8114518E+001, 5.6584214E+001, 5.3308194E+001, 4.8661829E+001, 4.5065761E+001, 3.0140751E+002, 2.9975636E+002, 8.3485782E-004, 8.7696804E-002, 7.0351255E+001, 6.9999311E+001, 5.7004309E-004, 5.9879607E-002, 1.2656664E+002, 1.2583258E+002, 5.4654555E-004, 5.7411330E-002, 5.8902055E+001, 5.8553967E+001, 5.3763188E-004, 5.6475003E-002, 1.7070943E+002, 1.6890275E+002, 6.2634197E-004, 6.5793466E-002
 3.7501508E+002, 3.7253948E+002, 3.7992461E+002, 3.0831796E+002, 3.0060992E+002, 2.8649025E+002, 2.5878577E+002, 2.0544074E+002, 1.5512684E+002, 1.1797277E+002, 8.3868999E+001, 7.3711340E+001, 7.0080919E+001, 6.8665463E+001, 6.6637928E+001, 6.2721754E+001, 5.8004162E+001, 5.1221936E+001, 1.5924902E+002, 1.3549812E+002, 1.2895349E+002, 1.2610265E+002, 1.2346146E+002, 1.1860247E+002, 1.1417304E+002, 1.0394414E+002, 7.0646795E+001, 6.3600129E+001, 6.0071001E+001, 5.8122157E+001, 5.7413385E+001, 5.2291076E+001, 4.7858370E+001, 4.5029648E+001, 2.9455909E+002, 2.9297280E+002, 8.4257258E-004, 8.8507194E-002, 7.0241974E+001, 6.9883656E+001, 5.7262188E-004, 6.0150492E-002, 1.2732635E+002, 1.2674087E+002, 5.5191872E-004, 5.7975750E-002, 5.8936560E+001, 5.8637880E+001, 5.5030996E-004, 5.7806759E-002, 1.6280895E+002, 1.6351551E+002, 5.7589251E-004, 6.0494053E-002
 3.8000235E+002, 3.7762294E+002, 2.9167976E+002, 2.6831277E+002, 2.6002458E+002, 2.4520940E+002, 2.1622227E+002, 1.8000345E+002, 1.4303807E+002, 1.1172213E+002, 8.8854326E+001, 7.4677548E+001, 7.0035245E+001, 6.9072099E+001, 6.6919112E+001, 6.0292684E+001, 5.6125193E+001, 4.9569574E+001, 1.7266356E+002, 1.4408939E+002, 1.4438591E+002, 1.3750853E+002, 1.3216954E+002, 1.2682146E+002, 1.2045348E+002, 1.1242382E+002, 7.2202763E+001, 6.3582728E+001, 6.0326497E+001, 5.7915984E+001, 5.6829300E+001, 5.3310018E+001, 4.9189861E+001, 4.5537279E+001, 2.5185412E+002, 2.5211069E+002, 6.6724272E-004, 7.0089844E-002, 6.9287797E+001, 6.8948385E+001, 5.7001616E-004, 5.9876777E-002, 1.4032041E+002, 1.3966911E+002, 5.6707764E-004, 5.9568103E-002, 5.9204561E+001, 5.8921825E+001, 5.5440521E-004, 5.8236941E-002, 1.7728910E+002, 1.7676072E+002, 6.1981073E-004, 6.5107399E-002
 3.8501080E+002, 3.8236017E+002, 3.1294354E+002, 2.5964381E+002, 2.4270912E+002, 2.1827488E+002, 2.0689216E+002, 1.8713150E+002, 1.4361148E+002, 9.7639914E+001, 9.3055465E+001, 8.0968289E+001, 7.2130946E+001, 6.8308940E+001, 6.7432125E+001, 6.2615515E+001, 5.6262653E+001, 4.9946271E+001, 1.8222201E+002, 1.5569675E+002, 1.5143192E+002, 1.4915700E+002, 1.3704629E+002, 1.3167161E+002, 1.1917279E+002, 1.1182780E+002, 6.9805343E+001, 6.1395905E+001, 5.9627439E+001, 5.7043665E+001, 5.5327696E+001, 5.1992791E+001, 4.7934506E+001, 4.4164603E+001, 2.2458850E+002, 2.2592973E+002, 6.2308371E-004, 6.5451206E-002, 7.0219181E+001, 6.9922568E+001, 5.7282531E-004, 6.0171862E-002, 1.5230522E+002, 1.5138353E+002, 5.9017505E-004, 6.1994348E-002, 5.8701144E+001, 5.8415700E+001, 5.5368051E-004, 5.8160816E-002, 1.9419815E+002, 1.9285211E+002, 6.3390171E-004, 6.6587571E-002
