s,s,s,s,C,C,C,C,C,C,C,C
 8.5000465E+001, 8.2511280E+001, 8.2511280E+001, 8.2511280E+001, 5.4928772E+002, 5.4095222E+002, 5.2536329E+002, 5.0513456E+002, 3.3907262E+002, 1.1148722E+002, 9.1700041E+001, 7.6565910E+001
 9.0001205E+001, 8.7514905E+001, 8.7514905E+001, 8.7514905E+001, 5.4666581E+002, 5.4190535E+002, 5.3516114E+002, 5.1254797E+002, 2.9260482E+002, 1.1499852E+002, 8.7601302E+001, 7.3285161E+001
 9.5006050E+001, 9.2503549E+001, 9.2503549E+001, 9.2503549E+001, 5.6529014E+002, 5.5702152E+002, 5.4190393E+002, 5.2764376E+002, 3.5039025E+002, 1.1527294E+002, 9.5321485E+001, 7.3609154E+001
 1.0000916E+002, 9.7499123E+001, 9.7499123E+001, 9.7499123E+001, 5.6098500E+002, 5.5391730E+002, 5.4570026E+002, 4.9171913E+002, 3.1180604E+002, 1.3320984E+002, 9.5248519E+001, 7.2251287E+001
 1.0500496E+002, 1.0253404E+002, 1.0253404E+002, 1.0253404E+002, 6.1267815E+002, 5.9711043E+002, 5.8425113E+002, 5.3024498E+002, 3.1938475E+002, 1.3209068E+002, 1.0879198E+002, 9.2131851E+001
 1.1000558E+002, 1.0749368E+002, 1.0749368E+002, 1.0749368E+002, 5.8335967E+002, 5.7992868E+002, 5.6380762E+002, 5.1916285E+002, 3.3400568E+002, 1.2261155E+002, 1.0034342E+002, 8.8802237E+001
 1.1500777E+002, 1.1253848E+002, 1.1253848E+002, 1.1253848E+002, 5.8487118E+002, 5.7557229E+002, 5.6540927E+002, 5.2047082E+002, 3.0891515E+002, 1.3396363E+002, 9.8489493E+001, 7.9946532E+001
 1.2000152E+002, 1.1750995E+002, 1.1750995E+002, 1.1750995E+002, 6.0066996E+002, 5.9243980E+002, 5.8077859E+002, 5.1814369E+002, 3.3872402E+002, 1.5325723E+002, 1.1055979E+002, 8.9329782E+001
 1.2500602E+002, 1.2250686E+002, 1.2250686E+002, 1.2250686E+002, 6.1062500E+002, 6.0272339E+002, 5.8727510E+002, 5.2797686E+002, 3.6393437E+002, 1.5584217E+002, 1.2070595E+002, 8.7580498E+001
 1.3000612E+002, 1.2753111E+002, 1.2753111E+002, 1.2753111E+002, 5.9059258E+002, 5.7947814E+002, 5.6401730E+002, 5.2790141E+002, 3.5198689E+002, 1.3503829E+002, 1.1085254E+002, 9.2191057E+001
 1.3500740E+002, 1.3248762E+002, 1.3248762E+002, 1.3248762E+002, 5.6386009E+002, 5.5765320E+002, 5.5200219E+002, 5.0300632E+002, 3.6092032E+002, 1.6311037E+002, 1.2187211E+002, 9.1962452E+001
 1.4000044E+002, 1.3751263E+002, 1.3751263E+002, 1.3751263E+002, 6.2446987E+002, 6.1076720E+002, 5.8284595E+002, 5.2459504E+002, 4.0579215E+002, 1.7947522E+002, 1.2348111E+002, 9.3815931E+001
 1.4500105E+002, 1.4250424E+002, 1.4250424E+002, 1.4250424E+002, 6.6404643E+002, 6.4895776E+002, 6.2568591E+002, 5.3823635E+002, 3.4382859E+002, 1.6262966E+002, 1.2435348E+002, 1.0437585E+002
 1.5000227E+002, 1.4752039E+002, 1.4752039E+002, 1.4752039E+002, 6.9251782E+002, 6.8290578E+002, 6.5014249E+002, 5.4824247E+002, 3.2347271E+002, 1.7238644E+002, 1.3499644E+002, 1.0516931E+002
 1.5500279E+002, 1.5251131E+002, 1.5251131E+002, 1.5251131E+002, 6.8570724E+002, 6.7820218E+002, 6.5458744E+002, 5.7915211E+002, 3.3856497E+002, 1.8235997E+002, 1.3475450E+002, 1.0868560E+002
 1.6000404E+002, 1.5752080E+002, 1.5752080E+002, 1.5752080E+002, 7.1057359E+002, 6.9143119E+002, 6.5009628E+002, 5.2528783E+002, 3.5135525E+002, 1.7562750E+002, 1.3728311E+002, 1.1443721E+002
 1.6501047E+002, 1.6251195E+002, 1.6251195E+002, 1.6251195E+002, 7.7219104E+002, 7.4375896E+002, 6.9631494E+002, 5.8996939E+002, 3.5068833E+002, 1.8204343E+002, 1.4627640E+002, 1.2115309E+002
 1.7000475E+002, 1.6749997E+002, 1.6749997E+002, 1.6749997E+002, 6.8474780E+002, 6.7279447E+002, 6.4135822E+002, 5.5062087E+002, 3.4800298E+002, 1.8657154E+002, 1.3694305E+002, 1.1183525E+002
 1.7500781E+002, 1.7254643E+002, 1.7254643E+002, 1.7254643E+002, 6.7676560E+002, 6.6063209E+002, 6.4010033E+002, 5.5329771E+002, 3.4395691E+002, 1.8834148E+002, 1.4947910E+002, 1.1724962E+002
 1.8000648E+002, 1.7750620E+002, 1.7750620E+002, 1.7750620E+002, 7.0956742E+002, 6.9256679E+002, 6.6270469E+002, 5.8479529E+002, 3.5207311E+002, 1.8307841E+002, 1.4314067E+002, 1.2198577E+002
 1.8500667E+002, 1.8251211E+002, 1.8251211E+002, 1.8251211E+002, 6.4491128E+002, 6.3134784E+002, 6.1545656E+002, 5.6180959E+002, 3.3857784E+002, 1.7572213E+002, 1.4198020E+002, 1.0882342E+002
 1.9000545E+002, 1.8751261E+002, 1.8751261E+002, 1.8751261E+002, 7.1548283E+002, 7.0334472E+002, 6.6844508E+002, 5.1824303E+002, 3.4740797E+002, 2.1240237E+002, 1.5109219E+002, 1.0945799E+002
 1.9500090E+002, 1.9249995E+002, 1.9249995E+002, 1.9249995E+002, 6.8401680E+002, 6.7146998E+002, 6.3465895E+002, 5.3500900E+002, 3.4549252E+002, 1.8531655E+002, 1.4680639E+002, 1.1991192E+002
 2.0000569E+002, 1.9749579E+002, 1.9749579E+002, 1.9749579E+002, 6.5262802E+002, 6.3912512E+002, 6.1619180E+002, 5.4401841E+002, 3.4443171E+002, 1.8690450E+002, 1.3909863E+002, 1.0618460E+002
 2.0500789E+002, 2.0249416E+002, 2.0249416E+002, 2.0249416E+002, 6.4029774E+002, 6.3372084E+002, 6.1678546E+002, 5.6910931E+002, 3.3737698E+002, 1.9082452E+002, 1.3908045E+002, 1.1618634E+002
 2.1001030E+002, 2.0749647E+002, 2.0749647E+002, 2.0749647E+002, 6.6614427E+002, 6.5160413E+002, 6.1946853E+002, 5.4327824E+002, 3.4000675E+002, 2.0870678E+002, 1.4416849E+002, 1.1370881E+002
 2.1500510E+002, 2.1253220E+002, 2.1253220E+002, 2.1253220E+002, 6.6843382E+002, 6.5644289E+002, 6.3211816E+002, 5.4059445E+002, 3.3496241E+002, 1.8436878E+002, 1.4290558E+002, 1.0973327E+002
 2.2000537E+002, 2.1755062E+002, 2.1755062E+002, 2.1755062E+002, 6.2080461E+002, 6.1761935E+002, 6.0450075E+002, 5.4872035E+002, 3.3917538E+002, 1.7787169E+002, 1.4355716E+002, 1.1335302E+002
 2.2500667E+002, 2.2256201E+002, 2.2256201E+002, 2.2256201E+002, 6.3557161E+002, 6.1931211E+002, 6.1165670E+002, 5.4523303E+002, 3.2254795E+002, 1.8850448E+002, 1.4475854E+002, 1.1158554E+002
 2.3000417E+002, 2.2751060E+002, 2.2751060E+002, 2.2751060E+002, 6.1865237E+002, 6.0890661E+002, 5.9248264E+002, 5.2838555E+002, 3.4250264E+002, 1.9805287E+002, 1.4705898E+002, 1.1347878E+002
 2.3501035E+002, 2.3250713E+002, 2.3250713E+002, 2.3250713E+002, 6.0542231E+002, 5.9724223E+002, 5.9589407E+002, 5.6277080E+002, 3.3229473E+002, 2.0823474E+002, 1.4408392E+002, 1.0533885E+002
 2.4000961E+002, 2.3753216E+002, 2.3753216E+002, 2.3753216E+002, 6.1575761E+002, 6.0768880E+002, 6.0152924E+002, 5.7696064E+002, 3.3332992E+002, 1.8095532E+002, 1.3839336E+002, 1.1422311E+002
 2.4501080E+002, 2.4224805E+002, 2.4224805E+002, 2.4224805E+002, 6.0529563E+002, 5.9805531E+002, 5.7775204E+002, 4.9196779E+002, 2.9706445E+002, 1.8720472E+002, 1.2925126E+002, 1.0728908E+002
 2.5000941E+002, 2.4751910E+002, 2.4751910E+002, 2.4751910E+002, 4.8853581E+002, 4.6077335E+002, 3.7743672E+002, 3.2185762E+002, 2.6937123E+002, 1.2853316E+002, 1.0295211E+002, 8.7424104E+001
 2.5500804E+002, 2.5251772E+002, 2.5251772E+002, 2.5251772E+002, 4.1778307E+002, 3.8504804E+002, 3.3277919E+002, 2.7288070E+002, 2.0708811E+002, 1.3069998E+002, 9.5616643E+001, 7.5257363E+001
 2.6000665E+002, 2.5751634E+002, 2.5751634E+002, 2.5751634E+002, 3.7997174E+002, 3.3470961E+002, 3.0205952E+002, 2.5927460E+002, 1.9938704E+002, 1.2958630E+002, 9.2172697E+001, 7.9071864E+001
 2.6500528E+002, 2.6251496E+002, 2.6251496E+002, 2.6251496E+002, 3.5809522E+002, 3.2360567E+002, 2.8208085E+002, 2.5053474E+002, 1.8287908E+002, 1.1538939E+002, 8.3076478E+001, 7.5276365E+001
 2.7000391E+002, 2.6751358E+002, 2.6751358E+002, 2.6751358E+002, 3.2988984E+002, 2.9949857E+002, 2.7153770E+002, 2.3944550E+002, 1.8903023E+002, 1.0427070E+002, 8.2646362E+001, 7.2225785E+001
 2.7500970E+002, 2.7246425E+002, 2.7246425E+002, 2.7246425E+002, 3.1877553E+002, 2.8934023E+002, 2.5692985E+002, 2.2548435E+002, 1.8474518E+002, 1.0220239E+002, 7.2102430E+001, 6.6598827E+001
 2.8001373E+002, 2.7752161E+002, 2.7752161E+002, 2.7752161E+002, 2.9782825E+002, 2.6794694E+002, 2.4860841E+002, 2.1652204E+002, 1.6064444E+002, 9.7483210E+001, 7.2912673E+001, 6.3697662E+001
 2.8501773E+002, 2.8252563E+002, 2.8252563E+002, 2.8252563E+002, 2.9637022E+002, 2.6792658E+002, 2.3411677E+002, 2.0717129E+002, 1.6209711E+002, 9.4773939E+001, 6.8214678E+001, 6.2211411E+001
 2.9000198E+002, 2.8751975E+002, 2.8751975E+002, 2.8751975E+002, 2.8452522E+002, 2.5963290E+002, 2.3076456E+002, 2.0120389E+002, 1.5808565E+002, 8.8744732E+001, 7.0466314E+001, 5.9199172E+001
 2.9502026E+002, 2.9248253E+002, 2.9248253E+002, 2.9248253E+002, 2.7159884E+002, 2.5390469E+002, 2.2332813E+002, 1.9554560E+002, 1.4909282E+002, 8.0440360E+001, 6.1354866E+001, 5.5239774E+001
 3.0001602E+002, 2.9754825E+002, 2.9754825E+002, 2.9754825E+002, 2.6605515E+002, 2.4467007E+002, 2.2190150E+002, 1.9078884E+002, 1.4224695E+002, 7.9715612E+001, 6.2605787E+001, 5.5542025E+001
 3.0501126E+002, 3.0248919E+002, 3.0248919E+002, 3.0248919E+002, 2.6635656E+002, 2.3943979E+002, 2.1252318E+002, 1.8600308E+002, 1.3615680E+002, 8.5648049E+001, 6.4992034E+001, 5.5476006E+001
 3.1000375E+002, 3.0753736E+002, 3.0753736E+002, 3.0753736E+002, 2.5445115E+002, 2.3497073E+002, 2.0738516E+002, 1.7707365E+002, 1.3019956E+002, 7.8735969E+001, 6.4152904E+001, 5.3636614E+001
 3.1500531E+002, 3.1251583E+002, 3.1251583E+002, 3.1251583E+002, 2.4731892E+002, 2.3127529E+002, 2.0701239E+002, 1.7897261E+002, 1.3235116E+002, 8.1569255E+001, 6.6637265E+001, 5.5468269E+001
 3.2002103E+002, 3.1752899E+002, 3.1752899E+002, 3.1752899E+002, 2.4845871E+002, 2.2473847E+002, 2.0483435E+002, 1.7342252E+002, 1.2236758E+002, 7.3145204E+001, 6.0723429E+001, 5.4461115E+001
 3.2500333E+002, 3.2257759E+002, 3.2257759E+002, 3.2257759E+002, 2.3926951E+002, 2.2465885E+002, 2.0188679E+002, 1.7094078E+002, 1.2748387E+002, 6.6968547E+001, 5.8921098E+001, 5.0991798E+001
 3.3001523E+002, 3.2751119E+002, 3.2751119E+002, 3.2751119E+002, 2.3433630E+002, 2.1982988E+002, 1.9946323E+002, 1.6815406E+002, 1.1069845E+002, 7.4089783E+001, 6.0875700E+001, 5.1756508E+001
 3.3500858E+002, 3.3253268E+002, 3.3253268E+002, 3.3253268E+002, 2.3310256E+002, 2.1332944E+002, 1.9644652E+002, 1.6720182E+002, 1.1693358E+002, 7.1973094E+001, 6.1914437E+001, 5.2472380E+001
 3.4001859E+002, 3.3756627E+002, 3.3756627E+002, 3.3756627E+002, 2.3426064E+002, 2.1433422E+002, 1.9428741E+002, 1.6418037E+002, 9.5203023E+001, 6.5773251E+001, 5.7765695E+001, 5.1302526E+001
 3.4501938E+002, 3.4250475E+002, 3.4250475E+002, 3.4250475E+002, 2.2149269E+002, 2.0745959E+002, 1.8688183E+002, 1.6255425E+002, 1.1563246E+002, 6.4658864E+001, 5.5603196E+001, 4.9085726E+001
 3.5000412E+002, 3.4750455E+002, 3.4750455E+002, 3.4750455E+002, 2.1963690E+002, 2.0646032E+002, 1.8592528E+002, 1.6099926E+002, 1.1220553E+002, 7.1623328E+001, 5.6277154E+001, 4.7427452E+001
 3.5501691E+002, 3.5254517E+002, 3.5254517E+002, 3.5254517E+002, 2.2156156E+002, 2.0058614E+002, 1.8101877E+002, 1.5286305E+002, 1.0426048E+002, 6.6940964E+001, 5.8359271E+001, 4.9502906E+001
 3.6001392E+002, 3.5752492E+002, 3.5752492E+002, 3.5752492E+002, 2.1634222E+002, 1.9616881E+002, 1.7878500E+002, 1.5847245E+002, 9.5515680E+001, 6.5222934E+001, 5.4789439E+001, 4.6375450E+001
 3.6501462E+002, 3.6252753E+002, 3.6252753E+002, 3.6252753E+002, 2.1779442E+002, 1.9589934E+002, 1.7624966E+002, 1.5639327E+002, 1.0205205E+002, 6.1159901E+001, 5.4333979E+001, 4.7434726E+001
 3.7001849E+002, 3.6752762E+002, 3.6752762E+002, 3.6752762E+002, 2.1308396E+002, 1.8702613E+002, 1.7432667E+002, 1.6320117E+002, 7.9303993E+001, 5.9257607E+001, 5.4067006E+001, 4.8388574E+001
 3.7500098E+002, 3.7252671E+002, 3.7252671E+002, 3.7252671E+002, 2.0891870E+002, 1.8496904E+002, 1.7478227E+002, 1.5366212E+002, 9.0761311E+001, 5.6420738E+001, 5.0401390E+001, 4.4397512E+001
 3.8001791E+002, 3.7752175E+002, 3.7752175E+002, 3.7752175E+002, 2.0791394E+002, 1.9315431E+002, 1.7318533E+002, 1.4516930E+002, 9.5735575E+001, 5.5326012E+001, 4.8760389E+001, 4.3031490E+001
 3.8501721E+002, 3.8251787E+002, 3.8251787E+002, 3.8251787E+002, 2.0146297E+002, 1.8776027E+002, 1.7046382E+002, 1.4269158E+002, 1.0013192E+002, 5.6669012E+001, 5.1438360E+001, 4.5377857E+001
 3.9000394E+002, 3.8753546E+002, 3.8753546E+002, 3.8753546E+002, 2.0573138E+002, 1.8889913E+002, 1.6625620E+002, 1.4570066E+002, 9.0077746E+001, 6.0242849E+001, 5.2355496E+001, 4.7040943E+001
 3.9500223E+002, 3.9247359E+002, 3.9247359E+002, 3.9247359E+002, 2.0330503E+002, 1.8006482E+002, 1.6414320E+002, 1.4502214E+002, 8.4137944E+001, 5.8083494E+001, 5.1278875E+001, 4.6616488E+001
 4.0000467E+002, 3.9751466E+002, 3.9751466E+002, 3.9751466E+002, 2.0232419E+002, 1.8388312E+002, 1.6697660E+002, 1.4678375E+002, 6.1983863E+001, 5.2808565E+001, 5.0159795E+001, 4.3794953E+001
