s,kW,kW,kW,kW,kg/s
 1.7000319E+002, 1.4032587E+003, 8.1170267E+002, 1.2736819E+002, 1.1108762E+003, 2.9889517E-002
 1.7500555E+002, 1.4141671E+003, 8.3303613E+002, 1.3750393E+002, 1.1451616E+003, 3.0645088E-002
 1.8000790E+002, 1.4293359E+003, 8.4662765E+002, 1.4415384E+002, 1.1574482E+003, 3.1650034E-002
 1.8501027E+002, 1.4826535E+003, 8.7281788E+002, 1.4247099E+002, 1.1915541E+003, 3.2655286E-002
 1.9000331E+002, 1.4805416E+003, 8.6626052E+002, 1.6381207E+002, 1.1796946E+003, 3.3657202E-002
 1.9502145E+002, 1.6359141E+003, 9.3028950E+002, 1.7751987E+002, 1.2470273E+003, 3.4665077E-002
 2.0000078E+002, 1.5859782E+003, 9.3183302E+002, 1.9798099E+002, 1.2593068E+003, 3.5677697E-002
 2.0501506E+002, 1.6687369E+003, 9.5569867E+002, 2.1092865E+002, 1.2796497E+003, 3.6420654E-002
 2.1001527E+002, 1.7279155E+003, 9.9179609E+002, 2.2434467E+002, 1.3305187E+003, 3.6919759E-002
 2.1500150E+002, 1.6698500E+003, 9.6001525E+002, 2.2985052E+002, 1.2836152E+003, 3.7425666E-002
 2.2001117E+002, 1.8365673E+003, 1.0413268E+003, 2.7371382E+002, 1.3708104E+003, 3.7933179E-002
 2.2500475E+002, 1.7873321E+003, 1.0421570E+003, 2.4647329E+002, 1.3792142E+003, 3.8343815E-002
 2.3000348E+002, 1.8459530E+003, 1.0905789E+003, 2.6160891E+002, 1.4542357E+003, 3.8674741E-002
 2.3501637E+002, 1.8591037E+003, 1.0913557E+003, 2.6379178E+002, 1.4389648E+003, 3.9021116E-002
 2.4001779E+002, 1.8206067E+003, 1.0668310E+003, 2.6386543E+002, 1.4232771E+003, 3.9346269E-002
 2.4501381E+002, 1.8641747E+003, 1.0583818E+003, 3.2917418E+002, 1.3928723E+003, 3.9688167E-002
 2.5001852E+002, 1.7588920E+003, 1.0420617E+003, 2.7916751E+002, 1.3953503E+003, 4.0017448E-002
 2.5501372E+002, 2.0009435E+003, 1.1300855E+003, 3.2660974E+002, 1.4769591E+003, 4.0185598E-002
 2.6000278E+002, 1.9504970E+003, 1.1251023E+003, 3.0451823E+002, 1.4813501E+003, 4.0185598E-002
 2.6500668E+002, 1.8878687E+003, 1.1155725E+003, 2.9417914E+002, 1.4780653E+003, 4.0185598E-002
 2.7000964E+002, 1.7861610E+003, 1.0744081E+003, 3.3148667E+002, 1.4390306E+003, 4.0185598E-002
 2.7500705E+002, 1.9808218E+003, 1.1108955E+003, 3.2835931E+002, 1.4495026E+003, 4.0185598E-002
 2.8000519E+002, 1.8822770E+003, 1.1073733E+003, 3.1053581E+002, 1.4614384E+003, 4.0185598E-002
 2.8501166E+002, 1.9663053E+003, 1.1505445E+003, 3.5168748E+002, 1.5160445E+003, 4.0185598E-002
 2.9000177E+002, 1.8733549E+003, 1.0942018E+003, 3.3131082E+002, 1.4420152E+003, 4.0185598E-002
 2.9501190E+002, 1.8513403E+003, 1.0889363E+003, 3.4628314E+002, 1.4402077E+003, 4.0185598E-002
 3.0001910E+002, 1.8591668E+003, 1.0868931E+003, 3.3861763E+002, 1.4385116E+003, 4.0185598E-002
 3.0500418E+002, 1.9683146E+003, 1.1204593E+003, 3.8012213E+002, 1.4637009E+003, 3.9976812E-002
 3.1000406E+002, 1.7826799E+003, 1.0665083E+003, 3.0694265E+002, 1.4135455E+003, 3.9582386E-002
 3.1500946E+002, 1.9308317E+003, 1.0929127E+003, 3.8738026E+002, 1.4200675E+003, 3.9171729E-002
 3.2001746E+002, 1.8229848E+003, 1.0657617E+003, 3.0399297E+002, 1.4141152E+003, 3.8775860E-002
 3.2501895E+002, 1.9487965E+003, 1.1168861E+003, 3.7900925E+002, 1.4518364E+003, 3.8369808E-002
 3.3001273E+002, 1.7659972E+003, 1.0854012E+003, 3.3831795E+002, 1.4446579E+003, 3.7976589E-002
 3.3500113E+002, 1.8265677E+003, 1.0661600E+003, 3.4446909E+002, 1.3993292E+003, 3.7562955E-002
 3.4000787E+002, 1.7447223E+003, 1.0479616E+003, 3.0622189E+002, 1.3991804E+003, 3.7171941E-002
 3.4501193E+002, 1.8203041E+003, 1.0639887E+003, 3.1093472E+002, 1.3960477E+003, 3.6773135E-002
 3.5002231E+002, 1.6169356E+003, 9.8828104E+002, 2.9628532E+002, 1.3248387E+003, 3.6366649E-002
 3.5501883E+002, 1.7973915E+003, 1.0546530E+003, 3.2368142E+002, 1.3870607E+003, 3.5826001E-002
 3.6000931E+002, 1.6434415E+003, 9.5965449E+002, 3.4980901E+002, 1.2668522E+003, 3.5164379E-002
 3.6501855E+002, 1.6851169E+003, 9.8631670E+002, 3.0239232E+002, 1.3102074E+003, 3.4485767E-002
 3.7001273E+002, 1.7828750E+003, 1.0289987E+003, 3.6896833E+002, 1.3462157E+003, 3.3829191E-002
 3.7500409E+002, 1.4615357E+003, 8.9093690E+002, 2.4950630E+002, 1.2055971E+003, 3.3149596E-002
 3.8000238E+002, 1.6896368E+003, 9.7165573E+002, 2.9445836E+002, 1.2913897E+003, 3.2492019E-002
 3.8501120E+002, 1.4731446E+003, 8.9414272E+002, 2.6444614E+002, 1.2106012E+003, 3.1896569E-002
 3.9000592E+002, 1.5450320E+003, 9.0945235E+002, 2.9227710E+002, 1.2236002E+003, 3.1391177E-002
 3.9500616E+002, 1.5257221E+003, 9.0530933E+002, 2.7380455E+002, 1.2101791E+003, 3.0900322E-002
 4.0000641E+002, 1.4211072E+003, 8.6194146E+002, 2.5428009E+002, 1.1683620E+003, 3.0385969E-002
 4.0500665E+002, 1.4978577E+003, 8.7349713E+002, 2.6348240E+002, 1.1755862E+003, 2.9844935E-002
 4.1001901E+002, 1.4666303E+003, 8.7596417E+002, 2.5464464E+002, 1.1741077E+003, 2.9231633E-002
 4.1500391E+002, 1.3371155E+003, 8.2360915E+002, 2.2197348E+002, 1.1258433E+003, 2.8629953E-002
 4.2000317E+002, 1.4773648E+003, 8.6215639E+002, 2.7018322E+002, 1.1435680E+003, 2.8029347E-002
 4.2500607E+002, 1.3290247E+003, 8.3267243E+002, 2.2969441E+002, 1.1425565E+003, 2.7419691E-002
 4.3002252E+002, 1.3522715E+003, 8.1700572E+002, 2.1984015E+002, 1.1010974E+003, 2.6827697E-002
 4.3501468E+002, 1.2669856E+003, 7.9094144E+002, 2.1300971E+002, 1.0892180E+003, 2.6216546E-002
 4.4000769E+002, 1.2741531E+003, 7.6860811E+002, 1.9845431E+002, 1.0438579E+003, 2.5612262E-002
 4.4501920E+002, 1.2350916E+003, 7.5507510E+002, 1.9278028E+002, 1.0337041E+003, 2.5018801E-002
 4.5001218E+002, 1.2107273E+003, 7.3274637E+002, 1.7570620E+002, 9.9942104E+002, 2.4409306E-002
 4.5501016E+002, 1.1906223E+003, 7.3799384E+002, 1.8594907E+002, 1.0115050E+003, 2.3907791E-002
 4.6000998E+002, 1.1866694E+003, 7.2714937E+002, 1.8505427E+002, 9.9583486E+002, 2.3506810E-002
 4.6500470E+002, 1.1079132E+003, 6.9367210E+002, 1.6351252E+002, 9.6142417E+002, 2.3104544E-002
 4.7001465E+002, 1.1338579E+003, 6.9914902E+002, 1.6419012E+002, 9.5823100E+002, 2.2699248E-002
 4.7500378E+002, 1.0702271E+003, 6.7101834E+002, 1.5274222E+002, 9.2962850E+002, 2.2301325E-002
 4.8002542E+002, 1.0956278E+003, 6.6449090E+002, 1.5338872E+002, 9.1035170E+002, 2.1899274E-002
 4.8500296E+002, 1.0209932E+003, 6.4193597E+002, 1.4147678E+002, 8.9247228E+002, 2.1497069E-002
 4.9000604E+002, 1.0444314E+003, 6.3211006E+002, 1.4877740E+002, 8.7027218E+002, 2.1096045E-002
 4.9500912E+002, 9.8102476E+002, 6.0847078E+002, 1.4270637E+002, 8.4646477E+002, 2.0693943E-002
 5.0001733E+002, 1.0237390E+003, 6.1907811E+002, 1.4592471E+002, 8.4955426E+002, 2.0286736E-002
 5.0502313E+002, 9.5760435E+002, 5.9587437E+002, 1.3719534E+002, 8.3117042E+002, 2.0092799E-002
 5.1002438E+002, 1.0053530E+003, 6.0343273E+002, 1.3632854E+002, 8.2688923E+002, 2.0092799E-002
 5.1500092E+002, 9.5419237E+002, 5.9542126E+002, 1.3719111E+002, 8.2995996E+002, 2.0092799E-002
 5.2000220E+002, 9.4855080E+002, 5.7439844E+002, 1.3621287E+002, 7.9415002E+002, 2.0092799E-002
 5.2501910E+002, 9.8864303E+002, 5.9211228E+002, 1.3487892E+002, 8.0920614E+002, 2.0092799E-002
 5.3000763E+002, 9.7169295E+002, 5.9124163E+002, 1.3801574E+002, 8.1457743E+002, 2.0092799E-002
 5.3500848E+002, 9.7553774E+002, 5.8995016E+002, 1.3510006E+002, 8.1323014E+002, 2.0092799E-002
 5.4001410E+002, 9.2680059E+002, 5.7024011E+002, 1.2596019E+002, 7.9237501E+002, 2.0092799E-002
 5.4501343E+002, 9.6996777E+002, 5.6953580E+002, 1.3441947E+002, 7.7696130E+002, 2.0092799E-002
 5.5001831E+002, 1.0137916E+003, 6.1571039E+002, 1.3358556E+002, 8.4129693E+002, 2.0092799E-002
 5.5500006E+002, 9.3727667E+002, 5.7720935E+002, 1.2474716E+002, 7.9679393E+002, 2.0092799E-002
 5.6000757E+002, 9.4736632E+002, 5.7363775E+002, 1.2676543E+002, 7.9286530E+002, 2.0092799E-002
 5.6500995E+002, 9.5439398E+002, 5.7354141E+002, 1.3190512E+002, 7.8757112E+002, 2.0092799E-002
 5.7001105E+002, 9.4184777E+002, 5.6534997E+002, 1.2854308E+002, 7.7838144E+002, 2.0092799E-002
 5.7501215E+002, 1.0039267E+003, 5.9952991E+002, 1.3105955E+002, 8.1716736E+002, 2.0092799E-002
 5.8000031E+002, 9.3745446E+002, 5.7039635E+002, 1.2322958E+002, 7.8636380E+002, 2.0092799E-002
 5.8501013E+002, 9.6228424E+002, 5.8171819E+002, 1.2530350E+002, 7.9948657E+002, 2.0092799E-002
 5.9002002E+002, 9.4652591E+002, 5.6618728E+002, 1.2607452E+002, 7.7583001E+002, 2.0092799E-002
 5.9502051E+002, 9.4551135E+002, 5.6537713E+002, 1.3023550E+002, 7.7800711E+002, 2.0092799E-002
 6.0000464E+002, 9.7018181E+002, 5.7542172E+002, 1.2783166E+002, 7.8681165E+002, 2.0092799E-002
