s,s,s,s,C,C,C,C,C,C,C,C
 8.5007935E+001, 8.2520768E+001, 8.2520768E+001, 8.2520768E+001, 5.3100632E+002, 5.2599018E+002, 5.1904152E+002, 5.0433255E+002, 2.7274209E+002, 1.1546528E+002, 8.5019605E+001, 7.1957401E+001
 9.0002380E+001, 8.7516071E+001, 8.7516071E+001, 8.7516071E+001, 5.4989922E+002, 5.4508640E+002, 5.3774624E+002, 5.2868460E+002, 3.5397985E+002, 1.1305593E+002, 8.9355641E+001, 7.3277427E+001
 9.5010353E+001, 9.2535621E+001, 9.2535621E+001, 9.2535621E+001, 5.2615129E+002, 5.2359025E+002, 5.1796935E+002, 5.0661705E+002, 3.5131866E+002, 1.1846481E+002, 9.0886906E+001, 7.3910760E+001
 1.0000873E+002, 9.7499808E+001, 9.7499808E+001, 9.7499808E+001, 6.2312735E+002, 6.1214579E+002, 5.8827588E+002, 4.7449617E+002, 3.4456021E+002, 1.3364748E+002, 9.6574285E+001, 7.8995357E+001
 1.0500311E+002, 1.0251117E+002, 1.0251117E+002, 1.0251117E+002, 5.6022670E+002, 5.5397472E+002, 5.4054957E+002, 4.9812652E+002, 3.0550136E+002, 1.2512333E+002, 9.2564917E+001, 7.7630791E+001
 1.1000293E+002, 1.0751203E+002, 1.0751203E+002, 1.0751203E+002, 5.9009351E+002, 5.8793931E+002, 5.6953114E+002, 5.3069810E+002, 3.5449897E+002, 1.3672432E+002, 1.0388386E+002, 7.9311975E+001
 1.1500861E+002, 1.1247787E+002, 1.1247787E+002, 1.1247787E+002, 6.2193077E+002, 6.1189824E+002, 5.9418596E+002, 5.3732273E+002, 3.1970140E+002, 1.4053486E+002, 1.1355845E+002, 8.3109992E+001
 1.2000018E+002, 1.1750292E+002, 1.1750292E+002, 1.1750292E+002, 6.1938978E+002, 6.1143959E+002, 5.9984682E+002, 5.2630736E+002, 3.3807217E+002, 1.4233958E+002, 1.1081090E+002, 8.8900883E+001
 1.2500043E+002, 1.2245967E+002, 1.2245967E+002, 1.2245967E+002, 6.3087230E+002, 6.1961324E+002, 5.9326002E+002, 5.2576844E+002, 3.3948026E+002, 1.3992696E+002, 1.1244470E+002, 9.5723126E+001
 1.3000253E+002, 1.2752063E+002, 1.2752063E+002, 1.2752063E+002, 6.1080092E+002, 6.0607835E+002, 5.8503801E+002, 5.2932692E+002, 3.1823212E+002, 1.4566189E+002, 1.1031904E+002, 9.0570444E+001
 1.3500488E+002, 1.3249628E+002, 1.3249628E+002, 1.3249628E+002, 6.1549347E+002, 6.0729896E+002, 5.8059386E+002, 5.3973685E+002, 3.4724358E+002, 1.5506947E+002, 1.1324202E+002, 9.2931030E+001
 1.4000275E+002, 1.3750950E+002, 1.3750950E+002, 1.3750950E+002, 6.5246116E+002, 6.4097124E+002, 6.1863965E+002, 5.4088687E+002, 3.4574060E+002, 1.6369735E+002, 1.2585168E+002, 1.0311132E+002
 1.4500714E+002, 1.4251795E+002, 1.4251795E+002, 1.4251795E+002, 6.2813993E+002, 6.1438470E+002, 6.0508819E+002, 5.7617381E+002, 3.6520606E+002, 1.6168430E+002, 1.3368734E+002, 9.8213658E+001
 1.5000954E+002, 1.4751707E+002, 1.4751707E+002, 1.4751707E+002, 6.6323187E+002, 6.5465945E+002, 6.3253657E+002, 5.5771435E+002, 3.3859768E+002, 1.7092844E+002, 1.3963100E+002, 1.0818753E+002
 1.5500339E+002, 1.5252023E+002, 1.5252023E+002, 1.5252023E+002, 6.6346626E+002, 6.4949903E+002, 6.1353157E+002, 5.1137459E+002, 3.5505621E+002, 1.6878708E+002, 1.3251184E+002, 1.0776753E+002
 1.6000691E+002, 1.5749184E+002, 1.5749184E+002, 1.5749184E+002, 6.4862482E+002, 6.3727732E+002, 6.1823876E+002, 5.5868230E+002, 3.4872585E+002, 1.6264829E+002, 1.2550867E+002, 1.0141990E+002
 1.6500627E+002, 1.6252907E+002, 1.6252907E+002, 1.6252907E+002, 6.5697936E+002, 6.4203817E+002, 6.2739359E+002, 5.3950818E+002, 3.3727824E+002, 1.7916749E+002, 1.3635680E+002, 9.8293798E+001
 1.7000256E+002, 1.6751495E+002, 1.6751495E+002, 1.6751495E+002, 6.6668121E+002, 6.5783922E+002, 6.2500467E+002, 5.3361591E+002, 3.3546935E+002, 1.8202766E+002, 1.4073983E+002, 1.0347759E+002
 1.7500676E+002, 1.7252737E+002, 1.7252737E+002, 1.7252737E+002, 7.3642398E+002, 7.1015837E+002, 6.4724501E+002, 5.4173592E+002, 3.5150117E+002, 1.8730446E+002, 1.4610442E+002, 1.1835445E+002
 1.8000946E+002, 1.7751712E+002, 1.7751712E+002, 1.7751712E+002, 6.9560229E+002, 6.8017946E+002, 6.3488831E+002, 5.4692559E+002, 3.4050423E+002, 1.7396383E+002, 1.4360544E+002, 1.1384883E+002
 1.8500500E+002, 1.8250692E+002, 1.8250692E+002, 1.8250692E+002, 6.7860594E+002, 6.6199696E+002, 6.4154355E+002, 5.5921127E+002, 3.4469937E+002, 1.9280297E+002, 1.3683727E+002, 1.0980078E+002
 1.9000174E+002, 1.8752750E+002, 1.8752750E+002, 1.8752750E+002, 6.5666947E+002, 6.5129136E+002, 6.3657727E+002, 5.4706349E+002, 3.5837451E+002, 1.9342150E+002, 1.4193923E+002, 1.1374597E+002
 1.9500430E+002, 1.9250969E+002, 1.9250969E+002, 1.9250969E+002, 6.5367337E+002, 6.4690838E+002, 6.2500329E+002, 5.6063323E+002, 3.2764304E+002, 2.1164121E+002, 1.4232634E+002, 1.1016042E+002
 2.0000111E+002, 1.9751487E+002, 1.9751487E+002, 1.9751487E+002, 7.0736115E+002, 6.8754897E+002, 6.6298356E+002, 5.0105071E+002, 3.3638292E+002, 2.0819063E+002, 1.5308128E+002, 1.1597943E+002
 2.0500858E+002, 2.0249099E+002, 2.0249099E+002, 2.0249099E+002, 7.0839367E+002, 6.8850862E+002, 6.7400197E+002, 5.6634594E+002, 3.4897430E+002, 2.0847890E+002, 1.5672483E+002, 1.2431633E+002
 2.1001051E+002, 2.0752066E+002, 2.0752066E+002, 2.0752066E+002, 6.8639022E+002, 6.7294383E+002, 6.3032031E+002, 5.3315728E+002, 3.3835642E+002, 1.9495690E+002, 1.5049948E+002, 1.1553681E+002
 2.1500900E+002, 2.1255823E+002, 2.1255823E+002, 2.1255823E+002, 6.7426662E+002, 6.6180197E+002, 6.3760892E+002, 5.2887974E+002, 3.4426752E+002, 1.9822313E+002, 1.5165363E+002, 1.1555693E+002
 2.2000587E+002, 2.1747182E+002, 2.1747182E+002, 2.1747182E+002, 6.2199954E+002, 6.1178127E+002, 5.9645674E+002, 5.6461935E+002, 3.2609686E+002, 1.9982207E+002, 1.4687807E+002, 1.1359714E+002
 2.2500041E+002, 2.2252989E+002, 2.2252989E+002, 2.2252989E+002, 6.5196836E+002, 6.3852695E+002, 6.2391963E+002, 5.0318685E+002, 3.2775092E+002, 1.8129133E+002, 1.3969360E+002, 1.1694513E+002
 2.3000941E+002, 2.2752261E+002, 2.2752261E+002, 2.2752261E+002, 6.1127730E+002, 6.0315145E+002, 5.8964051E+002, 5.6440721E+002, 3.3816236E+002, 1.7844695E+002, 1.3688799E+002, 1.1463527E+002
 2.3501025E+002, 2.3251404E+002, 2.3251404E+002, 2.3251404E+002, 6.1958329E+002, 6.1477584E+002, 5.9663470E+002, 5.6201065E+002, 3.3620163E+002, 1.8575449E+002, 1.4134013E+002, 1.1126348E+002
 2.4000162E+002, 2.3750914E+002, 2.3750914E+002, 2.3750914E+002, 6.2760936E+002, 6.1446988E+002, 5.9318998E+002, 5.3549515E+002, 3.2809810E+002, 1.9277640E+002, 1.4630180E+002, 1.2262609E+002
 2.4500897E+002, 2.4226236E+002, 2.4226236E+002, 2.4226236E+002, 6.1312045E+002, 6.0524600E+002, 5.9076498E+002, 5.0620073E+002, 3.0651651E+002, 1.6868433E+002, 1.2689735E+002, 1.1488728E+002
 2.5000685E+002, 2.4751675E+002, 2.4751675E+002, 2.4751675E+002, 4.9312946E+002, 4.5537249E+002, 3.9575741E+002, 3.1353962E+002, 2.4881110E+002, 1.3505203E+002, 1.0517548E+002, 8.8006780E+001
 2.5500473E+002, 2.5251462E+002, 2.5251462E+002, 2.5251462E+002, 4.1817234E+002, 3.8245377E+002, 3.4198278E+002, 2.8394864E+002, 2.0500195E+002, 1.3110897E+002, 9.5841100E+001, 7.3939534E+001
 2.6000259E+002, 2.5751250E+002, 2.5751250E+002, 2.5751250E+002, 3.7227155E+002, 3.4241525E+002, 3.0587382E+002, 2.5952172E+002, 1.9916652E+002, 1.4698171E+002, 9.1476944E+001, 7.5185310E+001
 2.6500909E+002, 2.6247042E+002, 2.6247042E+002, 2.6247042E+002, 3.5951912E+002, 3.1496277E+002, 2.8348126E+002, 2.4768030E+002, 1.8844402E+002, 1.1773207E+002, 9.1200458E+001, 8.0361749E+001
 2.7001700E+002, 2.6752249E+002, 2.6752249E+002, 2.6752249E+002, 3.3139207E+002, 3.0106870E+002, 2.6586029E+002, 2.3485769E+002, 1.9017853E+002, 1.0881723E+002, 8.5704960E+001, 7.6497615E+001
 2.7500601E+002, 2.7252096E+002, 2.7252096E+002, 2.7252096E+002, 3.1708273E+002, 2.8882918E+002, 2.5576784E+002, 2.2268619E+002, 1.8165907E+002, 9.9268310E+001, 7.7830170E+001, 6.6668785E+001
 2.8001395E+002, 2.7751943E+002, 2.7751943E+002, 2.7751943E+002, 3.0903196E+002, 2.7752215E+002, 2.4516732E+002, 2.1627879E+002, 1.6637024E+002, 9.5222309E+001, 7.4210561E+001, 6.3469226E+001
 2.8501807E+002, 2.8248314E+002, 2.8248314E+002, 2.8248314E+002, 2.9134334E+002, 2.6878712E+002, 2.4458047E+002, 2.0560835E+002, 1.6504539E+002, 9.4089395E+001, 7.5123998E+001, 6.2133922E+001
 2.9000839E+002, 2.8754398E+002, 2.8754398E+002, 2.8754398E+002, 2.8434316E+002, 2.6166984E+002, 2.3167460E+002, 1.9762053E+002, 1.4982766E+002, 8.4346437E+001, 6.4257610E+001, 6.0301310E+001
 2.9500827E+002, 2.9251753E+002, 2.9251753E+002, 2.9251753E+002, 2.7540109E+002, 2.5443655E+002, 2.2920706E+002, 1.9600378E+002, 1.4985468E+002, 8.1713069E+001, 6.3434162E+001, 5.5803905E+001
 3.0000977E+002, 2.9751883E+002, 2.9751883E+002, 2.9751883E+002, 2.6883078E+002, 2.4318789E+002, 2.2381884E+002, 1.9482131E+002, 1.3659172E+002, 8.0836408E+001, 6.3106384E+001, 5.6572059E+001
 3.0500723E+002, 3.0254284E+002, 3.0254284E+002, 3.0254284E+002, 2.6461857E+002, 2.4452039E+002, 2.0892326E+002, 1.8365503E+002, 1.3652728E+002, 7.9871615E+001, 6.4390533E+001, 5.5427808E+001
 3.1000687E+002, 3.0751152E+002, 3.0751152E+002, 3.0751152E+002, 2.5276514E+002, 2.3997898E+002, 2.1064570E+002, 1.7975134E+002, 1.3598945E+002, 8.1126673E+001, 6.2735058E+001, 5.4220084E+001
 3.1501440E+002, 3.1249199E+002, 3.1249199E+002, 3.1249199E+002, 2.5052634E+002, 2.3727605E+002, 2.0614261E+002, 1.7726453E+002, 1.3244913E+002, 7.6847019E+001, 5.9659246E+001, 5.3681503E+001
 3.2000488E+002, 3.1753241E+002, 3.1753241E+002, 3.1753241E+002, 2.4959248E+002, 2.3009415E+002, 2.0858013E+002, 1.7483466E+002, 1.1596959E+002, 7.4912827E+001, 6.1003932E+001, 5.2186099E+001
 3.2501651E+002, 3.2253271E+002, 3.2253271E+002, 3.2253271E+002, 2.4182053E+002, 2.2170554E+002, 1.9826787E+002, 1.7031821E+002, 1.2853553E+002, 7.3175097E+001, 5.8144834E+001, 5.0667256E+001
 3.3001007E+002, 3.2752756E+002, 3.2752756E+002, 3.2752756E+002, 2.3476440E+002, 2.2160321E+002, 1.9915572E+002, 1.6716882E+002, 1.1396102E+002, 7.5318448E+001, 5.5981253E+001, 5.0177997E+001
 3.3501077E+002, 3.3250603E+002, 3.3250603E+002, 3.3250603E+002, 2.2895506E+002, 2.1547375E+002, 1.9285442E+002, 1.6475259E+002, 1.1741917E+002, 7.0872625E+001, 5.4630691E+001, 5.0889207E+001
 3.4001932E+002, 3.3754890E+002, 3.3754890E+002, 3.3754890E+002, 2.3129861E+002, 2.1051894E+002, 1.8721718E+002, 1.6199968E+002, 1.0978479E+002, 7.2178265E+001, 5.7753949E+001, 5.1248460E+001
 3.4500961E+002, 3.4251468E+002, 3.4251468E+002, 3.4251468E+002, 2.3042539E+002, 2.1671998E+002, 1.8786915E+002, 1.6427229E+002, 1.0447719E+002, 7.1519809E+001, 6.0127271E+001, 5.0483714E+001
 3.5000369E+002, 3.4754869E+002, 3.4754869E+002, 3.4754869E+002, 2.2698563E+002, 2.0607973E+002, 1.8270559E+002, 1.5483193E+002, 1.1372954E+002, 6.6428794E+001, 5.6498599E+001, 4.8120504E+001
 3.5501596E+002, 3.5254842E+002, 3.5254842E+002, 3.5254842E+002, 2.1939540E+002, 2.0201211E+002, 1.8090937E+002, 1.5750655E+002, 9.5700296E+001, 6.1395600E+001, 5.3256773E+001, 4.6810985E+001
 3.6000461E+002, 3.5754925E+002, 3.5754925E+002, 3.5754925E+002, 2.2173308E+002, 2.0156837E+002, 1.7278305E+002, 1.5109472E+002, 1.1249220E+002, 5.9542586E+001, 5.1937158E+001, 4.6018568E+001
 3.6501648E+002, 3.6253791E+002, 3.6253791E+002, 3.6253791E+002, 2.1614659E+002, 1.9485787E+002, 1.7716054E+002, 1.5642274E+002, 9.8609926E+001, 6.5390497E+001, 5.7283932E+001, 4.8796350E+001
 3.7001733E+002, 3.6753164E+002, 3.6753164E+002, 3.6753164E+002, 2.1363143E+002, 1.9485458E+002, 1.7816440E+002, 1.5870641E+002, 8.1606373E+001, 6.1002542E+001, 5.3807325E+001, 4.7696970E+001
 3.7502029E+002, 3.7251750E+002, 3.7251750E+002, 3.7251750E+002, 2.0895817E+002, 1.9134326E+002, 1.7580255E+002, 1.4688303E+002, 9.4379719E+001, 6.2659510E+001, 5.4988269E+001, 4.9265984E+001
 3.8001077E+002, 3.7752504E+002, 3.7752504E+002, 3.7752504E+002, 2.0788070E+002, 1.9092519E+002, 1.7061786E+002, 1.4594016E+002, 8.3760644E+001, 5.6957711E+001, 5.0911281E+001, 4.5553443E+001
 3.8500815E+002, 3.8252758E+002, 3.8252758E+002, 3.8252758E+002, 2.0802454E+002, 1.8785142E+002, 1.6916978E+002, 1.4826536E+002, 8.5760694E+001, 5.6785441E+001, 4.9525036E+001, 4.4015041E+001
 3.9001187E+002, 3.8750546E+002, 3.8750546E+002, 3.8750546E+002, 2.0168009E+002, 1.8486338E+002, 1.6874626E+002, 1.4269308E+002, 9.0349977E+001, 5.7859733E+001, 5.0561186E+001, 4.3347572E+001
 3.9500403E+002, 3.9251830E+002, 3.9251830E+002, 3.9251830E+002, 2.0522521E+002, 1.9029436E+002, 1.7076724E+002, 1.3827021E+002, 8.5381243E+001, 5.7926217E+001, 5.0957007E+001, 4.4700830E+001
 4.0001834E+002, 3.9754500E+002, 3.9754500E+002, 3.9754500E+002, 2.0049371E+002, 1.8117985E+002, 1.6333599E+002, 1.4240073E+002, 8.8014437E+001, 5.4563101E+001, 4.9156422E+001, 4.4391316E+001
