s,kW,kW,kW,kW,kg/s
 3.4000037E+002, 2.8235164E+003, 1.4311910E+003, 1.0315837E+003, 1.0859732E+003, 9.1893719E-002
 3.5000589E+002, 3.4469323E+003, 1.7983821E+003, 1.2958844E+003, 1.2988989E+003, 1.0634427E-001
 3.6000461E+002, 3.4167214E+003, 1.7737138E+003, 1.3315628E+003, 1.2508271E+003, 1.0559496E-001
 3.7000363E+002, 3.2016949E+003, 1.6527044E+003, 1.2979836E+003, 1.1457345E+003, 9.9312131E-002
 3.8000705E+002, 2.8595987E+003, 1.4017599E+003, 1.2177110E+003, 9.7196112E+002, 9.3756919E-002
 3.9000070E+002, 3.3887741E+003, 1.7313142E+003, 1.3536867E+003, 1.1914971E+003, 1.0968691E-001
 4.0000049E+002, 3.5825025E+003, 1.8687413E+003, 1.4071287E+003, 1.2703687E+003, 1.1597928E-001
 4.1000409E+002, 3.8801337E+003, 2.0220579E+003, 1.5266518E+003, 1.3593839E+003, 1.2998346E-001
 4.2000665E+002, 4.9552506E+003, 2.6702386E+003, 1.8218193E+003, 1.7530603E+003, 1.6921423E-001
 4.3000104E+002, 6.1546544E+003, 3.3173750E+003, 2.3748948E+003, 2.0795848E+003, 1.9630022E-001
 4.4000098E+002, 5.6927576E+003, 3.0753294E+003, 2.2340068E+003, 1.8971585E+003, 1.8410018E-001
 4.5000372E+002, 5.9831824E+003, 3.2895587E+003, 2.2456707E+003, 2.0255498E+003, 1.9205558E-001
 4.6000650E+002, 5.5778711E+003, 2.9844105E+003, 2.2685519E+003, 1.8110354E+003, 1.7589496E-001
 4.7000195E+002, 4.5786346E+003, 2.3410908E+003, 1.9774751E+003, 1.3828448E+003, 1.4504924E-001
 4.8000772E+002, 4.0260719E+003, 2.0038482E+003, 1.8014970E+003, 1.2032243E+003, 1.2962711E-001
 4.9000650E+002, 3.4832686E+003, 1.6413518E+003, 1.6781268E+003, 9.6748196E+002, 1.1015589E-001
 5.0000018E+002, 2.9022088E+003, 1.4253748E+003, 1.3617472E+003, 7.8973635E+002, 8.9330174E-002
 5.1000391E+002, 2.0254253E+003, 8.8799059E+002, 1.1322952E+003, 4.3745173E+002, 6.0906053E-002
 5.2000061E+002, 1.0329007E+003, 3.3370763E+002, 8.2051348E+002, 4.8010320E+001, 3.0861833E-002
 5.3000537E+002, 5.4767809E+002, 1.3619199E+002, 5.4707705E+002,-9.4902608E+001, 1.6054661E-002
 5.4000909E+002, 1.4199285E+002, 1.3283582E+001, 3.4473268E+002,-1.9880977E+002, 4.1179375E-003
 5.5000500E+002, 7.1782205E+001, 2.7291764E+000, 2.1114176E+002,-1.9808416E+002, 2.0353712E-003
 5.6000348E+002, 4.7598111E+001,-5.4322519E-003, 1.7694273E+002,-1.8532706E+002, 1.3541752E-003
 5.7001776E+002, 2.9841399E+001,-2.2287915E+000, 1.4513066E+002,-1.7521205E+002, 8.7352494E-004
 5.8001501E+002, 2.8341965E+001,-1.1770210E+000, 1.3054372E+002,-1.6354166E+002, 8.2726541E-004
 5.9002161E+002, 2.3785255E+001,-1.7756851E+000, 1.2182644E+002,-1.5456195E+002, 6.6199791E-004
 6.0000818E+002, 2.1851879E+001,-1.2111832E+000, 1.1187846E+002,-1.4564199E+002, 6.0750649E-004
