s,s,s,s,C,C,C,C,C,C,C,C
 8.5008904E+001, 8.2491596E+001, 8.2491596E+001, 8.2491596E+001, 5.3720870E+002, 5.2961792E+002, 5.2473171E+002, 4.9563952E+002, 3.8231959E+002, 1.1443214E+002, 9.9222015E+001, 7.3059222E+001
 9.0010582E+001, 8.7469496E+001, 8.7469496E+001, 8.7469496E+001, 5.9550310E+002, 5.8306805E+002, 5.8263048E+002, 5.1851050E+002, 3.0000953E+002, 1.1809447E+002, 1.0093543E+002, 7.6347587E+001
 9.5007286E+001, 9.2490084E+001, 9.2490084E+001, 9.2490084E+001, 6.4017411E+002, 6.1968069E+002, 6.0034423E+002, 4.8314541E+002, 3.0717335E+002, 1.3473180E+002, 1.0737616E+002, 7.8805373E+001
 1.0000041E+002, 9.7521967E+001, 9.7521967E+001, 9.7521967E+001, 5.7513863E+002, 5.6685879E+002, 5.5703837E+002, 5.4541044E+002, 3.3222261E+002, 1.2795410E+002, 1.0413171E+002, 7.9033720E+001
 1.0500026E+002, 1.0248870E+002, 1.0248870E+002, 1.0248870E+002, 5.8667655E+002, 5.7810460E+002, 5.7444308E+002, 5.2147509E+002, 3.0061540E+002, 1.3940673E+002, 1.0219078E+002, 7.7881008E+001
 1.1000255E+002, 1.0748266E+002, 1.0748266E+002, 1.0748266E+002, 5.9112441E+002, 5.7895616E+002, 5.7158242E+002, 5.2073843E+002, 3.5430649E+002, 1.4318567E+002, 1.0395993E+002, 8.5638010E+001
 1.1500552E+002, 1.1253253E+002, 1.1253253E+002, 1.1253253E+002, 6.0834977E+002, 6.0038974E+002, 5.8334179E+002, 5.4074135E+002, 3.2868848E+002, 1.3494455E+002, 1.1409139E+002, 9.0158998E+001
 1.2000607E+002, 1.1750276E+002, 1.1750276E+002, 1.1750276E+002, 5.9584206E+002, 5.8512489E+002, 5.7157004E+002, 5.5490877E+002, 3.5402594E+002, 1.3595437E+002, 1.1432808E+002, 8.6890580E+001
 1.2500241E+002, 1.2250743E+002, 1.2250743E+002, 1.2250743E+002, 5.9229260E+002, 5.8771096E+002, 5.7581760E+002, 5.3931534E+002, 3.4059286E+002, 1.3740474E+002, 1.0507386E+002, 8.4342576E+001
 1.3000470E+002, 1.2750891E+002, 1.2750891E+002, 1.2750891E+002, 6.0169176E+002, 5.9614431E+002, 5.8863086E+002, 5.3656419E+002, 3.1997393E+002, 1.5155153E+002, 1.2188402E+002, 9.2928304E+001
 1.3500587E+002, 1.3253028E+002, 1.3253028E+002, 1.3253028E+002, 6.1735994E+002, 6.0224473E+002, 5.8846108E+002, 5.5437040E+002, 3.8793592E+002, 1.6488220E+002, 1.2522109E+002, 9.9882028E+001
 1.4000394E+002, 1.3750925E+002, 1.3750925E+002, 1.3750925E+002, 6.3741719E+002, 6.2948062E+002, 5.9872709E+002, 5.0857545E+002, 3.2835121E+002, 1.5939300E+002, 1.2643981E+002, 1.0613903E+002
 1.4500038E+002, 1.4249554E+002, 1.4249554E+002, 1.4249554E+002, 6.9161579E+002, 6.6858424E+002, 6.4287401E+002, 5.3008102E+002, 3.5735426E+002, 1.6920953E+002, 1.2874734E+002, 1.0671752E+002
 1.5000230E+002, 1.4749034E+002, 1.4749034E+002, 1.4749034E+002, 6.9201148E+002, 6.7796802E+002, 6.3480609E+002, 5.2177827E+002, 3.2468817E+002, 1.6717107E+002, 1.2917716E+002, 1.0178603E+002
 1.5500620E+002, 1.5250627E+002, 1.5250627E+002, 1.5250627E+002, 7.3482488E+002, 7.0588598E+002, 6.6737778E+002, 5.4141691E+002, 3.4152300E+002, 1.7984814E+002, 1.4584568E+002, 1.0857465E+002
 1.6000642E+002, 1.5754183E+002, 1.5754183E+002, 1.5754183E+002, 7.0406083E+002, 6.8302048E+002, 6.4882128E+002, 5.3312449E+002, 3.5998311E+002, 1.8067223E+002, 1.3770829E+002, 1.1824677E+002
 1.6500523E+002, 1.6250450E+002, 1.6250450E+002, 1.6250450E+002, 6.5643895E+002, 6.4587259E+002, 6.2353773E+002, 5.5023686E+002, 3.3498626E+002, 1.6887529E+002, 1.3730809E+002, 1.1795934E+002
 1.7001096E+002, 1.6751237E+002, 1.6751237E+002, 1.6751237E+002, 6.8975270E+002, 6.7228107E+002, 6.5504429E+002, 5.5551616E+002, 3.4330810E+002, 1.9707793E+002, 1.4182101E+002, 1.0509432E+002
 1.7500743E+002, 1.7251498E+002, 1.7251498E+002, 1.7251498E+002, 7.4039395E+002, 7.0888161E+002, 6.9368570E+002, 5.5208859E+002, 3.6163737E+002, 1.9070577E+002, 1.4311271E+002, 1.2090644E+002
 1.8000099E+002, 1.7753919E+002, 1.7753919E+002, 1.7753919E+002, 7.3131673E+002, 7.3191397E+002, 6.7384998E+002, 5.4290905E+002, 3.6124428E+002, 1.9728737E+002, 1.5298581E+002, 1.1878729E+002
 1.8500716E+002, 1.8253691E+002, 1.8253691E+002, 1.8253691E+002, 7.4742444E+002, 7.2565857E+002, 7.0557044E+002, 5.7017659E+002, 3.3973285E+002, 2.1737945E+002, 1.5764961E+002, 1.3017384E+002
 1.9000638E+002, 1.8754859E+002, 1.8754859E+002, 1.8754859E+002, 6.6678028E+002, 6.5621699E+002, 6.2719416E+002, 5.3591031E+002, 3.5532941E+002, 1.8270921E+002, 1.5086541E+002, 1.2365629E+002
 1.9500711E+002, 1.9250804E+002, 1.9250804E+002, 1.9250804E+002, 6.6101101E+002, 6.4488028E+002, 6.2794241E+002, 5.6170763E+002, 3.3737277E+002, 1.9008309E+002, 1.4496010E+002, 1.1451353E+002
 2.0000478E+002, 1.9751277E+002, 1.9751277E+002, 1.9751277E+002, 6.4448114E+002, 6.3472047E+002, 6.2790629E+002, 5.6014124E+002, 3.4595509E+002, 1.7976268E+002, 1.4401641E+002, 1.1936999E+002
 2.0500426E+002, 2.0253236E+002, 2.0253236E+002, 2.0253236E+002, 6.4294949E+002, 6.3289513E+002, 6.1244018E+002, 5.4325074E+002, 3.3871761E+002, 1.8987973E+002, 1.4313186E+002, 1.1586324E+002
 2.1001041E+002, 2.0749596E+002, 2.0749596E+002, 2.0749596E+002, 6.2041737E+002, 6.1666738E+002, 6.0416991E+002, 5.6050570E+002, 3.3529076E+002, 1.8758941E+002, 1.4156105E+002, 1.1756386E+002
 2.1501074E+002, 2.1247874E+002, 2.1247874E+002, 2.1247874E+002, 6.0502171E+002, 5.9875930E+002, 5.8983611E+002, 5.7710282E+002, 3.4581316E+002, 1.8926809E+002, 1.4660174E+002, 1.1203858E+002
 2.2000183E+002, 2.1751456E+002, 2.1751456E+002, 2.1751456E+002, 6.2505583E+002, 6.1465830E+002, 5.9653442E+002, 5.4502001E+002, 3.2580572E+002, 2.0060776E+002, 1.5038459E+002, 1.0695916E+002
 2.2500067E+002, 2.2253559E+002, 2.2253559E+002, 2.2253559E+002, 6.4733183E+002, 6.3348034E+002, 6.0271190E+002, 5.4188629E+002, 3.4802781E+002, 1.9369125E+002, 1.4341459E+002, 1.1252167E+002
 2.3000333E+002, 2.2750491E+002, 2.2750491E+002, 2.2750491E+002, 6.0221479E+002, 5.9445462E+002, 5.9217120E+002, 5.4065590E+002, 3.2879299E+002, 1.7534051E+002, 1.3756145E+002, 1.1374123E+002
 2.3500876E+002, 2.3250818E+002, 2.3250818E+002, 2.3250818E+002, 6.0485012E+002, 5.9620703E+002, 5.8834098E+002, 5.5464336E+002, 3.1198947E+002, 2.0697300E+002, 1.4502532E+002, 1.1199650E+002
 2.4000426E+002, 2.3747312E+002, 2.3747312E+002, 2.3747312E+002, 6.2373243E+002, 6.1533853E+002, 5.9007997E+002, 4.8354427E+002, 3.2972041E+002, 1.6455318E+002, 1.3225654E+002, 1.1689370E+002
 2.4500986E+002, 2.4252288E+002, 2.4252288E+002, 2.4252288E+002, 5.8957408E+002, 5.7885587E+002, 5.6820663E+002, 5.4258889E+002, 3.2678661E+002, 1.9405050E+002, 1.3755444E+002, 1.0307794E+002
 2.5000342E+002, 2.4748784E+002, 2.4748784E+002, 2.4748784E+002, 5.9490978E+002, 5.9057402E+002, 5.7320666E+002, 5.1563295E+002, 3.2092315E+002, 1.7489582E+002, 1.3736565E+002, 1.1344973E+002
 2.5500464E+002, 2.5253241E+002, 2.5253241E+002, 2.5253241E+002, 6.0463985E+002, 5.9840792E+002, 5.7748972E+002, 5.1280738E+002, 3.1574946E+002, 2.0112558E+002, 1.4220670E+002, 1.1302873E+002
 2.6000647E+002, 2.5749894E+002, 2.5749894E+002, 2.5749894E+002, 6.3774776E+002, 6.2801469E+002, 6.0107199E+002, 4.9474061E+002, 3.2430781E+002, 1.6527331E+002, 1.3033957E+002, 1.1563036E+002
 2.6500497E+002, 2.6251618E+002, 2.6251618E+002, 2.6251618E+002, 6.3476980E+002, 6.1540936E+002, 5.9452565E+002, 4.9443102E+002, 3.2392650E+002, 1.7886958E+002, 1.2960437E+002, 1.1374506E+002
 2.7000235E+002, 2.6748663E+002, 2.6748663E+002, 2.6748663E+002, 6.1189255E+002, 6.0229535E+002, 5.8272171E+002, 4.8737946E+002, 3.1857966E+002, 1.8616681E+002, 1.3827143E+002, 1.0644366E+002
 2.7500330E+002, 2.7247794E+002, 2.7247794E+002, 2.7247794E+002, 6.1001855E+002, 6.0352764E+002, 5.7976738E+002, 4.9328002E+002, 3.0532912E+002, 1.7869437E+002, 1.3331108E+002, 1.1894481E+002
 2.8000137E+002, 2.7753513E+002, 2.7753513E+002, 2.7753513E+002, 5.5438133E+002, 5.4249353E+002, 5.4348962E+002, 4.7947617E+002, 3.0265871E+002, 1.7856326E+002, 1.2939727E+002, 1.0849945E+002
 2.8500165E+002, 2.8250717E+002, 2.8250717E+002, 2.8250717E+002, 5.7639088E+002, 5.6715416E+002, 5.5949394E+002, 5.1962198E+002, 3.0653742E+002, 1.7821243E+002, 1.3058010E+002, 1.1328150E+002
 2.9001184E+002, 2.8723617E+002, 2.8723617E+002, 2.8723617E+002, 5.4911036E+002, 5.3925970E+002, 5.3092821E+002, 4.6114686E+002, 2.8951181E+002, 1.6706738E+002, 1.2495632E+002, 1.0385112E+002
 2.9500949E+002, 2.9251968E+002, 2.9251968E+002, 2.9251968E+002, 4.5934754E+002, 4.3122857E+002, 3.8084022E+002, 3.0738674E+002, 2.3450747E+002, 1.3324162E+002, 9.8344414E+001, 8.4499482E+001
 3.0000711E+002, 2.9751732E+002, 2.9751732E+002, 2.9751732E+002, 4.1445663E+002, 3.7463191E+002, 3.2766737E+002, 2.7988979E+002, 1.9511185E+002, 1.1782592E+002, 9.0875350E+001, 7.4076276E+001
 3.0500378E+002, 3.0252857E+002, 3.0252857E+002, 3.0252857E+002, 3.7733543E+002, 3.3507430E+002, 2.8798913E+002, 2.5020121E+002, 1.9745376E+002, 1.2336426E+002, 9.5321508E+001, 7.7770592E+001
 3.1000079E+002, 3.0751112E+002, 3.0751112E+002, 3.0751112E+002, 3.5305111E+002, 3.1532839E+002, 2.7779955E+002, 2.4175394E+002, 1.7936347E+002, 1.0333319E+002, 8.6926949E+001, 7.4349720E+001
 3.1500662E+002, 3.1245744E+002, 3.1245744E+002, 3.1245744E+002, 3.2680687E+002, 3.0126365E+002, 2.7498878E+002, 2.3190997E+002, 1.7623889E+002, 9.7964331E+001, 7.9652933E+001, 7.1139570E+001
 3.2001776E+002, 3.1752191E+002, 3.1752191E+002, 3.1752191E+002, 3.1733905E+002, 2.9009054E+002, 2.6139813E+002, 2.1780514E+002, 1.5775732E+002, 9.8182661E+001, 7.8798723E+001, 6.7148400E+001
 3.2500153E+002, 3.2252863E+002, 3.2252863E+002, 3.2252863E+002, 3.0535401E+002, 2.8001449E+002, 2.5078371E+002, 2.1388253E+002, 1.5780774E+002, 9.5437594E+001, 7.6330143E+001, 6.4783186E+001
 3.3000385E+002, 3.2751227E+002, 3.2751227E+002, 3.2751227E+002, 2.9476823E+002, 2.6522741E+002, 2.4527852E+002, 2.0945755E+002, 1.3136061E+002, 9.0115568E+001, 7.3822001E+001, 6.2624098E+001
 3.3500623E+002, 3.3252469E+002, 3.3252469E+002, 3.3252469E+002, 2.8888008E+002, 2.5756981E+002, 2.3501617E+002, 1.9868290E+002, 1.4483016E+002, 8.8679306E+001, 7.3666760E+001, 6.2892872E+001
 3.4001035E+002, 3.3749842E+002, 3.3749842E+002, 3.3749842E+002, 2.7480038E+002, 2.5258792E+002, 2.2650112E+002, 1.9293259E+002, 1.3842977E+002, 8.6514007E+001, 6.9445856E+001, 5.8948555E+001
 3.4501584E+002, 3.4252369E+002, 3.4252369E+002, 3.4252369E+002, 2.7201005E+002, 2.4880958E+002, 2.1918716E+002, 1.9131318E+002, 1.2198852E+002, 8.4335259E+001, 6.7169244E+001, 5.8701336E+001
 3.5000674E+002, 3.4753630E+002, 3.4753630E+002, 3.4753630E+002, 2.6827751E+002, 2.3864492E+002, 2.1425924E+002, 1.8843903E+002, 1.4161404E+002, 7.8634468E+001, 6.3928583E+001, 5.6649045E+001
 3.5501379E+002, 3.5252071E+002, 3.5252071E+002, 3.5252071E+002, 2.5294977E+002, 2.3392683E+002, 2.0773589E+002, 1.8438514E+002, 1.1541569E+002, 7.1242294E+001, 6.2946022E+001, 5.5467922E+001
 3.6000250E+002, 3.5749837E+002, 3.5749837E+002, 3.5749837E+002, 2.5508945E+002, 2.3298946E+002, 2.0820144E+002, 1.7391618E+002, 1.1851054E+002, 7.2950186E+001, 6.2768999E+001, 5.4027743E+001
 3.6501764E+002, 3.6252850E+002, 3.6252850E+002, 3.6252850E+002, 2.4585893E+002, 2.2329701E+002, 2.0587273E+002, 1.7481284E+002, 1.0774367E+002, 7.0547244E+001, 6.1264478E+001, 5.3019503E+001
 3.7001196E+002, 3.6751125E+002, 3.6751125E+002, 3.6751125E+002, 2.4374010E+002, 2.2139032E+002, 2.0303426E+002, 1.7450263E+002, 1.1482670E+002, 7.1821838E+001, 6.2285519E+001, 5.5329769E+001
 3.7500153E+002, 3.7249223E+002, 3.7249223E+002, 3.7249223E+002, 2.3716220E+002, 2.1932345E+002, 1.9439955E+002, 1.7265446E+002, 1.0448337E+002, 6.8888190E+001, 6.1739805E+001, 4.9887549E+001
 3.8001056E+002, 3.7751816E+002, 3.7751816E+002, 3.7751816E+002, 2.3526534E+002, 2.2148197E+002, 1.9892886E+002, 1.6592684E+002, 9.8581576E+001, 6.7335055E+001, 6.0562045E+001, 5.1926975E+001
 3.8500302E+002, 3.8250805E+002, 3.8250805E+002, 3.8250805E+002, 2.2952436E+002, 2.1052088E+002, 1.9568137E+002, 1.5498983E+002, 1.2424737E+002, 6.8814302E+001, 5.7176847E+001, 5.2347704E+001
 3.9001093E+002, 3.8754098E+002, 3.8754098E+002, 3.8754098E+002, 2.3172713E+002, 2.0948446E+002, 1.9158130E+002, 1.6515600E+002, 8.6224230E+001, 6.4071606E+001, 5.8387674E+001, 5.1570288E+001
 3.9501151E+002, 3.9252075E+002, 3.9252075E+002, 3.9252075E+002, 2.3066537E+002, 2.0869232E+002, 1.8295446E+002, 1.5859409E+002, 7.5405782E+001, 6.2000627E+001, 5.7023179E+001, 5.1095461E+001
 4.0000577E+002, 3.9755779E+002, 3.9755779E+002, 3.9755779E+002, 2.2597989E+002, 2.0328531E+002, 1.8195257E+002, 1.6055695E+002, 9.2547732E+001, 6.5098126E+001, 5.7929944E+001, 4.9722942E+001
