s,kW,kW,kW,kW,kg/s
 1.1000095E+002, 2.1343567E+003, 1.4581271E+003, 2.9074927E+002, 1.7555185E+003, 4.3263084E-002
 1.1500916E+002, 2.0412857E+003, 1.4230998E+003, 2.4657426E+002, 1.7114288E+003, 4.3490719E-002
 1.2000774E+002, 2.0435365E+003, 1.4142205E+003, 2.6459162E+002, 1.7036128E+003, 4.3721754E-002
 1.2501012E+002, 2.0238075E+003, 1.4281376E+003, 2.2834379E+002, 1.7264390E+003, 4.3950567E-002
 1.3000308E+002, 2.1268139E+003, 1.4567150E+003, 2.9919923E+002, 1.7502958E+003, 4.4183489E-002
 1.3500636E+002, 2.0443776E+003, 1.4256884E+003, 2.5887697E+002, 1.7196161E+003, 4.4410942E-002
 1.4000569E+002, 2.1122192E+003, 1.4574977E+003, 2.8556665E+002, 1.7428043E+003, 4.4641008E-002
 1.4500154E+002, 1.9944034E+003, 1.4008543E+003, 2.4496760E+002, 1.6857723E+003, 4.4872879E-002
 1.5000987E+002, 2.1816566E+003, 1.4898447E+003, 3.2482654E+002, 1.7776338E+003, 4.5040879E-002
 1.5500386E+002, 2.1386514E+003, 1.4895391E+003, 2.8433362E+002, 1.7812509E+003, 4.4653382E-002
 1.6000131E+002, 2.0557729E+003, 1.4259602E+003, 2.7658165E+002, 1.7127360E+003, 4.4127781E-002
 1.6500078E+002, 2.0268828E+003, 1.4185721E+003, 2.6304622E+002, 1.7106695E+003, 4.3605203E-002
 1.7001038E+002, 2.0021983E+003, 1.3764728E+003, 2.9292799E+002, 1.6394885E+003, 4.3082401E-002
 1.7500792E+002, 2.0482081E+003, 1.4175273E+003, 2.8572028E+002, 1.7007024E+003, 4.2555888E-002
 1.8000642E+002, 2.0562101E+003, 1.4032325E+003, 3.1107220E+002, 1.6827402E+003, 4.2039154E-002
 1.8500441E+002, 1.9830082E+003, 1.3873002E+003, 2.6276258E+002, 1.6738971E+003, 4.1513174E-002
 1.9000116E+002, 1.9693077E+003, 1.3471083E+003, 2.9313794E+002, 1.6233772E+003, 4.0988247E-002
 1.9500293E+002, 1.9739193E+003, 1.3393192E+003, 3.0945231E+002, 1.6148136E+003, 4.0468557E-002
 2.0000363E+002, 1.9860564E+003, 1.3512187E+003, 3.0705484E+002, 1.6226858E+003, 3.9944850E-002
 2.0500645E+002, 1.9301314E+003, 1.3310403E+003, 2.7880931E+002, 1.6006957E+003, 3.9420586E-002
 2.1000128E+002, 1.9833373E+003, 1.3476901E+003, 3.0393224E+002, 1.6314710E+003, 3.8900364E-002
 2.1500044E+002, 1.8775479E+003, 1.2970503E+003, 2.7375336E+002, 1.5619934E+003, 3.8376513E-002
 2.2000359E+002, 1.8172867E+003, 1.2573355E+003, 2.5243554E+002, 1.5272309E+003, 3.7856056E-002
 2.2500006E+002, 1.8795425E+003, 1.2714968E+003, 2.9946479E+002, 1.5283329E+003, 3.7328621E-002
 2.3000304E+002, 1.8182536E+003, 1.2487960E+003, 2.7258342E+002, 1.5096418E+003, 3.6807614E-002
 2.3500058E+002, 1.7706948E+003, 1.2277293E+003, 2.5250814E+002, 1.4781536E+003, 3.6283054E-002
 2.4000906E+002, 1.7905219E+003, 1.2234042E+003, 2.7816630E+002, 1.4778577E+003, 3.5758654E-002
 2.4501778E+002, 1.2914378E+003, 9.7977019E+002, 9.5631342E+001, 1.2616572E+003, 2.1664562E-002
 2.5000099E+002, 2.4221381E+002, 3.0838536E+002,-1.2847355E+002, 4.9705601E+002, 2.8926109E-003
 2.5500208E+002, 2.3017553E+002, 2.2224496E+002,-4.2425290E+001, 3.5822426E+002, 2.8926109E-003
 2.6000314E+002, 2.0798091E+002, 1.8031115E+002,-5.6468914E+000, 2.8830994E+002, 2.8926109E-003
 2.6500421E+002, 2.0304093E+002, 1.5812072E+002, 1.7192637E+001, 2.4849291E+002, 2.8926109E-003
 2.7000531E+002, 1.9624747E+002, 1.4177331E+002, 3.4941617E+001, 2.2130267E+002, 2.8926109E-003
 2.7500458E+002, 1.8986188E+002, 1.2959867E+002, 4.4573045E+001, 2.0148471E+002, 2.8926109E-003
 2.8001575E+002, 1.8457222E+002, 1.2121607E+002, 5.1894094E+001, 1.8702331E+002, 2.8926109E-003
 2.8500427E+002, 1.7912525E+002, 1.1364048E+002, 5.8096906E+001, 1.7372732E+002, 2.8926109E-003
 2.9001044E+002, 1.7343129E+002, 1.0766421E+002, 5.6714024E+001, 1.6364853E+002, 2.8926109E-003
 2.9501102E+002, 1.7255736E+002, 1.0371531E+002, 6.3454336E+001, 1.5558744E+002, 2.8926109E-003
 3.0000339E+002, 1.6897334E+002, 9.9419325E+001, 6.7237683E+001, 1.4793268E+002, 2.8926109E-003
 3.0500912E+002, 1.6804294E+002, 9.6414720E+001, 6.5137598E+001, 1.4286481E+002, 2.8926109E-003
 3.1001913E+002, 1.6638847E+002, 9.3846362E+001, 6.9222561E+001, 1.3816006E+002, 2.8926109E-003
 3.1500977E+002, 1.6402145E+002, 9.1298814E+001, 7.1919225E+001, 1.3406196E+002, 2.8926109E-003
 3.2000153E+002, 1.6019545E+002, 8.8794489E+001, 6.9747545E+001, 1.2950119E+002, 2.8926109E-003
 3.2500391E+002, 1.5899930E+002, 8.7077361E+001, 6.9802965E+001, 1.2676639E+002, 2.8926109E-003
 3.3002106E+002, 1.5641754E+002, 8.5562258E+001, 7.2587765E+001, 1.2406221E+002, 2.8926109E-003
 3.3501749E+002, 1.5441787E+002, 8.3994442E+001, 7.1442009E+001, 1.2123562E+002, 2.8926109E-003
 3.4000195E+002, 1.5328204E+002, 8.2306758E+001, 7.2489494E+001, 1.1793830E+002, 2.8926109E-003
 3.4501721E+002, 1.5135272E+002, 8.0867018E+001, 6.7765763E+001, 1.1673659E+002, 2.8926109E-003
 3.5000647E+002, 1.4881472E+002, 7.9608551E+001, 7.3924220E+001, 1.1413534E+002, 2.8926109E-003
 3.5500107E+002, 1.4778018E+002, 7.8301020E+001, 7.2550883E+001, 1.1206395E+002, 2.8926109E-003
 3.6001114E+002, 1.4570522E+002, 7.7418572E+001, 7.0576961E+001, 1.1107558E+002, 2.8926109E-003
 3.6501144E+002, 1.4457105E+002, 7.6485219E+001, 7.1149454E+001, 1.0892335E+002, 2.8926109E-003
 3.7001007E+002, 1.4356288E+002, 7.5894038E+001, 7.2170663E+001, 1.0778494E+002, 2.8926109E-003
 3.7501038E+002, 1.4199789E+002, 7.4946917E+001, 7.0756492E+001, 1.0618941E+002, 2.8926109E-003
 3.8002127E+002, 1.4109126E+002, 7.4207860E+001, 7.0931303E+001, 1.0565229E+002, 2.8926109E-003
 3.8501462E+002, 1.4048490E+002, 7.3953583E+001, 6.9035458E+001, 1.0468743E+002, 2.8926109E-003
 3.9001538E+002, 1.4011331E+002, 7.3401119E+001, 7.1950709E+001, 1.0349545E+002, 2.8926109E-003
 3.9501794E+002, 1.3955821E+002, 7.2653205E+001, 6.9418939E+001, 1.0269525E+002, 2.8926109E-003
 4.0001434E+002, 1.3926168E+002, 7.2001003E+001, 7.0619354E+001, 1.0160530E+002, 2.8926109E-003
