s,kW,kW,kW,kW,kg/s
 3.4129243E+000, 3.5352899E+002, 1.2382472E+002,-1.9387229E+000, 1.4222305E+002, 1.0549893E-002
 3.5080147E+000, 4.0932264E+002, 1.4361077E+002, 8.0091572E-001, 1.4421844E+002, 1.0554555E-002
 3.6031051E+000, 4.6959248E+002, 1.6201325E+002, 2.6253352E+000, 1.5175198E+002, 1.0558121E-002
 3.7117798E+000, 5.5517158E+002, 1.9405903E+002, 5.2621716E+000, 1.6825732E+002, 1.0561253E-002
 3.8068705E+000, 6.5839070E+002, 2.2505191E+002, 7.1278055E+000, 1.9725792E+002, 1.0563820E-002
 3.9019608E+000, 7.2676059E+002, 2.4805143E+002, 7.4631907E+000, 2.2623814E+002, 1.0565783E-002
 4.0106359E+000, 7.9938704E+002, 2.7294551E+002, 5.8243033E+000, 2.5633517E+002, 1.0567507E-002
 4.1057262E+000, 8.4640578E+002, 2.8624549E+002, 5.2784494E+000, 2.8633715E+002, 1.0568919E-002
 4.2008166E+000, 8.5442093E+002, 2.8866092E+002,-1.5939020E+000, 3.0969735E+002, 1.0569999E-002
 4.3094912E+000, 7.8232505E+002, 2.6907789E+002,-3.5748145E+000, 3.2163349E+002, 1.0570948E-002
 4.4059401E+000, 7.0430761E+002, 2.4398699E+002,-1.2881774E+001, 3.1795713E+002, 1.0571727E-002
 4.5105400E+000, 6.3598721E+002, 2.2573597E+002,-1.0844966E+001, 3.0576137E+002, 1.0572357E-002
 4.6001964E+000, 5.2431796E+002, 1.8830981E+002,-1.8123365E+001, 2.8768136E+002, 1.0572853E-002
 4.7047958E+000, 4.2420476E+002, 1.5851287E+002,-2.0516271E+001, 2.6486390E+002, 1.0573259E-002
 4.8093953E+000, 3.3956755E+002, 1.3323694E+002,-2.0074713E+001, 2.3571438E+002, 1.0573617E-002
 4.9139948E+000, 3.0511524E+002, 1.2643407E+002,-1.5775057E+001, 2.0783348E+002, 1.0573908E-002
 5.0066404E+000, 2.9093919E+002, 1.2451046E+002,-8.4351159E+000, 1.8762940E+002, 1.0574130E-002
 5.1052628E+000, 2.7331406E+002, 1.1649743E+002,-4.9134294E-001, 1.7353091E+002, 1.0574311E-002
 5.2038851E+000, 2.4781902E+002, 1.0667843E+002,-2.5982503E+000, 1.6274378E+002, 1.0574463E-002
 5.3025074E+000, 2.5011152E+002, 1.0778615E+002,-1.6016827E+000, 1.5580866E+002, 1.0574587E-002
 5.4011297E+000, 3.0924783E+002, 1.2887950E+002, 4.6004882E+000, 1.5422841E+002, 1.0574689E-002
 5.5110874E+000, 3.9445728E+002, 1.5684779E+002, 4.5161420E+000, 1.6041715E+002, 1.0574778E-002
 5.6142430E+000, 4.5807401E+002, 1.7685636E+002, 4.9712754E+000, 1.7415703E+002, 1.0574850E-002
 5.7056093E+000, 4.7450013E+002, 1.8150043E+002, 8.1115645E+000, 1.8814790E+002, 1.0574904E-002
 5.8127556E+000, 4.9242525E+002, 1.8708178E+002, 1.1468163E+001, 1.9989351E+002, 1.0574951E-002
 5.9114685E+000, 5.1185325E+002, 1.9606507E+002, 7.8438401E+000, 2.1429147E+002, 1.0574988E-002
 6.0101814E+000, 4.7063678E+002, 1.9124990E+002, 6.3507488E+000, 2.2879061E+002, 1.0575019E-002
 6.1088948E+000, 4.3616520E+002, 1.8044390E+002, 6.5423372E+000, 2.3351420E+002, 1.0575043E-002
 6.2090182E+000, 4.0630324E+002, 1.7093310E+002,-2.1548355E+000, 2.3136628E+002, 1.0575064E-002
 6.3020906E+000, 4.1919783E+002, 1.7515081E+002, 1.7700569E+000, 2.2688137E+002, 1.0575080E-002
 6.4106750E+000, 4.5889186E+002, 1.8860520E+002,-2.9536330E+000, 2.2617151E+002, 1.0575094E-002
 6.5037475E+000, 4.8581817E+002, 1.9868530E+002,-4.2657722E+000, 2.3164108E+002, 1.0575106E-002
 6.6123319E+000, 5.1137630E+002, 2.0697251E+002,-3.5000505E+000, 2.3876027E+002, 1.0575115E-002
 6.7127900E+000, 5.3502417E+002, 2.1561497E+002,-7.4000111E+000, 2.4774680E+002, 1.0575123E-002
 6.8099976E+000, 5.3168372E+002, 2.1364284E+002,-9.0026250E+000, 2.5764996E+002, 1.0575129E-002
 6.9072051E+000, 5.1240234E+002, 2.1037642E+002,-8.5340957E+000, 2.6537536E+002, 1.0575134E-002
 7.0044131E+000, 4.8368108E+002, 2.0447493E+002,-1.1834870E+001, 2.7026194E+002, 1.0575138E-002
 7.1016207E+000, 4.4323649E+002, 1.9711450E+002,-1.0410835E+001, 2.7140105E+002, 1.0575142E-002
 7.2127151E+000, 4.3127879E+002, 1.9816676E+002,-7.2139450E+000, 2.6851799E+002, 1.0575145E-002
 7.3099232E+000, 4.3778011E+002, 2.0178951E+002,-4.8641385E+000, 2.6637099E+002, 1.0575147E-002
 7.4071307E+000, 4.3891972E+002, 2.0276942E+002,-3.3084217E+000, 2.6471051E+002, 1.0575149E-002
 7.5043383E+000, 4.3489575E+002, 2.0360796E+002,-6.6039331E-001, 2.6259978E+002, 1.0575150E-002
 7.6015463E+000, 4.4487352E+002, 2.1165600E+002, 1.0091229E+000, 2.6204856E+002, 1.0575152E-002
 7.7015314E+000, 4.6402419E+002, 2.2087444E+002, 2.1489921E+000, 2.6624551E+002, 1.0575153E-002
 7.8084598E+000, 4.6449496E+002, 2.2218035E+002, 4.9618287E+000, 2.7159316E+002, 1.0575153E-002
 7.9001126E+000, 4.3793266E+002, 2.1593815E+002, 3.9985847E+000, 2.7412917E+002, 1.0575154E-002
 8.0070410E+000, 4.2623699E+002, 2.1675088E+002, 3.8519059E+000, 2.7384980E+002, 1.0575155E-002
 8.1139698E+000, 4.5065356E+002, 2.2460421E+002, 7.1150211E+000, 2.7586692E+002, 1.0575155E-002
 8.2056227E+000, 4.6782152E+002, 2.3350754E+002, 7.7465578E+000, 2.8049943E+002, 1.0575156E-002
 8.3125515E+000, 4.8880092E+002, 2.4391244E+002, 8.3430570E+000, 2.8625041E+002, 1.0575156E-002
 8.4042044E+000, 5.1610073E+002, 2.5281208E+002, 1.2359733E+001, 2.9252948E+002, 1.0575156E-002
 8.5111322E+000, 5.0513303E+002, 2.5295646E+002, 1.6581365E+000, 3.0163588E+002, 1.0575156E-002
 8.6027861E+000, 3.9389461E+002, 2.1895485E+002,-1.6653572E+001, 3.0893419E+002, 1.0575157E-002
 8.7142963E+000, 2.7733159E+002, 1.8620589E+002,-1.9870734E+001, 3.0321182E+002, 1.0575157E-002
 8.8151150E+000, 2.3296514E+002, 1.7242361E+002,-2.1348808E+001, 2.8772148E+002, 1.0575157E-002
 8.9159336E+000, 2.2262842E+002, 1.6864907E+002,-1.4465181E+001, 2.7033381E+002, 1.0575157E-002
 9.0167513E+000, 2.3013275E+002, 1.6682872E+002,-3.0979348E+000, 2.5334873E+002, 1.0575157E-002
 9.1007671E+000, 2.3606444E+002, 1.6539956E+002,-1.7260075E+000, 2.4236519E+002, 1.0575157E-002
 9.2015848E+000, 2.4776095E+002, 1.6769715E+002,-1.5756972E+000, 2.3579861E+002, 1.0575157E-002
 9.3024035E+000, 2.7158754E+002, 1.7346529E+002, 1.1132570E+000, 2.3090743E+002, 1.0575157E-002
 9.4042749E+000, 3.1268594E+002, 1.8531067E+002, 3.8817537E+000, 2.2923331E+002, 1.0575157E-002
 9.5091934E+000, 3.6194317E+002, 1.9825465E+002, 4.8415759E+000, 2.3335118E+002, 1.0575157E-002
 9.6027679E+000, 3.7612177E+002, 2.0451522E+002, 6.0287050E+000, 2.4268495E+002, 1.0575157E-002
 9.7119398E+000, 3.5762112E+002, 1.9911420E+002, 7.3002207E+000, 2.5094963E+002, 1.0575157E-002
 9.8055153E+000, 3.2178118E+002, 1.9079647E+002, 6.6552100E+000, 2.5527973E+002, 1.0575157E-002
 9.9146862E+000, 2.7826710E+002, 1.8034175E+002, 6.3065130E+000, 2.5359550E+002, 1.0575157E-002
 1.0008262E+001, 2.8891061E+002, 1.8062565E+002, 1.4123381E+001, 2.4897823E+002, 1.0575157E-002
 1.0101837E+001, 3.2280709E+002, 1.8985221E+002, 1.3147889E+001, 2.4674012E+002, 1.0575157E-002
 1.0211009E+001, 3.3269712E+002, 1.9420229E+002, 1.2279589E+001, 2.4731486E+002, 1.0575157E-002
 1.0304584E+001, 3.5299134E+002, 1.9884088E+002, 1.6183686E+001, 2.4789651E+002, 1.0575157E-002
 1.0413755E+001, 3.8994336E+002, 2.0983000E+002, 1.0950002E+001, 2.5115816E+002, 1.0575157E-002
 1.0507331E+001, 4.1756772E+002, 2.2130636E+002, 1.1824904E+001, 2.6055018E+002, 1.0575157E-002
 1.0600906E+001, 4.3261342E+002, 2.2654920E+002, 1.2528952E+001, 2.7043851E+002, 1.0575157E-002
 1.0710077E+001, 4.3825773E+002, 2.2946939E+002, 1.0477015E+001, 2.7939178E+002, 1.0575157E-002
 1.0803653E+001, 4.2834614E+002, 2.2756228E+002, 7.8153566E+000, 2.8495309E+002, 1.0575157E-002
 1.0912824E+001, 4.2736999E+002, 2.2892961E+002, 1.1912063E+001, 2.8705555E+002, 1.0575157E-002
 1.1006399E+001, 4.1389532E+002, 2.2856932E+002, 7.6583681E+000, 2.8778993E+002, 1.0575157E-002
 1.1115571E+001, 4.0063928E+002, 2.2600768E+002, 7.0960785E+000, 2.8828185E+002, 1.0575157E-002
 1.1209146E+001, 3.9904932E+002, 2.2708943E+002, 2.7129079E+000, 2.8888115E+002, 1.0575157E-002
 1.1302722E+001, 3.9262994E+002, 2.2709543E+002,-3.5463260E+000, 2.9119326E+002, 1.0575157E-002
 1.1411893E+001, 4.0100649E+002, 2.2903148E+002, 2.2327865E+000, 2.9097930E+002, 1.0575157E-002
 1.1505468E+001, 4.3868777E+002, 2.3789751E+002, 5.0137456E+000, 2.9024053E+002, 1.0575157E-002
 1.1614639E+001, 4.7893746E+002, 2.5207844E+002, 1.0102258E+001, 2.9334722E+002, 1.0575157E-002
 1.1708215E+001, 5.0101955E+002, 2.5944015E+002, 9.7767821E+000, 3.0120132E+002, 1.0575157E-002
 1.1801790E+001, 4.6717166E+002, 2.4896384E+002, 6.0905745E+000, 3.0817890E+002, 1.0575157E-002
 1.1910962E+001, 4.2214935E+002, 2.4247081E+002, 5.1681303E+000, 3.1133348E+002, 1.0575157E-002
 1.2004538E+001, 4.0996242E+002, 2.4084964E+002, 6.0663751E+000, 3.1230665E+002, 1.0575157E-002
 1.2113708E+001, 4.1332461E+002, 2.4196674E+002, 5.0681101E+000, 3.1227529E+002, 1.0575157E-002
 1.2207284E+001, 4.1418800E+002, 2.4327313E+002, 8.4416252E+000, 3.0968906E+002, 1.0575157E-002
 1.2300859E+001, 4.2768855E+002, 2.4613494E+002, 1.3203893E+001, 3.0667588E+002, 1.0575157E-002
 1.2410030E+001, 4.4305810E+002, 2.4995071E+002, 1.6132450E+001, 3.0495287E+002, 1.0575157E-002
 1.2503606E+001, 4.2497926E+002, 2.4988211E+002, 1.4124427E+001, 3.0596117E+002, 1.0575157E-002
 1.2615896E+001, 3.9315903E+002, 2.4033112E+002, 1.4508445E+001, 3.0579041E+002, 1.0575157E-002
 1.2701674E+001, 3.5915938E+002, 2.2569572E+002, 9.4476835E+000, 3.0212743E+002, 1.0575157E-002
 1.2804607E+001, 3.0275024E+002, 2.0947953E+002, 3.1525854E+000, 2.9577901E+002, 1.0575157E-002
 1.2907540E+001, 3.0041909E+002, 2.0911670E+002, 9.6603795E+000, 2.8762245E+002, 1.0575157E-002
 1.3005312E+001, 3.4353605E+002, 2.2284002E+002, 1.5491406E+001, 2.8327072E+002, 1.0575157E-002
 1.3113358E+001, 3.7311270E+002, 2.3232863E+002, 1.8251305E+001, 2.8320613E+002, 1.0575157E-002
 1.3205969E+001, 4.1302320E+002, 2.4440538E+002, 2.3402379E+001, 2.8507512E+002, 1.0575157E-002
 1.3314014E+001, 4.6692552E+002, 2.5784629E+002, 2.4225960E+001, 2.9027451E+002, 1.0575157E-002
 1.3406626E+001, 4.9216386E+002, 2.6455992E+002, 1.8156163E+001, 2.9808388E+002, 1.0575157E-002
 1.3514671E+001, 4.7001548E+002, 2.6201206E+002, 1.3404537E+001, 3.0698234E+002, 1.0575157E-002
 1.3607283E+001, 4.3711719E+002, 2.5579745E+002, 8.2699472E+000, 3.1466100E+002, 1.0575157E-002
 1.3715328E+001, 3.8663673E+002, 2.4617994E+002, 5.0719967E+000, 3.1907675E+002, 1.0575157E-002
 1.3807939E+001, 3.4318883E+002, 2.3344223E+002, 5.7792707E+000, 3.1890001E+002, 1.0575157E-002
 1.3900550E+001, 3.3106978E+002, 2.3137962E+002, 2.8645874E+000, 3.1572407E+002, 1.0575157E-002
 1.4008595E+001, 3.3364188E+002, 2.3156657E+002, 9.1458672E+000, 3.0978408E+002, 1.0575157E-002
 1.4101207E+001, 3.6766467E+002, 2.3671729E+002, 1.3616716E+001, 3.0386079E+002, 1.0575157E-002
 1.4209252E+001, 4.0518782E+002, 2.4813719E+002, 1.3009393E+001, 3.0106564E+002, 1.0575157E-002
 1.4301864E+001, 4.3454056E+002, 2.5672409E+002, 1.2013702E+001, 3.0398908E+002, 1.0575157E-002
 1.4409909E+001, 4.5348096E+002, 2.6144361E+002, 7.7044526E+000, 3.1004835E+002, 1.0575157E-002
 1.4502520E+001, 4.3917245E+002, 2.6058579E+002, 4.2521300E+000, 3.1651900E+002, 1.0575157E-002
 1.4610566E+001, 4.5154604E+002, 2.6459223E+002, 1.0353519E+001, 3.2177712E+002, 1.0575157E-002
 1.4703176E+001, 4.6300532E+002, 2.6995458E+002, 1.1254479E+001, 3.2708750E+002, 1.0575157E-002
 1.4811223E+001, 4.4482959E+002, 2.6818933E+002, 1.5285997E+001, 3.3158630E+002, 1.0575157E-002
 1.4903833E+001, 4.4849373E+002, 2.6836897E+002, 2.2801658E+001, 3.3331345E+002, 1.0575157E-002
 1.5011880E+001, 4.3578608E+002, 2.6834041E+002, 1.4809479E+001, 3.3403981E+002, 1.0575157E-002
 1.5104490E+001, 4.0390766E+002, 2.6125715E+002, 1.3925402E+001, 3.3320884E+002, 1.0575157E-002
 1.5212536E+001, 3.6254113E+002, 2.5101620E+002, 5.5803317E+000, 3.2936890E+002, 1.0575157E-002
 1.5305147E+001, 3.5219231E+002, 2.4666451E+002, 1.0810599E+001, 3.2422332E+002, 1.0575157E-002
 1.5413193E+001, 3.5119203E+002, 2.4735070E+002, 4.9532236E+000, 3.1868058E+002, 1.0575157E-002
 1.5505804E+001, 3.7997237E+002, 2.5518073E+002, 1.4868696E+001, 3.1418259E+002, 1.0575157E-002
 1.5613850E+001, 4.0580813E+002, 2.5946282E+002, 1.7400904E+001, 3.1188058E+002, 1.0575157E-002
 1.5706461E+001, 4.4190347E+002, 2.6912508E+002, 2.3521652E+001, 3.1163963E+002, 1.0575157E-002
 1.5814507E+001, 4.6794398E+002, 2.7855864E+002, 2.2041421E+001, 3.1503388E+002, 1.0575157E-002
 1.5907118E+001, 4.6104774E+002, 2.7550220E+002, 2.1066290E+001, 3.2000871E+002, 1.0575157E-002
 1.6015163E+001, 4.5501696E+002, 2.7512632E+002, 1.4760777E+001, 3.2452372E+002, 1.0575157E-002
 1.6100056E+001, 4.0004752E+002, 2.6153708E+002, 4.7050679E+000, 3.2829509E+002, 1.0575157E-002
 1.6209114E+001, 3.6173386E+002, 2.5044507E+002, 8.7690687E+000, 3.2872761E+002, 1.0575157E-002
 1.6314257E+001, 3.3707254E+002, 2.4364802E+002, 6.2963684E+000, 3.2575421E+002, 1.0575157E-002
 1.6404377E+001, 3.3748715E+002, 2.4334998E+002, 1.2478667E+001, 3.2154532E+002, 1.0575157E-002
 1.6509520E+001, 3.6356839E+002, 2.5126885E+002, 1.4770841E+001, 3.1891468E+002, 1.0575157E-002
 1.6616163E+001, 3.6940153E+002, 2.5326875E+002, 1.3582278E+001, 3.1765959E+002, 1.0575157E-002
 1.6715296E+001, 3.6327861E+002, 2.4943919E+002, 1.1505082E+001, 3.1442508E+002, 1.0575157E-002
 1.6814428E+001, 3.9048147E+002, 2.5571908E+002, 1.1534804E+001, 3.1159253E+002, 1.0575157E-002
 1.6913563E+001, 4.1661036E+002, 2.6708916E+002, 8.2035624E+000, 3.1282902E+002, 1.0575157E-002
 1.7003180E+001, 4.0015956E+002, 2.6537055E+002, 3.7169986E+000, 3.1667034E+002, 1.0575157E-002
 1.7105511E+001, 4.1347922E+002, 2.6750368E+002, 1.3214877E+001, 3.1991423E+002, 1.0575157E-002
 1.7215153E+001, 3.7570898E+002, 2.5765292E+002, 1.0069358E+001, 3.2120247E+002, 1.0575157E-002
 1.7311638E+001, 3.2483703E+002, 2.3706296E+002, 1.6389032E+001, 3.1806661E+002, 1.0575157E-002
 1.7408123E+001, 2.7808184E+002, 2.2246392E+002, 1.3389810E+001, 3.1114052E+002, 1.0575157E-002
 1.7504608E+001, 2.4022821E+002, 2.1061526E+002, 1.2491991E+001, 3.0295742E+002, 1.0575157E-002
 1.7601091E+001, 2.5874601E+002, 2.1221919E+002, 1.6699774E+001, 2.9526405E+002, 1.0575157E-002
 1.7713657E+001, 2.8359430E+002, 2.1887861E+002, 1.2532854E+001, 2.8868920E+002, 1.0575157E-002
 1.7816574E+001, 3.3207167E+002, 2.2917192E+002, 1.8993836E+001, 2.8253545E+002, 1.0575157E-002
 1.7905018E+001, 3.7204280E+002, 2.3801438E+002, 1.8598771E+001, 2.8003799E+002, 1.0575157E-002
 1.8002434E+001, 3.5241041E+002, 2.3510097E+002, 1.2386088E+001, 2.8086904E+002, 1.0575157E-002
 1.8110998E+001, 3.2557788E+002, 2.2588851E+002, 1.5999375E+001, 2.8199086E+002, 1.0575157E-002
 1.8204054E+001, 3.0931248E+002, 2.1969814E+002, 1.5395953E+001, 2.8174327E+002, 1.0575157E-002
 1.8315722E+001, 2.9602661E+002, 2.1508216E+002, 1.8035916E+001, 2.8112699E+002, 1.0575157E-002
 1.8401022E+001, 2.7033701E+002, 2.0498826E+002, 1.7703132E+001, 2.7856936E+002, 1.0575157E-002
 1.8503384E+001, 2.5911621E+002, 1.9802883E+002, 1.7812896E+001, 2.7461881E+002, 1.0575157E-002
 1.8605745E+001, 2.7387760E+002, 2.0215403E+002, 2.0945532E+001, 2.6985601E+002, 1.0575157E-002
 1.8708107E+001, 3.1247646E+002, 2.1241875E+002, 2.1689740E+001, 2.6665234E+002, 1.0575157E-002
 1.8810467E+001, 3.3098932E+002, 2.1633548E+002, 1.5656759E+001, 2.6693332E+002, 1.0575157E-002
 1.8911024E+001, 3.2496025E+002, 2.1664637E+002, 1.1852068E+001, 2.6880409E+002, 1.0575157E-002
 1.9002560E+001, 3.4564055E+002, 2.2186086E+002, 1.3765533E+001, 2.7070276E+002, 1.0575157E-002
 1.9109350E+001, 3.7618874E+002, 2.3281671E+002, 1.2904923E+001, 2.7413629E+002, 1.0575157E-002
 1.9200884E+001, 3.7295405E+002, 2.3481852E+002, 1.3266610E+001, 2.7920343E+002, 1.0575157E-002
 1.9310726E+001, 3.8099318E+002, 2.3907008E+002, 1.7665943E+001, 2.8497954E+002, 1.0575157E-002
 1.9411415E+001, 3.9185963E+002, 2.4381732E+002, 1.7257234E+001, 2.8952608E+002, 1.0575157E-002
 1.9512102E+001, 4.2260468E+002, 2.5289482E+002, 2.1565594E+001, 2.9308351E+002, 1.0575157E-002
 1.9612791E+001, 4.3284742E+002, 2.5669595E+002, 1.8728365E+001, 2.9643371E+002, 1.0575157E-002
 1.9713478E+001, 4.3824863E+002, 2.5768628E+002, 1.7797391E+001, 3.0015931E+002, 1.0575157E-002
 1.9814167E+001, 4.3904696E+002, 2.5816196E+002, 1.3509448E+001, 3.0462086E+002, 1.0575157E-002
 1.9914856E+001, 4.1785714E+002, 2.5116607E+002, 9.8928887E+000, 3.0824382E+002, 1.0575157E-002
 2.0006533E+001, 3.6985602E+002, 2.3867711E+002, 6.2923722E+000, 3.0909902E+002, 1.0575157E-002
 2.0114384E+001, 3.4587075E+002, 2.3564844E+002, 1.0340763E+001, 3.0735597E+002, 1.0575157E-002
 2.0213245E+001, 3.1675051E+002, 2.2824549E+002, 1.0503946E+001, 3.0468855E+002, 1.0575157E-002
 2.0312109E+001, 3.3243832E+002, 2.3146761E+002, 1.8429333E+001, 3.0236011E+002, 1.0575157E-002
 2.0410973E+001, 3.2338161E+002, 2.2607099E+002, 1.6846475E+001, 2.9945570E+002, 1.0575157E-002
 2.0509836E+001, 3.3695974E+002, 2.2944000E+002, 1.8253679E+001, 2.9654642E+002, 1.0575157E-002
 2.0608698E+001, 3.5195191E+002, 2.3559105E+002, 1.6700847E+001, 2.9516811E+002, 1.0575157E-002
 2.0707561E+001, 3.5645441E+002, 2.3755111E+002, 1.3510018E+001, 2.9572807E+002, 1.0575157E-002
 2.0806425E+001, 3.3971513E+002, 2.3200365E+002, 1.1568909E+001, 2.9474527E+002, 1.0575157E-002
 2.0905287E+001, 3.3508966E+002, 2.3077575E+002, 1.1871123E+001, 2.9301462E+002, 1.0575157E-002
 2.1004150E+001, 3.4060263E+002, 2.3273741E+002, 1.4687338E+001, 2.9236107E+002, 1.0575157E-002
 2.1103014E+001, 3.4685691E+002, 2.3118725E+002, 2.1039684E+001, 2.9185280E+002, 1.0575157E-002
 2.1201878E+001, 3.5313337E+002, 2.3349966E+002, 2.5035959E+001, 2.9078468E+002, 1.0575157E-002
 2.1300739E+001, 3.4396199E+002, 2.3142855E+002, 2.5409475E+001, 2.8899464E+002, 1.0575157E-002
 2.1416080E+001, 3.5127085E+002, 2.3335432E+002, 2.8592025E+001, 2.8732968E+002, 1.0575157E-002
 2.1514942E+001, 3.2581638E+002, 2.2586712E+002, 2.1303777E+001, 2.8656557E+002, 1.0575157E-002
 2.1613806E+001, 3.0229429E+002, 2.1750454E+002, 1.6986193E+001, 2.8608267E+002, 1.0575157E-002
 2.1712669E+001, 3.0177960E+002, 2.1578528E+002, 1.3162171E+001, 2.8373628E+002, 1.0575157E-002
 2.1811533E+001, 3.2030500E+002, 2.2192593E+002, 1.5335719E+001, 2.8137281E+002, 1.0575157E-002
 2.1910395E+001, 3.2895392E+002, 2.2500809E+002, 1.6453537E+001, 2.8036811E+002, 1.0575157E-002
 2.2009258E+001, 3.1209127E+002, 2.1734885E+002, 1.6836147E+001, 2.7962965E+002, 1.0575157E-002
 2.2108122E+001, 3.0344696E+002, 2.1379398E+002, 1.6931425E+001, 2.7813612E+002, 1.0575157E-002
 2.2206984E+001, 3.0851346E+002, 2.1411278E+002, 1.8615404E+001, 2.7655993E+002, 1.0575157E-002
 2.2305847E+001, 3.0938334E+002, 2.1444133E+002, 1.5975440E+001, 2.7559099E+002, 1.0575157E-002
 2.2404711E+001, 3.1336717E+002, 2.1766507E+002, 1.5808897E+001, 2.7471311E+002, 1.0575157E-002
 2.2503572E+001, 3.0824011E+002, 2.1599382E+002, 1.3934933E+001, 2.7385542E+002, 1.0575157E-002
 2.2602436E+001, 3.2125895E+002, 2.1970081E+002, 1.2593573E+001, 2.7409103E+002, 1.0575157E-002
 2.2701300E+001, 3.1891794E+002, 2.1931529E+002, 1.1777403E+001, 2.7412940E+002, 1.0575157E-002
 2.2800163E+001, 3.3091749E+002, 2.2244702E+002, 1.3823380E+001, 2.7555255E+002, 1.0575157E-002
 2.2915503E+001, 3.1893440E+002, 2.1957544E+002, 1.3238006E+001, 2.7742158E+002, 1.0575157E-002
 2.3014366E+001, 3.0839133E+002, 2.1615626E+002, 1.5854311E+001, 2.7767029E+002, 1.0575157E-002
