s,kW,kW,kW,kW,kg/s
FDS_HRR_Time,HRR,RAD_LOSS,CONV_LOSS,COND_LOSS,BURN_RATE
 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8759393E-005, 0.0000000E+000, 0.0000000E+000
 5.0080605E+000, 2.0638230E+002, 7.4112130E+001, 1.1079020E+002, 7.6387030E+001, 4.3689597E-003
 1.0006063E+001, 4.7394438E+002, 1.8581662E+002, 2.3671101E+002, 2.2885069E+002, 1.0225695E-002
 1.5008514E+001, 7.7986073E+002, 3.3410046E+002, 3.4273017E+002, 4.2192441E+002, 1.6708588E-002
 2.0008566E+001, 1.0924129E+003, 5.0465190E+002, 4.1909918E+002, 6.3459507E+002, 2.3303051E-002
 2.5004799E+001, 1.4076868E+003, 7.0521411E+002, 4.7135615E+002, 8.7386854E+002, 2.9965775E-002
 3.0009848E+001, 1.7320877E+003, 9.2952764E+002, 5.0749156E+002, 1.1293921E+003, 3.6572621E-002
 3.5007038E+001, 1.9586111E+003, 1.1204357E+003, 4.8341492E+002, 1.3594757E+003, 4.1331674E-002
 4.0005554E+001, 2.1168868E+003, 1.2729982E+003, 4.7661493E+002, 1.5245885E+003, 4.4125993E-002
 4.5002323E+001, 2.2596505E+003, 1.4314352E+003, 4.1831136E+002, 1.7036200E+003, 4.6921315E-002
 5.0007236E+001, 2.3824584E+003, 1.5328936E+003, 4.1715799E+002, 1.8301721E+003, 4.9723410E-002
 5.5008766E+001, 2.4279070E+003, 1.6030113E+003, 4.0364992E+002, 1.9006323E+003, 5.2518931E-002
 6.0002930E+001, 2.5304840E+003, 1.6938369E+003, 3.7104895E+002, 2.0122573E+003, 5.5325067E-002
 6.5010315E+001, 2.7045351E+003, 1.8462032E+003, 3.8347716E+002, 2.1811684E+003, 5.7370667E-002
 7.0001366E+001, 2.7214881E+003, 1.8355678E+003, 4.1634606E+002, 2.1750083E+003, 5.6295472E-002
 7.5005821E+001, 2.5715885E+003, 1.8247282E+003, 2.7733648E+002, 2.1735591E+003, 5.4885185E-002
 8.0008682E+001, 2.5046424E+003, 1.7679901E+003, 2.9843813E+002, 2.1040929E+003, 5.3461340E-002
 8.5009567E+001, 2.3865402E+003, 1.6955330E+003, 2.6554872E+002, 2.0323663E+003, 5.2049117E-002
 9.0011154E+001, 2.4618096E+003, 1.7279291E+003, 3.0237780E+002, 2.0628249E+003, 5.0643494E-002
 9.5009171E+001, 2.3676735E+003, 1.7004349E+003, 2.6055122E+002, 2.0326554E+003, 4.9205507E-002
 1.0000507E+002, 2.2811598E+003, 1.6079998E+003, 2.7884031E+002, 1.9230442E+003, 4.7799433E-002
 1.0500631E+002, 2.1566288E+003, 1.5285568E+003, 2.5399871E+002, 1.8396582E+003, 4.6392605E-002
