s,s,s,s,C,C,C,C,C,C,C,C
 8.5003021E+001, 8.2544264E+001, 8.2544264E+001, 8.2544264E+001, 4.2742315E+002, 4.1993382E+002, 4.1488263E+002, 3.9306395E+002, 1.9794832E+002, 7.6126549E+001, 6.3160792E+001, 5.5641838E+001
 9.0003029E+001, 8.7516677E+001, 8.7516677E+001, 8.7516677E+001, 4.2953466E+002, 4.2319638E+002, 4.1545489E+002, 3.7904088E+002, 2.3819386E+002, 8.0192360E+001, 6.2944974E+001, 5.1881180E+001
 9.5006767E+001, 9.2503983E+001, 9.2503983E+001, 9.2503983E+001, 4.6192183E+002, 4.5758731E+002, 4.5684544E+002, 4.2694706E+002, 2.1997938E+002, 8.7880704E+001, 6.2713418E+001, 5.3237464E+001
 1.0000550E+002, 9.7503459E+001, 9.7503459E+001, 9.7503459E+001, 4.3177308E+002, 4.2538196E+002, 4.2366169E+002, 4.1375606E+002, 2.9086400E+002, 8.1372508E+001, 7.0797991E+001, 5.7464495E+001
 1.0500594E+002, 1.0251852E+002, 1.0251852E+002, 1.0251852E+002, 4.5320664E+002, 4.4649783E+002, 4.4669042E+002, 4.2876344E+002, 2.2903197E+002, 9.5649929E+001, 7.7276063E+001, 5.7107941E+001
 1.1000029E+002, 1.0750865E+002, 1.0750865E+002, 1.0750865E+002, 4.5755719E+002, 4.5262598E+002, 4.4210603E+002, 4.2959293E+002, 2.6298519E+002, 9.4890679E+001, 7.4078185E+001, 5.8197167E+001
 1.1500175E+002, 1.1246270E+002, 1.1246270E+002, 1.1246270E+002, 4.5424862E+002, 4.5067997E+002, 4.4351155E+002, 4.4022309E+002, 2.4771745E+002, 9.4388722E+001, 7.0419255E+001, 5.5903091E+001
 1.2000769E+002, 1.1755509E+002, 1.1755509E+002, 1.1755509E+002, 4.6020607E+002, 4.5210529E+002, 4.4574168E+002, 4.4402012E+002, 3.1220480E+002, 1.0950427E+002, 8.2841650E+001, 6.2614335E+001
 1.2500600E+002, 1.2249887E+002, 1.2249887E+002, 1.2249887E+002, 4.9148642E+002, 4.8557208E+002, 4.7970244E+002, 4.7147245E+002, 2.7313269E+002, 9.7383691E+001, 7.7800464E+001, 6.5846026E+001
 1.3000877E+002, 1.2751613E+002, 1.2751613E+002, 1.2751613E+002, 4.7217966E+002, 4.6515792E+002, 4.6215757E+002, 4.5803673E+002, 3.5852189E+002, 1.1514673E+002, 7.8685715E+001, 6.2468278E+001
 1.3500278E+002, 1.3251345E+002, 1.3251345E+002, 1.3251345E+002, 5.0120840E+002, 4.9599791E+002, 4.8514007E+002, 4.6794349E+002, 3.1417692E+002, 1.1368843E+002, 8.9339784E+001, 6.7085525E+001
 1.4000508E+002, 1.3750459E+002, 1.3750459E+002, 1.3750459E+002, 5.0974613E+002, 4.9931495E+002, 4.8930230E+002, 4.6968216E+002, 3.2079849E+002, 1.1884966E+002, 9.7353732E+001, 7.3366487E+001
 1.4500104E+002, 1.4250818E+002, 1.4250818E+002, 1.4250818E+002, 4.9558091E+002, 4.9091501E+002, 4.8727623E+002, 4.8624723E+002, 3.3855603E+002, 1.2026830E+002, 9.1627006E+001, 7.3341747E+001
 1.5000587E+002, 1.4748978E+002, 1.4748978E+002, 1.4748978E+002, 5.0305135E+002, 4.9821279E+002, 4.9463404E+002, 4.8310310E+002, 3.3167463E+002, 1.2582178E+002, 9.5126274E+001, 8.3219477E+001
 1.5500909E+002, 1.5249671E+002, 1.5249671E+002, 1.5249671E+002, 5.2357864E+002, 5.1755091E+002, 5.1031815E+002, 5.0144913E+002, 3.3601878E+002, 1.3852659E+002, 1.0239909E+002, 8.1476820E+001
 1.6000137E+002, 1.5752233E+002, 1.5752233E+002, 1.5752233E+002, 5.2898817E+002, 5.2069230E+002, 5.1383766E+002, 5.0733877E+002, 2.8139583E+002, 1.3163036E+002, 1.0527435E+002, 7.5849384E+001
 1.6500746E+002, 1.6250842E+002, 1.6250842E+002, 1.6250842E+002, 5.2368353E+002, 5.1610791E+002, 5.1358258E+002, 5.0505671E+002, 3.9498460E+002, 1.3501928E+002, 1.0480734E+002, 8.8830205E+001
 1.7000548E+002, 1.6748562E+002, 1.6748562E+002, 1.6748562E+002, 5.4933458E+002, 5.4316566E+002, 5.3788647E+002, 4.9657617E+002, 2.8493220E+002, 1.4828249E+002, 1.0704404E+002, 8.4603087E+001
 1.7500970E+002, 1.7248234E+002, 1.7248234E+002, 1.7248234E+002, 5.6252174E+002, 5.5530783E+002, 5.4330327E+002, 4.5418067E+002, 2.7033392E+002, 1.4184374E+002, 9.9710596E+001, 8.3158011E+001
 1.8000087E+002, 1.7750050E+002, 1.7750050E+002, 1.7750050E+002, 5.6356384E+002, 5.5804276E+002, 5.4426278E+002, 4.7053476E+002, 3.1179529E+002, 1.3688188E+002, 1.0764272E+002, 9.1492169E+001
 1.8500499E+002, 1.8251800E+002, 1.8251800E+002, 1.8251800E+002, 5.0745288E+002, 4.9761026E+002, 4.9180622E+002, 4.2830027E+002, 2.6710460E+002, 1.4086983E+002, 1.0210750E+002, 7.8328808E+001
 1.9000232E+002, 1.8752395E+002, 1.8752395E+002, 1.8752395E+002, 5.1209770E+002, 5.0813908E+002, 5.0674235E+002, 4.8061854E+002, 2.5677208E+002, 1.4147159E+002, 1.0353354E+002, 7.5702301E+001
 1.9500150E+002, 1.9248743E+002, 1.9248743E+002, 1.9248743E+002, 4.9313078E+002, 4.8607248E+002, 4.8982069E+002, 4.3816819E+002, 2.5865082E+002, 1.4006044E+002, 9.7292136E+001, 7.7490160E+001
 2.0000787E+002, 1.9750981E+002, 1.9750981E+002, 1.9750981E+002, 5.0035663E+002, 4.9200375E+002, 4.8945829E+002, 4.5909198E+002, 2.6488901E+002, 1.4963871E+002, 1.0324307E+002, 7.6866401E+001
 2.0500710E+002, 2.0249671E+002, 2.0249671E+002, 2.0249671E+002, 4.9168124E+002, 4.8818550E+002, 4.8486095E+002, 4.6087610E+002, 2.6890468E+002, 1.3194479E+002, 1.0140901E+002, 7.8696443E+001
 2.1000783E+002, 2.0751264E+002, 2.0751264E+002, 2.0751264E+002, 4.8000824E+002, 4.7575942E+002, 4.7138051E+002, 4.6897297E+002, 2.8089454E+002, 1.3837716E+002, 9.7847526E+001, 7.7015797E+001
 2.1500459E+002, 2.1251361E+002, 2.1251361E+002, 2.1251361E+002, 5.2338417E+002, 5.1459455E+002, 4.9263019E+002, 4.3893065E+002, 2.7079779E+002, 1.3273320E+002, 9.8165781E+001, 8.0578986E+001
 2.2000844E+002, 2.1750662E+002, 2.1750662E+002, 2.1750662E+002, 5.1283374E+002, 5.1101767E+002, 5.0355652E+002, 4.3297558E+002, 2.4619465E+002, 1.3326646E+002, 1.0453276E+002, 7.9180910E+001
 2.2500822E+002, 2.2252971E+002, 2.2252971E+002, 2.2252971E+002, 4.9959326E+002, 4.9782429E+002, 4.9466023E+002, 4.5541083E+002, 2.4464223E+002, 1.3980854E+002, 9.7109979E+001, 8.4545061E+001
 2.3000130E+002, 2.2750999E+002, 2.2750999E+002, 2.2750999E+002, 4.8699104E+002, 4.8408708E+002, 4.7694037E+002, 4.4306733E+002, 2.5130705E+002, 1.2922510E+002, 9.8118378E+001, 7.9167789E+001
 2.3500914E+002, 2.3252817E+002, 2.3252817E+002, 2.3252817E+002, 4.8049881E+002, 4.7572550E+002, 4.6827899E+002, 4.0588070E+002, 2.4251011E+002, 1.3587548E+002, 9.3534729E+001, 8.0321794E+001
 2.4000293E+002, 2.3751104E+002, 2.3751104E+002, 2.3751104E+002, 4.6688794E+002, 4.6191811E+002, 4.5789161E+002, 4.2397441E+002, 2.2863422E+002, 1.3702946E+002, 9.8466423E+001, 7.2922180E+001
 2.4500671E+002, 2.4250983E+002, 2.4250983E+002, 2.4250983E+002, 4.8523618E+002, 4.7997263E+002, 4.7763467E+002, 4.0914378E+002, 2.4188895E+002, 1.4580719E+002, 9.7659126E+001, 8.1162565E+001
 2.5000586E+002, 2.4752805E+002, 2.4752805E+002, 2.4752805E+002, 4.8115648E+002, 4.7792786E+002, 4.7533952E+002, 4.4715157E+002, 2.4705657E+002, 1.3696936E+002, 9.9072969E+001, 7.7192573E+001
 2.5500494E+002, 2.5250934E+002, 2.5250934E+002, 2.5250934E+002, 4.8846608E+002, 4.8332837E+002, 4.7724323E+002, 3.8996833E+002, 2.4329493E+002, 1.3820254E+002, 9.9428029E+001, 7.5948937E+001
 2.6000034E+002, 2.5751633E+002, 2.5751633E+002, 2.5751633E+002, 4.5818827E+002, 4.5457008E+002, 4.5461493E+002, 4.2970510E+002, 2.2379032E+002, 1.3509898E+002, 9.7860800E+001, 7.9601238E+001
 2.6500162E+002, 2.6254828E+002, 2.6254828E+002, 2.6254828E+002, 4.6148172E+002, 4.5745674E+002, 4.5968322E+002, 4.1258102E+002, 2.2275214E+002, 1.1759834E+002, 9.1259049E+001, 7.2558084E+001
 2.7000937E+002, 2.6710760E+002, 2.6710760E+002, 2.6710760E+002, 4.5218378E+002, 4.5404938E+002, 4.3456497E+002, 3.8548726E+002, 2.1523659E+002, 1.2229626E+002, 8.8419023E+001, 7.3172304E+001
 2.7501187E+002, 2.7252000E+002, 2.7252000E+002, 2.7252000E+002, 3.8422981E+002, 3.4104095E+002, 2.9710773E+002, 2.5363774E+002, 1.7451731E+002, 1.0045812E+002, 6.8530438E+001, 5.9619999E+001
 2.8001437E+002, 2.7752249E+002, 2.7752249E+002, 2.7752249E+002, 3.4272152E+002, 3.1036254E+002, 2.6629278E+002, 2.2763417E+002, 1.5297586E+002, 9.7154894E+001, 7.3033505E+001, 5.9682259E+001
 2.8500037E+002, 2.8249022E+002, 2.8249022E+002, 2.8249022E+002, 3.1074432E+002, 2.7631684E+002, 2.4418706E+002, 2.0535703E+002, 1.5859359E+002, 9.7016043E+001, 6.7768770E+001, 5.3418200E+001
 2.9001035E+002, 2.8752253E+002, 2.8752253E+002, 2.8752253E+002, 2.8446615E+002, 2.6564069E+002, 2.4396660E+002, 1.9519216E+002, 1.3571214E+002, 8.7952325E+001, 6.7324230E+001, 5.3565227E+001
 2.9500409E+002, 2.9253560E+002, 2.9253560E+002, 2.9253560E+002, 2.7610605E+002, 2.5548125E+002, 2.2465277E+002, 1.8801843E+002, 1.3235159E+002, 7.7107034E+001, 6.3520656E+001, 5.5884774E+001
 3.0001151E+002, 2.9750152E+002, 2.9750152E+002, 2.9750152E+002, 2.6739014E+002, 2.4470714E+002, 2.2080184E+002, 1.8517677E+002, 1.3688327E+002, 7.7471391E+001, 6.0300418E+001, 5.2053304E+001
 3.0500296E+002, 3.0253702E+002, 3.0253702E+002, 3.0253702E+002, 2.5287111E+002, 2.3152046E+002, 2.1136548E+002, 1.8331053E+002, 1.2751512E+002, 7.0007686E+001, 5.5305348E+001, 4.8257949E+001
 3.1002115E+002, 3.0751157E+002, 3.0751157E+002, 3.0751157E+002, 2.4778779E+002, 2.2831689E+002, 2.0514103E+002, 1.6499433E+002, 1.1914557E+002, 7.2537773E+001, 5.9739469E+001, 5.0685428E+001
 3.1501950E+002, 3.1252013E+002, 3.1252013E+002, 3.1252013E+002, 2.4757510E+002, 2.2308700E+002, 2.0247165E+002, 1.7500075E+002, 1.0232299E+002, 6.7396284E+001, 5.6994810E+001, 4.9695351E+001
 3.2001831E+002, 3.1752635E+002, 3.1752635E+002, 3.1752635E+002, 2.3409389E+002, 2.1472912E+002, 1.9440186E+002, 1.6459016E+002, 1.1182363E+002, 6.7335345E+001, 5.3230180E+001, 4.9677135E+001
 3.2501624E+002, 3.2251394E+002, 3.2251394E+002, 3.2251394E+002, 2.2973007E+002, 2.1525612E+002, 1.9458628E+002, 1.6056884E+002, 1.1561960E+002, 6.7948993E+001, 5.3299559E+001, 4.7903536E+001
 3.3000122E+002, 3.2750871E+002, 3.2750871E+002, 3.2750871E+002, 2.2962775E+002, 2.1307256E+002, 1.8457100E+002, 1.5856817E+002, 9.8060268E+001, 6.2461106E+001, 5.2531649E+001, 4.5253833E+001
 3.3501273E+002, 3.3250971E+002, 3.3250971E+002, 3.3250971E+002, 2.2059876E+002, 2.0338231E+002, 1.7785968E+002, 1.5394831E+002, 1.0955207E+002, 6.8511684E+001, 5.3849017E+001, 4.7991280E+001
 3.4000699E+002, 3.3751860E+002, 3.3751860E+002, 3.3751860E+002, 2.2260122E+002, 1.9751741E+002, 1.7697906E+002, 1.5236306E+002, 1.0309948E+002, 6.8171122E+001, 5.1307479E+001, 4.7050491E+001
 3.4500516E+002, 3.4251675E+002, 3.4251675E+002, 3.4251675E+002, 2.1421085E+002, 1.9463825E+002, 1.7859886E+002, 1.5457803E+002, 8.3943984E+001, 5.9131481E+001, 5.1776015E+001, 4.5782298E+001
 3.5000256E+002, 3.4752202E+002, 3.4752202E+002, 3.4752202E+002, 2.0902194E+002, 1.8894387E+002, 1.7484589E+002, 1.4581809E+002, 8.7982732E+001, 6.1094390E+001, 5.3300266E+001, 4.3555578E+001
 3.5501605E+002, 3.5251044E+002, 3.5251044E+002, 3.5251044E+002, 2.0778130E+002, 1.8942264E+002, 1.6826852E+002, 1.4589423E+002, 8.5211274E+001, 5.8118603E+001, 5.0678322E+001, 4.3295736E+001
 3.6000528E+002, 3.5753323E+002, 3.5753323E+002, 3.5753323E+002, 2.0792964E+002, 1.9034940E+002, 1.7142320E+002, 1.4430654E+002, 8.1946135E+001, 5.6252147E+001, 4.9595862E+001, 4.1284493E+001
 3.6500177E+002, 3.6251753E+002, 3.6251753E+002, 3.6251753E+002, 2.0373443E+002, 1.8571221E+002, 1.6787526E+002, 1.4034721E+002, 7.3742914E+001, 5.3856361E+001, 4.7735145E+001, 4.1141398E+001
 3.7001077E+002, 3.6752185E+002, 3.6752185E+002, 3.6752185E+002, 2.0009451E+002, 1.8519718E+002, 1.6290563E+002, 1.3987154E+002, 9.3189457E+001, 5.3160707E+001, 4.7625757E+001, 4.1070853E+001
 3.7501562E+002, 3.7252261E+002, 3.7252261E+002, 3.7252261E+002, 2.0040059E+002, 1.8406709E+002, 1.6213920E+002, 1.4015760E+002, 8.2288306E+001, 5.4788789E+001, 4.8860501E+001, 4.2464283E+001
 3.8000238E+002, 3.7755602E+002, 3.7755602E+002, 3.7755602E+002, 1.9386811E+002, 1.7926656E+002, 1.6106877E+002, 1.3769534E+002, 8.7779382E+001, 5.2434146E+001, 4.4074969E+001, 3.8836422E+001
 3.8501498E+002, 3.8254193E+002, 3.8254193E+002, 3.8254193E+002, 1.9529257E+002, 1.8385329E+002, 1.5502318E+002, 1.2844335E+002, 9.7395249E+001, 5.8760688E+001, 4.6505383E+001, 4.0806165E+001
 3.9000446E+002, 3.8752950E+002, 3.8752950E+002, 3.8752950E+002, 1.9455149E+002, 1.7407256E+002, 1.5660601E+002, 1.3790039E+002, 7.6108573E+001, 5.0810497E+001, 4.5455232E+001, 3.9020317E+001
 3.9501505E+002, 3.9247639E+002, 3.9247639E+002, 3.9247639E+002, 1.8998789E+002, 1.7722385E+002, 1.6136892E+002, 1.3066458E+002, 8.5639044E+001, 5.2479527E+001, 4.8290869E+001, 4.1424751E+001
 4.0000363E+002, 3.9753314E+002, 3.9753314E+002, 3.9753314E+002, 1.8782067E+002, 1.7353361E+002, 1.5515400E+002, 1.3197510E+002, 6.7103621E+001, 4.7223554E+001, 4.3167718E+001, 3.9011494E+001
