s,s,s,s,C,C,C,C,C,C,C,C
 8.5000885E+001, 8.2515401E+001, 8.2515401E+001, 8.2515401E+001, 5.3210216E+002, 5.2215346E+002, 5.1453670E+002, 5.0140582E+002, 3.3546180E+002, 1.1012670E+002, 9.1473762E+001, 7.7627411E+001
 9.0007782E+001, 8.7510374E+001, 8.7510374E+001, 8.7510374E+001, 5.6634936E+002, 5.5307506E+002, 5.4873316E+002, 5.2063821E+002, 2.9990019E+002, 1.1727819E+002, 1.0126968E+002, 7.3054791E+001
 9.5002594E+001, 9.2516811E+001, 9.2516811E+001, 9.2516811E+001, 5.7528501E+002, 5.6038220E+002, 5.5317750E+002, 5.3372487E+002, 3.5250689E+002, 1.2104222E+002, 9.3877334E+001, 7.7973615E+001
 1.0000445E+002, 9.7460258E+001, 9.7460258E+001, 9.7460258E+001, 6.0178327E+002, 5.9396750E+002, 5.8520956E+002, 5.3551907E+002, 3.4240219E+002, 1.2694825E+002, 9.7836794E+001, 7.6883049E+001
 1.0501007E+002, 1.0248292E+002, 1.0248292E+002, 1.0248292E+002, 5.5183118E+002, 5.4044241E+002, 5.3508486E+002, 5.1978428E+002, 3.1462177E+002, 1.3159794E+002, 9.8360930E+001, 7.8762700E+001
 1.1000095E+002, 1.0754569E+002, 1.0754569E+002, 1.0754569E+002, 5.9290147E+002, 5.8952064E+002, 5.6858708E+002, 4.9942669E+002, 3.8985200E+002, 1.4315365E+002, 1.0897457E+002, 9.0181459E+001
 1.1500916E+002, 1.1249252E+002, 1.1249252E+002, 1.1249252E+002, 6.0395945E+002, 5.9247182E+002, 5.7036096E+002, 5.1742216E+002, 3.3196116E+002, 1.3537493E+002, 1.0738647E+002, 8.5272571E+001
 1.2000774E+002, 1.1751301E+002, 1.1751301E+002, 1.1751301E+002, 5.8593191E+002, 5.7979162E+002, 5.7104380E+002, 5.4259499E+002, 3.3761857E+002, 1.5148493E+002, 1.0511852E+002, 8.2283657E+001
 1.2501012E+002, 1.2248497E+002, 1.2248497E+002, 1.2248497E+002, 6.1565220E+002, 6.0522121E+002, 5.7404917E+002, 4.9690780E+002, 3.5051615E+002, 1.5415081E+002, 1.1832975E+002, 8.4921641E+001
 1.3000308E+002, 1.2754640E+002, 1.2754640E+002, 1.2754640E+002, 6.2934151E+002, 6.1750274E+002, 5.9705474E+002, 5.3917233E+002, 3.2981547E+002, 1.5657127E+002, 1.2301617E+002, 1.0103751E+002
 1.3500636E+002, 1.3248913E+002, 1.3248913E+002, 1.3248913E+002, 6.2725027E+002, 6.1515361E+002, 5.9257279E+002, 5.1479324E+002, 3.5011380E+002, 1.5972724E+002, 1.2132300E+002, 9.2120026E+001
 1.4000569E+002, 1.3748850E+002, 1.3748850E+002, 1.3748850E+002, 6.3535786E+002, 6.2523239E+002, 6.0385223E+002, 5.3811592E+002, 3.4215195E+002, 1.5742577E+002, 1.2263612E+002, 1.0286660E+002
 1.4500154E+002, 1.4252739E+002, 1.4252739E+002, 1.4252739E+002, 6.2344553E+002, 6.1856927E+002, 5.8834036E+002, 5.4196981E+002, 3.3546554E+002, 1.7301301E+002, 1.2154199E+002, 1.0076671E+002
 1.5000987E+002, 1.4750440E+002, 1.4750440E+002, 1.4750440E+002, 6.6696257E+002, 6.5466727E+002, 6.3848151E+002, 5.6409642E+002, 3.4368700E+002, 1.8852304E+002, 1.3848603E+002, 1.0530099E+002
 1.5500386E+002, 1.5250513E+002, 1.5250513E+002, 1.5250513E+002, 7.1948188E+002, 7.0902903E+002, 6.8918979E+002, 5.3895273E+002, 3.6308209E+002, 2.0123199E+002, 1.4275165E+002, 1.0711109E+002
 1.6000131E+002, 1.5752811E+002, 1.5752811E+002, 1.5752811E+002, 6.8575087E+002, 6.7087110E+002, 6.3994066E+002, 5.4227489E+002, 3.4247290E+002, 1.7917816E+002, 1.4098540E+002, 1.1487915E+002
 1.6500078E+002, 1.6252363E+002, 1.6252363E+002, 1.6252363E+002, 7.0179025E+002, 6.8114122E+002, 6.3208142E+002, 5.1171701E+002, 3.7013761E+002, 1.9414119E+002, 1.3800053E+002, 1.0908380E+002
 1.7001038E+002, 1.6752025E+002, 1.6752025E+002, 1.6752025E+002, 6.1585656E+002, 6.0058609E+002, 5.9158903E+002, 5.5050419E+002, 3.5845465E+002, 1.9192664E+002, 1.3800297E+002, 1.0958818E+002
 1.7500792E+002, 1.7255209E+002, 1.7255209E+002, 1.7255209E+002, 6.9824710E+002, 6.8531139E+002, 6.6825167E+002, 5.4028098E+002, 3.4517569E+002, 1.8844565E+002, 1.4345214E+002, 1.1654887E+002
 1.8000642E+002, 1.7749115E+002, 1.7749115E+002, 1.7749115E+002, 6.8718387E+002, 6.7768581E+002, 6.4844490E+002, 5.5296069E+002, 3.3704481E+002, 1.8502144E+002, 1.4774332E+002, 1.1252409E+002
 1.8500441E+002, 1.8251864E+002, 1.8251864E+002, 1.8251864E+002, 7.2067225E+002, 6.9891685E+002, 6.7181964E+002, 5.0146830E+002, 3.3611891E+002, 1.9078531E+002, 1.4881871E+002, 1.1606629E+002
 1.9000116E+002, 1.8753570E+002, 1.8753570E+002, 1.8753570E+002, 7.0335343E+002, 6.8594894E+002, 6.5542324E+002, 5.0674528E+002, 3.2368170E+002, 1.9995529E+002, 1.5673673E+002, 1.1272984E+002
 1.9500293E+002, 1.9250284E+002, 1.9250284E+002, 1.9250284E+002, 6.7798403E+002, 6.6806784E+002, 6.3379409E+002, 5.3300341E+002, 3.3629035E+002, 1.9893400E+002, 1.4825961E+002, 1.0967008E+002
 2.0000363E+002, 1.9750851E+002, 1.9750851E+002, 1.9750851E+002, 6.9380739E+002, 6.7100898E+002, 6.4161011E+002, 5.4833297E+002, 3.4472123E+002, 2.1848298E+002, 1.5334641E+002, 1.1985262E+002
 2.0500645E+002, 2.0251970E+002, 2.0251970E+002, 2.0251970E+002, 7.0642547E+002, 6.9067954E+002, 6.4544349E+002, 5.3587560E+002, 3.4723190E+002, 1.9260163E+002, 1.4326386E+002, 1.2513660E+002
 2.1000128E+002, 2.0749111E+002, 2.0749111E+002, 2.0749111E+002, 7.8326075E+002, 7.7504217E+002, 7.4397694E+002, 5.5553624E+002, 3.4660967E+002, 1.9123471E+002, 1.5119785E+002, 1.2763284E+002
 2.1500044E+002, 2.1249846E+002, 2.1249846E+002, 2.1249846E+002, 7.2379155E+002, 6.9425797E+002, 6.5917987E+002, 5.2603877E+002, 3.4724765E+002, 1.8039436E+002, 1.5155048E+002, 1.2958687E+002
 2.2000359E+002, 2.1747256E+002, 2.1747256E+002, 2.1747256E+002, 6.7511958E+002, 6.5669649E+002, 6.3381874E+002, 5.3310698E+002, 3.2408302E+002, 2.0355591E+002, 1.5012080E+002, 1.0786910E+002
 2.2500006E+002, 2.2251408E+002, 2.2251408E+002, 2.2251408E+002, 6.6309188E+002, 6.4057326E+002, 6.2525738E+002, 5.3598173E+002, 3.3564362E+002, 2.0247244E+002, 1.4770386E+002, 1.1501095E+002
 2.3000304E+002, 2.2749364E+002, 2.2749364E+002, 2.2749364E+002, 6.9331642E+002, 6.7760362E+002, 6.4389924E+002, 4.9975901E+002, 3.3876159E+002, 1.9605158E+002, 1.4749163E+002, 1.1841978E+002
 2.3500058E+002, 2.3250703E+002, 2.3250703E+002, 2.3250703E+002, 6.5155847E+002, 6.3467419E+002, 6.0816797E+002, 4.9384496E+002, 3.2370000E+002, 1.8760065E+002, 1.4711171E+002, 1.1255414E+002
 2.4000906E+002, 2.3751936E+002, 2.3751936E+002, 2.3751936E+002, 6.5598290E+002, 6.5388623E+002, 6.2049506E+002, 5.3305420E+002, 3.1605012E+002, 1.8567112E+002, 1.4273181E+002, 1.1917546E+002
 2.4501778E+002, 2.4224989E+002, 2.4224989E+002, 2.4224989E+002, 6.2800658E+002, 6.1404799E+002, 5.9609304E+002, 5.1289951E+002, 3.1440667E+002, 1.7870265E+002, 1.4061992E+002, 1.1108332E+002
 2.5000099E+002, 2.4751832E+002, 2.4751832E+002, 2.4751832E+002, 5.0719787E+002, 4.7092675E+002, 3.8976925E+002, 3.2086592E+002, 2.4521749E+002, 1.4390799E+002, 1.0724765E+002, 8.7848301E+001
 2.5500208E+002, 2.5251047E+002, 2.5251047E+002, 2.5251047E+002, 4.3230719E+002, 3.9441722E+002, 3.2731697E+002, 2.8500504E+002, 2.1252549E+002, 1.3129944E+002, 9.9214937E+001, 7.6290185E+001
 2.6000314E+002, 2.5751154E+002, 2.5751154E+002, 2.5751154E+002, 3.8930364E+002, 3.4918613E+002, 3.0271937E+002, 2.6416196E+002, 2.0806956E+002, 1.1894476E+002, 9.6656438E+001, 8.0569319E+001
 2.6500421E+002, 2.6251262E+002, 2.6251262E+002, 2.6251262E+002, 3.6175237E+002, 3.1760795E+002, 2.8203768E+002, 2.4535909E+002, 1.8861155E+002, 1.1262260E+002, 8.8854342E+001, 7.9591992E+001
 2.7000531E+002, 2.6751369E+002, 2.6751369E+002, 2.6751369E+002, 3.4101586E+002, 3.0574976E+002, 2.6079509E+002, 2.3116782E+002, 1.9457882E+002, 1.0318106E+002, 8.5133258E+001, 7.3263484E+001
 2.7500458E+002, 2.7248507E+002, 2.7248507E+002, 2.7248507E+002, 3.2227401E+002, 2.9216233E+002, 2.5395450E+002, 2.1893076E+002, 1.8459773E+002, 9.5300640E+001, 7.9388523E+001, 6.8144748E+001
 2.8001575E+002, 2.7750143E+002, 2.7750143E+002, 2.7750143E+002, 3.0877842E+002, 2.8698955E+002, 2.5435983E+002, 2.1334914E+002, 1.6494464E+002, 9.2850513E+001, 7.7240741E+001, 6.3574061E+001
 2.8500427E+002, 2.8252016E+002, 2.8252016E+002, 2.8252016E+002, 2.9873113E+002, 2.7272279E+002, 2.4817210E+002, 2.0637621E+002, 1.3703396E+002, 8.6831314E+001, 7.4663019E+001, 6.4185008E+001
 2.9001044E+002, 2.8752029E+002, 2.8752029E+002, 2.8752029E+002, 2.8505958E+002, 2.6267988E+002, 2.3883114E+002, 1.9904508E+002, 1.4363506E+002, 8.6834894E+001, 7.0014613E+001, 6.0500059E+001
 2.9501102E+002, 2.9252069E+002, 2.9252069E+002, 2.9252069E+002, 2.7948638E+002, 2.5563660E+002, 2.2921759E+002, 2.0335537E+002, 1.3463355E+002, 7.7423632E+001, 6.4863671E+001, 5.8668842E+001
 3.0000339E+002, 2.9752474E+002, 2.9752474E+002, 2.9752474E+002, 2.7716495E+002, 2.5303451E+002, 2.2716605E+002, 1.8531905E+002, 1.3492415E+002, 8.4492306E+001, 6.5480431E+001, 5.7197668E+001
 3.0500912E+002, 3.0250768E+002, 3.0250768E+002, 3.0250768E+002, 2.6000340E+002, 2.3853347E+002, 2.1757825E+002, 1.8917807E+002, 1.3471424E+002, 8.0933411E+001, 6.4354952E+001, 5.6163473E+001
 3.1001913E+002, 3.0754942E+002, 3.0754942E+002, 3.0754942E+002, 2.5829342E+002, 2.4436840E+002, 2.0487668E+002, 1.7722779E+002, 1.2955183E+002, 7.9805104E+001, 6.5244727E+001, 5.5996802E+001
 3.1500977E+002, 3.1251815E+002, 3.1251815E+002, 3.1251815E+002, 2.5405660E+002, 2.3236550E+002, 2.0153786E+002, 1.7480553E+002, 1.3116129E+002, 7.6556601E+001, 6.4844308E+001, 5.4217884E+001
 3.2000153E+002, 3.1754253E+002, 3.1754253E+002, 3.1754253E+002, 2.5101460E+002, 2.2733301E+002, 2.0438531E+002, 1.7751612E+002, 1.2071506E+002, 7.3271230E+001, 6.4320619E+001, 5.2875570E+001
 3.2500391E+002, 3.2251309E+002, 3.2251309E+002, 3.2251309E+002, 2.4454658E+002, 2.1928046E+002, 1.9862045E+002, 1.7316357E+002, 1.1645277E+002, 7.4517639E+001, 5.8595832E+001, 5.1380012E+001
 3.3002106E+002, 3.2749220E+002, 3.2749220E+002, 3.2749220E+002, 2.3257951E+002, 2.1968166E+002, 2.0034661E+002, 1.6358811E+002, 1.1182801E+002, 7.1437812E+001, 5.6135602E+001, 5.0603909E+001
 3.3501749E+002, 3.3250792E+002, 3.3250792E+002, 3.3250792E+002, 2.3454384E+002, 2.1431329E+002, 1.9080866E+002, 1.6814793E+002, 1.0808159E+002, 6.8479921E+001, 5.6859194E+001, 5.1853876E+001
 3.4000195E+002, 3.3753623E+002, 3.3753623E+002, 3.3753623E+002, 2.3732466E+002, 2.1492819E+002, 1.8971183E+002, 1.6688261E+002, 1.0114225E+002, 6.9332938E+001, 5.7949826E+001, 5.0388858E+001
 3.4501721E+002, 3.4250542E+002, 3.4250542E+002, 3.4250542E+002, 2.2926189E+002, 2.1061926E+002, 1.8430505E+002, 1.5803526E+002, 1.0414862E+002, 6.9841295E+001, 5.8987176E+001, 4.8513729E+001
 3.5000647E+002, 3.4753197E+002, 3.4753197E+002, 3.4753197E+002, 2.2255927E+002, 2.1050851E+002, 1.8315526E+002, 1.5787560E+002, 1.0767707E+002, 6.5251411E+001, 5.4892766E+001, 4.8222266E+001
 3.5500107E+002, 3.5251290E+002, 3.5251290E+002, 3.5251290E+002, 2.2274778E+002, 2.0466112E+002, 1.8510145E+002, 1.5805314E+002, 1.0177962E+002, 6.6508114E+001, 5.3227006E+001, 4.7372528E+001
 3.6001114E+002, 3.5751453E+002, 3.5751453E+002, 3.5751453E+002, 2.2230267E+002, 2.0313189E+002, 1.8422854E+002, 1.5292993E+002, 1.0315911E+002, 5.9962063E+001, 5.2392733E+001, 4.8936159E+001
 3.6501144E+002, 3.6251685E+002, 3.6251685E+002, 3.6251685E+002, 2.1914136E+002, 2.0089731E+002, 1.8076349E+002, 1.5555990E+002, 9.4559444E+001, 5.5619175E+001, 5.1643460E+001, 4.6517083E+001
 3.7001007E+002, 3.6751871E+002, 3.6751871E+002, 3.6751871E+002, 2.1554305E+002, 1.9066549E+002, 1.7442396E+002, 1.5133612E+002, 9.6413009E+001, 5.8611497E+001, 5.3858981E+001, 4.8040044E+001
 3.7501038E+002, 3.7254004E+002, 3.7254004E+002, 3.7254004E+002, 2.1144967E+002, 1.9446538E+002, 1.7334407E+002, 1.4704346E+002, 8.3349185E+001, 5.8453517E+001, 5.1332565E+001, 4.6063545E+001
 3.8002127E+002, 3.7750586E+002, 3.7750586E+002, 3.7750586E+002, 2.1410804E+002, 1.9148637E+002, 1.6797340E+002, 1.4697687E+002, 1.0814334E+002, 5.5991504E+001, 5.2740085E+001, 4.5221279E+001
 3.8501462E+002, 3.8252730E+002, 3.8252730E+002, 3.8252730E+002, 2.1320010E+002, 1.8886057E+002, 1.7056695E+002, 1.4506686E+002, 9.1896610E+001, 6.0153243E+001, 5.4101424E+001, 4.6007863E+001
 3.9001538E+002, 3.8750759E+002, 3.8750759E+002, 3.8750759E+002, 2.0583094E+002, 1.8874228E+002, 1.7166287E+002, 1.4424979E+002, 8.7295899E+001, 5.8139885E+001, 5.1593989E+001, 4.5948152E+001
 3.9501794E+002, 3.9252758E+002, 3.9252758E+002, 3.9252758E+002, 2.0818510E+002, 1.8995918E+002, 1.6635269E+002, 1.4327783E+002, 9.0980175E+001, 5.7373394E+001, 4.9379286E+001, 4.3835463E+001
 4.0001434E+002, 3.9751260E+002, 3.9751260E+002, 3.9751260E+002, 2.0020132E+002, 1.8689801E+002, 1.6716534E+002, 1.4309591E+002, 9.2841611E+001, 5.5717983E+001, 5.1661907E+001, 4.2148846E+001
