s,s,s,s,C,C,C,C,C,C,C,C
 1.5500195E+002, 1.5250741E+002, 1.5250741E+002, 1.5250741E+002, 8.5210781E+002, 8.3674659E+002, 8.3132490E+002, 7.7495753E+002, 4.2592805E+002, 2.6651648E+002, 1.8486289E+002, 1.3299377E+002
 1.6000307E+002, 1.5748433E+002, 1.5748433E+002, 1.5748433E+002, 8.5428277E+002, 8.1793117E+002, 7.9557215E+002, 7.0785569E+002, 4.2135974E+002, 2.8381921E+002, 1.9975448E+002, 1.5176150E+002
 1.6500784E+002, 1.6247912E+002, 1.6247912E+002, 1.6247912E+002, 8.9801269E+002, 8.5224509E+002, 8.3317145E+002, 7.2677695E+002, 4.3145774E+002, 2.8409835E+002, 1.9981296E+002, 1.4721243E+002
 1.7001006E+002, 1.6759484E+002, 1.6759484E+002, 1.6759484E+002, 8.2420792E+002, 7.8644287E+002, 7.6371707E+002, 6.3968067E+002, 4.2233270E+002, 2.6635816E+002, 1.8988998E+002, 1.4328041E+002
 1.7500157E+002, 1.7251705E+002, 1.7251705E+002, 1.7251705E+002, 8.5125987E+002, 8.1910191E+002, 7.7846826E+002, 6.8494325E+002, 4.3210856E+002, 2.6050526E+002, 2.0055115E+002, 1.6626337E+002
 1.8000803E+002, 1.7749769E+002, 1.7749769E+002, 1.7749769E+002, 8.7973298E+002, 8.5785287E+002, 8.4273414E+002, 7.5129490E+002, 4.4782893E+002, 2.7745309E+002, 2.0698079E+002, 1.5998900E+002
 1.8500160E+002, 1.8251407E+002, 1.8251407E+002, 1.8251407E+002, 8.6871154E+002, 8.4427869E+002, 8.1859799E+002, 6.6912168E+002, 4.4029063E+002, 2.9857538E+002, 2.0372101E+002, 1.4916967E+002
 1.9000435E+002, 1.8750066E+002, 1.8750066E+002, 1.8750066E+002, 8.5719316E+002, 8.2602556E+002, 7.9926937E+002, 6.2618286E+002, 4.1891005E+002, 2.9008170E+002, 1.9781057E+002, 1.4405421E+002
 1.9500722E+002, 1.9251007E+002, 1.9251007E+002, 1.9251007E+002, 8.3801730E+002, 8.2527589E+002, 8.0783393E+002, 6.8260175E+002, 4.3877089E+002, 2.8242470E+002, 2.0601109E+002, 1.5538035E+002
 2.0000276E+002, 1.9752816E+002, 1.9752816E+002, 1.9752816E+002, 8.5079073E+002, 8.5283081E+002, 8.7878903E+002, 7.5026897E+002, 4.4371760E+002, 2.9313869E+002, 2.1650249E+002, 1.6472811E+002
 2.0500032E+002, 2.0250003E+002, 2.0250003E+002, 2.0250003E+002, 8.5934297E+002, 8.3034241E+002, 7.9054962E+002, 6.3321519E+002, 4.3714552E+002, 2.9097794E+002, 2.1113008E+002, 1.5937761E+002
 2.1001009E+002, 2.0750131E+002, 2.0750131E+002, 2.0750131E+002, 8.1545889E+002, 7.7445076E+002, 7.4780453E+002, 6.0761541E+002, 4.2520665E+002, 2.9324493E+002, 1.9382799E+002, 1.5230566E+002
 2.1500500E+002, 2.1251811E+002, 2.1251811E+002, 2.1251811E+002, 8.0653435E+002, 7.7457928E+002, 7.5028537E+002, 6.3485109E+002, 4.1731373E+002, 2.9106748E+002, 2.1317204E+002, 1.5291156E+002
 2.2000607E+002, 2.1749962E+002, 2.1749962E+002, 2.1749962E+002, 8.4287557E+002, 7.9992645E+002, 7.7026084E+002, 6.0940466E+002, 4.3259680E+002, 2.9381353E+002, 2.0344909E+002, 1.6448212E+002
 2.2500397E+002, 2.2252226E+002, 2.2252226E+002, 2.2252226E+002, 8.0472262E+002, 7.6212346E+002, 7.2215835E+002, 6.6102480E+002, 4.3402867E+002, 2.7458691E+002, 2.0455681E+002, 1.6025298E+002
 2.3000473E+002, 2.2748125E+002, 2.2748125E+002, 2.2748125E+002, 7.8794207E+002, 7.6365846E+002, 7.1982388E+002, 6.3413669E+002, 4.2739848E+002, 2.7133097E+002, 2.0012769E+002, 1.5488320E+002
 2.3500475E+002, 2.3252804E+002, 2.3252804E+002, 2.3252804E+002, 8.3431261E+002, 8.0887326E+002, 8.0193562E+002, 6.2933947E+002, 4.3097745E+002, 2.8801033E+002, 2.1381976E+002, 1.6334855E+002
 2.4000671E+002, 2.3751381E+002, 2.3751381E+002, 2.3751381E+002, 8.1501071E+002, 7.7170919E+002, 7.3185034E+002, 6.3473365E+002, 4.2526507E+002, 2.8578168E+002, 2.0633186E+002, 1.5915689E+002
 2.4500758E+002, 2.4249219E+002, 2.4249219E+002, 2.4249219E+002, 8.4403729E+002, 8.5156713E+002, 8.2723553E+002, 7.2158572E+002, 4.3615664E+002, 2.9225918E+002, 2.0039686E+002, 1.6860069E+002
 2.5000378E+002, 2.4751466E+002, 2.4751466E+002, 2.4751466E+002, 7.7028467E+002, 7.4086251E+002, 6.9198754E+002, 6.1747445E+002, 4.3030726E+002, 2.7781466E+002, 1.9601739E+002, 1.4926652E+002
 2.5500244E+002, 2.5246632E+002, 2.5246632E+002, 2.5246632E+002, 7.6994886E+002, 7.4745836E+002, 7.1505744E+002, 6.3372036E+002, 4.1860920E+002, 2.8943516E+002, 2.0469329E+002, 1.5124645E+002
 2.6000723E+002, 2.5750242E+002, 2.5750242E+002, 2.5750242E+002, 8.0286830E+002, 7.7839263E+002, 7.5848549E+002, 6.1604416E+002, 4.2452217E+002, 2.7330840E+002, 1.9577566E+002, 1.6187291E+002
 2.6500671E+002, 2.6252180E+002, 2.6252180E+002, 2.6252180E+002, 7.6440725E+002, 7.4028123E+002, 7.0649717E+002, 6.0973456E+002, 4.3749270E+002, 2.6089081E+002, 1.9809115E+002, 1.5213458E+002
 2.7001035E+002, 2.6750085E+002, 2.6750085E+002, 2.6750085E+002, 7.2964325E+002, 7.1596885E+002, 6.7984324E+002, 6.2551534E+002, 4.0976522E+002, 2.6862758E+002, 1.9146437E+002, 1.5206200E+002
 2.7500595E+002, 2.7252883E+002, 2.7252883E+002, 2.7252883E+002, 7.5359350E+002, 7.3131172E+002, 6.9210565E+002, 5.7821596E+002, 3.9765384E+002, 2.6522788E+002, 1.9428535E+002, 1.4691992E+002
 2.8000507E+002, 2.7753559E+002, 2.7753559E+002, 2.7753559E+002, 6.9577130E+002, 6.7840205E+002, 6.6801492E+002, 5.8846551E+002, 3.7491590E+002, 2.5303780E+002, 1.8283806E+002, 1.4139464E+002
 2.8500055E+002, 2.8252752E+002, 2.8252752E+002, 2.8252752E+002, 7.4374210E+002, 7.1926404E+002, 7.0988706E+002, 5.5519607E+002, 3.8223408E+002, 2.4939350E+002, 1.8275326E+002, 1.5734146E+002
 2.9000742E+002, 2.8751508E+002, 2.8751508E+002, 2.8751508E+002, 7.0719062E+002, 6.8492717E+002, 6.6559400E+002, 5.8335959E+002, 3.6724797E+002, 2.3783611E+002, 1.8199715E+002, 1.4624672E+002
 2.9500027E+002, 2.9253751E+002, 2.9253751E+002, 2.9253751E+002, 7.5870550E+002, 7.3459786E+002, 6.8876658E+002, 5.5148097E+002, 3.8307559E+002, 2.5642648E+002, 1.9258438E+002, 1.4423911E+002
 3.0000870E+002, 2.9750261E+002, 2.9750261E+002, 2.9750261E+002, 7.6046883E+002, 7.3984753E+002, 7.1447082E+002, 5.7158643E+002, 3.7838386E+002, 2.6255561E+002, 1.8830925E+002, 1.4280564E+002
 3.0500098E+002, 3.0250469E+002, 3.0250469E+002, 3.0250469E+002, 8.2055495E+002, 8.0843458E+002, 7.7433615E+002, 5.7615264E+002, 4.0949324E+002, 2.6828497E+002, 1.9906173E+002, 1.4852755E+002
 3.1000638E+002, 3.0749418E+002, 3.0749418E+002, 3.0749418E+002, 7.8535755E+002, 7.7104083E+002, 7.6206111E+002, 5.8033482E+002, 3.9172435E+002, 2.6938591E+002, 1.9039067E+002, 1.5943179E+002
 3.1500806E+002, 3.1250190E+002, 3.1250190E+002, 3.1250190E+002, 7.8195973E+002, 7.5137958E+002, 7.3083023E+002, 6.2366084E+002, 3.7315598E+002, 2.6167185E+002, 1.9607799E+002, 1.4773310E+002
 3.2000836E+002, 3.1752747E+002, 3.1752747E+002, 3.1752747E+002, 7.9382802E+002, 7.7584264E+002, 7.5926470E+002, 6.2283930E+002, 4.0432917E+002, 2.8418719E+002, 2.0471738E+002, 1.5724070E+002
 3.2500089E+002, 3.2246026E+002, 3.2246026E+002, 3.2246026E+002, 8.1210816E+002, 7.7996161E+002, 7.6648181E+002, 6.4578431E+002, 4.2451755E+002, 2.7415421E+002, 2.0144922E+002, 1.5238155E+002
 3.3000961E+002, 3.2750761E+002, 3.2750761E+002, 3.2750761E+002, 8.1364770E+002, 7.9718366E+002, 7.8628779E+002, 6.1048086E+002, 3.9447586E+002, 2.7440570E+002, 2.0751655E+002, 1.6074047E+002
 3.3500305E+002, 3.3248010E+002, 3.3248010E+002, 3.3248010E+002, 8.4779460E+002, 8.2849880E+002, 8.1168744E+002, 6.4348963E+002, 4.1628577E+002, 2.7555731E+002, 2.0886286E+002, 1.5810508E+002
 3.4000308E+002, 3.3750741E+002, 3.3750741E+002, 3.3750741E+002, 8.0361753E+002, 7.7733482E+002, 7.4372886E+002, 6.2173977E+002, 4.0927096E+002, 2.7924084E+002, 2.1191348E+002, 1.6144289E+002
 3.4500351E+002, 3.4249787E+002, 3.4249787E+002, 3.4249787E+002, 8.0769379E+002, 7.8970285E+002, 7.6105687E+002, 5.6971633E+002, 4.0934931E+002, 2.6719121E+002, 2.0523071E+002, 1.6991163E+002
 3.5000058E+002, 3.4750680E+002, 3.4750680E+002, 3.4750680E+002, 8.4205538E+002, 8.4270559E+002, 7.8991090E+002, 5.6811976E+002, 4.1068161E+002, 2.5763944E+002, 1.9322312E+002, 1.5571142E+002
 3.5500354E+002, 3.5250248E+002, 3.5250248E+002, 3.5250248E+002, 7.8587655E+002, 7.5982732E+002, 7.2436767E+002, 5.8427092E+002, 4.0839131E+002, 2.6425798E+002, 1.9672406E+002, 1.5669061E+002
 3.6000787E+002, 3.5748418E+002, 3.5748418E+002, 3.5748418E+002, 8.0242991E+002, 7.8036535E+002, 7.3755861E+002, 5.8760689E+002, 3.8617050E+002, 2.5778619E+002, 1.9616224E+002, 1.5198782E+002
 3.6500732E+002, 3.6253594E+002, 3.6253594E+002, 3.6253594E+002, 8.5619131E+002, 8.4193778E+002, 8.2403763E+002, 6.0491661E+002, 3.9994026E+002, 2.6686149E+002, 2.0696378E+002, 1.6463919E+002
 3.7001059E+002, 3.6752049E+002, 3.6752049E+002, 3.6752049E+002, 7.0289804E+002, 6.8877635E+002, 6.2965999E+002, 5.6292499E+002, 3.6600233E+002, 2.4644833E+002, 1.9044095E+002, 1.6043552E+002
 3.7500812E+002, 3.7252461E+002, 3.7252461E+002, 3.7252461E+002, 7.8964913E+002, 7.7874021E+002, 7.3352511E+002, 5.7241614E+002, 4.0064877E+002, 2.3614704E+002, 1.8451862E+002, 1.5832170E+002
 3.8000244E+002, 3.7750391E+002, 3.7750391E+002, 3.7750391E+002, 7.6798925E+002, 7.3966486E+002, 7.1141678E+002, 5.5716311E+002, 3.7557844E+002, 2.4106992E+002, 1.9479469E+002, 1.5704169E+002
 3.8500412E+002, 3.8251327E+002, 3.8251327E+002, 3.8251327E+002, 6.8219654E+002, 6.6101195E+002, 6.4841632E+002, 5.3451728E+002, 3.4297668E+002, 2.3765197E+002, 1.8055303E+002, 1.5463599E+002
