s,kW,kW,kW,kW,kg/s
 1.0000343E+002, 2.2037338E+003, 1.5950368E+003, 1.9726084E+002, 1.9546430E+003, 4.7805193E-002
 1.0500269E+002, 2.2936578E+003, 1.6052420E+003, 2.8073217E+002, 1.9554183E+003, 4.6400037E-002
 1.1001085E+002, 2.1413052E+003, 1.5306972E+003, 2.1322596E+002, 1.8809456E+003, 4.5507095E-002
 1.1500248E+002, 2.2200004E+003, 1.5659509E+003, 2.5326610E+002, 1.9068887E+003, 4.6760581E-002
 1.2000937E+002, 2.2720805E+003, 1.5936887E+003, 2.7365687E+002, 1.9311380E+003, 4.8238438E-002
 1.2500734E+002, 2.4254261E+003, 1.6841445E+003, 3.1174739E+002, 2.0271151E+003, 4.9721265E-002
 1.3000345E+002, 2.2766602E+003, 1.6383797E+003, 2.2851169E+002, 1.9857503E+003, 5.1191328E-002
 1.3500920E+002, 2.5250763E+003, 1.7832963E+003, 3.0595903E+002, 2.1279546E+003, 5.2683035E-002
 1.4001073E+002, 2.4364041E+003, 1.7337477E+003, 2.8979943E+002, 2.0737142E+003, 5.4156264E-002
 1.4500407E+002, 2.5469760E+003, 1.8345410E+003, 2.9031370E+002, 2.1854276E+003, 5.5637528E-002
 1.5000107E+002, 2.6026495E+003, 1.8343392E+003, 3.4007127E+002, 2.1688437E+003, 5.7113692E-002
 1.5500352E+002, 2.6274936E+003, 1.8813492E+003, 3.1249810E+002, 2.2267861E+003, 5.7499273E-002
 1.6000943E+002, 2.6673784E+003, 1.9095384E+003, 3.3293945E+002, 2.2584446E+003, 5.6796435E-002
 1.6500058E+002, 2.6084372E+003, 1.8986372E+003, 2.9496162E+002, 2.2409161E+003, 5.6091840E-002
 1.7000101E+002, 2.6204530E+003, 1.8929079E+003, 3.2070074E+002, 2.2417496E+003, 5.5387318E-002
 1.7500577E+002, 2.5161517E+003, 1.8102182E+003, 3.0403392E+002, 2.1484346E+003, 5.4683348E-002
 1.8001112E+002, 2.5885310E+003, 1.8339426E+003, 3.4673804E+002, 2.1761247E+003, 5.3984146E-002
 1.8500214E+002, 2.5489218E+003, 1.8148589E+003, 3.2992140E+002, 2.1518070E+003, 5.3280906E-002
 1.9000020E+002, 2.5189197E+003, 1.7997095E+003, 3.2308570E+002, 2.1312019E+003, 5.2571906E-002
 1.9500075E+002, 2.4618311E+003, 1.7662120E+003, 3.0032366E+002, 2.1004226E+003, 5.1869935E-002
 2.0000977E+002, 2.5079063E+003, 1.7964856E+003, 3.2391674E+002, 2.1285920E+003, 5.1169531E-002
 2.0500029E+002, 2.4419805E+003, 1.7561738E+003, 2.9402636E+002, 2.0886566E+003, 5.0458470E-002
 2.1000656E+002, 2.3370763E+003, 1.6816396E+003, 2.8445531E+002, 2.0010315E+003, 4.9760737E-002
 2.1500899E+002, 2.3527646E+003, 1.6787981E+003, 3.0354393E+002, 1.9991936E+003, 4.9052136E-002
 2.2000319E+002, 2.2962749E+003, 1.6600666E+003, 2.6579964E+002, 1.9856990E+003, 4.8352713E-002
 2.2500552E+002, 2.3307089E+003, 1.6558299E+003, 3.1366679E+002, 1.9617551E+003, 4.7641041E-002
 2.3000009E+002, 2.2390917E+003, 1.5967736E+003, 2.8866282E+002, 1.9082493E+003, 4.6711776E-002
 2.3500415E+002, 2.2740110E+003, 1.6204042E+003, 2.9162879E+002, 1.9272193E+003, 4.5674948E-002
 2.4000101E+002, 2.1522955E+003, 1.5354353E+003, 2.6825109E+002, 1.8478775E+003, 4.4635629E-002
 2.4500409E+002, 2.1039776E+003, 1.5143429E+003, 2.4755496E+002, 1.8215923E+003, 4.3603202E-002
 2.5000978E+002, 2.0769550E+003, 1.4548209E+003, 2.9221758E+002, 1.7417202E+003, 4.2560006E-002
 2.5500955E+002, 2.0281018E+003, 1.4385324E+003, 2.5460162E+002, 1.7398919E+003, 4.1526999E-002
 2.6000937E+002, 1.9317579E+003, 1.3654394E+003, 2.5061836E+002, 1.6508723E+003, 4.0483111E-002
 2.6500281E+002, 1.9446201E+003, 1.3618618E+003, 2.5844089E+002, 1.6505054E+003, 3.9444689E-002
 2.7000452E+002, 1.8771151E+003, 1.3125753E+003, 2.5171783E+002, 1.5942491E+003, 3.8405853E-002
 2.7500235E+002, 1.7915762E+003, 1.2542851E+003, 2.3369586E+002, 1.5305985E+003, 3.7376059E-002
 2.8000531E+002, 1.7860121E+003, 1.2458461E+003, 2.3375404E+002, 1.5253485E+003, 3.6585198E-002
 2.8500967E+002, 1.7388377E+003, 1.2162224E+003, 2.2338337E+002, 1.4813915E+003, 3.6783466E-002
 2.9000735E+002, 1.7743080E+003, 1.2291542E+003, 2.5250524E+002, 1.4977864E+003, 3.7085121E-002
 2.9500241E+002, 1.8058939E+003, 1.2374737E+003, 2.6183759E+002, 1.5052431E+003, 3.7391747E-002
 3.0000500E+002, 1.8236146E+003, 1.2559311E+003, 2.5817110E+002, 1.5188533E+003, 3.8670536E-002
 3.0500659E+002, 1.9716749E+003, 1.3409656E+003, 3.0241492E+002, 1.6035910E+003, 4.1983541E-002
 3.1000122E+002, 2.0571100E+003, 1.4249412E+003, 3.0257519E+002, 1.6980840E+003, 4.5074381E-002
 3.1500281E+002, 2.1938739E+003, 1.5184253E+003, 3.2111610E+002, 1.8062165E+003, 4.5453763E-002
 3.2000159E+002, 2.0779875E+003, 1.4911661E+003, 2.5597567E+002, 1.7798961E+003, 4.5180102E-002
 3.2500909E+002, 2.1867690E+003, 1.5292926E+003, 3.2526424E+002, 1.8004111E+003, 4.4906121E-002
 3.3000226E+002, 2.1323235E+003, 1.5105223E+003, 2.9190197E+002, 1.7841888E+003, 4.4613117E-002
 3.3500555E+002, 2.0535121E+003, 1.4441812E+003, 2.8890249E+002, 1.7160607E+003, 4.3801147E-002
 3.4001050E+002, 2.0620245E+003, 1.4438613E+003, 2.9863646E+002, 1.7189704E+003, 4.2750010E-002
 3.4500549E+002, 1.9903944E+003, 1.4130877E+003, 2.6318712E+002, 1.6868843E+003, 4.1683320E-002
 3.5000937E+002, 1.9796975E+003, 1.3825074E+003, 2.8178995E+002, 1.6479740E+003, 4.0629158E-002
 3.5500925E+002, 1.8947124E+003, 1.3390520E+003, 2.5416793E+002, 1.6104535E+003, 3.9570517E-002
 3.6000537E+002, 1.8620653E+003, 1.3041090E+003, 2.5955193E+002, 1.5693288E+003, 3.8504625E-002
 3.6500238E+002, 1.8022292E+003, 1.2609250E+003, 2.5539162E+002, 1.5194597E+003, 3.7452118E-002
 3.7000711E+002, 1.7393891E+003, 1.2265423E+003, 2.2436234E+002, 1.4905855E+003, 3.6399405E-002
 3.7500912E+002, 1.7443880E+003, 1.2054037E+003, 2.5411191E+002, 1.4531400E+003, 3.5868376E-002
 3.8000729E+002, 1.6577131E+003, 1.1685587E+003, 2.2054677E+002, 1.4154895E+003, 3.5868376E-002
 3.8500067E+002, 1.7627859E+003, 1.2064929E+003, 2.7309667E+002, 1.4438417E+003, 3.5868376E-002
 3.9000436E+002, 1.6945374E+003, 1.1734467E+003, 2.4495148E+002, 1.4132470E+003, 3.5868376E-002
 3.9500229E+002, 1.7302237E+003, 1.1851568E+003, 2.6384563E+002, 1.4305230E+003, 3.5868376E-002
 4.0000702E+002, 1.6922122E+003, 1.1711132E+003, 2.5116243E+002, 1.4122725E+003, 3.5868376E-002
