s,s,s,s,C,C,C,C,C,C,C,C
 1.5500632E+002, 1.5252662E+002, 1.5252662E+002, 1.5252662E+002, 5.3012613E+002, 5.2482812E+002, 5.2390908E+002, 4.7545598E+002, 2.8561610E+002, 1.3897933E+002, 9.9711097E+001, 7.4562762E+001
 1.6000237E+002, 1.5749833E+002, 1.5749833E+002, 1.5749833E+002, 5.1760658E+002, 5.1349709E+002, 5.0976417E+002, 4.9033693E+002, 3.0865621E+002, 1.4228283E+002, 1.0637735E+002, 8.4476330E+001
 1.6500932E+002, 1.6253169E+002, 1.6253169E+002, 1.6253169E+002, 5.0520047E+002, 4.9794587E+002, 4.9242538E+002, 4.8587595E+002, 3.1454283E+002, 1.3896408E+002, 1.0078296E+002, 7.9588863E+001
 1.7000749E+002, 1.6748955E+002, 1.6748955E+002, 1.6748955E+002, 5.3434251E+002, 5.2395531E+002, 5.1917130E+002, 4.9118261E+002, 2.9155976E+002, 1.3521429E+002, 1.0927128E+002, 8.5323557E+001
 1.7500716E+002, 1.7256430E+002, 1.7256430E+002, 1.7256430E+002, 5.2610291E+002, 5.1876749E+002, 5.1228844E+002, 5.0518653E+002, 2.8967467E+002, 1.3681485E+002, 1.0473574E+002, 7.9160107E+001
 1.8000500E+002, 1.7751122E+002, 1.7751122E+002, 1.7751122E+002, 5.5312641E+002, 5.5170751E+002, 5.1196600E+002, 4.6713626E+002, 2.8227117E+002, 1.3867656E+002, 1.0158193E+002, 8.3520695E+001
 1.8500040E+002, 1.8251334E+002, 1.8251334E+002, 1.8251334E+002, 5.2424363E+002, 5.2309928E+002, 5.1761557E+002, 4.8150543E+002, 2.6313490E+002, 1.3399090E+002, 1.0057803E+002, 7.9222040E+001
 1.9000661E+002, 1.8750842E+002, 1.8750842E+002, 1.8750842E+002, 5.0534729E+002, 5.0328947E+002, 4.9786944E+002, 4.8966362E+002, 2.6577652E+002, 1.3324558E+002, 1.0140816E+002, 7.9127664E+001
 1.9500040E+002, 1.9250998E+002, 1.9250998E+002, 1.9250998E+002, 5.0370277E+002, 5.0186256E+002, 4.9131610E+002, 3.7697908E+002, 2.6304616E+002, 1.4097672E+002, 1.0221243E+002, 7.6923370E+001
 2.0000583E+002, 1.9748117E+002, 1.9748117E+002, 1.9748117E+002, 5.0779952E+002, 5.0657223E+002, 5.0421091E+002, 4.4793305E+002, 2.7258927E+002, 1.3462948E+002, 1.0333681E+002, 8.1469491E+001
 2.0500230E+002, 2.0249102E+002, 2.0249102E+002, 2.0249102E+002, 5.0206553E+002, 4.9375201E+002, 4.8874110E+002, 4.5450919E+002, 2.7698314E+002, 1.4085353E+002, 9.9290601E+001, 7.6314043E+001
 2.1000121E+002, 2.0753354E+002, 2.0753354E+002, 2.0753354E+002, 5.0824632E+002, 5.0290418E+002, 5.0322580E+002, 4.5552330E+002, 2.4880857E+002, 1.3196553E+002, 9.4903253E+001, 9.0628528E+001
 2.1501025E+002, 2.1251039E+002, 2.1251039E+002, 2.1251039E+002, 4.8679749E+002, 4.7788768E+002, 4.8313665E+002, 4.4947506E+002, 2.6596535E+002, 1.4293890E+002, 9.8255685E+001, 8.1542363E+001
 2.2000697E+002, 2.1749675E+002, 2.1749675E+002, 2.1749675E+002, 4.9153337E+002, 4.8010164E+002, 4.7673214E+002, 4.5672712E+002, 2.3695434E+002, 1.4901312E+002, 1.0369312E+002, 7.9663682E+001
 2.2500208E+002, 2.2249991E+002, 2.2249991E+002, 2.2249991E+002, 4.7365836E+002, 4.7140447E+002, 4.6156860E+002, 4.1412604E+002, 2.7562508E+002, 1.4382088E+002, 1.0326904E+002, 8.0260102E+001
 2.3000645E+002, 2.2751058E+002, 2.2751058E+002, 2.2751058E+002, 4.7803147E+002, 4.7358664E+002, 4.6814175E+002, 4.3887249E+002, 2.4932162E+002, 1.4398679E+002, 9.9132673E+001, 7.6180517E+001
 2.3500552E+002, 2.3252697E+002, 2.3252697E+002, 2.3252697E+002, 4.7053174E+002, 4.6875302E+002, 4.6751255E+002, 4.4647192E+002, 2.3930538E+002, 1.3317410E+002, 9.8200333E+001, 7.9550466E+001
 2.4000453E+002, 2.3750535E+002, 2.3750535E+002, 2.3750535E+002, 4.8012152E+002, 4.7949966E+002, 4.7963422E+002, 4.2285559E+002, 2.4284540E+002, 1.3561752E+002, 9.9151930E+001, 7.8556176E+001
 2.4500841E+002, 2.4251840E+002, 2.4251840E+002, 2.4251840E+002, 4.6931726E+002, 4.6676434E+002, 4.6179701E+002, 4.2597556E+002, 2.2970532E+002, 1.3706802E+002, 9.7307565E+001, 7.4576893E+001
 2.5000894E+002, 2.4753675E+002, 2.4753675E+002, 2.4753675E+002, 4.4973703E+002, 4.4592713E+002, 4.4687830E+002, 4.0238706E+002, 2.1288316E+002, 1.3543752E+002, 1.0148277E+002, 7.1415331E+001
 2.5500980E+002, 2.5248136E+002, 2.5248136E+002, 2.5248136E+002, 4.5285244E+002, 4.4674251E+002, 4.4682188E+002, 4.4493561E+002, 2.3160892E+002, 1.3317191E+002, 9.4095841E+001, 7.7969391E+001
 2.6000381E+002, 2.5751185E+002, 2.5751185E+002, 2.5751185E+002, 4.4120491E+002, 4.3621212E+002, 4.3364298E+002, 3.9162138E+002, 2.2685137E+002, 1.2822771E+002, 9.4776357E+001, 7.2701521E+001
 2.6500790E+002, 2.6251091E+002, 2.6251091E+002, 2.6251091E+002, 4.5109214E+002, 4.4293916E+002, 4.4645633E+002, 3.9702533E+002, 2.1433196E+002, 1.4194464E+002, 9.9697748E+001, 7.2159188E+001
 2.7000912E+002, 2.6751087E+002, 2.6751087E+002, 2.6751087E+002, 4.4718560E+002, 4.3914924E+002, 4.3502186E+002, 4.0818694E+002, 2.2748931E+002, 1.3794231E+002, 9.4099980E+001, 7.2538965E+001
 2.7500955E+002, 2.7251432E+002, 2.7251432E+002, 2.7251432E+002, 4.6656702E+002, 4.7074932E+002, 4.6521848E+002, 4.0963671E+002, 2.2986475E+002, 1.3226244E+002, 9.4294430E+001, 7.1126528E+001
 2.8000998E+002, 2.7751475E+002, 2.7751475E+002, 2.7751475E+002, 4.5231882E+002, 4.4917207E+002, 4.4198327E+002, 4.1147558E+002, 2.2449870E+002, 1.3277293E+002, 9.2573095E+001, 7.6124647E+001
 2.8500311E+002, 2.8249374E+002, 2.8249374E+002, 2.8249374E+002, 4.4801322E+002, 4.4431705E+002, 4.5262404E+002, 4.0022222E+002, 2.1903218E+002, 1.3215545E+002, 9.1511895E+001, 7.7057275E+001
 2.9000763E+002, 2.8751047E+002, 2.8751047E+002, 2.8751047E+002, 4.2266633E+002, 4.1811859E+002, 4.1794199E+002, 3.8835121E+002, 2.2071472E+002, 1.3899134E+002, 8.9152516E+001, 7.5904741E+001
 2.9500940E+002, 2.9251995E+002, 2.9251995E+002, 2.9251995E+002, 4.3356280E+002, 4.3057460E+002, 4.3031451E+002, 4.0394540E+002, 2.1861289E+002, 1.2483889E+002, 8.8981237E+001, 6.7900745E+001
 3.0000693E+002, 2.9752597E+002, 2.9752597E+002, 2.9752597E+002, 4.3117492E+002, 4.3059493E+002, 4.2921076E+002, 3.7975382E+002, 2.1314173E+002, 1.3269405E+002, 9.0621903E+001, 7.0681194E+001
 3.0500101E+002, 3.0251045E+002, 3.0251045E+002, 3.0251045E+002, 4.1800771E+002, 4.1647805E+002, 4.1471978E+002, 3.7798248E+002, 2.0614175E+002, 1.0590256E+002, 8.3622037E+001, 7.1278951E+001
 3.1000555E+002, 3.0749743E+002, 3.0749743E+002, 3.0749743E+002, 4.2503715E+002, 4.1679853E+002, 4.1567419E+002, 3.6581056E+002, 2.1856495E+002, 1.2594222E+002, 9.5039707E+001, 6.9380138E+001
 3.1500458E+002, 3.1250027E+002, 3.1250027E+002, 3.1250027E+002, 4.3045226E+002, 4.2764363E+002, 4.1571635E+002, 3.6600739E+002, 2.0599168E+002, 1.2019866E+002, 8.8030409E+001, 7.1686348E+001
 3.2000528E+002, 3.1749245E+002, 3.1749245E+002, 3.1749245E+002, 4.0686466E+002, 4.0495416E+002, 4.0201369E+002, 3.6596629E+002, 2.1162394E+002, 1.1476466E+002, 8.2092329E+001, 7.2309440E+001
 3.2500204E+002, 3.2252044E+002, 3.2252044E+002, 3.2252044E+002, 4.0595861E+002, 4.0248935E+002, 4.0246884E+002, 3.5178226E+002, 2.2104308E+002, 1.1314026E+002, 8.0919019E+001, 7.1752869E+001
 3.3000757E+002, 3.2750973E+002, 3.2750973E+002, 3.2750973E+002, 4.0081826E+002, 3.9852768E+002, 3.9571078E+002, 3.6746956E+002, 2.0077965E+002, 1.0252646E+002, 8.7194692E+001, 7.3098870E+001
 3.3500323E+002, 3.3251031E+002, 3.3251031E+002, 3.3251031E+002, 4.0119031E+002, 3.9694159E+002, 3.9896979E+002, 3.7576784E+002, 2.1664560E+002, 1.0199607E+002, 8.3349259E+001, 6.8368091E+001
 3.4000473E+002, 3.3748148E+002, 3.3748148E+002, 3.3748148E+002, 3.9867354E+002, 3.9553864E+002, 3.9775547E+002, 3.6660555E+002, 1.9968464E+002, 1.1728726E+002, 8.7452967E+001, 7.2686165E+001
 3.4500977E+002, 3.4253894E+002, 3.4253894E+002, 3.4253894E+002, 4.0181442E+002, 3.9206612E+002, 3.9289954E+002, 3.6996875E+002, 1.9825769E+002, 1.1480214E+002, 8.2962675E+001, 7.2577329E+001
 3.5000040E+002, 3.4751008E+002, 3.4751008E+002, 3.4751008E+002, 3.7625201E+002, 3.7524349E+002, 3.7386724E+002, 3.3465454E+002, 1.9250810E+002, 1.0925917E+002, 8.3208898E+001, 7.0297905E+001
 3.5500400E+002, 3.5246668E+002, 3.5246668E+002, 3.5246668E+002, 3.8514780E+002, 3.7971419E+002, 3.7855195E+002, 3.4453003E+002, 1.8842514E+002, 1.0662557E+002, 8.1727265E+001, 7.2540681E+001
 3.6000616E+002, 3.5757514E+002, 3.5757514E+002, 3.5757514E+002, 3.8893581E+002, 3.8948415E+002, 3.8644399E+002, 3.4552406E+002, 2.0151337E+002, 1.1143609E+002, 8.0970059E+001, 6.6428160E+001
 3.6500739E+002, 3.6257417E+002, 3.6257417E+002, 3.6257417E+002, 3.8539032E+002, 3.7996234E+002, 3.7844614E+002, 3.3106893E+002, 1.7989510E+002, 1.0406856E+002, 7.9610020E+001, 6.9780705E+001
 3.7000229E+002, 3.6748753E+002, 3.6748753E+002, 3.6748753E+002, 3.7475970E+002, 3.7026855E+002, 3.6675197E+002, 3.2342216E+002, 1.8620745E+002, 1.0818857E+002, 7.7940007E+001, 6.8519990E+001
 3.7500827E+002, 3.7245536E+002, 3.7245536E+002, 3.7245536E+002, 3.6283906E+002, 3.5934218E+002, 3.6111249E+002, 3.3933178E+002, 1.9984710E+002, 1.0701637E+002, 7.7218646E+001, 6.9556271E+001
 3.8000211E+002, 3.7748334E+002, 3.7748334E+002, 3.7748334E+002, 3.7745496E+002, 3.7574637E+002, 3.7295224E+002, 3.3785528E+002, 1.8204197E+002, 1.0052526E+002, 7.7357414E+001, 6.5743945E+001
 3.8500815E+002, 3.8254077E+002, 3.8254077E+002, 3.8254077E+002, 3.7478139E+002, 3.7039897E+002, 3.7151705E+002, 3.3887647E+002, 1.9136225E+002, 1.0122085E+002, 7.6277882E+001, 6.6411053E+001
