s,s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,mol/mol,mol/mol,C,C,mol/mol,mol/mol,C,C,mol/mol,mol/mol,C,C,mol/mol,mol/mol,C,C,mol/mol,mol/mol
 1.2001105E+002, 1.1751780E+002, 6.3464969E+002, 4.2717868E+002, 4.0417353E+002, 3.7359597E+002, 3.3608787E+002, 2.8582645E+002, 1.2722597E+002, 8.6664435E+001, 5.1387115E+001, 4.0998877E+001, 3.9027787E+001, 3.9388169E+001, 3.8905814E+001, 3.6066579E+001, 2.7295697E+001, 2.3789293E+001, 6.1792539E+001, 4.3555562E+001, 3.7374790E+001, 2.8800000E+001, 2.3653996E+001, 2.0377106E+001, 2.0513248E+001, 2.0252519E+001, 3.0620488E+001, 2.8133628E+001, 2.6845771E+001, 2.4168654E+001, 2.3181597E+001, 2.2626537E+001, 2.2024972E+001, 2.0676108E+001, 3.8256301E+002, 3.8673842E+002, 8.6364874E-004, 9.0721118E-002, 3.9624945E+001, 3.9249208E+001, 7.1412148E-005, 7.5014177E-003, 3.2767823E+001, 3.2520051E+001, 4.3774437E-005, 4.5982420E-003, 2.5465923E+001, 2.5353134E+001, 1.9306733E-005, 2.0280565E-003, 2.0873893E+001, 2.1530776E+001, 7.1781591E-006, 7.5402255E-004
 1.2501163E+002, 1.2252621E+002, 6.4443838E+002, 4.4594765E+002, 4.1174792E+002, 3.7197483E+002, 3.4228171E+002, 2.8485611E+002, 1.4456076E+002, 8.3566081E+001, 5.0107546E+001, 4.4360733E+001, 4.2634345E+001, 3.9900603E+001, 3.9578020E+001, 3.5997314E+001, 2.7720388E+001, 2.5065931E+001, 6.1918402E+001, 4.6100963E+001, 3.9155353E+001, 3.0439905E+001, 2.3415935E+001, 2.0332127E+001, 2.0478767E+001, 2.0272069E+001, 3.0207335E+001, 2.9224889E+001, 2.8328774E+001, 2.7064447E+001, 2.6623979E+001, 2.4638482E+001, 2.3815869E+001, 2.1958938E+001, 3.8175822E+002, 3.8655599E+002, 8.5149066E-004, 8.9443985E-002, 4.0208797E+001, 3.9797521E+001, 7.7458967E-005, 8.1365997E-003, 3.3721351E+001, 3.3460438E+001, 4.9099148E-005, 5.1575709E-003, 2.8125252E+001, 2.7973427E+001, 3.0238833E-005, 3.1764079E-003, 1.8036725E+001, 1.8722156E+001, 5.1718857E-006, 5.4327556E-004
 1.3001060E+002, 1.2751715E+002, 6.3903316E+002, 4.3627330E+002, 4.0710532E+002, 3.7348214E+002, 3.5291417E+002, 2.7852502E+002, 1.4486556E+002, 8.6760974E+001, 4.9216259E+001, 4.5603116E+001, 4.2588060E+001, 4.1356140E+001, 4.0785685E+001, 3.8739926E+001, 3.0880172E+001, 2.6732497E+001, 6.3417174E+001, 4.5642074E+001, 3.9291952E+001, 3.1348784E+001, 2.5482694E+001, 2.0372323E+001, 2.0510276E+001, 2.0370010E+001, 3.4074887E+001, 3.1016886E+001, 2.8256232E+001, 2.8168043E+001, 2.7201895E+001, 2.6474205E+001, 2.5379453E+001, 2.3930112E+001, 3.7794785E+002, 3.8415147E+002, 8.3984834E-004, 8.8221029E-002, 4.2452369E+001, 4.1940030E+001, 8.9978795E-005, 9.4517325E-003, 3.4088338E+001, 3.3818287E+001, 5.3195680E-005, 5.5878870E-003, 2.8120403E+001, 2.7941405E+001, 3.1452577E-005, 3.3039045E-003, 1.8681139E+001, 1.9408960E+001, 5.1008654E-006, 5.3581530E-004
 1.3500185E+002, 1.3251433E+002, 6.4030093E+002, 4.4204301E+002, 4.0837057E+002, 3.7508392E+002, 3.4858950E+002, 2.8936297E+002, 1.2862418E+002, 8.4039015E+001, 5.5251778E+001, 4.7182725E+001, 4.4079306E+001, 4.1963025E+001, 4.2001136E+001, 4.0216792E+001, 3.2326820E+001, 2.6104664E+001, 6.4321051E+001, 4.7030727E+001, 3.9719682E+001, 3.0810067E+001, 2.6262321E+001, 2.0415803E+001, 2.0522977E+001, 2.0460209E+001, 3.8305712E+001, 3.4374789E+001, 3.0747389E+001, 2.8247669E+001, 2.7959778E+001, 2.7599985E+001, 2.7426733E+001, 2.2524839E+001, 3.8277079E+002, 3.8817353E+002, 8.8252566E-004, 9.2704025E-002, 4.2745664E+001, 4.2291614E+001, 9.4984223E-005, 9.9775227E-003, 3.4290642E+001, 3.4050643E+001, 5.7743913E-005, 6.0656516E-003, 2.9123298E+001, 2.8920150E+001, 3.6360787E-005, 3.8194825E-003, 1.7100276E+001, 1.7765644E+001, 8.2518347E-006, 8.6680572E-004
 1.4000214E+002, 1.3749260E+002, 6.3236740E+002, 4.4197696E+002, 4.1339816E+002, 3.8366900E+002, 3.4889095E+002, 2.7566595E+002, 1.3400843E+002, 9.1252700E+001, 5.6861694E+001, 4.8927564E+001, 4.6131083E+001, 4.4462688E+001, 4.3331289E+001, 4.1011797E+001, 3.2663968E+001, 2.8503793E+001, 6.4968507E+001, 4.6815376E+001, 3.8979598E+001, 3.1751428E+001, 2.6727428E+001, 2.0610217E+001, 2.0637839E+001, 2.0406945E+001, 3.7803787E+001, 3.2482364E+001, 3.1138318E+001, 2.9291192E+001, 2.8820655E+001, 2.8232853E+001, 2.6101319E+001, 2.0814136E+001, 3.9752482E+002, 4.0077736E+002, 8.9831567E-004, 9.4362671E-002, 4.4858773E+001, 4.4386085E+001, 1.1085495E-004, 1.1644648E-002, 3.4473264E+001, 3.4236109E+001, 6.2243468E-005, 6.5383028E-003, 3.0499181E+001, 3.0328446E+001, 4.4111471E-005, 4.6336453E-003, 1.7646153E+001, 1.8233069E+001, 5.4968848E-006, 5.7741477E-004
 1.4500121E+002, 1.4252057E+002, 6.4995755E+002, 4.4721023E+002, 4.2195336E+002, 3.8303917E+002, 3.5653826E+002, 2.7368557E+002, 1.4344463E+002, 9.3239025E+001, 5.4562665E+001, 5.0296925E+001, 4.6077497E+001, 4.4682296E+001, 4.3617232E+001, 4.1451612E+001, 3.5362683E+001, 2.9256449E+001, 6.4790544E+001, 4.7740696E+001, 4.0522466E+001, 3.1939585E+001, 2.8139208E+001, 2.1084715E+001, 2.0374598E+001, 2.0449202E+001, 3.7835378E+001, 3.2062518E+001, 3.0746371E+001, 3.0898440E+001, 2.9062639E+001, 2.8293205E+001, 2.6961045E+001, 2.0757402E+001, 3.9550548E+002, 3.9988523E+002, 8.8052494E-004, 9.2493862E-002, 4.5773194E+001, 4.5316141E+001, 1.2162224E-004, 1.2775687E-002, 3.5142991E+001, 3.4897955E+001, 7.0091311E-005, 7.3626717E-003, 3.0986522E+001, 3.0790819E+001, 4.7563391E-005, 4.9962488E-003, 1.6027211E+001, 1.6688796E+001, 5.6938251E-006, 5.9810216E-004
 1.5000616E+002, 1.4753120E+002, 6.5285605E+002, 4.5874201E+002, 4.1248702E+002, 3.8163549E+002, 3.4718643E+002, 2.9745653E+002, 1.3259826E+002, 8.5928292E+001, 5.7376497E+001, 5.0587831E+001, 4.5275407E+001, 4.5377528E+001, 4.3716765E+001, 4.1474257E+001, 3.5279823E+001, 3.0446942E+001, 6.5523448E+001, 4.8012186E+001, 4.0635467E+001, 3.1020918E+001, 2.7542142E+001, 2.0693613E+001, 2.0386865E+001, 2.0479759E+001, 3.9132906E+001, 3.4777861E+001, 3.2687032E+001, 3.1660287E+001, 3.0809885E+001, 3.0039373E+001, 2.7160055E+001, 2.2132285E+001, 3.8524937E+002, 3.9064116E+002, 8.7468241E-004, 9.1880139E-002, 4.5969237E+001, 4.5547483E+001, 1.2627994E-004, 1.3264950E-002, 3.4228667E+001, 3.3990770E+001, 6.7847069E-005, 7.1269275E-003, 3.2299561E+001, 3.2050162E+001, 5.5061010E-005, 5.7838287E-003, 1.7327846E+001, 1.7952187E+001, 9.0532747E-006, 9.5099219E-004
 1.5501176E+002, 1.5248037E+002, 6.3657056E+002, 4.4968423E+002, 4.1891428E+002, 3.8157660E+002, 3.5679995E+002, 2.8755070E+002, 1.4512906E+002, 9.5500698E+001, 5.6498070E+001, 5.0020567E+001, 4.5835721E+001, 4.6249806E+001, 4.5712795E+001, 4.1264091E+001, 3.5966670E+001, 3.1363670E+001, 6.3129086E+001, 4.7971074E+001, 4.1029770E+001, 3.1162480E+001, 2.6931499E+001, 2.1742699E+001, 2.0408640E+001, 2.0579865E+001, 3.8098976E+001, 3.7545214E+001, 3.4778635E+001, 3.2324111E+001, 3.1902079E+001, 3.0663858E+001, 2.9782089E+001, 2.2964438E+001, 3.9088032E+002, 3.9625881E+002, 8.6255764E-004, 9.0606505E-002, 4.6845611E+001, 4.6405945E+001, 1.3593553E-004, 1.4279212E-002, 3.5127552E+001, 3.4872962E+001, 7.5311358E-005, 7.9110062E-003, 3.2544718E+001, 3.2349641E+001, 5.8379793E-005, 6.1324470E-003, 2.1161825E+001, 2.1688587E+001, 8.4609815E-006, 8.8877534E-004
 1.6000879E+002, 1.5758798E+002, 6.6202856E+002, 4.7900313E+002, 4.2724416E+002, 3.7984498E+002, 3.5622485E+002, 2.8898729E+002, 1.3489923E+002, 8.8381922E+001, 5.5719496E+001, 4.8790746E+001, 4.7074729E+001, 4.6302584E+001, 4.5875436E+001, 4.1905411E+001, 3.8047650E+001, 3.5091674E+001, 6.2553496E+001, 4.7932633E+001, 4.1292962E+001, 3.0578756E+001, 2.6570971E+001, 2.1627324E+001, 2.0357911E+001, 2.0690048E+001, 4.2428190E+001, 3.8673463E+001, 3.4320048E+001, 3.3281339E+001, 3.2270643E+001, 3.1140291E+001, 2.9299918E+001, 2.2825265E+001, 3.9232653E+002, 3.9826485E+002, 8.5947956E-004, 9.0283171E-002, 4.6602561E+001, 4.6121684E+001, 1.4072797E-004, 1.4782629E-002, 3.4116952E+001, 3.3883081E+001, 7.2784560E-005, 7.6455813E-003, 3.3723388E+001, 3.3473643E+001, 6.7388416E-005, 7.0787487E-003, 2.0759612E+001, 2.1298765E+001, 7.1634783E-006, 7.5248042E-004
 1.6500909E+002, 1.6250155E+002, 6.7613594E+002, 4.6434834E+002, 4.3222558E+002, 3.9677096E+002, 3.6352631E+002, 2.8666475E+002, 1.4991208E+002, 9.3606907E+001, 5.9586710E+001, 5.0173242E+001, 4.7565245E+001, 4.7152462E+001, 4.6320177E+001, 4.4275904E+001, 4.0557989E+001, 3.5602333E+001, 6.5228324E+001, 4.7470346E+001, 4.1655084E+001, 3.0990030E+001, 2.8047068E+001, 2.0794746E+001, 2.0339989E+001, 2.0614770E+001, 4.1203335E+001, 3.7800470E+001, 3.4013061E+001, 3.3052105E+001, 3.2539332E+001, 3.1295765E+001, 3.0255020E+001, 2.3638557E+001, 4.0957628E+002, 4.1373583E+002, 9.0396937E-004, 9.4956558E-002, 4.7997820E+001, 4.7538321E+001, 1.5272099E-004, 1.6042424E-002, 3.4319590E+001, 3.4102486E+001, 7.6235506E-005, 8.0080825E-003, 3.3564961E+001, 3.3348118E+001, 6.9551692E-005, 7.3059879E-003, 1.8529677E+001, 1.9190935E+001, 3.9178788E-006, 4.1154966E-004
 1.7000400E+002, 1.6747770E+002, 6.5579487E+002, 4.6091645E+002, 4.2348137E+002, 3.9269661E+002, 3.6119987E+002, 2.8784248E+002, 1.4097797E+002, 8.8172072E+001, 6.2031956E+001, 5.0029454E+001, 4.8289536E+001, 4.7754444E+001, 4.6336787E+001, 4.3329327E+001, 3.9652792E+001, 3.3401747E+001, 6.5015390E+001, 4.6857381E+001, 4.1609405E+001, 3.1836736E+001, 2.8387694E+001, 2.1032261E+001, 2.0423174E+001, 2.0584414E+001, 4.2396040E+001, 4.0003131E+001, 3.7764761E+001, 3.6178332E+001, 3.4931362E+001, 3.3174915E+001, 3.1637642E+001, 2.6939392E+001, 3.9848260E+002, 4.0414279E+002, 8.9276102E-004, 9.3779189E-002, 4.8507120E+001, 4.8025924E+001, 1.5753294E-004, 1.6547890E-002, 3.5157561E+001, 3.4890805E+001, 8.3640409E-005, 8.7859232E-003, 3.7118433E+001, 3.6782817E+001, 9.2033385E-005, 9.6675549E-003, 2.2848197E+001, 2.3460194E+001, 6.0174927E-006, 6.3210151E-004
 1.7500984E+002, 1.7255880E+002, 6.5912237E+002, 4.6697188E+002, 4.3399595E+002, 3.9040351E+002, 3.4684861E+002, 2.8404999E+002, 1.5540559E+002, 8.4360244E+001, 5.7906938E+001, 5.0944651E+001, 4.8591046E+001, 4.8363842E+001, 4.7832687E+001, 4.4991914E+001, 4.1259118E+001, 3.5369678E+001, 6.4439526E+001, 4.7260867E+001, 4.2715813E+001, 3.2687515E+001, 2.9067551E+001, 2.0770270E+001, 2.0506846E+001, 2.0744858E+001, 4.2356782E+001, 3.9490649E+001, 3.7955947E+001, 3.6761037E+001, 3.5955550E+001, 3.4424639E+001, 3.0562617E+001, 2.6932450E+001, 4.0515115E+002, 4.1004610E+002, 8.8420304E-004, 9.2880224E-002, 4.9006229E+001, 4.8550109E+001, 1.7005089E-004, 1.7862825E-002, 3.6757686E+001, 3.6479578E+001, 9.8054550E-005, 1.0300042E-002, 3.7404883E+001, 3.7107747E+001, 9.6821716E-005, 1.0170540E-002, 2.2665807E+001, 2.3414291E+001, 8.2862687E-006, 8.7042281E-004
 1.8000462E+002, 1.7752215E+002, 6.7566888E+002, 4.7310802E+002, 4.3748346E+002, 3.9697977E+002, 3.7697005E+002, 2.9433431E+002, 1.3656572E+002, 8.2835909E+001, 6.2153995E+001, 5.3113203E+001, 4.9947295E+001, 4.8315849E+001, 4.7387733E+001, 4.4771856E+001, 4.0225498E+001, 3.5272000E+001, 6.8453313E+001, 4.8881736E+001, 4.2500991E+001, 3.3246627E+001, 2.9323504E+001, 2.0770769E+001, 2.0438743E+001, 2.0711889E+001, 4.1587941E+001, 3.9052579E+001, 3.8318022E+001, 3.6385220E+001, 3.5399598E+001, 3.4639905E+001, 3.0099699E+001, 2.4656139E+001, 4.1029594E+002, 4.1483417E+002, 9.1578296E-004, 9.6197505E-002, 4.8954342E+001, 4.8527771E+001, 1.7522004E-004, 1.8405814E-002, 3.5731172E+001, 3.5505881E+001, 9.5213633E-005, 1.0001621E-002, 3.6998252E+001, 3.6749469E+001, 1.0129871E-004, 1.0640821E-002, 2.1153943E+001, 2.1823019E+001, 6.6691489E-006, 7.0055408E-004
 1.8500656E+002, 1.8254249E+002, 6.5741360E+002, 4.5974398E+002, 4.2618670E+002, 3.9086263E+002, 3.6416009E+002, 3.0345455E+002, 1.4087142E+002, 9.2954712E+001, 6.0813028E+001, 5.1040827E+001, 4.9098253E+001, 4.9141467E+001, 4.8502343E+001, 4.5025059E+001, 4.0703746E+001, 3.6619267E+001, 6.5605398E+001, 4.9537415E+001, 4.3009218E+001, 3.2951740E+001, 2.9074367E+001, 2.2087152E+001, 2.0467074E+001, 2.0711792E+001, 4.3989670E+001, 4.0054235E+001, 3.8798296E+001, 3.6822766E+001, 3.6268495E+001, 3.4814747E+001, 3.1774147E+001, 2.6782973E+001, 3.9542197E+002, 4.0166332E+002, 8.6790746E-004, 9.1168471E-002, 5.0122033E+001, 4.9674402E+001, 1.8314450E-004, 1.9238231E-002, 3.6507028E+001, 3.6263491E+001, 1.0508759E-004, 1.1038821E-002, 3.7188364E+001, 3.6927915E+001, 1.0542521E-004, 1.1074286E-002, 1.8561361E+001, 1.9276150E+001, 8.9008332E-006, 9.3497912E-004
 1.9000478E+002, 1.8748496E+002, 6.7033208E+002, 4.7056209E+002, 4.3761002E+002, 3.9601020E+002, 3.7222786E+002, 2.9677848E+002, 1.4963318E+002, 9.5182761E+001, 6.0325321E+001, 5.1723964E+001, 4.9048377E+001, 4.9327694E+001, 4.8133889E+001, 4.5005327E+001, 4.1854612E+001, 3.8122535E+001, 6.7395315E+001, 4.9057105E+001, 4.2486179E+001, 3.3204051E+001, 2.8700495E+001, 2.2470373E+001, 2.0573508E+001, 2.0922761E+001, 4.4271473E+001, 4.0315851E+001, 3.8318488E+001, 3.8259943E+001, 3.6956932E+001, 3.5666266E+001, 3.3897368E+001, 2.8297296E+001, 4.1317041E+002, 4.1753477E+002, 9.1050246E-004, 9.5642821E-002, 4.9902175E+001, 4.9487053E+001, 1.9393520E-004, 2.0371729E-002, 3.7304405E+001, 3.7030185E+001, 1.1615343E-004, 1.2201221E-002, 3.8735460E+001, 3.8479864E+001, 1.1698845E-004, 1.2288935E-002, 2.0329278E+001, 2.0946274E+001, 9.9218262E-006, 1.0422283E-003
 1.9500249E+002, 1.9252240E+002, 6.6062365E+002, 4.7175638E+002, 4.3567088E+002, 3.9920064E+002, 3.8130552E+002, 2.9826647E+002, 1.4298158E+002, 9.8419104E+001, 6.2017125E+001, 5.1465043E+001, 4.9801503E+001, 4.9336259E+001, 4.8476497E+001, 4.5178664E+001, 4.3552214E+001, 3.6696511E+001, 6.7154518E+001, 5.0577183E+001, 4.2929671E+001, 3.3371435E+001, 2.8556677E+001, 2.1495582E+001, 2.0510536E+001, 2.0984802E+001, 4.4763036E+001, 4.0232835E+001, 3.8413786E+001, 3.7191616E+001, 3.6706290E+001, 3.5927969E+001, 3.4138355E+001, 2.9064647E+001, 4.0489324E+002, 4.1061812E+002, 9.0107592E-004, 9.4652619E-002, 5.0122645E+001, 4.9711448E+001, 2.0162113E-004, 2.1179090E-002, 3.7099516E+001, 3.6838922E+001, 1.1856535E-004, 1.2454579E-002, 3.7857391E+001, 3.7599265E+001, 1.1678722E-004, 1.2267797E-002, 2.4694173E+001, 2.5154938E+001, 1.9882255E-005, 2.0885116E-003
 2.0001152E+002, 1.9751288E+002, 6.7276411E+002, 4.7547775E+002, 4.3768358E+002, 3.9353442E+002, 3.8477148E+002, 2.9684793E+002, 1.4820224E+002, 1.0181508E+002, 6.0633594E+001, 5.2690533E+001, 5.0526689E+001, 4.9439285E+001, 4.8810663E+001, 4.6388586E+001, 4.3593664E+001, 3.9143157E+001, 6.6222489E+001, 5.0437991E+001, 4.2943526E+001, 3.3773967E+001, 2.9351170E+001, 2.1121566E+001, 2.0581034E+001, 2.1001358E+001, 4.3944661E+001, 4.1784494E+001, 4.0024195E+001, 3.8636739E+001, 3.7950341E+001, 3.6744916E+001, 3.3826463E+001, 2.7850241E+001, 4.0462768E+002, 4.1105913E+002, 8.7041497E-004, 9.1431871E-002, 5.0142088E+001, 4.9720486E+001, 2.0186691E-004, 2.1204907E-002, 3.7007647E+001, 3.6762461E+001, 1.2335353E-004, 1.2957548E-002, 3.9796452E+001, 3.9465151E+001, 1.3144990E-004, 1.3808023E-002, 2.0532412E+001, 2.1219011E+001, 1.0649131E-005, 1.1186273E-003
 2.0501039E+002, 2.0252468E+002, 6.9067478E+002, 4.8198297E+002, 4.3853891E+002, 3.9721938E+002, 3.8262603E+002, 3.0117408E+002, 1.4620934E+002, 1.0009276E+002, 6.0014633E+001, 5.3850487E+001, 5.0062455E+001, 5.0225993E+001, 4.9546212E+001, 4.5981414E+001, 4.2198280E+001, 3.9061580E+001, 7.0151332E+001, 4.9123015E+001, 4.3134741E+001, 3.3997353E+001, 2.8747004E+001, 2.2370633E+001, 2.0463026E+001, 2.0719151E+001, 4.5226131E+001, 4.2922895E+001, 4.0677134E+001, 3.8423575E+001, 3.7771934E+001, 3.6736816E+001, 3.4672135E+001, 2.8852845E+001, 4.0636082E+002, 4.1255447E+002, 9.2101276E-004, 9.6746864E-002, 5.1216385E+001, 5.0732011E+001, 2.0711650E-004, 2.1756345E-002, 3.7131410E+001, 3.6891006E+001, 1.2696726E-004, 1.3337149E-002, 3.9105679E+001, 3.8827799E+001, 1.3172826E-004, 1.3837263E-002, 1.9120870E+001, 1.9857001E+001, 7.2460988E-006, 7.6115920E-004
 2.1001071E+002, 2.0751593E+002, 6.7042467E+002, 4.8457007E+002, 4.4728635E+002, 4.0499809E+002, 3.7504792E+002, 2.9868032E+002, 1.5993078E+002, 9.7617992E+001, 6.2805225E+001, 5.2280417E+001, 5.0566368E+001, 4.9830144E+001, 4.9468706E+001, 4.6032667E+001, 4.2585514E+001, 3.8922423E+001, 6.9053098E+001, 4.9886405E+001, 4.4202793E+001, 3.4878195E+001, 2.9837239E+001, 2.2226444E+001, 2.0452830E+001, 2.0705258E+001, 4.6853261E+001, 4.1700634E+001, 3.9006442E+001, 3.8106946E+001, 3.7308143E+001, 3.6549992E+001, 3.4927707E+001, 2.8220566E+001, 4.1789304E+002, 4.2253839E+002, 9.2645956E-004, 9.7319018E-002, 5.0524523E+001, 5.0068560E+001, 2.0854089E-004, 2.1905969E-002, 3.8237778E+001, 3.7977695E+001, 1.3844210E-004, 1.4542511E-002, 3.8633834E+001, 3.8387508E+001, 1.3415731E-004, 1.4092421E-002, 2.1365555E+001, 2.2042732E+001, 1.1280483E-005, 1.1849470E-003
 2.1500388E+002, 2.1253443E+002, 6.7628269E+002, 4.7106073E+002, 4.3560504E+002, 3.9899169E+002, 3.8894187E+002, 2.9314137E+002, 1.4431932E+002, 8.1294498E+001, 6.1312701E+001, 5.1895033E+001, 5.0183187E+001, 5.0222380E+001, 5.0472587E+001, 4.7365713E+001, 4.3986284E+001, 3.9441779E+001, 6.5928643E+001, 5.1765571E+001, 4.4199948E+001, 3.4597050E+001, 3.0306662E+001, 2.1507715E+001, 2.0499982E+001, 2.0667265E+001, 4.7072828E+001, 4.2984834E+001, 4.0067089E+001, 3.9003839E+001, 3.8304855E+001, 3.6999667E+001, 3.6051007E+001, 2.9222489E+001, 4.0110107E+002, 4.0881564E+002, 8.6608444E-004, 9.0976974E-002, 5.0679436E+001, 5.0263608E+001, 2.1413745E-004, 2.2493854E-002, 3.7881972E+001, 3.7630568E+001, 1.3824806E-004, 1.4522129E-002, 3.9541416E+001, 3.9274105E+001, 1.4246911E-004, 1.4965525E-002, 2.0431709E+001, 2.1099359E+001, 7.4124863E-006, 7.7863721E-004
 2.2000916E+002, 2.1746593E+002, 7.0315168E+002, 4.8646849E+002, 4.4429057E+002, 4.1298022E+002, 3.7881326E+002, 3.1483105E+002, 1.4618662E+002, 8.9272416E+001, 6.0948016E+001, 5.2650108E+001, 5.0222355E+001, 4.9713014E+001, 4.9638056E+001, 4.7841635E+001, 4.4817287E+001, 3.9066408E+001, 7.0423110E+001, 5.0660485E+001, 4.4431303E+001, 3.5146523E+001, 3.0531166E+001, 2.1496675E+001, 2.0667786E+001, 2.0896288E+001, 4.5252431E+001, 4.4048268E+001, 4.1990315E+001, 4.0760686E+001, 3.8739014E+001, 3.7300086E+001, 3.5626526E+001, 2.8942083E+001, 4.1860272E+002, 4.2447128E+002, 9.2882866E-004, 9.7567878E-002, 5.0511390E+001, 5.0092226E+001, 2.1718928E-004, 2.2814431E-002, 3.8747437E+001, 3.8481429E+001, 1.4928400E-004, 1.5681389E-002, 4.1684225E+001, 4.1333368E+001, 1.5886008E-004, 1.6687298E-002, 2.1653157E+001, 2.2342769E+001, 6.2290607E-006, 6.5432545E-004
 2.2500049E+002, 2.2248769E+002, 7.1552199E+002, 4.9939173E+002, 4.4072425E+002, 4.0000609E+002, 3.7398006E+002, 3.0340248E+002, 1.5532874E+002, 9.5957647E+001, 6.2500955E+001, 5.3514689E+001, 5.0323820E+001, 5.0397062E+001, 5.0319795E+001, 4.6345155E+001, 4.4077980E+001, 3.8928945E+001, 7.0022533E+001, 5.0975598E+001, 4.4201875E+001, 3.5238843E+001, 3.0632531E+001, 2.2536097E+001, 2.0405702E+001, 2.1050615E+001, 4.7094272E+001, 4.2622700E+001, 4.1519513E+001, 3.9688788E+001, 3.8501860E+001, 3.7427828E+001, 3.5387928E+001, 2.7397068E+001, 4.0737202E+002, 4.1494559E+002, 8.9312268E-004, 9.3817179E-002, 5.0966342E+001, 5.0516201E+001, 2.2662912E-004, 2.3806029E-002, 3.8359474E+001, 3.8120448E+001, 1.4965270E-004, 1.5720118E-002, 4.0138483E+001, 3.9852582E+001, 1.5891978E-004, 1.6693569E-002, 1.7880092E+001, 1.8708661E+001, 1.1364128E-005, 1.1937335E-003
 2.3000851E+002, 2.2751950E+002, 7.0136118E+002, 4.7566404E+002, 4.3564637E+002, 3.9890993E+002, 3.8180194E+002, 3.1109565E+002, 1.5857535E+002, 8.7268724E+001, 6.6285724E+001, 5.2679197E+001, 5.1078787E+001, 5.0873200E+001, 5.0417642E+001, 4.7304473E+001, 4.3429029E+001, 4.0473809E+001, 7.0222899E+001, 5.1571452E+001, 4.4480574E+001, 3.4742476E+001, 3.0075997E+001, 2.2361076E+001, 2.0667221E+001, 2.1006752E+001, 4.5262749E+001, 4.4137773E+001, 4.1637194E+001, 4.1068777E+001, 4.0328808E+001, 3.9019854E+001, 3.5601899E+001, 3.0060156E+001, 4.0119690E+002, 4.0967539E+002, 8.7488486E-004, 9.1901406E-002, 5.1580024E+001, 5.1205825E+001, 2.3487850E-004, 2.4672577E-002, 3.7963266E+001, 3.7735328E+001, 1.4881502E-004, 1.5632125E-002, 4.1720870E+001, 4.1407824E+001, 1.6759383E-004, 1.7604726E-002, 1.8504031E+001, 1.9288490E+001, 1.0195031E-005, 1.0709269E-003
 2.3500896E+002, 2.3252544E+002, 6.6661208E+002, 4.7317027E+002, 4.5058840E+002, 4.0816353E+002, 3.7476135E+002, 3.0569414E+002, 1.6053599E+002, 9.1606059E+001, 6.4076161E+001, 5.4671287E+001, 5.1546185E+001, 5.0903001E+001, 4.9897562E+001, 4.7056770E+001, 4.3815650E+001, 4.0612564E+001, 7.0862937E+001, 5.2327811E+001, 4.5372742E+001, 3.4035836E+001, 3.0181410E+001, 2.3072077E+001, 2.0648033E+001, 2.1135265E+001, 4.5270645E+001, 4.3690171E+001, 4.2978940E+001, 4.1154380E+001, 4.0042648E+001, 3.9714961E+001, 3.7340237E+001, 3.4073447E+001, 4.2559602E+002, 4.3044777E+002, 9.3246711E-004, 9.7950075E-002, 5.1421984E+001, 5.1043879E+001, 2.3696626E-004, 2.4891884E-002, 3.8423541E+001, 3.8187924E+001, 1.5773526E-004, 1.6569143E-002, 4.2732047E+001, 4.2329829E+001, 1.7870023E-004, 1.8771387E-002, 2.0313838E+001, 2.1020750E+001, 1.3958562E-005, 1.4662632E-003
 2.4000104E+002, 2.3752131E+002, 7.0346622E+002, 4.8794002E+002, 4.4373150E+002, 4.0961246E+002, 3.8383392E+002, 2.9900410E+002, 1.5631430E+002, 9.7339349E+001, 6.5418139E+001, 5.4257565E+001, 5.2913821E+001, 5.1324344E+001, 5.0300056E+001, 4.9072416E+001, 4.5129117E+001, 4.1291782E+001, 7.0486237E+001, 5.1893787E+001, 4.5051070E+001, 3.3383392E+001, 3.0012296E+001, 2.3167977E+001, 2.0433610E+001, 2.0910918E+001, 4.7190003E+001, 4.4766628E+001, 4.2520545E+001, 4.1137639E+001, 4.0787769E+001, 3.9101560E+001, 3.8258950E+001, 3.4415899E+001, 4.1697937E+002, 4.2366218E+002, 9.0854648E-004, 9.5437357E-002, 5.2266022E+001, 5.1862416E+001, 2.4463345E-004, 2.5697276E-002, 3.7591293E+001, 3.7388703E+001, 1.5297098E-004, 1.6068683E-002, 4.1885490E+001, 4.1541966E+001, 1.7653816E-004, 1.8544274E-002, 1.7793778E+001, 1.8545936E+001, 1.0873964E-005, 1.1422447E-003
