s,C,C,C,C,C,C
 1.2443456E+002, 2.0000000E+001, 2.0000033E+001, 2.0011434E+001, 2.0914135E+001, 3.7648623E+001, 1.1495087E+002
 1.2643456E+002, 2.0000000E+001, 2.0000041E+001, 2.0012946E+001, 2.0970872E+001, 3.7995390E+001, 1.1499083E+002
 1.2843456E+002, 2.0000000E+001, 2.0000051E+001, 2.0014603E+001, 2.1029292E+001, 3.8338872E+001, 1.1502986E+002
 1.3043456E+002, 2.0000000E+001, 2.0000062E+001, 2.0016413E+001, 2.1089366E+001, 3.8679076E+001, 1.1506799E+002
 1.3243456E+002, 2.0000000E+001, 2.0000075E+001, 2.0018386E+001, 2.1151069E+001, 3.9016013E+001, 1.1510525E+002
 1.3443456E+002, 2.0000000E+001, 2.0000090E+001, 2.0020528E+001, 2.1214372E+001, 3.9349696E+001, 1.1514169E+002
 1.3643456E+002, 2.0000000E+001, 2.0000108E+001, 2.0022849E+001, 2.1279246E+001, 3.9680141E+001, 1.1517732E+002
 1.3843456E+002, 2.0000000E+001, 2.0000129E+001, 2.0025356E+001, 2.1345661E+001, 4.0007367E+001, 1.1521218E+002
 1.4043456E+002, 2.0000000E+001, 2.0000153E+001, 2.0028058E+001, 2.1413587E+001, 4.0331394E+001, 1.1524629E+002
 1.4243456E+002, 2.0000001E+001, 2.0000181E+001, 2.0030963E+001, 2.1482992E+001, 4.0652245E+001, 1.1527969E+002
 1.4443456E+002, 2.0000001E+001, 2.0000213E+001, 2.0034079E+001, 2.1553846E+001, 4.0969943E+001, 1.1531239E+002
 1.4643456E+002, 2.0000001E+001, 2.0000250E+001, 2.0037414E+001, 2.1626117E+001, 4.1284516E+001, 1.1534442E+002
 1.4843456E+002, 2.0000001E+001, 2.0000291E+001, 2.0040975E+001, 2.1699773E+001, 4.1595989E+001, 1.1537580E+002
 1.5043456E+002, 2.0000001E+001, 2.0000338E+001, 2.0044771E+001, 2.1774782E+001, 4.1904391E+001, 1.1540656E+002
 1.5243456E+002, 2.0000002E+001, 2.0000392E+001, 2.0048810E+001, 2.1851112E+001, 4.2209750E+001, 1.1543671E+002
 1.5443456E+002, 2.0000002E+001, 2.0000452E+001, 2.0053098E+001, 2.1928730E+001, 4.2512097E+001, 1.1546627E+002
 1.5643456E+002, 2.0000003E+001, 2.0000520E+001, 2.0057642E+001, 2.2007605E+001, 4.2811462E+001, 1.1549527E+002
 1.5843456E+002, 2.0000003E+001, 2.0000595E+001, 2.0062451E+001, 2.2087705E+001, 4.3107877E+001, 1.1552372E+002
 1.6043456E+002, 2.0000004E+001, 2.0000680E+001, 2.0067531E+001, 2.2168998E+001, 4.3401372E+001, 1.1555163E+002
 1.6243456E+002, 2.0000005E+001, 2.0000773E+001, 2.0072888E+001, 2.2251452E+001, 4.3691981E+001, 1.1557903E+002
 1.6443456E+002, 2.0000006E+001, 2.0000878E+001, 2.0078531E+001, 2.2335036E+001, 4.3979735E+001, 1.1560593E+002
 1.6643456E+002, 2.0000007E+001, 2.0000993E+001, 2.0084463E+001, 2.2419718E+001, 4.4264668E+001, 1.1563235E+002
 1.6843456E+002, 2.0000008E+001, 2.0001120E+001, 2.0090693E+001, 2.2505467E+001, 4.4546812E+001, 1.1565829E+002
 1.7043456E+002, 2.0000010E+001, 2.0001260E+001, 2.0097226E+001, 2.2592254E+001, 4.4826200E+001, 1.1568378E+002
 1.7243456E+002, 2.0000012E+001, 2.0001414E+001, 2.0104067E+001, 2.2680047E+001, 4.5102865E+001, 1.1570882E+002
 1.7443456E+002, 2.0000014E+001, 2.0001583E+001, 2.0111223E+001, 2.2768818E+001, 4.5376840E+001, 1.1573343E+002
 1.7643456E+002, 2.0000016E+001, 2.0001768E+001, 2.0118699E+001, 2.2858535E+001, 4.5648158E+001, 1.1575763E+002
 1.7843456E+002, 2.0000019E+001, 2.0001969E+001, 2.0126499E+001, 2.2949171E+001, 4.5916853E+001, 1.1578141E+002
 1.8043456E+002, 2.0000023E+001, 2.0002188E+001, 2.0134629E+001, 2.3040697E+001, 4.6182956E+001, 1.1580480E+002
 1.8243456E+002, 2.0000026E+001, 2.0002426E+001, 2.0143093E+001, 2.3133084E+001, 4.6446500E+001, 1.1582781E+002
 1.8443456E+002, 2.0000031E+001, 2.0002684E+001, 2.0151896E+001, 2.3226304E+001, 4.6707519E+001, 1.1585044E+002
 1.8643456E+002, 2.0000036E+001, 2.0002963E+001, 2.0161042E+001, 2.3320331E+001, 4.6966043E+001, 1.1587271E+002
 1.8843456E+002, 2.0000042E+001, 2.0003264E+001, 2.0170535E+001, 2.3415137E+001, 4.7222106E+001, 1.1589462E+002
 1.9043456E+002, 2.0000048E+001, 2.0003590E+001, 2.0180379E+001, 2.3510697E+001, 4.7475739E+001, 1.1591619E+002
 1.9243456E+002, 2.0000055E+001, 2.0003940E+001, 2.0190577E+001, 2.3606983E+001, 4.7726973E+001, 1.1593742E+002
 1.9443456E+002, 2.0000064E+001, 2.0004316E+001, 2.0201133E+001, 2.3703972E+001, 4.7975840E+001, 1.1595832E+002
 1.9643456E+002, 2.0000073E+001, 2.0004719E+001, 2.0212050E+001, 2.3801637E+001, 4.8222370E+001, 1.1597890E+002
 1.9843456E+002, 2.0000084E+001, 2.0005152E+001, 2.0223331E+001, 2.3899954E+001, 4.8466594E+001, 1.1599918E+002
 2.0043456E+002, 2.0000095E+001, 2.0005614E+001, 2.0234978E+001, 2.3998901E+001, 4.8708543E+001, 1.1601915E+002
 2.0243456E+002, 2.0000108E+001, 2.0006108E+001, 2.0246994E+001, 2.4098452E+001, 4.8948246E+001, 1.1603882E+002
 2.0443456E+002, 2.0000123E+001, 2.0006635E+001, 2.0259382E+001, 2.4198584E+001, 4.9185732E+001, 1.1605820E+002
 2.0643456E+002, 2.0000139E+001, 2.0007196E+001, 2.0272143E+001, 2.4299277E+001, 4.9421032E+001, 1.1607730E+002
 2.0843456E+002, 2.0000157E+001, 2.0007792E+001, 2.0285279E+001, 2.4400507E+001, 4.9654173E+001, 1.1609613E+002
 2.1043456E+002, 2.0000177E+001, 2.0008426E+001, 2.0298793E+001, 2.4502252E+001, 4.9885185E+001, 1.1611469E+002
 2.1243456E+002, 2.0000199E+001, 2.0009098E+001, 2.0312684E+001, 2.4604493E+001, 5.0114096E+001, 1.1613299E+002
 2.1443456E+002, 2.0000224E+001, 2.0009810E+001, 2.0326956E+001, 2.4707207E+001, 5.0340932E+001, 1.1615103E+002
 2.1643456E+002, 2.0000250E+001, 2.0010564E+001, 2.0341609E+001, 2.4810376E+001, 5.0565723E+001, 1.1616882E+002
 2.1843456E+002, 2.0000280E+001, 2.0011361E+001, 2.0356644E+001, 2.4913979E+001, 5.0788494E+001, 1.1618636E+002
 2.2043456E+002, 2.0000312E+001, 2.0012202E+001, 2.0372062E+001, 2.5017997E+001, 5.1009272E+001, 1.1620367E+002
 2.2243456E+002, 2.0000347E+001, 2.0013089E+001, 2.0387863E+001, 2.5122411E+001, 5.1228084E+001, 1.1622074E+002
 2.2443456E+002, 2.0000386E+001, 2.0014024E+001, 2.0404048E+001, 2.5227203E+001, 5.1444955E+001, 1.1623759E+002
 2.2643456E+002, 2.0000428E+001, 2.0015008E+001, 2.0420617E+001, 2.5332355E+001, 5.1659912E+001, 1.1625421E+002
 2.2843456E+002, 2.0000474E+001, 2.0016042E+001, 2.0437571E+001, 2.5437850E+001, 5.1872979E+001, 1.1627061E+002
 2.3043456E+002, 2.0000524E+001, 2.0017128E+001, 2.0454909E+001, 2.5543670E+001, 5.2084181E+001, 1.1628680E+002
 2.3243456E+002, 2.0000578E+001, 2.0018268E+001, 2.0472631E+001, 2.5649799E+001, 5.2293543E+001, 1.1630278E+002
 2.3443456E+002, 2.0000636E+001, 2.0019464E+001, 2.0490737E+001, 2.5756220E+001, 5.2501088E+001, 1.1631856E+002
 2.3643456E+002, 2.0000700E+001, 2.0020716E+001, 2.0509227E+001, 2.5862918E+001, 5.2706841E+001, 1.1633413E+002
 2.3843456E+002, 2.0000769E+001, 2.0022026E+001, 2.0528100E+001, 2.5969877E+001, 5.2910824E+001, 1.1634951E+002
 2.4043456E+002, 2.0000843E+001, 2.0023396E+001, 2.0547355E+001, 2.6077082E+001, 5.3113061E+001, 1.1636470E+002
 2.4243456E+002, 2.0000923E+001, 2.0024827E+001, 2.0566992E+001, 2.6184519E+001, 5.3313575E+001, 1.1637970E+002
 2.4443456E+002, 2.0001009E+001, 2.0026321E+001, 2.0587009E+001, 2.6292172E+001, 5.3512387E+001, 1.1639452E+002
 2.4643456E+002, 2.0001101E+001, 2.0027879E+001, 2.0607406E+001, 2.6400029E+001, 5.3709520E+001, 1.1640915E+002
 2.4843456E+002, 2.0001201E+001, 2.0029503E+001, 2.0628181E+001, 2.6508075E+001, 5.3904996E+001, 1.1642361E+002
 2.5043456E+002, 2.0001307E+001, 2.0031195E+001, 2.0649333E+001, 2.6616298E+001, 5.4098835E+001, 1.1643790E+002
 2.5243456E+002, 2.0001421E+001, 2.0032955E+001, 2.0670861E+001, 2.6724684E+001, 5.4291059E+001, 1.1645201E+002
 2.5443456E+002, 2.0001544E+001, 2.0034786E+001, 2.0692764E+001, 2.6833220E+001, 5.4481688E+001, 1.1646596E+002
 2.5643457E+002, 2.0001674E+001, 2.0036688E+001, 2.0715039E+001, 2.6941895E+001, 5.4670744E+001, 1.1647975E+002
 2.5843457E+002, 2.0001814E+001, 2.0038664E+001, 2.0737685E+001, 2.7050697E+001, 5.4858245E+001, 1.1649337E+002
 2.6043457E+002, 2.0001962E+001, 2.0040714E+001, 2.0760700E+001, 2.7159614E+001, 5.5044211E+001, 1.1650684E+002
 2.6243457E+002, 2.0002121E+001, 2.0042841E+001, 2.0784083E+001, 2.7268634E+001, 5.5228663E+001, 1.1652015E+002
 2.6443457E+002, 2.0002289E+001, 2.0045045E+001, 2.0807831E+001, 2.7377747E+001, 5.5411618E+001, 1.1653332E+002
 2.6643457E+002, 2.0002468E+001, 2.0047328E+001, 2.0831943E+001, 2.7486942E+001, 5.5593096E+001, 1.1654633E+002
 2.6843457E+002, 2.0002659E+001, 2.0049691E+001, 2.0856417E+001, 2.7596209E+001, 5.5773116E+001, 1.1655920E+002
 2.7043457E+002, 2.0002861E+001, 2.0052136E+001, 2.0881250E+001, 2.7705537E+001, 5.5951696E+001, 1.1657193E+002
 2.7243457E+002, 2.0003075E+001, 2.0054664E+001, 2.0906440E+001, 2.7814916E+001, 5.6128853E+001, 1.1658452E+002
 2.7443457E+002, 2.0003301E+001, 2.0057277E+001, 2.0931986E+001, 2.7924338E+001, 5.6304605E+001, 1.1659696E+002
 2.7643457E+002, 2.0003541E+001, 2.0059976E+001, 2.0957883E+001, 2.8033792E+001, 5.6478970E+001, 1.1660928E+002
 2.7843457E+002, 2.0003795E+001, 2.0062761E+001, 2.0984132E+001, 2.8143270E+001, 5.6651965E+001, 1.1662146E+002
 2.8043457E+002, 2.0004063E+001, 2.0065635E+001, 2.1010727E+001, 2.8252762E+001, 5.6823606E+001, 1.1663351E+002
 2.8243457E+002, 2.0004346E+001, 2.0068599E+001, 2.1037669E+001, 2.8362261E+001, 5.6993910E+001, 1.1664543E+002
 2.8443457E+002, 2.0004644E+001, 2.0071654E+001, 2.1064953E+001, 2.8471757E+001, 5.7162895E+001, 1.1665723E+002
 2.8643457E+002, 2.0004958E+001, 2.0074800E+001, 2.1092577E+001, 2.8581243E+001, 5.7330574E+001, 1.1666890E+002
 2.8843457E+002, 2.0005288E+001, 2.0078041E+001, 2.1120539E+001, 2.8690711E+001, 5.7496966E+001, 1.1668046E+002
 2.9043457E+002, 2.0005636E+001, 2.0081375E+001, 2.1148836E+001, 2.8800153E+001, 5.7662084E+001, 1.1669189E+002
 2.9243457E+002, 2.0006002E+001, 2.0084806E+001, 2.1177466E+001, 2.8909562E+001, 5.7825945E+001, 1.1670320E+002
 2.9443457E+002, 2.0006386E+001, 2.0088333E+001, 2.1206424E+001, 2.9018931E+001, 5.7988563E+001, 1.1671440E+002
 2.9643457E+002, 2.0006789E+001, 2.0091959E+001, 2.1235710E+001, 2.9128252E+001, 5.8149953E+001, 1.1672549E+002
 2.9843457E+002, 2.0007212E+001, 2.0095683E+001, 2.1265319E+001, 2.9237518E+001, 5.8310131E+001, 1.1673646E+002
 3.0043457E+002, 2.0007655E+001, 2.0099508E+001, 2.1295250E+001, 2.9346724E+001, 5.8469110E+001, 1.1674733E+002
 3.0243457E+002, 2.0008119E+001, 2.0103434E+001, 2.1325499E+001, 2.9455862E+001, 5.8626905E+001, 1.1675809E+002
 3.0443457E+002, 2.0008605E+001, 2.0107463E+001, 2.1356063E+001, 2.9564927E+001, 5.8783530E+001, 1.1676874E+002
 3.0643457E+002, 2.0009114E+001, 2.0111595E+001, 2.1386940E+001, 2.9673912E+001, 5.8938997E+001, 1.1677929E+002
 3.0843457E+002, 2.0009645E+001, 2.0115831E+001, 2.1418126E+001, 2.9782812E+001, 5.9093322E+001, 1.1678973E+002
 3.1043457E+002, 2.0010200E+001, 2.0120173E+001, 2.1449619E+001, 2.9891621E+001, 5.9246517E+001, 1.1680008E+002
 3.1243457E+002, 2.0010779E+001, 2.0124621E+001, 2.1481416E+001, 3.0000332E+001, 5.9398596E+001, 1.1681032E+002
 3.1443457E+002, 2.0011384E+001, 2.0129176E+001, 2.1513513E+001, 3.0108942E+001, 5.9549571E+001, 1.1682047E+002
 3.1643457E+002, 2.0012014E+001, 2.0133840E+001, 2.1545908E+001, 3.0217444E+001, 5.9699455E+001, 1.1683052E+002
 3.1843457E+002, 2.0012671E+001, 2.0138613E+001, 2.1578598E+001, 3.0325834E+001, 5.9848261E+001, 1.1684047E+002
 3.2043457E+002, 2.0013356E+001, 2.0143495E+001, 2.1611580E+001, 3.0434107E+001, 5.9996001E+001, 1.1685033E+002
 3.2243457E+002, 2.0014068E+001, 2.0148489E+001, 2.1644850E+001, 3.0542258E+001, 6.0142687E+001, 1.1686011E+002
 3.2443457E+002, 2.0014809E+001, 2.0153594E+001, 2.1678406E+001, 3.0650282E+001, 6.0288332E+001, 1.1686979E+002
 3.2643457E+002, 2.0015580E+001, 2.0158811E+001, 2.1712244E+001, 3.0758175E+001, 6.0432946E+001, 1.1687938E+002
 3.2843457E+002, 2.0016381E+001, 2.0164142E+001, 2.1746363E+001, 3.0865932E+001, 6.0576542E+001, 1.1688888E+002
 3.3043457E+002, 2.0017213E+001, 2.0169586E+001, 2.1780757E+001, 3.0973550E+001, 6.0719132E+001, 1.1689830E+002
 3.3243457E+002, 2.0018077E+001, 2.0175146E+001, 2.1815425E+001, 3.1081025E+001, 6.0860726E+001, 1.1690763E+002
 3.3443457E+002, 2.0018973E+001, 2.0180821E+001, 2.1850364E+001, 3.1188352E+001, 6.1001335E+001, 1.1691688E+002
 3.3643457E+002, 2.0019903E+001, 2.0186612E+001, 2.1885570E+001, 3.1295527E+001, 6.1140971E+001, 1.1692604E+002
 3.3843457E+002, 2.0020867E+001, 2.0192519E+001, 2.1921041E+001, 3.1402548E+001, 6.1279645E+001, 1.1693513E+002
 3.4043457E+002, 2.0021865E+001, 2.0198545E+001, 2.1956773E+001, 3.1509410E+001, 6.1417366E+001, 1.1694413E+002
 3.4243457E+002, 2.0022900E+001, 2.0204688E+001, 2.1992763E+001, 3.1616110E+001, 6.1554147E+001, 1.1695306E+002
 3.4443457E+002, 2.0023971E+001, 2.0210950E+001, 2.2029009E+001, 3.1722644E+001, 6.1689995E+001, 1.1696191E+002
 3.4643457E+002, 2.0025079E+001, 2.0217331E+001, 2.2065507E+001, 3.1829010E+001, 6.1824923E+001, 1.1697068E+002
 3.4843457E+002, 2.0026225E+001, 2.0223833E+001, 2.2102254E+001, 3.1935205E+001, 6.1958940E+001, 1.1697938E+002
 3.5043457E+002, 2.0027409E+001, 2.0230454E+001, 2.2139248E+001, 3.2041224E+001, 6.2092056E+001, 1.1698800E+002
 3.5243457E+002, 2.0028634E+001, 2.0237197E+001, 2.2176485E+001, 3.2147066E+001, 6.2224281E+001, 1.1699655E+002
 3.5443457E+002, 2.0029899E+001, 2.0244061E+001, 2.2213962E+001, 3.2252728E+001, 6.2355624E+001, 1.1700502E+002
 3.5643457E+002, 2.0031205E+001, 2.0251047E+001, 2.2251676E+001, 3.2358206E+001, 6.2486095E+001, 1.1701343E+002
 3.5843457E+002, 2.0032553E+001, 2.0258155E+001, 2.2289625E+001, 3.2463499E+001, 6.2615703E+001, 1.1702176E+002
 3.6043457E+002, 2.0033944E+001, 2.0265386E+001, 2.2327805E+001, 3.2568603E+001, 6.2744457E+001, 1.1703002E+002
 3.6243457E+002, 2.0035378E+001, 2.0272740E+001, 2.2366214E+001, 3.2673517E+001, 6.2872367E+001, 1.1703822E+002
 3.6443457E+002, 2.0036857E+001, 2.0280218E+001, 2.2404848E+001, 3.2778238E+001, 6.2999441E+001, 1.1704635E+002
 3.6643457E+002, 2.0038381E+001, 2.0287821E+001, 2.2443705E+001, 3.2882763E+001, 6.3125688E+001, 1.1705441E+002
 3.6843457E+002, 2.0039951E+001, 2.0295547E+001, 2.2482782E+001, 3.2987091E+001, 6.3251116E+001, 1.1706241E+002
 3.7043457E+002, 2.0041567E+001, 2.0303398E+001, 2.2522075E+001, 3.3091219E+001, 6.3375736E+001, 1.1707034E+002
 3.7243457E+002, 2.0043232E+001, 2.0311375E+001, 2.2561583E+001, 3.3195146E+001, 6.3499554E+001, 1.1707821E+002
 3.7443457E+002, 2.0044944E+001, 2.0319477E+001, 2.2601301E+001, 3.3298869E+001, 6.3622579E+001, 1.1708601E+002
 3.7643457E+002, 2.0046706E+001, 2.0327704E+001, 2.2641228E+001, 3.3402387E+001, 6.3744820E+001, 1.1709375E+002
 3.7843457E+002, 2.0048518E+001, 2.0336058E+001, 2.2681360E+001, 3.3505697E+001, 6.3866284E+001, 1.1710144E+002
 3.8043457E+002, 2.0050380E+001, 2.0344538E+001, 2.2721695E+001, 3.3608798E+001, 6.3986979E+001, 1.1710906E+002
 3.8243457E+002, 2.0052294E+001, 2.0353144E+001, 2.2762230E+001, 3.3711689E+001, 6.4106914E+001, 1.1711662E+002
 3.8443457E+002, 2.0054260E+001, 2.0361878E+001, 2.2802961E+001, 3.3814367E+001, 6.4226096E+001, 1.1712412E+002
 3.8643457E+002, 2.0056280E+001, 2.0370738E+001, 2.2843888E+001, 3.3916832E+001, 6.4344533E+001, 1.1713156E+002
 3.8843457E+002, 2.0058353E+001, 2.0379725E+001, 2.2885005E+001, 3.4019082E+001, 6.4462231E+001, 1.1713895E+002
 3.9043457E+002, 2.0060481E+001, 2.0388840E+001, 2.2926311E+001, 3.4121114E+001, 6.4579200E+001, 1.1714628E+002
 3.9243457E+002, 2.0062664E+001, 2.0398082E+001, 2.2967804E+001, 3.4222929E+001, 6.4695446E+001, 1.1715355E+002
 3.9443457E+002, 2.0064904E+001, 2.0407452E+001, 2.3009480E+001, 3.4324525E+001, 6.4810976E+001, 1.1716077E+002
 3.9643457E+002, 2.0067200E+001, 2.0416949E+001, 2.3051337E+001, 3.4425900E+001, 6.4925797E+001, 1.1716793E+002
