Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,Total T_USED (s)
   0, 1.777E+00, 1.980E-03, 0.000E+00, 3.457E-01, 3.084E-01, 1.414E+00, 1.880E+00, 0.000E+00, 1.211E-01, 0.000E+00, 3.740E-01, 0.000E+00, 0.000E+00, 6.222E+00
