s,s,s,s,s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
 2.6001187E+002, 2.5755730E+002, 2.5755730E+002, 2.5755730E+002, 2.5755730E+002, 3.4587023E+002, 5.3412837E+002, 5.0075664E+002, 4.8371865E+002, 5.2973665E+002, 5.1356029E+002, 4.0595117E+002, 4.3971089E+002, 4.1417122E+002, 3.8367786E+002, 1.8498974E+002, 5.1342412E+001, 4.3061731E+001, 3.7357400E+001, 2.9114689E+002, 2.3294724E+002, 1.6375215E+002, 1.0819283E+002, 4.0969748E+001, 3.5861781E+001, 3.1436346E+001
 2.6501035E+002, 2.6251722E+002, 2.6251722E+002, 2.6251722E+002, 2.6251722E+002, 3.5097485E+002, 5.2047255E+002, 4.8827675E+002, 4.7860223E+002, 5.0302418E+002, 5.1418327E+002, 3.4100351E+002, 4.4371456E+002, 4.2085354E+002, 3.9674784E+002, 1.9534764E+002, 5.1828905E+001, 4.2117600E+001, 3.9584998E+001, 3.0635150E+002, 2.5957929E+002, 1.7658520E+002, 1.2873185E+002, 4.5745004E+001, 3.5275561E+001, 3.2450656E+001
 2.7000879E+002, 2.6751567E+002, 2.6751567E+002, 2.6751567E+002, 2.6751567E+002, 3.4248914E+002, 5.3957202E+002, 5.2300720E+002, 5.2216362E+002, 5.5225913E+002, 5.4758268E+002, 3.4742677E+002, 4.4577088E+002, 4.1891293E+002, 4.0229651E+002, 2.0453012E+002, 5.3234728E+001, 4.2486049E+001, 4.2382868E+001, 3.4985184E+002, 2.5361759E+002, 1.8051716E+002, 1.2047799E+002, 4.8302480E+001, 3.6101460E+001, 3.4904140E+001
 2.7501099E+002, 2.7251886E+002, 2.7251886E+002, 2.7251886E+002, 2.7251886E+002, 3.5467563E+002, 5.5008908E+002, 5.6775813E+002, 5.4940680E+002, 5.4946418E+002, 5.2745219E+002, 4.1075749E+002, 4.5575489E+002, 4.3305920E+002, 4.1730758E+002, 2.1176873E+002, 5.1519001E+001, 4.4450933E+001, 4.0328791E+001, 3.4631758E+002, 2.7543846E+002, 1.8644223E+002, 1.3078390E+002, 4.7779360E+001, 3.7431782E+001, 3.3331622E+001
 2.8000583E+002, 2.7751445E+002, 2.7751445E+002, 2.7751445E+002, 2.7751445E+002, 3.3628460E+002, 5.2768582E+002, 5.1874814E+002, 5.1162748E+002, 5.0694852E+002, 4.7672082E+002, 4.1606215E+002, 4.5293887E+002, 4.2029023E+002, 4.0469855E+002, 1.9652273E+002, 5.3468983E+001, 4.7288107E+001, 4.0473750E+001, 3.3641271E+002, 2.8224053E+002, 1.8420360E+002, 1.2182886E+002, 4.7666224E+001, 3.7554682E+001, 3.4933043E+001
 2.8500153E+002, 2.8250388E+002, 2.8250388E+002, 2.8250388E+002, 2.8250388E+002, 3.7487722E+002, 5.1357693E+002, 5.0501312E+002, 4.8538985E+002, 5.0121167E+002, 4.9860387E+002, 4.1612586E+002, 4.4141552E+002, 4.2079354E+002, 3.9193993E+002, 2.0401424E+002, 5.3957853E+001, 4.5821595E+001, 3.9279509E+001, 3.1937960E+002, 2.6050844E+002, 1.8657250E+002, 1.3097995E+002, 4.4476878E+001, 3.6156190E+001, 3.4648150E+001
 2.9000073E+002, 2.8757479E+002, 2.8757479E+002, 2.8757479E+002, 2.8757479E+002, 3.8477528E+002, 5.3261663E+002, 5.0323416E+002, 4.7168364E+002, 4.6651777E+002, 4.8309423E+002, 4.6851338E+002, 4.4525947E+002, 4.2189306E+002, 3.9273367E+002, 1.6865344E+002, 5.1408665E+001, 4.1401838E+001, 3.7134917E+001, 3.2201969E+002, 2.6553599E+002, 1.7486537E+002, 1.1675022E+002, 3.7556802E+001, 3.4034035E+001, 3.3685409E+001
 2.9501047E+002, 2.9251150E+002, 2.9251150E+002, 2.9251150E+002, 2.9251150E+002, 3.5831316E+002, 5.3369727E+002, 5.0537918E+002, 4.7189535E+002, 4.6995699E+002, 4.8433236E+002, 4.2958773E+002, 4.5776987E+002, 4.2504859E+002, 4.2390204E+002, 1.7088432E+002, 5.5811985E+001, 4.4574414E+001, 3.6870690E+001, 3.1555057E+002, 2.7538386E+002, 1.7554834E+002, 1.2310454E+002, 4.3238311E+001, 3.3781834E+001, 3.1958633E+001
 3.0000156E+002, 2.9749194E+002, 2.9749194E+002, 2.9749194E+002, 2.9749194E+002, 3.8037949E+002, 5.2953080E+002, 5.1494764E+002, 4.9809891E+002, 5.2377665E+002, 5.0388516E+002, 3.8751242E+002, 4.4618849E+002, 4.3005928E+002, 4.0858188E+002, 2.1219752E+002, 5.4557424E+001, 5.0610141E+001, 4.0692018E+001, 3.4565791E+002, 2.9056105E+002, 1.8403499E+002, 1.3849295E+002, 4.7279966E+001, 3.5825043E+001, 3.4150148E+001
 3.0500101E+002, 3.0249456E+002, 3.0249456E+002, 3.0249456E+002, 3.0249456E+002, 3.8413299E+002, 5.3151198E+002, 5.1307966E+002, 4.9506875E+002, 4.8403129E+002, 4.6324852E+002, 4.0177506E+002, 4.5598316E+002, 4.2868948E+002, 3.9709662E+002, 1.8198121E+002, 5.2500483E+001, 4.6723730E+001, 3.9192118E+001, 3.2804231E+002, 2.6396895E+002, 1.7509820E+002, 1.2740141E+002, 4.6082678E+001, 3.9615068E+001, 3.5278156E+001
 3.1000217E+002, 3.0750793E+002, 3.0750793E+002, 3.0750793E+002, 3.0750793E+002, 3.6129886E+002, 5.2725594E+002, 4.9393229E+002, 4.6861955E+002, 4.8966211E+002, 5.2005579E+002, 3.7359134E+002, 4.4825718E+002, 4.2611875E+002, 4.2131390E+002, 1.9643723E+002, 5.2449910E+001, 4.7798517E+001, 4.0961660E+001, 3.1308579E+002, 2.6716448E+002, 1.7824056E+002, 1.2197284E+002, 4.9855397E+001, 4.0028729E+001, 3.7206805E+001
 3.1500604E+002, 3.1250717E+002, 3.1250717E+002, 3.1250717E+002, 3.1250717E+002, 3.8175429E+002, 5.3734011E+002, 5.0898196E+002, 5.0476124E+002, 5.0137338E+002, 5.1735450E+002, 3.8515262E+002, 4.5636052E+002, 4.3470881E+002, 4.2518419E+002, 2.1610275E+002, 5.6947297E+001, 4.7556728E+001, 3.9814888E+001, 3.3753565E+002, 2.6735298E+002, 1.9020099E+002, 1.3931429E+002, 4.6843171E+001, 3.9309749E+001, 3.2965933E+001
 3.2001193E+002, 3.1750913E+002, 3.1750913E+002, 3.1750913E+002, 3.1750913E+002, 3.4695849E+002, 5.5325914E+002, 5.2934752E+002, 5.1750148E+002, 5.2109861E+002, 5.1258641E+002, 4.4671378E+002, 4.6024536E+002, 4.3988189E+002, 4.3529727E+002, 1.8091396E+002, 5.5401612E+001, 4.8006762E+001, 3.9077489E+001, 3.4973933E+002, 2.7853564E+002, 1.9637014E+002, 1.3853763E+002, 5.2101322E+001, 3.8629491E+001, 3.5189093E+001
 3.2500119E+002, 3.2253222E+002, 3.2253222E+002, 3.2253222E+002, 3.2253222E+002, 3.5080760E+002, 5.5094104E+002, 5.2163917E+002, 5.0050664E+002, 5.0176503E+002, 4.7559746E+002, 4.0757236E+002, 4.6896865E+002, 4.4068625E+002, 4.1591167E+002, 1.8481117E+002, 5.2231189E+001, 4.5438561E+001, 4.2465583E+001, 3.3712742E+002, 2.7695105E+002, 1.8368031E+002, 1.3834608E+002, 4.9678162E+001, 3.7662163E+001, 3.4561320E+001
 3.3001086E+002, 3.2753282E+002, 3.2753282E+002, 3.2753282E+002, 3.2753282E+002, 3.8550088E+002, 5.3124673E+002, 5.2758643E+002, 5.1660998E+002, 5.2687068E+002, 5.2751823E+002, 5.3412793E+002, 4.6364904E+002, 4.3529461E+002, 4.2439349E+002, 2.0459798E+002, 5.8047730E+001, 5.1462981E+001, 3.7573683E+001, 3.2843619E+002, 2.7648771E+002, 1.8157418E+002, 1.2979744E+002, 4.8330361E+001, 3.9150613E+001, 3.4233611E+001
 3.3500931E+002, 3.3251614E+002, 3.3251614E+002, 3.3251614E+002, 3.3251614E+002, 3.6423788E+002, 5.3726294E+002, 4.8515475E+002, 4.5432459E+002, 4.4923066E+002, 4.9237198E+002, 4.5069562E+002, 4.7167313E+002, 4.4343304E+002, 4.1368114E+002, 1.7990988E+002, 5.2844136E+001, 4.5294494E+001, 3.8213399E+001, 3.2984946E+002, 2.6400874E+002, 1.8885433E+002, 1.3468173E+002, 5.4308847E+001, 3.9580241E+001, 3.6790774E+001
 3.4000775E+002, 3.3751458E+002, 3.3751458E+002, 3.3751458E+002, 3.3751458E+002, 3.9225558E+002, 5.2447804E+002, 4.7243119E+002, 4.5307398E+002, 4.5630285E+002, 5.1211573E+002, 4.5864024E+002, 4.5774316E+002, 4.2827359E+002, 4.2368521E+002, 1.7874753E+002, 5.0061376E+001, 4.1815232E+001, 3.8190387E+001, 3.2291807E+002, 2.6617493E+002, 1.8262934E+002, 1.2664734E+002, 4.6469392E+001, 3.7078261E+001, 3.4267070E+001
 3.4500629E+002, 3.4250373E+002, 3.4250373E+002, 3.4250373E+002, 3.4250373E+002, 3.9517227E+002, 5.2447327E+002, 4.8558267E+002, 4.4925100E+002, 4.5109494E+002, 5.1519839E+002, 4.0621526E+002, 4.6740553E+002, 4.4074175E+002, 4.3082737E+002, 1.8323657E+002, 5.3646945E+001, 4.7664643E+001, 4.1352192E+001, 3.2172116E+002, 2.6392519E+002, 1.7354877E+002, 1.1999409E+002, 5.0218259E+001, 3.9180337E+001, 3.4069960E+001
 3.5001093E+002, 3.4751453E+002, 3.4751453E+002, 3.4751453E+002, 3.4751453E+002, 3.8009194E+002, 5.4245667E+002, 5.1740480E+002, 4.9202800E+002, 4.7648957E+002, 4.8541040E+002, 4.9386354E+002, 4.6192324E+002, 4.4171050E+002, 4.1987401E+002, 2.2816061E+002, 6.3154362E+001, 5.0498466E+001, 4.3607626E+001, 3.4858947E+002, 2.6371236E+002, 1.9198177E+002, 1.2575023E+002, 5.0452884E+001, 3.9875223E+001, 3.3809706E+001
 3.5500369E+002, 3.5251323E+002, 3.5251323E+002, 3.5251323E+002, 3.5251323E+002, 3.6334608E+002, 5.3559023E+002, 4.7970551E+002, 4.5099327E+002, 4.4744768E+002, 4.4363932E+002, 4.8678155E+002, 4.7335576E+002, 4.3274977E+002, 4.1467295E+002, 1.6734145E+002, 5.6469633E+001, 4.6617404E+001, 3.9683683E+001, 2.9660647E+002, 2.5826071E+002, 1.8191416E+002, 1.2215999E+002, 4.8944473E+001, 3.9105126E+001, 3.5047705E+001
 3.6000830E+002, 3.5751192E+002, 3.5751192E+002, 3.5751192E+002, 3.5751192E+002, 3.5486674E+002, 5.2609802E+002, 4.8843141E+002, 4.7860731E+002, 4.9357641E+002, 5.3993389E+002, 4.5977738E+002, 4.5633303E+002, 4.3214736E+002, 4.2083768E+002, 2.0008199E+002, 6.6859711E+001, 5.0233255E+001, 4.1229789E+001, 3.4536523E+002, 2.8060928E+002, 1.8461724E+002, 1.2517474E+002, 5.1654613E+001, 3.8458426E+001, 3.3491543E+001
 3.6500226E+002, 3.6251062E+002, 3.6251062E+002, 3.6251062E+002, 3.6251062E+002, 3.8520287E+002, 5.4033470E+002, 4.9661233E+002, 4.5914689E+002, 4.6077922E+002, 4.8172047E+002, 4.5361127E+002, 4.6398114E+002, 4.3728328E+002, 4.3576140E+002, 2.1859160E+002, 5.8128482E+001, 4.9004387E+001, 3.9801923E+001, 3.3969272E+002, 2.8432330E+002, 1.9099388E+002, 1.3946724E+002, 6.0089907E+001, 4.1388047E+001, 3.4363091E+001
 3.7000681E+002, 3.6753168E+002, 3.6753168E+002, 3.6753168E+002, 3.6753168E+002, 3.8179151E+002, 5.3649715E+002, 4.9980798E+002, 4.6871805E+002, 4.7415831E+002, 4.7483278E+002, 4.1407524E+002, 4.7603746E+002, 4.5529489E+002, 4.4783868E+002, 1.7705645E+002, 6.1536416E+001, 4.9725218E+001, 3.7337515E+001, 3.5815160E+002, 2.7330693E+002, 1.9278693E+002, 1.3462157E+002, 5.3208810E+001, 3.7194781E+001, 3.3347416E+001
 3.7500018E+002, 3.7250934E+002, 3.7250934E+002, 3.7250934E+002, 3.7250934E+002, 3.8205914E+002, 5.2695032E+002, 5.0181022E+002, 4.7186787E+002, 4.7536138E+002, 4.8070268E+002, 4.9915798E+002, 4.6519380E+002, 4.4230825E+002, 4.3335958E+002, 2.1926725E+002, 5.7607695E+001, 4.7192833E+001, 4.0748548E+001, 3.6788982E+002, 2.8045784E+002, 1.9555765E+002, 1.5212105E+002, 5.9066426E+001, 3.8645593E+001, 3.6465374E+001
 3.8000528E+002, 3.7750858E+002, 3.7750858E+002, 3.7750858E+002, 3.7750858E+002, 3.6192023E+002, 5.3860530E+002, 4.9057647E+002, 4.6193871E+002, 4.6825225E+002, 4.6268756E+002, 4.8271653E+002, 4.6779462E+002, 4.4223346E+002, 4.2813888E+002, 2.2396217E+002, 5.7425312E+001, 4.7451229E+001, 4.1892334E+001, 3.4907697E+002, 2.7215372E+002, 1.9413697E+002, 1.4040955E+002, 4.6392851E+001, 4.0419383E+001, 3.4559214E+001
 3.8501038E+002, 3.8251368E+002, 3.8251368E+002, 3.8251368E+002, 3.8251368E+002, 3.8954240E+002, 5.3310569E+002, 4.7724795E+002, 4.6109375E+002, 4.6652728E+002, 4.9047122E+002, 4.2949664E+002, 4.7970619E+002, 4.4141852E+002, 4.3006100E+002, 1.7742559E+002, 5.7895593E+001, 4.7101425E+001, 4.3988955E+001, 3.3937041E+002, 2.8225670E+002, 1.9405253E+002, 1.1914994E+002, 4.9327038E+001, 3.8916503E+001, 3.7362748E+001
 3.9000870E+002, 3.8754381E+002, 3.8754381E+002, 3.8754381E+002, 3.8754381E+002, 3.9107725E+002, 5.3996025E+002, 5.1143882E+002, 4.8388254E+002, 4.8416410E+002, 4.8963572E+002, 4.7641552E+002, 4.8030441E+002, 4.5254516E+002, 4.3624003E+002, 2.3402312E+002, 6.5306418E+001, 5.3968021E+001, 4.7588074E+001, 3.6109791E+002, 2.7081148E+002, 1.9453003E+002, 1.3002991E+002, 4.6237063E+001, 4.0206786E+001, 3.3598674E+001
 3.9501208E+002, 3.9247142E+002, 3.9247142E+002, 3.9247142E+002, 3.9247142E+002, 4.0243436E+002, 5.5598152E+002, 5.1313439E+002, 4.6920691E+002, 4.5068147E+002, 4.5439911E+002, 4.5179223E+002, 4.7696213E+002, 4.5038503E+002, 4.2687003E+002, 1.8633808E+002, 5.9154209E+001, 5.2990035E+001, 4.7507192E+001, 3.5919621E+002, 2.8684934E+002, 2.0173445E+002, 1.4170032E+002, 5.2547554E+001, 3.9951563E+001, 3.5771138E+001
 4.0000836E+002, 3.9758219E+002, 3.9758219E+002, 3.9758219E+002, 3.9758219E+002, 3.6614983E+002, 5.4470671E+002, 5.1763422E+002, 5.0061054E+002, 4.9328525E+002, 4.9303449E+002, 4.7688369E+002, 4.7116027E+002, 4.4643484E+002, 4.3959200E+002, 1.9604466E+002, 6.2810494E+001, 5.2370938E+001, 4.5125921E+001, 3.4870701E+002, 2.8625032E+002, 1.9158413E+002, 1.3091939E+002, 5.0919320E+001, 4.2253728E+001, 3.7489798E+001
 4.0500076E+002, 4.0251760E+002, 4.0251760E+002, 4.0251760E+002, 4.0251760E+002, 4.1772200E+002, 5.3685974E+002, 4.8998800E+002, 4.7463592E+002, 4.6256047E+002, 4.7003128E+002, 4.7458244E+002, 4.7119656E+002, 4.4314590E+002, 4.3541964E+002, 2.1359995E+002, 6.0621915E+001, 5.1280453E+001, 4.2931209E+001, 3.4912435E+002, 2.9339036E+002, 1.9126320E+002, 1.4395648E+002, 5.8328772E+001, 3.9598853E+001, 3.8030518E+001
 4.1000592E+002, 4.0745582E+002, 4.0745582E+002, 4.0745582E+002, 4.0745582E+002, 3.9850963E+002, 5.5993930E+002, 4.9680757E+002, 4.6087727E+002, 4.6738694E+002, 4.6902328E+002, 4.4216613E+002, 4.7164101E+002, 4.5669319E+002, 4.3827573E+002, 2.1282661E+002, 5.9900267E+001, 4.9926200E+001, 4.8371724E+001, 3.6265750E+002, 2.9799156E+002, 2.0405258E+002, 1.4097069E+002, 5.7365494E+001, 4.1344698E+001, 4.0585974E+001
 4.1500726E+002, 4.1256259E+002, 4.1256259E+002, 4.1256259E+002, 4.1256259E+002, 3.7460347E+002, 5.3369941E+002, 4.7971743E+002, 4.5410746E+002, 4.4211441E+002, 4.4280380E+002, 4.6321904E+002, 4.8071159E+002, 4.5683178E+002, 4.3669751E+002, 2.1467369E+002, 6.5567525E+001, 5.4154137E+001, 4.3883748E+001, 3.3551394E+002, 2.7668846E+002, 2.0227951E+002, 1.3238102E+002, 5.2594548E+001, 4.0573714E+001, 3.9195660E+001
 4.2000754E+002, 4.1753682E+002, 4.1753682E+002, 4.1753682E+002, 4.1753682E+002, 4.3373895E+002, 5.3372619E+002, 4.9523332E+002, 4.8414112E+002, 4.8819251E+002, 4.9629539E+002, 4.7959990E+002, 4.7079486E+002, 4.5104632E+002, 4.4221835E+002, 2.3739165E+002, 7.3528418E+001, 5.5397880E+001, 4.2755461E+001, 3.6100770E+002, 2.9695702E+002, 2.0232292E+002, 1.5112174E+002, 5.4458296E+001, 4.1279409E+001, 3.4246624E+001
 4.2500528E+002, 4.2251221E+002, 4.2251221E+002, 4.2251221E+002, 4.2251221E+002, 4.1634588E+002, 5.5376279E+002, 4.9884987E+002, 4.6774695E+002, 4.5984175E+002, 4.6068069E+002, 4.8753317E+002, 4.8983791E+002, 4.5796582E+002, 4.3553211E+002, 2.0555113E+002, 6.7537376E+001, 5.2230835E+001, 4.3503790E+001, 3.5623925E+002, 2.9137388E+002, 2.0261231E+002, 1.5241258E+002, 5.6409199E+001, 4.4332382E+001, 3.8143570E+001
 4.3000302E+002, 4.2750995E+002, 4.2750995E+002, 4.2750995E+002, 4.2750995E+002, 3.7639276E+002, 5.3526304E+002, 5.0069301E+002, 4.7531760E+002, 4.5840865E+002, 4.9858106E+002, 4.5640588E+002, 4.6618269E+002, 4.4939311E+002, 4.6076887E+002, 2.1833503E+002, 6.9809108E+001, 5.5133888E+001, 5.0566094E+001, 3.9152139E+002, 3.0237963E+002, 2.1153547E+002, 1.5579090E+002, 5.3620948E+001, 4.2611663E+001, 3.7049561E+001
 4.3500073E+002, 4.3250769E+002, 4.3250769E+002, 4.3250769E+002, 4.3250769E+002, 3.9251367E+002, 5.5384664E+002, 5.0504906E+002, 4.8354992E+002, 4.8011179E+002, 4.9626960E+002, 4.7048111E+002, 4.8616421E+002, 4.6703277E+002, 4.5004052E+002, 2.6294872E+002, 7.5572602E+001, 5.7564160E+001, 4.5713124E+001, 3.9980162E+002, 3.0390626E+002, 2.1513362E+002, 1.6179845E+002, 5.6115109E+001, 4.4712378E+001, 4.1574110E+001
 4.4000629E+002, 4.3745985E+002, 4.3745985E+002, 4.3745985E+002, 4.3745985E+002, 3.7167400E+002, 5.5009063E+002, 5.0146179E+002, 4.7574207E+002, 4.8560203E+002, 5.1166359E+002, 4.5451603E+002, 4.9652158E+002, 4.6898511E+002, 4.5269951E+002, 2.1229366E+002, 6.2152815E+001, 5.1157746E+001, 4.6261294E+001, 3.7030515E+002, 3.1989874E+002, 2.0931866E+002, 1.4370102E+002, 6.0451857E+001, 4.6531381E+001, 4.2542071E+001
 4.4500162E+002, 4.4256847E+002, 4.4256847E+002, 4.4256847E+002, 4.4256847E+002, 4.0789042E+002, 5.4606178E+002, 4.8367756E+002, 4.6050412E+002, 4.5889711E+002, 4.5791339E+002, 4.7286347E+002, 4.8621668E+002, 4.5645418E+002, 4.5235134E+002, 2.3808110E+002, 6.7127754E+001, 5.3775070E+001, 5.0016247E+001, 3.8122522E+002, 2.9118098E+002, 2.0779506E+002, 1.4518959E+002, 5.6591982E+001, 4.5563100E+001, 3.7224451E+001
 4.5001108E+002, 4.4745902E+002, 4.4745902E+002, 4.4745902E+002, 4.4745902E+002, 4.1853526E+002, 5.3612220E+002, 4.8135837E+002, 4.5764354E+002, 4.5307948E+002, 4.5562025E+002, 4.3175086E+002, 4.9235694E+002, 4.7448460E+002, 4.4048827E+002, 2.2536041E+002, 6.9672878E+001, 5.6066678E+001, 4.3657119E+001, 3.7784412E+002, 2.9457788E+002, 2.0720419E+002, 1.4720414E+002, 6.2078828E+001, 4.5777220E+001, 3.8755644E+001
 4.5500595E+002, 4.5252918E+002, 4.5252918E+002, 4.5252918E+002, 4.5252918E+002, 3.9495051E+002, 5.4281732E+002, 4.7212101E+002, 4.5273886E+002, 4.5193540E+002, 4.6237675E+002, 4.4298829E+002, 4.8554283E+002, 4.5645251E+002, 4.5747841E+002, 1.9068719E+002, 6.6270433E+001, 5.6602077E+001, 4.6784075E+001, 3.6856837E+002, 3.0896744E+002, 2.0905372E+002, 1.4795366E+002, 6.3446641E+001, 5.1210655E+001, 3.9692445E+001
 4.6000085E+002, 4.5745872E+002, 4.5745872E+002, 4.5745872E+002, 4.5745872E+002, 4.2822082E+002, 5.3530551E+002, 4.8697962E+002, 4.6810121E+002, 4.8353659E+002, 4.6834114E+002, 4.7094853E+002, 4.8930230E+002, 4.6064752E+002, 4.5546159E+002, 2.1186707E+002, 6.7253141E+001, 5.8359009E+001, 5.2675343E+001, 3.6187198E+002, 2.7543084E+002, 2.1045579E+002, 1.4171779E+002, 5.2887905E+001, 4.3703618E+001, 4.0247411E+001
 4.6500629E+002, 4.6252043E+002, 4.6252043E+002, 4.6252043E+002, 4.6252043E+002, 4.0080311E+002, 5.5964377E+002, 4.8707177E+002, 4.6670459E+002, 4.6551326E+002, 4.6265667E+002, 4.6391641E+002, 4.7661769E+002, 4.6373155E+002, 4.5419840E+002, 1.9781479E+002, 6.9055720E+001, 5.6769313E+001, 4.9739305E+001, 3.7950608E+002, 2.9452389E+002, 2.1487776E+002, 1.4035545E+002, 6.1370967E+001, 4.8996649E+001, 4.1380150E+001
 4.7000549E+002, 4.6751190E+002, 4.6751190E+002, 4.6751190E+002, 4.6751190E+002, 4.0313672E+002, 5.2401891E+002, 4.6835035E+002, 4.4059561E+002, 4.4734668E+002, 4.6339730E+002, 4.7700479E+002, 4.8782801E+002, 4.6662454E+002, 4.4404622E+002, 1.8184047E+002, 6.4660732E+001, 5.3725357E+001, 5.0110902E+001, 3.5244209E+002, 2.7830865E+002, 1.9201759E+002, 1.4234971E+002, 5.6615233E+001, 4.8137890E+001, 4.2924001E+001
 4.7500638E+002, 4.7252828E+002, 4.7252828E+002, 4.7252828E+002, 4.7252828E+002, 4.2587720E+002, 5.6466214E+002, 4.8463607E+002, 4.5609423E+002, 4.4739884E+002, 4.3741564E+002, 4.4205689E+002, 4.9292546E+002, 4.6812639E+002, 4.5521217E+002, 2.0547585E+002, 7.2587911E+001, 5.5856783E+001, 5.1953671E+001, 3.7641758E+002, 3.1030951E+002, 2.1006160E+002, 1.5033280E+002, 5.5579358E+001, 4.8327163E+001, 4.0693457E+001
 4.8000031E+002, 4.7750927E+002, 4.7750927E+002, 4.7750927E+002, 4.7750927E+002, 4.0976303E+002, 5.7002953E+002, 5.0460104E+002, 4.8772314E+002, 4.9750940E+002, 5.3633014E+002, 4.9830728E+002, 4.8744356E+002, 4.6686571E+002, 4.6473017E+002, 2.4848230E+002, 7.6022377E+001, 6.1768448E+001, 5.3406416E+001, 4.1727415E+002, 3.2786456E+002, 2.2427035E+002, 1.7346114E+002, 5.5724832E+001, 4.8416897E+001, 4.3456061E+001
 4.8501059E+002, 4.8257688E+002, 4.8257688E+002, 4.8257688E+002, 4.8257688E+002, 3.9765266E+002, 5.3757082E+002, 4.7753687E+002, 4.5923737E+002, 4.6453291E+002, 4.7137058E+002, 4.7990817E+002, 5.0598096E+002, 4.8689567E+002, 4.5480872E+002, 2.2137686E+002, 7.4988645E+001, 5.6898884E+001, 4.8464967E+001, 3.6159555E+002, 3.2041206E+002, 2.2330292E+002, 1.4293389E+002, 5.0893300E+001, 4.7318033E+001, 4.4722102E+001
 4.9000955E+002, 4.8745979E+002, 4.8745979E+002, 4.8745979E+002, 4.8745979E+002, 3.8897312E+002, 5.4523849E+002, 5.0319124E+002, 4.7261845E+002, 4.7285099E+002, 5.0088219E+002, 4.6752725E+002, 4.9408547E+002, 4.7224577E+002, 4.7298227E+002, 2.6713845E+002, 8.1401801E+001, 5.9534301E+001, 4.4815467E+001, 3.9923211E+002, 3.1367817E+002, 2.1928825E+002, 1.5837172E+002, 6.1980029E+001, 4.8646986E+001, 4.5911946E+001
 4.9500272E+002, 4.9250975E+002, 4.9250975E+002, 4.9250975E+002, 4.9250975E+002, 4.4357140E+002, 5.6847713E+002, 5.2575221E+002, 4.8745824E+002, 4.7317822E+002, 4.9135900E+002, 4.4201959E+002, 4.9998897E+002, 4.8163226E+002, 4.6788955E+002, 2.6715295E+002, 8.4050858E+001, 6.4732275E+001, 4.6092768E+001, 4.1724354E+002, 3.4853346E+002, 2.3272015E+002, 1.8429697E+002, 6.6418107E+001, 4.9797843E+001, 4.3335906E+001
 5.0000131E+002, 4.9750779E+002, 4.9750779E+002, 4.9750779E+002, 4.9750779E+002, 3.9877294E+002, 5.1791895E+002, 4.7866922E+002, 4.5904339E+002, 4.5382688E+002, 4.5654104E+002, 4.7511187E+002, 4.9740250E+002, 4.6761389E+002, 4.5032953E+002, 2.1839665E+002, 6.8545371E+001, 5.7588300E+001, 4.7800917E+001, 3.7552530E+002, 3.1624498E+002, 2.2817291E+002, 1.6478270E+002, 5.6502184E+001, 5.0242245E+001, 4.6173956E+001
 5.0500653E+002, 5.0254529E+002, 5.0254529E+002, 5.0254529E+002, 5.0254529E+002, 4.0771087E+002, 5.3591106E+002, 4.8775369E+002, 4.6490104E+002, 4.6619968E+002, 4.6778548E+002, 4.3119638E+002, 5.0244656E+002, 4.7051980E+002, 4.5963365E+002, 2.3195496E+002, 6.8056580E+001, 5.9250761E+001, 5.4065592E+001, 3.6103247E+002, 3.0912066E+002, 2.1265026E+002, 1.4783247E+002, 5.4214830E+001, 4.8034905E+001, 4.4139495E+001
 5.1000278E+002, 5.0747144E+002, 5.0747144E+002, 5.0747144E+002, 5.0747144E+002, 4.1085686E+002, 5.5843155E+002, 4.8496705E+002, 4.5722358E+002, 4.5229444E+002, 4.6875644E+002, 4.5177992E+002, 4.8477700E+002, 4.5959671E+002, 4.5416374E+002, 2.2991352E+002, 7.4762115E+001, 5.9617252E+001, 5.0204986E+001, 4.4068316E+002, 3.2400440E+002, 2.0972749E+002, 1.5555595E+002, 6.4065090E+001, 4.6037915E+001, 4.4240427E+001
 5.1500629E+002, 5.1251026E+002, 5.1251026E+002, 5.1251026E+002, 5.1251026E+002, 4.1658742E+002, 5.3245507E+002, 4.8346544E+002, 4.5469289E+002, 4.6284070E+002, 4.9569115E+002, 4.9753557E+002, 5.0708500E+002, 4.7318946E+002, 4.7448047E+002, 2.1766395E+002, 7.0462018E+001, 5.9370823E+001, 5.2047438E+001, 3.7286544E+002, 3.1257649E+002, 2.1897336E+002, 1.6245753E+002, 5.7742782E+001, 4.6298075E+001, 4.5467154E+001
 5.2000494E+002, 5.1751186E+002, 5.1751186E+002, 5.1751186E+002, 5.1751186E+002, 4.2129004E+002, 5.2570607E+002, 4.7215985E+002, 4.4977688E+002, 4.4578801E+002, 4.3554241E+002, 4.2109837E+002, 4.9520777E+002, 4.7771649E+002, 4.8245106E+002, 2.2680337E+002, 7.4676251E+001, 5.8537347E+001, 5.2393547E+001, 3.6720692E+002, 3.1904425E+002, 2.1699058E+002, 1.4955941E+002, 5.2035759E+001, 4.6808712E+001, 4.4041970E+001
