s,kW,kW,kW,kW,kg/s
 1.2001139E+002, 9.5603248E+002, 5.3866614E+002, 2.9129120E+002, 6.1127524E+002, 5.9756098E-002
 1.2500777E+002, 9.4635757E+002, 5.3243703E+002, 2.8128921E+002, 6.1223901E+002, 5.9756098E-002
 1.3000916E+002, 9.9059682E+002, 5.8312508E+002, 2.7389201E+002, 6.6411908E+002, 5.9756098E-002
 1.3500032E+002, 9.9204491E+002, 5.8457396E+002, 2.7647390E+002, 6.7369580E+002, 5.9756098E-002
 1.4000293E+002, 9.4446252E+002, 5.6980546E+002, 2.5139697E+002, 6.4603141E+002, 5.9756098E-002
 1.4500583E+002, 9.1292227E+002, 5.4261995E+002, 2.5172861E+002, 6.1936058E+002, 5.9756098E-002
 1.5001239E+002, 9.1233961E+002, 5.2862675E+002, 2.6674249E+002, 5.9576250E+002, 5.9756098E-002
 1.5501418E+002, 9.1982983E+002, 5.3593175E+002, 2.6373141E+002, 6.0201036E+002, 5.9756098E-002
 1.6000920E+002, 1.0623005E+003, 5.8926034E+002, 3.3799671E+002, 6.5048221E+002, 5.9756098E-002
 1.6500224E+002, 1.0101729E+003, 6.2172032E+002, 2.7029737E+002, 7.0264757E+002, 5.9756098E-002
 1.7000226E+002, 8.3427861E+002, 5.0432098E+002, 2.2201283E+002, 5.7986242E+002, 5.9756098E-002
 1.7500478E+002, 9.8368674E+002, 5.6130706E+002, 3.0037993E+002, 6.2153210E+002, 5.9756098E-002
 1.8001112E+002, 9.3831062E+002, 5.5039999E+002, 2.6875952E+002, 6.1990489E+002, 5.9756098E-002
 1.8500175E+002, 1.0351451E+003, 5.9822659E+002, 3.1207306E+002, 6.5665060E+002, 5.9756098E-002
 1.9000037E+002, 9.2489377E+002, 5.6555772E+002, 2.5156226E+002, 6.3761886E+002, 5.9756098E-002
 1.9501164E+002, 8.8845416E+002, 5.2702815E+002, 2.5350460E+002, 5.9208993E+002, 5.9756098E-002
 2.0000172E+002, 9.2970136E+002, 5.3062182E+002, 2.8321467E+002, 5.9230110E+002, 5.9756098E-002
 2.0500067E+002, 9.9076106E+002, 5.8064674E+002, 2.8597811E+002, 6.3620620E+002, 5.9756098E-002
 2.1000995E+002, 1.0374521E+003, 6.0971354E+002, 3.1144618E+002, 6.8103777E+002, 5.9756098E-002
 2.1500996E+002, 1.0224454E+003, 6.1278050E+002, 2.8844901E+002, 6.7286295E+002, 5.9756098E-002
 2.2001141E+002, 8.2763862E+002, 5.2624694E+002, 2.0623293E+002, 6.0188176E+002, 5.9756098E-002
 2.2500836E+002, 9.3548027E+002, 5.3248070E+002, 2.9031337E+002, 5.8728089E+002, 5.9756098E-002
 2.3000998E+002, 9.1934612E+002, 5.3897918E+002, 2.7047057E+002, 6.0204415E+002, 5.9756098E-002
 2.3500600E+002, 9.5780952E+002, 5.6821729E+002, 2.7345134E+002, 6.2938820E+002, 5.9756098E-002
 2.4000644E+002, 1.0033908E+003, 5.9461392E+002, 2.9261034E+002, 6.6147437E+002, 5.9756098E-002
 2.4500703E+002, 1.0115976E+003, 6.1348672E+002, 2.8122592E+002, 6.7061375E+002, 5.9756098E-002
 2.5001253E+002, 9.3784583E+002, 5.8254070E+002, 2.5363678E+002, 6.4881466E+002, 5.9756098E-002
 2.5500409E+002, 9.6178081E+002, 5.6068231E+002, 2.9384767E+002, 6.1119662E+002, 5.9756098E-002
 2.6000095E+002, 9.3771139E+002, 5.6751564E+002, 2.6691950E+002, 6.2994746E+002, 5.9756098E-002
 2.6500531E+002, 8.2478748E+002, 4.8869228E+002, 2.4105482E+002, 5.3680049E+002, 5.9756098E-002
 2.7000659E+002, 1.0477796E+003, 5.9241954E+002, 3.3216505E+002, 6.3226481E+002, 5.9756098E-002
 2.7501349E+002, 9.9813452E+002, 6.1316096E+002, 2.8215597E+002, 6.7433840E+002, 5.9756098E-002
 2.8000638E+002, 9.2626252E+002, 5.7228889E+002, 2.5684097E+002, 6.3313384E+002, 5.9756098E-002
 2.8500797E+002, 8.3281394E+002, 5.0418651E+002, 2.3360137E+002, 5.6045661E+002, 5.9756098E-002
 2.9000269E+002, 1.0362344E+003, 5.8760600E+002, 3.3408866E+002, 6.2215130E+002, 5.9756098E-002
 2.9500107E+002, 1.0278220E+003, 6.2350872E+002, 2.9545510E+002, 6.8342204E+002, 5.9756098E-002
 3.0000854E+002, 9.4053526E+002, 5.7367881E+002, 2.7213283E+002, 6.2356188E+002, 5.9756098E-002
