 Y,Z,TEMPERATURE
 m,m,C
 0.50000E+00, 0.60000E+00, 0.61129E+02
 0.60000E+00, 0.60000E+00, 0.59675E+02
 0.70000E+00, 0.60000E+00, 0.58188E+02
 0.80000E+00, 0.60000E+00, 0.55995E+02
 0.90000E+00, 0.60000E+00, 0.54875E+02
 0.10000E+01, 0.60000E+00, 0.55091E+02
 0.11000E+01, 0.60000E+00, 0.59307E+02
 0.12000E+01, 0.60000E+00, 0.63310E+02
 0.13000E+01, 0.60000E+00, 0.61941E+02
 0.14000E+01, 0.60000E+00, 0.58772E+02
 0.15000E+01, 0.60000E+00, 0.55803E+02
 0.16000E+01, 0.60000E+00, 0.54811E+02
 0.17000E+01, 0.60000E+00, 0.55357E+02
 0.18000E+01, 0.60000E+00, 0.57030E+02
 0.19000E+01, 0.60000E+00, 0.59052E+02
 0.20000E+01, 0.60000E+00, 0.60719E+02
 0.21000E+01, 0.60000E+00, 0.62069E+02
 0.22000E+01, 0.60000E+00, 0.63299E+02
 0.23000E+01, 0.60000E+00, 0.64610E+02
 0.24000E+01, 0.60000E+00, 0.65534E+02
 0.25000E+01, 0.60000E+00, 0.66568E+02
 0.26000E+01, 0.60000E+00, 0.67163E+02
 0.27000E+01, 0.60000E+00, 0.66995E+02
 0.28000E+01, 0.60000E+00, 0.66981E+02
 0.29000E+01, 0.60000E+00, 0.65828E+02
 0.30000E+01, 0.60000E+00, 0.68715E+02
 0.31000E+01, 0.60000E+00, 0.72663E+02
 0.32000E+01, 0.60000E+00, 0.20000E+02
 0.33000E+01, 0.60000E+00, 0.12826E+03
 0.34000E+01, 0.60000E+00, 0.12971E+03
 0.35000E+01, 0.60000E+00, 0.13122E+03
 0.36000E+01, 0.60000E+00, 0.13052E+03
 0.37000E+01, 0.60000E+00, 0.12972E+03
 0.38000E+01, 0.60000E+00, 0.12922E+03
 0.39000E+01, 0.60000E+00, 0.12840E+03
-0.21000E+01, 0.70000E+00, 0.20002E+02
-0.20000E+01, 0.70000E+00, 0.20004E+02
-0.19000E+01, 0.70000E+00, 0.20006E+02
-0.18000E+01, 0.70000E+00, 0.20009E+02
-0.17000E+01, 0.70000E+00, 0.20011E+02
-0.16000E+01, 0.70000E+00, 0.20008E+02
-0.15000E+01, 0.70000E+00, 0.20003E+02
-0.14000E+01, 0.70000E+00, 0.20002E+02
-0.13000E+01, 0.70000E+00, 0.20001E+02
-0.12000E+01, 0.70000E+00, 0.20000E+02
-0.11000E+01, 0.70000E+00, 0.20000E+02
-0.10000E+01, 0.70000E+00, 0.20001E+02
-0.90000E+00, 0.70000E+00, 0.20002E+02
-0.80000E+00, 0.70000E+00, 0.20002E+02
-0.70000E+00, 0.70000E+00, 0.20002E+02
-0.60000E+00, 0.70000E+00, 0.20002E+02
-0.50000E+00, 0.70000E+00, 0.20002E+02
-0.40000E+00, 0.70000E+00, 0.20002E+02
-0.30000E+00, 0.70000E+00, 0.20000E+02
-0.20000E+00, 0.70000E+00, 0.20000E+02
-0.10000E+00, 0.70000E+00, 0.20000E+02
 0.00000E+00, 0.70000E+00, 0.76943E+02
 0.10000E+00, 0.70000E+00, 0.76660E+02
 0.20000E+00, 0.70000E+00, 0.76838E+02
 0.30000E+00, 0.70000E+00, 0.78279E+02
 0.40000E+00, 0.70000E+00, 0.79884E+02
 0.50000E+00, 0.70000E+00, 0.80097E+02
 0.60000E+00, 0.70000E+00, 0.78463E+02
 0.70000E+00, 0.70000E+00, 0.76241E+02
 0.80000E+00, 0.70000E+00, 0.72768E+02
 0.90000E+00, 0.70000E+00, 0.70478E+02
 0.10000E+01, 0.70000E+00, 0.70099E+02
 0.11000E+01, 0.70000E+00, 0.74048E+02
 0.12000E+01, 0.70000E+00, 0.77437E+02
 0.13000E+01, 0.70000E+00, 0.74485E+02
 0.14000E+01, 0.70000E+00, 0.69853E+02
 0.15000E+01, 0.70000E+00, 0.65152E+02
 0.16000E+01, 0.70000E+00, 0.63199E+02
 0.17000E+01, 0.70000E+00, 0.65177E+02
 0.18000E+01, 0.70000E+00, 0.69186E+02
 0.19000E+01, 0.70000E+00, 0.72143E+02
 0.20000E+01, 0.70000E+00, 0.73951E+02
 0.21000E+01, 0.70000E+00, 0.75191E+02
 0.22000E+01, 0.70000E+00, 0.75421E+02
 0.23000E+01, 0.70000E+00, 0.74962E+02
 0.24000E+01, 0.70000E+00, 0.74756E+02
 0.25000E+01, 0.70000E+00, 0.75594E+02
 0.26000E+01, 0.70000E+00, 0.75795E+02
 0.27000E+01, 0.70000E+00, 0.75114E+02
 0.28000E+01, 0.70000E+00, 0.73659E+02
 0.29000E+01, 0.70000E+00, 0.71362E+02
 0.30000E+01, 0.70000E+00, 0.73272E+02
 0.31000E+01, 0.70000E+00, 0.76136E+02
 0.32000E+01, 0.70000E+00, 0.20000E+02
 0.33000E+01, 0.70000E+00, 0.13002E+03
 0.34000E+01, 0.70000E+00, 0.13228E+03
 0.35000E+01, 0.70000E+00, 0.13426E+03
 0.36000E+01, 0.70000E+00, 0.13334E+03
 0.37000E+01, 0.70000E+00, 0.13261E+03
 0.38000E+01, 0.70000E+00, 0.13177E+03
 0.39000E+01, 0.70000E+00, 0.13056E+03
-0.21000E+01, 0.80000E+00, 0.20002E+02
-0.20000E+01, 0.80000E+00, 0.20004E+02
-0.19000E+01, 0.80000E+00, 0.20005E+02
-0.18000E+01, 0.80000E+00, 0.20008E+02
-0.17000E+01, 0.80000E+00, 0.20010E+02
-0.16000E+01, 0.80000E+00, 0.20007E+02
-0.15000E+01, 0.80000E+00, 0.20003E+02
-0.14000E+01, 0.80000E+00, 0.20001E+02
-0.13000E+01, 0.80000E+00, 0.20001E+02
-0.12000E+01, 0.80000E+00, 0.19999E+02
-0.11000E+01, 0.80000E+00, 0.19999E+02
-0.10000E+01, 0.80000E+00, 0.19999E+02
-0.90000E+00, 0.80000E+00, 0.20001E+02
-0.80000E+00, 0.80000E+00, 0.20002E+02
-0.70000E+00, 0.80000E+00, 0.20002E+02
-0.60000E+00, 0.80000E+00, 0.20002E+02
-0.50000E+00, 0.80000E+00, 0.20002E+02
-0.40000E+00, 0.80000E+00, 0.20002E+02
-0.30000E+00, 0.80000E+00, 0.20000E+02
-0.20000E+00, 0.80000E+00, 0.20000E+02
-0.10000E+00, 0.80000E+00, 0.20000E+02
 0.00000E+00, 0.80000E+00, 0.10611E+03
 0.10000E+00, 0.80000E+00, 0.10554E+03
 0.20000E+00, 0.80000E+00, 0.10468E+03
 0.30000E+00, 0.80000E+00, 0.10462E+03
 0.40000E+00, 0.80000E+00, 0.10469E+03
 0.50000E+00, 0.80000E+00, 0.10375E+03
 0.60000E+00, 0.80000E+00, 0.10185E+03
 0.70000E+00, 0.80000E+00, 0.99959E+02
 0.80000E+00, 0.80000E+00, 0.96555E+02
 0.90000E+00, 0.80000E+00, 0.93575E+02
 0.10000E+01, 0.80000E+00, 0.91035E+02
 0.11000E+01, 0.80000E+00, 0.93226E+02
 0.12000E+01, 0.80000E+00, 0.96060E+02
 0.13000E+01, 0.80000E+00, 0.91806E+02
 0.14000E+01, 0.80000E+00, 0.86550E+02
 0.15000E+01, 0.80000E+00, 0.81844E+02
 0.16000E+01, 0.80000E+00, 0.80761E+02
 0.17000E+01, 0.80000E+00, 0.84863E+02
 0.18000E+01, 0.80000E+00, 0.89503E+02
 0.19000E+01, 0.80000E+00, 0.91667E+02
 0.20000E+01, 0.80000E+00, 0.92963E+02
 0.21000E+01, 0.80000E+00, 0.94159E+02
 0.22000E+01, 0.80000E+00, 0.93749E+02
 0.23000E+01, 0.80000E+00, 0.91652E+02
 0.24000E+01, 0.80000E+00, 0.90739E+02
 0.25000E+01, 0.80000E+00, 0.91057E+02
 0.26000E+01, 0.80000E+00, 0.90310E+02
 0.27000E+01, 0.80000E+00, 0.88781E+02
 0.28000E+01, 0.80000E+00, 0.85302E+02
 0.29000E+01, 0.80000E+00, 0.81083E+02
 0.30000E+01, 0.80000E+00, 0.80891E+02
 0.31000E+01, 0.80000E+00, 0.82242E+02
 0.32000E+01, 0.80000E+00, 0.20000E+02
 0.33000E+01, 0.80000E+00, 0.13102E+03
 0.34000E+01, 0.80000E+00, 0.13371E+03
 0.35000E+01, 0.80000E+00, 0.13602E+03
 0.36000E+01, 0.80000E+00, 0.13530E+03
 0.37000E+01, 0.80000E+00, 0.13446E+03
 0.38000E+01, 0.80000E+00, 0.13332E+03
 0.39000E+01, 0.80000E+00, 0.13225E+03
-0.21000E+01, 0.90000E+00, 0.20003E+02
-0.20000E+01, 0.90000E+00, 0.20005E+02
-0.19000E+01, 0.90000E+00, 0.20006E+02
-0.18000E+01, 0.90000E+00, 0.20007E+02
-0.17000E+01, 0.90000E+00, 0.20009E+02
-0.16000E+01, 0.90000E+00, 0.20007E+02
-0.15000E+01, 0.90000E+00, 0.20004E+02
-0.14000E+01, 0.90000E+00, 0.20002E+02
-0.13000E+01, 0.90000E+00, 0.20000E+02
-0.12000E+01, 0.90000E+00, 0.19999E+02
-0.11000E+01, 0.90000E+00, 0.19998E+02
-0.10000E+01, 0.90000E+00, 0.19999E+02
-0.90000E+00, 0.90000E+00, 0.20000E+02
-0.80000E+00, 0.90000E+00, 0.20001E+02
-0.70000E+00, 0.90000E+00, 0.20002E+02
-0.60000E+00, 0.90000E+00, 0.20002E+02
-0.50000E+00, 0.90000E+00, 0.20002E+02
-0.40000E+00, 0.90000E+00, 0.20002E+02
-0.30000E+00, 0.90000E+00, 0.20000E+02
-0.20000E+00, 0.90000E+00, 0.20000E+02
-0.10000E+00, 0.90000E+00, 0.20000E+02
 0.00000E+00, 0.90000E+00, 0.13595E+03
 0.10000E+00, 0.90000E+00, 0.13436E+03
 0.20000E+00, 0.90000E+00, 0.13173E+03
 0.30000E+00, 0.90000E+00, 0.13006E+03
 0.40000E+00, 0.90000E+00, 0.12850E+03
 0.50000E+00, 0.90000E+00, 0.12657E+03
 0.60000E+00, 0.90000E+00, 0.12472E+03
 0.70000E+00, 0.90000E+00, 0.12316E+03
 0.80000E+00, 0.90000E+00, 0.12016E+03
 0.90000E+00, 0.90000E+00, 0.11685E+03
 0.10000E+01, 0.90000E+00, 0.11246E+03
 0.11000E+01, 0.90000E+00, 0.11300E+03
 0.12000E+01, 0.90000E+00, 0.11549E+03
 0.13000E+01, 0.90000E+00, 0.11074E+03
 0.14000E+01, 0.90000E+00, 0.10560E+03
 0.15000E+01, 0.90000E+00, 0.10270E+03
 0.16000E+01, 0.90000E+00, 0.10297E+03
 0.17000E+01, 0.90000E+00, 0.10662E+03
 0.18000E+01, 0.90000E+00, 0.11039E+03
 0.19000E+01, 0.90000E+00, 0.11300E+03
 0.20000E+01, 0.90000E+00, 0.11523E+03
 0.21000E+01, 0.90000E+00, 0.11750E+03
 0.22000E+01, 0.90000E+00, 0.11820E+03
 0.23000E+01, 0.90000E+00, 0.11606E+03
 0.24000E+01, 0.90000E+00, 0.11412E+03
 0.25000E+01, 0.90000E+00, 0.11276E+03
 0.26000E+01, 0.90000E+00, 0.11065E+03
 0.27000E+01, 0.90000E+00, 0.10812E+03
 0.28000E+01, 0.90000E+00, 0.10292E+03
 0.29000E+01, 0.90000E+00, 0.95761E+02
 0.30000E+01, 0.90000E+00, 0.92417E+02
 0.31000E+01, 0.90000E+00, 0.92555E+02
 0.32000E+01, 0.90000E+00, 0.20000E+02
 0.33000E+01, 0.90000E+00, 0.13248E+03
 0.34000E+01, 0.90000E+00, 0.13513E+03
 0.35000E+01, 0.90000E+00, 0.13762E+03
 0.36000E+01, 0.90000E+00, 0.13720E+03
 0.37000E+01, 0.90000E+00, 0.13625E+03
 0.38000E+01, 0.90000E+00, 0.13491E+03
 0.39000E+01, 0.90000E+00, 0.13402E+03
-0.21000E+01, 0.10000E+01, 0.20005E+02
-0.20000E+01, 0.10000E+01, 0.20006E+02
-0.19000E+01, 0.10000E+01, 0.20007E+02
-0.18000E+01, 0.10000E+01, 0.20008E+02
-0.17000E+01, 0.10000E+01, 0.20008E+02
-0.16000E+01, 0.10000E+01, 0.20006E+02
-0.15000E+01, 0.10000E+01, 0.20004E+02
-0.14000E+01, 0.10000E+01, 0.20002E+02
-0.13000E+01, 0.10000E+01, 0.20001E+02
-0.12000E+01, 0.10000E+01, 0.20000E+02
-0.11000E+01, 0.10000E+01, 0.19999E+02
-0.10000E+01, 0.10000E+01, 0.19999E+02
-0.90000E+00, 0.10000E+01, 0.20000E+02
-0.80000E+00, 0.10000E+01, 0.20001E+02
-0.70000E+00, 0.10000E+01, 0.20002E+02
-0.60000E+00, 0.10000E+01, 0.20002E+02
-0.50000E+00, 0.10000E+01, 0.20002E+02
-0.40000E+00, 0.10000E+01, 0.20002E+02
-0.30000E+00, 0.10000E+01, 0.20000E+02
-0.20000E+00, 0.10000E+01, 0.20000E+02
-0.10000E+00, 0.10000E+01, 0.20000E+02
 0.00000E+00, 0.10000E+01, 0.16104E+03
 0.10000E+00, 0.10000E+01, 0.15904E+03
 0.20000E+00, 0.10000E+01, 0.15607E+03
 0.30000E+00, 0.10000E+01, 0.15441E+03
 0.40000E+00, 0.10000E+01, 0.15351E+03
 0.50000E+00, 0.10000E+01, 0.15344E+03
 0.60000E+00, 0.10000E+01, 0.15353E+03
 0.70000E+00, 0.10000E+01, 0.15299E+03
 0.80000E+00, 0.10000E+01, 0.14990E+03
 0.90000E+00, 0.10000E+01, 0.14488E+03
 0.10000E+01, 0.10000E+01, 0.13940E+03
 0.11000E+01, 0.10000E+01, 0.13709E+03
 0.12000E+01, 0.10000E+01, 0.13444E+03
 0.13000E+01, 0.10000E+01, 0.12729E+03
 0.14000E+01, 0.10000E+01, 0.12320E+03
 0.15000E+01, 0.10000E+01, 0.12430E+03
 0.16000E+01, 0.10000E+01, 0.12767E+03
 0.17000E+01, 0.10000E+01, 0.13105E+03
 0.18000E+01, 0.10000E+01, 0.13406E+03
 0.19000E+01, 0.10000E+01, 0.13671E+03
 0.20000E+01, 0.10000E+01, 0.13904E+03
 0.21000E+01, 0.10000E+01, 0.14155E+03
 0.22000E+01, 0.10000E+01, 0.14316E+03
 0.23000E+01, 0.10000E+01, 0.14304E+03
 0.24000E+01, 0.10000E+01, 0.14238E+03
 0.25000E+01, 0.10000E+01, 0.14116E+03
 0.26000E+01, 0.10000E+01, 0.13891E+03
 0.27000E+01, 0.10000E+01, 0.13567E+03
 0.28000E+01, 0.10000E+01, 0.12963E+03
 0.29000E+01, 0.10000E+01, 0.12066E+03
 0.30000E+01, 0.10000E+01, 0.11278E+03
 0.31000E+01, 0.10000E+01, 0.10987E+03
 0.32000E+01, 0.10000E+01, 0.20000E+02
 0.33000E+01, 0.10000E+01, 0.13416E+03
 0.34000E+01, 0.10000E+01, 0.13692E+03
 0.35000E+01, 0.10000E+01, 0.13948E+03
 0.36000E+01, 0.10000E+01, 0.13927E+03
 0.37000E+01, 0.10000E+01, 0.13881E+03
 0.38000E+01, 0.10000E+01, 0.13776E+03
 0.39000E+01, 0.10000E+01, 0.13706E+03
-0.21000E+01, 0.11000E+01, 0.20006E+02
-0.20000E+01, 0.11000E+01, 0.20006E+02
-0.19000E+01, 0.11000E+01, 0.20007E+02
-0.18000E+01, 0.11000E+01, 0.20008E+02
-0.17000E+01, 0.11000E+01, 0.20008E+02
-0.16000E+01, 0.11000E+01, 0.20006E+02
-0.15000E+01, 0.11000E+01, 0.20003E+02
-0.14000E+01, 0.11000E+01, 0.20002E+02
-0.13000E+01, 0.11000E+01, 0.20001E+02
-0.12000E+01, 0.11000E+01, 0.20000E+02
-0.11000E+01, 0.11000E+01, 0.20000E+02
-0.10000E+01, 0.11000E+01, 0.20000E+02
-0.90000E+00, 0.11000E+01, 0.20001E+02
-0.80000E+00, 0.11000E+01, 0.20001E+02
-0.70000E+00, 0.11000E+01, 0.20002E+02
-0.60000E+00, 0.11000E+01, 0.20002E+02
-0.50000E+00, 0.11000E+01, 0.20002E+02
-0.40000E+00, 0.11000E+01, 0.20002E+02
-0.30000E+00, 0.11000E+01, 0.20000E+02
-0.20000E+00, 0.11000E+01, 0.20000E+02
-0.10000E+00, 0.11000E+01, 0.20000E+02
 0.00000E+00, 0.11000E+01, 0.19775E+03
 0.10000E+00, 0.11000E+01, 0.19700E+03
 0.20000E+00, 0.11000E+01, 0.19562E+03
 0.30000E+00, 0.11000E+01, 0.19368E+03
 0.40000E+00, 0.11000E+01, 0.19200E+03
 0.50000E+00, 0.11000E+01, 0.19209E+03
 0.60000E+00, 0.11000E+01, 0.19270E+03
 0.70000E+00, 0.11000E+01, 0.19167E+03
 0.80000E+00, 0.11000E+01, 0.18702E+03
 0.90000E+00, 0.11000E+01, 0.17977E+03
 0.10000E+01, 0.11000E+01, 0.17302E+03
 0.11000E+01, 0.11000E+01, 0.16900E+03
 0.12000E+01, 0.11000E+01, 0.16082E+03
 0.13000E+01, 0.11000E+01, 0.15021E+03
 0.14000E+01, 0.11000E+01, 0.14891E+03
 0.15000E+01, 0.11000E+01, 0.15548E+03
 0.16000E+01, 0.11000E+01, 0.16365E+03
 0.17000E+01, 0.11000E+01, 0.16893E+03
 0.18000E+01, 0.11000E+01, 0.17048E+03
 0.19000E+01, 0.11000E+01, 0.16982E+03
 0.20000E+01, 0.11000E+01, 0.16868E+03
 0.21000E+01, 0.11000E+01, 0.16813E+03
 0.22000E+01, 0.11000E+01, 0.16844E+03
 0.23000E+01, 0.11000E+01, 0.16964E+03
 0.24000E+01, 0.11000E+01, 0.17141E+03
 0.25000E+01, 0.11000E+01, 0.17259E+03
 0.26000E+01, 0.11000E+01, 0.17236E+03
 0.27000E+01, 0.11000E+01, 0.17108E+03
 0.28000E+01, 0.11000E+01, 0.16859E+03
 0.29000E+01, 0.11000E+01, 0.16406E+03
 0.30000E+01, 0.11000E+01, 0.15706E+03
 0.31000E+01, 0.11000E+01, 0.15294E+03
 0.32000E+01, 0.11000E+01, 0.20000E+02
 0.33000E+01, 0.11000E+01, 0.13537E+03
 0.34000E+01, 0.11000E+01, 0.13845E+03
 0.35000E+01, 0.11000E+01, 0.14136E+03
 0.36000E+01, 0.11000E+01, 0.14153E+03
 0.37000E+01, 0.11000E+01, 0.14174E+03
 0.38000E+01, 0.11000E+01, 0.14126E+03
 0.39000E+01, 0.11000E+01, 0.14084E+03
-0.21000E+01, 0.12000E+01, 0.20005E+02
-0.20000E+01, 0.12000E+01, 0.20006E+02
-0.19000E+01, 0.12000E+01, 0.20007E+02
-0.18000E+01, 0.12000E+01, 0.20007E+02
-0.17000E+01, 0.12000E+01, 0.20007E+02
-0.16000E+01, 0.12000E+01, 0.20005E+02
-0.15000E+01, 0.12000E+01, 0.20003E+02
-0.14000E+01, 0.12000E+01, 0.20001E+02
-0.13000E+01, 0.12000E+01, 0.20001E+02
-0.12000E+01, 0.12000E+01, 0.20001E+02
-0.11000E+01, 0.12000E+01, 0.20001E+02
-0.10000E+01, 0.12000E+01, 0.20001E+02
-0.90000E+00, 0.12000E+01, 0.20001E+02
-0.80000E+00, 0.12000E+01, 0.20002E+02
-0.70000E+00, 0.12000E+01, 0.20002E+02
-0.60000E+00, 0.12000E+01, 0.20002E+02
-0.50000E+00, 0.12000E+01, 0.20002E+02
-0.40000E+00, 0.12000E+01, 0.20002E+02
-0.30000E+00, 0.12000E+01, 0.20000E+02
-0.20000E+00, 0.12000E+01, 0.20000E+02
-0.10000E+00, 0.12000E+01, 0.20000E+02
 0.00000E+00, 0.12000E+01, 0.25375E+03
 0.10000E+00, 0.12000E+01, 0.25507E+03
 0.20000E+00, 0.12000E+01, 0.25504E+03
 0.30000E+00, 0.12000E+01, 0.25193E+03
 0.40000E+00, 0.12000E+01, 0.24923E+03
 0.50000E+00, 0.12000E+01, 0.24773E+03
 0.60000E+00, 0.12000E+01, 0.24522E+03
 0.70000E+00, 0.12000E+01, 0.23865E+03
 0.80000E+00, 0.12000E+01, 0.22779E+03
 0.90000E+00, 0.12000E+01, 0.21655E+03
 0.10000E+01, 0.12000E+01, 0.20904E+03
 0.11000E+01, 0.12000E+01, 0.21059E+03
 0.12000E+01, 0.12000E+01, 0.20527E+03
 0.13000E+01, 0.12000E+01, 0.19302E+03
 0.14000E+01, 0.12000E+01, 0.19448E+03
 0.15000E+01, 0.12000E+01, 0.20454E+03
 0.16000E+01, 0.12000E+01, 0.21365E+03
 0.17000E+01, 0.12000E+01, 0.21761E+03
 0.18000E+01, 0.12000E+01, 0.21721E+03
 0.19000E+01, 0.12000E+01, 0.21500E+03
 0.20000E+01, 0.12000E+01, 0.21232E+03
 0.21000E+01, 0.12000E+01, 0.20994E+03
 0.22000E+01, 0.12000E+01, 0.20865E+03
 0.23000E+01, 0.12000E+01, 0.20841E+03
 0.24000E+01, 0.12000E+01, 0.20880E+03
 0.25000E+01, 0.12000E+01, 0.20927E+03
 0.26000E+01, 0.12000E+01, 0.20947E+03
 0.27000E+01, 0.12000E+01, 0.20970E+03
 0.28000E+01, 0.12000E+01, 0.21102E+03
 0.29000E+01, 0.12000E+01, 0.21327E+03
 0.30000E+01, 0.12000E+01, 0.21475E+03
 0.31000E+01, 0.12000E+01, 0.21507E+03
 0.32000E+01, 0.12000E+01, 0.20000E+02
 0.33000E+01, 0.12000E+01, 0.13611E+03
 0.34000E+01, 0.12000E+01, 0.13926E+03
 0.35000E+01, 0.12000E+01, 0.14272E+03
 0.36000E+01, 0.12000E+01, 0.14362E+03
 0.37000E+01, 0.12000E+01, 0.14441E+03
 0.38000E+01, 0.12000E+01, 0.14452E+03
 0.39000E+01, 0.12000E+01, 0.14434E+03
-0.21000E+01, 0.13000E+01, 0.20005E+02
-0.20000E+01, 0.13000E+01, 0.20006E+02
-0.19000E+01, 0.13000E+01, 0.20008E+02
-0.18000E+01, 0.13000E+01, 0.20007E+02
-0.17000E+01, 0.13000E+01, 0.20005E+02
-0.16000E+01, 0.13000E+01, 0.20004E+02
-0.15000E+01, 0.13000E+01, 0.20002E+02
-0.14000E+01, 0.13000E+01, 0.20002E+02
-0.13000E+01, 0.13000E+01, 0.20001E+02
-0.12000E+01, 0.13000E+01, 0.20001E+02
-0.11000E+01, 0.13000E+01, 0.20001E+02
-0.10000E+01, 0.13000E+01, 0.20001E+02
-0.90000E+00, 0.13000E+01, 0.20001E+02
-0.80000E+00, 0.13000E+01, 0.20002E+02
-0.70000E+00, 0.13000E+01, 0.20002E+02
-0.60000E+00, 0.13000E+01, 0.20002E+02
-0.50000E+00, 0.13000E+01, 0.20002E+02
-0.40000E+00, 0.13000E+01, 0.20002E+02
-0.30000E+00, 0.13000E+01, 0.20000E+02
-0.20000E+00, 0.13000E+01, 0.20000E+02
-0.10000E+00, 0.13000E+01, 0.20000E+02
 0.00000E+00, 0.13000E+01, 0.31448E+03
 0.10000E+00, 0.13000E+01, 0.31549E+03
 0.20000E+00, 0.13000E+01, 0.31450E+03
 0.30000E+00, 0.13000E+01, 0.31147E+03
 0.40000E+00, 0.13000E+01, 0.31072E+03
 0.50000E+00, 0.13000E+01, 0.31087E+03
 0.60000E+00, 0.13000E+01, 0.30727E+03
 0.70000E+00, 0.13000E+01, 0.29722E+03
 0.80000E+00, 0.13000E+01, 0.28442E+03
 0.90000E+00, 0.13000E+01, 0.27503E+03
 0.10000E+01, 0.13000E+01, 0.27208E+03
 0.11000E+01, 0.13000E+01, 0.27707E+03
 0.12000E+01, 0.13000E+01, 0.27229E+03
 0.13000E+01, 0.13000E+01, 0.26205E+03
 0.14000E+01, 0.13000E+01, 0.26559E+03
 0.15000E+01, 0.13000E+01, 0.27360E+03
 0.16000E+01, 0.13000E+01, 0.27828E+03
 0.17000E+01, 0.13000E+01, 0.27848E+03
 0.18000E+01, 0.13000E+01, 0.27680E+03
 0.19000E+01, 0.13000E+01, 0.27486E+03
 0.20000E+01, 0.13000E+01, 0.27333E+03
 0.21000E+01, 0.13000E+01, 0.27221E+03
 0.22000E+01, 0.13000E+01, 0.27152E+03
 0.23000E+01, 0.13000E+01, 0.27161E+03
 0.24000E+01, 0.13000E+01, 0.27184E+03
 0.25000E+01, 0.13000E+01, 0.27182E+03
 0.26000E+01, 0.13000E+01, 0.27198E+03
 0.27000E+01, 0.13000E+01, 0.27194E+03
 0.28000E+01, 0.13000E+01, 0.27150E+03
 0.29000E+01, 0.13000E+01, 0.27141E+03
 0.30000E+01, 0.13000E+01, 0.27264E+03
 0.31000E+01, 0.13000E+01, 0.27372E+03
 0.32000E+01, 0.13000E+01, 0.20000E+02
 0.33000E+01, 0.13000E+01, 0.13937E+03
 0.34000E+01, 0.13000E+01, 0.14122E+03
 0.35000E+01, 0.13000E+01, 0.14363E+03
 0.36000E+01, 0.13000E+01, 0.14495E+03
 0.37000E+01, 0.13000E+01, 0.14619E+03
 0.38000E+01, 0.13000E+01, 0.14688E+03
 0.39000E+01, 0.13000E+01, 0.14705E+03
-0.21000E+01, 0.14000E+01, 0.20004E+02
-0.20000E+01, 0.14000E+01, 0.20006E+02
-0.19000E+01, 0.14000E+01, 0.20009E+02
-0.18000E+01, 0.14000E+01, 0.20009E+02
-0.17000E+01, 0.14000E+01, 0.20006E+02
-0.16000E+01, 0.14000E+01, 0.20003E+02
-0.15000E+01, 0.14000E+01, 0.20002E+02
-0.14000E+01, 0.14000E+01, 0.20002E+02
-0.13000E+01, 0.14000E+01, 0.20001E+02
-0.12000E+01, 0.14000E+01, 0.20001E+02
-0.11000E+01, 0.14000E+01, 0.20001E+02
-0.10000E+01, 0.14000E+01, 0.20001E+02
-0.90000E+00, 0.14000E+01, 0.20001E+02
-0.80000E+00, 0.14000E+01, 0.20002E+02
-0.70000E+00, 0.14000E+01, 0.20002E+02
-0.60000E+00, 0.14000E+01, 0.20002E+02
-0.50000E+00, 0.14000E+01, 0.20002E+02
-0.40000E+00, 0.14000E+01, 0.20002E+02
-0.30000E+00, 0.14000E+01, 0.20000E+02
-0.20000E+00, 0.14000E+01, 0.20000E+02
-0.10000E+00, 0.14000E+01, 0.20000E+02
 0.00000E+00, 0.14000E+01, 0.37095E+03
 0.10000E+00, 0.14000E+01, 0.37061E+03
 0.20000E+00, 0.14000E+01, 0.36897E+03
 0.30000E+00, 0.14000E+01, 0.36744E+03
 0.40000E+00, 0.14000E+01, 0.36831E+03
 0.50000E+00, 0.14000E+01, 0.37103E+03
 0.60000E+00, 0.14000E+01, 0.37253E+03
 0.70000E+00, 0.14000E+01, 0.37010E+03
 0.80000E+00, 0.14000E+01, 0.36587E+03
 0.90000E+00, 0.14000E+01, 0.36424E+03
 0.10000E+01, 0.14000E+01, 0.36639E+03
 0.11000E+01, 0.14000E+01, 0.36572E+03
 0.12000E+01, 0.14000E+01, 0.35905E+03
 0.13000E+01, 0.14000E+01, 0.35586E+03
 0.14000E+01, 0.14000E+01, 0.35899E+03
 0.15000E+01, 0.14000E+01, 0.36131E+03
 0.16000E+01, 0.14000E+01, 0.35996E+03
 0.17000E+01, 0.14000E+01, 0.35779E+03
 0.18000E+01, 0.14000E+01, 0.35727E+03
 0.19000E+01, 0.14000E+01, 0.35681E+03
 0.20000E+01, 0.14000E+01, 0.35561E+03
 0.21000E+01, 0.14000E+01, 0.35450E+03
 0.22000E+01, 0.14000E+01, 0.35384E+03
 0.23000E+01, 0.14000E+01, 0.35368E+03
 0.24000E+01, 0.14000E+01, 0.35412E+03
 0.25000E+01, 0.14000E+01, 0.35502E+03
 0.26000E+01, 0.14000E+01, 0.35586E+03
 0.27000E+01, 0.14000E+01, 0.35627E+03
 0.28000E+01, 0.14000E+01, 0.35572E+03
 0.29000E+01, 0.14000E+01, 0.35416E+03
 0.30000E+01, 0.14000E+01, 0.35248E+03
 0.31000E+01, 0.14000E+01, 0.35180E+03
 0.32000E+01, 0.14000E+01, 0.20000E+02
 0.33000E+01, 0.14000E+01, 0.14659E+03
