"time","0.0->0.3","0.3->1.0","1.0->3.0","3.0->","0.0->0.3","0.3->1.0","1.0->3.0","3.0->"
0.000000,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
0.113409,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
0.214165,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
0.308793,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
0.410517,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
0.510159,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
0.615848,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
0.711481,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
0.804820,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
0.909515,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
1.000772,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
1.101346,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
1.207972,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
1.314599,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
1.413914,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
1.504153,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
1.603244,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
1.702335,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
1.808032,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
1.917032,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
2.007866,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
2.104489,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
2.201112,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
2.313839,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
2.410462,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
2.507085,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
2.603708,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
2.700331,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
2.813058,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
2.902675,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
3.004564,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
3.104172,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
3.204744,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
3.313722,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
3.413618,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
3.513515,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
3.613411,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
3.711022,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
3.801512,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
3.912111,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
4.006911,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
4.101710,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
4.212309,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
4.308689,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
4.409089,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
4.513722,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
4.611995,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
4.713343,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
4.800213,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
4.905869,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
5.000463,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
5.112955,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
5.211385,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
5.315580,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
5.400651,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
5.502738,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
5.601404,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
5.712256,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
5.808371,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
5.903636,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
6.007685,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
6.110147,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
6.212609,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
6.302264,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
6.402548,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
6.503281,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
6.605564,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
6.706013,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
6.812509,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
6.904202,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
7.010800,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
7.104320,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
7.207057,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
7.309795,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
7.412533,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
7.506611,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
7.605000,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
7.715025,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
7.809333,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
7.911965,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
8.006950,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
8.101614,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
8.201455,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
8.309733,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
8.407539,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
8.506345,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
8.612011,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
8.708621,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
8.814891,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
8.906218,4.260000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
