"time","0.0->0.3","0.3->1.0","1.0->3.0","3.0->","0.0->0.3","0.3->1.0","1.0->3.0","3.0->"
0.000000,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
0.113005,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
0.200556,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
0.300785,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
0.405508,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
0.503179,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
0.604189,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
0.704320,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
0.802762,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
0.903475,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
1.003431,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
1.103387,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
1.203343,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
1.302657,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
1.406319,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
1.509002,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
1.603958,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
1.710784,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
1.806927,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
1.902239,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
2.008518,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
2.103308,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
2.207577,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
2.311846,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
2.416115,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
2.510984,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
2.603974,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
2.712462,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
2.810101,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
2.912390,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
3.012299,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
3.100309,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
3.210563,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
3.307586,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
3.412406,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
3.517226,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
3.612708,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
3.706029,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
3.809799,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
3.904149,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
4.000576,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
4.104884,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
4.209192,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
4.313500,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
4.402907,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
4.511686,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
4.610034,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
4.705474,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
4.804293,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
4.905066,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
5.007602,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
5.114295,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
5.214891,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
5.312911,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
5.412041,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
5.510634,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
5.609226,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
5.710283,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
5.813313,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
5.902785,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
6.007170,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
6.111555,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
6.201027,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
6.305412,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
6.409797,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
6.514182,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
6.603654,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
6.708039,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
6.800494,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
6.907841,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
7.013939,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
7.109864,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
7.202824,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
7.309272,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
7.413442,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
7.503878,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
7.612685,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
7.705947,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
7.814754,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
7.908017,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
8.001279,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
8.110085,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
8.203348,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
8.301274,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
8.403863,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
8.506452,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
8.612664,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
8.700873,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
8.807101,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
8.900941,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
9.008358,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
9.106083,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
9.203808,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
9.305720,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
9.413218,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
9.501042,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
9.614680,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
9.712097,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
9.817499,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
9.905334,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
10.006369,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
10.103209,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
10.200238,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
10.308993,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
10.408509,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
10.512290,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
10.608123,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
10.705371,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
10.801622,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
10.900185,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
11.003881,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
11.110991,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
11.202799,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
11.301767,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
11.409749,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
11.502446,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
11.603016,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
11.710570,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
11.801750,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
11.903020,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
12.012357,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
12.100978,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
12.207323,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
12.306198,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
12.413429,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
12.502239,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
12.603606,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
12.702562,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
12.814185,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
12.907770,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
13.006029,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
13.107408,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
13.210814,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
13.300027,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
13.402621,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
13.505662,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
13.600117,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
13.711011,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
13.804896,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
13.900096,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
14.003590,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
14.108415,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
14.207604,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
14.306794,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
14.405984,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
14.505173,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
14.602255,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
14.707272,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
14.804759,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
14.900509,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
15.000215,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
15.101183,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
15.203553,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
15.310610,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
15.410224,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
15.507261,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
15.609812,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
15.701898,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
15.802041,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
15.910933,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
16.012476,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
16.100092,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
16.205231,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
16.311241,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
16.402651,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
16.504217,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
16.610861,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
16.708059,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
16.806376,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
16.904692,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
17.007624,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
17.107643,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
17.202286,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
17.301210,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
17.400290,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
17.507917,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
17.606695,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
17.705473,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
17.804251,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
17.903028,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
18.006302,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
18.103224,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
18.208326,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
18.306046,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
18.400335,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
18.501392,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
18.606659,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
18.702074,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
18.801727,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
18.901466,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
19.001207,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
19.107956,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
19.205641,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
19.303324,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
19.401007,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
19.505201,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
19.603699,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
19.702196,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
19.800692,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
19.908144,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
20.006641,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
20.104803,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
20.206001,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
20.307199,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
20.400381,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
20.507599,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
20.601326,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
20.701025,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
20.805023,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
20.907536,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
21.005592,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
21.103647,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
21.204155,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
21.303926,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
21.405550,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
21.501696,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
21.603897,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
21.705608,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
21.804974,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
21.900501,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
22.001673,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
22.100620,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
22.203085,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
22.305550,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
22.405380,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
22.505737,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
