"time","0.0->0.3","0.3->1.0","1.0->3.0","3.0->","0.0->0.3","0.3->1.0","1.0->3.0","3.0->"
0.000000,25.439991,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
0.158864,25.439991,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
0.317728,25.439991,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
0.476592,25.439991,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
0.500686,25.439991,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
0.607798,25.439991,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
0.721938,25.439991,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
0.841124,25.439991,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
0.941770,25.439991,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
1.044756,25.439991,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
1.111907,25.439991,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
1.222348,25.439991,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
1.328128,25.439991,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
1.420444,25.439991,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
1.512759,25.439991,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
1.607919,25.439991,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
1.709575,25.439991,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
1.805156,25.439991,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
1.902819,25.439991,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
2.012732,25.439991,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
2.117913,25.439991,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
2.223094,25.439991,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
2.328276,25.439991,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
2.436963,25.439991,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
2.514096,25.439991,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
2.629796,25.439991,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
2.702846,25.439991,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
2.806297,25.439991,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
2.909748,25.439991,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
3.013198,25.439991,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
