"time","0.0->0.3","0.3->1.0","1.0->3.0","3.0->","0.0->0.3","0.3->1.0","1.0->3.0","3.0->"
0.000000,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
0.158864,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
0.317728,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
0.476592,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
0.500636,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
0.607526,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
0.721429,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
0.840368,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
0.936022,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
1.020128,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
1.119992,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
1.215371,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
1.310750,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
1.422660,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
1.506132,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
1.616162,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
1.720056,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
1.815403,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
1.913729,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
2.012055,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
2.110382,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
2.208708,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
2.307034,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
2.405361,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
2.503687,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
2.602013,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
2.723259,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
2.811729,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
2.900199,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
3.018160,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
3.106630,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
3.224590,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
3.313061,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
3.401531,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
3.519491,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
3.607961,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
3.725922,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
3.814392,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
3.902862,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
4.020822,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
4.109293,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
4.227253,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
4.312749,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
4.418815,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
4.524880,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
4.604429,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
4.710494,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
4.816559,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
4.922625,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
5.002173,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
5.108239,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
5.214304,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
5.320369,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
5.426434,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
5.505983,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
5.612048,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
5.718113,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
5.824179,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
5.903728,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
6.009793,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
6.115858,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
6.221923,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
6.301472,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
6.407537,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
6.513603,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
6.619668,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
6.725733,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
6.805282,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
6.911347,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
7.017413,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
7.123478,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
7.203027,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
7.309092,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
7.415157,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
7.521223,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
7.600771,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
7.706837,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
7.812902,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
7.918967,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
8.025032,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
8.104582,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
8.210647,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
8.316711,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
8.422777,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
8.502326,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
8.608391,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
8.714457,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
8.820521,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
8.900070,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
9.006136,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
9.112201,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
9.218266,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
9.324331,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
9.403880,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
9.509946,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
9.616011,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
9.722076,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
9.801625,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
9.907690,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
10.013756,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
10.119821,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
10.225886,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
10.305435,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
10.411500,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
10.517566,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
10.623631,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
10.703179,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
10.809245,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
10.915310,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
11.021376,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
11.100924,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
11.206989,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
11.321010,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
11.408513,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
11.525186,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
11.612689,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
11.700192,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
11.816865,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
11.904368,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
12.021040,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
12.108544,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
12.225216,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
12.312719,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
12.400224,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
12.516895,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
12.610232,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
12.706487,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
12.802741,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
12.931080,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
13.027334,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
13.123589,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
13.226259,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
13.326476,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
13.421293,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
13.519073,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
13.616854,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
13.724412,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
13.831970,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
13.903675,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
14.011233,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
14.118792,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
14.226350,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
14.333908,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
14.405613,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
14.513171,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
14.620729,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
14.728288,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
14.835846,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
14.907551,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
15.015109,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
15.122667,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
15.230226,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
15.301931,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
15.409489,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
15.517047,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
15.624605,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
15.732163,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
15.803869,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
15.911427,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
16.018986,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
16.137299,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
16.216175,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
16.317682,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
16.429340,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
16.503778,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
16.615437,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
16.727093,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
16.801533,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
16.913189,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
17.032291,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
17.108734,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
17.215242,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
17.325302,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
17.403408,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
17.524471,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
17.610388,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
17.720615,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
17.832294,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
17.911551,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
18.030436,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
18.109692,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
18.232540,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
18.313936,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
18.427355,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
18.502966,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
18.616385,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
18.729801,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
18.805414,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
18.918831,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
19.002005,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
19.112885,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
19.209312,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
19.312170,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
19.418242,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
19.524311,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
19.630383,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
19.704632,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
19.821310,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
19.937988,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
20.023554,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
20.109118,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
20.232967,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
20.309538,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
20.424395,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
20.500967,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
20.611050,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
20.711586,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
20.812122,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
20.910889,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
21.023037,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
21.100138,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
21.219646,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
21.304459,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
21.444399,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
21.537691,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
21.620773,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
21.703856,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
21.828480,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
21.911562,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
22.026657,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
22.125896,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
22.231539,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
22.312881,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
22.436369,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
22.507908,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
22.607721,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
22.707533,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
22.807346,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
22.917141,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
23.026934,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
23.130537,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
23.211416,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
23.332731,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
23.413609,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
23.502575,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
23.618813,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
23.726446,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
23.834078,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
23.905834,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
24.013468,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
24.121101,37.760010,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
