"time","0.0->0.3","0.3->1.0","1.0->3.0","3.0->","0.0->0.3","0.3->1.0","1.0->3.0","3.0->"
0.000000,40.586674,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
0.158864,40.586674,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
0.317728,40.586674,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
0.476592,40.586674,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
0.500636,40.586674,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
0.607526,40.586674,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
0.721429,40.586674,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
0.840368,40.586674,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
0.936022,40.586674,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
1.020128,40.586674,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
1.119992,40.586674,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
1.215371,40.586674,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
1.310750,40.586674,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
1.422660,40.586674,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
1.506132,40.586674,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
1.616162,40.586674,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
1.720056,40.586674,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
1.815403,40.586674,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
1.913729,40.586674,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
2.012055,40.586674,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
2.110382,40.586674,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
2.208708,40.586674,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
2.307034,40.586674,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
2.405361,40.586674,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
2.503687,40.586674,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
2.602013,40.586674,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
2.723259,40.586674,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
2.811729,40.586674,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
2.900199,40.586674,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
3.018160,40.586674,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
3.106630,40.586674,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
3.224590,40.586674,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
3.313061,40.586674,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
3.401531,40.586674,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
3.519491,40.586674,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
3.607961,40.586674,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
3.725922,40.586674,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
3.814392,40.586674,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
3.902862,40.586674,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
4.020822,40.586674,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
4.109293,40.586674,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
4.227253,40.586674,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
4.312749,40.586674,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
4.418815,40.586674,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
4.524880,40.586674,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
4.604429,40.586674,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
4.710494,40.586674,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
4.816559,40.586674,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
4.922625,40.586674,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
5.002173,40.586674,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
5.108239,40.586674,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
5.214304,40.586674,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
5.320369,40.586674,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
5.426434,40.586674,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
5.505983,40.586674,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
