"time","0.0->0.3","0.3->1.0","1.0->3.0","3.0->","0.0->0.3","0.3->1.0","1.0->3.0","3.0->"
0.000000,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
0.113409,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
0.214165,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
0.308793,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
0.410517,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
0.510159,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
0.615848,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
0.711481,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
0.804820,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
0.909515,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
1.000772,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
1.101346,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
1.207972,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
1.314599,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
1.413914,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
1.504153,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
1.603244,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
1.702335,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
1.808032,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
1.917032,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
2.007866,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
2.104489,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
2.201112,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
2.313839,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
2.410462,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
2.507085,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
2.603708,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
2.700331,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
2.813058,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
2.902675,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
3.004564,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
3.104172,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
3.204744,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
3.313722,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
3.413618,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
3.513515,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
3.613411,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
3.711022,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
3.801512,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
3.912111,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
4.006911,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
4.101710,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
4.212309,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
4.308689,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
4.409089,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
4.513722,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
4.611995,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
4.713343,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
4.800213,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
4.905869,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
5.000463,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
5.112955,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
5.211385,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
5.315580,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
5.400651,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
5.502738,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
5.601404,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
5.712256,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
5.808371,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
5.903636,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
6.007685,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
6.110147,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
6.212609,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
6.302264,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
6.402548,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
6.503281,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
6.605564,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
6.706013,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
6.812509,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
6.904202,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
7.010800,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
7.104320,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
7.207057,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
7.309795,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
7.412533,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
7.506611,5.120000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000
