Time,Exact
2.1,-0.968583
9.1,0.535827
16.1,0.637424
23.1,-0.929776
30.1,-0.062791
37.1,0.968583
44.1,-0.535827
51.1,-0.637424
58.1,0.929776
65.1,0.062791
72.1,-0.968583
79.1,0.535827
86.1,0.637424
93.1,-0.929776
100.0,0.0
