Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,Total T_USED (s)
   0, 5.825E-01, 8.737E+00, 3.721E+00, 1.290E+01, 2.555E+00, 3.941E+00, 8.676E+01, 0.000E+00, 6.678E+00, 0.000E+00, 3.034E-01, 0.000E+00, 0.000E+00, 1.262E+02
