s,mol/mol,mol/mol,mol/mol,mol/mol,C,mg/m3,Pa,kW,kW,kW,kW,kW,kW,kg,kg
 1.2004400E+001, 2.0755368E-001, 2.0755368E-001, 4.7736228E-015, 3.8640237E-004, 2.6009210E+001, 1.8920708E-149, 5.3002688E+000, 7.5205676E+001, 2.2113046E-011, 2.2113046E-011, 2.2113046E-011, 2.2113046E-011, 2.2113046E-011, 1.4581647E-004, 8.0122079E-008
 1.3011336E+001, 2.0755367E-001, 2.0755368E-001, 2.5036114E-012, 3.8640297E-004, 2.6011018E+001, 1.0179039E-125, 6.0887733E+000, 8.1840352E+001, 5.6375966E-011, 5.6375966E-011, 5.6375966E-011, 5.6375966E-011, 5.6375966E-011, 1.7202769E-004, 1.1822181E-007
 1.4016094E+001, 2.0755367E-001, 2.0755368E-001, 1.1881400E-011, 3.8640521E-004, 2.6012735E+001, 2.6845847E-105, 6.9275399E+000, 8.8422743E+001, 1.6077871E-010, 1.6077871E-010, 1.6077871E-010, 1.6077871E-010, 1.6077871E-010, 2.0043614E-004, 1.6685421E-007
 1.5006585E+001, 2.0755367E-001, 2.0755368E-001, 1.8311400E-011, 3.8640675E-004, 2.6014094E+001, 8.6873202E-089, 7.6047910E+000, 9.4877880E+001, 8.0683921E-010, 8.0683921E-010, 8.0683921E-010, 8.0683921E-010, 8.0683921E-010, 2.3077739E-004, 2.3681509E-007
 1.6004092E+001, 2.0755367E-001, 2.0755368E-001, 2.1070345E-011, 3.8640741E-004, 2.6015792E+001, 1.6599320E-073, 8.5931197E+000, 1.0183298E+002, 6.0360247E-009, 6.0360247E-009, 6.0360247E-009, 6.0360247E-009, 6.0360247E-009, 2.6303668E-004, 3.0924561E-007
 1.7008001E+001, 2.0755367E-001, 2.0755368E-001, 2.4260509E-011, 3.8640817E-004, 2.6017863E+001, 8.0933742E-060, 9.5526338E+000, 1.0797850E+002, 2.3656629E-009, 2.3656629E-009, 2.3656629E-009, 2.3656629E-009, 2.3656629E-009, 2.9770206E-004, 3.9981808E-007
 1.8007173E+001, 2.0755366E-001, 2.0755368E-001, 2.8622303E-011, 3.8640922E-004, 2.6020006E+001, 1.8422451E-048, 1.0354271E+001, 1.1476557E+002, 1.5947548E-008, 1.5947548E-008, 1.5947548E-008, 1.5947548E-008, 1.5947548E-008, 3.3452932E-004, 5.1096942E-007
 1.9012739E+001, 2.0755366E-001, 2.0755368E-001, 2.8297977E-011, 3.8640914E-004, 2.6022289E+001, 3.0844335E-038, 1.1375655E+001, 1.2198274E+002, 7.5049834E-008, 7.5049834E-008, 7.5049834E-008, 7.5049834E-008, 7.5049834E-008, 3.7348061E-004, 6.3378845E-007
 2.0018135E+001, 2.0755366E-001, 2.0755368E-001, 3.2662172E-011, 3.8641018E-004, 2.6024968E+001, 8.1633081E-029, 1.2600476E+001, 1.2803793E+002, 3.4925563E-008, 3.4925563E-008, 3.4925563E-008, 3.4925563E-008, 3.4925563E-008, 4.1463982E-004, 7.7023009E-007
 2.1009091E+001, 2.0755365E-001, 2.0755368E-001, 7.4224137E-011, 3.8642013E-004, 2.6027685E+001, 7.5054115E-021, 1.3492904E+001, 1.3424613E+002, 4.2094372E-008, 4.2094372E-008, 4.2094372E-008, 4.2094372E-008, 4.2094372E-008, 4.5763766E-004, 9.2990094E-007
 2.2013013E+001, 2.0755359E-001, 2.0755368E-001, 2.1316633E-010, 3.8645337E-004, 2.6030777E+001, 1.3051418E-014, 1.4449338E+001, 1.4146861E+002, 1.5573249E-007, 1.5573249E-007, 1.5573249E-007, 1.5573249E-007, 1.5573249E-007, 5.0266416E-004, 1.1168883E-006
 2.3008536E+001, 2.0755352E-001, 2.0755368E-001, 3.8907478E-010, 3.8649545E-004, 2.6034891E+001, 9.9449296E-008, 1.5940015E+001, 1.4832227E+002, 2.0123337E-007, 2.0123337E-007, 2.0123337E-007, 2.0123337E-007, 2.0123337E-007, 5.4985138E-004, 1.3151307E-006
 2.4008999E+001, 2.0755342E-001, 2.0755368E-001, 6.1415239E-010, 3.8654930E-004, 2.6039012E+001, 1.1151109E+000, 1.7313978E+001, 1.5384725E+002, 2.0768157E-007, 2.0768157E-007, 2.0768157E-007, 2.0768157E-007, 2.0768157E-007, 5.9917987E-004, 1.5230942E-006
 2.5012052E+001, 2.0755341E-001, 2.0755368E-001, 6.5615506E-010, 3.8655935E-004, 2.6043045E+001, 3.3695448E+000, 1.8560614E+001, 1.6224121E+002, 6.0717654E-007, 6.0717654E-007, 6.0717654E-007, 6.0717654E-007, 6.0717654E-007, 6.5061063E-004, 1.7362267E-006
 2.6006127E+001, 2.0755327E-001, 2.0755368E-001, 9.8818656E-010, 3.8663878E-004, 2.6048351E+001, 3.7183087E+000, 1.9965657E+001, 1.6677284E+002, 7.2555899E-007, 7.2555899E-007, 7.2555899E-007, 7.2555899E-007, 7.2555899E-007, 7.0410965E-004, 1.9752370E-006
 2.7010411E+001, 2.0755303E-001, 2.0755368E-001, 1.5868873E-009, 3.8678201E-004, 2.6053124E+001, 4.4185374E+000, 2.0687915E+001, 1.7449199E+002, 1.9173078E-006, 1.9173078E-006, 1.9173078E-006, 1.9173078E-006, 1.9173078E-006, 7.5954013E-004, 2.2353182E-006
 2.8013696E+001, 2.0755221E-001, 2.0755368E-001, 3.5872274E-009, 3.8726056E-004, 2.6065287E+001, 5.4990133E+000, 2.2391939E+001, 1.8074639E+002, 2.0616953E-006, 2.0616953E-006, 2.0616953E-006, 2.0616953E-006, 2.0616953E-006, 8.1753172E-004, 2.5007047E-006
 2.9010559E+001, 2.0741706E-001, 2.0755368E-001, 3.3357926E-007, 4.6620621E-004, 2.7446594E+001, 5.6500752E+000, 2.3796059E+001, 1.8790275E+002, 3.6041941E-006, 3.6041941E-006, 3.6041941E-006, 3.6041941E-006, 3.6041941E-006, 8.7718281E-004, 2.7890330E-006
 3.0017377E+001, 2.0666103E-001, 2.0755368E-001, 2.1797230E-006, 9.0786846E-004, 3.5153872E+001, 6.2995908E+000, 2.4856680E+001, 1.9418643E+002, 4.3550940E-006, 4.3550940E-006, 4.3550940E-006, 4.3550940E-006, 4.3550940E-006, 9.3905483E-004, 3.1198054E-006
 3.1005499E+001, 2.0657541E-001, 2.0755368E-001, 2.3887965E-006, 9.5788616E-004, 3.6086847E+001, 5.4665055E+000, 2.5930202E+001, 2.0129161E+002, 9.5823078E-006, 9.5823078E-006, 9.5823078E-006, 9.5823078E-006, 9.5823078E-006, 1.0025013E-003, 3.4757526E-006
 3.2008038E+001, 2.0670987E-001, 2.0755368E-001, 2.0604506E-006, 8.7933432E-004, 3.4635499E+001, 5.1128777E+000, 2.7129379E+001, 2.0789264E+002, 1.9304550E-005, 1.9304550E-005, 1.9304550E-005, 1.9304550E-005, 1.9304550E-005, 1.0679203E-003, 3.8423225E-006
 3.3016399E+001, 2.0665472E-001, 2.0755368E-001, 2.1951280E-006, 9.1155389E-004, 3.5120722E+001, 4.2766450E+000, 2.8661394E+001, 2.1419366E+002, 1.7681055E-005, 1.7681055E-005, 1.7681055E-005, 1.7681055E-005, 1.7681055E-005, 1.1360070E-003, 4.2455683E-006
 3.4015221E+001, 2.0668310E-001, 2.0755368E-001, 2.1258160E-006, 8.9497203E-004, 3.4801124E+001, 4.4686507E+000, 2.9704568E+001, 2.2022968E+002, 1.7557205E-005, 1.7557205E-005, 1.7557205E-005, 1.7557205E-005, 1.7557205E-005, 1.2061067E-003, 4.6522067E-006
 3.5014317E+001, 2.0668086E-001, 2.0755368E-001, 2.1313074E-006, 8.9628576E-004, 3.4808712E+001, 5.8450144E+000, 3.1264921E+001, 2.2755403E+002, 2.0419900E-005, 2.0419900E-005, 2.0419900E-005, 2.0419900E-005, 2.0419900E-005, 1.2778917E-003, 5.0849013E-006
 3.6010288E+001, 2.0679000E-001, 2.0755368E-001, 1.8647962E-006, 8.3252693E-004, 3.3754758E+001, 9.4672005E+000, 3.2723996E+001, 2.3347384E+002, 2.1200203E-005, 2.1200203E-005, 2.1200203E-005, 2.1200203E-005, 2.1200203E-005, 1.3516275E-003, 5.5532482E-006
 3.7014352E+001, 2.0688766E-001, 2.0755368E-001, 1.6263097E-006, 7.7547262E-004, 3.2783197E+001, 1.0420614E+001, 3.3638318E+001, 2.4160601E+002, 3.5179628E-005, 3.5179628E-005, 3.5179628E-005, 3.5179628E-005, 3.5179628E-005, 1.4274556E-003, 6.0565712E-006
 3.8002485E+001, 2.0693965E-001, 2.0755368E-001, 1.4993649E-006, 7.4510296E-004, 3.2269928E+001, 1.0033854E+001, 3.5610292E+001, 2.4684832E+002, 5.0852536E-005, 5.0852536E-005, 5.0852536E-005, 5.0852536E-005, 5.0852536E-005, 1.5049558E-003, 6.5669681E-006
 3.9004130E+001, 2.0693097E-001, 2.0755368E-001, 1.5205537E-006, 7.5017208E-004, 3.2347475E+001, 1.1654743E+001, 3.7605465E+001, 2.5373920E+002, 4.9519204E-005, 4.9519204E-005, 4.9519204E-005, 4.9519204E-005, 4.9519204E-005, 1.5844605E-003, 7.0927790E-006
 4.0001198E+001, 2.0687962E-001, 2.0755368E-001, 1.6459316E-006, 7.8016685E-004, 3.2831955E+001, 1.1958604E+001, 3.8598926E+001, 2.5946244E+002, 6.7734183E-005, 6.7734183E-005, 6.7734183E-005, 6.7734183E-005, 6.7734183E-005, 1.6662569E-003, 7.6777899E-006
 4.1013187E+001, 2.0686275E-001, 2.0755368E-001, 1.6871383E-006, 7.9002496E-004, 3.3004571E+001, 1.1589915E+001, 3.8294560E+001, 2.6783336E+002, 1.3088701E-004, 1.3088701E-004, 1.3088701E-004, 1.3088701E-004, 1.3088701E-004, 1.7502375E-003, 8.2971771E-006
 4.2003411E+001, 2.0680177E-001, 2.0755368E-001, 1.8360422E-006, 8.2564799E-004, 3.3587671E+001, 1.0989653E+001, 4.0077031E+001, 2.7305930E+002, 1.2729272E-004, 1.2729272E-004, 1.2729272E-004, 1.2729272E-004, 1.2729272E-004, 1.8363062E-003, 8.8913330E-006
 4.3009114E+001, 2.0668705E-001, 2.0755368E-001, 2.1161772E-006, 8.9266611E-004, 3.4698194E+001, 1.1406079E+001, 4.3406391E+001, 2.8022178E+002, 1.0801096E-004, 1.0801096E-004, 1.0801096E-004, 1.0801096E-004, 1.0801096E-004, 1.9241163E-003, 9.4915821E-006
 4.4009104E+001, 2.0648161E-001, 2.0755368E-001, 2.6178268E-006, 1.0126783E-003, 3.6628121E+001, 1.1264451E+001, 4.5199652E+001, 2.8932644E+002, 1.4040635E-004, 1.4040635E-004, 1.4040635E-004, 1.4040635E-004, 1.4040635E-004, 2.0140646E-003, 1.0107165E-005
 4.5001219E+001, 2.0624590E-001, 2.0755368E-001, 3.1934196E-006, 1.1503803E-003, 3.8552984E+001, 1.1653267E+001, 4.6481760E+001, 2.9154690E+002, 1.4722717E-004, 1.4722717E-004, 1.4722717E-004, 1.4722717E-004, 1.4722717E-004, 2.1054625E-003, 1.0747793E-005
 4.6003226E+001, 2.0616193E-001, 2.0755368E-001, 3.3984539E-006, 1.1994318E-003, 3.9118149E+001, 1.1475608E+001, 4.7401987E+001, 2.9930709E+002, 1.8773384E-004, 1.8773384E-004, 1.8773384E-004, 1.8773384E-004, 1.8773384E-004, 2.1992653E-003, 1.1397647E-005
 4.7009769E+001, 2.0616172E-001, 2.0755368E-001, 3.3989938E-006, 1.1995610E-003, 3.8859547E+001, 1.1289281E+001, 4.9923814E+001, 3.0737566E+002, 2.0081307E-004, 2.0081307E-004, 2.0081307E-004, 2.0081307E-004, 2.0081307E-004, 2.2957475E-003, 1.2050577E-005
 4.8014713E+001, 2.0599961E-001, 2.0755368E-001, 3.7948481E-006, 1.2942634E-003, 4.0310623E+001, 1.2935193E+001, 5.2178920E+001, 3.1286858E+002, 2.3852111E-004, 2.3852111E-004, 2.3852111E-004, 2.3852111E-004, 2.3852111E-004, 2.3942783E-003, 1.2717573E-005
 4.9015886E+001, 2.0598352E-001, 2.0755368E-001, 3.8341353E-006, 1.3036623E-003, 4.0586454E+001, 1.2861379E+001, 5.4217055E+001, 3.2112293E+002, 2.4294197E-004, 2.4294197E-004, 2.4294197E-004, 2.4294197E-004, 2.4294197E-004, 2.4944154E-003, 1.3446153E-005
 5.0010484E+001, 2.0586854E-001, 2.0755368E-001, 4.1148985E-006, 1.3708307E-003, 4.1717049E+001, 1.2204573E+001, 5.5807566E+001, 3.2605102E+002, 2.7448853E-004, 2.7448853E-004, 2.7448853E-004, 2.7448853E-004, 2.7448853E-004, 2.5960314E-003, 1.4234942E-005
 5.1006754E+001, 2.0600102E-001, 2.0755368E-001, 3.7913791E-006, 1.2934335E-003, 4.0566448E+001, 1.1809130E+001, 5.7324993E+001, 3.3222416E+002, 3.3323213E-004, 3.3323213E-004, 3.3323213E-004, 3.3323213E-004, 3.3323213E-004, 2.6990936E-003, 1.5016820E-005
 5.2013652E+001, 2.0600024E-001, 2.0755368E-001, 3.7933127E-006, 1.2938961E-003, 4.0418440E+001, 1.3949412E+001, 5.8222454E+001, 3.3875688E+002, 4.0923792E-004, 4.0923792E-004, 4.0923792E-004, 4.0923792E-004, 4.0923792E-004, 2.8048098E-003, 1.5891435E-005
 5.3004095E+001, 2.0607304E-001, 2.0755368E-001, 3.6155281E-006, 1.2513637E-003, 3.9775170E+001, 1.3789090E+001, 5.9131679E+001, 3.4507384E+002, 4.1688253E-004, 4.1688253E-004, 4.1688253E-004, 4.1688253E-004, 4.1688253E-004, 2.9120204E-003, 1.6756716E-005
 5.4011172E+001, 2.0600011E-001, 2.0755367E-001, 3.7936237E-006, 1.2939708E-003, 4.0167983E+001, 1.4109889E+001, 6.0891134E+001, 3.5334589E+002, 4.1787345E-004, 4.1787345E-004, 4.1787345E-004, 4.1787345E-004, 4.1787345E-004, 3.0209717E-003, 1.7657031E-005
 5.5005387E+001, 2.0580594E-001, 2.0755367E-001, 4.2677743E-006, 1.4074046E-003, 4.1885443E+001, 1.3954324E+001, 6.3661126E+001, 3.6120651E+002, 4.6501253E-004, 4.6501253E-004, 4.6501253E-004, 4.6501253E-004, 4.6501253E-004, 3.1327919E-003, 1.8556565E-005
 5.6002361E+001, 2.0569964E-001, 2.0755368E-001, 4.5273291E-006, 1.4694992E-003, 4.2772353E+001, 1.4168987E+001, 6.5646193E+001, 3.6488788E+002, 5.2680389E-004, 5.2680389E-004, 5.2680389E-004, 5.2680389E-004, 5.2680389E-004, 3.2455600E-003, 1.9431474E-005
 5.7013697E+001, 2.0580613E-001, 2.0755368E-001, 4.2673032E-006, 1.4072916E-003, 4.1667323E+001, 1.4163508E+001, 6.7545438E+001, 3.7257309E+002, 4.9914607E-004, 4.9914607E-004, 4.9914607E-004, 4.9914607E-004, 4.9914607E-004, 3.3615247E-003, 2.0443194E-005
 5.8004900E+001, 2.0576003E-001, 2.0755368E-001, 4.3798942E-006, 1.4342276E-003, 4.1817978E+001, 1.5055366E+001, 6.7796563E+001, 3.8079455E+002, 6.4580244E-004, 6.4580244E-004, 6.4580244E-004, 6.4580244E-004, 6.4580244E-004, 3.4785331E-003, 2.1538151E-005
 5.9009150E+001, 2.0552104E-001, 2.0755368E-001, 4.9634913E-006, 1.5738461E-003, 4.3625440E+001, 1.6159449E+001, 6.9313093E+001, 3.8549560E+002, 7.2565899E-004, 7.2565899E-004, 7.2565899E-004, 7.2565899E-004, 7.2565899E-004, 3.5972389E-003, 2.2697657E-005
 6.0005679E+001, 2.0530026E-001, 2.0755366E-001, 5.5026001E-006, 1.7028214E-003, 4.5541688E+001, 1.7682092E+001, 6.9948396E+001, 3.9310938E+002, 7.8139819E-004, 7.8139819E-004, 7.8139819E-004, 7.8139819E-004, 7.8139819E-004, 3.7179525E-003, 2.3866192E-005
 6.1010678E+001, 2.0522698E-001, 2.0755339E-001, 5.6815468E-006, 1.7456326E-003, 4.6101889E+001, 1.7348296E+001, 7.2278658E+001, 3.9952091E+002, 7.2259983E-004, 7.2259983E-004, 7.2259983E-004, 7.2259983E-004, 7.2259983E-004, 3.8406857E-003, 2.5053820E-005
 6.2014950E+001, 2.0512723E-001, 2.0755315E-001, 5.9251147E-006, 1.8039029E-003, 4.6880579E+001, 1.5944768E+001, 7.5170191E+001, 4.0394314E+002, 8.6407172E-004, 8.6407172E-004, 8.6407172E-004, 8.6407172E-004, 8.6407172E-004, 3.9655987E-003, 2.6302790E-005
 6.3003922E+001, 2.0517627E-001, 2.0755308E-001, 5.8053734E-006, 1.7752558E-003, 4.6401537E+001, 1.6281199E+001, 7.6371975E+001, 4.0985628E+002, 8.3781455E-004, 8.3781455E-004, 8.3781455E-004, 8.3781455E-004, 8.3781455E-004, 4.0917261E-003, 2.7597965E-005
 6.4010043E+001, 2.0500358E-001, 2.0755311E-001, 6.2270584E-006, 1.8761392E-003, 4.7748676E+001, 1.8999427E+001, 7.5914691E+001, 4.2160295E+002, 9.9035914E-004, 9.9035914E-004, 9.9035914E-004, 9.9035914E-004, 9.9035914E-004, 4.2192111E-003, 2.8952546E-005
 6.5006036E+001, 2.0474544E-001, 2.0755316E-001, 6.8574094E-006, 2.0269436E-003, 4.9904603E+001, 2.0584371E+001, 7.6345052E+001, 4.2301232E+002, 1.0275535E-003, 1.0275535E-003, 1.0275535E-003, 1.0275535E-003, 1.0275535E-003, 4.3494545E-003, 3.0325204E-005
 6.6012957E+001, 2.0452170E-001, 2.0755324E-001, 7.4037536E-006, 2.1576502E-003, 5.1785944E+001, 1.9747063E+001, 7.7199662E+001, 4.3187669E+002, 9.9416282E-004, 9.9416282E-004, 9.9416282E-004, 9.9416282E-004, 9.9416282E-004, 4.4813796E-003, 3.1801426E-005
 6.7011029E+001, 2.0442369E-001, 2.0755335E-001, 7.6430775E-006, 2.2149055E-003, 5.2601345E+001, 1.8965608E+001, 8.0068804E+001, 4.4149986E+002, 1.1582054E-003, 1.1582054E-003, 1.1582054E-003, 1.1582054E-003, 1.1582054E-003, 4.6160978E-003, 3.3282713E-005
 6.8001836E+001, 2.0437112E-001, 2.0755346E-001, 7.7714446E-006, 2.2456163E-003, 5.3203412E+001, 1.8003219E+001, 8.1932809E+001, 4.4726536E+002, 1.0238213E-003, 1.0238213E-003, 1.0238213E-003, 1.0238213E-003, 1.0238213E-003, 4.7506953E-003, 3.4886440E-005
 6.9003580E+001, 2.0431044E-001, 2.0755352E-001, 7.9196038E-006, 2.2810621E-003, 5.3837608E+001, 1.9096841E+001, 8.3591215E+001, 4.5204490E+002, 1.1490071E-003, 1.1490071E-003, 1.1490071E-003, 1.1490071E-003, 1.1490071E-003, 4.8873073E-003, 3.6585247E-005
 7.0006308E+001, 2.0414320E-001, 2.0755354E-001, 8.3279940E-006, 2.3787658E-003, 5.5143950E+001, 2.0670484E+001, 8.2671599E+001, 4.5465070E+002, 1.0550487E-003, 1.0550487E-003, 1.0550487E-003, 1.0550487E-003, 1.0550487E-003, 5.0263030E-003, 3.8317561E-005
 7.1002912E+001, 2.0395525E-001, 2.0755354E-001, 8.7869400E-006, 2.4885644E-003, 5.6501254E+001, 2.2413514E+001, 8.3064572E+001, 4.6617933E+002, 1.4283196E-003, 1.4283196E-003, 1.4283196E-003, 1.4283196E-003, 1.4283196E-003, 5.1671490E-003, 4.0159264E-005
 7.2003295E+001, 2.0396441E-001, 2.0755352E-001, 8.7645669E-006, 2.4832117E-003, 5.6269828E+001, 2.2763003E+001, 8.6465300E+001, 4.7182408E+002, 1.2923811E-003, 1.2923811E-003, 1.2923811E-003, 1.2923811E-003, 1.2923811E-003, 5.3099411E-003, 4.2016344E-005
 7.3010271E+001, 2.0404787E-001, 2.0755345E-001, 8.5607757E-006, 2.4344565E-003, 5.5460710E+001, 2.1314801E+001, 8.8043630E+001, 4.7869270E+002, 1.3321818E-003, 1.3321818E-003, 1.3321818E-003, 1.3321818E-003, 1.3321818E-003, 5.4546461E-003, 4.3869563E-005
 7.4003512E+001, 2.0408603E-001, 2.0755331E-001, 8.4676120E-006, 2.4121679E-003, 5.5054778E+001, 2.2605159E+001, 8.7896813E+001, 4.8658562E+002, 1.5430742E-003, 1.5430742E-003, 1.5430742E-003, 1.5430742E-003, 1.5430742E-003, 5.6014016E-003, 4.5822892E-005
 7.5001520E+001, 2.0414538E-001, 2.0755308E-001, 8.3226733E-006, 2.3774928E-003, 5.4547229E+001, 2.3637356E+001, 9.2038835E+001, 4.8817074E+002, 1.6075707E-003, 1.6075707E-003, 1.6075707E-003, 1.6075707E-003, 1.6075707E-003, 5.7485331E-003, 4.7735838E-005
 7.6012300E+001, 2.0418961E-001, 2.0755280E-001, 8.2146659E-006, 2.3516531E-003, 5.4194445E+001, 2.4598010E+001, 9.3452126E+001, 4.9821039E+002, 1.7501205E-003, 1.7501205E-003, 1.7501205E-003, 1.7501205E-003, 1.7501205E-003, 5.8994878E-003, 4.9679402E-005
 7.7009500E+001, 2.0426461E-001, 2.0755250E-001, 8.0315375E-006, 2.3078415E-003, 5.3524555E+001, 2.4598935E+001, 9.3509601E+001, 5.0491679E+002, 1.7684858E-003, 1.7684858E-003, 1.7684858E-003, 1.7684858E-003, 1.7684858E-003, 6.0513785E-003, 5.1771255E-005
 7.8012479E+001, 2.0429483E-001, 2.0755205E-001, 7.9577425E-006, 2.2901868E-003, 5.3296298E+001, 2.3949765E+001, 1.0024630E+002, 5.0748604E+002, 1.6427978E-003, 1.6427978E-003, 1.6427978E-003, 1.6427978E-003, 1.6427978E-003, 6.2050758E-003, 5.3839946E-005
 7.9004982E+001, 2.0420313E-001, 2.0755122E-001, 8.1816445E-006, 2.3437534E-003, 5.4001883E+001, 2.3681209E+001, 1.0340690E+002, 5.1433825E+002, 1.7542166E-003, 1.7542166E-003, 1.7542166E-003, 1.7542166E-003, 1.7542166E-003, 6.3589122E-003, 5.5835158E-005
 8.0005923E+001, 2.0385772E-001, 2.0754113E-001, 9.0250922E-006, 2.5455404E-003, 5.6502713E+001, 2.5679990E+001, 1.0448744E+002, 5.2653156E+002, 1.8421702E-003, 1.8421702E-003, 1.8421702E-003, 1.8421702E-003, 1.8421702E-003, 6.5159445E-003, 5.7904195E-005
 8.1003163E+001, 2.0351620E-001, 2.0750774E-001, 9.8590579E-006, 2.7450598E-003, 5.8265479E+001, 2.6983411E+001, 1.0619737E+002, 5.3377179E+002, 2.1709510E-003, 2.1709510E-003, 2.1709510E-003, 2.1709510E-003, 2.1709510E-003, 6.6744338E-003, 6.0113937E-005
 8.2007559E+001, 2.0338489E-001, 2.0748399E-001, 1.0179712E-005, 2.8217738E-003, 5.8818003E+001, 2.5204360E+001, 1.0880048E+002, 5.3866114E+002, 1.9012092E-003, 1.9012092E-003, 1.9012092E-003, 1.9012092E-003, 1.9012092E-003, 6.8353034E-003, 6.2320114E-005
 8.3009822E+001, 2.0350423E-001, 2.0748821E-001, 9.8883133E-006, 2.7520590E-003, 5.7969691E+001, 2.4899256E+001, 1.1006342E+002, 5.3487308E+002, 1.9150939E-003, 1.9150939E-003, 1.9150939E-003, 1.9150939E-003, 1.9150939E-003, 6.9970520E-003, 6.4565988E-005
 8.4012178E+001, 2.0381769E-001, 2.0750954E-001, 9.1228656E-006, 2.5689327E-003, 5.6040960E+001, 2.4757740E+001, 1.1209222E+002, 5.5866449E+002, 2.0434861E-003, 2.0434861E-003, 2.0434861E-003, 2.0434861E-003, 2.0434861E-003, 7.1611544E-003, 6.6886948E-005
 8.5002489E+001, 2.0401612E-001, 2.0753680E-001, 8.6383324E-006, 2.4530124E-003, 5.4564980E+001, 2.5950917E+001, 1.1249848E+002, 5.5331314E+002, 2.3274608E-003, 2.3274608E-003, 2.3274608E-003, 2.3274608E-003, 2.3274608E-003, 7.3277572E-003, 6.9289878E-005
