s,mol/mol,mol/mol,mol/mol,mol/mol,C,mg/m3,Pa,kW,kW,kg,kg
 5.3006785E+001, 2.0573312E-001, 2.0755367E-001, 4.4456172E-006, 1.4499501E-003, 4.1959658E+001, 1.4333040E+001, 5.9778179E+001, 3.4656600E+002, 4.0132345E-004, 2.9127904E-003, 1.5647880E-005
 5.4000359E+001, 2.0575226E-001, 2.0755361E-001, 4.3988775E-006, 1.4387683E-003, 4.1647007E+001, 1.3810450E+001, 6.1555880E+001, 3.5320500E+002, 5.0192651E-004, 3.0213595E-003, 1.6484607E-005
 5.5013456E+001, 2.0579597E-001, 2.0755357E-001, 4.2921356E-006, 1.4132319E-003, 4.1514695E+001, 1.3785937E+001, 6.1755610E+001, 3.5967053E+002, 4.8957981E-004, 3.1334325E-003, 1.7396526E-005
 5.6012605E+001, 2.0580366E-001, 2.0755364E-001, 4.2733598E-006, 1.4087400E-003, 4.1685507E+001, 1.3239604E+001, 6.4203233E+001, 3.6547828E+002, 5.0421549E-004, 3.2480879E-003, 1.8310595E-005
 5.7003471E+001, 2.0579354E-001, 2.0755367E-001, 4.2980834E-006, 1.4146547E-003, 4.1815222E+001, 1.3768648E+001, 6.6900880E+001, 3.7126394E+002, 5.3059209E-004, 3.3625952E-003, 1.9199442E-005
 5.8013820E+001, 2.0573693E-001, 2.0755368E-001, 4.4363092E-006, 1.4477232E-003, 4.2061290E+001, 1.6810950E+001, 6.8152324E+001, 3.8061732E+002, 6.0865767E-004, 3.4796221E-003, 2.0111712E-005
 5.9008460E+001, 2.0544954E-001, 2.0755368E-001, 5.1381046E-006, 1.6156176E-003, 4.4122246E+001, 1.7093773E+001, 7.0208003E+001, 3.8490374E+002, 6.1910171E-004, 3.5992674E-003, 2.1064498E-005
 6.0003590E+001, 2.0526760E-001, 2.0755368E-001, 5.5823789E-006, 1.7219038E-003, 4.5245908E+001, 1.8332142E+001, 7.3541160E+001, 3.9329324E+002, 7.5838556E-004, 3.7202989E-003, 2.1978304E-005
 6.1006883E+001, 2.0531060E-001, 2.0755367E-001, 5.4773798E-006, 1.6967843E-003, 4.4932784E+001, 1.7310057E+001, 7.4729942E+001, 3.9755571E+002, 7.7176541E-004, 3.8431066E-003, 2.2978307E-005
 6.2012385E+001, 2.0524350E-001, 2.0755367E-001, 5.6412259E-006, 1.7359822E-003, 4.5340458E+001, 1.6509012E+001, 7.4683192E+001, 4.0701411E+002, 7.3752311E-004, 3.9681420E-003, 2.4096220E-005
 6.3008768E+001, 2.0508913E-001, 2.0755366E-001, 6.0181985E-006, 1.8261674E-003, 4.6719334E+001, 1.8770472E+001, 7.5532188E+001, 4.1235773E+002, 8.9212499E-004, 4.0952525E-003, 2.5280250E-005
 6.4014431E+001, 2.0491406E-001, 2.0755365E-001, 6.4456995E-006, 1.9284409E-003, 4.8394632E+001, 1.7599096E+001, 7.5399550E+001, 4.1719128E+002, 9.1084196E-004, 4.2236170E-003, 2.6492400E-005
 6.5001642E+001, 2.0466172E-001, 2.0755365E-001, 7.0618625E-006, 2.0758491E-003, 5.0517338E+001, 1.7890709E+001, 7.6366232E+001, 4.2596603E+002, 1.0082133E-003, 4.3532353E-003, 2.7794866E-005
 6.6005319E+001, 2.0429149E-001, 2.0755365E-001, 7.9659462E-006, 2.2921384E-003, 5.3554617E+001, 1.9798782E+001, 7.8104114E+001, 4.3195253E+002, 1.0666097E-003, 4.4849359E-003, 2.9215341E-005
 6.7009110E+001, 2.0421740E-001, 2.0755365E-001, 8.1468682E-006, 2.3354215E-003, 5.4070067E+001, 2.0996600E+001, 7.8178983E+001, 4.3760833E+002, 1.1635485E-003, 4.6188807E-003, 3.0663402E-005
 6.8001780E+001, 2.0421306E-001, 2.0755365E-001, 8.1574659E-006, 2.3379569E-003, 5.4062149E+001, 2.0008641E+001, 7.9583018E+001, 4.4707796E+002, 1.1918925E-003, 4.7546070E-003, 3.2133435E-005
 6.9006449E+001, 2.0415456E-001, 2.0755366E-001, 8.3003156E-006, 2.3721317E-003, 5.4533347E+001, 2.0184778E+001, 8.0013856E+001, 4.5477286E+002, 1.1540757E-003, 4.8922636E-003, 3.3704539E-005
 7.0009990E+001, 2.0410941E-001, 2.0755366E-001, 8.4105539E-006, 2.3985048E-003, 5.4852992E+001, 2.2607465E+001, 8.2205955E+001, 4.5583074E+002, 1.1834672E-003, 5.0322399E-003, 3.5284564E-005
 7.1013330E+001, 2.0419056E-001, 2.0755365E-001, 8.2123911E-006, 2.3510971E-003, 5.4269914E+001, 2.3433936E+001, 8.3676130E+001, 4.6568861E+002, 1.5859093E-003, 5.1742813E-003, 3.6918606E-005
 7.2008092E+001, 2.0436533E-001, 2.0755364E-001, 7.7856303E-006, 2.2490005E-003, 5.2806601E+001, 2.5428197E+001, 8.4452233E+001, 4.6560881E+002, 1.3307275E-003, 5.3171284E-003, 3.8660550E-005
 7.3001346E+001, 2.0443995E-001, 2.0755362E-001, 7.6034180E-006, 2.2054087E-003, 5.2181829E+001, 2.4678617E+001, 8.6182736E+001, 4.8388294E+002, 1.3117202E-003, 5.4607028E-003, 4.0479361E-005
 7.4013703E+001, 2.0445056E-001, 2.0755353E-001, 7.5774989E-006, 2.1992080E-003, 5.2082571E+001, 2.3243791E+001, 8.8137665E+001, 4.8205439E+002, 1.2097932E-003, 5.6062296E-003, 4.2318642E-005
 7.5011343E+001, 2.0444971E-001, 2.0755339E-001, 7.5795795E-006, 2.1997058E-003, 5.2079305E+001, 2.2902405E+001, 9.0959663E+001, 4.9743387E+002, 1.4641239E-003, 5.7562090E-003, 4.4056273E-005
 7.6002374E+001, 2.0443341E-001, 2.0755335E-001, 7.6193828E-006, 2.2092282E-003, 5.2207550E+001, 2.3358652E+001, 9.3026360E+001, 4.9953862E+002, 1.5249766E-003, 5.9052487E-003, 4.5934210E-005
 7.7001038E+001, 2.0437010E-001, 2.0755338E-001, 7.7739820E-006, 2.2462140E-003, 5.2689370E+001, 2.4898266E+001, 9.6403600E+001, 5.0238190E+002, 1.5536249E-003, 6.0570289E-003, 4.7855110E-005
 7.8009087E+001, 2.0428180E-001, 2.0755337E-001, 7.9896014E-006, 2.2977979E-003, 5.3270374E+001, 2.5903401E+001, 9.9684427E+001, 5.0816205E+002, 1.6671657E-003, 6.2106154E-003, 4.9772617E-005
 7.9011230E+001, 2.0415139E-001, 2.0755264E-001, 8.3080599E-006, 2.3739848E-003, 5.4044903E+001, 2.6156221E+001, 1.0420124E+002, 5.2127981E+002, 2.0755079E-003, 6.3672431E-003, 5.1638051E-005
 8.0005030E+001, 2.0415893E-001, 2.0753579E-001, 8.2896315E-006, 2.3695761E-003, 5.3947602E+001, 2.7684712E+001, 1.0685126E+002, 5.2071388E+002, 1.8454069E-003, 6.5241717E-003, 5.3486910E-005
 8.1001074E+001, 2.0415847E-001, 2.0749639E-001, 8.2907670E-006, 2.3698477E-003, 5.3875153E+001, 2.7444148E+001, 1.0799366E+002, 5.2715848E+002, 1.9775587E-003, 6.6822013E-003, 5.5362581E-005
 8.2004988E+001, 2.0422260E-001, 2.0746885E-001, 8.1341716E-006, 2.3323844E-003, 5.3305702E+001, 2.6554100E+001, 1.0836795E+002, 5.3773296E+002, 2.2262230E-003, 6.8425950E-003, 5.7287635E-005
 8.3002208E+001, 2.0416832E-001, 2.0745664E-001, 8.2667080E-006, 2.3640919E-003, 5.3617557E+001, 2.6228349E+001, 1.0994183E+002, 5.4565587E+002, 2.1293667E-003, 7.0054553E-003, 5.9324925E-005
 8.4011648E+001, 2.0406028E-001, 2.0744880E-001, 8.5305524E-006, 2.4272130E-003, 5.4231077E+001, 2.5132540E+001, 1.1003042E+002, 5.5772215E+002, 2.2162443E-003, 7.1709481E-003, 6.1474146E-005
 8.5003219E+001, 2.0379352E-001, 2.0745122E-001, 9.1819402E-006, 2.5830486E-003, 5.6293278E+001, 2.5018067E+001, 1.1248462E+002, 5.5953472E+002, 1.9983927E-003, 7.3373566E-003, 6.3727862E-005
 8.6008732E+001, 2.0351940E-001, 2.0746759E-001, 9.8513332E-006, 2.7431919E-003, 5.7844706E+001, 2.7890104E+001, 1.1558992E+002, 5.5906045E+002, 2.4013769E-003, 7.5054968E-003, 6.5985992E-005
 8.7011220E+001, 2.0338053E-001, 2.0749473E-001, 1.0190438E-005, 2.8243183E-003, 5.8670204E+001, 2.8258585E+001, 1.1484608E+002, 5.7235305E+002, 2.3889467E-003, 7.6748906E-003, 6.8444730E-005
 8.8011368E+001, 2.0330788E-001, 2.0751510E-001, 1.0367847E-005, 2.8667609E-003, 5.9346742E+001, 2.7186548E+001, 1.1379409E+002, 5.8124442E+002, 2.5295193E-003, 7.8461003E-003, 7.1054028E-005
 8.9005641E+001, 2.0312250E-001, 2.0752031E-001, 1.0820510E-005, 2.9750545E-003, 6.0675784E+001, 2.7880014E+001, 1.1392752E+002, 5.8581038E+002, 2.3197485E-003, 8.0178519E-003, 7.3744865E-005
 9.0005574E+001, 2.0304909E-001, 2.0751894E-001, 1.0999772E-005, 3.0179405E-003, 6.0880338E+001, 2.9218673E+001, 1.1889161E+002, 5.9264879E+002, 2.7096312E-003, 8.1930363E-003, 7.6471685E-005
 9.1011604E+001, 2.0266632E-001, 2.0750576E-001, 1.1934468E-005, 3.2415545E-003, 6.3954479E+001, 3.0644669E+001, 1.2296040E+002, 5.9384919E+002, 2.5311650E-003, 8.3695614E-003, 7.9269067E-005
 9.2002952E+001, 2.0238390E-001, 2.0748065E-001, 1.2624095E-005, 3.4065389E-003, 6.6159941E+001, 3.1493116E+001, 1.2625709E+002, 5.9537148E+002, 2.6826597E-003, 8.5447565E-003, 8.2031896E-005
 9.3012209E+001, 2.0205927E-001, 2.0745926E-001, 1.3416795E-005, 3.5961821E-003, 6.8617363E+001, 3.4212707E+001, 1.3116854E+002, 6.1107602E+002, 2.5059939E-003, 8.7248224E-003, 8.4806981E-005
 9.4012041E+001, 2.0174134E-001, 2.0745354E-001, 1.4193164E-005, 3.7819180E-003, 7.0583811E+001, 3.2356164E+001, 1.3482983E+002, 6.2390181E+002, 3.0610646E-003, 8.9069622E-003, 8.7598581E-005
 9.5011044E+001, 2.0174336E-001, 2.0745572E-001, 1.4188231E-005, 3.7807380E-003, 7.0484757E+001, 3.1666018E+001, 1.3640858E+002, 6.2508711E+002, 2.7443806E-003, 9.0896796E-003, 9.0525799E-005
 9.6009361E+001, 2.0192933E-001, 2.0748172E-001, 1.3734150E-005, 3.6721047E-003, 6.8654412E+001, 2.9751545E+001, 1.3569925E+002, 6.3241393E+002, 3.2837770E-003, 9.2733692E-003, 9.3549193E-005
 9.7000372E+001, 2.0216535E-001, 2.0751040E-001, 1.3157885E-005, 3.5342401E-003, 6.4970200E+001, 3.4770604E+001, 1.3260458E+002, 6.3489255E+002, 2.8151650E-003, 9.4566710E-003, 9.6703063E-005
 9.8003409E+001, 2.0213037E-001, 2.0752814E-001, 1.3243305E-005, 3.5546758E-003, 6.5226288E+001, 3.5124324E+001, 1.3304770E+002, 6.4326722E+002, 3.2471057E-003, 9.6450228E-003, 9.9967127E-005
 9.9005100E+001, 2.0203418E-001, 2.0753648E-001, 1.3478163E-005, 3.6108628E-003, 6.6728473E+001, 3.5820820E+001, 1.3297778E+002, 6.5219500E+002, 3.3490084E-003, 9.8335615E-003, 1.0337086E-004
 1.0000452E+002, 2.0199353E-001, 2.0753820E-001, 1.3577411E-005, 3.6346067E-003, 6.7503257E+001, 3.5829315E+001, 1.3921114E+002, 6.5240295E+002, 4.1707372E-003, 1.0025916E-002, 1.0672896E-004
 1.0100347E+002, 2.0193357E-001, 2.0753765E-001, 1.3723820E-005, 3.6696330E-003, 6.7891864E+001, 3.6799413E+001, 1.4342433E+002, 6.6357089E+002, 3.1939075E-003, 1.0217307E-002, 1.1006537E-004
 1.0200214E+002, 2.0184941E-001, 2.0753684E-001, 1.3929344E-005, 3.7188021E-003, 6.8246528E+001, 3.6634964E+001, 1.4767272E+002, 6.6312593E+002, 3.5901489E-003, 1.0411781E-002, 1.1357859E-004
 1.0300913E+002, 2.0158180E-001, 2.0753528E-001, 1.4582884E-005, 3.8751527E-003, 6.8054760E+001, 3.6987093E+001, 1.4962868E+002, 6.7426470E+002, 3.0211875E-003, 1.0605799E-002, 1.1719880E-004
 1.0400063E+002, 2.0137416E-001, 2.0753164E-001, 1.5089981E-005, 3.9964693E-003, 6.8165673E+001, 3.6936009E+001, 1.4986514E+002, 6.7468101E+002, 3.4060675E-003, 1.0801721E-002, 1.2085295E-004
 1.0500305E+002, 2.0120231E-001, 2.0752627E-001, 1.5509569E-005, 4.0968505E-003, 7.0192826E+001, 3.6137724E+001, 1.4952050E+002, 6.9830122E+002, 4.1384925E-003, 1.0998860E-002, 1.2456403E-004
 1.0600385E+002, 2.0108863E-001, 2.0751924E-001, 1.5787183E-005, 4.1632661E-003, 7.1119642E+001, 3.3779219E+001, 1.5168909E+002, 7.0032739E+002, 4.0973706E-003, 1.1200642E-002, 1.2845226E-004
 1.0700084E+002, 2.0083823E-001, 2.0751354E-001, 1.6398583E-005, 4.3095362E-003, 7.3376471E+001, 3.6335639E+001, 1.5412400E+002, 7.0965306E+002, 3.8623147E-003, 1.1402808E-002, 1.3245446E-004
 1.0800938E+002, 2.0062998E-001, 2.0750422E-001, 1.6907127E-005, 4.4311992E-003, 7.4856020E+001, 3.7663346E+001, 1.5420316E+002, 6.9997649E+002, 4.1177018E-003, 1.1604819E-002, 1.3649328E-004
 1.0900543E+002, 2.0037480E-001, 2.0748624E-001, 1.7530339E-005, 4.5802940E-003, 7.4648410E+001, 3.9856424E+001, 1.5849084E+002, 7.2257249E+002, 4.4862609E-003, 1.1811805E-002, 1.4063333E-004
 1.1000886E+002, 2.0032222E-001, 2.0745746E-001, 1.7658703E-005, 4.6110037E-003, 7.5280400E+001, 3.9254175E+001, 1.5945855E+002, 7.1734160E+002, 4.2955944E-003, 1.2017217E-002, 1.4489722E-004
 1.1100442E+002, 2.0024981E-001, 2.0741688E-001, 1.7835514E-005, 4.6533036E-003, 7.6571169E+001, 3.9729601E+001, 1.6437554E+002, 7.3169780E+002, 4.7687150E-003, 1.2226611E-002, 1.4915914E-004
 1.1200503E+002, 2.0014603E-001, 2.0738423E-001, 1.8088923E-005, 4.7139284E-003, 7.7236616E+001, 4.2021033E+001, 1.6525416E+002, 7.1802405E+002, 3.8734214E-003, 1.2433803E-002, 1.5345128E-004
 1.1301023E+002, 2.0011309E-001, 2.0737526E-001, 1.8169394E-005, 4.7331802E-003, 7.6129733E+001, 4.2701654E+001, 1.6762394E+002, 7.4846739E+002, 5.3021027E-003, 1.2644073E-002, 1.5776536E-004
 1.1401068E+002, 2.0000887E-001, 2.0737508E-001, 1.8423922E-005, 4.7940729E-003, 7.6537880E+001, 4.3247818E+001, 1.7273189E+002, 7.5107002E+002, 6.0988430E-003, 1.2858769E-002, 1.6220983E-004
