s,mol/mol,mol/mol,mol/mol,mol/mol,C,mg/m3,Pa,kW,kW,kg,kg
 1.1500547E+002, 1.9995019E-001, 2.0738935E-001, 1.8567149E-005, 4.8283152E-003, 7.9592427E+001, 4.3876150E+001, 1.7318881E+002, 2.7324183E-004, 2.7324183E-004, 1.3081093E-002, 1.6470841E-004
 1.1600336E+002, 1.9993318E-001, 2.0736853E-001, 1.8608687E-005, 4.8382524E-003, 7.9490444E+001, 4.3722039E+001, 1.7581582E+002, 2.7196794E-004, 2.7196794E-004, 1.3296073E-002, 1.6951066E-004
 1.1700679E+002, 1.9979181E-001, 2.0734644E-001, 1.8953917E-005, 4.9208436E-003, 8.0419721E+001, 4.2871212E+001, 1.7778533E+002, 2.7193313E-004, 2.7193313E-004, 1.3512288E-002, 1.7435048E-004
 1.1800388E+002, 1.9958454E-001, 2.0734462E-001, 1.9460108E-005, 5.0419423E-003, 8.0392241E+001, 4.4686509E+001, 1.7917857E+002, 2.8303129E-004, 2.8303129E-004, 1.3728885E-002, 1.7929091E-004
 1.1900646E+002, 1.9951651E-001, 2.0735381E-001, 1.9626265E-005, 5.0816929E-003, 7.9527088E+001, 4.6013306E+001, 1.8424730E+002, 2.8682051E-004, 2.8682051E-004, 1.3949406E-002, 1.8423100E-004
 1.2000504E+002, 1.9946062E-001, 2.0736523E-001, 1.9762750E-005, 5.1143449E-003, 8.0100155E+001, 4.6103597E+001, 1.9042080E+002, 2.8341005E-004, 2.8341005E-004, 1.4172705E-002, 1.8920685E-004
 1.2100924E+002, 1.9937306E-001, 2.0736572E-001, 1.9976531E-005, 5.1654888E-003, 8.1445363E+001, 4.5428192E+001, 1.9421016E+002, 2.8253636E-004, 2.8253636E-004, 1.4396050E-002, 1.9406943E-004
 1.2200365E+002, 1.9925445E-001, 2.0735509E-001, 2.0266208E-005, 5.2347897E-003, 8.1418154E+001, 4.8076781E+001, 1.9852508E+002, 2.9705164E-004, 2.9705164E-004, 1.4621285E-002, 1.9893374E-004
 1.2300287E+002, 1.9926928E-001, 2.0734684E-001, 2.0230001E-005, 5.2261277E-003, 8.0829115E+001, 5.0553948E+001, 2.0115515E+002, 2.8622145E-004, 2.8622145E-004, 1.4846720E-002, 2.0392258E-004
 1.2400489E+002, 1.9921235E-001, 2.0734549E-001, 2.0369043E-005, 5.2593915E-003, 8.0759655E+001, 4.9298250E+001, 2.0172704E+002, 2.9488674E-004, 2.9488674E-004, 1.5072733E-002, 2.0918652E-004
 1.2500332E+002, 1.9914897E-001, 2.0734584E-001, 2.0523808E-005, 5.2964167E-003, 8.1543814E+001, 5.0057249E+001, 2.0247392E+002, 2.9460933E-004, 2.9460933E-004, 1.5299510E-002, 2.1452740E-004
 1.2600316E+002, 1.9886600E-001, 2.0734576E-001, 2.1214774E-005, 5.4617199E-003, 8.4550023E+001, 4.9271849E+001, 2.0430024E+002, 3.0037767E-004, 3.0037767E-004, 1.5529097E-002, 2.2022093E-004
 1.2700418E+002, 1.9873162E-001, 2.0734325E-001, 2.1542927E-005, 5.5402256E-003, 8.5594480E+001, 4.8716423E+001, 2.1098193E+002, 3.0357688E-004, 3.0357688E-004, 1.5764342E-002, 2.2618356E-004
 1.2800682E+002, 1.9864582E-001, 2.0733883E-001, 2.1752469E-005, 5.5903555E-003, 8.5646811E+001, 4.9095165E+001, 2.1020117E+002, 3.0490381E-004, 3.0490381E-004, 1.5995788E-002, 2.3202692E-004
 1.2900225E+002, 1.9857624E-001, 2.0733613E-001, 2.1922355E-005, 5.6309980E-003, 8.6587376E+001, 4.9735125E+001, 2.1058029E+002, 2.9794183E-004, 2.9794183E-004, 1.6227949E-002, 2.3816082E-004
 1.3000585E+002, 1.9854798E-001, 2.0733744E-001, 2.1991355E-005, 5.6475054E-003, 8.6151624E+001, 5.0451766E+001, 2.0894452E+002, 3.0770815E-004, 3.0770815E-004, 1.6459453E-002, 2.4432225E-004
 1.3100623E+002, 1.9838691E-001, 2.0734152E-001, 2.2384680E-005, 5.7416024E-003, 8.8047204E+001, 5.0372357E+001, 2.1696464E+002, 3.1470137E-004, 3.1470137E-004, 1.6700491E-002, 2.5068499E-004
 1.3200388E+002, 1.9756619E-001, 2.0734646E-001, 2.4388794E-005, 6.2210567E-003, 9.3858130E+001, 4.9162922E+001, 2.1816538E+002, 3.2017064E-004, 3.2017064E-004, 1.6937310E-002, 2.5747726E-004
 1.3300371E+002, 1.9761337E-001, 2.0735163E-001, 2.4273593E-005, 6.1934966E-003, 9.3348954E+001, 5.0379892E+001, 2.2212493E+002, 3.1901505E-004, 3.1901505E-004, 1.7176371E-002, 2.6407435E-004
 1.3400068E+002, 1.9781190E-001, 2.0735293E-001, 2.3788855E-005, 6.0775304E-003, 9.0597606E+001, 5.0695431E+001, 2.2365656E+002, 3.1130303E-004, 3.1130303E-004, 1.7415888E-002, 2.7062444E-004
 1.3500917E+002, 1.9779069E-001, 2.0735124E-001, 2.3840665E-005, 6.0899252E-003, 8.9796600E+001, 5.0032889E+001, 2.2824578E+002, 3.2154903E-004, 3.2154903E-004, 1.7659842E-002, 2.7744318E-004
 1.3600507E+002, 1.9760459E-001, 2.0734670E-001, 2.4295109E-005, 6.1986440E-003, 9.1967289E+001, 5.3054526E+001, 2.3247772E+002, 3.2036131E-004, 3.2036131E-004, 1.7905721E-002, 2.8444073E-004
 1.3700472E+002, 1.9734430E-001, 2.0733866E-001, 2.4930651E-005, 6.3506878E-003, 9.5390881E+001, 5.4890973E+001, 2.2713952E+002, 3.2729157E-004, 3.2729157E-004, 1.8143180E-002, 2.9147996E-004
 1.3800257E+002, 1.9722812E-001, 2.0733154E-001, 2.5214379E-005, 6.4185658E-003, 9.5744788E+001, 5.4886227E+001, 2.3681955E+002, 3.2858351E-004, 3.2858351E-004, 1.8393365E-002, 2.9858537E-004
 1.3900329E+002, 1.9703469E-001, 2.0732498E-001, 2.5686867E-005, 6.5316015E-003, 9.3679295E+001, 5.4292140E+001, 2.3599487E+002, 3.2921034E-004, 3.2921034E-004, 1.8637886E-002, 3.0596615E-004
 1.4000428E+002, 1.9695752E-001, 2.0731855E-001, 2.5875344E-005, 6.5766918E-003, 9.3295716E+001, 5.3828201E+001, 2.4360570E+002, 3.2963920E-004, 3.2963920E-004, 1.8890141E-002, 3.1317141E-004
 1.4100800E+002, 1.9691781E-001, 2.0730917E-001, 2.5972286E-005, 6.5998836E-003, 9.3954347E+001, 5.5124310E+001, 2.4334041E+002, 3.3478182E-004, 3.3478182E-004, 1.9138477E-002, 3.2065594E-004
 1.4200482E+002, 1.9681530E-001, 2.0729880E-001, 2.6222604E-005, 6.6597685E-003, 9.5264581E+001, 5.7904928E+001, 2.4320929E+002, 3.3329904E-004, 3.3329904E-004, 1.9388179E-002, 3.2855608E-004
 1.4301034E+002, 1.9663914E-001, 2.0730147E-001, 2.6652782E-005, 6.7626822E-003, 9.6679452E+001, 5.8412119E+001, 2.4543873E+002, 3.3464549E-004, 3.3464549E-004, 1.9640169E-002, 3.3646213E-004
 1.4400550E+002, 1.9647589E-001, 2.0730067E-001, 2.7051377E-005, 6.8580401E-003, 9.8420543E+001, 5.8072844E+001, 2.4789067E+002, 3.4186471E-004, 3.4186471E-004, 1.9891957E-002, 3.4411966E-004
 1.4500586E+002, 1.9631979E-001, 2.0728739E-001, 2.7432517E-005, 6.9492221E-003, 1.0069731E+002, 5.6835519E+001, 2.5518104E+002, 3.6062776E-004, 3.6062776E-004, 2.0149811E-002, 3.5199355E-004
 1.4600856E+002, 1.9619432E-001, 2.0726485E-001, 2.7738963E-005, 7.0225347E-003, 1.0076400E+002, 5.9245880E+001, 2.5956309E+002, 3.3959180E-004, 3.3959180E-004, 2.0407931E-002, 3.6048426E-004
 1.4701208E+002, 1.9583080E-001, 2.0721821E-001, 2.8626802E-005, 7.2349371E-003, 9.9811316E+001, 6.0012002E+001, 2.5687592E+002, 3.3374345E-004, 3.3374345E-004, 2.0662232E-002, 3.6892478E-004
 1.4800768E+002, 1.9564375E-001, 2.0716529E-001, 2.9083634E-005, 7.3442274E-003, 9.9705584E+001, 5.9623116E+001, 2.6269215E+002, 3.5868031E-004, 3.5868031E-004, 2.0922849E-002, 3.7734699E-004
 1.4900053E+002, 1.9554453E-001, 2.0709300E-001, 2.9325945E-005, 7.4021965E-003, 1.0033436E+002, 5.9027702E+001, 2.6581899E+002, 3.6224541E-004, 3.6224541E-004, 2.1181530E-002, 3.8592296E-004
 1.5000019E+002, 1.9547477E-001, 2.0700343E-001, 2.9496220E-005, 7.4429324E-003, 1.0357719E+002, 5.7811636E+001, 2.6455582E+002, 3.5169916E-004, 3.5169916E-004, 2.1438865E-002, 3.9474126E-004
 1.5100829E+002, 1.9525178E-001, 2.0698040E-001, 3.0040562E-005, 7.5731579E-003, 1.0869425E+002, 5.8513770E+001, 2.6984163E+002, 3.5405347E-004, 3.5405347E-004, 2.1703660E-002, 4.0352493E-004
 1.5200523E+002, 1.9469470E-001, 2.0704336E-001, 3.1400953E-005, 7.8986111E-003, 1.1090457E+002, 5.9198590E+001, 2.7182985E+002, 3.5916204E-004, 3.5916204E-004, 2.1967605E-002, 4.1263092E-004
 1.5300968E+002, 1.9436544E-001, 2.0708037E-001, 3.2205045E-005, 8.0909782E-003, 1.1207019E+002, 5.9486861E+001, 2.7226068E+002, 3.6632145E-004, 3.6632145E-004, 2.2231343E-002, 4.2203799E-004
 1.5400452E+002, 1.9461972E-001, 2.0707404E-001, 3.1584355E-005, 7.9424876E-003, 1.0587770E+002, 6.1495735E+001, 2.7323746E+002, 3.6064397E-004, 3.6064397E-004, 2.2495884E-002, 4.3143721E-004
 1.5500579E+002, 1.9446151E-001, 2.0703496E-001, 3.1970729E-005, 8.0349218E-003, 1.0593160E+002, 6.2501026E+001, 2.7989503E+002, 3.7597442E-004, 3.7597442E-004, 2.2765608E-002, 4.4103831E-004
 1.5600625E+002, 1.9444540E-001, 2.0694161E-001, 3.2010057E-005, 8.0443303E-003, 1.0586164E+002, 6.2316748E+001, 2.8639938E+002, 3.6828688E-004, 3.6828688E-004, 2.3036927E-002, 4.5078078E-004
 1.5700512E+002, 1.9435845E-001, 2.0681603E-001, 3.2222490E-005, 8.0951518E-003, 1.0469543E+002, 6.1708465E+001, 2.8569245E+002, 3.6330334E-004, 3.6330334E-004, 2.3304551E-002, 4.6048950E-004
 1.5800492E+002, 1.9440765E-001, 2.0662495E-001, 3.2102208E-005, 8.0663761E-003, 1.0645988E+002, 6.1495311E+001, 2.8385840E+002, 3.8116411E-004, 3.8116411E-004, 2.3572647E-002, 4.7057052E-004
 1.5900032E+002, 1.9437260E-001, 2.0633674E-001, 3.2187758E-005, 8.0868426E-003, 1.0842204E+002, 6.1813728E+001, 2.9060679E+002, 3.8406607E-004, 3.8406607E-004, 2.3847100E-002, 4.8069210E-004
 1.6000293E+002, 1.9419441E-001, 2.0606739E-001, 3.2622862E-005, 8.1909348E-003, 1.1079404E+002, 6.4030654E+001, 2.9263540E+002, 3.7162427E-004, 3.7162427E-004, 2.4120105E-002, 4.9114516E-004
 1.6100609E+002, 1.9415207E-001, 2.0585358E-001, 3.2726291E-005, 8.2156786E-003, 1.1037891E+002, 6.5098327E+001, 2.9679942E+002, 3.9420660E-004, 3.9420660E-004, 2.4397753E-002, 5.0180501E-004
 1.6200509E+002, 1.9394274E-001, 2.0560097E-001, 3.3237469E-005, 8.3379703E-003, 1.1167817E+002, 6.3263658E+001, 2.9669477E+002, 3.8783282E-004, 3.8783282E-004, 2.4672007E-002, 5.1278347E-004
 1.6300404E+002, 1.9361547E-001, 2.0514322E-001, 3.4036596E-005, 8.5291494E-003, 1.1473666E+002, 6.3148299E+001, 2.9986604E+002, 3.8133756E-004, 3.8133756E-004, 2.4947875E-002, 5.2369013E-004
 1.6400885E+002, 1.9344081E-001, 2.0475018E-001, 3.4463064E-005, 8.6311756E-003, 1.1615714E+002, 6.5143743E+001, 2.9840270E+002, 3.8714570E-004, 3.8714570E-004, 2.5223275E-002, 5.3466686E-004
 1.6500878E+002, 1.9314176E-001, 2.0451065E-001, 3.5193356E-005, 8.8058870E-003, 1.1809266E+002, 6.8141955E+001, 3.0630518E+002, 4.0612824E-004, 4.0612824E-004, 2.5507369E-002, 5.4568251E-004
 1.6600448E+002, 1.9273062E-001, 2.0430678E-001, 3.6197346E-005, 9.0460765E-003, 1.2163887E+002, 6.6920490E+001, 3.1539631E+002, 3.9211535E-004, 3.9211535E-004, 2.5792577E-002, 5.5693942E-004
 1.6700384E+002, 1.9263043E-001, 2.0435606E-001, 3.6441997E-005, 9.1046058E-003, 1.2288005E+002, 6.6477588E+001, 3.0976401E+002, 3.8758876E-004, 3.8758876E-004, 2.6068777E-002, 5.6835333E-004
 1.6800531E+002, 1.9260488E-001, 2.0472337E-001, 3.6504387E-005, 9.1195315E-003, 1.2253033E+002, 6.7023348E+001, 3.0914038E+002, 3.9513611E-004, 3.9513611E-004, 2.6349648E-002, 5.8032891E-004
 1.6900284E+002, 1.9284251E-001, 2.0494012E-001, 3.5924132E-005, 8.9807144E-003, 1.2005161E+002, 6.6370023E+001, 3.0471445E+002, 3.9397518E-004, 3.9397518E-004, 2.6628173E-002, 5.9246632E-004
 1.7000994E+002, 1.9281416E-001, 2.0460957E-001, 3.5993366E-005, 8.9972776E-003, 1.2028357E+002, 6.8037239E+001, 3.0988492E+002, 4.2691849E-004, 4.2691849E-004, 2.6914551E-002, 6.0435213E-004
 1.7100219E+002, 1.9235713E-001, 2.0416303E-001, 3.7109291E-005, 9.2642457E-003, 1.2537920E+002, 6.9453082E+001, 3.1759523E+002, 4.0287245E-004, 4.0287245E-004, 2.7203792E-002, 6.1673614E-004
 1.7200737E+002, 1.9229801E-001, 2.0413473E-001, 3.7253730E-005, 9.2988006E-003, 1.2514826E+002, 7.0771386E+001, 3.1733947E+002, 4.0707989E-004, 4.0707989E-004, 2.7489434E-002, 6.2947941E-004
 1.7300324E+002, 1.9220212E-001, 2.0430607E-001, 3.7487952E-005, 9.3548347E-003, 1.2519206E+002, 7.1420741E+001, 3.2722360E+002, 3.9467366E-004, 3.9467366E-004, 2.7783233E-002, 6.4241438E-004
 1.7400194E+002, 1.9204815E-001, 2.0434013E-001, 3.7864047E-005, 9.4448100E-003, 1.2578358E+002, 7.2445327E+001, 3.2391537E+002, 4.2186488E-004, 4.2186488E-004, 2.8070442E-002, 6.5554523E-004
 1.7500303E+002, 1.9210961E-001, 2.0411937E-001, 3.7713984E-005, 9.4089097E-003, 1.2417672E+002, 7.2824285E+001, 3.2626725E+002, 4.0802466E-004, 4.0802466E-004, 2.8361119E-002, 6.6891782E-004
 1.7600282E+002, 1.9207046E-001, 2.0375672E-001, 3.7809592E-005, 9.4317826E-003, 1.2470385E+002, 7.2302608E+001, 3.1956675E+002, 4.1715732E-004, 4.1715732E-004, 2.8645553E-002, 6.8214300E-004
 1.7701070E+002, 1.9190848E-001, 2.0345736E-001, 3.8205078E-005, 9.5263965E-003, 1.2703094E+002, 7.0690801E+001, 3.2338439E+002, 4.2309230E-004, 4.2309230E-004, 2.8938370E-002, 6.9527079E-004
 1.7800695E+002, 1.9173448E-001, 2.0348315E-001, 3.8630000E-005, 9.6280529E-003, 1.2818338E+002, 7.0468066E+001, 3.3766397E+002, 4.4063750E-004, 4.4063750E-004, 2.9241407E-002, 7.0887553E-004
 1.7901018E+002, 1.9168674E-001, 2.0363090E-001, 3.8746586E-005, 9.6559443E-003, 1.2790339E+002, 7.3910429E+001, 3.3633199E+002, 4.2318865E-004, 4.2318865E-004, 2.9533837E-002, 7.2293456E-004
 1.8000420E+002, 1.9170867E-001, 2.0328163E-001, 3.8693066E-005, 9.6431405E-003, 1.2630996E+002, 7.5584606E+001, 3.4150810E+002, 4.1778474E-004, 4.1778474E-004, 2.9830810E-002, 7.3688531E-004
 1.8100871E+002, 1.9170281E-001, 2.0259740E-001, 3.8707430E-005, 9.6465768E-003, 1.2317932E+002, 7.4862180E+001, 3.4773331E+002, 4.4058257E-004, 4.4058257E-004, 3.0131479E-002, 7.5094091E-004
 1.8200583E+002, 1.9167907E-001, 2.0217422E-001, 3.8765377E-005, 9.6604398E-003, 1.2383450E+002, 7.4106867E+001, 3.4700055E+002, 4.1390529E-004, 4.1390529E-004, 3.0427740E-002, 7.6533074E-004
 1.8300997E+002, 1.9127124E-001, 2.0225127E-001, 3.9761264E-005, 9.8986908E-003, 1.2859706E+002, 7.4395887E+001, 3.2921053E+002, 4.3805178E-004, 4.3805178E-004, 3.0712621E-002, 7.7967988E-004
 1.8400502E+002, 1.8935949E-001, 2.0251539E-001, 4.4429579E-005, 1.1015515E-002, 1.4551375E+002, 7.4571121E+001, 3.4252516E+002, 4.5197014E-004, 4.5197014E-004, 3.1018726E-002, 7.9394126E-004
 1.8500874E+002, 1.8991584E-001, 2.0248649E-001, 4.3071052E-005, 1.0690508E-002, 1.3941343E+002, 7.5546289E+001, 3.4542323E+002, 4.1732304E-004, 4.1732304E-004, 3.1319997E-002, 8.0916532E-004
 1.8600366E+002, 1.8989460E-001, 2.0210494E-001, 4.3123204E-005, 1.0702985E-002, 1.3442373E+002, 7.9617399E+001, 3.1864789E+002, 4.3572515E-004, 4.3572515E-004, 3.1599580E-002, 8.2451152E-004
 1.8701085E+002, 1.8976204E-001, 2.0152675E-001, 4.3447156E-005, 1.0780486E-002, 1.3140429E+002, 7.9358264E+001, 3.2922551E+002, 4.1604687E-004, 4.1604687E-004, 3.1903916E-002, 8.4054359E-004
 1.8800392E+002, 1.8966814E-001, 2.0111109E-001, 4.3676331E-005, 1.0835312E-002, 1.3326984E+002, 7.6713027E+001, 3.2291509E+002, 4.4740366E-004, 4.4740366E-004, 3.2198164E-002, 8.5638120E-004
 1.8900986E+002, 1.8964266E-001, 2.0084225E-001, 4.3738366E-005, 1.0850153E-002, 1.3700322E+002, 7.7531880E+001, 3.1891917E+002, 4.1870896E-004, 4.1870896E-004, 3.2491047E-002, 8.7203326E-004
 1.9000308E+002, 1.8912248E-001, 2.0056309E-001, 4.5008704E-005, 1.1154063E-002, 1.4016806E+002, 7.8661870E+001, 3.1509588E+002, 4.3807213E-004, 4.3807213E-004, 3.2783674E-002, 8.8767308E-004
 1.9100849E+002, 1.8889144E-001, 2.0048102E-001, 4.5572843E-005, 1.1289025E-002, 1.4226972E+002, 7.8435097E+001, 3.1365607E+002, 4.3265224E-004, 4.3265224E-004, 3.3079010E-002, 9.0356784E-004
 1.9200473E+002, 1.8867774E-001, 2.0106880E-001, 4.6094803E-005, 1.1413896E-002, 1.4186609E+002, 8.0756011E+001, 3.0251720E+002, 4.2518741E-004, 4.2518741E-004, 3.3366797E-002, 9.1995633E-004
 1.9300739E+002, 1.8862910E-001, 2.0142811E-001, 4.6213627E-005, 1.1442323E-002, 1.4125407E+002, 8.0503711E+001, 3.0555113E+002, 4.2476466E-004, 4.2476466E-004, 3.3664127E-002, 9.3638667E-004
 1.9400346E+002, 1.8852067E-001, 2.0084840E-001, 4.6478430E-005, 1.1505673E-002, 1.4221634E+002, 8.0919655E+001, 2.9563278E+002, 4.3024326E-004, 4.3024326E-004, 3.3952718E-002, 9.5320960E-004
 1.9500678E+002, 1.8832836E-001, 1.9994592E-001, 4.6947979E-005, 1.1618005E-002, 1.4441007E+002, 7.9816646E+001, 2.9626110E+002, 4.4465935E-004, 4.4465935E-004, 3.4248699E-002, 9.7052036E-004
 1.9600694E+002, 1.8823299E-001, 1.9940696E-001, 4.7180884E-005, 1.1673724E-002, 1.4423465E+002, 7.8865697E+001, 2.8787800E+002, 4.2575369E-004, 4.2575369E-004, 3.4536199E-002, 9.8730781E-004
 1.9700990E+002, 1.8818893E-001, 1.9917951E-001, 4.7288618E-005, 1.1699498E-002, 1.4171275E+002, 8.2011407E+001, 2.8149640E+002, 4.1421792E-004, 4.1421792E-004, 3.4824039E-002, 1.0041073E-003
 1.9800605E+002, 1.8809461E-001, 1.9917342E-001, 4.7519006E-005, 1.1754615E-002, 1.4160096E+002, 8.4842841E+001, 2.9020233E+002, 4.4438211E-004, 4.4438211E-004, 3.5125574E-002, 1.0211592E-003
 1.9900962E+002, 1.8812404E-001, 1.9936788E-001, 4.7447074E-005, 1.1737406E-002, 1.4194023E+002, 8.3643175E+001, 2.8394534E+002, 4.2948176E-004, 4.2948176E-004, 3.5416061E-002, 1.0388175E-003
 2.0000751E+002, 1.8802557E-001, 1.9945616E-001, 4.7687556E-005, 1.1794938E-002, 1.4262711E+002, 8.3765279E+001, 2.8064593E+002, 4.1833616E-004, 4.1833616E-004, 3.5708602E-002, 1.0563698E-003
 2.0100719E+002, 1.8764763E-001, 2.0008932E-001, 4.8610463E-005, 1.2015730E-002, 1.4625260E+002, 8.2993499E+001, 2.6566282E+002, 4.2600294E-004, 4.2600294E-004, 3.5992706E-002, 1.0742960E-003
 2.0200432E+002, 1.8713910E-001, 2.0082481E-001, 4.9852178E-005, 1.2312791E-002, 1.5188131E+002, 8.3505642E+001, 2.5828131E+002, 4.3264752E-004, 4.3264752E-004, 3.6279740E-002, 1.0930312E-003
 2.0300643E+002, 1.8711247E-001, 2.0077562E-001, 4.9917163E-005, 1.2328338E-002, 1.5249478E+002, 8.5296295E+001, 2.6393031E+002, 4.3158259E-004, 4.3158259E-004, 3.6575603E-002, 1.1119243E-003
 2.0400311E+002, 1.8695813E-001, 1.9990679E-001, 5.0294078E-005, 1.2418509E-002, 1.5314286E+002, 8.4585522E+001, 2.6790928E+002, 4.3836087E-004, 4.3836087E-004, 3.6871046E-002, 1.1307901E-003
 2.0500433E+002, 1.8721374E-001, 1.9843027E-001, 4.9669998E-005, 1.2269208E-002, 1.4896020E+002, 8.3325009E+001, 2.5434433E+002, 4.2070842E-004, 4.2070842E-004, 3.7153266E-002, 1.1495381E-003
 2.0600230E+002, 1.8722253E-001, 1.9740055E-001, 4.9648560E-005, 1.2264079E-002, 1.4796280E+002, 8.3291946E+001, 2.4459618E+002, 4.4076150E-004, 4.4076150E-004, 3.7439603E-002, 1.1685247E-003
 2.0701084E+002, 1.8703995E-001, 1.9682804E-001, 5.0094414E-005, 1.2370743E-002, 1.4946768E+002, 8.2807223E+001, 2.4938057E+002, 4.2876500E-004, 4.2876500E-004, 3.7736442E-002, 1.1879739E-003
 2.0801214E+002, 1.8676286E-001, 1.9645372E-001, 5.0771085E-005, 1.2532626E-002, 1.5125320E+002, 8.4441838E+001, 2.4367225E+002, 4.4428320E-004, 4.4428320E-004, 3.8025030E-002, 1.2074142E-003
 2.0900861E+002, 1.8656355E-001, 1.9690830E-001, 5.1257843E-005, 1.2649076E-002, 1.5175045E+002, 8.7313754E+001, 2.4342404E+002, 4.0844941E-004, 4.0844941E-004, 3.8314522E-002, 1.2270771E-003
 2.1000297E+002, 1.8629953E-001, 1.9802166E-001, 5.1902625E-005, 1.2803331E-002, 1.5356853E+002, 8.9279451E+001, 2.4327504E+002, 4.4390536E-004, 4.4390536E-004, 3.8603641E-002, 1.2461638E-003
 2.1100879E+002, 1.8598868E-001, 1.9879556E-001, 5.2661710E-005, 1.2984930E-002, 1.5623519E+002, 9.0131866E+001, 2.3975893E+002, 4.2361643E-004, 4.2361643E-004, 3.8891748E-002, 1.2655536E-003
 2.1200296E+002, 1.8572984E-001, 1.9913489E-001, 5.3293781E-005, 1.3136144E-002, 1.5733539E+002, 9.0988118E+001, 2.3122407E+002, 4.2173669E-004, 4.2173669E-004, 3.9176634E-002, 1.2851409E-003
 2.1300136E+002, 1.8574741E-001, 1.9906008E-001, 5.3251037E-005, 1.3125918E-002, 1.5316810E+002, 8.7564457E+001, 2.3608820E+002, 4.4405487E-004, 4.4405487E-004, 3.9471141E-002, 1.3045582E-003
 2.1400918E+002, 1.8550629E-001, 1.9852644E-001, 5.3839953E-005, 1.3266808E-002, 1.5348156E+002, 9.0816395E+001, 2.3114783E+002, 4.2207327E-004, 4.2207327E-004, 3.9759457E-002, 1.3246809E-003
 2.1500984E+002, 1.8514022E-001, 1.9804627E-001, 5.4733759E-005, 1.3480637E-002, 1.5967458E+002, 9.2569195E+001, 2.1318742E+002, 4.3844888E-004, 4.3844888E-004, 4.0039761E-002, 1.3457460E-003
 2.1600081E+002, 1.8458787E-001, 1.9777792E-001, 5.6082459E-005, 1.3803293E-002, 1.6583630E+002, 9.0993939E+001, 2.2114288E+002, 4.2873664E-004, 4.2873664E-004, 4.0334239E-002, 1.3669733E-003
 2.1700552E+002, 1.8443176E-001, 1.9782938E-001, 5.6463775E-005, 1.3894518E-002, 1.6555087E+002, 9.0689488E+001, 2.1901337E+002, 4.2590176E-004, 4.2590176E-004, 4.0622688E-002, 1.3879039E-003
 2.1800011E+002, 1.8432045E-001, 1.9790530E-001, 5.6735577E-005, 1.3959542E-002, 1.6580163E+002, 9.0670862E+001, 2.1919692E+002, 4.2153854E-004, 4.2153854E-004, 4.0913705E-002, 1.4088675E-003
 2.1900422E+002, 1.8422158E-001, 1.9746396E-001, 5.6977040E-005, 1.4017309E-002, 1.6515888E+002, 9.3196430E+001, 2.0792263E+002, 4.2901183E-004, 4.2901183E-004, 4.1196131E-002, 1.4297184E-003
 2.2000834E+002, 1.8406427E-001, 1.9684928E-001, 5.7361446E-005, 1.4109272E-002, 1.6228719E+002, 9.6283756E+001, 2.1110184E+002, 4.5356163E-004, 4.5356163E-004, 4.1491196E-002, 1.4507041E-003
 2.2100338E+002, 1.8337566E-001, 1.9630653E-001, 5.9043747E-005, 1.4511738E-002, 1.5587506E+002, 9.8318902E+001, 2.2136166E+002, 4.3427232E-004, 4.3427232E-004, 4.1789886E-002, 1.4715364E-003
 2.2200864E+002, 1.8371326E-001, 1.9607665E-001, 5.8219162E-005, 1.4314468E-002, 1.5504969E+002, 9.7239061E+001, 2.0885301E+002, 4.3235764E-004, 4.3235764E-004, 4.2072810E-002, 1.4926258E-003
 2.2301008E+002, 1.8373096E-001, 1.9567991E-001, 5.8175833E-005, 1.4304102E-002, 1.5608906E+002, 9.4333233E+001, 2.0544388E+002, 4.1038211E-004, 4.1038211E-004, 4.2364002E-002, 1.5142101E-003
 2.2400270E+002, 1.8348601E-001, 1.9498711E-001, 5.8773851E-005, 1.4447169E-002, 1.6035575E+002, 9.4856610E+001, 2.0271162E+002, 4.3980766E-004, 4.3980766E-004, 4.2653322E-002, 1.5362287E-003
 2.2500768E+002, 1.8318082E-001, 1.9469705E-001, 5.9518932E-005, 1.4625419E-002, 1.6502205E+002, 9.3161537E+001, 1.9623261E+002, 4.3060434E-004, 4.3060434E-004, 4.2939252E-002, 1.5587071E-003
 2.2600068E+002, 1.8308915E-001, 1.9470364E-001, 5.9742820E-005, 1.4678981E-002, 1.6501923E+002, 9.3805870E+001, 1.9361788E+002, 4.3993990E-004, 4.3993990E-004, 4.3228770E-002, 1.5809692E-003
 2.2700861E+002, 1.8260467E-001, 1.9457474E-001, 6.0925900E-005, 1.4962015E-002, 1.6796481E+002, 9.5675494E+001, 1.9657520E+002, 4.3838466E-004, 4.3838466E-004, 4.3522378E-002, 1.6029815E-003
 2.2800843E+002, 1.8256005E-001, 1.9408865E-001, 6.1034842E-005, 1.4988078E-002, 1.6846306E+002, 9.8626381E+001, 1.8636622E+002, 4.2634279E-004, 4.2634279E-004, 4.3807833E-002, 1.6256150E-003
 2.2900587E+002, 1.8204669E-001, 1.9360529E-001, 6.2288344E-005, 1.5287959E-002, 1.7316489E+002, 1.0054994E+002, 1.7733381E+002, 4.1842017E-004, 4.1842017E-004, 4.4091059E-002, 1.6482470E-003
 2.3000483E+002, 1.8157810E-001, 1.9330085E-001, 6.3432645E-005, 1.5561716E-002, 1.7643848E+002, 9.7843007E+001, 1.7030384E+002, 4.3206658E-004, 4.3206658E-004, 4.4371645E-002, 1.6708508E-003
