s,mol/mol,mol/mol,mol/mol,mol/mol,C,mg/m3,Pa,kW,kW,kW,kW,kW,kW,kg,kg
 1.2031121E+001, 2.0754974E-001, 2.0755368E-001, 9.6062929E-009, 3.8870053E-004, 2.6053318E+001, 4.8184039E-109, 5.4719938E+000, 7.5182995E+001, 4.2883716E-013, 4.2883716E-013, 4.2883716E-013, 4.2883716E-013, 4.2883716E-013, 1.4796159E-004, 8.6330160E-008
 1.3015443E+001, 2.0752774E-001, 2.0755368E-001, 6.3319699E-008, 4.0155066E-004, 2.6294660E+001, 3.0009778E-094, 6.2606127E+000, 8.1549640E+001, 7.3980274E-013, 7.3980274E-013, 7.3980274E-013, 7.3980274E-013, 7.3980274E-013, 1.7417110E-004, 1.2975054E-007
 1.4031362E+001, 2.0753677E-001, 2.0755368E-001, 4.1279876E-008, 3.9627796E-004, 2.6195541E+001, 8.5303405E-081, 7.2688083E+000, 8.8648848E+001, 4.3437575E-012, 4.3437575E-012, 4.3437575E-012, 4.3437575E-012, 4.3437575E-012, 2.0241707E-004, 1.8356800E-007
 1.5031031E+001, 2.0754513E-001, 2.0755368E-001, 2.0854646E-008, 3.9139153E-004, 2.6105932E+001, 8.1673680E-069, 8.2331764E+000, 9.4955222E+001, 8.2837076E-012, 8.2837076E-012, 8.2837076E-012, 8.2837076E-012, 8.2837076E-012, 2.3304568E-004, 2.4074716E-007
 1.6016968E+001, 2.0754843E-001, 2.0755368E-001, 1.2809767E-008, 3.8946692E-004, 2.6071951E+001, 3.5804697E-059, 9.3205844E+000, 1.0180358E+002, 3.4468216E-011, 3.4468216E-011, 3.4468216E-011, 3.4468216E-011, 3.4468216E-011, 2.6537948E-004, 3.1058339E-007
 1.7036067E+001, 2.0754848E-001, 2.0755368E-001, 1.2693114E-008, 3.8943901E-004, 2.6073276E+001, 1.6355887E-050, 1.0230876E+001, 1.0822480E+002, 2.1366225E-010, 2.1366225E-010, 2.1366225E-010, 2.1366225E-010, 2.1366225E-010, 3.0012192E-004, 3.8845912E-007
 1.8009348E+001, 2.0754832E-001, 2.0755368E-001, 1.3075063E-008, 3.8953038E-004, 2.6076720E+001, 2.4220043E-043, 1.1686471E+001, 1.1504519E+002, 5.4461310E-010, 5.4461310E-010, 5.4461310E-010, 5.4461310E-010, 5.4461310E-010, 3.3684590E-004, 4.6963138E-007
 1.9025963E+001, 2.0754929E-001, 2.0755368E-001, 1.0701884E-008, 3.8896264E-004, 2.6068272E+001, 1.4625476E-036, 1.2647347E+001, 1.2181807E+002, 1.8369814E-009, 1.8369814E-009, 1.8369814E-009, 1.8369814E-009, 1.8369814E-009, 3.7558246E-004, 5.6082712E-007
 2.0025952E+001, 2.0754838E-001, 2.0755368E-001, 1.2919228E-008, 3.8949310E-004, 2.6080537E+001, 3.7949901E-030, 1.3953590E+001, 1.2782678E+002, 4.6205315E-009, 4.6205315E-009, 4.6205315E-009, 4.6205315E-009, 4.6205315E-009, 4.1699954E-004, 6.6455005E-007
 2.1028499E+001, 2.0754704E-001, 2.0755368E-001, 1.6204303E-008, 3.9027901E-004, 2.6097202E+001, 3.1321954E-024, 1.5192840E+001, 1.3487289E+002, 6.5893033E-009, 6.5893033E-009, 6.5893033E-009, 6.5893033E-009, 6.5893033E-009, 4.6023765E-004, 7.8871413E-007
 2.2015823E+001, 2.0754789E-001, 2.0755368E-001, 1.4130754E-008, 3.8978294E-004, 2.6090911E+001, 8.3537177E-019, 1.6419929E+001, 1.4103268E+002, 1.5226772E-008, 1.5226772E-008, 1.5226772E-008, 1.5226772E-008, 1.5226772E-008, 5.0530354E-004, 9.3538439E-007
 2.3023445E+001, 2.0754476E-001, 2.0755368E-001, 2.1765295E-008, 3.9160939E-004, 2.6127909E+001, 6.0383557E-014, 1.8045498E+001, 1.4780617E+002, 2.8534867E-008, 2.8534867E-008, 2.8534867E-008, 2.8534867E-008, 2.8534867E-008, 5.5263709E-004, 1.0810146E-006
 2.4010679E+001, 2.0753917E-001, 2.0755368E-001, 3.5420588E-008, 3.9487622E-004, 2.6189629E+001, 2.3344337E-009, 1.9366822E+001, 1.5521501E+002, 3.1948632E-008, 3.1948632E-008, 3.1948632E-008, 3.1948632E-008, 3.1948632E-008, 6.0189248E-004, 1.2427869E-006
 2.5008000E+001, 2.0752912E-001, 2.0755368E-001, 5.9954167E-008, 4.0074551E-004, 2.6299198E+001, 1.1559377E-001, 2.0681869E+001, 1.6137611E+002, 3.3775160E-008, 3.3775160E-008, 3.3775160E-008, 3.3775160E-008, 3.3775160E-008, 6.5315610E-004, 1.4274330E-006
 2.6001129E+001, 2.0751396E-001, 2.0755368E-001, 9.6972434E-008, 4.0960157E-004, 2.6462074E+001, 3.0798415E+000, 2.1774120E+001, 1.6747676E+002, 1.3741046E-007, 1.3741046E-007, 1.3741046E-007, 1.3741046E-007, 1.3741046E-007, 7.0642801E-004, 1.6269528E-006
 2.7010324E+001, 2.0735017E-001, 2.0755368E-001, 4.9692698E-007, 5.0528471E-004, 2.8197926E+001, 4.2997465E+000, 2.2958871E+001, 1.7391106E+002, 1.6041228E-007, 1.6041228E-007, 1.6041228E-007, 1.6041228E-007, 1.6041228E-007, 7.6209783E-004, 1.8587830E-006
 2.8024338E+001, 2.0676573E-001, 2.0755368E-001, 1.9240741E-006, 8.4670830E-004, 3.4381029E+001, 5.2897821E+000, 2.4187009E+001, 1.8248094E+002, 4.0847602E-007, 4.0847602E-007, 4.0847602E-007, 4.0847602E-007, 4.0847602E-007, 8.2057637E-004, 2.1344489E-006
 2.9024998E+001, 2.0658274E-001, 2.0755368E-001, 2.3708976E-006, 9.5360414E-004, 3.6285046E+001, 5.7221189E+000, 2.5862256E+001, 1.8622166E+002, 2.9587988E-007, 2.9587988E-007, 2.9587988E-007, 2.9587988E-007, 2.9587988E-007, 8.8056446E-004, 2.4171910E-006
 3.0021623E+001, 2.0682318E-001, 2.0755368E-001, 1.7837715E-006, 8.1314301E-004, 3.3674614E+001, 5.4251416E+000, 2.7182616E+001, 1.9519836E+002, 4.9943619E-007, 4.9943619E-007, 4.9943619E-007, 4.9943619E-007, 4.9943619E-007, 9.4228122E-004, 2.7295718E-006
 3.1021320E+001, 2.0674085E-001, 2.0755368E-001, 1.9848113E-006, 8.6123877E-004, 3.4472944E+001, 4.6327427E+000, 2.8540395E+001, 2.0048176E+002, 1.0907759E-006, 1.0907759E-006, 1.0907759E-006, 1.0907759E-006, 1.0907759E-006, 1.0057885E-003, 3.0714914E-006
 3.2015443E+001, 2.0673162E-001, 2.0755368E-001, 2.0073459E-006, 8.6662982E-004, 3.4559094E+001, 3.7296014E+000, 3.0185451E+001, 2.0680223E+002, 8.7598021E-007, 8.7598021E-007, 8.7598021E-007, 8.7598021E-007, 8.7598021E-007, 1.0711683E-003, 3.4190675E-006
 3.3005020E+001, 2.0675140E-001, 2.0755368E-001, 1.9590490E-006, 8.5507552E-004, 3.4369606E+001, 5.8297863E+000, 3.2461332E+001, 2.1563086E+002, 1.8345844E-006, 1.8345844E-006, 1.8345844E-006, 1.8345844E-006, 1.8345844E-006, 1.1384708E-003, 3.7728720E-006
 3.4018858E+001, 2.0675908E-001, 2.0755368E-001, 1.9402808E-006, 8.5058549E-004, 3.4311649E+001, 7.4498662E+000, 3.3793100E+001, 2.1915093E+002, 1.7395025E-006, 1.7395025E-006, 1.7395025E-006, 1.7395025E-006, 1.7395025E-006, 1.2080811E-003, 4.1542152E-006
 3.5023194E+001, 2.0674064E-001, 2.0755368E-001, 1.9853278E-006, 8.6136233E-004, 3.4531073E+001, 8.0221403E+000, 3.5302607E+001, 2.2791038E+002, 3.3210078E-006, 3.3210078E-006, 3.3210078E-006, 3.3210078E-006, 3.3210078E-006, 1.2806315E-003, 4.5695154E-006
 3.6009040E+001, 2.0670694E-001, 2.0755368E-001, 2.0676193E-006, 8.8104934E-004, 3.4917469E+001, 8.6955221E+000, 3.7362152E+001, 2.3358329E+002, 5.0357160E-006, 5.0357160E-006, 5.0357160E-006, 5.0357160E-006, 5.0357160E-006, 1.3542525E-003, 4.9778157E-006
 3.7001827E+001, 2.0665322E-001, 2.0755368E-001, 2.1987908E-006, 9.1243015E-004, 3.5515199E+001, 7.2471644E+000, 3.8523479E+001, 2.4129584E+002, 1.1470931E-005, 1.1470931E-005, 1.1470931E-005, 1.1470931E-005, 1.1470931E-005, 1.4291513E-003, 5.4310377E-006
 3.8004412E+001, 2.0665021E-001, 2.0755368E-001, 2.2061343E-006, 9.1418698E-004, 3.5561822E+001, 8.2509584E+000, 4.0660039E+001, 2.4806117E+002, 1.4431702E-005, 1.4431702E-005, 1.4431702E-005, 1.4431702E-005, 1.4431702E-005, 1.5068173E-003, 5.9134535E-006
 3.9003147E+001, 2.0655366E-001, 2.0755368E-001, 2.4419019E-006, 9.7059085E-004, 3.6476431E+001, 9.2582578E+000, 4.2789017E+001, 2.5166767E+002, 4.6132579E-006, 4.6132579E-006, 4.6132579E-006, 4.6132579E-006, 4.6132579E-006, 1.5864779E-003, 6.4144433E-006
 4.0004034E+001, 2.0624292E-001, 2.0755368E-001, 3.2007006E-006, 1.1521221E-003, 3.9495438E+001, 9.1950835E+000, 4.4248744E+001, 2.6192649E+002, 2.3127432E-005, 2.3127432E-005, 2.3127432E-005, 2.3127432E-005, 2.3127432E-005, 1.6683370E-003, 6.9242362E-006
 4.1014355E+001, 2.0605788E-001, 2.0755368E-001, 3.6525347E-006, 1.2602167E-003, 4.1316624E+001, 9.8266985E+000, 4.7039053E+001, 2.6652280E+002, 1.3174338E-005, 1.3174338E-005, 1.3174338E-005, 1.3174338E-005, 1.3174338E-005, 1.7526565E-003, 7.4329366E-006
 4.2013102E+001, 2.0617782E-001, 2.0755368E-001, 3.3596675E-006, 1.1901525E-003, 4.0123197E+001, 1.0160511E+001, 4.9214859E+001, 2.7520979E+002, 2.3343543E-005, 2.3343543E-005, 2.3343543E-005, 2.3343543E-005, 2.3343543E-005, 1.8392261E-003, 7.9658084E-006
 4.3019736E+001, 2.0620807E-001, 2.0755368E-001, 3.2857904E-006, 1.1724785E-003, 3.9819718E+001, 1.1069596E+001, 5.0319180E+001, 2.7814234E+002, 1.7900993E-005, 1.7900993E-005, 1.7900993E-005, 1.7900993E-005, 1.7900993E-005, 1.9271317E-003, 8.5509845E-006
 4.4012336E+001, 2.0624289E-001, 2.0755368E-001, 3.2007637E-006, 1.1521372E-003, 3.9451060E+001, 1.0870359E+001, 5.1250616E+001, 2.8760682E+002, 4.5442674E-005, 4.5442674E-005, 4.5442674E-005, 4.5442674E-005, 4.5442674E-005, 2.0168242E-003, 9.2000924E-006
 4.5019802E+001, 2.0607264E-001, 2.0755368E-001, 3.6164867E-006, 1.2515927E-003, 4.1067114E+001, 1.0734320E+001, 5.2871743E+001, 2.9369786E+002, 4.5149725E-005, 4.5149725E-005, 4.5149725E-005, 4.5149725E-005, 4.5149725E-005, 2.1086384E-003, 9.8532828E-006
 4.6013925E+001, 2.0582342E-001, 2.0755368E-001, 4.2250605E-006, 1.3971850E-003, 4.3356567E+001, 1.0964398E+001, 5.5858990E+001, 2.9969912E+002, 6.3076101E-005, 6.3076101E-005, 6.3076101E-005, 6.3076101E-005, 6.3076101E-005, 2.2024868E-003, 1.0497079E-005
 4.7014929E+001, 2.0576529E-001, 2.0755368E-001, 4.3670358E-006, 1.4311505E-003, 4.3755044E+001, 1.1568419E+001, 5.7559513E+001, 3.0602694E+002, 5.2570429E-005, 5.2570429E-005, 5.2570429E-005, 5.2570429E-005, 5.2570429E-005, 2.2979715E-003, 1.1134348E-005
 4.8012458E+001, 2.0573254E-001, 2.0755368E-001, 4.4469912E-006, 1.4502787E-003, 4.3886849E+001, 1.1506651E+001, 6.0137410E+001, 3.1419432E+002, 8.4086865E-005, 8.4086865E-005, 8.4086865E-005, 8.4086865E-005, 8.4086865E-005, 2.3955390E-003, 1.1813553E-005
 4.9015176E+001, 2.0564500E-001, 2.0755368E-001, 4.6607720E-006, 1.5014225E-003, 4.4603204E+001, 1.1497956E+001, 6.2570624E+001, 3.1989129E+002, 6.6701287E-005, 6.6701287E-005, 6.6701287E-005, 6.6701287E-005, 6.6701287E-005, 2.4953114E-003, 1.2503331E-005
 5.0009502E+001, 2.0563999E-001, 2.0755368E-001, 4.6729985E-006, 1.5043476E-003, 4.4534659E+001, 1.1174958E+001, 6.4375210E+001, 3.2579866E+002, 1.3570193E-004, 1.3570193E-004, 1.3570193E-004, 1.3570193E-004, 1.3570193E-004, 2.5973761E-003, 1.3201236E-005
 5.1006923E+001, 2.0569182E-001, 2.0755368E-001, 4.5464387E-006, 1.4740700E-003, 4.3842963E+001, 1.1116891E+001, 6.5108962E+001, 3.3647823E+002, 2.6693078E-004, 2.6693078E-004, 2.6693078E-004, 2.6693078E-004, 2.6693078E-004, 2.7006850E-003, 1.3978297E-005
 5.2022862E+001, 2.0567631E-001, 2.0755368E-001, 4.5843198E-006, 1.4831325E-003, 4.3809050E+001, 1.1261936E+001, 6.7351014E+001, 3.3612567E+002, 2.1466063E-004, 2.1466063E-004, 2.1466063E-004, 2.1466063E-004, 2.1466063E-004, 2.8067973E-003, 1.4832517E-005
 5.3019343E+001, 2.0555669E-001, 2.0755368E-001, 4.8764164E-006, 1.5530125E-003, 4.4789661E+001, 1.1641592E+001, 6.9077182E+001, 3.4887220E+002, 3.4796027E-004, 3.4796027E-004, 3.4796027E-004, 3.4796027E-004, 3.4796027E-004, 2.9148055E-003, 1.5674710E-005
 5.4011946E+001, 2.0542256E-001, 2.0755368E-001, 5.2039639E-006, 1.6313736E-003, 4.5900593E+001, 1.3011519E+001, 7.2159305E+001, 3.5113134E+002, 3.3463945E-004, 3.3463945E-004, 3.3463945E-004, 3.3463945E-004, 3.3463945E-004, 3.0237569E-003, 1.6497903E-005
 5.5008854E+001, 2.0544803E-001, 2.0755368E-001, 5.1417868E-006, 1.6164986E-003, 4.5620645E+001, 1.3869857E+001, 7.3970097E+001, 3.5874512E+002, 1.7368227E-004, 1.7368227E-004, 1.7368227E-004, 1.7368227E-004, 1.7368227E-004, 3.1337704E-003, 1.7375461E-005
 5.6000325E+001, 2.0529133E-001, 2.0755368E-001, 5.5244252E-006, 1.7080394E-003, 4.6989059E+001, 1.3860329E+001, 7.5825347E+001, 3.6490099E+002, 2.5890581E-004, 2.5890581E-004, 2.5890581E-004, 2.5890581E-004, 2.5890581E-004, 3.2465668E-003, 1.8311925E-005
 5.7001727E+001, 2.0501740E-001, 2.0755368E-001, 6.1933235E-006, 1.8680640E-003, 4.9373579E+001, 1.3789537E+001, 7.7575470E+001, 3.7515290E+002, 5.7230962E-004, 5.7230962E-004, 5.7230962E-004, 5.7230962E-004, 5.7230962E-004, 3.3610103E-003, 1.9291316E-005
 5.8012839E+001, 2.0504688E-001, 2.0755368E-001, 6.1213483E-006, 1.8508450E-003, 4.9132622E+001, 1.4245591E+001, 8.0570917E+001, 3.7804217E+002, 3.5215497E-004, 3.5215497E-004, 3.5215497E-004, 3.5215497E-004, 3.5215497E-004, 3.4793801E-003, 2.0259217E-005
 5.9008877E+001, 2.0503526E-001, 2.0755368E-001, 6.1497191E-006, 1.8576324E-003, 4.9268838E+001, 1.4921378E+001, 8.3167483E+001, 3.8815078E+002, 6.0910315E-004, 6.0910315E-004, 6.0910315E-004, 6.0910315E-004, 6.0910315E-004, 3.5987795E-003, 2.1272832E-005
 6.0014327E+001, 2.0499986E-001, 2.0755368E-001, 6.2361547E-006, 1.8783111E-003, 4.9492513E+001, 1.5427272E+001, 8.4440814E+001, 3.9064665E+002, 3.8296032E-004, 3.8296032E-004, 3.8296032E-004, 3.8296032E-004, 3.8296032E-004, 3.7194328E-003, 2.2338790E-005
 6.1004429E+001, 2.0504181E-001, 2.0755368E-001, 6.1337253E-006, 1.8538065E-003, 4.8841345E+001, 1.6423704E+001, 8.6245473E+001, 4.0143161E+002, 7.0976135E-004, 7.0976135E-004, 7.0976135E-004, 7.0976135E-004, 7.0976135E-004, 3.8419044E-003, 2.3487386E-005
 6.2013070E+001, 2.0478717E-001, 2.0755368E-001, 6.7555475E-006, 2.0025698E-003, 5.0812124E+001, 1.6553186E+001, 8.6268494E+001, 4.0966078E+002, 1.1843314E-003, 1.1843314E-003, 1.1843314E-003, 1.1843314E-003, 1.1843314E-003, 3.9663654E-003, 2.4685924E-005
 6.3010985E+001, 2.0459231E-001, 2.0755368E-001, 7.2313584E-006, 2.1164016E-003, 5.2524812E+001, 1.7348015E+001, 8.7629844E+001, 4.0790541E+002, 7.2252584E-004, 7.2252584E-004, 7.2252584E-004, 7.2252584E-004, 7.2252584E-004, 4.0931339E-003, 2.5926242E-005
 6.4010642E+001, 2.0449588E-001, 2.0755367E-001, 7.4668332E-006, 2.1727365E-003, 5.3478237E+001, 1.7559578E+001, 8.8270054E+001, 4.2024937E+002, 9.4040605E-004, 9.4040605E-004, 9.4040605E-004, 9.4040605E-004, 9.4040605E-004, 4.2207149E-003, 2.7173947E-005
 6.5001452E+001, 2.0467460E-001, 2.0755367E-001, 7.0304065E-006, 2.0683265E-003, 5.1938465E+001, 1.7719800E+001, 8.8732834E+001, 4.2443490E+002, 1.1281157E-003, 1.1281157E-003, 1.1281157E-003, 1.1281157E-003, 1.1281157E-003, 4.3496115E-003, 2.8477989E-005
 6.6017260E+001, 2.0445423E-001, 2.0755367E-001, 7.5685239E-006, 2.1970650E-003, 5.3804347E+001, 1.9770437E+001, 8.9554622E+001, 4.3086245E+002, 9.6215818E-004, 9.6215818E-004, 9.6215818E-004, 9.6215818E-004, 9.6215818E-004, 4.4821037E-003, 2.9861926E-005
 6.7012253E+001, 2.0418857E-001, 2.0755367E-001, 8.2172316E-006, 2.3522616E-003, 5.6058058E+001, 2.1893978E+001, 8.8676224E+001, 4.3976546E+002, 1.1030522E-003, 1.1030522E-003, 1.1030522E-003, 1.1030522E-003, 1.1030522E-003, 4.6167876E-003, 3.1350536E-005
 6.8003713E+001, 2.0388373E-001, 2.0755367E-001, 8.9616142E-006, 2.5303478E-003, 5.8717336E+001, 2.1618356E+001, 8.8358744E+001, 4.4678990E+002, 1.2069313E-003, 1.2069313E-003, 1.2069313E-003, 1.2069313E-003, 1.2069313E-003, 4.7511456E-003, 3.2988633E-005
 6.9017266E+001, 2.0383207E-001, 2.0755366E-001, 9.0877608E-006, 2.5605273E-003, 5.9191541E+001, 1.8829722E+001, 8.9201856E+001, 4.4943831E+002, 1.2076975E-003, 1.2076975E-003, 1.2076975E-003, 1.2076975E-003, 1.2076975E-003, 4.8885752E-003, 3.4730107E-005
 7.0012721E+001, 2.0391393E-001, 2.0755365E-001, 8.8878720E-006, 2.5127061E-003, 5.8470218E+001, 1.8142019E+001, 9.2898959E+001, 4.6006773E+002, 1.6290232E-003, 1.6290232E-003, 1.6290232E-003, 1.6290232E-003, 1.6290232E-003, 5.0283770E-003, 3.6415769E-005
 7.1005500E+001, 2.0399957E-001, 2.0755363E-001, 8.6787471E-006, 2.4626751E-003, 5.7702829E+001, 1.9095274E+001, 9.4204567E+001, 4.6644445E+002, 1.6149985E-003, 1.6149985E-003, 1.6149985E-003, 1.6149985E-003, 1.6149985E-003, 5.1683333E-003, 3.8109690E-005
 7.2011205E+001, 2.0407687E-001, 2.0755358E-001, 8.4899762E-006, 2.4175136E-003, 5.7044038E+001, 2.0447362E+001, 9.7245764E+001, 4.7537231E+002, 1.7280721E-003, 1.7280721E-003, 1.7280721E-003, 1.7280721E-003, 1.7280721E-003, 5.3107847E-003, 3.9818615E-005
 7.3001317E+001, 2.0398913E-001, 2.0755347E-001, 8.7042375E-006, 2.4687753E-003, 5.7669295E+001, 1.9831110E+001, 1.0166205E+002, 4.7695570E+002, 1.6996116E-003, 1.6996116E-003, 1.6996116E-003, 1.6996116E-003, 1.6996116E-003, 5.4553712E-003, 4.1529274E-005
 7.4010653E+001, 2.0379893E-001, 2.0755332E-001, 9.1686764E-006, 2.5798903E-003, 5.9145426E+001, 2.0208767E+001, 1.0524428E+002, 4.8461450E+002, 1.5124606E-003, 1.5124606E-003, 1.5124606E-003, 1.5124606E-003, 1.5124606E-003, 5.6018383E-003, 4.3273697E-005
 7.5008632E+001, 2.0382332E-001, 2.0755317E-001, 9.1091115E-006, 2.5656414E-003, 5.8890243E+001, 2.2276020E+001, 1.0570833E+002, 4.8664565E+002, 1.7388547E-003, 1.7388547E-003, 1.7388547E-003, 1.7388547E-003, 1.7388547E-003, 5.7499101E-003, 4.5020626E-005
 7.6009246E+001, 2.0386234E-001, 2.0755304E-001, 9.0138147E-006, 2.5428424E-003, 5.8524496E+001, 2.3305391E+001, 1.0663136E+002, 5.0468783E+002, 2.1113317E-003, 2.1113317E-003, 2.1113317E-003, 2.1113317E-003, 2.1113317E-003, 5.8997286E-003, 4.6872788E-005
 7.7016206E+001, 2.0396130E-001, 2.0755293E-001, 8.7721833E-006, 2.4850332E-003, 5.7722206E+001, 2.3022789E+001, 1.1113318E+002, 5.0706605E+002, 1.8976492E-003, 1.8976492E-003, 1.8976492E-003, 1.8976492E-003, 1.8976492E-003, 6.0518875E-003, 4.8801587E-005
 7.8012702E+001, 2.0405682E-001, 2.0755275E-001, 8.5389260E-006, 2.4292279E-003, 5.6898495E+001, 2.3551667E+001, 1.1645177E+002, 5.0535379E+002, 1.6115942E-003, 1.6115942E-003, 1.6115942E-003, 1.6115942E-003, 1.6115942E-003, 6.2053834E-003, 5.0696358E-005
 7.9001241E+001, 2.0410434E-001, 2.0755241E-001, 8.4228958E-006, 2.4014685E-003, 5.6447404E+001, 2.2890079E+001, 1.1850093E+002, 5.1772626E+002, 2.2867763E-003, 2.2867763E-003, 2.2867763E-003, 2.2867763E-003, 2.2867763E-003, 6.3592115E-003, 5.2612057E-005
 8.0002560E+001, 2.0413201E-001, 2.0755171E-001, 8.3553224E-006, 2.3853015E-003, 5.6144523E+001, 2.4008461E+001, 1.2006488E+002, 5.1930452E+002, 1.6704744E-003, 1.6704744E-003, 1.6704744E-003, 1.6704744E-003, 1.6704744E-003, 6.5142464E-003, 5.4604182E-005
 8.1016011E+001, 2.0409771E-001, 2.0755051E-001, 8.4390904E-006, 2.4053412E-003, 5.6282210E+001, 2.6301782E+001, 1.2125689E+002, 5.3692131E+002, 2.2150013E-003, 2.2150013E-003, 2.2150013E-003, 2.2150013E-003, 2.2150013E-003, 6.6744506E-003, 5.6644489E-005
 8.2009146E+001, 2.0399363E-001, 2.0754868E-001, 8.6932417E-006, 2.4661443E-003, 5.7002192E+001, 2.5809100E+001, 1.2351582E+002, 5.3610223E+002, 2.2612826E-003, 2.2612826E-003, 2.2612826E-003, 2.2612826E-003, 2.2612826E-003, 6.8355691E-003, 5.8698968E-005
 8.3005723E+001, 2.0368079E-001, 2.0754662E-001, 9.4571839E-006, 2.6489130E-003, 5.8987685E+001, 2.6240768E+001, 1.2472240E+002, 5.4125813E+002, 2.5653568E-003, 2.5653568E-003, 2.5653568E-003, 2.5653568E-003, 2.5653568E-003, 6.9977601E-003, 6.0889089E-005
 8.4012661E+001, 2.0350920E-001, 2.0754278E-001, 9.8762028E-006, 2.7491602E-003, 5.9884789E+001, 2.5720564E+001, 1.2064385E+002, 5.5701983E+002, 2.6486986E-003, 2.6486986E-003, 2.6486986E-003, 2.6486986E-003, 2.6486986E-003, 7.1602000E-003, 6.3199879E-005
 8.5005946E+001, 2.0354114E-001, 2.0752906E-001, 9.7981998E-006, 2.7304975E-003, 5.9730928E+001, 2.5306023E+001, 1.2117923E+002, 5.5947604E+002, 2.5510890E-003, 2.5510890E-003, 2.5510890E-003, 2.5510890E-003, 2.5510890E-003, 7.3266542E-003, 6.5657105E-005
