s,C,C,C,C,C,C
 3.1000000E+003, 2.1458199E+001, 2.1636783E+001, 2.2161533E+001, 2.3047463E+001, 2.4312000E+001, 2.6013503E+001
 3.1500000E+003, 2.1501537E+001, 2.1680899E+001, 2.2207581E+001, 2.3095755E+001, 2.4361817E+001, 2.6063280E+001
 3.2000000E+003, 2.1545066E+001, 2.1725164E+001, 2.2253670E+001, 2.3143954E+001, 2.4411436E+001, 2.6112822E+001
 3.2500000E+003, 2.1588775E+001, 2.1769569E+001, 2.2299795E+001, 2.3192065E+001, 2.4460866E+001, 2.6162138E+001
 3.3000000E+003, 2.1632656E+001, 2.1814106E+001, 2.2345955E+001, 2.3240090E+001, 2.4510116E+001, 2.6211238E+001
 3.3500000E+003, 2.1676697E+001, 2.1858768E+001, 2.2392147E+001, 2.3288034E+001, 2.4559192E+001, 2.6260132E+001
 3.4000000E+003, 2.1720891E+001, 2.1903546E+001, 2.2438366E+001, 2.3335897E+001, 2.4608102E+001, 2.6308829E+001
 3.4500000E+003, 2.1765228E+001, 2.1948435E+001, 2.2484613E+001, 2.3383685E+001, 2.4656854E+001, 2.6357337E+001
 3.5000000E+003, 2.1809701E+001, 2.1993427E+001, 2.2530883E+001, 2.3431398E+001, 2.4705454E+001, 2.6405665E+001
 3.5500000E+003, 2.1854301E+001, 2.2038517E+001, 2.2577174E+001, 2.3479040E+001, 2.4753908E+001, 2.6453820E+001
 3.6000000E+003, 2.1899022E+001, 2.2083699E+001, 2.2623485E+001, 2.3526613E+001, 2.4802222E+001, 2.6501811E+001
 3.6500000E+003, 2.1943856E+001, 2.2128967E+001, 2.2669813E+001, 2.3574119E+001, 2.4850403E+001, 2.6549643E+001
 3.7000000E+003, 2.1988797E+001, 2.2174315E+001, 2.2716156E+001, 2.3621561E+001, 2.4898456E+001, 2.6597324E+001
 3.7500000E+003, 2.2033837E+001, 2.2219739E+001, 2.2762513E+001, 2.3668940E+001, 2.4946385E+001, 2.6644860E+001
 3.8000000E+003, 2.2078972E+001, 2.2265234E+001, 2.2808882E+001, 2.3716258E+001, 2.4994197E+001, 2.6692257E+001
 3.8500000E+003, 2.2124196E+001, 2.2310795E+001, 2.2855260E+001, 2.3763519E+001, 2.5041895E+001, 2.6739521E+001
 3.9000000E+003, 2.2169502E+001, 2.2356418E+001, 2.2901647E+001, 2.3810722E+001, 2.5089484E+001, 2.6786657E+001
 3.9500000E+003, 2.2214886E+001, 2.2402099E+001, 2.2948041E+001, 2.3857870E+001, 2.5136968E+001, 2.6833671E+001
 4.0000000E+003, 2.2260343E+001, 2.2447833E+001, 2.2994440E+001, 2.3904964E+001, 2.5184352E+001, 2.6880567E+001
 4.0500000E+003, 2.2305869E+001, 2.2493618E+001, 2.3040844E+001, 2.3952007E+001, 2.5231639E+001, 2.6927351E+001
 4.1000000E+003, 2.2351458E+001, 2.2539448E+001, 2.3087250E+001, 2.3998999E+001, 2.5278834E+001, 2.6974026E+001
 4.1500000E+003, 2.2397106E+001, 2.2585322E+001, 2.3133657E+001, 2.4045942E+001, 2.5325938E+001, 2.7020597E+001
 4.2000000E+003, 2.2442810E+001, 2.2631236E+001, 2.3180066E+001, 2.4092837E+001, 2.5372957E+001, 2.7067068E+001
 4.2500000E+003, 2.2488566E+001, 2.2677186E+001, 2.3226473E+001, 2.4139686E+001, 2.5419892E+001, 2.7113442E+001
 4.3000000E+003, 2.2534370E+001, 2.2723171E+001, 2.3272878E+001, 2.4186489E+001, 2.5466747E+001, 2.7159725E+001
 4.3500000E+003, 2.2580218E+001, 2.2769186E+001, 2.3319281E+001, 2.4233248E+001, 2.5513525E+001, 2.7205918E+001
 4.4000000E+003, 2.2626107E+001, 2.2815230E+001, 2.3365680E+001, 2.4279963E+001, 2.5560229E+001, 2.7252025E+001
 4.4500000E+003, 2.2672034E+001, 2.2861300E+001, 2.3412074E+001, 2.4326637E+001, 2.5606860E+001, 2.7298050E+001
 4.5000000E+003, 2.2717997E+001, 2.2907393E+001, 2.3458462E+001, 2.4373269E+001, 2.5653422E+001, 2.7343996E+001
 4.5500000E+003, 2.2763992E+001, 2.2953508E+001, 2.3504844E+001, 2.4419862E+001, 2.5699917E+001, 2.7389864E+001
 4.6000000E+003, 2.2810016E+001, 2.2999641E+001, 2.3551219E+001, 2.4466415E+001, 2.5746347E+001, 2.7435659E+001
 4.6500000E+003, 2.2856068E+001, 2.3045792E+001, 2.3597586E+001, 2.4512929E+001, 2.5792715E+001, 2.7481382E+001
 4.7000000E+003, 2.2902144E+001, 2.3091958E+001, 2.3643945E+001, 2.4559406E+001, 2.5839021E+001, 2.7527037E+001
 4.7500000E+003, 2.2948242E+001, 2.3138138E+001, 2.3690294E+001, 2.4605846E+001, 2.5885269E+001, 2.7572624E+001
 4.8000000E+003, 2.2994360E+001, 2.3184329E+001, 2.3736633E+001, 2.4652249E+001, 2.5931460E+001, 2.7618148E+001
 4.8500000E+003, 2.3040497E+001, 2.3230530E+001, 2.3782961E+001, 2.4698617E+001, 2.5977595E+001, 2.7663609E+001
 4.9000000E+003, 2.3086649E+001, 2.3276739E+001, 2.3829279E+001, 2.4744951E+001, 2.6023677E+001, 2.7709009E+001
 4.9500000E+003, 2.3132816E+001, 2.3322955E+001, 2.3875584E+001, 2.4791250E+001, 2.6069706E+001, 2.7754352E+001
 5.0000000E+003, 2.3178995E+001, 2.3369176E+001, 2.3921878E+001, 2.4837515E+001, 2.6115685E+001, 2.7799637E+001
 5.0500000E+003, 2.3225184E+001, 2.3415401E+001, 2.3968158E+001, 2.4883748E+001, 2.6161615E+001, 2.7844868E+001
 5.1000000E+003, 2.3271383E+001, 2.3461629E+001, 2.4014426E+001, 2.4929948E+001, 2.6207496E+001, 2.7890046E+001
 5.1500000E+003, 2.3317589E+001, 2.3507859E+001, 2.4060680E+001, 2.4976115E+001, 2.6253332E+001, 2.7935172E+001
 5.2000000E+003, 2.3363801E+001, 2.3554088E+001, 2.4106920E+001, 2.5022252E+001, 2.6299122E+001, 2.7980248E+001
 5.2500000E+003, 2.3410017E+001, 2.3600317E+001, 2.4153146E+001, 2.5068357E+001, 2.6344867E+001, 2.8025275E+001
 5.3000000E+003, 2.3456237E+001, 2.3646545E+001, 2.4199356E+001, 2.5114432E+001, 2.6390570E+001, 2.8070255E+001
 5.3500000E+003, 2.3502459E+001, 2.3692769E+001, 2.4245552E+001, 2.5160476E+001, 2.6436231E+001, 2.8115189E+001
 5.4000000E+003, 2.3548681E+001, 2.3738989E+001, 2.4291732E+001, 2.5206491E+001, 2.6481850E+001, 2.8160078E+001
 5.4500000E+003, 2.3594903E+001, 2.3785205E+001, 2.4337896E+001, 2.5252477E+001, 2.6527430E+001, 2.8204923E+001
 5.5000000E+003, 2.3641124E+001, 2.3831415E+001, 2.4384044E+001, 2.5298433E+001, 2.6572970E+001, 2.8249725E+001
 5.5500000E+003, 2.3687343E+001, 2.3877619E+001, 2.4430175E+001, 2.5344361E+001, 2.6618472E+001, 2.8294486E+001
 5.6000000E+003, 2.3733558E+001, 2.3923815E+001, 2.4476290E+001, 2.5390260E+001, 2.6663936E+001, 2.8339206E+001
 5.6500000E+003, 2.3779768E+001, 2.3970003E+001, 2.4522388E+001, 2.5436131E+001, 2.6709364E+001, 2.8383887E+001
 5.7000000E+003, 2.3825974E+001, 2.4016183E+001, 2.4568468E+001, 2.5481975E+001, 2.6754756E+001, 2.8428529E+001
 5.7500000E+003, 2.3872173E+001, 2.4062354E+001, 2.4614531E+001, 2.5527791E+001, 2.6800112E+001, 2.8473133E+001
 5.8000000E+003, 2.3918366E+001, 2.4108514E+001, 2.4660576E+001, 2.5573580E+001, 2.6845434E+001, 2.8517700E+001
 5.8500000E+003, 2.3964551E+001, 2.4154665E+001, 2.4706604E+001, 2.5619342E+001, 2.6890722E+001, 2.8562231E+001
 5.9000000E+003, 2.4010727E+001, 2.4200803E+001, 2.4752613E+001, 2.5665077E+001, 2.6935976E+001, 2.8606726E+001
 5.9500000E+003, 2.4056895E+001, 2.4246931E+001, 2.4798604E+001, 2.5710786E+001, 2.6981198E+001, 2.8651187E+001
 6.0000000E+003, 2.4103053E+001, 2.4293046E+001, 2.4844576E+001, 2.5756469E+001, 2.7026388E+001, 2.8695613E+001
 6.0500000E+003, 2.4149200E+001, 2.4339148E+001, 2.4890530E+001, 2.5802126E+001, 2.7071545E+001, 2.8740006E+001
 6.1000000E+003, 2.4195337E+001, 2.4385237E+001, 2.4936464E+001, 2.5847756E+001, 2.7116672E+001, 2.8784365E+001
 6.1500000E+003, 2.4241462E+001, 2.4431313E+001, 2.4982380E+001, 2.5893362E+001, 2.7161768E+001, 2.8828693E+001
 6.2000000E+003, 2.4287576E+001, 2.4477375E+001, 2.5028277E+001, 2.5938942E+001, 2.7206833E+001, 2.8872989E+001
 6.2500000E+003, 2.4333677E+001, 2.4523422E+001, 2.5074154E+001, 2.5984496E+001, 2.7251869E+001, 2.8917253E+001
 6.3000000E+003, 2.4379765E+001, 2.4569455E+001, 2.5120012E+001, 2.6030026E+001, 2.7296875E+001, 2.8961487E+001
 6.3500000E+003, 2.4425839E+001, 2.4615472E+001, 2.5165850E+001, 2.6075531E+001, 2.7341853E+001, 2.9005690E+001
 6.4000000E+003, 2.4471900E+001, 2.4661474E+001, 2.5211669E+001, 2.6121011E+001, 2.7386801E+001, 2.9049863E+001
 6.4500000E+003, 2.4517946E+001, 2.4707460E+001, 2.5257467E+001, 2.6166466E+001, 2.7431721E+001, 2.9094008E+001
 6.5000000E+003, 2.4563978E+001, 2.4753430E+001, 2.5303246E+001, 2.6211897E+001, 2.7476613E+001, 2.9138123E+001
 6.5500000E+003, 2.4609995E+001, 2.4799383E+001, 2.5349005E+001, 2.6257303E+001, 2.7521478E+001, 2.9182209E+001
 6.6000000E+003, 2.4655997E+001, 2.4845320E+001, 2.5394744E+001, 2.6302686E+001, 2.7566315E+001, 2.9226267E+001
 6.6500000E+003, 2.4701983E+001, 2.4891240E+001, 2.5440463E+001, 2.6348044E+001, 2.7611125E+001, 2.9270298E+001
 6.7000000E+003, 2.4747953E+001, 2.4937143E+001, 2.5486161E+001, 2.6393378E+001, 2.7655909E+001, 2.9314301E+001
 6.7500000E+003, 2.4793906E+001, 2.4983028E+001, 2.5531839E+001, 2.6438689E+001, 2.7700665E+001, 2.9358276E+001
 6.8000000E+003, 2.4839843E+001, 2.5028895E+001, 2.5577496E+001, 2.6483975E+001, 2.7745396E+001, 2.9402225E+001
 6.8500000E+003, 2.4885764E+001, 2.5074745E+001, 2.5623133E+001, 2.6529239E+001, 2.7790100E+001, 2.9446147E+001
 6.9000000E+003, 2.4931667E+001, 2.5120577E+001, 2.5668750E+001, 2.6574478E+001, 2.7834779E+001, 2.9490043E+001
 6.9500000E+003, 2.4977553E+001, 2.5166390E+001, 2.5714346E+001, 2.6619694E+001, 2.7879432E+001, 2.9533912E+001
 7.0000000E+003, 2.5023421E+001, 2.5212185E+001, 2.5759921E+001, 2.6664887E+001, 2.7924060E+001, 2.9577756E+001
 7.0500000E+003, 2.5069271E+001, 2.5257961E+001, 2.5805475E+001, 2.6710056E+001, 2.7968662E+001, 2.9621574E+001
 7.1000000E+003, 2.5115104E+001, 2.5303719E+001, 2.5851009E+001, 2.6755202E+001, 2.8013240E+001, 2.9665367E+001
 7.1500000E+003, 2.5160918E+001, 2.5349457E+001, 2.5896522E+001, 2.6800325E+001, 2.8057793E+001, 2.9709134E+001
 7.2000000E+003, 2.5206714E+001, 2.5395177E+001, 2.5942014E+001, 2.6845425E+001, 2.8102321E+001, 2.9752877E+001
 7.2500000E+003, 2.5252491E+001, 2.5440877E+001, 2.5987485E+001, 2.6890502E+001, 2.8146824E+001, 2.9796595E+001
 7.3000000E+003, 2.5298250E+001, 2.5486557E+001, 2.6032934E+001, 2.6935557E+001, 2.8191304E+001, 2.9840288E+001
 7.3500000E+003, 2.5343990E+001, 2.5532219E+001, 2.6078363E+001, 2.6980588E+001, 2.8235759E+001, 2.9883957E+001
 7.4000000E+003, 2.5389710E+001, 2.5577860E+001, 2.6123771E+001, 2.7025596E+001, 2.8280190E+001, 2.9927602E+001
 7.4500000E+003, 2.5435412E+001, 2.5623482E+001, 2.6169158E+001, 2.7070582E+001, 2.8324597E+001, 2.9971223E+001
 7.5000000E+003, 2.5481094E+001, 2.5669085E+001, 2.6214524E+001, 2.7115545E+001, 2.8368980E+001, 3.0014820E+001
 7.5500000E+003, 2.5526757E+001, 2.5714667E+001, 2.6259868E+001, 2.7160486E+001, 2.8413340E+001, 3.0058393E+001
 7.6000000E+003, 2.5572400E+001, 2.5760229E+001, 2.6305191E+001, 2.7205404E+001, 2.8457676E+001, 3.0101942E+001
 7.6500000E+003, 2.5618024E+001, 2.5805771E+001, 2.6350493E+001, 2.7250299E+001, 2.8501989E+001, 3.0145468E+001
 7.7000000E+003, 2.5663628E+001, 2.5851293E+001, 2.6395774E+001, 2.7295172E+001, 2.8546279E+001, 3.0188971E+001
 7.7500000E+003, 2.5709212E+001, 2.5896794E+001, 2.6441034E+001, 2.7340023E+001, 2.8590545E+001, 3.0232450E+001
 7.8000000E+003, 2.5754776E+001, 2.5942276E+001, 2.6486272E+001, 2.7384851E+001, 2.8634788E+001, 3.0275907E+001
 7.8500000E+003, 2.5800320E+001, 2.5987737E+001, 2.6531489E+001, 2.7429657E+001, 2.8679008E+001, 3.0319340E+001
 7.9000000E+003, 2.5845843E+001, 2.6033177E+001, 2.6576685E+001, 2.7474441E+001, 2.8723205E+001, 3.0362750E+001
 7.9500000E+003, 2.5891347E+001, 2.6078597E+001, 2.6621859E+001, 2.7519202E+001, 2.8767380E+001, 3.0406138E+001
 8.0000000E+003, 2.5936830E+001, 2.6123996E+001, 2.6667012E+001, 2.7563941E+001, 2.8811532E+001, 3.0449503E+001
 8.0500000E+003, 2.5982293E+001, 2.6169374E+001, 2.6712144E+001, 2.7608658E+001, 2.8855661E+001, 3.0492846E+001
 8.1000000E+003, 2.6027735E+001, 2.6214732E+001, 2.6757254E+001, 2.7653353E+001, 2.8899767E+001, 3.0536166E+001
 8.1500000E+003, 2.6073157E+001, 2.6260069E+001, 2.6802343E+001, 2.7698026E+001, 2.8943851E+001, 3.0579463E+001
 8.2000000E+003, 2.6118558E+001, 2.6305385E+001, 2.6847410E+001, 2.7742677E+001, 2.8987913E+001, 3.0622739E+001
 8.2500000E+003, 2.6163939E+001, 2.6350681E+001, 2.6892456E+001, 2.7787306E+001, 2.9031952E+001, 3.0665992E+001
 8.3000000E+003, 2.6209298E+001, 2.6395955E+001, 2.6937481E+001, 2.7831912E+001, 2.9075968E+001, 3.0709222E+001
 8.3500000E+003, 2.6254637E+001, 2.6441208E+001, 2.6982484E+001, 2.7876497E+001, 2.9119963E+001, 3.0752431E+001
 8.4000000E+003, 2.6299956E+001, 2.6486441E+001, 2.7027466E+001, 2.7921060E+001, 2.9163935E+001, 3.0795618E+001
 8.4500000E+003, 2.6345253E+001, 2.6531652E+001, 2.7072426E+001, 2.7965601E+001, 2.9207885E+001, 3.0838783E+001
 8.5000000E+003, 2.6390530E+001, 2.6576843E+001, 2.7117365E+001, 2.8010120E+001, 2.9251813E+001, 3.0881925E+001
 8.5500000E+003, 2.6435786E+001, 2.6622012E+001, 2.7162282E+001, 2.8054617E+001, 2.9295719E+001, 3.0925046E+001
 8.6000000E+003, 2.6481020E+001, 2.6667160E+001, 2.7207178E+001, 2.8099093E+001, 2.9339603E+001, 3.0968146E+001
 8.6500000E+003, 2.6526234E+001, 2.6712287E+001, 2.7252053E+001, 2.8143546E+001, 2.9383465E+001, 3.1011223E+001
 8.7000000E+003, 2.6571427E+001, 2.6757393E+001, 2.7296906E+001, 2.8187978E+001, 2.9427306E+001, 3.1054279E+001
 8.7500000E+003, 2.6616598E+001, 2.6802478E+001, 2.7341737E+001, 2.8232388E+001, 2.9471124E+001, 3.1097313E+001
 8.8000000E+003, 2.6661749E+001, 2.6847541E+001, 2.7386547E+001, 2.8276777E+001, 2.9514920E+001, 3.1140326E+001
 8.8500000E+003, 2.6706878E+001, 2.6892584E+001, 2.7431336E+001, 2.8321144E+001, 2.9558695E+001, 3.1183317E+001
 8.9000000E+003, 2.6751986E+001, 2.6937605E+001, 2.7476103E+001, 2.8365489E+001, 2.9602448E+001, 3.1226287E+001
 8.9500000E+003, 2.6797073E+001, 2.6982605E+001, 2.7520849E+001, 2.8409812E+001, 2.9646180E+001, 3.1269235E+001
 9.0000000E+003, 2.6842139E+001, 2.7027583E+001, 2.7565573E+001, 2.8454114E+001, 2.9689889E+001, 3.1312162E+001
 9.0500000E+003, 2.6887184E+001, 2.7072540E+001, 2.7610276E+001, 2.8498394E+001, 2.9733577E+001, 3.1355067E+001
 9.1000000E+003, 2.6932207E+001, 2.7117476E+001, 2.7654957E+001, 2.8542652E+001, 2.9777244E+001, 3.1397951E+001
 9.1500000E+003, 2.6977210E+001, 2.7162391E+001, 2.7699617E+001, 2.8586889E+001, 2.9820889E+001, 3.1440814E+001
 9.2000000E+003, 2.7022191E+001, 2.7207284E+001, 2.7744256E+001, 2.8631105E+001, 2.9864512E+001, 3.1483656E+001
 9.2500000E+003, 2.7067150E+001, 2.7252156E+001, 2.7788873E+001, 2.8675298E+001, 2.9908114E+001, 3.1526476E+001
 9.3000000E+003, 2.7112089E+001, 2.7297007E+001, 2.7833468E+001, 2.8719471E+001, 2.9951694E+001, 3.1569276E+001
 9.3500000E+003, 2.7157006E+001, 2.7341836E+001, 2.7878042E+001, 2.8763621E+001, 2.9995253E+001, 3.1612054E+001
 9.4000000E+003, 2.7201901E+001, 2.7386644E+001, 2.7922595E+001, 2.8807751E+001, 3.0038791E+001, 3.1654811E+001
 9.4500000E+003, 2.7246776E+001, 2.7431431E+001, 2.7967126E+001, 2.8851859E+001, 3.0082307E+001, 3.1697547E+001
 9.5000000E+003, 2.7291629E+001, 2.7476196E+001, 2.8011636E+001, 2.8895945E+001, 3.0125802E+001, 3.1740262E+001
 9.5500000E+003, 2.7336461E+001, 2.7520940E+001, 2.8056125E+001, 2.8940010E+001, 3.0169275E+001, 3.1782956E+001
 9.6000000E+003, 2.7381271E+001, 2.7565663E+001, 2.8100592E+001, 2.8984054E+001, 3.0212728E+001, 3.1825629E+001
 9.6500000E+003, 2.7426060E+001, 2.7610364E+001, 2.8145037E+001, 2.9028076E+001, 3.0256159E+001, 3.1868281E+001
 9.7000000E+003, 2.7470828E+001, 2.7655044E+001, 2.8189461E+001, 2.9072076E+001, 3.0299568E+001, 3.1910912E+001
 9.7500000E+003, 2.7515574E+001, 2.7699702E+001, 2.8233864E+001, 2.9116056E+001, 3.0342957E+001, 3.1953522E+001
 9.8000000E+003, 2.7560299E+001, 2.7744339E+001, 2.8278245E+001, 2.9160014E+001, 3.0386324E+001, 3.1996111E+001
 9.8500000E+003, 2.7605003E+001, 2.7788955E+001, 2.8322605E+001, 2.9203950E+001, 3.0429670E+001, 3.2038680E+001
 9.9000000E+003, 2.7649685E+001, 2.7833549E+001, 2.8366944E+001, 2.9247866E+001, 3.0472995E+001, 3.2081227E+001
